*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 19:59:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0145 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1990 234    14  13.00  18.40   8.30  2.699  0.826  0.014  0.813  0.000   31.4    0.1   31.4    0.0
 1990 235    15  17.00  15.60   4.40  3.265  0.754  0.017  0.737  0.000   32.2    0.1   32.1    0.0
 1990 236    16  11.20  18.10   3.70  2.217  0.691  0.012  0.679  0.000   32.9    0.1   32.8    0.0
 1990 237    17  13.00  24.60   9.60  2.962  0.650  0.017  0.633  0.000   33.5    0.1   33.4    0.0
 1990 238    18  16.40  25.50  11.70  3.845  0.619  0.023  0.595  0.000   34.1    0.1   34.0    0.0
 1990 239    19   6.80  17.60   5.50  1.359  1.359  0.005  1.354  0.000   35.5    0.1   35.4    0.0
 1990 240    20  18.80   9.70   2.00  3.205  3.205  0.013  3.192  0.000   38.7    0.1   38.6    0.0
 1990 241    21  17.80  14.60  -1.20  3.176  3.042  0.021  3.021  0.000   41.7    0.2   41.6    0.0
 1990 242    22  16.80  21.80   2.90  3.477  3.317  0.024  3.293  0.000   45.1    0.2   44.9    0.0
 1990 243    23   5.50  11.80   5.50  1.008  1.008  0.004  1.003  0.000   46.1    0.2   45.9    0.0
 1990 244    24  10.70  10.20   0.80  1.815  1.815  0.008  1.807  0.000   47.9    0.2   47.7    0.0
 1990 245    25  17.70  11.60  -2.30  2.969  1.527  0.021  1.505  0.000   49.4    0.2   49.2    0.0
 1990 246    26  19.80  16.80   2.50  3.802  1.136  0.000  1.136  0.000   50.5    0.2   50.3    0.0
 1990 247    27   5.60  16.40   7.10  1.118  0.952  0.000  0.952  0.000   51.5    0.2   51.3    0.0
 1990 248    28   6.00  18.60  13.40  1.308  0.836  0.000  0.836  0.000   52.3    0.2   52.1    0.0
 1990 249    29   5.70  15.40  13.40  1.191  0.800  0.000  0.800  0.000   53.1    0.2   52.9    0.0
 1990 250    30   5.80  15.90  12.80  1.213  0.909  0.000  0.909  0.000   54.0    0.2   53.8    0.0
 1990 251    31   5.80  14.30  10.30  1.159  1.159  0.000  1.159  0.000   55.2    0.2   55.0    0.0
 1990 252    32  19.70  23.50   7.80  4.362  4.362  0.000  4.362  0.000   59.6    0.2   59.3    0.0
 1990 253    33  15.20  27.50  11.60  3.651  2.382  0.000  2.382  0.000   61.9    0.2   61.7    0.0
 1990 254    34   9.60  23.10  10.70  2.168  2.168  0.000  2.168  0.000   64.1    0.2   63.9    0.0
 1990 255    35  17.10  13.80   5.20  3.224  3.224  0.000  3.224  0.000   67.3    0.2   67.1    0.0
 1990 256    36  18.80  11.80   2.70  3.347  2.251  0.000  2.251  0.000   69.6    0.2   69.4    0.0
 1990 257    37  20.40  14.20   0.50  3.686  2.223  0.000  2.223  0.000   71.8    0.2   71.6    0.0
 1990 258    38  21.40  18.40   3.40  4.244  1.349  0.000  1.349  0.000   73.2    0.2   72.9    0.0
 1990 259    39  17.80  21.60   7.90  3.847  1.066  0.000  1.066  0.000   74.2    0.2   74.0    0.0
 1990 260    40  10.60  17.70  10.60  2.227  0.909  0.000  0.909  0.000   75.1    0.2   74.9    0.0
 1990 261    41   9.30  17.90  11.00  1.966  1.966  0.000  1.966  0.000   77.1    0.2   76.9    0.0
 1990 262    42  13.80  17.70  10.00  2.884  2.884  0.000  2.884  0.000   80.0    0.2   79.8    0.0
 1990 263    43   6.40  17.90  13.30  1.381  1.289  0.000  1.289  0.000   81.3    0.2   81.1    0.0
 1990 264    44   6.40  20.50  15.80  1.460  1.460  0.000  1.460  0.000   82.7    0.2   82.5    0.0
 1990 265    45  20.10  18.60   9.20  4.221  2.249  0.000  2.249  0.000   85.0    0.2   84.8    0.0
 1990 266    46  18.60  13.50   5.40  3.498  1.354  0.000  1.354  0.000   86.3    0.2   86.1    0.0
 1990 267    47  22.30  15.00   3.20  4.196  1.068  0.000  1.068  0.000   87.4    0.2   87.2    0.0
 1990 268    48  23.20  16.30   3.10  4.448  0.911  0.000  0.911  0.000   88.3    0.2   88.1    0.0
 1990 269    49  23.40  20.50   5.10  4.858  0.808  0.000  0.808  0.000   89.1    0.2   88.9    0.0
 1990 270    50  21.30  24.00   8.90  4.792  0.733  0.000  0.733  0.000   89.9    0.2   89.6    0.0
 1990 271    51   6.80  21.70  12.20  1.528  0.676  0.000  0.676  0.000   90.5    0.2   90.3    0.0
 1990 272    52  19.30  22.00  11.30  4.319  0.631  0.000  0.631  0.000   91.2    0.2   90.9    0.0
 1990 273    53  19.30  25.20   8.90  4.408  0.593  0.000  0.593  0.000   91.8    0.2   91.5    0.0
 1990 274    54  21.70  28.10  12.90  5.304  0.562  0.000  0.562  0.000   92.3    0.2   92.1    0.0
 1990 275    55  24.20  24.00  11.90  5.583  0.535  0.000  0.535  0.000   92.9    0.2   92.6    0.0
 1990 276    56  21.80  26.60  13.30  5.251  0.512  0.000  0.512  0.000   93.4    0.2   93.1    0.0
 1990 277    57  17.90  30.10  17.50  4.636  0.491  0.000  0.491  0.000   93.9    0.2   93.6    0.0
 1990 278    58   7.10  19.10  17.30  1.611  0.473  0.000  0.473  0.000   94.3    0.2   94.1    0.0
 1990 279    59   9.40  22.70  17.20  2.229  1.443  0.000  1.443  0.000   95.8    0.2   95.5    0.0
 1990 280    60   7.20  21.60  17.70  1.691  1.691  0.000  1.691  0.000   97.5    0.2   97.2    0.0
 1990 281    61  11.50  20.40  13.70  2.574  2.574  0.000  2.574  0.000  100.0    0.2   99.8    0.0
 1990 282    62  23.40  22.30   9.50  5.177  4.476  0.000  4.476  0.000  104.5    0.2  104.3    0.0
 1990 283    63  21.00  22.30  11.30  4.718  2.604  0.000  2.604  0.000  107.1    0.2  106.9    0.0
 1990 284    64   9.00  22.10  14.50  2.072  1.406  0.000  1.406  0.000  108.5    0.2  108.3    0.0
 1990 285    65  25.50  19.40  11.30  5.517  4.642  0.000  4.642  0.000  113.2    0.2  112.9    0.0
 1990 286    66  26.10  21.60   7.60  5.626  3.919  0.000  3.919  0.000  117.1    0.2  116.9    0.0
 1990 287    67  24.80  22.60  11.50  5.603  1.776  0.000  1.776  0.000  118.9    0.2  118.6    0.0
 1990 288    68  25.50  20.10   8.90  5.451  1.236  0.000  1.236  0.000  120.1    0.2  119.9    0.0
 1990 289    69  26.40  20.50   5.00  5.476  1.008  0.000  1.008  0.000  121.1    0.2  120.9    0.0
 1990 290    70  15.20  21.40   8.90  3.306  0.873  0.000  0.873  0.000  122.0    0.2  121.8    0.0
 1990 291    71  24.50  24.40  14.30  5.793  0.781  0.000  0.781  0.000  122.8    0.2  122.5    0.0
 1990 292    72  17.30  24.00  15.30  4.104  4.104  0.000  4.104  0.000  126.9    0.2  126.6    0.0
 1990 293    73  16.40  23.70  15.70  3.889  2.598  0.000  2.598  0.000  129.5    0.2  129.2    0.0
 1990 294    74  22.20  24.00  14.20  5.220  2.064  0.000  2.064  0.000  131.5    0.2  131.3    0.0
 1990 295    75  27.10  24.80  13.10  6.377  1.315  0.000  1.315  0.000  132.8    0.2  132.6    0.0
 1990 296    76  21.10  25.60  13.10  5.013  1.049  0.000  1.049  0.000  133.9    0.2  133.7    0.0
 1990 297    77  20.80  22.20  13.80  4.767  0.899  0.000  0.899  0.000  134.8    0.2  134.6    0.0
 1990 298    78  14.30  24.70  11.80  3.325  0.799  0.000  0.799  0.000  135.6    0.2  135.4    0.0
 1990 299    79  25.10  27.10  16.30  6.226  0.727  0.000  0.727  0.000  136.3    0.2  136.1    0.0
 1990 300    80  19.60  28.30  17.00  4.956  0.671  0.000  0.671  0.000  137.0    0.2  136.8    0.0
 1990 301    81   8.80  23.80  18.50  2.136  0.627  0.000  0.627  0.000  137.6    0.2  137.4    0.0
 1990 302    82  12.20  27.40  20.40  3.133  3.132  0.000  3.132  0.000  140.7    0.2  140.5    0.0
 1990 303    83  26.40  28.80  17.90  6.758  6.455  0.000  6.455  0.000  147.2    0.2  147.0    0.0
 1990 304    84  26.50  23.20  15.80  6.251  3.075  0.000  3.075  0.000  150.3    0.2  150.0    0.0
 1990 305    85  23.10  24.10  16.70  5.548  1.600  0.000  1.600  0.000  151.9    0.2  151.6    0.0
 1990 306    86  20.10  27.00  14.30  4.903  1.566  0.000  1.566  0.000  153.4    0.2  153.2    0.0
 1990 307    87  11.80  28.10  20.80  3.063  1.161  0.000  1.161  0.000  154.6    0.2  154.4    0.0
 1990 308    88  21.00  22.20  10.80  4.692  4.178  0.000  4.178  0.000  158.8    0.2  158.6    0.0
 1990 309    89  28.80  19.00   6.40  5.927  4.285  0.000  4.285  0.000  163.1    0.2  162.8    0.0
 1990 310    90  17.40  21.20   9.80  3.804  1.817  0.000  1.817  0.000  164.9    0.2  164.7    0.0
 1990 311    91  23.40  23.50  13.50  5.437  1.600  0.000  1.600  0.000  166.5    0.2  166.3    0.0
 1990 312    92   8.40  18.40  11.30  1.793  1.345  0.000  1.345  0.000  167.8    0.2  167.6    0.0
 1990 313    93  16.20  22.30  15.10  3.758  1.064  0.000  1.064  0.000  168.9    0.2  168.7    0.0
 1990 314    94  21.20  24.80  13.70  5.013  1.408  0.000  1.408  0.000  170.3    0.2  170.1    0.0
 1990 315    95  23.60  27.00  15.30  5.802  0.806  0.000  0.806  0.000  171.1    0.2  170.9    0.0
 1990 316    96  12.20  24.60  14.20  2.889  0.732  0.000  0.732  0.000  171.8    0.2  171.6    0.0
 1990 317    97  26.70  34.90  18.50  7.334  0.675  0.000  0.675  0.000  172.5    0.2  172.3    0.0
 1990 318    98  15.90  33.00  20.80  4.351  1.600  0.000  1.600  0.000  174.1    0.2  173.9    0.0
 1990 319    99   8.60  23.20  17.30  2.053  0.656  0.000  0.656  0.000  174.8    0.2  174.5    0.0
 1990 320   100  17.60  22.10  12.20  3.974  3.848  0.000  3.848  0.000  178.6    0.2  178.4    0.0
 1990 321   101  28.70  26.10   9.30  6.652  4.851  0.000  4.851  0.000  183.5    0.2  183.2    0.0
 1990 322   102  27.80  29.70  16.50  7.114  1.720  0.000  1.720  0.000  185.2    0.2  185.0    0.0
 1990 323   103  27.10  33.40  21.80  7.498  1.218  0.000  1.218  0.000  186.4    0.2  186.2    0.0
 1990 324   104  12.20  28.00  21.10  3.170  0.998  0.000  0.998  0.000  187.4    0.2  187.2    0.0
 1990 325   105  30.70  28.70  18.80  7.903  1.200  0.000  1.200  0.000  188.6    0.2  188.4    0.0
 1990 326   106  28.10  28.00  15.30  6.989  0.902  0.000  0.902  0.000  189.5    0.2  189.3    0.0
 1990 327   107  29.80  28.20  14.20  7.366  0.802  0.000  0.802  0.000  190.3    0.2  190.1    0.0
 1990 328   108  25.60  28.70  16.80  6.492  0.729  0.000  0.729  0.000  191.0    0.2  190.8    0.0
 1990 329   109  20.10  29.20  18.20  5.180  0.673  0.000  0.673  0.000  191.7    0.2  191.5    0.0
 1990 330   110  22.90  24.90  15.80  5.514  4.209  0.000  4.209  0.000  195.9    0.2  195.7    0.0
 1990 331   111  30.40  21.20  10.00  6.658  4.711  0.000  4.711  0.000  200.6    0.2  200.4    0.0
 1990 332   112  30.90  24.60   9.00  7.010  1.638  0.000  1.638  0.000  202.3    0.2  202.0    0.0
 1990 333   113  31.00  27.10  12.20  7.446  1.189  0.000  1.189  0.000  203.5    0.2  203.2    0.0
 1990 334   114  14.90  26.80  14.90  3.643  0.982  0.000  0.982  0.000  204.4    0.2  204.2    0.0
 1990 335   115  23.40  26.40  14.70  5.685  0.856  0.000  0.856  0.000  205.3    0.2  205.1    0.0
 1990 336   116   9.00  23.50  14.10  2.101  0.769  0.000  0.769  0.000  206.1    0.2  205.8    0.0
 1990 337   117  30.10  22.90  11.40  6.820  2.799  0.000  2.799  0.000  208.9    0.2  208.6    0.0
 1990 338   118  28.70  27.90  10.60  6.871  2.533  0.000  2.533  0.000  211.4    0.2  211.2    0.0
 1990 339   119  16.80  32.30  20.30  4.547  1.397  0.000  1.397  0.000  212.8    0.2  212.6    0.0
 1990 340   120  16.80  25.60  17.50  4.133  4.133  0.000  4.133  0.000  216.9    0.2  216.7    0.0
 1990 341   121  26.90  25.20  16.00  6.510  6.306  0.000  6.306  0.000  223.2    0.2  223.0    0.0
 1990 342   122  30.30  25.00  12.00  7.083  3.207  0.000  3.207  0.000  226.4    0.2  226.2    0.0
 1990 343   123   9.00  19.70  14.20  2.005  1.446  0.000  1.446  0.000  227.9    0.2  227.7    0.0
 1990 344   124   9.10  19.50  15.90  2.051  2.051  0.000  2.051  0.000  229.9    0.2  229.7    0.0
 1990 345   125  24.70  25.00  14.70  5.902  5.121  0.000  5.121  0.000  235.1    0.2  234.8    0.0
 1990 346   126  14.70  22.00  10.50  3.267  2.519  0.000  2.519  0.000  237.6    0.2  237.3    0.0
 1990 347   127  19.00  24.00  14.30  4.471  1.396  0.000  1.396  0.000  239.0    0.2  238.7    0.0
 1990 348   128  29.20  21.90  10.30  6.471  1.088  0.000  1.088  0.000  240.1    0.2  239.8    0.0
 1990 349   129  31.80  27.30  10.90  7.577  0.923  0.000  0.923  0.000  241.0    0.2  240.8    0.0
 1990 350   130  28.70  30.20  13.70  7.232  0.816  0.000  0.816  0.000  241.8    0.2  241.6    0.0
 1990 351   131  14.40  30.10  18.00  3.743  0.739  0.000  0.739  0.000  242.5    0.2  242.3    0.0
 1990 352   132  27.40  25.60  17.30  6.731  3.226  0.000  3.226  0.000  245.8    0.2  245.5    0.0
 1990 353   133  31.40  25.60  14.40  7.539  5.633  0.000  5.633  0.000  251.4    0.2  251.2    0.0
 1990 354   134  31.60  27.10  14.00  7.699  1.660  0.000  1.660  0.000  253.1    0.2  252.8    0.0
 1990 355   135  25.60  29.80  15.90  6.529  1.197  0.000  1.197  0.000  254.3    0.2  254.0    0.0
 1990 356   136  10.00  25.70  19.00  2.492  2.492  0.000  2.492  0.000  256.7    0.2  256.5    0.0
 1990 357   137  19.50  28.40  17.80  4.966  4.383  0.000  4.383  0.000  261.1    0.2  260.9    0.0
 1990 358   138  13.10  24.40  15.50  3.128  3.128  0.000  3.128  0.000  264.3    0.2  264.0    0.0
 1990 359   139  29.40  25.70  12.70  6.971  5.332  0.000  5.332  0.000  269.6    0.2  269.4    0.0
 1990 360   140  31.40  31.30  15.30  8.108  1.818  0.000  1.818  0.000  271.4    0.2  271.2    0.0
 1990 361   141  31.40  31.50  18.00  8.288  1.249  0.000  1.249  0.000  272.7    0.2  272.4    0.0
 1990 362   142  31.40  21.00  13.30  7.058  1.015  0.000  1.015  0.000  273.7    0.2  273.4    0.0
 1990 363   143  29.60  23.30   9.40  6.628  0.877  0.000  0.877  0.000  274.5    0.2  274.3    0.0
 1990 364   144  30.80  27.20  11.40  7.360  0.784  0.000  0.784  0.000  275.3    0.2  275.1    0.0
 1990 365   145  31.50  29.40  14.80  7.931  0.715  0.000  0.715  0.000  276.0    0.2  275.8    0.0
 1991 001   146  24.30  31.60  17.10  6.379  0.662  0.000  0.662  0.000  276.7    0.2  276.5    0.0
 1991 002   147  24.10  29.20  20.30  6.308  0.619  0.000  0.619  0.000  277.3    0.2  277.1    0.0
 1991 003   148  26.70  29.10  17.40  6.833  0.584  0.000  0.584  0.000  277.9    0.2  277.7    0.0
 1991 004   149  31.30  28.60  13.40  7.725  0.554  0.000  0.554  0.000  278.5    0.2  278.2    0.0
 1991 005   150  31.30  28.20  13.80  7.713  0.528  0.000  0.528  0.000  279.0    0.2  278.8    0.0
 1991 006   151  31.30  30.20  13.00  7.845  0.505  0.000  0.505  0.000  279.5    0.2  279.3    0.0
 1991 007   152  29.60  32.40  17.10  7.838  0.486  0.000  0.486  0.000  280.0    0.2  279.8    0.0
 1991 008   153  29.90  34.30  19.30  8.207  0.468  0.000  0.468  0.000  280.5    0.2  280.2    0.0
 1991 009   154   9.90  24.30  21.30  2.471  0.452  0.000  0.452  0.000  280.9    0.2  280.7    0.0
 1991 010   155  27.90  30.80  19.20  7.372  1.280  0.000  1.280  0.000  282.2    0.2  282.0    0.0
 1991 011   156  25.10  27.80  15.90  6.257  0.653  0.000  0.653  0.000  282.8    0.2  282.6    0.0
 1991 012   157  29.50  26.40  13.00  7.072  0.612  0.000  0.612  0.000  283.4    0.2  283.2    0.0
 1991 013   158  19.30  27.00  12.90  4.656  0.577  0.000  0.577  0.000  284.0    0.2  283.8    0.0
 1991 014   159  30.50  28.00  14.60  7.545  0.548  0.000  0.548  0.000  284.6    0.2  284.3    0.0
 1991 015   160  29.90  31.70  14.10  7.686  0.523  0.000  0.523  0.000  285.1    0.2  284.9    0.0
 1991 016   161  22.10  22.50  13.00  5.050  0.501  0.000  0.501  0.000  285.6    0.2  285.4    0.0
 1991 017   162  30.40  24.40   7.10  6.769  0.482  0.000  0.482  0.000  286.1    0.2  285.9    0.0
 1991 018   163  30.70  27.70  11.00  7.356  0.465  0.000  0.465  0.000  286.5    0.2  286.3    0.0
 1991 019   164  27.80  29.60  11.80  6.856  0.449  0.000  0.449  0.000  287.0    0.2  286.8    0.0
 1991 020   165  22.10  32.20  11.60  5.607  0.435  0.000  0.435  0.000  287.4    0.2  287.2    0.0
 1991 021   166  10.90  24.10  18.70  2.660  2.660  0.000  2.660  0.000  290.1    0.2  289.9    0.0
 1991 022   167  30.70  28.90  15.50  7.727  7.036  0.000  7.036  0.000  297.1    0.2  296.9    0.0
 1991 023   168  25.20  29.20  16.90  6.432  2.614  0.000  2.614  0.000  299.7    0.2  299.5    0.0
 1991 024   169   8.80  23.90  18.90  2.146  1.407  0.000  1.407  0.000  301.1    0.2  300.9    0.0
 1991 025   170  27.00  26.60  16.70  6.679  1.093  0.000  1.093  0.000  302.2    0.2  302.0    0.0
 1991 026   171  28.30  26.40  13.90  6.833  0.926  0.000  0.926  0.000  303.2    0.2  302.9    0.0
 1991 027   172  29.80  25.50  12.60  7.043  0.818  0.000  0.818  0.000  304.0    0.2  303.8    0.0
 1991 028   173  29.30  28.80  13.70  7.265  0.741  0.000  0.741  0.000  304.7    0.2  304.5    0.0
 1991 029   174  13.70  25.20  16.10  3.318  0.682  0.000  0.682  0.000  305.4    0.2  305.2    0.0
 1991 030   175  24.30  22.80  16.10  5.718  2.189  0.000  2.189  0.000  307.6    0.2  307.4    0.0
 1991 031   176  16.40  23.60  16.80  3.919  3.876  0.000  3.876  0.000  311.5    0.2  311.2    0.0
 1991 032   177  29.60  27.80  14.90  7.322  3.436  0.000  3.436  0.000  314.9    0.2  314.7    0.0
 1991 033   178  27.70  30.20  14.10  7.001  1.450  0.000  1.450  0.000  316.4    0.2  316.1    0.0
 1991 034   179  27.20  32.30  17.30  7.206  1.112  0.000  1.112  0.000  317.5    0.2  317.2    0.0
 1991 035   180  29.00  31.60  17.70  7.646  0.938  0.000  0.938  0.000  318.4    0.2  318.2    0.0
 1991 036   181  28.90  30.00  18.90  7.553  0.826  0.000  0.826  0.000  319.2    0.2  319.0    0.0
 1991 037   182  20.60  28.00  18.60  5.254  0.747  0.000  0.747  0.000  320.0    0.2  319.8    0.0
 1991 038   183  28.80  29.30  15.90  7.304  0.687  0.000  0.687  0.000  320.7    0.2  320.4    0.0
 1991 039   184  22.20  29.60  17.50  5.717  0.639  0.000  0.639  0.000  321.3    0.2  321.1    0.0
 1991 040   185  19.10  29.60  18.50  4.955  0.600  0.000  0.600  0.000  321.9    0.2  321.7    0.0
 1991 041   186  27.50  31.50  15.60  7.132  0.568  0.000  0.568  0.000  322.5    0.2  322.2    0.0
 1991 042   187  22.30  29.80  20.20  5.871  0.540  0.000  0.540  0.000  323.0    0.2  322.8    0.0
 1991 043   188  25.90  25.60  16.30  6.313  0.516  0.000  0.516  0.000  323.5    0.2  323.3    0.0
 1991 044   189  24.60  24.30  10.00  5.607  0.495  0.000  0.495  0.000  324.0    0.2  323.8    0.0
 1991 045   190  27.50  21.00  10.30  6.023  0.476  0.000  0.476  0.000  324.5    0.2  324.3    0.0
 1991 046   191  26.90  23.50   7.90  5.961  0.460  0.000  0.460  0.000  325.0    0.2  324.7    0.0
 1991 047   192  27.70  27.40   7.10  6.406  0.445  0.000  0.445  0.000  325.4    0.2  325.2    0.0
 1991 048   193  27.30  31.50  12.50  6.918  0.431  0.000  0.431  0.000  325.8    0.2  325.6    0.0
 1991 049   194  23.40  29.50  15.30  5.921  0.418  0.000  0.418  0.000  326.3    0.2  326.0    0.0
 1991 050   195  25.30  30.90  12.00  6.343  0.407  0.000  0.407  0.000  326.7    0.2  326.4    0.0
 1991 051   196  18.50  32.20  16.90  4.881  0.642  0.000  0.642  0.000  327.3    0.2  327.1    0.0
 1991 052   197   8.20  28.10  18.90  2.098  1.300  0.000  1.300  0.000  328.6    0.2  328.4    0.0
 1991 053   198  21.70  28.70  14.60  5.412  3.501  0.000  3.501  0.000  332.1    0.2  331.9    0.0
 1991 054   199  27.10  24.60  10.90  6.247  1.393  0.000  1.393  0.000  333.5    0.2  333.3    0.0
 1991 055   200  27.10  29.80  13.50  6.787  1.087  0.000  1.087  0.000  334.6    0.2  334.4    0.0
 1991 056   201  27.00  34.20  13.50  7.103  0.922  0.000  0.922  0.000  335.5    0.2  335.3    0.0
 1991 057   202  25.80  35.90  16.50  7.351  0.816  0.000  0.816  0.000  336.3    0.2  336.1    0.0
 1991 058   203  14.80  34.40  20.50  4.101  0.739  0.000  0.739  0.000  337.1    0.2  336.8    0.0
 1991 059   204   9.70  25.00  20.80  2.431  0.681  0.000  0.681  0.000  337.7    0.2  337.5    0.0
 1991 060   205  13.10  28.00  20.20  3.381  3.381  0.000  3.381  0.000  341.1    0.2  340.9    0.0
 1991 061   206  12.10  27.40  18.20  3.056  2.881  0.000  2.881  0.000  344.0    0.2  343.8    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 19:59:12

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0145 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1991 220     0  11.00  16.70   7.50  2.214  2.214  0.000  2.214  0.000    2.2    0.0    2.2    0.0
 1991 221     1   5.10  15.70  10.40  1.040  0.633  0.000  0.633  0.000    2.8    0.0    2.8    0.0
 1991 222     2   4.80  11.90   8.10  0.906  0.906  0.000  0.906  0.000    3.8    0.0    3.8    0.0
 1991 223     3   7.80  13.10   5.60  1.461  1.461  0.000  1.461  0.000    5.2    0.0    5.2    0.0
 1991 224     4  12.50  15.80   1.50  2.340  2.340  0.000  2.340  0.000    7.6    0.0    7.6    0.0
 1991 225     5  11.60  18.50   7.30  2.391  2.314  0.000  2.314  0.000    9.9    0.0    9.9    0.0
 1991 226     6  15.20  25.70  10.80  3.549  3.387  0.000  3.387  0.000   13.3    0.0   13.3    0.0
 1991 227     7  10.70  25.30  15.40  2.580  1.449  0.000  1.449  0.000   14.7    0.0   14.7    0.0
 1991 228     8  12.60  27.30  14.40  3.087  1.112  0.000  1.112  0.000   15.8    0.0   15.8    0.0
 1991 229     9  16.10  24.70  11.80  3.744  0.938  0.000  0.938  0.000   16.8    0.0   16.8    0.0
 1991 230    10   9.30  23.80  13.60  2.171  0.826  0.000  0.826  0.000   17.6    0.0   17.6    0.0
 1991 231    11  12.70  26.00  10.90  2.979  0.747  0.000  0.747  0.000   18.3    0.0   18.3    0.0
 1991 232    12   9.30  26.00  11.80  2.197  0.687  0.000  0.687  0.000   19.0    0.0   19.0    0.0
 1991 233    13  14.70  26.00  11.60  3.467  0.639  0.000  0.639  0.000   19.7    0.0   19.7    0.0
 1991 234    14  13.80  26.40  14.60  3.349  0.614  0.014  0.600  0.000   20.3    0.0   20.3    0.0
 1991 235    15  16.70  21.60  14.50  3.819  0.586  0.018  0.568  0.000   20.9    0.0   20.8    0.0
 1991 236    16  16.20  20.70   9.90  3.520  0.558  0.018  0.540  0.000   21.4    0.0   21.4    0.0
 1991 237    17  14.10  24.70  11.10  3.258  0.534  0.018  0.516  0.000   21.9    0.1   21.9    0.0
 1991 238    18   5.40  16.90  11.90  1.135  0.589  0.007  0.582  0.000   22.5    0.1   22.5    0.0
 1991 239    19   5.30  16.20  10.20  1.086  1.086  0.004  1.082  0.000   23.6    0.1   23.5    0.0
 1991 240    20  10.80  21.40  12.10  2.413  2.413  0.010  2.404  0.000   26.0    0.1   25.9    0.0
 1991 241    21  10.70  22.80  14.40  2.481  2.481  0.011  2.470  0.000   28.5    0.1   28.4    0.0
 1991 242    22   7.30  24.20  16.00  1.744  1.072  0.013  1.059  0.000   29.6    0.1   29.5    0.0
 1991 243    23   5.50  16.80  11.00  1.145  1.086  0.009  1.077  0.000   30.7    0.1   30.6    0.0
 1991 244    24   9.40  16.10   8.10  1.885  1.885  0.010  1.875  0.000   32.6    0.1   32.4    0.0
 1991 245    25   5.50  17.90  11.20  1.164  1.164  0.006  1.158  0.000   33.7    0.1   33.6    0.0
 1991 246    26  10.50  22.80  14.00  2.426  2.426  0.013  2.413  0.000   36.1    0.1   36.0    0.0
 1991 247    27  18.10  25.80  13.20  4.309  2.955  0.044  2.911  0.000   39.1    0.2   38.9    0.0
 1991 248    28  18.40  27.20  13.90  4.478  2.056  0.053  2.003  0.000   41.2    0.2   40.9    0.0
 1991 249    29   5.70  22.50  16.00  1.333  1.319  0.018  1.300  0.000   42.5    0.3   42.2    0.0
