*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 19:59:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0145 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 1991 298    78    75    8.2      1   0.96    358    333      0    286    692      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  269.2   0.32   0.15   12.5   1.37   0.32   1.39   1.17   0.53   0.51   0.41   0.27   0.17   0.00   0.00       1      24
 1991 299    79    76    8.4      1   1.08    399    381      0    315    779      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  271.9   0.33   0.15   13.8   1.37   0.31   1.53   1.28   0.59   0.56   0.45   0.30   0.19   0.00   0.00       3      25
 1991 300    80    77    8.6      1   1.18    426    412      0    333    838      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  277.4   0.34   0.15   14.6   1.37   0.31   1.62   1.36   0.62   0.59   0.48   0.32   0.20   0.00   0.00       5      27
 1991 301    81    78    8.8      1   1.25    443    434      0    345    877      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  281.5   0.35   0.15   15.1   1.37   0.30   1.68   1.41   0.65   0.62   0.49   0.33   0.21   0.00   0.00       6      29
 1991 302    82    79    8.9      1   1.30    459    453      0    355    912      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  282.4   0.35   0.15   15.4   1.37   0.29   1.73   1.45   0.67   0.63   0.51   0.34   0.22   0.00   0.00       6      31
 1991 303    83    80    9.1      1   1.35    476    474      0    366    950      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  283.4   0.36   0.15   15.8   1.37   0.35   1.78   1.49   0.69   0.65   0.52   0.35   0.22   0.00   0.00       8      33
 1991 304    84    81    9.2      1   1.42    494    499      0    380    993      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  286.6   0.37   0.15   16.4   1.37   0.42   1.84   1.54   0.71   0.68   0.54   0.36   0.23   0.00   0.00      11      34
 1991 305    85    82    9.4      1   1.50    532    549      0    407   1081      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.68   0.00   0.00      0      0  282.7   0.37   0.15   17.5   1.37   0.55   1.96   1.65   0.76   0.72   0.58   0.39   0.25   0.00   0.00      13      36
 1991 306    86    83    9.6      1   1.58    579    611      0    441   1190      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.66   0.00   0.00      0      0  273.4   0.38   0.15   19.6   1.37   0.70   2.12   1.77   0.82   0.78   0.62   0.42   0.27   0.00   0.00      15      38
 1991 307    87    84    9.7      1   1.67    625    673      0    474   1298      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.60   0.00   0.00      0      0  267.7   0.38   0.15   22.1   1.37   0.83   2.26   1.90   0.88   0.83   0.67   0.45   0.29   0.00   0.00      17      41
 1991 308    88    85    9.9      1   1.76    684    761      0    517   1445      0     0.0  0.000      0      0  0.000  0.000  0.021  0.000    5.44   0.00   0.00      0      0  257.9   0.39   0.15   25.2   1.37   0.82   2.48   2.08   0.96   0.91   0.73   0.49   0.31   0.00   0.00      20      44
 1991 309    89    86   10.1      1   1.87    739    840      0    557   1579      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.33   0.00   0.00      0      0  253.8   0.40   0.15   28.8   1.37   0.80   2.67   2.24   1.04   0.98   0.79   0.53   0.34   0.00   0.00      23      47
 1991 310    90    87   10.3      1   1.99    774    891      0    581   1664      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.33   0.00   0.00      0      0  256.9   0.41   0.15   30.7   1.37   0.92   2.78   2.33   1.09   1.03   0.82   0.56   0.35   0.00   0.00      26      50
 1991 311    91    88   10.5      1   2.07    822    969      0    627   1791      0     0.0  0.000      0      0  0.000  0.000  0.085  0.000    5.23   0.00   0.00      0      0  251.6   0.41   0.15   35.3   1.37   1.13   2.98   2.50   1.17   1.10   0.88   0.60   0.38   0.00   0.00      29      54
 1991 312    92    89   10.6      1   2.14    868   1041      0    663   1908      0     0.0  0.000      0      0  0.000  0.000  0.029  0.000    5.16   0.00   0.00      0      0  246.3   0.42   0.15   40.5   1.37   1.30   3.14   2.64   1.23   1.16   0.93   0.63   0.40   0.00   0.00      32      56
 1991 313    93    90   10.8      1   2.17    908   1134      0    740   2043      0     0.0  0.000      0      0  0.000  0.000  0.395  0.000    5.03   0.00   0.00      0      0  238.7   0.43   0.15   46.4   1.37   1.39   3.51   2.94   1.38   1.30   1.04   0.70   0.45   0.00   0.00      35      60
 1991 314    94    91   10.9      1   2.24    953   1211      0    786   2164      0     0.0  0.000      0      0  0.000  0.000  0.107  0.000    4.96   0.00   0.00      0      0  235.3   0.43   0.15   53.1   1.37   1.60   3.71   3.11   1.46   1.37   1.10   0.74   0.47   0.00   0.00      38      64
 1991 315    95    92   11.0      1   2.29    992   1271      0    814   2264      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.93   0.00   0.00      0      0  230.5   0.44   0.15   60.5   1.37   1.73   3.84   3.22   1.51   1.42   1.14   0.77   0.49   0.00   0.00      40      67
 1991 316    96    93   11.1      1   2.33   1039   1343      0    848   2382      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.89   0.00   0.00      0      0  223.9   0.44   0.15   68.6   1.37   1.89   3.99   3.34   1.57   1.48   1.18   0.80   0.51   0.00   0.00      42      69
 1991 317    97    94   11.2      1   2.37   1079   1406      0    876   2485      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.90   0.00   0.00      0      0  220.1   0.44   0.15   77.6   1.37   2.02   4.11   3.45   1.62   1.52   1.22   0.83   0.52   0.00   0.00      44      72
 1991 318    98    95   11.4      1   2.42   1100   1442      0    891   2542      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.90   0.00   0.00      0      0  219.9   0.45   0.15   82.0   1.37   2.10   4.18   3.51   1.65   1.55   1.24   0.84   0.53   0.00   0.00      47      76
 1991 319    99    96   11.6      1   2.49   1133   1497      0    914   2630      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.89   0.00   0.00      0      0  220.0   0.45   0.15   89.4   1.37   2.21   4.28   3.59   1.69   1.59   1.27   0.86   0.55   0.00   0.00      50      80
 1991 320   100    97   11.7      1   2.57   1185   1583      0    950   2768      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.85   0.00   0.00      0      0  216.7   0.46   0.15  100.6   1.37   2.33   4.45   3.73   1.76   1.65   1.32   0.89   0.57   0.00   0.00      54      85
 1991 321   101    98   11.7      1   2.63   1236   1668      0    985   2904      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.86   0.00   0.00      0      0  213.0   0.47   0.15  110.7   1.37   2.30   4.63   3.88   1.83   1.71   1.38   0.93   0.59   0.00   0.00      57      91
 1991 322   102    99   11.7      1   2.73   1302   1780      0   1031   3082      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.81   0.00   0.00      0      0  209.5   0.47   0.15  126.1   1.37   2.25   4.86   4.07   1.92   1.80   1.45   0.98   0.62   0.00   0.00      61      97
 1991 323   103   100   11.7      3   2.79   1362   1883      0   1073   3245      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.82   0.00   0.00      0      0  204.9   0.48   0.15  138.8   1.37   2.45   5.04   4.23   1.99   1.87   1.50   1.02   0.64   0.00   0.00      65     103
 1991 324   104   101   11.7      3   2.87   1423   1989      0   1115   3413      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    4.85   0.00   0.00      0      0  201.5   0.49   0.15  141.9   1.37   2.65   5.23   4.39   2.07   1.94   1.56   1.05   0.67   0.00   0.00      69     109
 1991 325   105   102   11.7      3   2.95   1492   2112      0   1163   3605      0     0.0  0.000      1      7  0.000  0.000  0.000  0.000    4.85   0.00   0.00      0      1  197.5   0.49   0.15  160.7   1.37   2.88   5.44   4.57   2.15   2.02   1.62   1.10   0.70   0.00   0.00      73     116
 1991 326   106   103   11.7      3   3.03   1559   2232      0   1208   3794      0     0.0  0.000      3     17  0.000  0.000  0.000  0.000    4.88   0.00   0.00      0      3  194.4   0.50   0.15  161.1   1.37   3.10   5.64   4.73   2.23   2.09   1.68   1.14   0.72   0.00   0.00      78     124
 1991 327   107   104   11.7      3   3.12   1618   2339      0   1245   3964      0     0.0  0.000      7     38  0.000  0.000  0.000  0.000    4.89   0.00   0.00      0      7  192.9   0.50   0.15  161.1   1.37   3.15   5.82   4.88   2.30   2.16   1.74   1.17   0.74   0.00   0.00      84     135
 1991 328   108   105   11.7      3   3.16   1639   2380      0   1258   4032      0     0.0  0.000     13     55  0.000  0.000  0.000  0.000    4.89   0.00   0.00      0     13  192.5   0.50   0.15  161.1   1.37   3.13   5.89   4.94   2.33   2.19   1.76   1.19   0.75   0.00   0.00      88     141
 1991 329   109   106   11.7      3   3.19   1660   2420      0   1268   4100      0     0.0  0.000     20     60  0.000  0.000  0.000  0.027    4.89   0.00   0.00      0     20  192.0   0.50   0.15  161.2   1.37   2.99   5.95   4.99   2.36   2.21   1.77   1.20   0.76   0.00   0.00      92     150
 1991 330   110   107   11.7      3   3.22   1693   2485      0   1289   4206      0     0.0  0.000     27     63  0.000  0.000  0.000  0.008    4.90   0.00   0.01      0     27  190.4   0.50   0.15  161.7   1.37   3.03   6.05   5.08   2.40   2.25   1.81   1.22   0.77   0.00   0.00      96     157
 1991 331   111   108   11.7      3   3.27   1747   2589      0   1326   4371      0     0.0  0.000     35     66  0.000  0.000  0.000  0.000    4.91   0.00   0.01      0     35  187.4   0.50   0.15  164.9   1.37   3.21   6.21   5.22   2.46   2.31   1.85   1.25   0.80   0.00   0.00     100     164
 1991 332   112   109   11.7      3   3.34   1804   2701      0   1364   4548      0     0.0  0.000     43     69  0.000  0.000  0.000  0.000    4.92   0.00   0.01      0     43  185.1   0.50   0.15  170.3   1.37   3.40   6.38   5.36   2.53   2.37   1.90   1.29   0.82   0.00   0.00     106     173
 1991 333   113   110   11.7      3   3.41   1847   2790      0   1391   4690      0     0.0  0.000     53     80  0.000  0.000  0.000  0.000    4.92   0.00   0.01      0     53  184.5   0.50   0.15  173.3   1.37   3.54   6.51   5.46   2.58   2.42   1.94   1.31   0.83   0.00   0.00     113     183
 1991 334   114   111   11.7      3   3.47   1912   2922      0   1434   4899      0     0.0  0.000     66    103  0.000  0.000  0.000  0.000    4.93   0.00   0.01      0     66  181.5   0.50   0.15  174.8   1.37   3.75   6.70   5.62   2.66   2.49   2.00   1.35   0.86   0.00   0.00     120     194
 1991 335   115   112   11.7      3   3.52   1970   3042      0   1473   5093      0     0.0  0.000     81    126  0.000  0.000  0.000  0.000    4.94   0.00   0.02      0     81  178.9   0.50   0.15  175.3   1.37   3.94   6.87   5.76   2.72   2.55   2.05   1.39   0.88   0.00   0.00     126     203
 1991 336   116   113   11.7      3   3.58   2033   3174      0   1514   5305      0     0.0  0.000     98    145  0.000  0.000  0.000  0.000    4.95   0.00   0.02      0     98  175.9   0.50   0.15  175.3   1.37   4.15   7.05   5.92   2.80   2.62   2.10   1.42   0.90   0.00   0.00     133     214
 1991 337   117   114   11.7      3   3.62   2070   3256      0   1537   5445      0     0.0  0.000    119    169  0.000  0.000  0.000  0.000    4.95   0.00   0.02      0    119  175.0   0.50   0.15  175.4   1.37   4.27   7.15   6.00   2.84   2.66   2.14   1.44   0.92   0.00   0.00     140     225
 1991 338   118   115   11.7      3   3.67   2129   3386      0   1575   5656      0     0.0  0.000    142    200  0.000  0.000  0.000  0.000    4.96   0.00   0.03      0    142  172.2   0.50   0.15  175.4   1.37   4.46   7.32   6.14   2.91   2.72   2.19   1.48   0.94   0.00   0.00     147     237
 1991 339   119   116   11.7      3   3.70   2161   3463      0   1595   5793      0     0.0  0.000    169    221  0.000  0.000  0.000  0.000    4.95   0.00   0.03      0    169  171.3   0.50   0.15  175.4   1.37   4.58   7.41   6.22   2.94   2.75   2.21   1.50   0.95   0.00   0.00     155     249
 1991 340   120   117   11.7      3   3.74   2215   3586      0   1629   6000      0     0.0  0.000    198    253  0.000  0.000  0.000  0.000    4.95   0.00   0.03      0    198  168.8   0.50   0.15  175.4   1.37   4.75   7.56   6.35   3.00   2.81   2.26   1.53   0.97   0.00   0.00     163     262
 1991 341   121   118   11.7      3   3.77   2248   3669      0   1649   6151      0     0.0  0.000    233    282  0.000  0.000  0.000  0.000    4.95   0.00   0.04      0    233  167.6   0.50   0.15  175.4   1.37   4.87   7.65   6.43   3.04   2.85   2.29   1.55   0.98   0.00   0.00     171     275
 1991 342   122   119   11.7      3   3.80   2299   3792      0   1682   6362      0     0.0  0.000    270    311  0.000  0.000  0.000  0.000    4.95   0.00   0.04      0    270  165.1   0.50   0.15  175.4   1.37   5.03   7.80   6.55   3.10   2.90   2.33   1.58   1.00   0.00   0.00     179     288
 1991 343   123   120   11.7      3   3.81   2311   3829      0   1687   6452      0     0.0  0.000    312    336  0.000  0.000  0.000  0.000    4.93   0.00   0.05      0    312  164.7   0.50   0.15  175.4   1.37   5.08   7.83   6.57   3.11   2.91   2.34   1.58   1.00   0.00   0.00     186     299
 1991 344   124   121   11.7      3   3.83   2355   3941      0   1715   6651      0     0.0  0.000    355    352  0.000  0.000  0.000  0.000    4.93   0.00   0.05      0    355  162.5   0.50   0.15  175.4   1.37   5.23   7.95   6.68   3.16   2.96   2.38   1.61   1.02   0.00   0.00     194     312
 1991 345   125   122   11.7      5   3.84   2391   4034      0   1737   6824      0     0.0  0.000    399    364  0.000  0.000  0.000  0.000    4.92   0.00   0.06      0    399  160.7   0.50   0.15  175.6   1.37   5.34   8.05   6.76   3.20   2.99   2.41   1.63   1.03   0.00   0.00     202     325
 1991 346   126   123   11.7      5   3.84   2401   4073      0   1743   6917      0     0.0  0.000    444    379  0.000  0.000  0.000  0.000    4.90   0.00   0.06      0    444  160.1   0.50   0.15  175.7   1.37   5.39   8.08   6.79   3.21   3.01   2.42   1.63   1.04   0.00   0.00     210     336
 1991 347   127   124   11.7      5   3.85   2450   4202      0   1776   7131      7     0.0  0.000    479    396  0.000  0.000  0.000  0.000    4.90   0.00   0.07      0    479  157.3   0.50   0.15  176.3   1.37   5.55   8.23   6.91   3.27   3.06   2.46   1.66   1.06   0.00   0.00     230     348
 1991 348   128   125   11.7      5   3.85   2457   4234      0   1780   7204     16     3.2  0.000    514    408  0.000  0.000  0.000  0.000    4.88   0.10   0.07      0    514  156.7   0.50   0.15  176.5   1.37   5.59   8.25   6.93   3.28   3.07   2.47   1.67   1.06   0.00   0.00     254     359
 1991 349   129   126   11.7      5   3.84   2462   4263      2   1783   7260     35     4.8  0.000    534    420  0.000  0.000  0.000  0.000    4.86   0.31   0.07      0    534  156.1   0.50   0.15  176.9   1.37   5.63   8.27   6.94   3.29   3.07   2.47   1.67   1.06   0.00   0.00     295     370
 1991 350   130   127   11.7      5   3.84   2493   4355      4   1803   7438     35    12.3  0.001    590    444  0.000  0.000  0.000  0.000    4.86   0.73   0.08      0    590  154.1   0.50   0.15  178.0   1.37   5.74   8.36   7.02   3.32   3.11   2.50   1.69   1.07   0.00   0.00     304     382
 1991 351   131   128   11.7      5   3.84   2533   4470      7   1829   7615     56    12.4  0.001    611    456  0.000  0.000  0.000  0.000    4.85   1.13   0.08      0    611  151.7   0.50   0.15  178.6   1.37   5.87   8.47   7.11   3.37   3.15   2.53   1.71   1.09   0.00   0.00     349     396
 1991 352   132   129   11.7      5   3.84   2569   4578     11   1851   7810     59    18.5  0.001    663    484  0.000  0.000  0.000  0.000    4.84   1.65   0.08      0    663  149.4   0.50   0.15  179.0   1.37   5.99   8.57   7.20   3.41   3.19   2.56   1.73   1.10   0.00   0.00     364     411
 1991 353   133   130   11.7      5   3.83   2597   4666     15   1868   7978     65    23.3  0.002    714    512  0.000  0.000  0.000  0.000    4.83   2.12   0.09      0    714  147.5   0.50   0.15  179.0   1.37   6.09   8.65   7.26   3.44   3.22   2.59   1.75   1.11   0.00   0.00     382     426
 1991 354   134   131   11.7      5   3.82   2633   4777     20   1890   8172     75    26.3  0.002    763    537  0.000  0.000  0.000  0.000    4.83   2.61   0.09      0    763  145.1   0.50   0.15  179.0   1.37   6.21   8.75   7.35   3.48   3.25   2.62   1.77   1.12   0.00   0.00     407     441
 1991 355   135   132   11.7      5   3.81   2659   4866     25   1906   8353     75    33.4  0.003    828    563  0.000  0.000  0.000  0.000    4.82   3.05   0.10      0    828  143.2   0.50   0.15  179.0   1.37   6.31   8.82   7.41   3.51   3.28   2.64   1.78   1.13   0.00   0.00     417     457
 1991 356   136   133   11.7      5   3.79   2661   4893     31   1905   8418     99    31.3  0.004    864    566  0.000  0.000  0.000  0.000    4.80   3.58   0.10      0    864  142.4   0.50   0.15  179.0   1.37   6.33   8.82   7.41   3.51   3.28   2.64   1.78   1.13   0.00   0.00     461     472
 1991 357   137   134   11.7      5   3.77   2687   4982     38   1920   8544    142    27.0  0.004    875    567  0.000  0.000  0.000  0.000    4.79   4.37   0.10      0    875  140.4   0.50   0.15  179.0   1.37   6.42   8.89   7.47   3.54   3.31   2.66   1.80   1.14   0.00   0.00     532     488
 1991 358   138   135   11.7      5   3.75   2714   5078     48   1937   8707    166    29.2  0.006    915    586  0.000  0.000  0.000  0.000    4.78   5.30   0.11      0    915  138.3   0.50   0.15  179.0   1.37   6.51   8.97   7.53   3.57   3.34   2.68   1.81   1.15   0.00   0.00     576     505
 1991 359   139   136   11.7      5   3.74   2735   5156     61   1950   8842    198    30.8  0.007    951    602  0.000  0.000  0.000  0.000    4.78   6.42   0.11      0    951  136.7   0.50   0.15  179.0   1.37   6.59   9.03   7.58   3.59   3.36   2.70   1.83   1.16   0.00   0.00     630     518
 1991 360   140   137   11.7      5   3.72   2756   5231     75   1966   9017    198    37.8  0.008   1029    640  0.000  0.000  0.000  0.000    4.77   7.29   0.11      0   1029  135.1   0.50   0.15  179.0   1.37   6.67   9.10   7.64   3.62   3.39   2.72   1.84   1.17   0.00   0.00     639     528
 1991 361   141   138   11.7      5   3.71   2788   5334     89   1987   9197    220    40.4  0.010   1075    650  0.000  0.000  0.000  0.000    4.77   8.26   0.12      0   1075  133.1   0.50   0.15  179.1   1.37   6.78   9.19   7.72   3.66   3.42   2.75   1.86   1.18   0.00   0.00     680     540
 1991 362   142   139   11.7      5   3.70   2818   5436    105   2008   9367    251    41.7  0.011   1112    649  0.000  0.000  0.000  0.000    4.77   9.43   0.12      0   1112  131.1   0.50   0.15  179.3   1.37   6.89   9.29   7.80   3.70   3.46   2.78   1.88   1.19   0.00   0.00     738     553
 1991 363   143   140   11.7      5   3.68   2849   5542    123   2029   9543    281    43.8  0.013   1152    659  0.000  0.000  0.000  0.000    4.76  10.68   0.12      0   1152  129.1   0.50   0.15  179.6   1.37   7.01   9.38   7.88   3.73   3.49   2.81   1.90   1.21   0.00   0.00     792     567
 1991 364   144   141   11.7      5   3.66   2867   5613    144   2041   9678    309    46.4  0.015   1197    670  0.000  0.000  0.000  0.000    4.75  11.99   0.12      0   1197  127.6   0.50   0.15  179.6   1.37   7.08   9.44   7.93   3.76   3.51   2.82   1.91   1.21   0.00   0.00     846     583
 1991 365   145   142   11.7      5   3.64   2875   5655    165   2043   9775    334    49.4  0.017   1246    693  0.000  0.000  0.000  0.000    4.75  13.25   0.13      0   1246  126.6   0.50   0.15  179.6   1.37   7.03   9.46   7.94   3.76   3.52   2.83   1.91   1.22   0.00   0.00     895     602
 1992 001   146   143   11.7      5   3.62   2862   5642    190   2032   9822    351    54.2  0.019   1317    716  0.000  0.000  0.000  0.000    4.73  14.45   0.13      0   1317  126.4   0.50   0.15  179.6   1.37   6.92   9.42   7.91   3.75   3.51   2.82   1.91   1.21   0.00   0.00     931     620
 1992 002   147   144   11.7      5   3.60   2870   5684    217   2036   9950    363    59.8  0.022   1397    738  0.000  0.000  0.000  0.000    4.72  15.52   0.14      0   1397  125.4   0.50   0.15  179.6   1.37   6.96   9.44   7.93   3.76   3.51   2.83   1.91   1.21   0.00   0.00     960     636
 1992 003   148   145   11.7      5   3.59   2889   5754    243   2051  10115    378    64.3  0.024   1471    768  0.000  0.000  0.000  0.000    4.72  16.52   0.15      0   1471  124.1   0.50   0.15  179.6   1.37   7.04   9.51   7.98   3.78   3.54   2.84   1.92   1.22   0.00   0.00     993     648
 1992 004   149   146   11.7      5   3.57   2915   5843    271   2069  10300    399    67.9  0.026   1542    789  0.000  0.000  0.000  0.000    4.72  17.57   0.15      0   1542  122.5   0.50   0.15  179.6   1.37   7.14   9.59   8.05   3.82   3.57   2.87   1.94   1.23   0.00   0.00    1035     661
 1992 005   150   147   11.7      5   3.55   2940   5935    299   2088  10489    417    71.7  0.029   1614    799  0.000  0.000  0.000  0.000    4.71  18.53   0.15      0   1614  120.8   0.50   0.15  179.6   1.37   7.24   9.67   8.12   3.85   3.60   2.89   1.96   1.24   0.00   0.00    1074     675
 1992 006   151   148   11.7      5   3.53   2949   5980    330   2095  10614    441    74.9  0.031   1686    811  0.000  0.000  0.000  0.000    4.71  19.59   0.16      0   1686  119.9   0.50   0.15  179.7   1.37   7.29   9.71   8.15   3.87   3.61   2.90   1.96   1.25   0.00   0.00    1121     690
 1992 007   152   149   11.7      5   3.52   2962   6038    363   2105  10759    466    77.9  0.034   1759    832  0.000  0.000  0.000  0.000    4.70  20.62   0.16      0   1759  118.7   0.50   0.15  179.7   1.37   7.27   9.76   8.19   3.89   3.63   2.92   1.97   1.25   0.00   0.00    1168     706
 1992 008   153   150   11.7      5   3.50   2974   6093    397   2110  10897    491    80.8  0.036   1831    849  0.000  0.000  0.000  0.000    4.70  21.67   0.17      0   1831  117.6   0.50   0.15  179.7   1.37   7.10   9.80   8.23   3.90   3.65   2.93   1.98   1.26   0.00   0.00    1218     726
 1992 009   154   151   11.7      5   3.48   2978   6129    433   2114  11009    522    82.9  0.039   1901    876  0.000  0.000  0.000  0.000    4.69  22.77   0.17      0   1901  116.7   0.50   0.15  179.7   1.37   7.14   9.82   8.25   3.91   3.66   2.94   1.99   1.26   0.00   0.00    1275     744
 1992 010   155   152   11.7      5   3.45   2972   6141    472   2111  11045    587    80.3  0.043   1932    880  0.000  0.000  0.000  0.000    4.66  24.42   0.17      0   1932  116.1   0.50   0.15  179.7   1.37   7.16   9.81   8.24   3.91   3.65   2.94   1.99   1.26   0.00   0.00    1375     762
 1992 011   156   153   11.7      5   3.43   2989   6207    516   2124  11214    614    83.9  0.046   2018    903  0.000  0.000  0.000  0.000    4.67  25.54   0.18      0   2018  114.9   0.50   0.15  179.7   1.37   7.23   9.87   8.29   3.93   3.67   2.95   2.00   1.27   0.00   0.00    1424     776
 1992 012   157   154   11.7      5   3.42   2999   6259    560   2134  11398    614    91.2  0.049   2140    945  0.000  0.000  0.000  0.000    4.66  26.18   0.19      0   2140  113.9   0.50   0.15  179.7   1.37   7.29   9.91   8.33   3.95   3.69   2.97   2.01   1.27   0.00   0.00    1438     791
 1992 013   158   155   11.7      5   3.39   3008   6310    606   2143  11562    631    96.0  0.052   2245    972  0.000  0.000  0.000  0.000    4.65  27.01   0.19      0   2245  112.8   0.50   0.15  179.7   1.37   7.36   9.96   8.36   3.97   3.71   2.98   2.02   1.28   0.00   0.00    1476     806
 1992 014   159   156   11.7      5   3.37   3004   6329    654   2143  11675    656    99.7  0.056   2343   1000  0.000  0.000  0.000  0.000    4.62  27.90   0.20      0   2343  112.2   0.50   0.15  179.7   1.37   7.28   9.97   8.38   3.97   3.71   2.99   2.02   1.28   0.00   0.00    1523     822
 1992 015   160   157   11.7      5   3.35   3002   6354    695   2150  11768    688   101.0  0.059   2412   1020  0.000  0.000  0.000  0.000    4.60  28.82   0.20      0   2412  111.5   0.50   0.15  179.7   1.37   7.32  10.01   8.41   3.99   3.73   3.00   2.03   1.29   0.00   0.00    1581     831
 1992 016   161   158   11.7      5   3.33   3011   6403    738   2163  11892    722   102.2  0.062   2478   1018  0.000  0.000  0.000  0.000    4.59  29.78   0.21      0   2478  110.6   0.50   0.15  179.8   1.37   7.39  10.07   8.45   4.01   3.75   3.01   2.04   1.29   0.00   0.00    1641     840
 1992 017   162   159   11.7      5   3.31   3023   6464    789   2176  12040    761   103.7  0.066   2553   1012  0.000  0.000  0.000  0.000    4.58  30.92   0.21      0   2553  109.5   0.50   0.15  180.0   1.37   7.47  10.13   8.51   4.04   3.77   3.03   2.05   1.30   0.00   0.00    1711     853
 1992 018   163   160   11.7      5   3.29   3030   6511    844   2185  12194    783   107.8  0.069   2654   1020  0.000  0.000  0.000  0.000    4.57  31.80   0.22      0   2654  108.5   0.50   0.15  180.1   1.37   7.53  10.17   8.54   4.05   3.79   3.04   2.06   1.31   0.00   0.00    1758     868
 1992 019   164   161   11.7      5   3.26   3023   6522    902   2185  12313    800   112.7  0.073   2768   1045  0.000  0.000  0.000  0.000    4.55  32.56   0.22      0   2768  108.0   0.50   0.15  180.1   1.37   7.55  10.17   8.54   4.05   3.79   3.04   2.06   1.31   0.00   0.00    1798     885
 1992 020   165   162   11.7      5   3.23   3014   6537    959   2182  12382    857   111.9  0.077   2831   1052  0.000  0.000  0.000  0.000    4.52  33.87   0.23      0   2831  107.3   0.50   0.15  180.1   1.37   7.40  10.18   8.55   4.06   3.79   3.05   2.06   1.31   0.00   0.00    1887     905
 1992 021   166   163   11.7      5   3.21   3000   6536   1024   2176  12465    896   114.2  0.082   2929   1071  0.000  0.000  0.000  0.000    4.49  34.95   0.23      0   2929  106.8   0.50   0.15  180.1   1.37   7.22  10.17   8.54   4.05   3.79   3.05   2.06   1.31   0.00   0.00    1953     925
 1992 022   167   164   11.7      5   3.18   2986   6536   1092   2172  12560    931   117.4  0.087   3038   1092  0.000  0.000  0.000  0.000    4.46  35.95   0.24      0   3038  106.4   0.50   0.15  180.1   1.37   7.24  10.17   8.54   4.05   3.78   3.04   2.06   1.31   0.00   0.00    2012     943
 1992 023   168   165   11.7      5   3.15   2975   6542   1163   2171  12670    962   120.9  0.092   3153   1113  0.000  0.000  0.000  0.000    4.43  36.90   0.25      0   3153  105.8   0.50   0.15  180.1   1.37   7.26  10.17   8.54   4.05   3.79   3.04   2.06   1.31   0.00   0.00    2067     958
 1992 024   169   166   11.7      5   3.12   2952   6519   1238   2163  12732   1004   123.3  0.097   3262   1126  0.000  0.000  0.000  0.000    4.39  37.96   0.26      0   3262  105.7   0.50   0.15  180.1   1.37   7.25  10.13   8.51   4.04   3.77   3.03   2.05   1.30   0.00   0.00    2134     974
 1992 025   170   167   11.7      5   3.09   2919   6466   1317   2146  12744   1063   123.9  0.103   3359   1128  0.000  0.000  0.000  0.000    4.35  39.21   0.26      0   3359  105.8   0.50   0.15  180.1   1.37   7.20  10.06   8.45   4.01   3.75   3.01   2.04   1.29   0.00   0.00    2217     992
 1992 026   171   168   11.7      5   3.06   2894   6439   1400   2135  12821   1093   128.1  0.109   3488   1141  0.000  0.000  0.000  0.000    4.31  40.13   0.27      0   3488  105.7   0.50   0.15  180.1   1.37   7.18  10.02   8.41   3.99   3.73   3.00   2.03   1.29   0.00   0.00    2266    1010
