*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:22:11

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0028 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1990 260    69    0.0   11.9   12.8   10.6   21.2   0.56   17.7   10.6   14.0   15.4   10.6   14.0   15.4   86.4    330
 1990 261    70   32.0   11.9   12.8    9.3   18.6   0.62   17.9   11.0   14.3   15.7   11.0   14.3   15.7   86.4    330
 1990 262    71    0.0   11.9   12.8   13.8   27.6   0.43   17.7   10.0   13.7   15.2   10.0   13.7   15.2   86.4    330
 1990 263    72    0.0   12.0   12.9    6.4   12.8   0.74   17.9   13.3   15.5   16.4   13.3   15.5   16.4   86.4    330
 1990 264    73    0.0   12.0   12.9    6.4   12.8   0.74   20.5   15.8   18.0   18.8   15.8   18.0   18.8   86.4    330
 1990 265    74    0.0   12.0   12.9   20.1   40.2   0.19   18.6    9.2   13.7   15.2    9.2   13.7   15.2   86.4    330
 1990 266    75    0.0   12.1   13.0   18.6   37.2   0.26   13.5    5.4    9.3   10.6    5.4    9.3   10.6   86.4    330
 1990 267    76    0.0   12.1   13.0   22.3   44.6   0.11   15.0    3.2    8.9   10.8    3.2    8.9   10.8   86.4    330
 1990 268    77    0.0   12.1   13.0   23.2   46.4   0.09   16.3    3.1    9.4   11.6    3.1    9.4   11.6   86.4    330
 1990 269    78    0.0   12.2   13.1   23.4   46.8   0.08   20.5    5.1   12.5   15.0    5.1   12.5   15.0   86.4    330
 1990 270    79    0.0   12.2   13.1   21.3   42.6   0.17   24.0    8.9   16.2   18.7    8.9   16.2   18.7   86.4    330
 1990 271    80    0.0   12.2   13.1    6.8   13.6   0.74   21.7   12.2   16.8   18.4   12.2   16.8   18.4   86.4    330
 1990 272    81    0.0   12.3   13.2   19.3   38.6   0.26   22.0   11.3   16.5   18.2   11.3   16.5   18.2   86.4    330
 1990 273    82    0.0   12.3   13.2   19.3   38.6   0.26   25.2    8.9   16.8   19.5    8.9   16.8   19.5   86.4    330
 1990 274    83    0.0   12.3   13.2   21.7   43.4   0.18   28.1   12.9   20.2   22.8   12.9   20.2   22.8   86.4    330
 1990 275    84    0.0   12.4   13.3   24.2   48.4   0.09   24.0   11.9   17.8   19.8   11.9   17.8   19.8   86.4    330
 1990 276    85    0.0   12.4   13.3   21.8   43.6   0.18   26.6   13.3   19.7   22.0   13.3   19.7   22.0   86.4    330
 1990 277    86    0.0   12.4   13.4   17.9   35.8   0.33   30.1   17.5   23.6   25.7   17.5   23.6   25.7   86.4    330
 1990 278    87    0.0   12.5   13.4    7.1   14.2   0.74   19.1   17.3   18.2   18.5   17.3   18.2   18.5   86.4    330
 1990 279    88   24.0   12.5   13.4    9.4   18.8   0.65   22.7   17.2   19.9   20.8   17.2   19.9   20.8   86.4    330
 1990 280    89    5.0   12.5   13.5    7.2   14.4   0.74   21.6   17.7   19.6   20.3   17.7   19.6   20.3   86.4    330
 1990 281    90   39.4   12.6   13.5   11.5   23.0   0.58   20.4   13.7   17.0   18.1   13.7   17.0   18.1   86.4    330
 1990 282    91    0.0   12.6   13.5   23.4   46.8   0.15   22.3    9.5   15.7   17.9    9.5   15.7   17.9   86.4    330
 1990 283    92    0.0   12.6   13.6   21.0   42.0   0.24   22.3   11.3   16.7   18.5   11.3   16.7   18.5   86.4    330
 1990 284    93    0.0   12.7   13.6    9.0   18.0   0.68   22.1   14.5   18.2   19.5   14.5   18.2   19.5   86.4    330
 1990 285    94   38.0   12.7   13.6   25.5   51.0   0.09   19.4   11.3   15.3   16.7   11.3   15.3   16.7   86.4    330
 1990 286    95    0.0   12.7   13.7   26.1   52.2   0.07   21.6    7.6   14.4   16.9    7.6   14.4   16.9   86.4    330
 1990 287    96    0.0   12.8   13.7   24.8   49.6   0.12   22.6   11.5   16.9   18.9   11.5   16.9   18.9   86.4    330
 1990 288    97    0.0   12.8   13.7   25.5   51.0   0.10   20.1    8.9   14.4   16.3    8.9   14.4   16.3   86.4    330
 1990 289    98    0.0   12.8   13.8   26.4   52.8   0.07   20.5    5.0   12.6   15.3    5.0   12.6   15.3   86.4    330
 1990 290    99    0.0   12.9   13.8   15.2   30.4   0.47   21.4    8.9   15.0   17.2    8.9   15.0   17.2   86.4    330
 1990 291   100    0.0   12.9   13.8   24.5   49.0   0.15   24.4   14.3   19.3   21.0   14.3   19.3   21.0   86.4    330
 1990 292   101    8.0   12.9   13.9   17.3   34.6   0.40   24.0   15.3   19.6   21.1   15.3   19.6   21.1   86.4    330
 1990 293   102    5.0   12.9   13.9   16.4   32.8   0.44   23.7   15.7   19.6   21.0   15.7   19.6   21.0   86.4    330
 1990 294   103    0.0   13.0   13.9   22.2   44.4   0.24   24.0   14.2   19.0   20.7   14.2   19.0   20.7   86.4    330
 1990 295   104    0.0   13.0   14.0   27.1   54.2   0.07   24.8   13.1   18.9   20.9   13.1   18.9   20.9   86.4    330
 1990 296   105    0.0   13.0   14.0   21.1   42.2   0.28   25.6   13.1   19.3   21.5   13.1   19.3   21.5   86.4    330
 1990 297   106    0.0   13.1   14.0   20.8   41.6   0.30   22.2   13.8   18.0   19.4   13.8   18.0   19.4   86.4    330
 1990 298   107    0.0   13.1   14.0   14.3   28.6   0.52   24.7   11.8   18.2   20.5   11.8   18.2   20.5   86.4    330
 1990 299   108    0.0   13.1   14.1   25.1   50.2   0.16   27.1   16.3   21.6   23.6   16.3   21.6   23.6   86.4    330
 1990 300   109    0.0   13.2   14.1   19.6   39.2   0.34   28.3   17.0   22.6   24.6   17.0   22.6   24.6   86.4    330
 1990 301   110    0.0   13.2   14.1    8.8   17.6   0.71   23.8   18.5   21.1   22.1   18.5   21.1   22.1   86.4    330
 1990 302   111    5.5   13.2   14.2   12.2   24.4   0.59   27.4   20.4   23.9   25.1   20.4   23.9   25.1   86.4    330
 1990 303   112   21.0   13.2   14.2   26.4   52.8   0.13   28.8   17.9   23.3   25.3   17.9   23.3   25.3   86.4    330
 1990 304   113    0.0   13.3   14.2   26.5   53.0   0.13   23.2   15.8   19.5   20.8   15.8   19.5   20.8   86.4    330
 1990 305   114    2.0   13.3   14.3   23.1   46.2   0.24   24.1   16.7   20.4   21.7   16.7   20.4   21.7   86.4    330
 1990 306   115    0.0   13.3   14.3   20.1   40.2   0.34   27.0   14.3   20.6   22.9   14.3   20.6   22.9   86.4    330
 1990 307   116    0.0   13.4   14.3   11.8   23.6   0.61   28.1   20.8   24.4   25.7   20.8   24.4   25.7   86.4    330
 1990 308   117   33.0   13.4   14.4   21.0   42.0   0.32   22.2   10.8   16.5   18.5   10.8   16.5   18.5   86.4    330
 1990 309   118    0.0   13.4   14.4   28.8   57.6   0.07   19.0    6.4   12.7   15.0    6.4   12.7   15.0   86.4    330
 1990 310   119    0.0   13.4   14.4   17.4   34.8   0.44   21.2    9.8   15.5   17.5    9.8   15.5   17.5   86.4    330
 1990 311   120    2.0   13.5   14.4   23.4   46.8   0.25   23.5   13.5   18.5   20.3   13.5   18.5   20.3   86.4    330
 1990 312   121    0.0   13.5   14.5    8.4   16.8   0.73   18.4   11.3   14.9   16.1   11.3   14.9   16.1   86.4    330
 1990 313   122    0.0   13.5   14.5   16.2   32.4   0.48   22.3   15.1   18.7   20.0   15.1   18.7   20.0   86.4    330
 1990 314   123    0.5   13.5   14.5   21.2   42.4   0.32   24.8   13.7   19.3   21.3   13.7   19.3   21.3   86.4    330
 1990 315   124    0.0   13.6   14.5   23.6   47.2   0.25   27.0   15.3   21.2   23.3   15.3   21.2   23.3   86.4    330
 1990 316   125    0.0   13.6   14.6   12.2   24.4   0.61   24.6   14.2   19.4   21.3   14.2   19.4   21.3   86.4    330
 1990 317   126    0.0   13.6   14.6   26.7   53.4   0.15   34.9   18.5   26.7   29.7   18.5   26.7   29.7   86.4    330
 1990 318   127    2.0   13.6   14.6   15.9   31.8   0.50   33.0   20.8   26.9   29.1   20.8   26.9   29.1   86.4    330
 1990 319   128    0.0   13.6   14.7    8.6   17.2   0.73   23.2   17.3   20.3   21.3   17.3   20.3   21.3   86.4    330
 1990 320   129   53.0   13.7   14.7   17.6   35.2   0.45   22.1   12.2   17.2   19.0   12.2   17.2   19.0   86.4    330
 1990 321   130    0.0   13.7   14.7   28.7   57.4   0.10   26.1    9.3   17.8   20.8    9.3   17.8   20.8   86.4    330
 1990 322   131    0.0   13.7   14.7   27.8   55.6   0.13   29.7   16.5   23.1   25.6   16.5   23.1   25.6   86.4    330
 1990 323   132    0.0   13.7   14.7   27.1   54.2   0.15   33.4   21.8   27.6   29.8   21.8   27.6   29.8   86.4    330
 1990 324   133    0.0   13.8   14.8   12.2   24.4   0.62   28.0   21.1   24.6   25.8   21.1   24.6   25.8   86.4    330
 1990 325   134    1.5   13.8   14.8   30.7   61.4   0.04   28.7   18.8   23.8   25.6   18.8   23.8   25.6   86.4    330
 1990 326   135    0.0   13.8   14.8   28.1   56.2   0.12   28.0   15.3   21.7   24.0   15.3   21.7   24.0   86.4    330
 1990 327   136    0.0   13.8   14.8   29.8   59.6   0.07   28.2   14.2   21.3   23.8   14.2   21.3   23.8   86.4    330
 1990 328   137    0.0   13.8   14.9   25.6   51.2   0.21   28.7   16.8   22.8   25.0   16.8   22.8   25.0   86.4    330
 1990 329   138    0.0   13.8   14.9   20.1   40.2   0.38   29.2   18.2   23.8   25.8   18.2   23.8   25.8   86.4    330
 1990 330   139   20.7   13.9   14.9   22.9   45.8   0.29   24.9   15.8   20.4   22.1   15.8   20.4   22.1   86.4    330
 1990 331   140    0.0   13.9   14.9   30.4   60.8   0.06   21.2   10.0   15.7   17.7   10.0   15.7   17.7   86.4    330
 1990 332   141    0.0   13.9   14.9   30.9   61.8   0.05   24.6    9.0   16.9   19.8    9.0   16.9   19.8   86.4    330
 1990 333   142    0.0   13.9   15.0   31.0   62.0   0.05   27.1   12.2   19.7   22.5   12.2   19.7   22.5   86.4    330
 1990 334   143    0.0   13.9   15.0   14.9   29.8   0.54   26.8   14.9   20.9   23.1   14.9   20.9   23.1   86.4    330
 1990 335   144    0.0   13.9   15.0   23.4   46.8   0.28   26.4   14.7   20.6   22.8   14.7   20.6   22.8   86.4    330
 1990 336   145    0.0   13.9   15.0    9.0   18.0   0.72   23.5   14.1   18.9   20.6   14.1   18.9   20.6   86.4    330
 1990 337   146   10.0   14.0   15.0   30.1   60.2   0.08   22.9   11.4   17.2   19.4   11.4   17.2   19.4   86.4    330
 1990 338   147    0.0   14.0   15.0   28.7   57.4   0.12   27.9   10.6   19.4   22.6   10.6   19.4   22.6   86.4    330
 1990 339   148    0.0   14.0   15.0   16.8   33.6   0.49   32.3   20.3   26.4   28.6   20.3   26.4   28.6   86.4    330
 1990 340   149   42.0   14.0   15.1   16.8   33.6   0.49   25.6   17.5   21.6   23.1   17.5   21.6   23.1   86.4    330
 1990 341   150   63.0   14.0   15.1   26.9   53.8   0.18   25.2   16.0   20.7   22.0   16.0   20.7   22.0   86.4    330
 1990 342   151    0.0   14.0   15.1   30.3   60.6   0.08   25.0   12.0   18.6   20.5   12.0   18.6   20.5   86.4    330
 1990 343   152    0.0   14.0   15.1    9.0   18.0   0.73   19.7   14.2   17.0   17.8   14.2   17.0   17.8   86.4    330
 1990 344   153   70.0   14.0   15.1    9.1   18.2   0.72   19.5   15.9   17.7   18.3   15.9   17.7   18.3   86.4    330
 1990 345   154    0.0   14.0   15.1   24.7   49.4   0.25   25.0   14.7   19.9   21.4   14.7   19.9   21.4   86.4    330
 1990 346   155    0.0   14.0   15.1   14.7   29.4   0.55   22.0   10.5   16.3   18.0   10.5   16.3   18.0   86.4    330
 1990 347   156    0.0   14.0   15.1   19.0   38.0   0.42   24.0   14.3   19.2   20.6   14.3   19.2   20.6   86.4    330
 1990 348   157    0.0   14.1   15.1   29.2   58.4   0.11   21.9   10.3   16.2   17.9   10.3   16.2   17.9   86.4    330
 1990 349   158    0.0   14.1   15.1   31.8   63.6   0.03   27.3   10.9   19.2   21.6   10.9   19.2   21.6   86.4    330
 1990 350   159    0.0   14.1   15.1   28.7   57.4   0.13   30.2   13.7   22.1   24.5   13.7   22.1   24.5   86.4    330
 1990 351   160    0.0   14.1   15.1   14.4   28.8   0.56   30.1   18.0   24.2   25.9   18.0   24.2   25.9   86.4    330
 1990 352   161   36.0   14.1   15.2   27.4   54.8   0.17   25.6   17.3   21.5   22.7   17.3   21.5   22.7   86.4    330
 1990 353   162    0.0   14.1   15.2   31.4   62.8   0.05   25.6   14.4   20.1   21.7   14.4   20.1   21.7   86.4    330
 1990 354   163    0.0   14.1   15.2   31.6   63.2   0.04   27.1   14.0   20.7   22.6   14.0   20.7   22.6   86.4    330
 1990 355   164    0.0   14.1   15.2   25.6   51.2   0.22   29.8   15.9   23.0   25.0   15.9   23.0   25.0   86.4    330
 1990 356   165   28.0   14.1   15.2   10.0   20.0   0.70   25.7   19.0   22.4   23.4   19.0   22.4   23.4   86.4    330
 1990 357   166    0.0   14.1   15.2   19.5   39.0   0.41   28.4   17.8   23.2   24.7   17.8   23.2   24.7   86.4    330
 1990 358   167   14.5   14.1   15.2   13.1   26.2   0.60   24.4   15.5   20.0   21.3   15.5   20.0   21.3   86.4    330
 1990 359   168    0.0   14.1   15.2   29.4   58.8   0.11   25.7   12.7   19.3   21.2   12.7   19.3   21.2   86.4    330
 1990 360   169    0.0   14.1   15.2   31.4   62.8   0.05   31.3   15.3   23.4   25.8   15.3   23.4   25.8   86.4    330
 1990 361   170    0.0   14.1   15.2   31.4   62.8   0.05   31.5   18.0   24.9   26.8   18.0   24.9   26.8   86.4    330
 1990 362   171    0.0   14.1   15.1   31.4   62.8   0.05   21.0   13.3   17.2   18.3   13.3   17.2   18.3   86.4    330
 1990 363   172    0.0   14.0   15.1   29.6   59.2   0.10   23.3    9.4   16.5   18.5    9.4   16.5   18.5   86.4    330
 1990 364   173    0.0   14.0   15.1   30.8   61.6   0.06   27.2   11.4   19.4   21.7   11.4   19.4   21.7   86.4    330
 1990 365   174    0.0   14.0   15.1   31.5   63.0   0.04   29.4   14.8   22.2   24.3   14.8   22.2   24.3   86.4    330
 1991 001   175    0.0   14.0   15.1   24.3   48.6   0.26   31.6   17.1   24.5   26.6   17.1   24.5   26.6   86.4    330
 1991 002   176    0.0   14.0   15.1   24.1   48.2   0.27   29.2   20.3   24.8   26.1   20.3   24.8   26.1   86.4    330
 1991 003   177    0.0   14.0   15.1   26.7   53.4   0.19   29.1   17.4   23.3   25.0   17.4   23.3   25.0   86.4    330
 1991 004   178    0.0   14.0   15.1   31.3   62.6   0.04   28.6   13.4   21.1   23.3   13.4   21.1   23.3   86.4    330
 1991 005   179    0.0   14.0   15.1   31.3   62.6   0.04   28.2   13.8   21.1   23.8   13.8   21.1   23.8   86.4    330
 1991 006   180    0.0   14.0   15.1   31.3   62.6   0.04   30.2   13.0   21.7   24.9   13.0   21.7   24.9   86.4    330
 1991 007   181    0.0   14.0   15.1   29.6   59.2   0.09   32.4   17.1   24.9   27.7   17.1   24.9   27.7   86.4    330
 1991 008   182    0.0   14.0   15.0   29.9   59.8   0.08   34.3   19.3   26.9   29.7   19.3   26.9   29.7   86.4    330
 1991 009   183    0.0   13.9   15.0    9.9   19.8   0.70   24.3   21.3   22.8   23.4   21.3   22.8   23.4   86.4    330
