*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 12:55:20

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0197 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 2000 269    19     1     1     2.5  105.3   16635   82.0   23.3   1.9   5.7  10.5   8.8   8.0   4.1   2.3   1.3   0.0   0.0   0.1   0.9   2.2   1.5   1.5  1.74  1.35  1.18  0.00  0.00   10.84   11.62    2.20    0.00    0.31
 2000 270    20     1     1     2.6  105.8   16635   82.6   23.2   2.1   5.8  10.6   8.8   8.0   4.1   2.3   1.3   0.0   0.0   0.1   0.8   2.1   1.5   1.5  1.76  1.35  1.17  0.00  0.00   11.33   12.25    2.22    0.00    0.31
 2000 271    21     1     1     2.6  106.2   16634   83.2   23.1   2.3   5.9  10.7   8.8   8.0   4.1   2.3   1.3   0.0   0.0   0.1   0.8   2.0   1.5   1.5  1.77  1.35  1.16  0.00  0.00   11.80   12.85    2.24    0.00    0.32
 2000 272    22     1     1     2.6  106.7   16634   83.7   23.0   2.5   6.0  10.9   8.9   8.0   4.1   2.3   1.3   0.0   0.0   0.1   0.7   2.0   1.5   1.5  1.78  1.35  1.15  0.00  0.00   12.30   13.46    2.25    0.00    0.32
 2000 273    23     1     1     2.6  107.2   16633   84.5   22.7   2.7   6.1  11.0   9.0   8.1   4.1   2.4   1.3   0.0   0.0   0.1   0.7   1.9   1.4   1.5  1.80  1.34  1.14  0.00  0.00   12.83   14.19    2.26    0.00    0.32
 2000 274    24     1     1     2.6  107.8   16633   85.2   22.5   2.1   6.2  11.4   9.1   8.1   4.1   2.4   1.3   0.0   0.0   0.1   0.6   1.8   1.4   1.5  1.81  1.34  1.13  0.00  0.00   13.42   15.00    2.27    0.00    0.32
 2000 275    25     1     1     2.6  108.3   16632   85.7   22.7   2.2   6.1  11.3   9.2   8.1   4.1   2.4   1.4   0.0   0.0   0.1   0.7   1.9   1.3   1.5  1.82  1.34  1.12  0.00  0.00   14.06   15.48    2.29    0.00    0.33
 2000 276    26     1     1     2.7  108.9   16631   86.1   22.8   1.3   4.9  10.3   9.3   8.7   4.6   2.6   1.4   0.0   0.0   0.1   0.7   2.0   1.3   1.5  1.84  1.34  1.11  0.00  0.00   14.75   16.06    2.30    0.00    0.33
 2000 277    27     1     1     2.8  109.4   16631   86.1   23.2   1.0   4.4   9.8   9.1   8.7   4.9   2.8   1.5   0.0   0.0   0.2   0.8   2.1   1.4   1.5  1.86  1.34  1.10  0.00  0.00   15.42   16.28    2.44    0.00    0.33
 2000 278    28     1     1     3.5  109.0   16630   85.5   23.6   1.2   4.3   9.6   8.8   8.5   4.9   3.0   1.7   0.0   0.0   0.1   0.9   2.1   1.4   1.5  1.87  1.34  1.10  0.00  0.00   16.05   16.58    2.61    0.00    0.34
 2000 279    29     1     1     3.9  108.9   16629   85.0   23.8   1.4   4.3   9.4   8.7   8.3   4.9   3.0   1.8   0.0   0.0   0.1   0.9   2.2   1.4   1.6  1.89  1.34  1.09  0.00  0.00   16.66   16.88    2.79    0.00    0.34
 2000 280    30     1     1     4.2  108.8   16629   84.9   23.9   1.6   4.3   9.3   8.6   8.3   4.9   3.1   1.8   0.0   0.0   0.1   0.8   2.2   1.4   1.6  1.90  1.34  1.08  0.00  0.00   17.23   17.37    2.91    0.00    0.34
 2000 281    31     1     1     4.4  108.9   16628   85.2   23.7   1.8   4.3   9.4   8.6   8.2   4.9   3.1   1.9   0.0   0.0   0.1   0.8   2.1   1.4   1.6  1.92  1.34  1.07  0.00  0.00   17.77   18.06    2.96    0.00    0.35
 2000 282    32     1     1     4.4  109.1   16628   85.6   23.5   1.9   4.4   9.5   8.5   8.2   4.9   3.1   1.9   0.0   0.0   0.1   0.7   2.0   1.4   1.6  1.93  1.34  1.06  0.00  0.00   18.33   18.75    2.99    0.00    0.35
 2000 283    33    31     2     4.4  139.0   16627  100.9   38.2  28.4   4.1   9.5   8.8   8.4   4.9   3.2   1.9   0.0   0.0  26.8   0.7   1.9   1.4   1.6  1.94  1.34  1.06  0.00  0.00   18.89   19.43    3.01    0.00    0.52
 2000 284    34    31     2     4.8  138.9   16627  103.0   35.9  32.6   4.1   9.3   8.6   8.3   5.0   3.3   2.0   0.0   0.0  22.1   0.7   2.0   1.5   1.6  1.96  1.34  1.05  0.00  0.00   19.45   22.16    3.08    0.00    0.58
 2000 285    35    31     2     4.9  138.4   16626  112.6   25.8  50.3   4.0   9.1   8.5   8.3   5.0   3.3   2.1   0.0   0.0   3.5   0.8   2.0   1.5   1.6  1.97  1.33  1.04  0.00  0.00   20.01   32.45    3.12    0.00    0.73
 2000 286    36    31     2     5.0  138.2   16625  114.2   24.1  52.8   4.0   9.0   8.5   8.3   5.0   3.3   2.1   0.0   0.0   0.4   0.8   2.1   1.5   1.6  1.98  1.33  1.03  0.00  0.00   20.58   34.54    3.15    0.00    0.85
 2000 287    37    31     2     5.0  138.3   16625  114.6   23.7  52.9   4.1   9.1   8.5   8.3   5.1   3.4   2.1   0.0   0.0   0.0   0.7   2.0   1.5   1.6  2.00  1.33  1.02  0.00  0.00   21.18   35.43    3.17    0.00    0.90
 2000 288    38    31     2     5.0  137.8   16624  114.2   23.5  51.9   4.2   9.1   8.5   8.3   5.1   3.4   2.1   0.0   0.0   0.1   0.6   1.9   1.5   1.6  2.01  1.33  1.01  0.00  0.00   21.78   36.12    3.19    0.00    0.92
 2000 289    39    31     2     5.0  138.0   16624  114.6   23.4  51.7   4.3   9.2   8.5   8.4   5.1   3.4   2.1   0.0   0.0   0.1   0.6   1.8   1.5   1.6  2.02  1.33  1.01  0.00  0.00   22.39   36.80    3.20    0.00    0.94
 2000 290    40    31     2     5.0  137.9   16623  114.7   23.2  43.3   8.3   9.2   8.6   8.4   5.1   3.4   2.1   0.0   0.0   0.1   0.6   1.7   1.4   1.6  2.04  1.32  1.00  0.00  0.00   23.00   37.60    3.21    0.00    0.96
 2000 291    41    31     2     5.0  137.8   16622  114.7   23.1  42.8   8.2   9.3   8.7   8.4   5.1   3.4   2.2   0.0   0.0   0.1   0.7   1.7   1.4   1.6  2.05  1.32  0.99  0.00  0.00   23.62   38.27    3.22    0.00    0.98
 2000 292    42    31     2     5.0  137.4   16622  114.6   22.9  42.1   8.2   9.2   8.8   8.4   5.1   3.4   2.2   0.0   0.0   0.1   0.6   1.6   1.3   1.6  2.06  1.32  0.98  0.00  0.00   24.21   39.02    3.24    0.00    1.00
 2000 293    43    31     2     5.0  137.1   16621  114.5   22.7  28.0  13.2  10.2   9.0   8.5   5.1   3.4   2.2   0.0   0.0   0.1   0.6   1.5   1.3   1.6  2.07  1.32  0.97  0.00  0.00   24.80   39.75    3.25    0.00    1.02
 2000 294    44    31     2     5.1  136.1   16621  113.2   22.9  27.0  12.8   9.9   8.9   8.5   5.1   3.5   2.2   0.0   0.0   0.1   0.7   1.6   1.3   1.6  2.09  1.32  0.97  0.00  0.00   25.39   40.04    3.26    0.00    1.04
 2000 295    45    31     2     5.1  135.8   16620  112.7   23.2  26.6  12.5   9.7   8.9   8.5   5.2   3.5   2.2   0.0   0.0   0.1   0.8   1.6   1.3   1.6  2.10  1.32  0.96  0.00  0.00   26.02   40.37    3.28    0.00    1.06
 2000 296    46    31     2     5.2  134.0   16619  111.0   23.0  10.5  12.7  10.8   9.1   9.0   5.8   3.9   2.4   0.0   0.0   0.1   0.7   1.5   1.3   1.6  2.11  1.31  0.95  0.00  0.00   26.67   41.09    3.29    0.00    1.08
 2000 297    47    31     2     5.4  132.6   16619  109.3   23.3   9.8  12.2  10.4   8.8   9.0   5.8   4.0   2.5   0.0   0.0   0.2   0.8   1.6   1.3   1.7  2.13  1.32  0.95  0.00  0.00   27.30   41.28    3.48    0.00    1.10
 2000 298    48    31     2     6.4  131.8   16618  108.2   23.6   9.9  12.0  10.3   8.6   8.7   5.7   4.0   2.6   0.0   0.0   0.1   0.9   1.7   1.3   1.7  2.15  1.32  0.94  0.00  0.00   27.93   41.56    3.71    0.00    1.13
 2000 299    49    31     2     8.9  128.9   16617  105.0   23.9   3.6   8.4   9.9   8.3   8.6   6.4   4.7   3.3   0.0   0.0   0.1   0.9   1.7   1.3   1.7  2.16  1.32  0.94  0.00  0.00   28.55   41.84    3.85    0.00    1.14
 2000 300    50    31     2    10.3  124.7   16617  100.8   24.0   2.0   6.6   8.9   7.8   8.5   6.5   4.9   3.5   0.0   0.0   0.1   1.0   1.7   1.3   1.7  2.18  1.33  0.93  0.00  0.00   29.16   42.07    4.14    0.00    1.17
 2000 301    51    31     2    11.9  122.1   16616   97.9   24.2   1.9   6.2   8.4   7.4   8.2   6.4   4.9   3.6   0.0   0.0   0.1   1.0   1.8   1.3   1.7  2.19  1.33  0.93  0.00  0.00   29.75   42.28    4.60    0.00    1.18
 2000 302    52    31     2    12.8  118.5   16616   94.3   24.2   1.9   5.5   7.6   7.0   8.0   6.3   4.9   3.6   0.0   0.0   0.1   1.0   1.7   1.3   1.7  2.21  1.33  0.93  0.00  0.00   30.36   42.58    4.81    0.00    1.20
 2000 303    53    31     2    13.3  115.9   16615   92.1   23.8   1.9   5.3   7.1   6.8   7.8   6.2   4.9   3.6   0.0   0.0   0.1   0.9   1.6   1.3   1.7  2.22  1.33  0.92  0.00  0.00   30.99   43.33    4.90    0.00    1.22
 2000 304    54    31     2    13.5  113.6   16614   90.2   23.4   2.0   5.0   6.7   6.6   7.6   6.2   4.9   3.6   0.0   0.0   0.1   0.7   1.4   1.3   1.7  2.23  1.33  0.92  0.00  0.00   31.60   44.02    4.95    0.00    1.24
 2000 305    55    31     2    13.7  111.2   16614   88.3   22.9   2.0   4.7   6.1   6.4   7.4   6.2   4.9   3.6   0.0   0.0   0.1   0.7   1.3   1.2   1.7  2.25  1.33  0.91  0.00  0.00   32.24   44.81    4.97    0.00    1.26
 2000 306    56    31     2    13.7  108.4   16613   85.9   22.4   1.4   4.5   5.5   6.2   7.1   6.2   4.9   3.6   0.0   0.0   0.1   0.6   1.2   1.1   1.6  2.26  1.33  0.90  0.00  0.00   32.88   45.58    4.99    0.00    1.28
 2000 307    57    31     2    13.7  107.4   16613   85.1   22.2   1.3   4.3   5.4   6.1   7.0   6.2   4.9   3.6   0.0   0.0   0.2   0.6   1.1   1.1   1.6  2.27  1.33  0.90  0.00  0.00   33.53   46.24    5.00    0.00    1.29
 2000 308    58    31     2    13.7  103.5   16612   81.9   21.6   1.3   3.7   4.6   5.8   6.7   6.2   4.9   3.6   0.0   0.0   0.1   0.5   1.0   1.0   1.5  2.28  1.32  0.89  0.00  0.00   34.19   47.11    5.01    0.00    1.33
 2000 309    59    31     2    13.7   99.4   16611   78.3   21.1   1.1   3.1   3.7   5.4   6.3   6.2   5.0   3.6   0.0   0.0   0.1   0.5   0.9   0.9   1.3  2.30  1.32  0.88  0.00  0.00   34.88   47.89    5.02    0.00    1.34
 2000 310    60    31     2    13.7   97.7   16611   76.9   20.8   1.1   2.9   3.4   5.2   6.1   6.2   5.0   3.7   0.0   0.0   0.1   0.5   0.9   0.9   1.3  2.31  1.32  0.88  0.00  0.00   35.54   48.63    5.03    0.00    1.37
 2000 311    61    31     2    13.7   93.3   16610   72.9   20.4   0.9   2.2   2.6   4.7   5.7   6.2   5.0   3.7   0.0   0.0   0.1   0.5   0.8   0.8   1.2  2.32  1.32  0.87  0.00  0.00   36.17   49.31    5.04    0.00    1.38
 2000 312    62    31     2    13.7   89.6   16609   69.6   20.0   0.7   1.7   1.9   4.3   5.2   6.2   5.0   3.7   0.0   0.0   0.1   0.5   0.8   0.8   1.1  2.33  1.32  0.87  0.00  0.00   36.79   49.96    5.05    0.00    1.39
 2000 313    63    31     2    13.7   87.8   16609   68.1   19.8   0.7   1.5   1.7   4.1   4.9   6.2   5.0   3.7   0.0   0.0   0.1   0.5   0.7   0.7   1.0  2.35  1.31  0.86  0.00  0.00   37.40   50.59    5.06    0.00    1.39
 2000 314    64    31     2    13.7   83.8   16608   64.4   19.4   0.6   1.1   1.1   3.5   4.4   6.2   5.0   3.7   0.0   0.0   0.1   0.5   0.7   0.7   0.9  2.35  1.31  0.85  0.00  0.00   38.01   51.21    5.07    0.00    1.39
 2000 315    65    31     2    13.7   81.6   16608   62.5   19.1   0.5   0.9   0.9   3.3   4.1   6.1   5.0   3.7   0.0   0.0   0.1   0.4   0.7   0.7   0.9  2.33  1.31  0.85  0.00  0.00   38.60   51.80    5.08    0.00    1.39
 2000 316    66    31     2    13.7   75.8   16607   57.4   18.4   0.1   0.6   0.5   2.6   3.4   5.8   5.0   3.7   0.0   0.0   0.1   0.4   0.6   0.6   0.8  2.25  1.31  0.84  0.00  0.00   39.17   52.36    5.09    0.00    1.39
 2000 317    67    31     2    13.7   71.6   16606   53.7   17.9   0.2   0.5   0.4   2.3   3.0   5.3   5.0   3.7   0.0   0.0   0.2   0.5   0.6   0.6   0.7  2.11  1.31  0.84  0.00  0.00   39.79   52.75    5.09    0.00    1.40
 2000 318    68    31     2    13.7   66.8   16606   50.0   16.9   0.4   0.4   0.3   1.9   2.6   4.7   5.1   3.7   0.0   0.0   0.1   0.5   0.6   0.6   0.7  1.92  1.30  0.83  0.00  0.00   40.42   53.45    5.10    0.00    1.40
 2000 319    69    31     2    13.7   63.1   16605   46.9   16.1   0.4   0.4   0.3   1.7   2.2   4.2   5.1   3.7   0.0   0.0   0.1   0.5   0.6   0.6   0.6  1.77  1.30  0.82  0.00  0.00   41.04   54.05    5.10    0.00    1.40
 2000 320    70    31     2    13.7   59.2   16605   43.8   15.4   0.4   0.4   0.3   1.4   1.9   3.7   5.1   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.6  1.61  1.30  0.82  0.00  0.00   41.63   54.62    5.11    0.00    1.41
 2000 321    71    31     2    13.7   57.2   16604   42.3   15.0   0.4   0.4   0.3   1.3   1.8   3.5   5.1   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.6  1.53  1.30  0.81  0.00  0.00   42.18   55.15    5.11    0.00    1.41
 2000 322    72    31     2    13.7   53.7   16604   39.4   14.3   0.4   0.4   0.3   1.1   1.5   3.0   5.1   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.6  1.38  1.30  0.81  0.00  0.00   42.70   55.66    5.11    0.00    1.41
 2000 323    73   101     3    13.7  119.8   16603   71.4   48.4  63.6   0.4   0.3   0.8   1.2   2.5   5.1   3.8   0.0   0.0  62.9   0.5   0.5   0.5   0.5  1.23  1.30  0.80  0.00  0.00   43.20   56.15    5.12    0.00    1.47
 2000 324    74   101     3    13.7  112.7   16603   99.4   13.4  78.7  17.7   0.6   0.8   1.2   2.4   5.1   3.8   0.0   0.0   0.0   0.5   0.6   0.5   0.5  1.22  1.29  0.80  0.00  0.00   43.71   88.01    5.12    0.00    1.53
 2000 325    75   101     3    13.7  106.9   16602   93.3   13.6  70.9  16.1   0.8   0.8   1.2   2.4   5.1   3.8   0.0   0.0   0.1   0.6   0.6   0.5   0.5  1.20  1.29  0.79  0.00  0.00   44.37   88.38    5.13    0.00    1.53
 2000 326    76   101     3    13.7  101.2   16601   87.7   13.5  63.9  14.5   0.9   0.9   1.2   2.3   5.2   3.8   0.0   0.0   0.1   0.5   0.7   0.5   0.5  1.19  1.29  0.79  0.00  0.00   45.05   89.04    5.13    0.00    1.56
 2000 327    77   101     3    13.7   96.0   16601   82.5   13.4  57.5  13.2   0.9   0.9   1.1   2.3   5.2   3.8   0.0   0.0   0.1   0.5   0.7   0.5   0.5  1.17  1.29  0.78  0.00  0.00   45.76   89.65    5.13    0.00    1.58
 2000 328    78   101     3    13.7   90.8   16600   77.5   13.3  26.2  19.5   4.1   0.9   1.1   2.2   5.2   3.8   0.0   0.0   0.1   0.5   0.7   0.5   0.5  1.16  1.28  0.77  0.00  0.00   46.46   90.31    5.13    0.00    1.60
 2000 329    79   101     3    13.7   83.3   16599   69.9   13.4  21.6  16.4   3.4   0.9   1.1   2.1   5.2   3.8   0.0   0.0   0.2   0.6   0.8   0.5   0.5  1.13  1.26  0.77  0.00  0.00   47.20   90.72    5.13    0.00    1.62
 2000 330    80   101     3    13.7   79.4   16599   66.3   13.1  19.2  14.9   3.1   1.0   1.1   2.0   5.3   3.8   0.0   0.0   0.1   0.6   0.8   0.5   0.5  1.11  1.23  0.76  0.00  0.00   47.89   91.52    5.14    0.00    1.64
 2000 331    81   101     3    13.7   72.7   16598   59.8   12.9  15.5  12.1   2.5   0.9   1.0   1.9   5.3   3.9   0.0   0.0   0.1   0.5   0.8   0.5   0.5  1.08  1.20  0.76  0.00  0.00   48.59   92.21    5.14    0.00    1.65
 2000 332    82   101     3    13.7   65.9   16597   53.3   12.6  11.9   9.3   2.0   0.9   1.0   1.8   5.3   3.9   0.0   0.0   0.1   0.5   0.8   0.5   0.5  1.05  1.17  0.75  0.00  0.00   49.29   92.93    5.14    0.00    1.67
 2000 333    83   101     3    13.7   63.7   16597   51.3   12.4  10.6   8.4   1.9   0.9   1.0   1.8   5.4   3.9   0.0   0.0   0.1   0.5   0.8   0.5   0.5  1.04  1.15  0.75  0.00  0.00   49.98   93.59    5.14    0.00    1.69
 2000 334    84   101     3    13.7   61.5   16596   49.2   12.3   9.3   7.5   1.7   0.9   1.0   1.7   5.4   3.9   0.0   0.0   0.1   0.5   0.8   0.5   0.5  1.02  1.12  0.74  0.00  0.00   50.62   94.21    5.14    0.00    1.70
 2000 335    85   101     3    13.7   56.2   16595   44.2   12.0   6.7   5.4   1.3   0.8   0.9   1.6   5.4   3.9   0.0   0.0   0.1   0.5   0.7   0.5   0.5  0.99  1.10  0.74  0.00  0.00   51.24   94.83    5.14    0.00    1.72
 2000 336    86   101     3    13.7   48.1   16595   36.6   11.5   3.1   2.5   0.7   0.7   0.8   1.4   5.5   3.9   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.92  1.08  0.73  0.00  0.00   51.84   95.42    5.14    0.00    1.74
 2000 337    87   101     3    13.7   43.0   16594   31.9   11.0   1.2   1.0   0.3   0.6   0.6   1.2   5.5   3.9   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.86  1.06  0.73  0.00  0.00   52.38   95.97    5.15    0.00    1.76
 2000 338    88   101     3    13.7   40.4   16594   29.7   10.7   0.0   0.2   0.6   0.5   0.5   1.0   5.5   3.9   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.80  1.03  0.73  0.00  0.00   52.90   96.50    5.15    0.00    1.78
 2000 339    89   101     3    13.7   39.3   16593   28.5   10.7   0.0   0.3   0.3   0.4   0.4   0.8   5.6   3.9   0.0   0.0   0.2   0.6   0.6   0.5   0.4  0.75  1.01  0.72  0.00  0.00   53.55   96.80    5.15    0.00    1.80
 2000 340    90   101     3    13.7   37.4   16593   26.9   10.5   0.1   0.3   0.3   0.3   0.4   0.7   5.2   3.9   0.0   0.0   0.2   0.6   0.6   0.5   0.4  0.71  0.96  0.72  0.00  0.00   54.21   97.24    5.15    0.00    1.81
 2000 341    91   101     3    13.7   35.5   16592   25.5   10.0   0.4   0.4   0.3   0.3   0.3   0.6   4.8   3.9   0.0   0.0   0.1   0.5   0.6   0.5   0.4  0.68  0.90  0.71  0.00  0.00   54.88   97.95    5.15    0.00    1.81
 2000 342    92   101     3    13.7   33.4   16591   23.7    9.7   0.4   0.4   0.3   0.3   0.3   0.5   4.2   3.9   0.0   0.0   0.1   0.5   0.6   0.5   0.4  0.66  0.83  0.71  0.00  0.00   55.57   98.54    5.15    0.00    1.81
 2000 343    93   101     3    13.7   31.7   16591   22.2    9.5   0.4   0.4   0.3   0.3   0.3   0.4   3.7   4.0   0.0   0.0   0.1   0.5   0.6   0.5   0.4  0.64  0.78  0.70  0.00  0.00   56.27   99.17    5.15    0.00    1.82
 2000 344    94   101     3    13.7   30.2   16590   20.9    9.3   0.4   0.4   0.3   0.3   0.3   0.3   3.2   4.0   0.0   0.0   0.1   0.5   0.6   0.5   0.4  0.62  0.73  0.70  0.00  0.00   56.99   99.81    5.15    0.00    1.82
 2000 345    95   101     3    13.7   28.9   16589   19.8    9.0   0.4   0.4   0.3   0.3   0.3   0.3   2.9   4.0   0.0   0.0   0.1   0.5   0.6   0.5   0.4  0.61  0.69  0.69  0.00  0.00   57.73  100.50    5.15    0.00    1.82
 2000 346    96   101     3    13.7   27.8   16589   18.9    8.8   0.4   0.4   0.3   0.3   0.3   0.3   2.5   4.0   0.0   0.0   0.1   0.4   0.6   0.5   0.4  0.60  0.65  0.69  0.00  0.00   58.47  101.21    5.15    0.00    1.82
 2000 347    97   101     3    13.7   26.8   16588   18.2    8.6   0.4   0.4   0.3   0.3   0.3   0.3   2.2   4.0   0.0   0.0   0.1   0.4   0.6   0.5   0.4  0.59  0.62  0.67  0.00  0.00   59.19  101.93    5.15    0.00    1.82
 2000 348    98   101     3    13.7   26.0   16587   17.6    8.4   0.1   0.3   0.4   0.4   0.3   0.3   1.9   4.0   0.0   0.0   0.1   0.4   0.6   0.5   0.4  0.58  0.60  0.65  0.00  0.00   59.87  102.63    5.15    0.00    1.82
 2000 349    99   101     3    13.7   25.6   16587   16.7    8.8   0.2   0.3   0.3   0.3   0.3   0.3   1.7   4.1   0.0   0.0   0.3   0.5   0.7   0.5   0.4  0.57  0.57  0.63  0.00  0.00   60.73  102.92    5.15    0.00    1.83
 2000 350   100   101     3    13.7   25.3   16586   16.8    8.5   0.6   0.5   0.4   0.3   0.3   0.3   1.5   4.1   0.0   0.0   0.0   0.5   0.6   0.6   0.4  0.57  0.56  0.61  0.00  0.00   61.59  103.78    5.15    0.00    1.83
