*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 19, 2016; 14:29:32

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0215 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 2000 266    38    35    2.5    0.0    2.5   0.00   3.81    2.4    2.0    0.5    3.8   3.81   1.35    0.00    0.03
 2000 267    39    36    2.8    0.0    2.8   0.00   3.73    2.7    2.3    0.5    3.7   3.73   1.22    0.00    0.03
 2000 268    40    37    3.1    0.0    3.1   0.00   4.04    3.3    2.5    0.6    4.0   4.04   1.44    0.00    0.04
 2000 269    41    38    3.2    0.0    3.2   0.00   4.04    3.6    2.6    0.6    4.0   4.04   1.46    0.00    0.04
 2000 270    42    39    3.3    0.0    3.3   0.00   3.97    3.7    2.7    0.6    4.0   3.97   1.32    0.00    0.05
 2000 271    43    40    3.4    0.0    3.4   0.00   3.60    3.9    2.9    0.5    3.6   3.60   1.20    0.00    0.06
 2000 272    44    41    3.8    0.0    3.8   0.00   3.45    4.5    3.4    0.5    3.5   3.45   1.19    0.00    0.07
 2000 273    45    42    4.5    0.0    4.5   0.00   3.43    5.4    4.0    0.5    3.4   3.43   1.17    0.00    0.08
 2000 274    46    43    5.3    0.0    5.3   0.00   3.42    6.4    4.8    0.5    3.4   3.42   1.18    0.00    0.09
 2000 275    47    44    6.2    0.0    6.2   0.00   3.42    7.6    5.7    0.5    3.4   3.42   1.17    0.00    0.10
 2000 276    48    45    7.2    0.0    7.2   0.00   3.56    8.5    6.7    0.5    3.6   3.56   1.09    0.00    0.12
 2000 277    49    46    8.1    0.0    8.1   0.00   3.57    9.6    7.6    0.5    3.6   3.57   1.13    0.00    0.13
 2000 278    50    47    8.9    0.0    8.9   0.00   3.72   11.3    8.4    0.5    3.7   3.72   1.24    0.00    0.14
 2000 279    51    48    9.4    0.0    9.4   0.00   3.69   12.6    8.9    0.5    3.7   3.69   1.28    0.00    0.16
 2000 280    52    49   10.0    0.0   10.0   0.00   3.70   13.9    9.5    0.5    3.7   3.70   1.27    0.00    0.18
 2000 281    53    50   10.6    0.0   10.6   0.00   3.59   15.1   10.1    0.5    3.6   3.59   1.21    0.00    0.21
 2000 282    54    51   11.5    0.0   11.5   0.00   3.73   16.9   10.9    0.5    3.7   3.73   1.22    0.00    0.24
 2000 283    55    52   11.5    0.0   11.5   0.00   3.43   16.9   11.0    0.5    3.4   3.43   1.20    0.00    0.24
 2000 284    56    53   12.8    0.0   12.8   0.00   3.55   19.3   12.3    0.5    3.5   3.55   1.22    0.00    0.27
 2000 285    57    54   14.8    0.0   14.8   0.00   3.78   22.4   14.3    0.5    3.8   3.78   1.20    0.00    0.31
 2000 286    58    55   16.9    0.0   16.9   0.00   3.68   24.9   16.3    0.5    3.7   3.68   1.16    0.00    0.35
 2000 287    59    56   18.0    0.0   18.0   0.00   3.57   27.2   17.5    0.5    3.6   3.57   1.18    0.00    0.40
 2000 288    60    57   19.5    0.0   19.5   0.00   3.54   28.0   18.9    0.5    3.5   3.54   1.09    0.00    0.45
 2000 289    61    58   20.9    0.0   20.9   0.00   3.52   29.7   20.3    0.6    3.5   3.52   1.09    0.00    0.50
 2000 290    62    59   22.9    0.0   22.9   0.00   3.49   32.1   22.3    0.6    3.5   3.49   1.10    0.00    0.55
 2000 291    63    60   25.1    0.0   25.1   0.00   3.45   34.6   24.4    0.7    3.5   3.45   1.10    0.00    0.60
 2000 292    64    61   27.9    0.0   27.9   0.00   3.41   37.1   27.0    0.9    3.4   3.41   1.07    0.00    0.65
 2000 293    65    62   30.5    0.0   30.5   0.00   3.38   40.6   29.4    1.2    3.4   3.38   1.12    0.00    0.70
 2000 294    66    63   33.4    0.0   33.4   0.00   3.34   43.1   32.0    1.5    3.3   3.34   1.07    0.00    0.76
 2000 295    67    64   37.1    0.0   37.1   0.00   3.31   48.6   35.1    2.0    3.3   3.31   1.15    0.00    0.81
 2000 296    68    65   39.8    0.0   39.8   0.00   3.27   50.5   37.3    2.4    3.3   3.27   1.08    0.00    0.88
 2000 297    69    66   42.2    0.0   42.2   0.00   3.24   53.2   39.3    2.9    3.2   3.24   1.09    0.00    0.94
 2000 298    70    67   44.4    0.0   44.4   0.00   3.21   55.6   41.0    3.4    3.2   3.21   1.08    0.00    1.00
 2000 299    71    68   45.5    0.0   45.5   0.00   3.15   57.6   41.7    3.7    3.1   3.15   1.10    0.00    1.06
 2000 300    72    69   47.6    0.0   47.6   0.00   3.14   60.5   43.3    4.3    3.1   3.14   1.11    0.00    1.13
 2000 301    73    70   50.0    0.0   50.0   0.00   3.09   65.5   44.9    5.1    3.1   3.09   1.16    0.00    1.20
 2000 302    74    71   52.5    0.0   52.5   0.00   3.09   70.5   46.7    5.8    3.1   3.09   1.18    0.00    1.28
 2000 303    75    72   54.3    0.0   54.3   0.00   3.09   74.7   48.0    6.3    3.1   3.09   1.19    0.00    1.37
 2000 304    76    73   56.9    0.0   56.9   0.00   3.00   78.3   49.4    7.5    3.0   3.00   1.14    0.00    1.48
 2000 305    77    74   59.1    0.0   59.1   0.00   2.88   81.2   50.4    8.7    2.9   2.88   1.10    0.00    1.59
 2000 306    78    75   61.9    0.0   61.9   0.00   2.84   83.7   51.9   10.0    2.8   2.84   1.09    0.00    1.71
 2000 307    79    76   63.5    0.0   63.5   0.00   2.73   85.8   52.4   11.2    2.7   2.73   1.06    0.00    1.82
 2000 308    80    77   64.8    0.0   64.8   0.00   2.63   87.7   52.6   12.2    2.6   2.63   1.00    0.00    1.94
 2000 309    81    78   66.2    0.0   66.2   0.00   2.55   89.5   52.9   13.2    2.6   2.55   0.98    0.00    2.06
 2000 310    82    79   67.1    0.0   67.1   0.00   2.45   90.9   52.8   14.3    2.4   2.45   0.93    0.00    2.18
 2000 311    83    80   68.0    0.0   68.0   0.00   2.32   92.2   52.4   15.6    2.3   2.32   0.90    0.00    2.31
 2000 312    84    81   69.0    0.0   69.0   0.00   2.21   93.4   52.0   16.9    2.2   2.21   0.91    0.00    2.43
 2000 313    85    82   69.9    0.0   69.9   0.00   2.08   94.4   51.4   18.5    2.1   2.08   0.91    0.00    2.56
 2000 314    86    83   70.7    0.0   70.7   0.00   2.01   95.4   51.3   19.4    2.0   2.01   0.92    0.00    2.69
 2000 315    87    84   71.4    0.0   71.4   0.00   1.93   96.3   50.8   20.7    1.9   1.93   0.89    0.00    2.82
 2000 316    88    85   72.1    0.0   72.1   0.00   1.83   97.1   50.1   22.0    1.8   1.83   0.87    0.00    2.94
 2000 317    89    86   72.6    0.0   72.6   0.00   1.68   97.6   49.4   23.2    1.7   1.68   0.87    0.00    3.07
 2000 318    90    87   73.2    0.0   73.2   0.00   1.62   98.4   49.1   24.1    1.6   1.62   0.86    0.00    3.20
 2000 319    91    88   73.8    0.0   73.8   0.00   1.60   99.1   49.1   24.6    1.6   1.60   0.82    0.00    3.33
 2000 320    92    89   74.3    0.0   74.3   0.00   1.59   99.7   49.2   25.1    1.6   1.59   0.80    0.00    3.47
 2000 321    93    90   74.7    0.0   74.7   0.00   1.55  100.3   49.0   25.7    1.6   1.55   0.76    0.00    3.60
 2000 322    94    91   75.2    0.0   75.2   0.00   1.51  100.8   48.5   26.6    1.5   1.51   0.73    0.00    3.73
 2000 323    95    92   75.6    0.0   75.6   0.00   1.46  101.4   48.0   27.6    1.5   1.46   0.70    0.00    3.86
 2000 324    96    93   76.0    0.0   76.0   0.00   1.41  101.9   47.3   28.7    1.4   1.41   0.69    0.00    3.99
 2000 325    97    94   77.7    0.0   77.7   0.00   1.41  104.1   47.8   29.9    1.4   1.41   0.67    0.00    4.13
 2000 326    98    95   79.3    0.0   79.3   0.00   1.40  106.2   48.1   31.2    1.4   1.40   0.65    0.00    4.26
 2000 327    99    96   80.7    0.0   80.7   0.00   1.37  108.1   48.1   32.7    1.4   1.37   0.65    0.00    4.40
 2000 328   100    97   82.0    0.0   82.0   0.00   1.34  109.8   47.8   34.3    1.3   1.34   0.65    0.00    4.54
 2000 329   101    98   83.1    0.0   83.1   0.00   1.33  111.2   47.9   35.3    1.3   1.33   0.65    0.00    4.69
 2000 330   102    99   84.4    0.0   84.4   0.00   1.32  112.9   48.1   36.3    1.3   1.32   0.63    0.00    4.83
 2000 331   103   100   85.5    0.0   85.5   0.00   1.30  114.3   48.0   37.5    1.3   1.30   0.62    0.00    4.98
 2000 332   104   101   86.5    0.0   86.5   0.00   1.28  115.7   47.8   38.7    1.3   1.28   0.62    0.00    5.13
 2000 333   105   102   87.5    0.0   87.5   0.00   1.27  116.9   47.8   39.6    1.3   1.27   0.63    0.00    5.28
 2000 334   106   103   88.3    0.0   88.3   0.00   1.26  118.0   47.8   40.5    1.3   1.26   0.63    0.00    5.43
 2000 335   107   104   89.1    0.0   89.1   0.00   1.25  119.1   47.8   41.2    1.3   1.25   0.62    0.00    5.58
 2000 336   108   105   89.8    0.0   89.8   0.00   1.24  120.1   47.8   42.0    1.2   1.24   0.60    0.00    5.73
 2000 337   109   106   90.5    0.0   90.5   0.00   1.22  121.0   47.6   42.8    1.2   1.22   0.59    0.00    5.89
 2000 338   110   107   91.1    0.0   91.1   0.00   1.20  121.8   47.4   43.7    1.2   1.20   0.59    0.00    6.04
 2000 339   111   108   91.7    0.0   91.7   0.00   1.32  122.6   51.3   40.3    1.3   1.32   0.59    0.00    6.20
 2000 340   112   109   92.2    0.0   92.2   0.00   1.33  123.5   51.2   41.1    1.3   1.33   0.58    0.00    6.36
 2000 341   113   110   92.8    0.0   92.8   0.00   1.33  124.2   50.8   42.0    1.3   1.33   0.57    0.00    6.52
 2000 342   114   111   93.3    0.0   93.3   0.00   1.34  125.0   50.2   43.0    1.3   1.34   0.57    0.00    6.68
 2000 343   115   112   94.1    0.0   94.1   0.00   1.34  126.2   49.8   44.3    1.3   1.34   0.57    0.00    6.84
 2000 344   116   113   94.9    0.0   94.9   0.00   1.35  127.5   49.3   45.6    1.3   1.35   0.57    0.00    7.00
 2000 345   117   114   95.6    0.0   95.6   0.00   1.36  128.7   48.8   46.8    1.4   1.36   0.57    0.00    7.17
 2000 346   118   115   96.5    0.0   96.5   0.00   1.37  130.2   48.3   48.2    1.4   1.37   0.59    0.00    7.33
 2000 347   119   116   97.3    0.0   97.3   0.00   1.37  131.5   47.7   49.6    1.4   1.37   0.59    0.00    7.50
 2000 348   120   117   98.0    0.0   98.0   0.00   1.38  132.6   46.9   51.0    1.4   1.38   0.59    0.00    7.68
 2000 349   121   118   98.6    0.0   98.6   0.00   1.38  133.7   46.2   52.4    1.4   1.38   0.60    0.00    7.85
 2000 350   122   119   99.2    3.4   95.8   1.30   1.34  134.8   44.9   51.0    1.3   1.34   0.61    0.00    8.03
 2000 351   123   120   99.8    4.6   95.1   1.29   1.33  135.8   44.5   50.6    1.3   1.33   0.61    0.00    8.21
 2000 352   124   121  100.5    6.4   94.1   1.28   1.32  137.2   44.1   50.0    1.3   1.32   0.61    0.00    8.39
 2000 353   125   122  101.2    9.1   92.1   1.28   1.29  138.3   43.1   49.0    1.3   1.29   0.61    0.00    8.58
 2000 354   126   123  101.8   11.1   90.6   1.27   1.27  139.3   42.4   48.2    1.3   1.27   0.61    0.00    8.77
 2000 355   127   124  102.3   13.7   88.7   1.27   1.24  140.3   41.5   47.1    1.2   1.24   0.62    0.00    8.96
 2000 356   128   125  102.9   15.5   87.3   1.27   1.22  141.3   40.9   46.4    1.2   1.22   0.63    0.00    9.15
 2000 357   129   126  103.4   18.4   84.9   1.26   1.19  142.2   39.8   45.2    1.2   1.19   0.63    0.00    9.34
 2000 358   130   127  103.9   20.2   83.7   1.26   1.17  143.1   39.2   44.5    1.2   1.17   0.64    0.00    9.54
 2000 359   131   128  104.4   22.1   82.3   1.25   1.15  144.0   38.5   43.8    1.2   1.15   0.64    0.00    9.73
 2000 360   132   129  104.9   25.0   80.0   1.25   1.12  144.9   37.4   42.5    1.1   1.12   0.64    0.00    9.93
 2000 361   133   130  105.5   27.9   77.6   1.25   1.09  145.8   36.3   41.3    1.1   1.09   0.65    0.00   10.14
 2000 362   134   131  105.8   30.6   75.2   1.24   1.07  146.4   35.7   39.5    1.1   1.07   0.65    0.00   10.34
 2000 363   135   132  106.2   33.0   73.2   1.23   1.04  147.1   34.7   38.5    1.0   1.04   0.66    0.00   10.54
 2000 364   136   133  106.7   35.1   71.6   1.23   1.01  148.0   33.8   37.8    1.0   1.01   0.67    0.00   10.75
 2000 365   137   134  107.3   37.3   70.0   1.22   0.98  148.9   32.8   37.2    1.0   0.98   0.67    0.00   10.95
 2000 366   138   135  107.9   39.9   68.0   1.21   0.95  150.1   31.9   36.2    1.0   0.95   0.68    0.00   11.16
 2001 001   139   136  108.5   42.4   66.1   1.20   0.93  151.0   30.9   35.1    0.9   0.93   0.68    0.00   11.38
 2001 002   140   137  109.0   44.9   64.1   1.20   0.90  151.9   30.0   34.1    0.9   0.90   0.68    0.00   11.59
 2001 003   141   138  109.6   47.3   62.2   1.19   0.87  152.8   29.1   33.1    0.9   0.87   0.69    0.00   11.80
 2001 004   142   139  110.1   49.8   60.3   1.18   0.85  153.7   28.2   32.1    0.8   0.85   0.70    0.00   12.02
 2001 005   143   140  110.7   52.2   58.4   1.17   0.82  154.6   27.4   31.1    0.8   0.82   0.70    0.00   12.24
 2001 006   144   141  111.3   54.6   56.7   1.16   0.80  155.7   26.6   30.2    0.8   0.80   0.71    0.00   12.46
 2001 007   145   142  111.8   56.9   54.9   1.15   0.78  156.4   26.1   28.8    0.8   0.78   0.72    0.00   12.68
 2001 008   146   143  112.3   59.0   53.2   1.15   0.76  157.2   25.3   27.9    0.8   0.76   0.72    0.00   12.90
 2001 009   147   144  112.7   61.2   51.5   1.14   0.73  157.9   24.4   27.1    0.7   0.73   0.73    0.00   13.13
 2001 010   148   145  113.1   62.8   50.3   1.13   0.72  158.6   24.1   26.2    0.7   0.72   0.74    0.00   13.35
 2001 011   149   146  113.5   64.1   49.5   1.12   0.70  159.3   23.4   26.0    0.7   0.70   0.74    0.00   13.58
 2001 012   150   147  114.2   65.1   49.0   1.12   0.69  160.3   23.0   26.1    0.7   0.69   0.74    0.00   13.81
 2001 013   151   148  114.8   66.8   48.0   1.11   0.67  161.3   22.5   25.5    0.7   0.67   0.75    0.00   14.04
 2001 014   152   149  115.3   68.8   46.5   1.10   0.66  162.1   22.0   24.5    0.7   0.66   0.76    0.00   14.27
 2001 015   153   150  115.7   70.6   45.1   1.09   0.64  162.7   21.4   23.6    0.6   0.64   0.77    0.00   14.50
 2001 016   154   151  116.2   72.5   43.8   1.08   0.63  163.6   21.0   22.8    0.6   0.63   0.78    0.00   14.74
 2001 017   155   152  116.9   74.3   42.6   1.07   0.62  164.6   20.8   21.8    0.6   0.62   0.79    0.00   14.97
 2001 018   156   153  117.5   76.0   41.4   1.06   0.62  165.5   20.6   20.8    0.6   0.62   0.80    0.00   15.21
 2001 019   157   154  118.1   77.8   40.4   1.05   0.61  166.5   20.5   19.9    0.6   0.61   0.81    0.00   15.45
 2001 020   158   155  118.7   79.1   39.5   1.04   0.60  167.4   20.1   19.5    0.6   0.60   0.81    0.00   15.69
 2001 021   159   156  119.3   80.5   38.8   1.03   0.59  168.3   19.6   19.2    0.6   0.59   0.82    0.00   15.93
 2001 022   160   157  119.8   82.0   37.8   1.03   0.58  169.1   19.5   18.3    0.6   0.58   0.83    0.00   16.17
 2001 023   161   158  119.8   82.0   37.8   1.03   0.58  169.9   19.5   18.3    0.6   0.58   0.83    0.00   16.17
 2001 024   162   159  119.8   82.0   37.8   1.03   0.58  170.7   19.5   18.3    0.6   0.58   0.83    0.00   16.17
 2001 025   163   160  119.8   82.0   37.8   1.03   0.58  171.6   19.5   18.3    0.6   0.58   0.83    0.00   16.17

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 19, 2016; 14:29:32

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0215 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 2001 231     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 232     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 233     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 234     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 235     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 236     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 237     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 238    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 239    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 240    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 241    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 2001 242    14    11    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 2001 243    15    12    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.08    0.00    0.00
 2001 244    16    13    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.06    0.00    0.00
 2001 245    17    14    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.04    0.00    0.00
 2001 246    18    15    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.02    0.00    0.00
 2001 247    19    16    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.00    0.00    0.00
 2001 248    20    17    1.2    0.0    1.2   0.00   4.43    0.2    0.6    0.6    4.4   4.43   1.14    0.00    0.00
 2001 249    21    18    1.2    0.0    1.2   0.00   4.42    0.2    0.6    0.6    4.4   4.42   1.13    0.00    0.00
 2001 250    22    19    1.2    0.0    1.2   0.00   4.42    0.2    0.6    0.6    4.4   4.42   1.08    0.00    0.00
 2001 251    23    20    1.2    0.0    1.2   0.00   4.38    0.3    0.6    0.6    4.4   4.38   1.24    0.00    0.00
 2001 252    24    21    1.2    0.0    1.2   0.00   4.37    0.3    0.6    0.6    4.4   4.37   1.20    0.00    0.00
 2001 253    25    22    1.2    0.0    1.2   0.00   4.36    0.3    0.6    0.6    4.4   4.36   1.31    0.00    0.01
 2001 254    26    23    1.2    0.0    1.2   0.00   4.35    0.4    0.6    0.6    4.3   4.35   1.33    0.00    0.01
 2001 255    27    24    1.2    0.0    1.2   0.00   4.34    0.4    0.6    0.6    4.3   4.34   1.24    0.00    0.01
 2001 256    28    25    1.2    0.0    1.2   0.00   4.04    0.5    0.6    0.6    4.0   4.04   1.19    0.00    0.01
 2001 257    29    26    1.3    0.0    1.3   0.00   4.04    0.6    0.7    0.6    4.0   4.04   1.20    0.00    0.01
 2001 258    30    27    1.4    0.0    1.4   0.00   4.16    0.8    0.8    0.6    4.2   4.16   1.31    0.00    0.02
 2001 259    31    28    1.4    0.0    1.4   0.00   4.23    0.8    0.8    0.6    4.2   4.23   1.30    0.00    0.02
 2001 260    32    29    1.4    0.0    1.4   0.00   4.10    0.9    0.9    0.6    4.1   4.10   1.30    0.00    0.02
 2001 261    33    30    1.5    0.0    1.5   0.00   3.75    1.0    1.0    0.5    3.7   3.75   1.21    0.00    0.03
 2001 262    34    31    1.7    0.0    1.7   0.00   3.64    1.3    1.2    0.5    3.6   3.64   1.16    0.00    0.03
 2001 263    35    32    2.0    0.0    2.0   0.00   3.49    1.7    1.5    0.5    3.5   3.49   1.22    0.00    0.03
 2001 264    36    33    2.4    0.0    2.4   0.00   3.49    2.1    1.9    0.5    3.5   3.49   1.12    0.00    0.04
 2001 265    37    34    2.9    0.0    2.9   0.00   3.50    2.8    2.4    0.5    3.5   3.50   1.19    0.00    0.04
 2001 266    38    35    3.4    0.0    3.4   0.00   3.53    3.4    2.9    0.5    3.5   3.53   1.17    0.00    0.05
 2001 267    39    36    3.9    0.0    3.9   0.00   3.40    4.0    3.4    0.5    3.4   3.40   1.14    0.00    0.05
 2001 268    40    37    4.7    0.0    4.7   0.00   3.72    4.8    4.2    0.5    3.7   3.72   1.12    0.00    0.06
 2001 269    41    38    5.2    0.0    5.2   0.00   3.77    5.5    4.6    0.5    3.8   3.77   1.19    0.00    0.07
 2001 270    42    39    5.6    0.0    5.6   0.00   3.84    5.9    5.0    0.5    3.8   3.84   1.15    0.00    0.08
 2001 271    43    40    5.9    0.0    5.9   0.00   3.60    6.2    5.4    0.5    3.6   3.60   1.11    0.00    0.08
 2001 272    44    41    6.5    0.0    6.5   0.00   3.77    7.3    6.0    0.5    3.8   3.77   1.22    0.00    0.09
 2001 273    45    42    6.9    0.0    6.9   0.00   3.79    7.7    6.4    0.5    3.8   3.79   1.14    0.00    0.10
 2001 274    46    43    7.1    0.0    7.1   0.00   3.85    8.0    6.6    0.5    3.8   3.85   1.11    0.00    0.11
 2001 275    47    44    7.3    0.0    7.3   0.00   3.79    8.5    6.8    0.5    3.8   3.79   1.15    0.00    0.12
 2001 276    48    45    7.6    0.0    7.6   0.00   3.72    8.9    7.1    0.5    3.7   3.72   1.14    0.00    0.13
 2001 277    49    46    8.0    0.0    8.0   0.00   3.60    9.8    7.5    0.5    3.6   3.60   1.19    0.00    0.15
 2001 278    50    47    8.6    0.0    8.6   0.00   3.76   11.2    8.1    0.5    3.8   3.76   1.25    0.00    0.16
 2001 279    51    48    8.9    0.0    8.9   0.00   3.42   11.8    8.5    0.5    3.4   3.42   1.19    0.00    0.18
 2001 280    52    49   10.0    0.0   10.0   0.00   3.56   12.7    9.5    0.5    3.6   3.56   1.11    0.00    0.20
 2001 281    53    50   11.6    0.0   11.6   0.00   3.78   14.8   11.1    0.5    3.8   3.78   1.15    0.00    0.22
 2001 282    54    51   12.2    0.0   12.2   0.00   3.68   15.9   11.7    0.5    3.7   3.68   1.16    0.00    0.24
 2001 283    55    52   13.5    0.0   13.5   0.00   3.57   18.4   13.0    0.5    3.6   3.57   1.23    0.00    0.27
