*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:28:52

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0119 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1987 217    33    30    1.3    0.0    1.3   0.00   4.11    0.4    0.8    0.6    4.1   4.11   1.09    0.00    0.01
 1987 218    34    31    1.4    0.0    1.4   0.00   4.27    0.5    0.8    0.6    4.3   4.27   1.13    0.00    0.01
 1987 219    35    32    1.4    0.0    1.4   0.00   4.19    0.6    0.8    0.6    4.2   4.19   1.20    0.00    0.01
 1987 220    36    33    1.5    0.0    1.5   0.00   4.11    0.6    0.9    0.6    4.1   4.11   1.15    0.00    0.01
 1987 221    37    34    1.5    0.0    1.5   0.00   3.96    0.7    1.0    0.6    4.0   3.96   1.19    0.00    0.02
 1987 222    38    35    1.6    0.0    1.6   0.00   3.87    0.8    1.1    0.5    3.9   3.87   1.10    0.00    0.02
 1987 223    39    36    1.8    0.0    1.8   0.00   3.71    1.0    1.3    0.5    3.7   3.71   1.15    0.00    0.02
 1987 224    40    37    2.1    0.0    2.1   0.00   3.80    1.3    1.5    0.5    3.8   3.80   1.09    0.00    0.02
 1987 225    41    38    2.3    0.0    2.3   0.00   3.87    1.5    1.7    0.5    3.9   3.87   1.09    0.00    0.03
 1987 226    42    39    2.5    0.0    2.5   0.00   3.98    1.8    1.9    0.6    4.0   3.98   1.18    0.00    0.03
 1987 227    43    40    2.6    0.0    2.6   0.00   4.03    2.0    2.1    0.6    4.0   4.03   1.19    0.00    0.03
 1987 228    44    41    2.7    0.0    2.7   0.00   4.09    2.4    2.1    0.6    4.1   4.09   1.47    0.00    0.03
 1987 229    45    42    2.7    0.0    2.7   0.00   4.09    2.4    2.1    0.6    4.1   4.09   1.46    0.00    0.03
 1987 230    46    43    2.7    0.0    2.7   0.00   4.07    2.4    2.1    0.6    4.1   4.07   1.43    0.00    0.03
 1987 231    47    44    2.8    0.0    2.8   0.00   4.16    2.5    2.2    0.6    4.2   4.16   1.46    0.00    0.04
 1987 232    48    45    2.8    0.0    2.8   0.00   4.12    2.5    2.2    0.6    4.1   4.12   1.41    0.00    0.04
 1987 233    49    46    2.8    0.0    2.8   0.00   3.95    2.5    2.2    0.6    3.9   3.95   1.38    0.00    0.04
 1987 234    50    47    2.9    0.0    2.9   0.00   3.87    2.8    2.4    0.5    3.9   3.87   1.30    0.00    0.04
 1987 235    51    48    3.2    0.0    3.2   0.00   3.85    3.1    2.6    0.5    3.8   3.85   1.25    0.00    0.05
 1987 236    52    49    3.4    0.0    3.4   0.00   3.78    3.4    2.9    0.5    3.8   3.78   1.16    0.00    0.05
 1987 237    53    50    3.7    0.0    3.7   0.00   3.55    3.8    3.2    0.5    3.6   3.55   1.18    0.00    0.06
 1987 238    54    51    4.3    0.0    4.3   0.00   3.70    4.7    3.7    0.5    3.7   3.70   1.22    0.00    0.07
 1987 239    55    52    4.7    0.0    4.7   0.00   3.59    5.2    4.2    0.5    3.6   3.59   1.17    0.00    0.08
 1987 240    56    53    5.3    0.0    5.3   0.00   3.71    5.7    4.8    0.5    3.7   3.71   1.09    0.00    0.08
 1987 241    57    54    5.8    0.0    5.8   0.00   3.91    6.3    5.2    0.5    3.9   3.91   1.12    0.00    0.09
 1987 242    58    55    6.0    0.0    6.0   0.00   3.99    7.2    5.4    0.6    4.0   3.99   1.39    0.00    0.10
 1987 243    59    56    6.1    0.0    6.1   0.00   3.95    7.4    5.5    0.6    4.0   3.95   1.36    0.00    0.11
 1987 244    60    57    6.1    0.0    6.1   0.00   3.76    7.4    5.6    0.5    3.8   3.76   1.27    0.00    0.11
 1987 245    61    58    6.5    0.0    6.5   0.00   3.84    7.5    6.0    0.5    3.8   3.84   1.10    0.00    0.13
 1987 246    62    59    6.8    0.0    6.8   0.00   3.80    8.5    6.3    0.5    3.8   3.80   1.26    0.00    0.14
 1987 247    63    60    7.2    0.0    7.2   0.00   3.89    9.3    6.6    0.5    3.9   3.89   1.29    0.00    0.15
 1987 248    64    61    7.4    0.0    7.4   0.00   3.91    9.3    6.8    0.5    3.9   3.91   1.18    0.00    0.17
 1987 249    65    62    7.6    0.0    7.6   0.00   3.89    9.8    7.0    0.5    3.9   3.89   1.24    0.00    0.18
 1987 250    66    63    7.7    0.0    7.7   0.00   3.81   10.0    7.2    0.5    3.8   3.81   1.16    0.00    0.20
 1987 251    67    64    8.1    0.0    8.1   0.00   3.63   10.2    7.6    0.5    3.6   3.63   1.09    0.00    0.22
 1987 252    68    65    8.8    0.0    8.8   0.00   3.56   10.9    8.3    0.5    3.6   3.56   1.08    0.00    0.23
 1987 253    69    66    9.7    0.0    9.7   0.00   3.75   12.3    9.2    0.5    3.7   3.75   1.17    0.00    0.25
 1987 254    70    67   10.2    0.0   10.2   0.00   3.74   13.3    9.7    0.5    3.7   3.74   1.20    0.00    0.27
 1987 255    71    68   10.7    0.0   10.7   0.00   3.76   14.2   10.2    0.5    3.8   3.76   1.21    0.00    0.29
 1987 256    72    69   11.1    0.0   11.1   0.00   3.54   14.7   10.6    0.5    3.5   3.54   1.15    0.00    0.31
 1987 257    73    70   12.2    0.0   12.2   0.00   3.77   15.6   11.7    0.5    3.8   3.77   1.09    0.00    0.34
 1987 258    74    71   12.6    0.0   12.6   0.00   3.70   16.5   12.1    0.5    3.7   3.70   1.14    0.00    0.36
 1987 259    75    72   13.0    0.0   13.0   0.00   3.77   17.8   12.5    0.5    3.8   3.77   1.29    0.00    0.39
 1987 260    76    73   13.7    0.0   13.7   0.00   3.83   18.2   13.2    0.5    3.8   3.83   1.16    0.00    0.42
 1987 261    77    74   13.9    0.0   13.9   0.00   3.71   18.6   13.4    0.5    3.7   3.71   1.15    0.00    0.45
 1987 262    78    75   14.0    0.0   14.0   0.00   3.66   19.6   13.5    0.5    3.7   3.66   1.24    0.00    0.48
 1987 263    79    76   14.3    0.0   14.3   0.00   3.63   20.2   13.8    0.5    3.6   3.63   1.21    0.00    0.51
 1987 264    80    77   14.3    0.0   14.3   0.00   3.58   20.2   13.8    0.5    3.6   3.58   1.18    0.00    0.51
 1987 265    81    78   14.9    0.0   14.9   0.00   3.63   20.8   14.4    0.5    3.6   3.63   1.17    0.00    0.54
 1987 266    82    79   15.3    0.0   15.3   0.00   3.59   21.2   14.8    0.5    3.6   3.59   1.12    0.00    0.58
 1987 267    83    80   16.1    0.0   16.1   0.00   3.54   22.5   15.5    0.5    3.5   3.54   1.13    0.00    0.62
 1987 268    84    81   17.4    0.0   17.4   0.00   3.51   24.0   16.8    0.5    3.5   3.51   1.12    0.00    0.65
 1987 269    85    82   19.3    0.0   19.3   0.00   3.48   26.0   18.8    0.6    3.5   3.48   1.10    0.00    0.69
 1987 270    86    83   20.6    0.0   20.6   0.00   3.45   27.9   20.0    0.6    3.4   3.45   1.12    0.00    0.73
 1987 271    87    84   21.6    0.0   21.6   0.00   3.43   29.8   21.0    0.6    3.4   3.43   1.15    0.00    0.77
 1987 272    88    85   23.2    0.0   23.2   0.00   3.40   31.8   22.5    0.7    3.4   3.40   1.13    0.00    0.82
 1987 273    89    86   24.8    0.0   24.8   0.00   3.38   32.8   24.0    0.8    3.4   3.38   1.07    0.00    0.87
 1987 274    90    87   26.2    0.0   26.2   0.00   3.36   36.0   25.2    0.9    3.4   3.36   1.16    0.00    0.92
 1987 275    91    88   27.4    0.0   27.4   0.00   3.38   38.0   26.4    1.0    3.4   3.38   1.17    0.00    0.97
 1987 276    92    89   28.4    0.0   28.4   0.00   3.33   39.2   27.3    1.1    3.3   3.33   1.12    0.00    1.03
 1987 277    93    90   30.6    0.0   30.6   0.00   3.31   42.6   29.3    1.3    3.3   3.31   1.15    0.00    1.09
 1987 278    94    91   33.1    0.0   33.1   0.00   3.28   46.0   31.5    1.7    3.3   3.28   1.15    0.00    1.15
 1987 279    95    92   35.6    0.0   35.6   0.00   3.25   48.5   33.6    2.0    3.2   3.25   1.11    0.00    1.22
 1987 280    96    93   38.1    0.0   38.1   0.00   3.22   50.6   35.7    2.4    3.2   3.22   1.07    0.00    1.29
 1987 281    97    94   40.3    0.0   40.3   0.00   3.20   53.9   37.5    2.9    3.2   3.20   1.11    0.00    1.36
 1987 282    98    95   42.3    0.0   42.3   0.00   3.18   57.9   39.1    3.3    3.2   3.18   1.16    0.00    1.43
 1987 283    99    96   46.4    0.0   46.4   0.00   3.14   62.0   42.2    4.2    3.1   3.14   1.12    0.00    1.52
 1987 284   100    97   49.9    0.0   49.9   0.00   3.10   65.7   44.7    5.2    3.1   3.10   1.10    0.00    1.60
 1987 285   101    98   52.7    0.0   52.7   0.00   3.07   70.5   46.7    6.0    3.1   3.07   1.14    0.00    1.69
 1987 286   102    99   54.5    0.0   54.5   0.00   3.07   73.7   48.0    6.5    3.1   3.07   1.15    0.00    1.78
 1987 287   103   100   56.0    0.0   56.0   0.00   3.06   75.1   49.0    7.0    3.1   3.06   1.11    0.00    1.88
 1987 288   104   101   58.1    0.0   58.1   0.00   3.03   76.8   50.4    7.7    3.0   3.03   1.08    0.00    1.98
 1987 289   105   102   60.4    0.0   60.4   0.00   3.01   80.9   51.9    8.5    3.0   3.01   1.12    0.00    2.08
 1987 290   106   103   62.5    0.0   62.5   0.00   2.99   85.5   53.3    9.3    3.0   2.99   1.15    0.00    2.19
 1987 291   107   104   64.8    0.0   64.8   0.00   2.97   89.8   54.7   10.2    3.0   2.97   1.15    0.00    2.31
 1987 292   108   105   67.5    0.0   67.5   0.00   2.95   93.2   56.3   11.2    2.9   2.95   1.12    0.00    2.44
 1987 293   109   106   70.5    0.0   70.5   0.00   2.91   98.0   58.0   12.5    2.9   2.91   1.13    0.00    2.57
 1987 294   110   107   73.8    0.0   73.8   0.00   2.86  102.0   59.6   14.1    2.9   2.86   1.11    0.00    2.71
 1987 295   111   108   76.5    0.0   76.5   0.00   2.79  105.4   60.9   15.7    2.8   2.79   1.09    0.00    2.86
 1987 296   112   109   78.9    0.0   78.9   0.00   2.66  108.2   61.3   17.6    2.7   2.66   1.07    0.00    3.01
 1987 297   113   110   81.2    0.0   81.2   0.00   2.54  110.7   61.6   19.6    2.5   2.54   1.06    0.00    3.16
 1987 298   114   111   83.2    0.0   83.2   0.00   2.46  112.7   62.0   21.2    2.5   2.46   1.06    0.00    3.31
 1987 299   115   112   84.9    0.0   84.9   0.00   2.40  114.5   62.6   22.4    2.4   2.40   1.07    0.00    3.46
 1987 300   116   113   86.5    0.0   86.5   0.00   2.34  116.0   62.8   23.7    2.3   2.34   1.07    0.00    3.62
 1987 301   117   114   87.7    0.0   87.7   0.00   2.21  117.3   61.8   25.9    2.2   2.21   1.06    0.00    3.77
 1987 302   118   115   88.7    0.0   88.7   0.00   2.09  118.4   60.6   28.2    2.1   2.09   1.03    0.00    3.92
 1987 303   119   116   89.7    0.0   89.7   0.00   1.96  119.5   59.1   30.6    2.0   1.96   1.01    0.00    4.07
 1987 304   120   117   90.4    0.0   90.4   0.00   1.85  120.3   57.6   32.8    1.9   1.85   0.98    0.00    4.23
 1987 305   121   118   91.3    0.0   91.3   0.00   1.78  121.3   56.7   34.6    1.8   1.78   0.98    0.00    4.38
 1987 306   122   119   92.2    0.0   92.2   0.00   1.73  122.2   56.0   36.2    1.7   1.73   0.99    0.00    4.53
 1987 307   123   120   93.0    0.0   93.0   0.00   1.67  123.0   55.3   37.7    1.7   1.67   0.99    0.00    4.69
 1987 308   124   121   93.7    0.0   93.7   0.00   1.64  123.8   55.0   38.7    1.6   1.64   0.99    0.00    4.84
 1987 309   125   122   94.2    0.0   94.2   0.00   1.61  124.4   54.6   39.7    1.6   1.61   1.00    0.00    5.00
 1987 310   126   123   95.0    0.0   95.0   0.00   1.58  125.2   54.1   41.0    1.6   1.58   1.00    0.00    5.15
 1987 311   127   124   96.2    0.0   96.2   0.00   1.55  126.6   53.9   42.3    1.6   1.55   0.95    0.00    5.30
 1987 312   128   125   98.3    0.0   98.3   0.00   1.55  128.9   54.3   44.0    1.5   1.55   0.93    0.00    5.46
 1987 313   129   126   99.9    0.0   99.9   0.00   1.55  130.8   54.7   45.2    1.5   1.55   0.88    0.00    5.62
 1987 314   130   127  101.4    0.0  101.4   0.00   1.54  132.6   54.9   46.5    1.5   1.54   0.85    0.00    5.77
 1987 315   131   128  102.7    0.0  102.7   0.00   1.51  134.2   54.8   48.0    1.5   1.51   0.83    0.00    5.93
 1987 316   132   129  104.0    0.0  104.0   0.00   1.49  135.7   54.5   49.4    1.5   1.49   0.82    0.00    6.09
 1987 317   133   130  105.1    0.0  105.1   0.00   1.45  137.1   54.2   51.0    1.5   1.45   0.81    0.00    6.26
 1987 318   134   131  106.2    0.0  106.2   0.00   1.42  138.4   53.8   52.4    1.4   1.42   0.80    0.00    6.42
 1987 319   135   132  107.1    0.0  107.1   0.00   1.55  139.5   58.3   48.8    1.6   1.55   0.78    0.00    6.58
 1987 320   136   133  107.8    0.0  107.8   0.00   1.56  140.5   58.0   49.8    1.6   1.56   0.76    0.00    6.75
 1987 321   137   134  108.6    0.0  108.6   0.00   1.57  141.5   57.5   51.0    1.6   1.57   0.74    0.00    6.91
 1987 322   138   135  109.5    0.0  109.5   0.00   1.58  142.8   57.1   52.3    1.6   1.58   0.75    0.00    7.08
 1987 323   139   136  110.0    0.0  110.0   0.00   1.58  143.5   56.5   53.5    1.6   1.58   0.76    0.00    7.25
 1987 324   140   137  110.5    0.0  110.5   0.00   1.59  144.2   55.9   54.5    1.6   1.59   0.76    0.00    7.42
 1987 325   141   138  110.9    0.0  110.9   0.00   1.60  144.9   55.4   55.5    1.6   1.60   0.74    0.00    7.59
 1987 326   142   139  111.5    0.0  111.5   0.00   1.61  145.8   55.0   56.5    1.6   1.61   0.71    0.00    7.76
 1987 327   143   140  112.2    0.0  112.2   0.00   1.62  147.1   54.5   57.7    1.6   1.62   0.72    0.00    7.94
 1987 328   144   141  113.0    0.0  113.0   0.00   1.63  148.3   53.9   59.1    1.6   1.63   0.73    0.00    8.11
 1987 329   145   142  113.6    0.0  113.6   0.00   1.64  149.4   53.1   60.5    1.6   1.64   0.74    0.00    8.29
 1987 330   146   143  114.2    0.0  114.2   0.00   1.65  150.4   52.4   61.9    1.6   1.65   0.74    0.00    8.47
 1987 331   147   144  114.8    0.0  114.8   0.00   1.66  151.5   51.5   63.2    1.7   1.66   0.74    0.00    8.66
 1987 332   148   145  115.2    0.0  115.2   0.00   1.66  152.6   50.6   64.7    1.7   1.66   0.73    0.00    8.84
 1987 333   149   146  115.8    4.0  111.8   1.57   1.61  153.6   49.1   62.8    1.6   1.61   0.73    0.00    9.03
 1987 334   150   147  116.3    7.9  108.4   1.56   1.56  154.6   47.6   60.9    1.6   1.56   0.73    0.00    9.22
 1987 335   151   148  116.9   11.9  105.0   1.57   1.51  155.7   46.1   58.9    1.5   1.51   0.74    0.00    9.41
 1987 336   152   149  117.5   15.8  101.8   1.56   1.47  156.8   44.6   57.1    1.5   1.47   0.75    0.00    9.61
 1987 337   153   150  118.1   19.3   98.8   1.54   1.44  157.9   43.8   55.0    1.4   1.44   0.76    0.00    9.81
 1987 338   154   151  118.6   21.4   97.2   1.53   1.41  158.7   42.9   54.2    1.4   1.41   0.77    0.00   10.01
 1987 339   155   152  119.0   24.0   95.0   1.53   1.37  159.4   41.7   53.3    1.4   1.37   0.76    0.00   10.21
 1987 340   156   153  119.3   26.9   92.4   1.52   1.33  160.1   40.6   51.9    1.3   1.33   0.76    0.00   10.41
 1987 341   157   154  119.9   29.7   90.2   1.50   1.30  161.0   39.6   50.6    1.3   1.30   0.77    0.00   10.62
 1987 342   158   155  120.4   32.3   88.1   1.49   1.27  161.8   38.7   49.4    1.3   1.27   0.77    0.00   10.82
 1987 343   159   156  120.9   34.8   86.1   1.48   1.24  162.6   37.8   48.3    1.2   1.24   0.77    0.00   11.03
 1987 344   160   157  121.5   38.1   83.4   1.47   1.20  163.7   36.6   46.8    1.2   1.20   0.77    0.00   11.24
 1987 345   161   158  122.1   41.3   80.8   1.46   1.16  164.7   35.5   45.4    1.2   1.16   0.78    0.00   11.45
 1987 346   162   159  122.7   43.5   79.2   1.45   1.14  165.6   34.7   44.4    1.1   1.14   0.78    0.00   11.67
 1987 347   163   160  123.2   45.7   77.5   1.44   1.12  166.5   34.0   43.5    1.1   1.12   0.77    0.00   11.88
 1987 348   164   161  123.8   48.4   75.4   1.43   1.09  167.3   33.1   42.3    1.1   1.09   0.78    0.00   12.10
 1987 349   165   162  124.3   51.6   72.8   1.42   1.05  168.2   31.9   40.9    1.0   1.05   0.79    0.00   12.32
 1987 350   166   163  124.9   54.5   70.4   1.41   1.02  169.0   31.2   39.2    1.0   1.02   0.79    0.00   12.53
 1987 351   167   164  125.2   56.8   68.4   1.40   0.99  169.6   30.0   38.4    1.0   0.99   0.79    0.00   12.76
 1987 352   168   165  125.6   58.8   66.9   1.39   0.96  170.3   29.3   37.5    1.0   0.96   0.79    0.00   12.98
 1987 353   169   166  126.2   60.7   65.4   1.38   0.94  171.1   28.7   36.7    0.9   0.94   0.79    0.00   13.20
 1987 354   170   167  126.8   63.0   63.8   1.37   0.92  172.1   28.0   35.8    0.9   0.92   0.80    0.00   13.42
 1987 355   171   168  127.4   64.8   62.6   1.36   0.90  173.0   27.5   35.1    0.9   0.90   0.79    0.00   13.65
 1987 356   172   169  127.9   66.6   61.4   1.35   0.88  173.8   26.9   34.5    0.9   0.88   0.80    0.00   13.88
 1987 357   173   170  128.5   68.5   59.9   1.34   0.86  174.7   26.3   33.6    0.9   0.86   0.80    0.00   14.11
 1987 358   174   171  129.0   70.7   58.3   1.33   0.84  175.5   25.6   32.7    0.8   0.84   0.80    0.00   14.34
 1987 359   175   172  129.6   72.9   56.7   1.32   0.83  176.3   25.1   31.6    0.8   0.83   0.81    0.00   14.57
 1987 360   176   173  130.1   75.4   54.7   1.31   0.80  177.1   24.4   30.2    0.8   0.80   0.82    0.00   14.80
 1987 361   177   174  130.6   78.0   52.7   1.29   0.77  177.9   23.5   29.2    0.8   0.77   0.82    0.00   15.03
 1987 362   178   175  131.0   80.4   50.6   1.28   0.74  178.5   22.6   28.0    0.7   0.74   0.83    0.00   15.27
 1987 363   179   176  131.5   82.7   48.8   1.27   0.73  179.2   22.2   26.6    0.7   0.73   0.84    0.00   15.50
 1987 364   180   177  132.0   85.0   47.0   1.26   0.71  179.8   21.7   25.3    0.7   0.71   0.84    0.00   15.74
 1987 365   181   178  132.4   87.2   45.2   1.24   0.68  180.5   20.9   24.3    0.7   0.68   0.85    0.00   15.98
 1988 001   182   179  133.1   89.4   43.6   1.23   0.66  181.4   20.1   23.6    0.7   0.66   0.86    0.00   16.22
 1988 002   183   180  133.7   91.6   42.2   1.22   0.63  182.3   19.3   22.8    0.6   0.63   0.86    0.00   16.46
 1988 003   184   181  134.5   93.6   40.9   1.20   0.62  183.3   18.7   22.2    0.6   0.62   0.87    0.00   16.70
 1988 004   185   182  135.3   95.6   39.7   1.19   0.60  184.4   18.2   21.5    0.6   0.60   0.88    0.00   16.94
 1988 005   186   183  136.0   97.4   38.5   1.18   0.59  185.3   17.9   20.6    0.6   0.59   0.89    0.00   17.18
 1988 006   187   184  136.5   98.5   38.0   1.17   0.58  186.0   17.6   20.4    0.6   0.58   0.89    0.00   17.43
 1988 007   188   185  137.2   99.7   37.5   1.16   0.57  187.0   17.3   20.2    0.6   0.57   0.90    0.00   17.67
 1988 008   189   186  138.0  101.4   36.6   1.15   0.56  187.9   17.0   19.6    0.6   0.56   0.91    0.00   17.92
 1988 009   190   187  138.0  101.4   36.6   1.15   0.56  188.9   17.0   19.6    0.6   0.56   0.91    0.00   17.92
 1988 010   191   188  138.0  101.4   36.6   1.15   0.56  189.8   17.0   19.6    0.6   0.56   0.91    0.00   17.92
 1988 011   192   189  138.0  101.4   36.6   1.15   0.56  190.8   17.0   19.6    0.6   0.56   0.91    0.00   17.92

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:28:52

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0119 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1988 187     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 188     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 189     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 190     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 191     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 192     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 193     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 194    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 195    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 196    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 197    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 198    14    11    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 199    15    12    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 200    16    13    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 201    17    14    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 202    18    15    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 203    19    16    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 204    20    17    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 205    21    18    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 206    22    19    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 207    23    20    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 208    24    21    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 209    25    22    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1988 210    26    23    1.3    0.0    1.3   0.00   4.56    0.2    0.6    0.6    4.6   4.56   1.07    0.00    0.00
