*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 19, 2016; 14:33:09

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0218 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 2000 307    79     0     0    15.6   40.3   16601   28.5   11.8   0.3   0.3   0.3   0.3   0.5   1.5   4.6   3.7   0.0   0.0   0.2   0.6   0.6   0.5   0.6  1.05  1.01  0.55  0.00  0.00   45.00   44.38    4.19    0.00    0.00
 2000 308    80     0     0    15.6   38.9   16601   27.4   11.5   0.3   0.3   0.3   0.3   0.4   1.2   4.6   3.7   0.0   0.0   0.3   0.6   0.6   0.5   0.5  0.96  1.01  0.55  0.00  0.00   45.67   44.77    4.19    0.00    0.00
 2000 309    81     0     0    15.6   37.7   16600   26.8   11.0   0.6   0.4   0.3   0.3   0.3   1.0   4.7   3.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.89  1.01  0.54  0.00  0.00   46.37   45.49    4.19    0.00    0.00
 2000 310    82     0     0    15.6   36.5   16599   25.8   10.7   0.3   0.4   0.3   0.3   0.3   0.9   4.7   3.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.83  1.01  0.54  0.00  0.00   47.04   46.00    4.20    0.00    0.00
 2000 311    83     0     0    15.6   35.8   16599   25.3   10.5   0.4   0.4   0.3   0.3   0.3   0.7   4.7   3.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.78  1.01  0.54  0.00  0.00   47.69   46.51    4.20    0.00    0.00
 2000 312    84     0     0    15.6   35.2   16598   24.9   10.3   0.4   0.4   0.3   0.3   0.3   0.6   4.7   3.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.74  1.01  0.54  0.00  0.00   48.35   47.03    4.20    0.00    0.00
 2000 313    85     0     0    15.6   34.7   16597   24.5   10.2   0.4   0.4   0.3   0.3   0.3   0.5   4.7   3.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.71  1.01  0.53  0.00  0.00   49.01   47.54    4.21    0.00    0.00
 2000 314    86     0     0    15.6   34.3   16597   24.2   10.0   0.4   0.4   0.3   0.3   0.3   0.4   4.7   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.68  1.01  0.53  0.00  0.00   49.67   48.05    4.21    0.00    0.00
 2000 315    87     0     0    15.6   33.9   16596   24.0    9.9   0.4   0.4   0.3   0.3   0.3   0.3   4.7   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.66  0.99  0.53  0.00  0.00   50.32   48.61    4.21    0.00    0.00
 2000 316    88     0     0    15.6   33.7   16595   23.9    9.8   0.2   0.4   0.4   0.3   0.3   0.3   4.8   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.64  0.97  0.53  0.00  0.00   50.96   49.17    4.21    0.00    0.00
 2000 317    89     0     0    15.6   33.5   16595   23.6    9.9   0.2   0.3   0.3   0.3   0.3   0.3   4.8   3.8   0.0   0.0   0.2   0.6   0.6   0.5   0.5  0.63  0.95  0.53  0.00  0.00   51.60   49.47    4.21    0.00    0.00
 2000 318    90     0     0    15.6   33.6   16594   23.9    9.7   0.5   0.3   0.3   0.3   0.3   0.3   4.8   3.8   0.0   0.0   0.1   0.6   0.6   0.5   0.5  0.62  0.94  0.52  0.00  0.00   52.26   50.00    4.21    0.00    0.00
 2000 319    91     0     0    15.6   33.5   16594   24.1    9.5   0.4   0.4   0.3   0.3   0.3   0.3   4.9   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.61  0.92  0.52  0.00  0.00   52.90   50.59    4.22    0.00    0.00
 2000 320    92     0     0    15.6   33.4   16593   24.1    9.4   0.4   0.4   0.3   0.3   0.3   0.3   4.9   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.60  0.90  0.52  0.00  0.00   53.52   51.12    4.22    0.00    0.00
 2000 321    93     0     0    15.6   33.4   16592   24.1    9.3   0.4   0.4   0.3   0.3   0.3   0.3   4.9   3.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.59  0.88  0.52  0.00  0.00   54.09   51.61    4.22    0.00    0.00
