*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 20:22:27

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0397 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1999 242    10     1     1     0.0   61.5   16640   43.3   18.2   9.1   7.0   6.4   5.5   3.2   0.2   0.5   0.5   0.0   0.0   0.1   0.6   1.3   1.0   1.0  1.53  1.16  1.07  0.00  0.00    6.48   12.54    0.00    0.00    0.20
 1999 243    11     1     1     0.0   62.0   16639   44.1   17.9   9.1   7.1   6.5   5.6   3.3   0.2   0.5   0.5   0.0   0.0   0.1   0.6   1.2   1.0   1.0  1.53  1.14  1.03  0.00  0.00    7.01   13.30    0.00    0.00    0.22
 1999 244    12     1     1     0.0   62.6   16638   44.9   17.7   9.2   7.2   6.6   5.6   3.3   0.2   0.5   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.11  1.00  0.00  0.00    7.58   14.09    0.00    0.00    0.24
 1999 245    13     1     1     0.0   63.1   16638   45.6   17.5   9.3   7.3   6.8   5.7   3.4   0.3   0.6   0.6   0.0   0.0   0.1   0.5   1.2   0.9   1.0  1.54  1.09  0.98  0.00  0.00    8.14   14.87    0.00    0.00    0.25
 1999 246    14     1     1     0.0   63.7   16637   46.5   17.3   8.4   7.9   6.9   5.7   3.4   0.3   0.6   0.6   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.54  1.07  0.95  0.00  0.00    8.75   15.68    0.00    0.00    0.26
 1999 247    15     1     1     0.0   64.3   16637   47.2   17.1   7.7   8.4   7.0   5.8   3.5   0.3   0.6   0.7   0.0   0.0   0.2   0.5   1.2   0.9   0.9  1.54  1.05  0.92  0.00  0.00    9.34   16.44    0.00    0.00    0.26
 1999 248    16     1     1     0.0   64.7   16636   48.0   16.7   7.1   8.8   7.1   5.9   3.5   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  1.02  0.89  0.00  0.00    9.76   17.22    0.00    0.00    0.26
 1999 249    17     1     1     0.0   65.1   16636   48.7   16.4   5.3   9.8   7.2   5.9   3.6   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.1   0.8   0.9  1.55  1.00  0.87  0.00  0.00   10.17   17.92    0.00    0.00    0.27
 1999 250    18     1     1     0.0   65.5   16635   49.3   16.2   3.6   9.1   8.4   6.0   3.6   0.3   0.7   0.8   0.0   0.0   0.1   0.5   1.1   0.8   0.9  1.55  0.98  0.84  0.00  0.00   10.61   18.61    0.00    0.00    0.27
 1999 251    19     1     1     0.0   66.0   16635   49.9   16.1   3.6   8.9   8.7   6.0   3.6   0.4   0.8   0.8   0.0   0.0   0.2   0.6   1.1   0.8   0.8  1.55  0.97  0.82  0.00  0.00   11.10   19.18    0.00    0.00    0.27
 1999 252    20     1     1     0.0   66.5   16634   50.6   15.9   3.8   8.9   8.8   6.1   3.7   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.56  0.95  0.80  0.00  0.00   11.61   19.91    0.00    0.00    0.27
 1999 253    21     1     1     0.0   67.0   16634   51.3   15.7   3.9   9.0   8.9   6.1   3.7   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.56  0.93  0.77  0.00  0.00   12.13   20.61    0.00    0.00    0.28
 1999 254    22     1     1     0.0   67.5   16633   51.9   15.5   4.0   9.0   9.0   6.2   3.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.56  0.91  0.75  0.00  0.00   12.63   21.28    0.00    0.00    0.28
 1999 255    23     1     1     0.0   67.9   16633   52.6   15.4   4.0   9.1   9.1   6.3   3.8   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.56  0.89  0.73  0.00  0.00   13.10   21.91    0.00    0.00    0.29
 1999 256    24     1     1     0.0   68.3   16632   53.2   15.2   3.6   9.4   9.1   6.3   3.8   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.57  0.88  0.71  0.00  0.00   13.58   22.53    0.00    0.00    0.29
 1999 257    25     1     1     0.0   68.8   16632   53.8   15.1   3.6   9.5   9.3   6.4   3.8   0.5   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.57  0.86  0.69  0.00  0.00   14.08   23.16    0.00    0.00    0.29
 1999 258    26     1     1     0.0   69.3   16631   54.4   14.9   3.7   9.5   9.4   6.4   3.9   0.5   1.0   1.0   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.57  0.85  0.67  0.00  0.00   14.58   23.79    0.00    0.00    0.29
 1999 259    27     1     1     0.0   69.8   16631   55.0   14.8   3.8   9.6   9.4   6.5   3.9   0.5   1.0   1.0   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.57  0.83  0.66  0.00  0.00   15.09   24.43    0.00    0.00    0.30
 1999 260    28     1     1     0.0   70.3   16630   55.6   14.7   3.9   9.6   9.5   6.5   3.9   0.5   1.0   1.0   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.57  0.82  0.64  0.00  0.00   15.63   25.09    0.00    0.00    0.30
 1999 261    29     1     1     0.0   70.8   16630   56.3   14.5   4.0   9.7   9.6   6.6   4.0   0.5   1.0   1.0   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.58  0.80  0.62  0.00  0.00   16.19   25.77    0.00    0.00    0.30
 1999 262    30     1     1     0.0   71.3   16629   56.9   14.4   4.1   9.8   9.7   6.6   4.0   0.6   1.1   1.0   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.58  0.79  0.60  0.00  0.00   16.76   26.47    0.00    0.00    0.30
 1999 263    31     1     1     0.0   71.8   16629   57.6   14.3   4.2   9.9   9.8   6.7   4.0   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.58  0.78  0.59  0.00  0.00   17.34   27.17    0.00    0.00    0.31
 1999 264    32     1     1     0.0   72.4   16628   58.2   14.1   4.4  10.0   9.9   6.7   4.1   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.0   0.5   0.7  1.58  0.76  0.57  0.00  0.00   17.94   27.89    0.00    0.00    0.31
 1999 265    33     1     1     0.0   72.9   16628   58.9   14.0   4.5  10.1   9.9   6.8   4.1   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.58  0.75  0.56  0.00  0.00   18.54   28.60    0.00    0.00    0.31
 1999 266    34     1     1     0.0   73.4   16627   59.5   13.9   4.7  10.2  10.0   6.8   4.1   0.6   1.2   1.1   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.58  0.74  0.54  0.00  0.00   19.12   29.28    0.00    0.00    0.31
 1999 267    35     1     1     0.0   73.8   16626   60.1   13.8   4.8  10.2  10.1   6.9   4.2   0.6   1.2   1.1   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.58  0.72  0.53  0.00  0.00   19.66   29.91    0.00    0.00    0.32
 1999 268    36     1     1     0.0   74.3   16626   60.6   13.7   4.9  10.3  10.2   6.9   4.2   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.58  0.71  0.52  0.00  0.00   20.20   30.55    0.00    0.00    0.32
 1999 269    37     1     1     0.0   74.8   16625   61.2   13.6   5.1  10.3  10.2   7.0   4.2   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.58  0.70  0.50  0.00  0.00   20.72   31.14    0.00    0.00    0.32
 1999 270    38     1     1     0.0   75.2   16625   61.7   13.5   5.2  10.4  10.3   7.0   4.3   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.69  0.49  0.00  0.00   21.21   31.71    0.00    0.00    0.32
 1999 271    39     1     1     0.0   75.6   16624   62.2   13.4   5.3  10.4  10.4   7.0   4.3   0.7   1.3   1.2   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.68  0.48  0.00  0.00   21.70   32.27    0.00    0.00    0.32
 1999 272    40     1     1     0.0   76.0   16624   62.7   13.3   5.5  10.4  10.5   7.1   4.3   0.7   1.3   1.2   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.67  0.47  0.00  0.00   22.18   32.82    0.00    0.00    0.33
 1999 273    41     1     1     0.0   76.4   16623   63.1   13.3   5.6  10.5  10.5   7.1   4.3   0.7   1.3   1.2   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.66  0.46  0.00  0.00   22.64   33.35    0.00    0.00    0.33
 1999 274    42     1     1     0.0   76.7   16623   63.6   13.2   4.0  11.4  10.6   7.1   4.4   0.8   1.3   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.65  0.44  0.00  0.00   23.12   33.88    0.00    0.00    0.33
 1999 275    43     1     1     0.0   77.2   16622   64.0   13.2   3.9  11.3  10.8   7.2   4.4   0.8   1.3   1.3   0.0   0.0   0.2   0.4   1.0   0.5   0.6  1.59  0.64  0.43  0.00  0.00   23.61   34.37    0.00    0.00    0.33
 1999 276    44     1     1     0.0   77.6   16622   64.4   13.1   4.0  11.3  10.9   7.2   4.4   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.63  0.42  0.00  0.00   24.08   34.89    0.00    0.00    0.34
 1999 277    45     1     1     0.0   77.9   16622   64.9   13.1   4.1  11.2  11.0   7.2   4.4   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.62  0.42  0.00  0.00   24.52   35.37    0.00    0.00    0.34
 1999 278    46     1     1     0.0   78.3   16621   65.3   13.0   4.1  11.3  11.0   7.3   4.4   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.62  0.41  0.00  0.00   24.93   35.83    0.00    0.00    0.34
 1999 279    47     1     1     0.0   78.6   16621   65.6   13.0   4.2  11.3  11.1   7.3   4.5   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.61  0.40  0.00  0.00   25.31   36.25    0.00    0.00    0.35
 1999 280    48     1     1     0.0   78.9   16620   66.0   12.9   3.5  11.7  11.2   7.3   4.5   0.9   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.60  0.39  0.00  0.00   25.72   36.69    0.00    0.00    0.35
 1999 281    49     1     1     0.0   79.2   16620   66.4   12.9   3.4  11.6  11.3   7.3   4.5   0.9   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.5   0.6  1.59  0.59  0.38  0.00  0.00   26.14   37.14    0.00    0.00    0.35
 1999 282    50     1     1     0.0   79.6   16619   66.7   12.8   3.4  11.5  11.4   7.4   4.5   0.9   1.5   1.4   0.0   0.0   0.1   0.5   1.0   0.5   0.6  1.59  0.59  0.37  0.00  0.00   26.59   37.61    0.00    0.00    0.35
 1999 283    51     1     1     0.0   79.9   16619   67.1   12.8   3.5  11.5  11.5   7.4   4.5   0.9   1.5   1.4   0.0   0.0   0.1   0.5   1.0   0.5   0.6  1.59  0.58  0.37  0.00  0.00   27.06   38.10    0.00    0.00    0.35
 1999 284    52     1     1     0.0   80.2   16618   67.4   12.8   3.6  11.5  11.6   7.4   4.6   0.9   1.5   1.4   0.0   0.0   0.1   0.5   1.0   0.5   0.5  1.59  0.57  0.36  0.00  0.00   27.56   38.61    0.00    0.00    0.36
 1999 285    53     1     1     0.0   80.4   16618   67.7   12.7   1.7   9.2  13.3   7.9   4.6   0.9   1.5   1.4   0.0   0.0   0.1   0.5   1.0   0.5   0.5  1.59  0.56  0.35  0.00  0.00   28.07   39.14    0.00    0.00    0.36
 1999 286    54     1     1     0.0   80.9   16617   67.9   12.9   0.9   6.9  12.0   9.1   5.9   1.0   1.5   1.4   0.0   0.0   0.2   0.6   1.0   0.5   0.5  1.59  0.56  0.34  0.00  0.00   28.62   39.43    0.00    0.00    0.36
 1999 287    55     1     1     0.0   81.3   16617   68.1   13.2   1.1   6.8  11.7   8.8   6.0   1.2   1.5   1.4   0.0   0.0   0.1   0.6   1.1   0.5   0.6  1.58  0.55  0.34  0.00  0.00   29.17   39.71    0.00    0.00    0.37
 1999 288    56     1     1     0.2   81.5   16616   68.0   13.5   1.2   6.7  11.6   8.7   6.0   1.3   1.5   1.4   0.0   0.0   0.1   0.7   1.2   0.5   0.6  1.60  0.54  0.33  0.00  0.00   29.73   39.94    0.00    0.00    0.37
 1999 289    57     1     1     0.3   81.8   16616   68.2   13.7   1.4   6.8  11.5   8.6   6.0   1.4   1.6   1.4   0.0   0.0   0.1   0.7   1.3   0.6   0.6  1.61  0.54  0.32  0.00  0.00   30.29   40.29    0.00    0.00    0.37
 1999 290    58     1     1     0.3   82.0   16615   68.3   13.8   1.7   6.8  11.4   8.5   6.1   1.4   1.6   1.5   0.0   0.0   0.1   0.6   1.3   0.6   0.6  1.61  0.53  0.32  0.00  0.00   30.84   40.70    0.00    0.00    0.38
 1999 291    59     1     1     0.3   82.2   16615   68.5   13.7   2.0   6.8  11.4   8.5   6.1   1.4   1.6   1.5   0.0   0.0   0.1   0.6   1.3   0.6   0.6  1.60  0.53  0.31  0.00  0.00   31.42   41.27    0.01    0.00    0.38
 1999 292    60     1     1     0.3   82.3   16614   68.7   13.7   2.3   6.8  11.4   8.5   6.0   1.5   1.6   1.5   0.0   0.0   0.1   0.6   1.2   0.6   0.7  1.60  0.52  0.30  0.00  0.00   32.05   41.87    0.02    0.00    0.38
 1999 293    61     1     1     0.3   82.5   16613   68.9   13.5   2.6   6.8  11.4   8.5   6.0   1.5   1.6   1.5   0.0   0.0   0.1   0.5   1.2   0.6   0.7  1.59  0.51  0.30  0.00  0.00   32.73   42.59    0.02    0.00    0.38
 1999 294    62     1     1     0.3   82.7   16613   69.2   13.4   2.8   6.9  11.4   8.5   6.0   1.5   1.6   1.5   0.0   0.0   0.1   0.5   1.2   0.6   0.7  1.59  0.51  0.29  0.00  0.00   33.45   43.32    0.03    0.00    0.39
 1999 295    63     1     1     0.3   82.7   16612   69.4   13.3   3.1   6.9  11.4   8.5   6.0   1.5   1.6   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.58  0.50  0.29  0.00  0.00   34.19   44.08    0.03    0.00    0.39
 1999 296    64     1     1     0.3   82.8   16611   69.6   13.2   3.3   7.0  11.3   8.5   6.0   1.5   1.6   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.58  0.50  0.28  0.00  0.00   34.91   44.80    0.03    0.00    0.39
 1999 297    65     1     1     0.3   82.9   16610   69.8   13.1   3.6   7.0  11.3   8.5   6.0   1.5   1.6   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.57  0.49  0.28  0.00  0.00   35.62   45.55    0.03    0.00    0.40
 1999 298    66     1     1     0.3   82.9   16610   70.0   13.0   3.8   7.0  11.3   8.4   6.0   1.5   1.7   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.56  0.49  0.27  0.00  0.00   36.31   46.26    0.03    0.00    0.40
 1999 299    67     1     1     0.3   82.8   16609   70.0   12.8   4.0   7.1  11.2   8.4   6.0   1.5   1.7   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.56  0.48  0.27  0.00  0.00   36.97   46.94    0.03    0.00    0.42
 1999 300    68     1     1     0.3   82.2   16608   69.6   12.7   4.1   7.0  11.0   8.4   5.9   1.5   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.54  0.48  0.26  0.00  0.00   37.61   47.58    0.03    0.00    0.44
 1999 301    69     1     1     0.3   81.5   16608   69.0   12.5   4.3   7.0  10.8   8.3   5.9   1.5   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.52  0.48  0.26  0.00  0.00   38.26   48.23    0.03    0.00    0.46
 1999 302    70     1     1     0.3   80.7   16607   68.5   12.3   4.4   6.9  10.6   8.2   5.9   1.5   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.5   0.6  1.51  0.47  0.25  0.00  0.00   38.94   48.90    0.03    0.00    0.48
 1999 303    71     1     1     0.3   79.6   16606   67.6   12.0   4.5   6.9  10.4   8.1   5.8   1.5   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.5   0.6  1.48  0.47  0.25  0.00  0.00   39.65   49.58    0.03    0.00    0.49
 1999 304    72     1     1     0.3   78.9   16606   67.0   11.8   4.6   6.8  10.2   8.0   5.7   1.5   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.5   0.6  1.46  0.47  0.25  0.00  0.00   40.36   50.27    0.03    0.00    0.51
 1999 305    73     1     1     0.3   77.5   16605   65.9   11.6   4.7   6.7   9.9   7.9   5.6   1.5   1.6   1.5   0.0   0.0   0.1   0.4   0.9   0.5   0.6  1.43  0.46  0.24  0.00  0.00   41.07   50.94    0.03    0.00    0.53
 1999 306    74     1     1     0.3   76.8   16604   65.3   11.4   4.8   6.7   9.7   7.8   5.6   1.5   1.6   1.5   0.0   0.0   0.1   0.4   0.9   0.5   0.6  1.42  0.46  0.24  0.00  0.00   41.76   51.58    0.03    0.00    0.55
 1999 307    75     1     1     0.3   74.7   16604   63.6   11.1   4.9   6.5   9.2   7.6   5.4   1.5   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.38  0.46  0.23  0.00  0.00   42.44   52.20    0.03    0.00    0.57
 1999 308    76     1     1     0.3   72.5   16603   61.6   10.8   4.9   6.3   8.8   7.4   5.3   1.4   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.33  0.45  0.23  0.00  0.00   43.08   52.79    0.03    0.00    0.58
 1999 309    77     1     1     0.3   72.0   16602   61.3   10.7   5.0   6.3   8.6   7.3   5.2   1.4   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.32  0.45  0.23  0.00  0.00   43.70   53.32    0.03    0.00    0.60
 1999 310    78     1     1     0.3   69.5   16602   59.1   10.4   5.0   6.1   8.1   7.1   5.0   1.4   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.27  0.45  0.22  0.00  0.00   44.29   53.84    0.03    0.00    0.62
 1999 311    79     1     1     0.3   66.2   16601   56.2   10.0   4.9   5.9   7.5   6.8   4.8   1.3   1.5   1.5   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.21  0.44  0.22  0.00  0.00   44.88   54.37    0.03    0.00    0.64
 1999 312    80     1     1     0.3   64.4   16601   54.5    9.8   4.9   5.7   7.1   6.6   4.6   1.3   1.5   1.4   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.17  0.44  0.22  0.00  0.00   45.45   54.85    0.03    0.00    0.65
 1999 313    81     1     1     0.3   62.1   16600   52.5    9.6   4.8   5.5   6.7   6.3   4.4   1.2   1.4   1.4   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.12  0.44  0.22  0.00  0.00   46.00   55.31    0.03    0.00    0.67
 1999 314    82     1     1     0.3   59.9   16600   50.6    9.3   4.8   5.4   6.4   6.1   4.3   1.2   1.4   1.4   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.08  0.44  0.21  0.00  0.00   46.54   55.77    0.03    0.00    0.69
 1999 315    83     1     1     0.3   57.4   16599   48.3    9.1   4.7   5.2   5.9   5.9   4.0   1.1   1.4   1.4   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.02  0.43  0.21  0.00  0.00   47.06   56.21    0.03    0.00    0.70
 1999 316    84     1     1     0.3   53.6   16598   45.0    8.6   4.6   4.8   5.4   5.5   3.7   1.1   1.3   1.3   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.94  0.43  0.21  0.00  0.00   47.56   56.63    0.03    0.00    0.72
 1999 317    85     1     1     0.3   49.1   16598   40.9    8.2   4.5   4.4   4.8   5.0   3.3   0.9   1.2   1.3   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.84  0.43  0.20  0.00  0.00   48.07   57.06    0.03    0.00    0.72
 1999 318    86     1     1     0.3   44.7   16597   36.9    7.8   4.3   4.1   4.2   4.5   3.0   0.8   1.1   1.2   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.74  0.43  0.20  0.00  0.00   48.61   57.53    0.03    0.00    0.72
 1999 319    87     1     1     0.3   40.7   16597   33.4    7.4   4.3   3.7   3.7   4.1   2.6   0.7   1.0   1.1   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.65  0.42  0.20  0.00  0.00   49.17   58.03    0.03    0.00    0.72
 1999 320    88     1     1     0.3   37.3   16596   30.3    7.0   4.2   3.5   3.3   3.7   2.3   0.6   0.9   1.1   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.58  0.42  0.20  0.00  0.00   49.75   58.55    0.03    0.00    0.72
 1999 321    89     1     1     0.3   34.4   16596   27.6    6.7   4.2   3.2   2.9   3.3   2.1   0.6   0.8   1.0   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.51  0.42  0.20  0.00  0.00   50.33   59.07    0.03    0.00    0.73
 1999 322    90     1     1     0.3   32.0   16595   25.3    6.7   4.2   3.0   2.6   3.0   1.8   0.5   0.7   1.0   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.52  0.42  0.19  0.00  0.00   50.89   59.58    0.03    0.00    0.73
 1999 323    91     1     1     0.3   30.2   16595   23.5    6.6   4.2   2.9   2.4   2.7   1.6   0.5   0.7   0.9   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.51  0.42  0.19  0.00  0.00   51.44   60.09    0.03    0.00    0.73
 1999 324    92     1     1     0.3   28.6   16594   22.0    6.6   4.3   2.7   2.2   2.5   1.4   0.5   0.6   0.8   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.51  0.41  0.19  0.00  0.00   51.97   60.59    0.03    0.00    0.73
 1999 325    93     1     1     0.3   27.3   16594   20.7    6.5   4.4   2.6   2.1   2.3   1.3   0.5   0.5   0.8   0.0   0.0   0.1   0.3   0.5   0.5   0.5  0.51  0.41  0.19  0.00  0.00   52.49   61.08    0.03    0.00    0.73
 1999 326    94     1     1     0.3   26.2   16593   19.7    6.5   4.4   2.5   1.9   2.1   1.2   0.5   0.5   0.7   0.0   0.0   0.1   0.2   0.5   0.5   0.5  0.51  0.41  0.19  0.00  0.00   52.99   61.55    0.03    0.00    0.74
 1999 327    95     1     1     0.3   25.2   16593   18.7    6.4   4.5   2.4   1.8   1.9   1.1   0.5   0.5   0.7   0.0   0.0   0.1   0.2   0.5   0.5   0.5  0.51  0.41  0.18  0.00  0.00   53.45   62.01    0.03    0.00    0.74
 1999 328    96     1     1     0.3   24.5   16592   18.1    6.4   4.6   2.4   1.8   1.8   1.0   0.5   0.5   0.7   0.0   0.0   0.1   0.2   0.5   0.5   0.5  0.51  0.40  0.18  0.00  0.00   53.90   62.44    0.03    0.00    0.74
 1999 329    97     1     1     0.3   23.8   16592   17.5    6.4   3.2   3.1   1.7   1.7   0.9   0.5   0.5   0.6   0.0   0.0   0.1   0.2   0.5   0.4   0.5  0.51  0.40  0.18  0.00  0.00   54.33   62.87    0.03    0.00    0.74
 1999 330    98     1     1     0.3   20.5   16591   14.1    6.4   0.2   1.9   1.7   1.6   0.9   0.5   0.5   0.6   0.0   0.0   0.1   0.3   0.5   0.4   0.5  0.51  0.40  0.18  0.00  0.00   54.84   63.29    0.03    0.00    0.74
 1999 331    99     1     1     0.3   19.2   16591   12.8    6.4   0.4   1.0   1.6   1.5   0.8   0.5   0.5   0.6   0.0   0.0   0.1   0.3   0.5   0.4   0.5  0.51  0.39  0.18  0.00  0.00   55.34   63.76    0.03    0.00    0.74
 1999 332   100     1     1     0.3   18.6   16590   12.2    6.4   0.5   0.7   1.6   1.4   0.7   0.5   0.5   0.5   0.0   0.0   0.1   0.3   0.5   0.4   0.5  0.52  0.39  0.17  0.00  0.00   55.83   64.22    0.03    0.00    0.75
