*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 12:23:42

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0108 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1990 191     0     0     0     0.0   99.3   16646   76.4   22.9  15.8  15.2  15.1   8.6   4.6   0.0   0.1   0.1   0.0   0.0   0.7   1.3   1.5   1.4   1.4  1.50  1.46  1.45  0.00  0.00    0.50    1.55    0.00    0.00    0.00
 1990 192     1     0     0     0.0   99.8   16645   77.6   22.1  16.2  15.4  15.2   8.7   4.6   0.0   0.1   0.1   0.0   0.0   0.4   1.2   1.4   1.4   1.4  1.51  1.42  1.40  0.00  0.00    1.01    2.82    0.00    0.00    0.00
 1990 193     2     0     0     0.0  100.3   16645   78.8   21.5  16.5  15.6  15.4   8.8   4.7   0.1   0.2   0.2   0.0   0.0   0.2   1.1   1.4   1.3   1.3  1.51  1.39  1.35  0.00  0.00    1.52    3.96    0.00    0.00    0.00
 1990 194     3     0     0     0.0  100.8   16644   79.8   21.0   5.7  16.2  18.9   8.8   4.8   0.1   0.2   0.2   0.0   0.0   0.2   1.0   1.4   1.3   1.3  1.51  1.35  1.31  0.00  0.00    2.05    5.03    0.00    0.00    0.00
 1990 195     4     0     0     0.0  101.4   16643   80.7   20.6   5.8  15.6  19.3   9.0   4.8   0.1   0.3   0.3   0.0   0.0   0.1   1.1   1.4   1.2   1.3  1.52  1.32  1.26  0.00  0.00    2.60    5.90    0.00    0.00    0.00
 1990 196     5     0     0     0.0  101.9   16643   81.8   20.2   5.9  15.7  19.5   9.1   4.9   0.1   0.3   0.3   0.0   0.0   0.1   1.0   1.4   1.2   1.2  1.52  1.29  1.22  0.00  0.00    3.16    6.96    0.00    0.00    0.00
 1990 197     6     0     0     0.0  102.5   16642   82.8   19.7   6.0  15.7  19.6   9.3   5.0   0.1   0.3   0.4   0.0   0.0   0.1   0.9   1.3   1.2   1.2  1.52  1.25  1.18  0.00  0.00    3.75    7.99    0.00    0.00    0.00
 1990 198     7     0     0     0.0  103.1   16642   83.8   19.3   6.0  15.8  19.7   9.4   5.0   0.2   0.4   0.4   0.0   0.0   0.1   0.8   1.3   1.1   1.1  1.52  1.22  1.14  0.00  0.00    4.31    8.97    0.00    0.00    0.00
 1990 199     8     0     0     0.0  103.6   16641   84.7   18.9   6.1  15.9  19.8   9.6   5.1   0.2   0.4   0.5   0.0   0.0   0.1   0.8   1.3   1.1   1.1  1.53  1.19  1.10  0.00  0.00    4.87    9.90    0.00    0.00    0.00
 1990 200     9     0     0     0.0  104.2   16641   85.6   18.6   6.1  16.0  19.9   9.7   5.1   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.1  1.53  1.17  1.07  0.00  0.00    5.39   10.75    0.00    0.00    0.00
 1990 201    10     0     0     0.0  104.6   16640   86.3   18.3   6.2  16.1  19.9   9.8   5.2   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.0  1.53  1.14  1.03  0.00  0.00    5.86   11.52    0.00    0.00    0.00
 1990 202    11     0     0     0.0  105.0   16640   87.0   18.0   6.4  16.1  19.9   9.9   5.2   0.2   0.5   0.6   0.0   0.0   0.1   0.7   1.3   1.0   1.0  1.54  1.11  1.00  0.00  0.00    6.29   12.23    0.00    0.00    0.00
 1990 203    12     0     0     0.0  105.4   16639   87.7   17.7   6.5  16.2  19.9  10.0   5.3   0.2   0.6   0.6   0.0   0.0   0.1   0.6   1.3   1.0   1.0  1.54  1.09  0.97  0.00  0.00    6.68   12.89    0.00    0.00    0.00
 1990 204    13     0     0     0.0  105.8   16639   88.3   17.5   6.6  16.2  20.0  10.1   5.3   0.3   0.6   0.6   0.0   0.0   0.1   0.6   1.2   1.0   1.0  1.54  1.07  0.94  0.00  0.00    7.04   13.51    0.00    0.00    0.00
 1990 205    14     0     0     0.0  106.2   16639   88.9   17.2   6.8  16.2  20.0  10.2   5.3   0.3   0.6   0.7   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.04  0.91  0.00  0.00    7.41   14.11    0.00    0.00    0.00
 1990 206    15     0     0     0.0  106.6   16638   89.5   17.0   6.9  16.2  20.0  10.3   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  1.02  0.89  0.00  0.00    7.79   14.72    0.00    0.00    0.00
 1990 207    16     0     0     0.0  107.0   16638   90.1   16.8   7.0  16.2  20.1  10.4   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.55  1.00  0.86  0.00  0.00    8.19   15.34    0.00    0.00    0.00
 1990 208    17     0     0     0.0  107.4   16637   90.8   16.6   7.2  16.2  20.1  10.5   5.4   0.3   0.7   0.8   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.55  0.98  0.83  0.00  0.00    8.63   15.97    0.00    0.00    0.00
 1990 209    18     0     0     0.0  107.9   16637   91.4   16.4   7.4  16.2  20.2  10.5   5.5   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.55  0.96  0.81  0.00  0.00    9.10   16.62    0.00    0.00    0.00
 1990 210    19     0     0     0.0  108.3   16636   92.1   16.3   7.5  16.3  20.3  10.6   5.5   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.56  0.94  0.78  0.00  0.00    9.57   17.27    0.00    0.00    0.00
 1990 211    20     0     0     0.0  108.8   16636   92.7   16.1   7.7  16.3  20.3  10.7   5.6   0.4   0.8   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.92  0.76  0.00  0.00   10.04   17.91    0.00    0.00    0.00
 1990 212    21     0     0     0.0  109.3   16636   93.3   15.9   7.8  16.3  20.4  10.8   5.6   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.90  0.74  0.00  0.00   10.49   18.52    0.00    0.00    0.00
 1990 213    22     0     0     0.0  109.7   16635   93.9   15.8   8.0  16.3  20.4  10.8   5.6   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.89  0.71  0.00  0.00   10.94   19.12    0.00    0.00    0.00
