*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 12:23:42

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0108 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1990 337   146   172     43    201    602     4   134   125  0.545  0.559  0.564  0.454  0.419  0.389  0.368  0.374  0.000  0.000
 1990 338   147   166     43    201    602     4   134   125  0.522  0.546  0.549  0.442  0.425  0.389  0.366  0.372  0.000  0.000
 1990 339   148   161     43    201    602     4   134   125  0.521  0.534  0.541  0.435  0.426  0.386  0.365  0.370  0.000  0.000
 1990 340   149   202     44    201    648     4   134   125  0.559  0.561  0.561  0.465  0.455  0.444  0.405  0.368  0.000  0.000
 1990 341   150   208     44    201    660     4   134   125  0.545  0.563  0.565  0.465  0.455  0.442  0.425  0.383  0.000  0.000
 1990 342   151   194     44    208    660     4   134   125  0.519  0.549  0.554  0.448  0.440  0.427  0.413  0.393  0.000  0.000
 1990 343   152   188     44    211    660     4   134   125  0.531  0.536  0.547  0.443  0.435  0.423  0.409  0.394  0.000  0.000
 1990 344   153   221     45    231    715     4   134   125  0.562  0.566  0.565  0.468  0.458  0.445  0.437  0.431  0.000  0.000
 1990 345   154   201     45    245    715     4   134   125  0.527  0.553  0.553  0.452  0.444  0.432  0.418  0.414  0.000  0.000
 1990 346   155   192     45    251    715     4   134   125  0.528  0.541  0.547  0.445  0.437  0.425  0.411  0.405  0.000  0.000
 1990 347   156   184     45    254    715     4   134   125  0.514  0.533  0.540  0.437  0.431  0.419  0.405  0.399  0.000  0.000
 1990 348   157   177     45    254    715     4   134   125  0.499  0.525  0.533  0.432  0.426  0.414  0.401  0.396  0.000  0.000
 1990 349   158   169     45    254    715     4   134   125  0.483  0.515  0.526  0.427  0.420  0.409  0.396  0.393  0.000  0.000
 1990 350   159   162     45    254    715     4   134   125  0.472  0.506  0.518  0.422  0.415  0.403  0.391  0.391  0.000  0.000
 1990 351   160   158     45    254    715     4   134   125  0.468  0.499  0.513  0.419  0.412  0.401  0.388  0.390  0.000  0.000
 1990 352   161   154     45    254    718     4   134   125  0.499  0.492  0.507  0.414  0.408  0.396  0.384  0.388  0.000  0.000
 1990 353   162   147     45    254    718     4   134   125  0.460  0.490  0.501  0.409  0.403  0.391  0.380  0.385  0.000  0.000
 1990 354   163   140     45    254    718     4   134   125  0.431  0.482  0.494  0.403  0.397  0.387  0.376  0.383  0.000  0.000
 1990 355   164   135     45    254    718     4   134   125  0.418  0.473  0.488  0.399  0.393  0.384  0.374  0.381  0.000  0.000
 1990 356   165   175     45    254    760     4   134   125  0.569  0.562  0.565  0.465  0.411  0.383  0.373  0.380  0.000  0.000
 1990 357   166   177     45    254    766     4   134   125  0.545  0.565  0.565  0.466  0.436  0.385  0.372  0.378  0.000  0.000
 1990 358   167   174     45    254    766     4   134   125  0.524  0.553  0.553  0.452  0.431  0.397  0.371  0.377  0.000  0.000
 1990 359   168   167     45    254    767     4   134   125  0.506  0.537  0.547  0.445  0.429  0.393  0.368  0.374  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 12:23:42

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0108 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1991 191     0   117      0      0      0     0     0   125  0.374  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 1991 192     1   115      0      0      0     0     0   125  0.340  0.393  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 1991 193     2   114      0      0      0     0     0   125  0.319  0.392  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 1991 194     3   154      0      0      0     1    43   125  0.527  0.566  0.478  0.336  0.377  0.417  0.408  0.395  0.000  0.000
 1991 195     4   152      0      0      0     1    43   125  0.499  0.540  0.490  0.338  0.377  0.417  0.408  0.395  0.000  0.000
 1991 196     5   150      0      0      0     1    43   125  0.489  0.520  0.491  0.341  0.378  0.416  0.408  0.395  0.000  0.000
 1991 197     6   148      0      0      0     1    43   125  0.458  0.508  0.491  0.343  0.378  0.416  0.408  0.395  0.000  0.000
 1991 198     7   146      0      0      0     1    43   125  0.444  0.497  0.490  0.346  0.378  0.415  0.408  0.395  0.000  0.000
 1991 199     8   198      0      0     53     1    43   125  0.567  0.559  0.566  0.472  0.437  0.417  0.408  0.395  0.000  0.000
 1991 200     9   192      0      4     53     1    43   125  0.514  0.552  0.556  0.458  0.435  0.419  0.408  0.395  0.000  0.000
 1991 201    10   193      0      4     56     1    43   125  0.557  0.541  0.553  0.455  0.440  0.421  0.410  0.395  0.000  0.000
 1991 202    11   203      0      4     66     1    43   125  0.551  0.568  0.568  0.468  0.448  0.424  0.412  0.398  0.000  0.000
 1991 203    12   200      0      5     67     1    43   125  0.506  0.560  0.562  0.464  0.452  0.426  0.415  0.400  0.000  0.000
 1991 204    13   192      0     11     67     1    43   125  0.483  0.538  0.554  0.453  0.443  0.423  0.412  0.398  0.000  0.000
 1991 205    14   186      0     15     67     1    43   125  0.482  0.526  0.546  0.447  0.438  0.421  0.411  0.398  0.000  0.000
 1991 206    15   183      0     16     67     1    43   125  0.457  0.520  0.540  0.443  0.435  0.421  0.411  0.398  0.000  0.000
 1991 207    16   181      0     16     67     1    43   125  0.458  0.513  0.535  0.441  0.434  0.421  0.411  0.398  0.000  0.000
 1991 208    17   180      0     16     67     1    43   125  0.460  0.508  0.531  0.440  0.434  0.421  0.411  0.398  0.000  0.000
 1991 209    18   179      0     16     67     1    43   125  0.461  0.505  0.528  0.439  0.434  0.421  0.411  0.398  0.000  0.000
 1991 210    19   178      0     16     67     1    43   125  0.462  0.502  0.525  0.438  0.434  0.421  0.411  0.398  0.000  0.000
 1991 211    20   194      0     17     84     1    43   125  0.566  0.566  0.550  0.441  0.434  0.421  0.411  0.398  0.000  0.000
 1991 212    21   203      0     17     95     1    43   125  0.533  0.568  0.568  0.470  0.449  0.424  0.413  0.399  0.000  0.000
 1991 213    22   193      0     24     95     1    43   125  0.488  0.553  0.557  0.457  0.442  0.422  0.411  0.397  0.000  0.000
 1991 214    23   188      0     27     95     1    43   125  0.484  0.532  0.550  0.449  0.437  0.422  0.411  0.397  0.000  0.000
 1991 215    24   184      0     29     95     1    43   125  0.463  0.523  0.543  0.445  0.435  0.422  0.411  0.397  0.000  0.000
 1991 216    25   183      0     29     95     1    43   125  0.476  0.516  0.538  0.442  0.433  0.422  0.411  0.397  0.000  0.000
 1991 217    26   181      0     29     95     1    43   125  0.469  0.513  0.534  0.440  0.433  0.422  0.411  0.397  0.000  0.000
 1991 218    27   180      0     29     95     1    43   125  0.468  0.509  0.530  0.439  0.433  0.422  0.411  0.397  0.000  0.000
 1991 219    28   179      0     29     95     1    43   125  0.467  0.506  0.528  0.438  0.433  0.422  0.411  0.397  0.000  0.000
 1991 220    29   178      0     29     95     1    43   125  0.467  0.504  0.525  0.437  0.433  0.422  0.411  0.397  0.000  0.000
 1991 221    30   177      0     29     95     1    43   125  0.467  0.501  0.523  0.435  0.433  0.422  0.411  0.397  0.000  0.000
 1991 222    31   177      0     29     95     1    43   125  0.467  0.500  0.521  0.434  0.433  0.422  0.411  0.397  0.000  0.000
 1991 223    32   176      0     29     95     1    43   125  0.467  0.498  0.519  0.433  0.433  0.422  0.411  0.397  0.000  0.000
 1991 224    33   176      0     29     95     1    43   125  0.467  0.496  0.517  0.433  0.432  0.422  0.411  0.397  0.000  0.000
 1991 225    34   175      0     29     95     1    43   125  0.466  0.495  0.516  0.432  0.432  0.422  0.411  0.397  0.000  0.000
 1991 226    35   174      0     29     95     1    43   125  0.466  0.494  0.514  0.431  0.432  0.422  0.411  0.397  0.000  0.000
 1991 227    36   174      0     29     95     1    43   125  0.465  0.492  0.513  0.430  0.431  0.422  0.411  0.397  0.000  0.000
 1991 228    37   173      0     29     95     1    43   125  0.464  0.491  0.511  0.429  0.431  0.422  0.411  0.397  0.000  0.000
 1991 229    38   173      0     29     95     1    43   125  0.462  0.489  0.510  0.429  0.431  0.422  0.411  0.397  0.000  0.000
 1991 230    39   172      0     29     95     1    43   125  0.461  0.488  0.509  0.428  0.430  0.422  0.411  0.397  0.000  0.000
 1991 231    40   171      0     29     95     1    43   125  0.459  0.486  0.507  0.427  0.430  0.422  0.411  0.397  0.000  0.000
 1991 232    41   171      0     29     95     1    43   125  0.458  0.484  0.506  0.427  0.429  0.422  0.411  0.397  0.000  0.000
 1991 233    42   170      0     29     95     1    43   125  0.456  0.482  0.504  0.426  0.429  0.422  0.411  0.397  0.000  0.000
 1991 234    43   169      0     29     95     1    43   125  0.454  0.480  0.502  0.425  0.429  0.422  0.411  0.397  0.000  0.000
 1991 235    44   169      0     29     95     1    43   125  0.452  0.478  0.500  0.424  0.428  0.422  0.411  0.397  0.000  0.000
