*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:28:18

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0034 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1990 305   114  27.50  25.60  13.60  5.915  5.915  5.280  0.635  0.000  214.0  105.0  109.0    0.0
 1990 306   115  27.50  27.40  14.00  6.056  6.056  5.452  0.605  0.000  220.1  110.5  109.6    0.0
 1990 307   116  23.90  27.20  17.70  5.398  5.398  4.900  0.499  0.000  225.5  115.4  110.1    0.0
 1990 308   117  21.70  18.60  12.30  4.212  4.212  3.855  0.357  0.000  229.7  119.2  110.4    0.0
 1990 309   118  29.30  18.60   7.60  5.448  5.448  5.001  0.447  0.000  235.1  124.3  110.9    0.0
 1990 310   119  27.30  21.60   8.80  5.343  5.343  4.912  0.432  0.000  240.5  129.2  111.3    0.0
 1990 311   120  22.10  16.80   8.00  4.016  4.016  3.731  0.285  0.000  244.5  132.9  111.6    0.0
 1990 312   121  29.10  20.60   6.20  5.481  5.481  5.107  0.374  0.000  250.0  138.0  112.0    0.0
 1990 313   122  27.30  22.60  10.40  5.478  5.478  5.117  0.361  0.000  255.5  143.1  112.3    0.0
 1990 314   123  26.30  26.40  14.60  5.723  5.723  5.362  0.361  0.000  261.2  148.5  112.7    0.0
 1990 315   124  29.50  21.20  12.30  5.905  5.905  5.551  0.354  0.000  267.1  154.0  113.1    0.0
 1990 316   125  24.20  26.80   9.20  5.063  5.063  4.766  0.298  0.000  272.1  158.8  113.4    0.0
 1990 317   126  13.90  29.30  20.20  3.260  3.260  3.071  0.189  0.000  275.4  161.9  113.5    0.0
 1990 318   127  10.50  24.00  18.20  2.283  2.283  2.153  0.130  0.000  277.7  164.0  113.7    0.0
 1990 319   128  16.90  25.00  17.80  3.706  3.706  3.496  0.211  0.000  281.4  167.5  113.9    0.0
 1990 320   129  29.10  24.00  13.40  6.087  6.087  5.744  0.342  0.000  287.5  173.3  114.2    0.0
 1990 321   130  30.80  26.40   9.80  6.442  6.442  6.079  0.363  0.000  293.9  179.3  114.6    0.0
 1990 322   131  30.80  30.40  15.00  7.035  7.035  6.635  0.400  0.000  301.0  186.0  115.0    0.0
 1990 323   132  22.50  32.20  19.40  5.413  5.413  5.106  0.306  0.000  306.4  191.1  115.3    0.0
 1990 324   133  14.90  28.00  20.80  3.459  3.459  3.265  0.194  0.000  309.8  194.3  115.5    0.0
 1990 325   134  30.50  27.40  17.80  6.876  6.876  6.492  0.385  0.000  316.7  200.8  115.9    0.0
 1990 326   135  30.20  29.40  17.00  6.923  6.923  6.534  0.389  0.000  323.6  207.4  116.3    0.0
 1990 327   136  30.30  29.00  17.00  6.915  6.915  6.525  0.390  0.000  330.5  213.9  116.6    0.0
 1990 328   137  26.40  29.00  18.00  6.070  6.070  5.726  0.344  0.000  336.6  219.6  117.0    0.0
 1990 329   138  26.10  29.20  16.40  5.945  5.945  5.592  0.354  0.000  342.6  225.2  117.3    0.0
 1990 330   139  25.80  21.80  14.60  5.308  5.308  4.977  0.331  0.000  347.9  230.2  117.7    0.0
 1990 331   140  31.40  22.50  11.80  6.367  6.367  5.956  0.411  0.000  354.2  236.1  118.1    0.0
 1990 332   141  29.80  27.50  11.60  6.418  6.418  5.989  0.429  0.000  360.7  242.1  118.5    0.0
 1990 333   142  28.30  28.40  14.40  6.299  6.299  5.864  0.435  0.000  367.0  248.0  119.0    0.0
 1990 334   143  10.50  20.00  11.40  2.056  2.056  1.910  0.146  0.000  369.0  249.9  119.1    0.0
 1990 335   144  28.90  24.60   8.40  5.855  5.855  5.427  0.428  0.000  374.9  255.3  119.5    0.0
 1990 336   145  15.50  20.80  15.00  3.165  3.165  2.927  0.238  0.000  378.0  258.3  119.8    0.0
 1990 337   146  31.70  24.20  11.20  6.545  6.545  6.041  0.504  0.000  384.6  264.3  120.3    0.0
 1990 338   147  31.30  26.20  11.20  6.626  6.626  6.104  0.522  0.000  391.2  270.4  120.8    0.0
 1990 339   148  29.20  30.20  18.00  6.826  6.826  6.276  0.550  0.000  398.0  276.7  121.3    0.0
 1990 340   149  13.40  23.50  17.40  2.887  2.887  2.650  0.237  0.000  400.9  279.3  121.6    0.0
 1990 341   150  29.70  22.60  13.30  6.122  6.122  5.610  0.513  0.000  407.0  284.9  122.1    0.0
 1990 342   151  29.70  24.60  11.00  6.159  6.159  5.635  0.525  0.000  413.2  290.6  122.6    0.0
 1990 343   152  11.10  21.80  15.20  2.302  2.302  2.103  0.199  0.000  415.5  292.7  122.8    0.0
 1990 344   153  14.60  24.80  16.60  3.177  3.177  2.898  0.279  0.000  418.7  295.6  123.1    0.0
 1990 345   154  31.80  22.00  12.40  6.462  6.462  5.880  0.583  0.000  425.1  301.5  123.7    0.0
 1990 346   155  10.90  23.80  10.90  2.238  2.238  2.031  0.208  0.000  427.4  303.5  123.9    0.0
 1990 347   156  23.90  21.00  11.00  4.741  4.741  4.288  0.453  0.000  432.1  307.8  124.3    0.0
 1990 348   157  26.60  25.20  10.00  5.522  5.522  4.979  0.543  0.000  437.6  312.8  124.9    0.0
 1990 349   158  27.00  29.00  12.80  6.003  6.003  5.395  0.609  0.000  443.6  318.2  125.5    0.0
 1990 350   159  25.50  26.00  15.80  5.606  5.606  5.021  0.586  0.000  449.2  323.2  126.1    0.0
 1990 351   160   9.10  26.00  15.80  2.002  2.002  1.786  0.216  0.000  451.3  325.0  126.3    0.0
 1990 352   161   9.50  20.80  16.90  1.981  1.981  1.760  0.221  0.000  453.2  326.7  126.5    0.0
 1990 353   162  31.10  23.20  16.20  6.643  6.643  5.878  0.766  0.000  459.9  332.6  127.3    0.0
 1990 354   163  30.30  28.20  12.00  6.649  6.649  5.857  0.792  0.000  466.5  338.5  128.1    0.0
 1990 355   164  27.50  30.00  16.30  6.371  6.371  5.586  0.786  0.000  472.9  344.0  128.9    0.0
 1990 356   165  18.00  27.60  21.00  4.207  4.207  3.669  0.538  0.000  477.1  347.7  129.4    0.0
 1990 357   166  25.00  26.50  19.20  5.698  5.698  4.941  0.757  0.000  482.8  352.7  130.1    0.0
 1990 358   167  27.80  27.00  15.60  6.204  6.204  5.346  0.857  0.000  489.0  358.0  131.0    0.0
 1990 359   168  31.20  27.80  12.80  6.881  6.881  5.891  0.991  0.000  495.9  363.9  132.0    0.0
 1990 360   169  31.30  30.80  17.00  7.383  7.383  6.274  1.108  0.000  503.3  370.2  133.1    0.0
 1990 361   170  10.50  23.40  16.30  2.263  2.263  1.909  0.354  0.000  505.5  372.1  133.5    0.0
 1990 362   171  23.90  20.00  12.00  4.766  4.766  3.986  0.780  0.000  510.3  376.1  134.2    0.0
 1990 363   172  26.20  23.80   8.60  5.335  5.335  4.422  0.912  0.000  515.6  380.5  135.2    0.0
 1990 364   173  28.90  27.80  11.80  6.355  6.355  5.220  1.135  0.000  522.0  385.7  136.3    0.0
 1990 365   174  29.40  30.60  17.20  6.966  6.966  5.666  1.299  0.000  529.0  391.4  137.6    0.0
 1991 001   175  16.90  29.80  18.40  4.009  3.889  3.228  0.661  0.000  532.8  394.6  138.2    0.0
 1991 002   176  28.50  29.80  17.30  6.714  6.714  5.347  1.367  0.000  539.6  399.9  139.6    0.0
 1991 003   177  31.70  31.30  12.60  7.342  7.320  5.756  1.563  0.000  546.9  405.7  141.2    0.0
 1991 004   178  31.00  32.00  15.20  7.389  7.315  5.743  1.572  0.000  554.2  411.4  142.8    0.0
 1991 005   179  28.00  30.80  15.40  6.605  6.228  5.064  1.164  0.000  560.4  416.5  143.9    0.0
 1991 006   180  25.60  28.80  13.60  5.832  5.374  4.406  0.968  0.000  565.8  420.9  144.9    0.0
 1991 007   181  31.50  31.50  16.80  7.592  6.493  5.646  0.846  0.000  572.3  426.6  145.7    0.0
 1991 008   182  26.80  35.40  19.50  7.001  5.711  5.121  0.591  0.000  578.0  431.7  146.3    0.0
 1991 009   183  20.90  29.00  21.00  5.073  5.073  3.645  1.428  0.000  583.1  435.3  147.7    0.0
 1991 010   184  28.10  26.80  19.40  6.590  6.590  4.645  1.944  0.000  589.7  440.0  149.7    0.0
 1991 011   185  31.70  25.20  15.00  7.066  6.829  4.704  2.125  0.000  596.5  444.7  151.8    0.0
 1991 012   186  30.60  26.40  15.20  6.944  6.185  3.939  2.246  0.000  602.7  448.6  154.1    0.0
 1991 013   187  28.90  26.50  13.80  6.509  5.211  3.338  1.872  0.000  607.9  451.9  155.9    0.0
 1991 014   188  31.70  27.10  15.50  7.303  3.976  2.910  1.066  0.000  611.9  454.9  157.0    0.0
 1991 015   189  24.30  26.80  16.40  5.631  2.633  2.585  0.047  0.000  614.5  457.4  157.0    0.0
 1991 016   190  27.30  20.00  13.90  5.718  5.718  3.515  2.203  0.000  620.2  461.0  159.3    0.0
 1991 017   191  31.60  23.40  11.80  6.805  6.805  4.072  2.733  0.000  627.0  465.0  162.0    0.0
 1991 018   192  30.70  28.60  13.00  7.127  6.170  3.957  2.213  0.000  633.2  469.0  164.2    0.0
 1991 019   193  30.80  31.60  16.80  7.632  5.414  2.879  2.535  0.000  638.6  471.9  166.7    0.0
 1991 020   194  21.40  32.20  19.20  5.444  4.789  2.334  2.455  0.000  643.4  474.2  169.2    0.0
 1991 021   195  20.20  25.60  19.30  4.779  4.779  2.624  2.155  0.000  648.2  476.8  171.3    0.0
 1991 022   196  31.70  27.60  16.00  7.482  6.689  4.109  2.580  0.000  654.9  480.9  173.9    0.0
 1991 023   197  30.40  31.20  16.40  7.496  6.623  4.116  2.507  0.000  661.5  485.1  176.4    0.0
