*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 01, 2016; 15:14:26

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0103 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1975 206    22    1.2   10.2   11.2   10.9   21.8   0.28   10.8    3.1    6.6    7.9    3.1    6.6    7.9   86.4    330
 1975 207    23    0.0   10.2   11.2   11.6   23.2   0.24   10.3   -0.4    4.5    6.3   -0.4    4.5    6.3   86.4    330
 1975 208    24    0.0   10.2   11.2    7.7   15.4   0.50   12.4    3.6    7.6    9.1    3.6    7.6    9.1   86.4    330
 1975 209    25    4.2   10.3   11.3    5.5   11.0   0.64   14.1    9.2   11.4   12.3    9.2   11.4   12.3   86.4    330
 1975 210    26    0.3   10.3   11.3    4.5    9.0   0.71   15.0    8.2   11.3   12.5    8.2   11.3   12.5   86.4    330
 1975 211    27    0.1   10.3   11.3    4.1    8.2   0.74   11.7    8.4    9.9   10.5    8.4    9.9   10.5   86.4    330
 1975 212    28    0.1   10.3   11.3    6.0   12.0   0.62   18.5    9.6   13.7   15.2    9.6   13.7   15.2   86.4    330
 1975 213    29    0.1   10.4   11.4    9.8   19.6   0.38   23.0   10.5   16.2   18.4   10.5   16.2   18.4   86.4    330
 1975 214    30    0.1   10.4   11.4    6.9   13.8   0.57   18.6    9.4   13.6   15.2    9.4   13.6   15.2   86.4    330
 1975 215    31    0.0   10.4   11.4    7.9   15.8   0.51   13.6    7.3   10.2   11.3    7.3   10.2   11.3   86.4    330
 1975 216    32    0.0   10.4   11.4   11.2   22.4   0.31   14.0    2.5    7.8    9.8    2.5    7.8    9.8   86.4    330
 1975 217    33    0.0   10.5   11.5   11.9   23.8   0.27   14.2    3.6    8.5   10.3    3.6    8.5   10.3   86.4    330
 1975 218    34    0.0   10.5   11.5   11.6   23.2   0.30   15.0    0.3    7.0    9.7    0.3    7.0    9.7   86.4    330
 1975 219    35    0.0   10.5   11.5    4.4    8.8   0.74   14.9    2.8    8.4   10.5    2.8    8.4   10.5   86.4    330
 1975 220    36    0.0   10.6   11.5    4.3    8.6   0.74   14.3    8.8   11.3   12.3    8.8   11.3   12.3   86.4    330
 1975 221    37   10.3   10.6   11.6    4.4    8.8   0.74   14.3   10.8   12.4   13.0   10.8   12.4   13.0   86.4    330
 1975 222    38   21.1   10.6   11.6    4.4    8.8   0.74   15.0   12.7   13.8   14.2   12.7   13.8   14.2   86.4    330
 1975 223    39   15.3   10.6   11.6    5.8   11.6   0.66   12.4    9.4   10.8   11.3    9.4   10.8   11.3   86.4    330
 1975 224    40    5.1   10.7   11.6   13.5   27.0   0.22   19.9    7.4   13.2   15.4    7.4   13.2   15.4   86.4    330
 1975 225    41    0.0   10.7   11.7   14.6   29.2   0.17   15.5    5.0    9.8   11.8    5.0    9.8   11.8   86.4    330
 1975 226    42    0.0   10.7   11.7    6.3   12.6   0.64   14.0    3.0    8.1   10.1    3.0    8.1   10.1   86.4    330
 1975 227    43    4.1   10.8   11.7    5.0   10.0   0.72   16.7   10.6   13.4   14.5   10.6   13.4   14.5   86.4    330
 1975 228    44    0.3   10.8   11.7    7.6   15.2   0.58   17.8    7.1   12.0   14.0    7.1   12.0   14.0   86.4    330
 1975 229    45    0.0   10.8   11.8   15.0   30.0   0.17   18.3    3.7   10.5   13.2    3.7   10.5   13.2   86.4    330
 1975 230    46    0.2   10.9   11.8   13.8   27.6   0.25   19.2    8.0   13.2   15.3    8.0   13.2   15.3   86.4    330
 1975 231    47    0.0   10.9   11.8   12.5   25.0   0.32   20.5   10.3   15.0   16.9   10.3   15.0   16.9   86.4    330
 1975 232    48    0.1   10.9   11.9    6.8   13.6   0.64   18.4   12.1   15.0   16.2   12.1   15.0   16.2   86.4    330
 1975 233    49    4.3   10.9   11.9   11.6   23.2   0.38   23.1    9.4   15.8   18.3    9.4   15.8   18.3   86.4    330
 1975 234    50   17.3   11.0   11.9    4.9    9.8   0.74   17.6   14.8   16.1   16.6   14.8   16.1   16.6   86.4    330
 1975 235    51   34.3   11.0   12.0    5.8   11.6   0.70   17.1   13.2   15.0   15.7   13.2   15.0   15.7   86.4    330
 1975 236    52    0.0   11.0   12.0    9.7   19.4   0.50   18.8   11.8   15.1   16.4   11.8   15.1   16.4   86.4    330
 1975 237    53    7.7   11.1   12.0    5.2   10.4   0.73   14.3    3.9    8.8   10.7    3.9    8.8   10.7   86.4    330
 1975 238    54   14.0   11.1   12.0   17.4   34.8   0.12   12.5    1.7    6.7    8.8    1.7    6.7    8.8   86.4    330
 1975 239    55    0.0   11.1   12.1   10.8   21.6   0.46   15.3    1.9    8.2   10.7    1.9    8.2   10.7   86.4    330
 1975 240    56    0.7   11.2   12.1   12.8   25.6   0.36   18.7    7.6   12.8   14.9    7.6   12.8   14.9   86.4    330
 1975 241    57    0.0   11.2   12.1   15.7   31.4   0.22   16.5    5.0   10.4   12.6    5.0   10.4   12.6   86.4    330
 1975 242    58    0.3   11.2   12.2   13.5   27.0   0.34   17.8    3.4   10.1   12.9    3.4   10.1   12.9   86.4    330
 1975 243    59    0.1   11.3   12.2   13.6   27.2   0.34   19.2    4.8   11.6   14.3    4.8   11.6   14.3   86.4    330
 1975 244    60    0.2   11.3   12.2   15.0   30.0   0.28   22.3    8.4   14.9   17.6    8.4   14.9   17.6   86.4    330
 1975 245    61    0.0   11.3   12.3   18.4   36.8   0.12   23.1    4.8   13.4   16.9    4.8   13.4   16.9   86.4    330
 1975 246    62    0.0   11.4   12.3   18.0   36.0   0.15   22.2    4.4   12.8   16.2    4.4   12.8   16.2   86.4    330
 1975 247    63    0.2   11.4   12.3   12.3   24.6   0.42   21.3    9.2   14.9   17.2    9.2   14.9   17.2   86.4    330
 1975 248    64    0.1   11.4   12.4    6.8   13.6   0.68   20.9   13.4   16.9   18.4   13.4   16.9   18.4   86.4    330
 1975 249    65   21.5   11.5   12.4    8.4   16.8   0.61   13.7    4.5    8.8   10.6    4.5    8.8   10.6   86.4    330
 1975 250    66    0.0   11.5   12.4   18.1   36.2   0.17   16.9    2.0    9.0   11.9    2.0    9.0   11.9   86.4    330
 1975 251    67    0.0   11.6   12.5    6.2   12.4   0.72   18.6    5.5   11.7   14.3    5.5   11.7   14.3   86.4    330
 1975 252    68    0.1   11.6   12.5    8.0   16.0   0.64   17.2   10.1   13.5   14.9   10.1   13.5   14.9   86.4    330
 1975 253    69    0.0   11.6   12.5   11.7   23.4   0.48   19.1    6.6   12.5   15.0    6.6   12.5   15.0   86.4    330
 1975 254    70    0.0   11.7   12.6   18.5   37.0   0.18   18.4    3.5   10.6   13.5    3.5   10.6   13.5   86.4    330
 1975 255    71    0.8   11.7   12.6    6.2   12.4   0.73   20.4   10.6   15.2   17.2   10.6   15.2   17.2   86.4    330
 1975 256    72    2.1   11.7   12.6   15.5   31.0   0.32   20.6    9.4   14.7   16.9    9.4   14.7   16.9   86.4    330
 1975 257    73    1.2   11.8   12.7    9.9   19.8   0.57   18.0    9.9   13.7   15.4    9.9   13.7   15.4   86.4    330
 1975 258    74    0.0   11.8   12.7   19.3   38.6   0.17   19.4    5.3   12.0   14.8    5.3   12.0   14.8   86.4    330
 1975 259    75    0.3   11.8   12.8   15.2   30.4   0.35   20.6    6.4   13.2   16.0    6.4   13.2   16.0   86.4    330
 1975 260    76    0.0   11.9   12.8   19.1   38.2   0.19   21.8    8.9   15.0   17.6    8.9   15.0   17.6   86.4    330
 1975 261    77    0.0   11.9   12.8    6.2   12.4   0.74   18.6   13.1   15.7   16.8   13.1   15.7   16.8   86.4    330
 1975 262    78    0.2   11.9   12.9    6.2   12.4   0.74   19.0   15.1   17.0   17.7   15.1   17.0   17.7   86.4    330
 1975 263    79   16.0   12.0   12.9   18.4   36.8   0.24   21.9   15.8   18.7   19.9   15.8   18.7   19.9   86.4    330
 1975 264    80    0.0   12.0   12.9   15.5   31.0   0.36   21.0   10.8   15.7   17.3   10.8   15.7   17.3   86.4    330
 1975 265    81    0.0   12.0   13.0   20.3   40.6   0.17   19.2    6.6   12.6   14.7    6.6   12.6   14.7   86.4    330
 1975 266    82    0.0   12.1   13.0   21.1   42.2   0.14   22.1    8.0   14.8   17.1    8.0   14.8   17.1   86.4    330
 1975 267    83    0.0   12.1   13.0   12.1   24.2   0.51   15.5    6.4   10.8   12.3    6.4   10.8   12.3   86.4    330
 1975 268    84    0.0   12.1   13.1   21.0   42.0   0.16   15.3    2.4    8.6   10.7    2.4    8.6   10.7   86.4    330
 1975 269    85    0.0   12.2   13.1   19.6   39.2   0.22   18.3    1.0    9.3   12.2    1.0    9.3   12.2   86.4    330
 1975 270    86    0.0   12.2   13.1    9.9   19.8   0.61   19.7   12.1   15.8   17.0   12.1   15.8   17.0   86.4    330
 1975 271    87    0.0   12.3   13.2   13.7   27.4   0.46   23.0   14.1   18.4   19.9   14.1   18.4   19.9   86.4    330
 1975 272    88   20.9   12.3   13.2    6.7   13.4   0.74   17.1   14.3   15.7   16.1   14.3   15.7   16.1   86.4    330
 1975 273    89   38.6   12.3   13.2   22.2   44.4   0.14   21.7   10.0   15.7   17.6   10.0   15.7   17.6   86.4    330
 1975 274    90    0.0   12.4   13.3   21.8   43.6   0.16   22.0    7.5   14.5   16.9    7.5   14.5   16.9   86.4    330
 1975 275    91    0.0   12.4   13.3    9.6   19.2   0.63   15.8    8.1   11.8   13.1    8.1   11.8   13.1   86.4    330
 1975 276    92    0.0   12.4   13.4   22.5   45.0   0.14   19.6    3.3   11.2   14.0    3.3   11.2   14.0   86.4    330
 1975 277    93    0.0   12.5   13.4   21.0   42.0   0.21   19.1    6.7   12.7   14.8    6.7   12.7   14.8   86.4    330
 1975 278    94    0.0   12.5   13.4   20.7   41.4   0.22   19.8    2.7   11.0   13.9    2.7   11.0   13.9   86.4    330
 1975 279    95    0.0   12.5   13.5   12.2   24.4   0.54   22.4    7.5   14.7   17.3    7.5   14.7   17.3   86.4    330
 1975 280    96    0.5   12.6   13.5   17.3   34.6   0.36   28.4   11.2   19.6   22.5   11.2   19.6   22.5   86.4    330
 1975 281    97    0.0   12.6   13.5   23.4   46.8   0.14   18.1    5.5   11.6   13.8    5.5   11.6   13.8   86.4    330
 1975 282    98    0.0   12.6   13.6   23.8   47.6   0.13   18.0    2.1    9.9   12.6    2.1    9.9   12.6   86.4    330
 1975 283    99    0.0   12.7   13.6   23.5   47.0   0.14   19.7    1.4   10.3   13.5    1.4   10.3   13.5   86.4    330
 1975 284   100    0.0   12.7   13.6   21.9   43.8   0.21   20.2    4.8   12.3   15.0    4.8   12.3   15.0   86.4    330
 1975 285   101    0.0   12.7   13.7   18.1   36.2   0.35   20.6    5.5   12.9   15.5    5.5   12.9   15.5   86.4    330
 1975 286   102    0.0   12.8   13.7   18.0   36.0   0.35   23.4   11.0   17.1   19.2   11.0   17.1   19.2   86.4    330
 1975 287   103    1.4   12.8   13.7   22.0   44.0   0.21   23.1    9.5   16.2   18.5    9.5   16.2   18.5   86.4    330
 1975 288   104    0.0   12.8   13.8   23.2   46.4   0.18   26.7    7.5   16.9   20.3    7.5   16.9   20.3   86.4    330
 1975 289   105    0.0   12.9   13.8   22.6   45.2   0.20   26.9   10.3   18.5   21.3   10.3   18.5   21.3   86.4    330
 1975 290   106    0.0   12.9   13.9   25.4   50.8   0.11   27.8    8.1   17.8   21.2    8.1   17.8   21.2   86.4    330
 1975 291   107    0.0   12.9   13.9   24.7   49.4   0.14   27.5    7.7   17.4   20.9    7.7   17.4   20.9   86.4    330
 1975 292   108    9.4   13.0   13.9   19.3   38.6   0.33   21.7   13.8   17.7   19.1   13.8   17.7   19.1   86.4    330
 1975 293   109    2.2   13.0   14.0   19.4   38.8   0.33   21.9   12.4   17.1   18.8   12.4   17.1   18.8   86.4    330
 1975 294   110    0.0   13.0   14.0   23.7   47.4   0.18   21.7    8.2   14.9   17.2    8.2   14.9   17.2   86.4    330
 1975 295   111    3.3   13.1   14.0   25.8   51.6   0.11   20.2    6.9   13.5   15.8    6.9   13.5   15.8   86.4    330
 1975 296   112    0.0   13.1   14.1   26.2   52.4   0.10   22.5    4.3   13.3   16.5    4.3   13.3   16.5   86.4    330
 1975 297   113    0.0   13.1   14.1   19.3   38.6   0.34   23.5    6.9   15.1   18.1    6.9   15.1   18.1   86.4    330
 1975 298   114    0.0   13.2   14.1   20.0   40.0   0.32   27.1   10.8   18.9   21.8   10.8   18.9   21.8   86.4    330
 1975 299   115    0.0   13.2   14.2    9.8   19.6   0.67   25.2   12.4   18.7   21.0   12.4   18.7   21.0   86.4    330
 1975 300   116    3.9   13.2   14.2   18.1   36.2   0.39   23.9    9.9   16.9   19.3    9.9   16.9   19.3   86.4    330
 1975 301   117    0.0   13.3   14.2   21.2   42.4   0.29   23.9    5.6   14.7   18.0    5.6   14.7   18.0   86.4    330
 1975 302   118    0.8   13.3   14.3   25.3   50.6   0.16   24.0   11.9   17.9   20.1   11.9   17.9   20.1   86.4    330
 1975 303   119    0.0   13.3   14.3   27.3   54.6   0.09   25.5    8.9   17.2   20.1    8.9   17.2   20.1   86.4    330
 1975 304   120    0.0   13.3   14.3   26.5   53.0   0.12   23.0    7.3   15.1   17.9    7.3   15.1   17.9   86.4    330
 1975 305   121    0.0   13.4   14.4   27.3   54.6   0.10   23.1    7.2   15.1   18.0    7.2   15.1   18.0   86.4    330
 1975 306   122    0.0   13.4   14.4   27.2   54.4   0.11   23.5    8.8   16.1   18.8    8.8   16.1   18.8   86.4    330
 1975 307   123    0.0   13.4   14.4   25.8   51.6   0.16   23.7    8.7   16.2   18.9    8.7   16.2   18.9   86.4    330
 1975 308   124    0.0   13.5   14.5   19.4   38.8   0.37   23.2   10.0   16.6   19.0   10.0   16.6   19.0   86.4    330
 1975 309   125    0.0   13.5   14.5   11.0   22.0   0.64   22.7   14.6   18.7   20.1   14.6   18.7   20.1   86.4    330
 1975 310   126    0.0   13.5   14.5   10.6   21.2   0.66   22.0   16.7   19.4   20.3   16.7   19.4   20.3   86.4    330
 1975 311   127    0.0   13.5   14.5    8.3   16.6   0.73   18.5   14.9   16.7   17.4   14.9   16.7   17.4   86.4    330
 1975 312   128    2.6   13.6   14.6   16.1   32.2   0.48   23.9   14.3   19.1   20.9   14.3   19.1   20.9   86.4    330
 1975 313   129    0.0   13.6   14.6   28.0   56.0   0.10   22.4   12.2   17.3   19.2   12.2   17.3   19.2   86.4    330
 1975 314   130    0.0   13.6   14.6   28.0   56.0   0.10   22.7    8.9   15.8   18.3    8.9   15.8   18.3   86.4    330
 1975 315   131    0.0   13.6   14.7   26.1   52.2   0.17   22.8   10.7   16.8   19.0   10.7   16.8   19.0   86.4    330
 1975 316   132    0.0   13.7   14.7   28.3   56.6   0.10   26.5    7.8   17.2   20.6    7.8   17.2   20.6   86.4    330
 1975 317   133    0.0   13.7   14.7   26.2   52.4   0.17   28.0   13.3   20.7   23.4   13.3   20.7   23.4   86.4    330
 1975 318   134    0.0   13.7   14.7   28.4   56.8   0.10   32.0   14.0   23.1   26.4   14.0   23.1   26.4   86.4    330
 1975 319   135    0.0   13.7   14.8    8.6   17.2   0.73   27.9   16.1   22.0   24.2   16.1   22.0   24.2   86.4    330
 1975 320   136   60.1   13.8   14.8   14.2   28.4   0.55   21.4   10.7   16.1   18.1   10.7   16.1   18.1   86.4    330
 1975 321   137    0.0   13.8   14.8   28.3   56.6   0.11   23.4    7.3   15.4   18.4    7.3   15.4   18.4   86.4    330
 1975 322   138    0.0   13.8   14.9   28.3   56.6   0.11   21.2    6.2   13.8   16.5    6.2   13.8   16.5   86.4    330
 1975 323   139    0.0   13.8   14.9   28.4   56.8   0.11   26.6   10.3   18.5   21.5   10.3   18.5   21.5   86.4    330
 1975 324   140    0.0   13.9   14.9   21.0   42.0   0.34   27.6   15.1   21.4   23.7   15.1   21.4   23.7   86.4    330
 1975 325   141    1.2   13.9   14.9   26.5   53.0   0.17   25.9   13.5   19.8   22.1   13.5   19.8   22.1   86.4    330
 1975 326   142    0.0   13.9   14.9   26.6   53.2   0.17   29.1   10.9   20.1   23.5   10.9   20.1   23.5   86.4    330
 1975 327   143    1.5   13.9   15.0   22.9   45.8   0.29   25.5   11.6   18.6   21.2   11.6   18.6   21.2   86.4    330
 1975 328   144    0.0   13.9   15.0   28.7   57.4   0.11   24.9    8.0   16.6   19.7    8.0   16.6   19.7   86.4    330
 1975 329   145    0.0   14.0   15.0   28.9   57.8   0.11   28.2    9.7   19.1   22.5    9.7   19.1   22.5   86.4    330
 1975 330   146    0.0   14.0   15.0   26.9   53.8   0.17   28.9   13.0   21.1   24.0   13.0   21.1   24.0   86.4    330
 1975 331   147    0.0   14.0   15.1   26.5   53.0   0.18   29.1   13.2   21.3   24.2   13.2   21.3   24.2   86.4    330
 1975 332   148    0.0   14.0   15.1   13.1   26.2   0.60   25.2   16.8   21.1   22.3   16.8   21.1   22.3   86.4    330
 1975 333   149    2.0   14.0   15.1   19.0   38.0   0.42   19.5    7.4   13.5   15.3    7.4   13.5   15.3   86.4    330
 1975 334   150    0.8   14.0   15.1   29.3   58.6   0.10   21.6    4.7   13.3   15.8    4.7   13.3   15.8   86.4    330
 1975 335   151    0.0   14.1   15.1   29.1   58.2   0.11   24.9    8.2   16.7   19.1    8.2   16.7   19.1   86.4    330
 1975 336   152    0.0   14.1   15.1   29.1   58.2   0.11   30.3   11.6   21.1   23.8   11.6   21.1   23.8   86.4    330
 1975 337   153    0.0   14.1   15.2   24.9   49.8   0.24   27.3   14.1   20.8   22.7   14.1   20.8   22.7   86.4    330
 1975 338   154    0.0   14.1   15.2   28.4   56.8   0.13   29.3   11.6   20.6   23.2   11.6   20.6   23.2   86.4    330
 1975 339   155    0.0   14.1   15.2   13.2   26.4   0.60   25.3   13.4   19.5   21.2   13.4   19.5   21.2   86.4    330
 1975 340   156    0.0   14.1   15.2   25.7   51.4   0.22   32.7   18.1   25.5   27.7   18.1   25.5   27.7   86.4    330
 1975 341   157   15.8   14.1   15.2   23.9   47.8   0.27   30.9   16.8   24.0   26.1   16.8   24.0   26.1   86.4    330
 1975 342   158   15.0   14.1   15.2   19.7   39.4   0.40   26.5   16.1   21.4   22.9   16.1   21.4   22.9   86.4    330
 1975 343   159    6.8   14.1   15.2   29.2   58.4   0.11   25.2   13.2   19.3   21.1   13.2   19.3   21.1   86.4    330
 1975 344   160    0.0   14.2   15.3   29.7   59.4   0.10   29.6   14.7   22.3   24.5   14.7   22.3   24.5   86.4    330
 1975 345   161    0.0   14.2   15.3   29.7   59.4   0.10   27.5   13.4   20.6   22.7   13.4   20.6   22.7   86.4    330
 1975 346   162    0.0   14.2   15.3   27.0   54.0   0.18   32.6   14.8   23.9   26.5   14.8   23.9   26.5   86.4    330
 1975 347   163    0.0   14.2   15.3   29.7   59.4   0.10   24.7   11.1   18.0   20.0   11.1   18.0   20.0   86.4    330
 1975 348   164    0.0   14.2   15.3   29.6   59.2   0.10   26.0    9.8   18.1   20.5    9.8   18.1   20.5   86.4    330
 1975 349   165    0.0   14.2   15.3   26.0   52.0   0.21   30.5   14.6   22.7   25.1   14.6   22.7   25.1   86.4    330
 1975 350   166    0.0   14.2   15.3   23.7   47.4   0.28   32.2   14.5   23.5   26.1   14.5   23.5   26.1   86.4    330
 1975 351   167    0.0   14.2   15.3   27.6   55.2   0.16   34.0   17.6   26.0   28.4   17.6   26.0   28.4   86.4    330
 1975 352   168    0.0   14.2   15.3   29.0   58.0   0.12   35.6   19.3   27.6   30.0   19.3   27.6   30.0   86.4    330
 1975 353   169    0.0   14.2   15.3   18.5   37.0   0.44   23.9   10.9   17.5   19.5   10.9   17.5   19.5   86.4    330
 1975 354   170    5.6   14.2   15.3   29.4   58.8   0.11   26.0    8.3   17.3   19.9    8.3   17.3   19.9   86.4    330
 1975 355   171    0.0   14.2   15.3   29.6   59.2   0.10   29.7   12.2   21.1   23.7   12.2   21.1   23.7   86.4    330
 1975 356   172    0.0   14.2   15.3   25.0   50.0   0.24   34.4   15.3   25.1   27.9   15.3   25.1   27.9   86.4    330
 1975 357   173    0.0   14.2   15.3   25.1   50.2   0.24   30.1   14.7   22.6   24.8   14.7   22.6   24.8   86.4    330
 1975 358   174    1.3   14.2   15.3   27.4   54.8   0.17   31.6   11.4   21.7   24.7   11.4   21.7   24.7   86.4    330
 1975 359   175    0.0   14.2   15.3   23.3   46.6   0.29   33.3   19.3   26.5   28.5   19.3   26.5   28.5   86.4    330
 1975 360   176    1.0   14.2   15.3   16.0   32.0   0.52   31.2   18.1   24.8   26.7   18.1   24.8   26.7   86.4    330
 1975 361   177    3.7   14.2   15.3   17.0   34.0   0.49   28.2   13.2   20.9   23.1   13.2   20.9   23.1   86.4    330
 1975 362   178    2.3   14.2   15.3   30.2   60.4   0.09   26.3   10.7   18.7   21.0   10.7   18.7   21.0   86.4    330
 1975 363   179    0.0   14.2   15.3   30.0   60.0   0.09   32.9   10.0   21.7   25.1   10.0   21.7   25.1   86.4    330
 1975 364   180    0.0   14.2   15.3   29.9   59.8   0.09   35.7   12.4   24.3   27.7   12.4   24.3   27.7   86.4    330
 1975 365   181    0.0   14.2   15.3   30.0   60.0   0.09   36.7   14.9   26.0   29.2   14.9   26.0   29.2   86.4    330
 1976 001   182    0.0   14.2   15.3   25.9   51.8   0.21   37.0   15.6   26.5   29.7   15.6   26.5   29.7   86.4    330
 1976 002   183    0.0   14.1   15.3   23.7   47.4   0.28   33.4   19.6   26.6   28.7   19.6   26.6   28.7   86.4    330
 1976 003   184    0.0   14.1   15.3   20.0   40.0   0.39   33.9   22.2   28.2   29.9   22.2   28.2   29.9   86.4    330
 1976 004   185    9.6   14.1   15.2   24.7   49.4   0.25   33.3   21.1   27.3   29.1   21.1   27.3   29.1   86.4    330
 1976 005   186    0.8   14.1   15.2    9.6   19.2   0.71   25.2   20.9   23.1   23.7   20.9   23.1   23.7   86.4    330
 1976 006   187   20.4   14.1   15.2   28.1   56.2   0.14   26.6   14.8   20.8   22.5   14.8   20.8   22.5   86.4    330
 1976 007   188    0.0   14.1   15.2   28.7   57.4   0.12   26.9   14.3   20.7   22.6   14.3   20.7   22.6   86.4    330
 1976 008   189    0.0   14.1   15.2   15.0   30.0   0.54   27.7   15.6   21.8   23.5   15.6   21.8   23.5   86.4    330
 1976 009   190    1.3   14.1   15.2    9.6   19.2   0.71   25.0   19.4   22.2   23.1   19.4   22.2   23.1   86.4    330
 1976 010   191   17.0   14.1   15.2   20.2   40.4   0.38   29.7   19.7   24.8   26.2   19.7   24.8   26.2   86.4    330
 1976 011   192    0.0   14.0   15.1   29.1   58.2   0.11   29.3   19.2   24.3   25.8   19.2   24.3   25.8   86.4    330
 1976 012   193    0.0   14.0   15.1   23.6   47.2   0.27   32.4   20.2   26.4   28.2   20.2   26.4   28.2   86.4    330
 1976 013   194    0.0   14.0   15.1    9.7   19.4   0.70   26.9   22.0   24.5   25.2   22.0   24.5   25.2   86.4    330
 1976 014   195   60.6   14.0   15.1   11.7   23.4   0.64   29.0   14.5   21.9   24.5   14.5   21.9   24.5   86.4    330
 1976 015   196    0.6   14.0   15.1   29.4   58.8   0.09   29.9   14.7   22.4   25.2   14.7   22.4   25.2   86.4    330
 1976 016   197    0.0   14.0   15.1   29.2   58.4   0.10   31.0   15.4   23.3   26.2   15.4   23.3   26.2   86.4    330
 1976 017   198    0.0   13.9   15.0   29.2   58.4   0.10   33.3   16.0   24.8   28.0   16.0   24.8   28.0   86.4    330
 1976 018   199    0.0   13.9   15.0   23.1   46.2   0.28   33.8   17.2   25.6   28.7   17.2   25.6   28.7   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 01, 2016; 15:14:26

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0103 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1976 184     0    0.1    9.8   10.9    9.6   19.2   0.29   16.9    3.2    9.4   12.1    3.2    9.4   12.1   86.4    330
