*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:04:21

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0023 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1990 213    22    19    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 214    23    20    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 215    24    21    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 216    25    22    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 217    26    23    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 218    27    24    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 219    28    25    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1990 220    29    26    1.3    0.0    1.3   0.00   4.52    0.2    0.6    0.6    4.5   4.52   1.09    0.00    0.00
 1990 221    30    27    1.3    0.0    1.3   0.00   4.50    0.2    0.6    0.6    4.5   4.50   1.13    0.00    0.00
 1990 222    31    28    1.3    0.0    1.3   0.00   4.48    0.2    0.6    0.6    4.5   4.48   1.15    0.00    0.00
 1990 223    32    29    1.2    0.0    1.2   0.00   4.45    0.2    0.6    0.6    4.4   4.45   1.16    0.00    0.00
 1990 224    33    30    1.2    0.0    1.2   0.00   4.41    0.2    0.6    0.6    4.4   4.41   1.18    0.00    0.00
 1990 225    34    31    1.2    0.0    1.2   0.00   4.41    0.2    0.6    0.6    4.4   4.41   1.13    0.00    0.00
 1990 226    35    32    1.2    0.0    1.2   0.00   4.41    0.2    0.6    0.6    4.4   4.41   1.09    0.00    0.00
 1990 227    36    33    1.2    0.0    1.2   0.00   4.33    0.2    0.6    0.6    4.3   4.33   1.21    0.00    0.00
 1990 228    37    34    1.2    0.0    1.2   0.00   4.32    0.3    0.6    0.6    4.3   4.32   1.25    0.00    0.01
 1990 229    38    35    1.2    0.0    1.2   0.00   4.13    0.3    0.6    0.6    4.1   4.13   1.26    0.00    0.01
 1990 230    39    36    1.2    0.0    1.2   0.00   3.80    0.4    0.7    0.5    3.8   3.80   1.23    0.00    0.01
 1990 231    40    37    1.4    0.0    1.4   0.00   3.67    0.6    0.9    0.5    3.7   3.67   1.18    0.00    0.01
 1990 232    41    38    1.6    0.0    1.6   0.00   3.65    1.0    1.1    0.5    3.6   3.65   1.25    0.00    0.01
 1990 233    42    39    1.9    0.0    1.9   0.00   3.78    1.3    1.4    0.5    3.8   3.78   1.24    0.00    0.02
 1990 234    43    40    2.1    0.0    2.1   0.00   3.83    1.6    1.6    0.5    3.8   3.83   1.22    0.00    0.02
 1990 235    44    41    2.3    0.0    2.3   0.00   4.03    2.0    1.7    0.6    4.0   4.03   1.36    0.00    0.02
 1990 236    45    42    2.4    0.0    2.4   0.00   3.98    2.1    1.9    0.6    4.0   3.98   1.21    0.00    0.03
 1990 237    46    43    2.5    0.0    2.5   0.00   3.58    2.3    2.0    0.5    3.6   3.58   1.16    0.00    0.03
 1990 238    47    44    2.9    0.0    2.9   0.00   3.48    2.9    2.4    0.5    3.5   3.48   1.20    0.00    0.04
 1990 239    48    45    3.5    0.0    3.5   0.00   3.92    3.4    2.9    0.5    3.9   3.92   1.14    0.00    0.04
 1990 240    49    46    3.7    0.0    3.7   0.00   4.14    4.1    3.1    0.6    4.1   4.14   1.55    0.00    0.05
 1990 241    50    47    3.7    0.0    3.7   0.00   4.05    4.1    3.1    0.6    4.0   4.05   1.44    0.00    0.05
 1990 242    51    48    3.7    0.0    3.7   0.00   3.74    4.1    3.2    0.5    3.7   3.74   1.37    0.00    0.05
 1990 243    52    49    4.1    0.0    4.1   0.00   4.08    4.1    3.5    0.6    4.1   4.08   1.09    0.00    0.06
 1990 244    53    50    4.1    0.0    4.1   0.00   4.12    4.3    3.5    0.6    4.1   4.12   1.16    0.00    0.06
 1990 245    54    51    4.1    0.0    4.1   0.00   4.11    4.3    3.5    0.6    4.1   4.11   1.17    0.00    0.07
 1990 246    55    52    4.1    0.0    4.1   0.00   3.94    4.3    3.6    0.6    3.9   3.94   1.17    0.00    0.07
 1990 247    56    53    4.3    0.0    4.3   0.00   3.90    4.3    3.7    0.5    3.9   3.90   1.07    0.00    0.08
 1990 248    57    54    4.5    0.0    4.5   0.00   4.02    4.5    3.9    0.6    4.0   4.02   1.07    0.00    0.08
 1990 249    58    55    4.6    0.0    4.6   0.00   3.98    4.6    4.0    0.6    4.0   3.98   1.07    0.00    0.09
 1990 250    59    56    4.6    0.0    4.6   0.00   3.95    4.7    4.1    0.6    4.0   3.95   1.07    0.00    0.10
 1990 251    60    57    4.8    0.0    4.8   0.00   3.96    4.8    4.2    0.6    4.0   3.96   1.07    0.00    0.10
 1990 252    61    58    4.8    0.0    4.8   0.00   3.53    4.9    4.3    0.5    3.5   3.53   1.09    0.00    0.11
 1990 253    62    59    5.5    0.0    5.5   0.00   3.51    5.6    5.0    0.5    3.5   3.51   1.09    0.00    0.11
 1990 254    63    60    6.2    0.0    6.2   0.00   3.62    6.3    5.7    0.5    3.6   3.62   1.09    0.00    0.12
 1990 255    64    61    6.8    0.0    6.8   0.00   3.60    7.1    6.3    0.5    3.6   3.60   1.14    0.00    0.13
 1990 256    65    62    7.5    0.0    7.5   0.00   3.71    7.8    7.0    0.5    3.7   3.71   1.17    0.00    0.14
 1990 257    66    63    8.0    0.0    8.0   0.00   3.60    8.4    7.5    0.5    3.6   3.60   1.17    0.00    0.14
 1990 258    67    64    8.8    0.0    8.8   0.00   3.49    9.2    8.3    0.5    3.5   3.49   1.16    0.00    0.15
 1990 259    68    65    9.9    0.0    9.9   0.00   3.62   10.5    9.4    0.5    3.6   3.62   1.16    0.00    0.16
 1990 260    69    66   10.8    0.0   10.8   0.00   3.67   11.3   10.2    0.5    3.7   3.67   1.11    0.00    0.17
 1990 261    70    67   11.5    0.0   11.5   0.00   3.65   12.1   11.0    0.5    3.6   3.65   1.10    0.00    0.18
 1990 262    71    68   12.2    0.0   12.2   0.00   3.92   13.4   11.7    0.5    3.9   3.92   1.24    0.00    0.19
 1990 263    72    69   12.2    0.0   12.2   0.00   3.68   13.4   11.7    0.5    3.7   3.68   1.22    0.00    0.19
 1990 264    73    70   12.7    0.0   12.7   0.00   3.58   13.6   12.2    0.5    3.6   3.58   1.09    0.00    0.20
 1990 265    74    71   14.5    0.0   14.5   0.00   3.79   16.2   13.9    0.5    3.8   3.79   1.25    0.00    0.21
 1990 266    75    72   14.6    0.0   14.6   0.00   3.75   17.0   14.1    0.5    3.7   3.75   1.37    0.00    0.22
 1990 267    76    73   14.7    0.0   14.7   0.00   3.66   17.5   14.1    0.5    3.7   3.66   1.38    0.00    0.24
 1990 268    77    74   15.0    0.0   15.0   0.00   3.64   18.2   14.5    0.5    3.6   3.64   1.33    0.00    0.26
 1990 269    78    75   15.7    0.0   15.7   0.00   3.56   19.2   15.2    0.5    3.6   3.56   1.22    0.00    0.28
 1990 270    79    76   17.2    0.0   17.2   0.00   3.53   21.0   16.7    0.5    3.5   3.53   1.18    0.00    0.31
 1990 271    80    77   18.6    0.0   18.6   0.00   3.50   21.9   18.1    0.5    3.5   3.50   1.07    0.00    0.33
 1990 272    81    78   20.0    0.0   20.0   0.00   3.48   24.4   19.5    0.6    3.5   3.48   1.18    0.00    0.35
 1990 273    82    79   21.7    0.0   21.7   0.00   3.45   26.7   21.1    0.6    3.4   3.45   1.18    0.00    0.38
 1990 274    83    80   24.1    0.0   24.1   0.00   3.41   29.8   23.4    0.7    3.4   3.41   1.18    0.00    0.41
 1990 275    84    81   26.6    0.0   26.6   0.00   3.38   33.3   25.7    0.9    3.4   3.38   1.20    0.00    0.45
 1990 276    85    82   29.6    0.0   29.6   0.00   3.34   36.9   28.5    1.1    3.3   3.34   1.17    0.00    0.49
 1990 277    86    83   33.7    0.0   33.7   0.00   3.29   41.0   32.1    1.6    3.3   3.29   1.12    0.00    0.53
 1990 278    87    84   36.0    0.0   36.0   0.00   3.26   43.0   34.1    1.9    3.3   3.26   1.07    0.00    0.57
 1990 279    88    85   39.3    0.0   39.3   0.00   3.22   46.3   36.8    2.5    3.2   3.22   1.07    0.00    0.61
 1990 280    89    86   41.8    0.0   41.8   0.00   3.19   48.8   38.8    3.0    3.2   3.19   1.07    0.00    0.65
 1990 281    90    87   44.2    0.0   44.2   0.00   3.16   52.0   40.7    3.5    3.2   3.16   1.12    0.00    0.69
 1990 282    91    88   46.5    0.0   46.5   0.00   3.14   56.7   42.5    4.1    3.1   3.14   1.22    0.00    0.74
 1990 283    92    89   49.2    0.0   49.2   0.00   3.11   60.3   44.5    4.7    3.1   3.11   1.18    0.00    0.80
 1990 284    93    90   52.5    0.0   52.5   0.00   3.08   62.5   46.8    5.7    3.1   3.08   1.08    0.00    0.86
 1990 285    94    91   54.8    0.0   54.8   0.00   3.06   68.2   48.4    6.4    3.1   3.06   1.21    0.00    0.91
 1990 286    95    92   57.0    0.0   57.0   0.00   3.04   72.2   49.9    7.1    3.0   3.04   1.20    0.00    0.99
 1990 287    96    93   60.0    0.0   60.0   0.00   3.02   76.5   51.9    8.1    3.0   3.02   1.17    0.00    1.07
 1990 288    97    94   62.3    0.0   62.3   0.00   3.00   80.8   53.3    8.9    3.0   3.00   1.18    0.00    1.16
 1990 289    98    95   64.1    0.0   64.1   0.00   2.98   84.7   54.5    9.6    3.0   2.98   1.18    0.00    1.25
 1990 290    99    96   66.7    0.0   66.7   0.00   2.97   86.8   56.1   10.6    3.0   2.97   1.11    0.00    1.36
 1990 291   100    97   70.9    0.0   70.9   0.00   2.94   92.9   58.6   12.3    2.9   2.94   1.13    0.00    1.47
 1990 292   101    98   75.4    0.0   75.4   0.00   2.90   97.2   61.1   14.3    2.9   2.90   1.10    0.00    1.58
 1990 293   102    99   80.0    0.0   80.0   0.00   2.87  102.1   63.5   16.4    2.9   2.87   1.09    0.00    1.70
 1990 294   103   100   84.4    0.0   84.4   0.00   2.84  108.1   65.8   18.7    2.8   2.84   1.12    0.00    1.82
 1990 295   104   101   88.0    0.0   88.0   0.00   2.78  113.2   67.2   20.8    2.8   2.78   1.11    0.00    1.94
 1990 296   105   102   91.6    0.0   91.6   0.00   2.71  117.3   68.5   23.1    2.7   2.71   1.09    0.00    2.07
 1990 297   106   103   94.5    0.0   94.5   0.00   2.64  120.6   69.4   25.1    2.6   2.64   1.08    0.00    2.20
 1990 298   107   104   97.3    0.0   97.3   0.00   2.55  123.4   70.7   26.6    2.5   2.55   1.08    0.00    2.34
 1990 299   108   105   99.5    0.0   99.5   0.00   2.36  125.7   69.8   29.7    2.4   2.36   1.07    0.00    2.48
 1990 300   109   106  101.5    0.0  101.5   0.00   2.22  127.7   68.9   32.5    2.2   2.22   1.07    0.00    2.61
 1990 301   110   107  103.1    0.0  103.1   0.00   2.19  129.4   69.0   34.1    2.2   2.19   1.07    0.00    2.75
 1990 302   111   108  104.6    0.0  104.6   0.00   2.12  130.8   68.5   36.1    2.1   2.12   1.07    0.00    2.88
 1990 303   112   109  105.8    0.0  105.8   0.00   2.01  132.1   66.9   38.8    2.0   2.01   1.04    0.00    3.02
 1990 304   113   110  106.8    0.0  106.8   0.00   1.94  133.2   66.0   40.8    1.9   1.94   1.00    0.00    3.16
 1990 305   114   111  107.7    0.0  107.7   0.00   1.87  134.3   65.0   42.7    1.9   1.87   0.97    0.00    3.29
 1990 306   115   112  108.5    0.0  108.5   0.00   1.80  135.1   63.9   44.5    1.8   1.80   0.96    0.00    3.43
 1990 307   116   113  109.8    0.0  109.8   0.00   1.77  136.5   63.6   46.2    1.8   1.77   0.96    0.00    3.57
 1990 308   117   114  111.0    0.0  111.0   0.00   1.74  137.9   63.3   47.7    1.7   1.74   0.94    0.00    3.70
 1990 309   118   115  112.1    0.0  112.1   0.00   1.73  139.2   63.4   48.6    1.7   1.73   0.88    0.00    3.84
 1990 310   119   116  113.2    0.0  113.2   0.00   1.71  140.5   63.3   49.9    1.7   1.71   0.87    0.00    3.98
 1990 311   120   117  114.3    0.0  114.3   0.00   1.68  141.8   62.9   51.4    1.7   1.68   0.84    0.00    4.12
 1990 312   121   118  115.2    0.0  115.2   0.00   1.66  142.9   62.8   52.4    1.7   1.66   0.85    0.00    4.27
 1990 313   122   119  116.1    0.0  116.1   0.00   1.63  144.0   62.4   53.8    1.6   1.63   0.84    0.00    4.41
 1990 314   123   120  116.9    0.0  116.9   0.00   1.59  144.9   61.9   55.1    1.6   1.59   0.83    0.00    4.55
 1990 315   124   121  117.7    0.0  117.7   0.00   1.55  145.9   61.2   56.5    1.6   1.55   0.81    0.00    4.69
 1990 316   125   122  118.5    0.0  118.5   0.00   1.52  146.8   60.8   57.7    1.5   1.52   0.82    0.00    4.84
 1990 317   126   123  119.2    0.0  119.2   0.00   1.66  147.7   65.5   53.8    1.7   1.66   0.81    0.00    4.98
 1990 318   127   124  120.0    0.0  120.0   0.00   1.66  148.6   64.8   55.1    1.7   1.66   0.81    0.00    5.13
 1990 319   128   125  120.7    0.0  120.7   0.00   1.67  149.5   64.5   56.2    1.7   1.67   0.82    0.00    5.28
 1990 320   129   126  121.3    0.0  121.3   0.00   1.68  150.3   64.0   57.3    1.7   1.68   0.81    0.00    5.42
 1990 321   130   127  121.8    0.0  121.8   0.00   1.69  151.0   63.4   58.4    1.7   1.69   0.78    0.00    5.57
 1990 322   131   128  122.4    0.0  122.4   0.00   1.69  151.9   62.5   59.9    1.7   1.69   0.77    0.00    5.72
 1990 323   132   129  123.1    0.0  123.1   0.00   1.69  153.0   61.5   61.6    1.7   1.69   0.77    0.00    5.87
 1990 324   133   130  123.9    0.0  123.9   0.00   1.70  154.0   60.8   63.0    1.7   1.70   0.78    0.00    6.02
 1990 325   134   131  124.5    0.0  124.5   0.00   1.70  155.1   59.8   64.7    1.7   1.70   0.76    0.00    6.18
 1990 326   135   132  125.1    0.0  125.1   0.00   1.70  156.3   58.9   66.2    1.7   1.70   0.76    0.00    6.34
 1990 327   136   133  125.7    0.0  125.7   0.00   1.71  157.5   58.0   67.7    1.7   1.71   0.75    0.00    6.49
 1990 328   137   134  126.2    0.0  126.2   0.00   1.71  158.6   56.9   69.4    1.7   1.71   0.75    0.00    6.66
 1990 329   138   135  126.7    4.6  122.2   1.64   1.66  159.7   55.0   67.1    1.7   1.66   0.76    0.00    6.82
 1990 330   139   136  127.3    8.2  119.0   1.62   1.62  160.7   53.6   65.4    1.6   1.62   0.76    0.00    6.99
 1990 331   140   137  127.7   10.1  117.6   1.61   1.60  161.5   53.0   64.6    1.6   1.60   0.75    0.00    7.16
 1990 332   141   138  128.3   12.4  115.8   1.60   1.57  162.6   52.2   63.7    1.6   1.57   0.75    0.00    7.33
 1990 333   142   139  128.7   15.8  113.0   1.59   1.54  163.4   50.9   62.1    1.5   1.54   0.75    0.00    7.50
 1990 334   143   140  129.2   19.5  109.8   1.58   1.49  164.3   49.4   60.3    1.5   1.49   0.76    0.00    7.68
 1990 335   144   141  129.7   23.0  106.7   1.57   1.45  165.2   48.1   58.6    1.4   1.45   0.76    0.00    7.86
 1990 336   145   142  130.2   25.9  104.3   1.56   1.42  166.0   47.2   57.1    1.4   1.42   0.77    0.00    8.04
 1990 337   146   143  130.7   28.2  102.4   1.55   1.39  166.8   46.2   56.3    1.4   1.39   0.77    0.00    8.22
 1990 338   147   144  131.1   31.2   99.9   1.54   1.36  167.5   45.0   54.9    1.4   1.36   0.76    0.00    8.40
 1990 339   148   145  131.6   35.3   96.3   1.53   1.31  168.4   43.4   52.9    1.3   1.31   0.77    0.00    8.58
 1990 340   149   146  132.1   39.0   93.2   1.52   1.27  169.2   42.0   51.2    1.3   1.27   0.78    0.00    8.77
 1990 341   150   147  132.5   42.3   90.3   1.51   1.23  169.8   40.7   49.6    1.2   1.23   0.78    0.00    8.96
 1990 342   151   148  133.0   44.8   88.2   1.50   1.20  170.5   39.7   48.4    1.2   1.20   0.77    0.00    9.15
 1990 343   152   149  133.5   46.8   86.6   1.49   1.18  171.3   39.0   47.6    1.2   1.18   0.78    0.00    9.33
 1990 344   153   150  133.7   49.1   84.6   1.49   1.15  171.7   38.2   46.4    1.2   1.15   0.79    0.00    9.53
 1990 345   154   151  134.0   51.9   82.0   1.47   1.11  172.1   37.0   45.1    1.1   1.11   0.79    0.00    9.72
 1990 346   155   152  134.4   53.7   80.7   1.47   1.10  172.7   36.3   44.3    1.1   1.10   0.79    0.00    9.91
 1990 347   156   153  134.8   56.3   78.5   1.46   1.07  173.3   35.4   43.2    1.1   1.07   0.79    0.00   10.10
 1990 348   157   154  135.3   57.9   77.4   1.45   1.05  174.1   34.8   42.5    1.1   1.05   0.79    0.00   10.30
 1990 349   158   155  135.8   60.4   75.4   1.44   1.02  174.8   34.0   41.4    1.0   1.02   0.78    0.00   10.49
 1990 350   159   156  136.3   63.6   72.7   1.43   0.99  175.6   32.7   39.9    1.0   0.99   0.78    0.00   10.69
 1990 351   160   157  136.9   66.9   69.9   1.41   0.96  176.4   31.7   38.2    1.0   0.96   0.79    0.00   10.88
 1990 352   161   158  137.4   69.8   67.5   1.40   0.92  177.2   30.4   37.1    0.9   0.92   0.79    0.00   11.08
 1990 353   162   159  137.8   72.3   65.4   1.39   0.89  177.8   29.5   36.0    0.9   0.89   0.79    0.00   11.28
 1990 354   163   160  138.4   74.9   63.5   1.37   0.86  178.7   28.6   34.9    0.9   0.86   0.79    0.00   11.48
 1990 355   164   161  139.0   77.8   61.2   1.36   0.83  179.5   27.6   33.6    0.8   0.83   0.80    0.00   11.68
 1990 356   165   162  139.5   80.7   58.9   1.34   0.81  180.3   27.0   31.9    0.8   0.81   0.80    0.00   11.89
 1990 357   166   163  139.9   83.4   56.5   1.33   0.78  180.8   26.0   30.6    0.8   0.78   0.81    0.00   12.09
 1990 358   167   164  140.4   85.6   54.8   1.32   0.76  181.5   25.3   29.5    0.8   0.76   0.82    0.00   12.30
 1990 359   168   165  140.8   87.5   53.3   1.30   0.73  182.1   24.4   29.0    0.7   0.73   0.82    0.00   12.50
 1990 360   169   166  141.5   90.1   51.4   1.29   0.70  183.0   23.3   28.1    0.7   0.70   0.82    0.00   12.71
 1990 361   170   167  142.2   92.6   49.6   1.27   0.68  184.0   22.4   27.3    0.7   0.68   0.83    0.00   12.92
 1990 362   171   168  143.0   93.9   49.1   1.26   0.67  185.0   22.1   27.0    0.7   0.67   0.83    0.00   13.12
 1990 363   172   169  143.6   95.0   48.6   1.26   0.66  185.9   21.9   26.7    0.7   0.66   0.83    0.00   13.33
 1990 364   173   170  144.3   96.7   47.6   1.25   0.65  186.8   21.4   26.1    0.6   0.65   0.84    0.00   13.55
 1990 365   174   171  144.9   98.9   46.0   1.23   0.63  187.7   20.7   25.3    0.6   0.63   0.84    0.00   13.76
 1991 001   175   172  145.5  101.0   44.5   1.21   0.61  188.5   20.2   24.3    0.6   0.61   0.85    0.00   13.97
 1991 002   176   173  146.1  103.1   43.1   1.20   0.60  189.3   19.8   23.3    0.6   0.60   0.86    0.00   14.18
 1991 003   177   174  146.8  105.1   41.7   1.18   0.58  190.1   19.3   22.4    0.6   0.58   0.86    0.00   14.40
 1991 004   178   175  147.5  106.8   40.7   1.17   0.57  191.0   18.9   21.8    0.6   0.57   0.87    0.00   14.61
 1991 005   179   176  148.1  108.4   39.7   1.16   0.56  191.8   18.5   21.2    0.6   0.56   0.88    0.00   14.83
 1991 006   180   177  148.9  110.1   38.8   1.15   0.55  192.7   18.2   20.6    0.5   0.55   0.88    0.00   15.05
 1991 007   181   178  148.9  110.1   38.8   1.15   0.55  193.5   18.2   20.6    0.5   0.55   0.88    0.00   15.05
 1991 008   182   179  148.9  110.1   38.8   1.15   0.55  194.3   18.2   20.6    0.5   0.55   0.88    0.00   15.05
 1991 009   183   180  148.9  110.1   38.8   1.15   0.55  195.1   18.2   20.6    0.5   0.55   0.88    0.00   15.05
