*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 09:16:44

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0192 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1991 011   185   182     0.5     0.3     0.1    6.28    1.72      0.1     1.7     0.0     0.1    4.34    1.62     2.8    1.2    0.0    1.09    0.27
 1991 012   186   183     0.5     0.3     0.1    6.28    1.70      0.1     1.7     0.0     0.1    4.35    1.62     2.8    1.2    0.0    1.10    0.27
 1991 013   187   184     0.5     0.3     0.1    6.28    1.69      0.1     1.7     0.0     0.1    4.35    1.62     2.8    1.2    0.0    1.10    0.27
 1991 014   188   185     0.5     0.3     0.1    6.28    1.68      0.1     1.7     0.0     0.1    4.35    1.63     2.8    1.2    0.0    1.10    0.27
 1991 015   189   186     0.5     0.3     0.1    6.28    1.67      0.1     1.7     0.0     0.1    4.36    1.63     2.8    1.2    0.0    1.10    0.27
 1991 016   190   187     0.5     0.3     0.1    6.28    1.66      0.1     1.7     0.0     0.1    4.36    1.63     2.8    1.2    0.0    1.10    0.27

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 09:16:44

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0192 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1991 194     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 195     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 196     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 197     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 198     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 199     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 200     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 201    10     7     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 202    11     8     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 203    12     9     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 204    13    10     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 205    14    11     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 206    15    12     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 207    16    13     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 208    17    14     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 209    18    15     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 210    19    16     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.00
 1991 211    20    17     0.2     0.0     0.2    0.00    5.16      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 1991 212    21    18     0.2     0.0     0.2    0.00    5.16      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1991 213    22    19     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1991 214    23    20     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1991 215    24    21     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 1991 216    25    22     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 1991 217    26    23     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 1991 218    27    24     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 1991 219    28    25     0.2     0.0     0.2    0.00    5.14      0.0     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 1991 220    29    26     0.2     0.0     0.2    0.00    5.14      0.0     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 1991 221    30    27     0.2     0.0     0.2    0.00    5.15      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 222    31    28     0.3     0.0     0.3    0.00    5.16      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 223    32    29     0.3     0.0     0.3    0.00    5.16      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 224    33    30     0.3     0.0     0.3    0.00    5.15      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 225    34    31     0.3     0.0     0.3    0.00    5.14      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 226    35    32     0.3     0.0     0.3    0.00    5.11      0.1     0.1     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 227    36    33     0.3     0.0     0.3    0.00    5.08      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 228    37    34     0.3     0.0     0.3    0.00    5.04      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1991 229    38    35     0.3     0.0     0.3    0.00    5.00      0.1     0.2     0.3     0.0    5.72    2.65     0.0    1.5    0.0    0.00    0.03
 1991 230    39    36     0.4     0.0     0.4    0.00    4.97      0.1     0.2     0.3     0.0    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1991 231    40    37     0.4     0.0     0.4    0.00    4.93      0.1     0.3     0.3     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1991 232    41    38     0.4     0.0     0.4    0.00    4.95      0.1     0.3     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 233    42    39     0.5     0.0     0.5    0.00    4.97      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 234    43    40     0.5     0.0     0.5    0.00    4.97      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 235    44    41     0.6     0.0     0.6    0.00    4.96      0.1     0.5     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 236    45    42     0.6     0.0     0.6    0.00    4.95      0.1     0.6     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 237    46    43     0.7     0.0     0.7    0.00    4.92      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 238    47    44     0.7     0.0     0.7    0.00    4.94      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1991 239    48    45     0.7     0.0     0.7    0.00    4.96      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 240    49    46     0.8     0.0     0.8    0.00    4.96      0.1     0.8     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 241    50    47     0.9     0.0     0.9    0.00    4.94      0.1     0.9     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 242    51    48     0.9     0.0     0.9    0.00    4.92      0.1     1.0     0.8     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 243    52    49     1.0     0.0     1.0    0.00    4.93      0.1     1.0     0.8     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 244    53    50     1.0     0.0     1.0    0.00    4.92      0.1     1.1     0.9     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 245    54    51     1.1     0.0     1.1    0.00    4.93      0.1     1.1     0.9     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1991 246    55    52     1.2     0.0     1.2    0.00    4.89      0.1     1.3     1.0     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1991 247    56    53     1.3     0.0     1.3    0.00    4.84      0.1     1.5     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1991 248    57    54     1.5     0.0     1.5    0.00    4.77      0.1     1.7     1.3     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1991 249    58    55     1.6     0.0     1.6    0.00    4.76      0.1     1.8     1.3     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1991 250    59    56     1.7     0.0     1.7    0.00    4.76      0.1     1.9     1.4     0.3    5.73    2.66     0.0    1.5    0.0    0.00    0.07
 1991 251    60    57     1.8     0.0     1.8    0.00    4.77      0.1     2.0     1.5     0.3    5.73    2.66     0.0    1.5    0.0    0.00    0.07
 1991 252    61    58     1.9     0.0     1.9    0.00    4.71      0.1     2.2     1.6     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 1991 253    62    59     2.2     0.0     2.2    0.00    4.66      0.1     2.5     1.7     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 1991 254    63    60     2.4     0.0     2.4    0.00    4.60      0.1     2.8     1.9     0.5    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 1991 255    64    61     2.7     0.0     2.7    0.00    4.52      0.1     3.2     2.1     0.6    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 1991 256    65    62     3.0     0.0     3.0    0.00    4.45      0.1     3.6     2.3     0.7    5.73    2.66     0.0    1.5    0.0    0.00    0.08
 1991 257    66    63     3.1     0.0     3.1    0.00    4.44      0.1     3.7     2.4     0.8    5.73    2.66     0.0    1.5    0.0    0.00    0.09
 1991 258    67    64     3.2     0.0     3.2    0.00    4.45      0.1     3.8     2.4     0.8    5.73    2.66     0.0    1.5    0.0    0.00    0.09
 1991 259    68    65     3.6     0.0     3.6    0.00    4.45      0.2     4.2     2.7     0.9    5.73    2.66     0.0    1.5    0.0    0.00    0.10
 1991 260    69    66     3.8     0.0     3.8    0.00    4.45      0.2     4.4     2.8     0.9    5.73    2.66     0.0    1.5    0.0    0.00    0.10
 1991 261    70    67     4.2     0.0     4.2    0.00    4.41      0.2     4.9     3.1     1.0    5.69    2.64     0.0    1.5    0.0    0.00    0.11
 1991 262    71    68     4.6     0.0     4.6    0.00    4.42      0.2     5.4     3.5     1.2    5.70    2.64     0.0    1.5    0.0    0.00    0.11
 1991 263    72    69     5.1     0.0     5.1    0.00    4.41      0.2     5.9     3.8     1.3    5.70    2.64     0.0    1.5    0.0    0.00    0.12
 1991 264    73    70     5.6     0.0     5.6    0.00    4.41      0.2     6.5     4.2     1.4    5.70    2.64     0.0    1.5    0.0    0.00    0.12
 1991 265    74    71     6.2     0.0     6.2    0.00    4.41      0.2     7.2     4.6     1.6    5.70    2.65     0.0    1.5    0.0    0.00    0.13
 1991 266    75    72     6.7     0.0     6.7    0.00    4.40      0.2     7.8     5.0     1.7    5.70    2.65     0.0    1.5    0.0    0.00    0.13
 1991 267    76    73     7.3     0.0     7.3    0.00    4.40      0.3     8.5     5.4     1.9    5.70    2.65     0.0    1.5    0.0    0.00    0.13
 1991 268    77    74     8.0     0.0     8.0    0.00    4.39      0.3     9.3     5.9     2.1    5.70    2.65     0.0    1.5    0.0    0.00    0.14
 1991 269    78    75     8.9     0.0     8.9    0.00    4.38      0.3    10.3     6.6     2.3    5.71    2.65     0.0    1.5    0.0    0.00    0.14
 1991 270    79    76     9.9     0.0     9.9    0.00    4.37      0.3    11.5     7.3     2.6    5.71    2.65     0.0    1.5    0.0    0.00    0.15
 1991 271    80    77    10.7     0.0    10.7    0.00    4.37      0.3    12.5     7.9     2.9    5.71    2.65     0.0    1.5    0.0    0.00    0.16
 1991 272    81    78    11.6     0.0    11.6    0.00    4.36      0.3    13.4     8.5     3.1    5.71    2.65     0.0    1.5    0.0    0.00    0.16
 1991 273    82    79    12.7     0.0    12.7    0.00    4.35      0.4    14.7     9.2     3.4    5.71    2.65     0.0    1.5    0.0    0.00    0.17
 1991 274    83    80    13.6     0.0    13.6    0.00    4.35      0.4    15.7     9.9     3.7    5.71    2.65     0.0    1.5    0.0    0.00    0.17
 1991 275    84    81    14.5     0.0    14.5    0.00    4.34      0.4    16.8    10.6     4.0    5.71    2.65     0.0    1.5    0.0    0.00    0.18
 1991 276    85    82    15.6     0.0    15.6    0.00    4.33      0.4    18.1    11.3     4.3    5.71    2.65     0.0    1.5    0.0    0.00    0.18
 1991 277    86    83    16.8     0.0    16.8    0.00    4.33      0.4    19.4    12.1     4.7    5.71    2.65     0.0    1.5    0.0    0.00    0.19
 1991 278    87    84    17.2     0.0    17.2    0.00    4.33      0.4    19.9    12.4     4.8    5.71    2.65     0.0    1.5    0.0    0.00    0.21
 1991 279    88    85    17.8     0.0    17.8    0.00    4.32      0.4    20.6    12.8     5.0    5.71    2.65     0.0    1.5    0.0    0.00    0.22
 1991 280    89    86    18.5     0.0    18.5    0.00    4.32      0.4    21.3    13.3     5.2    5.71    2.65     0.0    1.5    0.0    0.00    0.23
 1991 281    90    87    19.5     0.0    19.5    0.00    4.31      0.4    22.5    14.0     5.5    5.71    2.65     0.0    1.5    0.0    0.00    0.23
 1991 282    91    88    20.9     0.0    20.9    0.00    4.31      0.5    24.1    15.0     5.9    5.71    2.65     0.0    1.5    0.0    0.00    0.24
 1991 283    92    89    22.7     0.0    22.7    0.00    4.29      0.5    26.2    16.2     6.5    5.71    2.65     0.0    1.5    0.0    0.00    0.25
 1991 284    93    90    24.8     0.0    24.8    0.00    4.28      0.5    28.6    17.7     7.2    5.71    2.65     0.0    1.5    0.0    0.00    0.27
 1991 285    94    91    27.4     0.0    27.4    0.00    4.26      0.6    31.6    19.4     8.0    5.71    2.64     0.0    1.5    0.0    0.00    0.29
 1991 286    95    92    29.8     0.0    29.8    0.00    4.24      0.6    34.5    21.0     8.8    5.71    2.64     0.0    1.5    0.0    0.01    0.32
 1991 287    96    93    31.6     0.0    31.6    0.00    4.24      0.7    36.5    22.1     9.4    5.72    2.64     0.0    1.5    0.0    0.04    0.36
 1991 288    97    94    32.9     0.0    32.9    0.00    4.23      0.7    38.1    23.0     9.9    5.73    2.64     0.0    1.5    0.0    0.07    0.45
 1991 289    98    95    33.6     0.0    33.6    0.00    4.20      0.7    39.1    23.5    10.2    5.71    2.61     0.0    1.5    0.0    0.10    0.64
 1991 290    99    96    35.1     0.0    35.1    0.00    4.19      0.7    41.0    24.4    10.7    5.71    2.61     0.0    1.5    0.0    0.10    0.65
 1991 291   100    97    37.8     0.0    37.8    0.00    4.17      0.8    44.2    26.2    11.7    5.70    2.60     0.0    1.5    0.0    0.10    0.66
 1991 292   101    98    41.1     0.0    41.1    0.00    4.15      0.8    48.3    28.3    12.9    5.71    2.60     0.0    1.5    0.0    0.14    0.69
 1991 293   102    99    44.6     0.0    44.6    0.00    4.13      0.9    52.4    30.5    14.2    5.71    2.58     0.0    1.5    0.0    0.20    0.72
 1991 294   103   100    48.3     0.0    48.3    0.00    4.10      0.9    56.7    32.8    15.5    5.71    2.57     0.0    1.5    0.0    0.25    0.81
 1991 295   104   101    51.9     0.0    51.9    0.00    4.09      0.9    60.8    35.0    16.9    5.72    2.57     0.0    1.5    0.0    0.30    0.92
 1991 296   105   102    53.5     0.0    53.4    0.00    4.11      0.9    62.8    35.9    17.5    5.76    2.58     4.0    1.5    0.0    0.36    0.99
 1991 297   106   103    54.9     0.0    54.5    0.00    4.12      0.9    64.5    36.6    18.0    5.79    2.60     4.0    1.5    0.0    0.41    1.06
 1991 298   107   104    56.6     0.0    56.0    0.00    4.13      0.9    66.5    37.5    18.5    5.81    2.60     4.0    1.5    0.0    0.47    1.14
 1991 299   108   105    60.1     0.0    59.1    0.00    4.06      0.9    70.5    39.3    19.8    5.77    2.56     4.0    1.5    0.0    0.59    1.22
 1991 300   109   106    62.3     0.0    60.7    0.00    4.02      0.9    73.0    40.2    20.5    5.74    2.53     4.0    1.5    0.0    0.63    1.30
 1991 301   110   107    64.3     0.0    61.8    0.00    4.02      0.9    75.1    40.8    21.0    5.75    2.54     4.0    1.5    0.0    0.64    1.37
 1991 302   111   108    65.5     0.0    62.2    0.00    4.00      0.9    76.5    41.0    21.1    5.73    2.52     4.0    1.5    0.0    0.66    1.43
 1991 303   112   109    66.9     0.0    62.6    0.00    3.98      0.9    78.0    41.2    21.3    5.72    2.51     4.0    1.5    0.0    0.69    1.50
 1991 304   113   110    68.0     0.0    62.7    0.00    3.93      0.9    79.2    41.2    21.4    5.67    2.47     3.9    1.5    0.0    0.75    1.56
 1991 305   114   111    68.7     0.0    62.2    0.00    3.70      1.2    79.8    41.0    21.3    5.50    2.27     3.9    1.5    0.3    0.80    1.60
 1991 306   115   112    69.6     0.0    61.9    0.00    3.50      1.6    80.6    40.8    21.2    5.34    2.11     3.9    1.4    0.3    0.85    1.64
 1991 307   116   113    70.8     0.0    61.8    0.00    3.36      2.0    81.6    40.7    21.2    5.23    1.99     3.8    1.4    0.4    0.90    1.68
 1991 308   117   114    71.5     0.0    61.1    0.00    3.09      2.5    82.0    40.2    20.9    5.01    1.78     3.8    1.4    0.4    0.95    1.72
 1991 309   118   115    72.4     0.0    60.4    0.00    2.94      3.1    82.4    39.7    20.6    4.89    1.67     3.7    1.4    0.5    1.01    1.77
 1991 310   119   116    74.0     0.0    60.2    0.00    2.92      3.4    84.0    39.6    20.7    4.85    1.65     3.7    1.4    0.2    1.06    1.82
 1991 311   120   117    75.4     0.0    59.7    0.00    2.78      4.1    84.7    39.2    20.5    4.74    1.55     3.6    1.4    0.6    1.11    1.86
 1991 312   121   118    76.7     0.0    59.2    0.00    2.70      4.9    85.4    38.9    20.3    4.66    1.49     3.6    1.4    0.7    1.16    1.90
 1991 313   122   119    77.7     0.0    58.6    0.00    2.55      5.8    85.7    38.5    20.1    4.54    1.39     3.6    1.3    0.8    1.20    1.94
 1991 314   123   120    79.3     0.0    58.3    0.00    2.50      6.9    86.4    38.3    20.0    4.48    1.35     3.5    1.3    0.9    1.24    1.98
 1991 315   124   121    81.0     0.0    58.4    0.00    2.48      8.0    87.3    38.3    20.2    4.46    1.35     3.5    1.3    1.0    1.30    2.02
 1991 316   125   122    82.6     0.0    58.8    0.00    2.44      9.3    87.9    38.4    20.4    4.41    1.33     3.5    1.3    1.1    1.35    2.04
 1991 317   126   123    83.3     0.0    59.2    0.00    2.43     10.6    88.7    38.5    20.6    4.39    1.32     3.4    1.3    1.2    2.60    2.07
 1991 318   127   124    84.0     0.1    58.3    6.37    2.41     10.7    89.8    38.0    20.3    4.36    1.31     3.4    1.3    0.1    3.10    2.10
 1991 319   128   125    85.4     0.3    57.8    6.28    2.40     12.2    90.3    37.6    20.2    4.34    1.30     3.4    1.3    1.2    3.39    2.15
 1991 320   129   126    86.5     0.6    57.5    6.26    2.34     13.8    90.6    37.4    20.1    4.28    1.27     3.4    1.3    1.4    4.02    2.19
 1991 321   130   127    88.7     0.8    57.7    6.27    2.30     15.7    91.2    37.4    20.3    4.24    1.25     3.4    1.3    1.7    4.08    2.22
 1991 322   131   128    88.2     1.1    57.6    6.24    2.24     18.0    91.4    37.3    20.3    4.17    1.21     3.4    1.3    2.0    6.56    2.27
 1991 323   132   129    89.8     1.6    58.4    6.24    2.24     20.6    92.6    37.6    20.8    4.16    1.22     3.3    1.2    2.3    8.34    2.32
 1991 324   133   130    91.8     2.3    58.6    6.23    2.21     23.5    93.1    37.6    21.0    4.13    1.21     3.3    1.2    2.6    9.32    2.36
 1991 325   134   131    94.4     3.1    58.9    6.22    2.18     26.9    93.4    37.7    21.2    4.09    1.19     3.3    1.2    3.0    9.88    2.41
 1991 326   135   132    98.2     3.8    60.2    6.24    2.20     30.1    94.6    38.2    22.0    4.10    1.22     3.3    1.2    3.2   10.33    2.48
 1991 327   136   133   100.2     4.7    60.6    6.31    2.20     34.0    94.9    38.2    22.3    4.10    1.22     3.3    1.2    3.4   11.50    2.55
 1991 328   137   134   100.1     5.6    59.6    6.31    2.18     34.6    95.7    37.6    22.0    4.07    1.22     3.3    1.2    0.6   13.02    2.58
 1991 329   138   135    99.7     6.7    58.7    6.31    2.17     35.5    96.5    37.0    21.6    4.05    1.21     3.3    1.2    0.9   14.75    2.64
 1991 330   139   136   100.4     7.8    57.7    6.31    2.16     37.6    97.2    36.5    21.2    4.03    1.20     3.3    1.2    2.1   16.31    2.69
 1991 331   140   137   104.0     9.1    58.2    6.31    2.17     40.9    97.7    36.6    21.6    4.04    1.22     3.3    1.2    3.2   16.37    2.73
 1991 332   141   138   106.7    10.5    58.4    6.30    2.17     44.4    98.2    36.6    21.9    4.03    1.23     3.3    1.2    3.3   17.43    2.79
 1991 333   142   139   107.1    12.1    57.5    6.29    2.16     47.4    98.6    36.0    21.6    4.01    1.22     3.3    1.2    3.0   19.89    2.85
 1991 334   143   140   109.9    13.9    57.6    6.29    2.16     51.9    99.2    35.9    21.7    4.00    1.22     3.3    1.2    4.0   20.91    2.91
 1991 335   144   141   111.9    15.6    57.3    6.28    2.15     56.0    99.8    35.6    21.7    3.99    1.22     3.3    1.2    4.1   22.45    2.96
 1991 336   145   142   113.7    17.5    57.2    6.28    2.14     60.2   100.6    35.4    21.8    3.97    1.23     3.2    1.2    4.3   24.40    3.02
 1991 337   146   143   115.4    19.7    56.0    6.27    2.13     62.5   101.7    34.7    21.3    3.95    1.22     3.2    1.2    2.3   25.64    3.08
 1991 338   147   144   118.5    21.9    55.5    6.28    2.12     67.0   102.3    34.3    21.2    3.93    1.21     3.2    1.2    4.5   26.37    3.14
 1991 339   148   145   120.8    24.3    54.3    6.28    2.10     69.4   103.0    33.6    20.7    3.90    1.21     3.2    1.2    2.4   26.74    3.20
 1991 340   149   146   123.4    26.7    53.6    6.30    2.09     73.3   104.1    33.1    20.5    3.88    1.20     3.2    1.2    3.9   27.79    3.27
 1991 341   150   147   125.3    29.3    52.4    6.30    2.08     76.3   104.5    32.4    20.0    3.85    1.19     3.2    1.2    3.0   28.82    3.33
 1991 342   151   148   127.8    31.9    51.7    6.31    2.07     79.7   105.9    31.9    19.8    3.82    1.19     3.1    1.2    3.4   29.95    3.39
 1991 343   152   149   127.9    34.8    50.6    6.30    2.05     80.8   106.6    31.2    19.4    3.79    1.18     3.1    1.1    1.1   31.49    3.44
 1991 344   153   150   130.3    37.9    49.5    6.30    2.03     85.1   107.1    30.6    18.9    3.76    1.17     3.1    1.1    4.2   32.63    3.52
 1991 345   154   151   131.3    41.2    48.3    6.29    2.01     88.0   107.8    29.9    18.5    3.73    1.15     3.1    1.1    3.0   34.92    3.58
 1991 346   155   152   133.2    44.9    47.2    6.28    1.99     89.0   108.8    29.2    18.0    3.70    1.14     3.0    1.1    1.0   34.98    3.62
 1991 347   156   153   136.1    48.5    46.4    6.28    1.98     93.3   109.6    28.7    17.8    3.67    1.13     3.0    1.1    4.3   35.93    3.67
 1991 348   157   154   136.7    52.4    45.4    6.27    1.96     94.5   110.3    28.0    17.3    3.63    1.12     2.9    1.1    1.1   37.12    3.74
 1991 349   158   155   137.9    56.4    44.3    6.28    1.93     95.8   110.8    27.4    16.9    3.60    1.11     2.8    1.1    1.3   37.79    3.78
 1991 350   159   156   140.8    60.7    43.0    6.27    1.91     98.8   111.6    26.6    16.4    3.55    1.09     2.8    1.1    3.0   38.21    3.83
 1991 351   160   157   144.3    65.2    42.0    6.27    1.88    102.0   112.4    26.0    16.0    3.51    1.07     2.8    1.1    3.2   38.65    3.88
 1991 352   161   158   147.5    69.7    40.8    6.28    1.86    105.6   113.0    25.3    15.5    3.47    1.06     2.7    1.1    3.6   39.23    3.93
 1991 353   162   159   150.4    74.4    39.7    6.29    1.83    108.4   113.9    24.6    15.1    3.43    1.04     2.7    1.1    2.8   39.76    3.98
 1991 354   163   160   153.6    79.3    38.6    6.30    1.81    112.2   114.4    23.9    14.7    3.38    1.03     2.6    1.1    3.8   40.48    4.04
 1991 355   164   161   156.7    84.4    37.5    6.31    1.78    115.2   115.2    23.3    14.2    3.34    1.01     2.6    1.1    3.0   40.95    4.09
 1991 356   165   162   158.1    88.5    36.5    6.32    1.76    116.0   116.3    22.6    13.8    3.30    1.00     2.5    1.1    0.7   41.42    4.14
 1991 357   166   163   161.4    94.2    35.4    6.33    1.73    119.5   116.6    22.0    13.4    3.25    0.98     2.5    1.0    3.5   41.82    4.19
 1991 358   167   164   164.9   100.0    34.4    6.35    1.70    123.0   117.2    21.3    13.0    3.20    0.96     2.4    1.0    3.5   42.23    4.24
 1991 359   168   165   168.3   105.6    33.4    6.35    1.68    125.6   118.2    20.8    12.7    3.16    0.95     2.3    1.0    2.6   42.53    4.29
 1991 360   169   166   171.6   110.9    32.6    6.37    1.65    128.7   118.8    20.2    12.3    3.11    0.93     2.3    1.0    3.1   42.86    4.32
 1991 361   170   167   175.5   116.5    31.7    6.36    1.63    131.7   119.9    19.7    12.0    3.07    0.92     2.2    1.0    3.1   43.11    4.35
 1991 362   171   168   179.7   122.5    30.9    6.36    1.60    134.9   121.0    19.2    11.7    3.03    0.90     2.1    1.0    3.2   43.16    4.39
 1991 363   172   169   183.7   128.5    30.0    6.37    1.57    138.5   121.6    18.6    11.3    2.98    0.88     2.1    1.0    3.6   43.39    4.43
 1991 364   173   170   183.9   130.5    29.1    6.28    1.51    138.5   121.9    18.1    11.0    2.90    0.84     2.0    1.0    0.0   43.52    4.47
 1991 365   174   171   180.5   133.4    24.0    6.20    1.40    138.5   122.9    13.9    10.0    2.82    0.82     1.9    1.0    0.0   47.86    4.52
 1992 001   175   172   177.5   135.3    20.0    6.18    1.30    138.5   123.4    10.8     9.3    2.76    0.81     1.9    1.0    0.0   51.25    4.56
 1992 002   176   173   175.4   137.0    17.0    6.12    1.21    138.5   123.8     8.4     8.7    2.70    0.79     1.8    1.0    0.0   53.83    4.61
 1992 003   177   174   174.4   139.1    14.7    6.10    1.13    138.5   124.9     6.5     8.2    2.65    0.78     1.8    1.0    0.0   55.79    4.64
 1992 004   178   175   173.8   140.9    12.8    6.07    1.06    138.5   125.9     5.1     7.8    2.61    0.77     1.7    1.0    0.0   57.31    4.67
