*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 09:16:44

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0192 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1990 201    10     2     2     0.0   61.5   16640   42.8   18.7   4.4   6.6   7.8   5.6   3.2   0.2   0.5   0.5   0.0   0.0   0.1   0.9   1.3   1.0   1.1  1.53  1.17  1.07  0.00  0.00    5.59   11.52    0.00    0.00    0.35
 1990 202    11     2     2     0.0   61.8   16640   43.5   18.4   4.4   6.7   7.9   5.7   3.2   0.2   0.5   0.5   0.0   0.0   0.1   0.8   1.3   1.0   1.0  1.53  1.14  1.04  0.00  0.00    5.97   12.19    0.00    0.00    0.36
 1990 203    12     2     2     0.0   62.2   16640   44.1   18.1   4.5   6.8   7.9   5.8   3.3   0.2   0.5   0.6   0.0   0.0   0.0   0.8   1.3   1.0   1.0  1.54  1.12  1.01  0.00  0.00    6.31   12.80    0.00    0.00    0.38
 1990 204    13     2     2     0.0   62.5   16639   44.6   17.8   4.5   6.9   8.0   5.9   3.3   0.2   0.6   0.6   0.0   0.0   0.0   0.7   1.2   1.0   1.0  1.54  1.10  0.98  0.00  0.00    6.61   13.36    0.00    0.00    0.39
 1990 205    14     2     2     0.0   62.8   16639   45.2   17.6   4.6   6.9   8.0   6.0   3.3   0.3   0.6   0.6   0.0   0.0   0.0   0.7   1.2   0.9   1.0  1.54  1.08  0.96  0.00  0.00    6.92   13.91    0.00    0.00    0.39
 1990 206    15     2     2     0.0   63.1   16639   45.7   17.3   4.7   6.9   8.0   6.0   3.4   0.3   0.6   0.6   0.0   0.0   0.0   0.6   1.2   0.9   1.0  1.54  1.06  0.93  0.00  0.00    7.25   14.47    0.00    0.00    0.39
 1990 207    16     2     2     0.0   63.4   16638   46.3   17.1   4.7   7.0   8.1   6.1   3.4   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.54  1.04  0.91  0.00  0.00    7.58   15.02    0.00    0.00    0.39
 1990 208    17     2     2     0.0   63.8   16638   46.8   16.9   4.8   7.0   8.1   6.2   3.4   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.54  1.02  0.88  0.00  0.00    7.92   15.58    0.00    0.00    0.39
 1990 209    18     2     2     0.0   64.1   16638   47.4   16.7   4.9   7.0   8.2   6.2   3.5   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  1.00  0.86  0.00  0.00    8.30   16.15    0.00    0.00    0.39
 1990 210    19     2     2     0.0   64.5   16637   48.0   16.5   5.0   7.1   8.2   6.3   3.5   0.3   0.7   0.8   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  0.98  0.83  0.00  0.00    8.68   16.71    0.00    0.00    0.39
 1990 211    20     2     2     0.0   64.9   16637   48.5   16.3   5.1   7.1   8.3   6.3   3.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  0.96  0.81  0.00  0.00    9.04   17.25    0.00    0.00    0.39
 1990 212    21     2     2     0.0   65.2   16637   49.1   16.2   5.2   7.2   8.3   6.4   3.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.1   0.8   0.9  1.55  0.95  0.79  0.00  0.00    9.42   17.80    0.00    0.00    0.40
 1990 213    22     2     2     0.0   65.6   16636   49.6   16.0   5.3   7.2   8.4   6.5   3.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.1   0.8   0.8  1.56  0.93  0.77  0.00  0.00    9.81   18.35    0.00    0.00    0.40
 1990 214    23     2     2     0.0   66.0   16636   50.2   15.9   5.4   7.2   8.5   6.5   3.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.8   0.8  1.56  0.91  0.75  0.00  0.00   10.21   18.90    0.00    0.00    0.40
 1990 215    24     2     2     0.0   66.5   16635   50.7   15.7   5.5   7.3   8.5   6.6   3.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.8   0.8  1.56  0.90  0.73  0.00  0.00   10.65   19.47    0.00    0.00    0.40
 1990 216    25     2     2     0.0   66.9   16635   51.3   15.6   5.6   7.3   8.6   6.6   3.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.8   0.8  1.56  0.88  0.71  0.00  0.00   11.12   20.07    0.00    0.00    0.40
 1990 217    26     2     2     0.0   67.4   16634   52.0   15.4   5.7   7.4   8.7   6.7   3.8   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.1   0.8   0.8  1.56  0.86  0.69  0.00  0.00   11.61   20.72    0.00    0.00    0.41
 1990 218    27     2     2     0.0   67.9   16634   52.6   15.3   5.9   7.4   8.8   6.7   3.8   0.5   1.0   1.0   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.57  0.85  0.67  0.00  0.00   12.13   21.40    0.00    0.00    0.41
 1990 219    28     2     2     0.0   68.4   16633   53.3   15.1   6.0   7.5   8.9   6.8   3.8   0.5   1.0   1.0   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.57  0.83  0.65  0.00  0.00   12.69   22.12    0.00    0.00    0.41
 1990 220    29     2     2     0.0   69.0   16633   54.1   14.9   6.1   7.6   9.0   6.9   3.9   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.82  0.63  0.00  0.00   13.28   22.87    0.00    0.00    0.41
 1990 221    30     2     2     0.0   69.6   16632   54.8   14.8   6.3   7.6   9.1   6.9   3.9   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.80  0.61  0.00  0.00   13.89   23.63    0.00    0.00    0.42
 1990 222    31     2     2     0.0   70.2   16632   55.5   14.6   6.4   7.7   9.2   7.0   4.0   0.5   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.79  0.60  0.00  0.00   14.50   24.37    0.00    0.00    0.42
 1990 223    32     2     2     0.0   70.7   16631   56.2   14.5   6.6   7.8   9.3   7.0   4.0   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.77  0.58  0.00  0.00   15.09   25.10    0.00    0.00    0.42
 1990 224    33     2     2     0.0   71.3   16630   56.9   14.4   6.7   7.9   9.4   7.1   4.0   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.6   0.7  1.58  0.76  0.57  0.00  0.00   15.69   25.82    0.00    0.00    0.42
 1990 225    34     2     2     0.0   71.9   16630   57.6   14.2   6.9   7.9   9.5   7.1   4.1   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.6   0.7  1.58  0.75  0.55  0.00  0.00   16.30   26.55    0.00    0.00    0.43
 1990 226    35     2     2     0.0   72.4   16629   58.3   14.1   7.1   8.0   9.6   7.2   4.1   0.6   1.2   1.1   0.0   0.0   0.1   0.4   1.0   0.6   0.7  1.58  0.73  0.54  0.00  0.00   16.91   27.28    0.00    0.00    0.43
 1990 227    36     2     2     0.0   73.1   16628   59.0   14.0   3.7   8.4  10.6   7.2   4.2   0.6   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.7  1.59  0.72  0.52  0.00  0.00   17.54   28.03    0.00    0.00    0.43
 1990 228    37     2     2     0.0   73.7   16628   59.6   14.1   3.8   8.2  10.9   7.3   4.2   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.59  0.71  0.51  0.00  0.00   18.21   28.63    0.00    0.00    0.43
 1990 229    38     2     2     0.0   74.3   16627   60.2   14.1   3.9   8.1  11.0   7.4   4.2   0.7   1.2   1.2   0.0   0.0   0.1   0.6   1.0   0.6   0.6  1.59  0.70  0.49  0.00  0.00   18.85   29.23    0.00    0.00    0.43
 1990 230    39     2     2     0.0   74.8   16627   60.8   14.0   4.1   8.2  11.0   7.5   4.3   0.7   1.3   1.2   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.59  0.69  0.48  0.00  0.00   19.45   29.91    0.00    0.00    0.44
 1990 231    40     2     2     0.0   75.4   16626   61.4   13.9   4.3   8.3  11.0   7.5   4.3   0.7   1.3   1.2   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.59  0.68  0.47  0.00  0.00   20.02   30.55    0.00    0.00    0.44
 1990 232    41     2     2     0.0   75.8   16625   62.0   13.9   4.5   8.3  11.1   7.6   4.3   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.59  0.67  0.46  0.00  0.00   20.57   31.15    0.00    0.00    0.44
 1990 233    42     2     2     0.0   76.3   16625   62.5   13.8   4.7   8.3  11.1   7.7   4.4   0.8   1.3   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.66  0.45  0.00  0.00   21.14   31.78    0.00    0.00    0.45
 1990 234    43     2     2     0.0   76.9   16624   63.1   13.7   4.9   8.4  11.2   7.7   4.4   0.8   1.3   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.65  0.44  0.00  0.00   21.72   32.41    0.00    0.00    0.45
 1990 235    44     2     2     0.0   77.4   16624   63.7   13.7   5.1   8.4  11.2   7.8   4.4   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.64  0.43  0.00  0.00   22.28   33.02    0.00    0.00    0.45
 1990 236    45     2     2     0.0   77.9   16623   64.2   13.6   5.2   8.5  11.3   7.8   4.4   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.63  0.42  0.00  0.00   22.82   33.60    0.00    0.00    0.45
 1990 237    46     2     2     0.0   78.3   16623   64.8   13.6   5.4   8.5  11.4   7.9   4.5   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.62  0.41  0.00  0.00   23.34   34.16    0.00    0.00    0.46
 1990 238    47     2     2     0.0   78.8   16622   65.2   13.5   5.6   8.5  11.4   7.9   4.5   0.8   1.4   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.61  0.40  0.00  0.00   23.87   34.73    0.00    0.00    0.46
 1990 239    48     2     2     0.0   79.2   16622   65.7   13.5   2.3   6.7  11.6   9.4   5.1   0.9   1.4   1.3   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.60  0.60  0.39  0.00  0.00   24.41   35.31    0.00    0.00    0.46
 1990 240    49     2     2     0.0   79.7   16621   66.0   13.7   2.2   6.6  11.4   9.3   5.5   0.9   1.5   1.3   0.0   0.0   0.2   0.6   1.2   0.6   0.6  1.60  0.60  0.38  0.00  0.00   24.96   35.58    0.00    0.00    0.46
 1990 241    50     2     2     0.0   80.2   16621   66.2   14.0   2.3   6.5  11.3   9.0   5.6   1.1   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.61  0.59  0.37  0.00  0.00   25.48   35.86    0.00    0.00    0.47
 1990 242    51     2     2     0.1   80.6   16620   66.5   14.1   2.6   6.5  11.2   8.9   5.7   1.1   1.5   1.4   0.0   0.0   0.1   0.6   1.3   0.7   0.6  1.62  0.58  0.36  0.00  0.00   26.00   36.19    0.00    0.00    0.47
 1990 243    52     2     2     0.1   81.0   16620   66.6   14.3   2.8   6.5  11.2   8.8   5.7   1.2   1.5   1.4   0.0   0.0   0.1   0.6   1.4   0.7   0.6  1.63  0.59  0.36  0.00  0.00   26.49   36.48    0.00    0.00    0.47
 1990 244    53     2     2     0.1   81.4   16619   67.0   14.4   3.1   6.5  11.2   8.8   5.7   1.2   1.5   1.4   0.0   0.0   0.1   0.6   1.3   0.7   0.7  1.64  0.59  0.35  0.00  0.00   26.92   36.84    0.01    0.00    0.48
 1990 245    54     2     2     0.1   81.7   16619   67.3   14.4   3.3   6.5  11.3   8.8   5.7   1.2   1.5   1.4   0.0   0.0   0.1   0.6   1.3   0.7   0.7  1.66  0.58  0.34  0.00  0.00   27.32   37.21    0.02    0.00    0.48
 1990 246    55     2     2     0.1   82.1   16618   67.6   14.5   3.5   6.5  11.3   8.8   5.7   1.2   1.5   1.4   0.0   0.0   0.1   0.5   1.3   0.7   0.7  1.67  0.58  0.33  0.00  0.00   27.72   37.57    0.03    0.00    0.48
 1990 247    56     2     2     0.1   82.5   16618   68.0   14.5   3.6   6.6  11.4   8.8   5.7   1.2   1.6   1.4   0.0   0.0   0.1   0.5   1.3   0.7   0.7  1.68  0.57  0.33  0.00  0.00   28.13   37.94    0.04    0.00    0.49
 1990 248    57     2     2     0.1   82.9   16618   68.4   14.5   3.8   6.6  11.4   8.9   5.7   1.2   1.6   1.4   0.0   0.0   0.1   0.5   1.3   0.7   0.7  1.69  0.56  0.32  0.00  0.00   28.52   38.33    0.04    0.00    0.49
 1990 249    58     2     2     0.1   83.3   16617   68.8   14.5   4.0   6.7  11.5   8.9   5.8   1.2   1.6   1.5   0.0   0.0   0.1   0.5   1.3   0.7   0.7  1.71  0.56  0.32  0.00  0.00   28.93   38.74    0.04    0.00    0.49
 1990 250    59     2     2     0.1   83.7   16617   69.2   14.5   3.6   7.0  11.6   8.9   5.8   1.2   1.6   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.72  0.55  0.31  0.00  0.00   29.39   39.17    0.05    0.00    0.49
 1990 251    60     2     2     0.1   84.2   16616   69.6   14.6   2.2   6.0  11.6   9.6   6.1   1.3   1.6   1.5   0.0   0.0   0.2   0.6   1.2   0.7   0.8  1.73  0.55  0.30  0.00  0.00   29.86   39.52    0.05    0.00    0.50
 1990 252    61     2     2     0.4   84.3   16616   69.4   15.0   2.2   5.9  11.3   9.3   6.2   1.4   1.6   1.5   0.0   0.0   0.2   0.6   1.3   0.7   0.8  1.75  0.55  0.30  0.00  0.00   30.32   39.64    0.08    0.00    0.50
 1990 253    62     2     2     0.5   84.7   16615   69.4   15.3   2.4   5.9  11.1   9.1   6.2   1.5   1.6   1.5   0.0   0.0   0.1   0.7   1.4   0.8   0.8  1.76  0.56  0.31  0.00  0.00   30.83   39.85    0.09    0.00    0.50
 1990 254    63     2     2     0.6   85.2   16615   69.7   15.5   1.6   5.1  10.6   9.3   6.9   1.8   1.6   1.5   0.0   0.0   0.1   0.7   1.4   0.8   0.8  1.77  0.56  0.31  0.00  0.00   31.37   40.18    0.10    0.00    0.51
 1990 255    64     2     2     1.0   85.2   16614   69.4   15.9   1.7   5.0  10.4   9.0   6.8   1.9   1.7   1.5   0.0   0.0   0.1   0.7   1.5   0.8   0.8  1.79  0.57  0.31  0.00  0.00   31.94   40.35    0.17    0.00    0.51
 1990 256    65     2     2     1.2   85.4   16614   69.1   16.2   1.8   5.0  10.2   8.8   6.7   2.1   1.7   1.5   0.0   0.0   0.1   0.8   1.6   0.8   0.9  1.80  0.57  0.31  0.00  0.00   32.51   40.55    0.33    0.00    0.51
 1990 257    66     2     2     1.4   85.7   16613   69.3   16.4   2.0   5.1  10.2   8.7   6.7   2.1   1.7   1.5   0.0   0.0   0.1   0.8   1.7   0.8   0.9  1.82  0.58  0.31  0.00  0.00   33.06   40.91    0.42    0.00    0.52
 1990 258    67     2     2     1.4   86.1   16612   69.7   16.4   2.3   5.1  10.3   8.7   6.7   2.1   1.7   1.5   0.0   0.0   0.1   0.7   1.6   0.9   0.9  1.83  0.59  0.31  0.00  0.00   33.57   41.40    0.45    0.00    0.52
 1990 259    68     2     2     1.4   86.6   16612   70.1   16.5   2.5   5.2  10.4   8.7   6.7   2.2   1.7   1.5   0.0   0.0   0.1   0.7   1.6   0.9   0.9  1.84  0.59  0.31  0.00  0.00   34.03   41.84    0.47    0.00    0.52
 1990 260    69     2     2     1.4   87.0   16612   70.5   16.5   2.7   5.3  10.5   8.7   6.7   2.2   1.7   1.5   0.0   0.0   0.1   0.6   1.5   0.9   0.9  1.86  0.59  0.31  0.00  0.00   34.50   42.26    0.48    0.00    0.52
 1990 261    70     2     2     1.5   87.4   16611   70.9   16.5   1.4   4.3   9.9   8.9   7.4   2.5   1.8   1.6   0.0   0.0   0.1   0.6   1.5   0.9   0.9  1.87  0.60  0.31  0.00  0.00   34.97   42.69    0.49    0.00    0.53
 1990 262    71     2     2     1.9   87.3   16611   70.4   16.9   1.5   4.3   9.7   8.6   7.2   2.6   1.8   1.6   0.0   0.0   0.2   0.7   1.6   0.9   1.0  1.88  0.61  0.31  0.00  0.00   35.47   42.81    0.64    0.00    0.53
 1990 263    72     2     2     2.2   87.5   16610   70.2   17.2   1.6   4.2   9.5   8.4   7.1   2.7   1.9   1.6   0.0   0.0   0.1   0.8   1.6   1.0   1.0  1.90  0.61  0.31  0.00  0.00   35.99   43.03    0.73    0.00    0.53
 1990 264    73     2     2     2.4   87.8   16610   70.4   17.4   1.8   4.3   9.5   8.3   7.1   2.7   1.9   1.6   0.0   0.0   0.1   0.7   1.7   1.0   1.0  1.91  0.62  0.31  0.00  0.00   36.52   43.37    0.78    0.00    0.54
 1990 265    74     2     2     2.4   88.2   16609   70.6   17.6   2.0   4.4   9.5   8.3   7.0   2.8   1.9   1.6   0.0   0.0   0.1   0.7   1.8   1.0   1.0  1.92  0.62  0.31  0.00  0.00   37.04   43.71    0.82    0.00    0.54
 1990 266    75     2     2     2.5   88.7   16608   71.1   17.6   2.2   4.5   9.7   8.3   7.0   2.8   1.9   1.6   0.0   0.0   0.1   0.6   1.7   1.0   1.0  1.94  0.63  0.31  0.00  0.00   37.56   44.23    0.84    0.00    0.54
 1990 267    76     2     2     2.5   89.2   16608   71.6   17.6   2.4   4.5   9.8   8.3   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.6   1.7   1.0   1.0  1.95  0.63  0.31  0.00  0.00   38.07   44.72    0.85    0.00    0.55
 1990 268    77     2     2     2.5   89.6   16607   72.0   17.6   2.5   4.6   9.9   8.3   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.6   1.6   1.0   1.0  1.96  0.63  0.31  0.00  0.00   38.57   45.19    0.86    0.00    0.55
 1990 269    78     2     2     2.5   90.1   16607   72.6   17.6   2.7   4.7  10.0   8.4   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.6   1.6   1.0   1.1  1.97  0.64  0.31  0.00  0.00   39.05   45.72    0.87    0.00    0.55
 1990 270    79     2     2     2.5   90.6   16606   73.1   17.5   2.9   4.8  10.1   8.4   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.6   1.6   1.0   1.1  1.98  0.64  0.31  0.00  0.00   39.54   46.25    0.87    0.00    0.55
 1990 271    80     2     2     2.5   91.1   16606   73.6   17.5   3.1   4.9  10.2   8.5   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.6   1.5   1.0   1.1  2.00  0.65  0.32  0.00  0.00   40.05   46.78    0.88    0.00    0.56
 1990 272    81     2     2     2.5   91.6   16605   74.2   17.5   3.2   5.0  10.3   8.5   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.5   1.5   0.9   1.1  2.01  0.65  0.32  0.00  0.00   40.59   47.34    0.89    0.00    0.56
 1990 273    82     2     2     2.5   92.2   16605   74.7   17.5   3.4   5.1  10.4   8.6   7.1   2.8   1.9   1.6   0.0   0.0   0.1   0.5   1.5   0.9   1.1  2.02  0.66  0.32  0.00  0.00   41.17   47.93    0.90    0.00    0.56
 1990 274    83     2     2     2.5   92.8   16604   75.4   17.4   3.6   5.2  10.5   8.6   7.2   2.8   1.9   1.6   0.0   0.0   0.1   0.5   1.4   0.9   1.1  2.04  0.66  0.32  0.00  0.00   41.78   48.56    0.90    0.00    0.57
 1990 275    84     2     2     2.5   93.4   16604   76.0   17.4   3.8   5.3  10.6   8.7   7.2   2.8   2.0   1.6   0.0   0.0   0.1   0.5   1.4   0.9   1.1  2.05  0.67  0.32  0.00  0.00   42.44   49.23    0.91    0.00    0.57
 1990 276    85     2     2     2.5   94.1   16603   76.7   17.4   4.0   5.4  10.8   8.8   7.2   2.8   2.0   1.6   0.0   0.0   0.1   0.5   1.4   0.8   1.1  2.06  0.67  0.32  0.00  0.00   43.10   49.89    0.92    0.00    0.59
 1990 277    86     2     2     2.5   94.7   16602   77.3   17.4   4.2   5.6  10.9   8.8   7.2   2.8   2.0   1.6   0.0   0.0   0.1   0.5   1.3   0.8   1.2  2.08  0.67  0.32  0.00  0.00   43.79   50.55    0.92    0.00    0.61
 1990 278    87     2     2     2.5   95.4   16602   78.0   17.4   4.4   5.7  11.0   8.9   7.2   2.8   2.0   1.6   0.0   0.0   0.1   0.5   1.3   0.8   1.2  2.09  0.68  0.32  0.00  0.00   44.51   51.27    0.93    0.00    0.63
 1990 279    88     2     2     2.5   96.1   16601   78.8   17.3   2.6   5.6  11.6   9.2   7.4   2.9   2.0   1.7   0.0   0.0   0.1   0.5   1.3   0.8   1.1  2.11  0.68  0.32  0.00  0.00   45.22   52.05    0.93    0.00    0.65
 1990 280    89     2     2     2.5   96.8   16600   79.0   17.7   2.4   5.4  11.4   9.4   7.5   2.9   2.0   1.7   0.0   0.0   0.1   0.6   1.4   0.8   1.1  2.12  0.69  0.32  0.00  0.00   45.89   52.28    0.94    0.00    0.67
 1990 281    90     2     2     3.4   96.5   16599   78.3   18.2   1.0   3.7   9.1   8.5   8.0   4.0   2.6   2.0   0.0   0.0   0.2   0.7   1.5   0.8   1.2  2.13  0.69  0.32  0.00  0.00   46.55   52.46    0.94    0.00    0.69
 1990 282    91     2     2     4.3   96.1   16599   77.5   18.6   1.2   3.7   8.9   8.3   7.8   4.0   2.6   2.0   0.0   0.0   0.1   0.8   1.6   0.9   1.2  2.15  0.70  0.32  0.00  0.00   47.16   52.67    1.03    0.00    0.72
 1990 283    92     2     2     4.8   96.1   16598   77.1   18.9   1.3   3.7   8.8   8.1   7.7   4.0   2.7   2.0   0.0   0.0   0.1   0.9   1.6   0.9   1.2  2.16  0.71  0.32  0.00  0.00   47.76   52.87    1.08    0.00    0.74
 1990 284    93     2     2     5.1   96.2   16598   77.1   19.1   1.5   3.8   8.8   8.0   7.6   4.0   2.7   2.0   0.0   0.0   0.1   0.8   1.7   0.9   1.2  2.18  0.71  0.32  0.00  0.00   48.37   53.29    1.19    0.00    0.76
 1990 285    94     2     2     5.3   96.6   16597   77.5   19.1   0.8   2.9   7.8   7.7   7.9   4.6   3.1   2.1   0.0   0.0   0.1   0.7   1.7   0.9   1.2  2.19  0.71  0.32  0.00  0.00   48.97   53.90    1.24    0.00    0.78
 1990 286    95     2     2     6.2   96.0   16596   76.5   19.5   0.9   2.9   7.6   7.4   7.7   4.6   3.1   2.2   0.0   0.0   0.1   0.8   1.7   1.0   1.2  2.21  0.72  0.33  0.00  0.00   49.55   54.07    1.46    0.00    0.80
 1990 287    96     2     2     6.8   95.9   16596   76.2   19.7   1.1   3.0   7.6   7.3   7.5   4.6   3.1   2.2   0.0   0.0   0.1   0.7   1.8   1.0   1.3  2.22  0.73  0.33  0.00  0.00   50.15   54.46    1.60    0.00    0.82
 1990 288    97     2     2     7.1   96.1   16595   76.2   19.9   1.2   3.1   7.6   7.2   7.5   4.6   3.2   2.3   0.0   0.0   0.1   0.7   1.9   1.0   1.3  2.23  0.73  0.33  0.00  0.00   50.76   54.85    1.68    0.00    0.83
 1990 289    98     2     2     7.3   96.5   16595   76.6   19.8   1.4   3.2   7.8   7.2   7.4   4.6   3.2   2.3   0.0   0.0   0.1   0.6   1.8   1.0   1.3  2.25  0.74  0.33  0.00  0.00   51.36   55.47    1.72    0.00    0.84
 1990 290    99     2     2     7.4   96.9   16594   77.1   19.8   1.6   3.4   7.9   7.2   7.4   4.6   3.2   2.3   0.0   0.0   0.1   0.6   1.8   1.0   1.3  2.26  0.74  0.33  0.00  0.00   51.95   56.08    1.75    0.00    0.84
 1990 291   100     2     2     7.4   97.5   16593   77.7   19.8   1.8   3.5   8.0   7.2   7.4   4.6   3.2   2.3   0.0   0.0   0.1   0.6   1.7   1.1   1.3  2.27  0.74  0.33  0.00  0.00   52.55   56.69    1.77    0.00    0.84
