*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 20:22:29

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0398 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 2001 324    92    89    67.0     0.0    61.8    0.00    3.09     17.6    64.3    40.8    20.9    4.82    1.82     3.8    1.3    2.3    0.64    0.99
 2001 325    93    90    69.4     0.0    63.0    0.00    3.07     19.7    65.0    41.5    21.5    4.79    1.82     3.8    1.3    2.1    0.70    1.06
 2001 326    94    91    72.4     0.0    64.7    0.00    3.02     22.9    65.5    42.4    22.3    4.74    1.79     3.8    1.3    2.7    0.76    1.12
 2001 327    95    92    76.4     0.0    67.3    0.00    3.01     25.9    67.0    43.8    23.5    4.73    1.79     3.8    1.3    3.0    0.82    1.20
 2001 328    96    93    77.9     0.0    67.1    0.00    2.99     27.0    67.4    43.7    23.5    4.71    1.78     3.8    1.3    1.1    0.86    1.29
 2001 329    97    94    80.1     0.0    67.9    0.00    2.97     28.9    68.0    44.1    23.8    4.70    1.77     3.8    1.3    1.8    0.89    1.32
 2001 330    98    95    81.5     0.0    67.5    0.00    2.94     29.8    68.5    43.8    23.7    4.66    1.75     3.8    1.3    0.9    0.94    1.38
 2001 331    99    96    84.8     0.0    68.9    0.00    2.88     33.4    69.0    44.6    24.3    4.61    1.71     3.8    1.2    3.1    0.99    1.44
 2001 332   100    97    88.6     0.0    70.8    0.00    2.85     37.3    69.6    45.6    25.2    4.58    1.69     3.8    1.2    3.4    1.03    1.49
 2001 333   101    98    92.3     0.0    72.6    0.00    2.84     40.9    70.2    46.5    26.1    4.57    1.69     3.8    1.2    3.5    1.08    1.54
 2001 334   102    99    93.0     0.0    71.7    0.00    2.81     41.4    70.7    45.9    25.8    4.54    1.67     3.7    1.2    0.5    1.33    1.57
 2001 335   103   100    97.2     0.0    73.9    6.21    2.80     45.8    71.1    47.0    26.9    4.54    1.68     3.7    1.2    4.1    1.39    1.63
 2001 336   104   101   100.5     0.1    75.8    6.20    2.78     49.1    72.1    48.0    27.9    4.51    1.67     3.7    1.2    3.3    2.06    1.68
 2001 337   105   102   101.6     0.2    75.3    6.24    2.75     50.4    72.6    47.6    27.7    4.49    1.65     3.7    1.2    1.2    2.62    1.73
 2001 338   106   103   103.4     0.3    74.8    6.23    2.73     51.6    73.2    47.3    27.5    4.46    1.64     3.7    1.2    1.2    2.68    1.79
 2001 339   107   104   104.9     0.5    75.0    6.21    2.71     53.0    74.5    47.3    27.7    4.43    1.63     3.7    1.2    1.3    3.65    1.85
 2001 340   108   105   107.4     0.7    76.3    6.20    2.70     56.5    75.0    47.8    28.5    4.43    1.63     3.7    1.2    3.4    4.86    1.91
 2001 341   109   106   110.2     1.1    77.8    6.20    2.68     60.1    75.9    48.5    29.3    4.42    1.63     3.7    1.2    3.5    6.20    1.98
 2001 342   110   107   112.6     1.5    78.7    6.27    2.68     63.6    76.1    48.8    29.9    4.42    1.63     3.6    1.2    3.4    7.27    2.02
 2001 343   111   108   115.7     1.9    80.0    6.35    2.67     66.4    76.7    49.4    30.6    4.41    1.63     3.6    1.2    2.8    7.32    2.06
 2001 344   112   109   119.3     2.5    81.4    6.32    2.66     70.6    77.0    50.0    31.4    4.41    1.64     3.6    1.2    4.1    7.92    2.11
 2001 345   113   110   122.1     3.1    82.1    6.31    2.65     73.3    77.8    50.2    31.9    4.39    1.63     3.6    1.2    2.7    8.47    2.17
 2001 346   114   111   124.5     3.7    82.4    6.30    2.62     75.1    79.5    50.2    32.1    4.36    1.62     3.6    1.2    1.7    9.37    2.25
 2001 347   115   112   126.4     4.6    82.9    6.30    2.62     78.6    79.7    50.3    32.5    4.36    1.62     3.6    1.2    3.6   11.04    2.33
 2001 348   116   113   128.6     5.5    83.6    6.30    2.61     82.1    80.3    50.5    33.0    4.36    1.62     3.6    1.2    3.5   12.79    2.42
 2001 349   117   114   131.1     6.6    83.8    6.28    2.59     86.9    80.8    50.5    33.3    4.34    1.61     3.5    1.2    4.8   14.12    2.49
 2001 350   118   115   132.5     7.8    84.0    6.27    2.58     90.5    82.2    50.5    33.5    4.32    1.60     3.5    1.2    3.5   16.35    2.56
 2001 351   119   116   136.4     9.1    84.4    6.25    2.56     95.7    82.6    50.5    33.8    4.30    1.59     3.5    1.2    5.2   16.42    2.63
 2001 352   120   117   138.4    10.4    85.5    6.25    2.55     99.8    83.5    50.9    34.5    4.29    1.60     3.5    1.2    4.1   19.22    2.71
 2001 353   121   118   141.0    12.0    84.5    6.25    2.53    103.3    83.7    50.3    34.2    4.27    1.58     3.5    1.2    3.6   19.68    2.79
 2001 354   122   119   142.8    13.7    83.3    6.28    2.51    105.6    84.8    49.6    33.7    4.24    1.57     3.5    1.2    2.2   20.79    2.88
 2001 355   123   120   143.0    15.4    82.0    6.27    2.49    106.8    85.2    48.8    33.1    4.21    1.56     3.4    1.2    1.2   21.94    2.94
 2001 356   124   121   145.4    17.3    81.4    6.26    2.47    112.2    85.5    48.5    33.0    4.19    1.54     3.4    1.2    5.3   23.28    3.01
 2001 357   125   122   148.4    19.1    82.0    6.25    2.46    115.2    87.1    48.6    33.4    4.18    1.54     3.4    1.2    2.9   24.66    3.07
 2001 358   126   123   151.0    21.1    81.7    6.25    2.44    119.7    88.0    48.4    33.4    4.15    1.53     3.4    1.2    4.6   26.07    3.14
 2001 359   127   124   153.8    23.3    81.4    6.24    2.42    125.0    88.2    48.0    33.3    4.13    1.52     3.4    1.2    5.2   27.26    3.21
 2001 360   128   125   157.0    25.7    80.8    6.24    2.40    129.8    88.8    47.7    33.2    4.10    1.50     3.4    1.2    4.8   28.06    3.29
 2001 361   129   126   159.8    28.2    80.1    6.26    2.38    133.4    90.0    47.2    32.9    4.07    1.49     3.3    1.2    3.7   28.92    3.38
 2001 362   130   127   161.9    30.9    79.2    6.27    2.36    137.9    90.5    46.6    32.6    4.05    1.48     3.3    1.2    4.4   30.39    3.46
 2001 363   131   128   163.7    33.8    78.0    6.28    2.33    142.0    90.9    45.9    32.1    4.01    1.46     3.3    1.2    4.1   32.05    3.55
 2001 364   132   129   164.8    36.8    76.7    6.30    2.31    145.1    92.3    45.1    31.6    3.98    1.44     3.2    1.2    3.1   34.34    3.64
 2001 365   133   130   166.3    40.2    74.9    6.31    2.28    147.7    93.2    44.1    30.8    3.94    1.42     3.2    1.2    2.6   35.70    3.73
 2002 001   134   131   169.3    43.8    73.6    6.31    2.25    152.5    93.6    43.3    30.3    3.90    1.40     3.2    1.2    4.8   36.51    3.80
 2002 002   135   132   172.3    47.6    72.2    6.31    2.22    156.1    94.6    42.5    29.7    3.86    1.39     3.1    1.1    3.6   37.25    3.88
 2002 003   136   133   174.9    51.5    71.0    6.30    2.20    160.1    95.7    41.8    29.3    3.83    1.37     3.1    1.1    4.0   38.48    3.95
 2002 004   137   134   177.2    55.5    69.5    6.29    2.17    164.2    95.9    40.9    28.6    3.78    1.35     3.1    1.1    4.2   39.78    4.03
 2002 005   138   135   177.5    60.0    67.8    6.29    2.14    164.6    96.9    39.9    27.9    3.74    1.33     3.0    1.1    0.4   40.95    4.09
 2002 006   139   136   179.7    64.6    66.1    6.28    2.11    167.4    97.7    39.0    27.1    3.70    1.30     3.0    1.1    2.8   41.57    4.15
 2002 007   140   137   183.0    69.2    65.0    6.27    2.08    170.7    98.6    38.3    26.7    3.66    1.29     2.9    1.1    3.2   42.47    4.21
 2002 008   141   138   186.0    73.7    63.9    6.27    2.05    175.1    99.1    37.6    26.3    3.62    1.27     2.9    1.1    4.4   43.38    4.27
 2002 009   142   139   189.1    78.8    62.2    6.26    2.02    179.1    99.4    36.7    25.6    3.57    1.24     2.8    1.1    4.0   44.08    4.33
 2002 010   143   140   192.2    84.2    60.5    6.26    1.99    182.1   100.8    35.7    24.8    3.52    1.22     2.8    1.1    3.0   44.82    4.40
 2002 011   144   141   194.5    89.8    58.7    6.27    1.95    185.7   101.0    34.7    24.1    3.47    1.20     2.7    1.1    3.6   45.92    4.48
 2002 012   145   142   197.7    95.7    57.0    6.29    1.91    189.0   101.9    33.7    23.3    3.42    1.17     2.7    1.1    3.3   46.52    4.55
 2002 013   146   143   200.6   101.7    55.2    6.30    1.87    191.6   103.1    32.7    22.5    3.36    1.14     2.6    1.1    2.6   47.10    4.63
 2002 014   147   144   202.0   106.6    53.7    6.31    1.84    193.2   103.4    31.8    21.9    3.31    1.12     2.5    1.1    1.6   47.64    4.68
 2002 015   148   145   205.1   112.2    52.3    6.30    1.81    196.2   104.5    31.0    21.3    3.26    1.10     2.5    1.0    3.0   48.16    4.72
 2002 016   149   146   208.4   118.0    50.9    6.30    1.77    199.5   105.2    30.2    20.7    3.21    1.07     2.4    1.0    3.3   48.67    4.76
 2002 017   150   147   211.6   124.2    49.4    6.29    1.74    202.7   105.9    29.3    20.1    3.16    1.05     2.4    1.0    3.2   49.09    4.81
 2002 018   151   148   215.4   130.6    48.0    6.29    1.71    206.2   106.4    28.5    19.5    3.11    1.03     2.3    1.0    3.5   49.17    4.86
 2002 019   152   149   218.8   137.0    46.6    6.28    1.67    209.2   107.4    27.7    18.9    3.05    1.00     2.2    1.0    3.0   49.59    4.91
 2002 020   153   150   219.2   140.6    45.0    6.21    1.62    209.2   108.1    26.8    18.3    2.98    0.97     2.2    1.0    0.0   49.97    4.98
 2002 021   154   151   212.8   144.0    37.2    6.13    1.50    209.2   108.6    20.6    16.6    2.90    0.94     2.1    1.0    0.0   56.86    5.04
 2002 022   155   152   207.9   146.7    31.2    6.05    1.39    209.2   108.8    15.9    15.3    2.82    0.91     2.0    1.0    0.0   61.95    5.11
 2002 023   156   153   204.9   149.8    26.5    6.03    1.29    209.2   109.8    12.3    14.2    2.74    0.89     1.9    1.0    0.0   65.85    5.17
 2002 024   157   154   202.1   151.8    22.8    6.04    1.21    209.2   109.9     9.5    13.3    2.68    0.87     1.9    1.0    0.0   68.84    5.69
 2002 025   158   155   200.3   154.1    20.0    6.04    1.13    209.2   110.5     7.4    12.6    2.61    0.85     1.8    1.0    0.0   71.17    6.13
 2002 026   159   156   198.6   155.0    17.9    6.04    1.07    209.2   110.5     5.8    12.1    2.58    0.84     1.8    1.0    0.0   72.95    6.54
 2002 027   160   157   197.2   155.8    16.3    6.04    1.02    209.2   110.5     4.6    11.8    2.56    0.83     1.7    1.0    0.0   74.34    6.93
 2002 028   161   158   196.1   156.5    15.0    6.04    0.98    209.2   110.5     3.6    11.4    2.53    0.82     1.7    1.0    0.0   75.42    7.29
 2002 029   162   159   195.3   156.8    14.1    6.04    0.95    209.2   110.5     2.9    11.2    2.52    0.82     1.7    1.0    0.0   76.28    7.63
 2002 030   163   160   194.6   156.8    13.4    6.04    0.93    209.2   110.5     2.3    11.1    2.53    0.82     1.7    1.0    0.0   76.95    7.99
 2002 031   164   161   194.1   156.8    12.9    6.04    0.91    209.2   110.5     1.8    11.0    2.54    0.82     1.7    1.0    0.0   77.50    8.29
 2002 032   165   162   193.6   156.8    12.4    6.04    0.90    209.2   110.5     1.5    11.0    2.54    0.83     1.7    1.0    0.0   77.93    8.56

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 20:22:29

*RUN   4        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0398 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 2002 235     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 236     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 237     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 238     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 239     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 240     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 241     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2002 242    10     7     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.00
 2002 243    11     8     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 2002 244    12     9     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 2002 245    13    10     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 2002 246    14    11     0.2     0.0     0.2    0.00    5.13      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 2002 247    15    12     0.2     0.0     0.2    0.00    5.12      0.0     0.1     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 2002 248    16    13     0.2     0.0     0.2    0.00    5.11      0.0     0.1     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.02
 2002 249    17    14     0.2     0.0     0.2    0.00    5.12      0.0     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 2002 250    18    15     0.3     0.0     0.3    0.00    5.11      0.0     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 2002 251    19    16     0.3     0.0     0.3    0.00    5.10      0.1     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 2002 252    20    17     0.3     0.0     0.3    0.00    5.09      0.1     0.1     0.3     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.02
 2002 253    21    18     0.3     0.0     0.3    0.00    5.09      0.1     0.1     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2002 254    22    19     0.3     0.0     0.3    0.00    5.09      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2002 255    23    20     0.3     0.0     0.3    0.00    5.08      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 2002 256    24    21     0.3     0.0     0.3    0.00    5.05      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 2002 257    25    22     0.4     0.0     0.4    0.00    5.03      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 2002 258    26    23     0.4     0.0     0.4    0.00    5.02      0.1     0.3     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 2002 259    27    24     0.4     0.0     0.4    0.00    5.01      0.1     0.3     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 2002 260    28    25     0.4     0.0     0.4    0.00    5.00      0.1     0.3     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 2002 261    29    26     0.4     0.0     0.4    0.00    4.99      0.1     0.3     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2002 262    30    27     0.4     0.0     0.4    0.00    4.98      0.1     0.3     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2002 263    31    28     0.4     0.0     0.4    0.00    4.95      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2002 264    32    29     0.5     0.0     0.5    0.00    4.92      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2002 265    33    30     0.5     0.0     0.5    0.00    4.93      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2002 266    34    31     0.5     0.0     0.5    0.00    4.97      0.1     0.5     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2002 267    35    32     0.6     0.0     0.6    0.00    4.98      0.1     0.6     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 268    36    33     0.6     0.0     0.6    0.00    4.98      0.1     0.6     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 269    37    34     0.7     0.0     0.7    0.00    4.97      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 270    38    35     0.8     0.0     0.8    0.00    4.94      0.1     0.8     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 271    39    36     0.8     0.0     0.8    0.00    4.91      0.1     0.9     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 272    40    37     0.9     0.0     0.9    0.00    4.92      0.1     1.0     0.8     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 273    41    38     1.0     0.0     1.0    0.00    4.92      0.1     1.0     0.8     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2002 274    42    39     1.1     0.0     1.1    0.00    4.90      0.1     1.2     0.9     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2002 275    43    40     1.1     0.0     1.1    0.00    4.87      0.1     1.3     1.0     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2002 276    44    41     1.3     0.0     1.3    0.00    4.81      0.1     1.4     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2002 277    45    42     1.4     0.0     1.4    0.00    4.76      0.1     1.6     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2002 278    46    43     1.5     0.0     1.5    0.00    4.72      0.1     1.8     1.2     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2002 279    47    44     1.6     0.0     1.6    0.00    4.70      0.1     1.9     1.3     0.3    5.73    2.66     0.0    1.5    0.0    0.00    0.06
 2002 280    48    45     1.7     0.0     1.7    0.00    4.69      0.1     2.1     1.4     0.3    5.73    2.66     0.0    1.5    0.0    0.00    0.07
 2002 281    49    46     1.8     0.0     1.8    0.00    4.68      0.1     2.2     1.5     0.4    5.73    2.66     0.0    1.5    0.0    0.00    0.07
 2002 282    50    47     1.9     0.0     1.9    0.00    4.67      0.1     2.3     1.6     0.4    5.73    2.66     0.0    1.5    0.0    0.00    0.08
 2002 283    51    48     2.1     0.0     2.1    0.00    4.64      0.1     2.4     1.6     0.4    5.73    2.66     0.0    1.5    0.0    0.00    0.08
 2002 284    52    49     2.2     0.0     2.2    0.00    4.61      0.1     2.6     1.7     0.5    5.73    2.66     0.0    1.5    0.0    0.00    0.09
 2002 285    53    50     2.5     0.0     2.5    0.00    4.53      0.1     3.0     1.9     0.6    5.73    2.66     0.0    1.5    0.0    0.00    0.09
 2002 286    54    51     2.9     0.0     2.9    0.00    4.45      0.2     3.5     2.2     0.7    5.73    2.66     0.0    1.5    0.0    0.00    0.10
 2002 287    55    52     3.3     0.0     3.3    0.00    4.36      0.2     4.0     2.4     0.9    5.73    2.66     0.0    1.5    0.0    0.00    0.10
 2002 288    56    53     3.6     0.0     3.6    0.00    4.37      0.2     4.3     2.6     1.0    5.73    2.66     0.0    1.5    0.0    0.00    0.11
 2002 289    57    54     3.9     0.0     3.9    0.00    4.37      0.2     4.7     2.8     1.0    5.73    2.66     0.0    1.5    0.0    0.00    0.12
 2002 290    58    55     4.4     0.0     4.4    0.00    4.37      0.2     5.3     3.2     1.2    5.73    2.66     0.0    1.5    0.0    0.00    0.12
 2002 291    59    56     5.2     0.0     5.2    0.00    4.37      0.2     6.2     3.8     1.4    5.73    2.66     0.0    1.5    0.0    0.00    0.13
 2002 292    60    57     5.6     0.0     5.6    0.00    4.37      0.2     6.7     4.1     1.5    5.73    2.66     0.0    1.5    0.0    0.00    0.14
 2002 293    61    58     6.1     0.0     6.1    0.00    4.37      0.2     7.2     4.4     1.6    5.73    2.66     0.0    1.5    0.0    0.00    0.15
 2002 294    62    59     6.5     0.0     6.5    0.00    4.37      0.2     7.7     4.8     1.8    5.73    2.66     0.0    1.5    0.0    0.00    0.15
 2002 295    63    60     7.2     0.0     7.2    0.00    4.36      0.2     8.5     5.3     2.0    5.72    2.66     0.0    1.5    0.0    0.00    0.15
 2002 296    64    61     8.1     0.0     8.1    0.00    4.36      0.3     9.6     5.9     2.2    5.72    2.66     0.0    1.5    0.0    0.00    0.16
 2002 297    65    62     9.4     0.0     9.4    0.00    4.35      0.3    11.1     6.8     2.6    5.72    2.66     0.0    1.5    0.0    0.00    0.17
 2002 298    66    63    10.3     0.0    10.3    0.00    4.34      0.3    12.1     7.4     2.8    5.72    2.66     0.0    1.5    0.0    0.00    0.18
 2002 299    67    64    11.1     0.0    11.1    0.00    4.00      0.6    12.8     8.1     3.1    5.43    2.37     0.0    1.4    0.2    0.01    0.19
 2002 300    68    65    12.3     0.0    12.3    0.00    4.18      0.6    14.6     8.8     3.4    5.64    2.51     0.0    1.5    0.0    0.01    0.21
 2002 301    69    66    13.2     0.0    13.2    0.00    3.96      0.9    15.4     9.5     3.7    5.43    2.32     0.0    1.4    0.3    0.04    0.22
 2002 302    70    67    14.5     0.0    14.5    0.00    4.14      0.9    17.4    10.4     4.1    5.64    2.46     0.0    1.5    0.0    0.04    0.24
 2002 303    71    68    15.4     0.0    15.4    0.00    4.23      1.0    18.7    11.0     4.4    5.76    2.53     0.0    1.5    0.0    0.08    0.26
 2002 304    72    69    17.4     0.0    17.4    0.00    4.24      1.0    21.2    12.4     5.0    5.80    2.56     0.0    1.5    0.0    0.12    0.27
 2002 305    73    70    19.5     0.0    19.5    0.00    4.24      1.0    23.8    13.8     5.8    5.82    2.57     0.0    1.5    0.0    0.14    0.28
 2002 306    74    71    21.9     0.0    21.9    0.00    4.23      1.1    26.7    15.3     6.5    5.83    2.58     0.0    1.5    0.0    0.16    0.30
 2002 307    75    72    22.6     0.0    22.6    0.00    4.21      1.2    27.4    15.8     6.8    5.82    2.57     0.0    1.5    0.1    0.20    0.31
 2002 308    76    73    23.8     0.0    23.8    0.00    4.21      1.2    29.2    16.6     7.2    5.83    2.58     0.0    1.5    0.0    0.20    0.32
 2002 309    77    74    25.9     0.0    25.9    0.00    4.20      1.2    31.5    18.0     7.9    5.82    2.57     0.0    1.5    0.0    0.20    0.34
 2002 310    78    75    28.4     0.0    28.4    0.00    4.19      1.3    34.3    19.6     8.8    5.83    2.58     0.0    1.5    0.0    0.23    0.35
 2002 311    79    76    31.3     0.0    31.3    0.00    4.16      1.3    37.7    21.5     9.9    5.83    2.57     0.0    1.5    0.0    0.27    0.37
 2002 312    80    77    34.2     0.0    34.2    0.00    4.11      1.4    41.0    23.3    10.9    5.79    2.53     0.0    1.5    0.0    0.33    0.40
 2002 313    81    78    36.0     0.0    36.0    0.00    4.12      1.4    43.2    24.4    11.6    5.81    2.55     0.0    1.5    0.0    0.33    0.48
 2002 314    82    79    38.0     0.0    38.0    0.00    4.11      1.4    45.6    25.7    12.3    5.82    2.55     4.0    1.5    0.0    0.35    0.54
 2002 315    83    80    39.5     0.0    39.3    0.00    4.12      1.4    47.3    26.5    12.8    5.84    2.56     4.0    1.5    0.0    0.40    0.61
 2002 316    84    81    42.2     0.0    41.8    0.00    3.94      2.0    49.8    28.0    13.8    5.66    2.44     4.0    1.5    0.5    0.46    0.64
 2002 317    85    82    45.1     0.0    44.6    0.00    3.82      2.7    52.6    29.7    14.8    5.53    2.36     4.0    1.5    0.6    0.50    0.68
 2002 318    86    83    47.5     0.0    46.6    0.00    3.72      3.5    54.6    31.0    15.7    5.42    2.29     3.9    1.4    0.7    0.55    0.72
 2002 319    87    84    49.5     0.0    48.2    0.00    3.64      4.4    56.1    31.9    16.3    5.34    2.24     3.9    1.4    0.8    0.60    0.77
 2002 320    88    85    52.0     0.0    50.2    0.00    3.50      5.5    58.0    33.1    17.0    5.22    2.13     3.9    1.4    0.9    0.65    0.82
 2002 321    89    86    53.6     0.0    51.0    0.00    3.46      6.3    59.0    33.6    17.4    5.18    2.11     3.9    1.4    0.8    0.70    0.87
 2002 322    90    87    55.4     0.0    51.9    0.00    3.30      7.6    60.2    34.2    17.8    5.05    1.98     3.9    1.3    1.1    0.76    0.92
 2002 323    91    88    57.8     0.0    53.3    0.00    3.23      9.1    61.6    35.0    18.3    4.98    1.93     3.9    1.3    1.3    0.80    0.97
 2002 324    92    89    59.3     0.0    53.7    0.00    3.19      9.9    62.5    35.2    18.5    4.94    1.91     3.9    1.3    0.7    0.85    1.03
 2002 325    93    90    61.3     0.0    54.4    0.00    3.08     11.6    63.3    35.6    18.8    4.85    1.82     3.8    1.3    1.5    0.89    1.07
 2002 326    94    91    63.6     0.0    55.3    0.00    2.97     13.6    64.2    36.2    19.1    4.75    1.74     3.8    1.3    1.7    0.93    1.11
 2002 327    95    92    67.0     0.0    57.2    0.00    2.93     15.9    65.9    37.2    20.0    4.71    1.72     3.8    1.3    2.0    0.98    1.17
 2002 328    96    93    69.4     0.0    58.0    0.00    2.89     18.7    66.2    37.6    20.5    4.66    1.70     3.8    1.3    2.3    1.04    1.26
 2002 329    97    94    71.1     0.0    57.9    0.00    2.86     19.9    66.7    37.4    20.4    4.63    1.68     3.8    1.2    1.2    1.09    1.33
 2002 330    98    95    74.2     0.0    59.0    0.00    2.82     23.1    67.4    38.0    21.0    4.58    1.67     3.8    1.2    2.7    1.14    1.39
 2002 331    99    96    76.4     0.0    59.2    0.00    2.79     24.6    68.2    38.0    21.2    4.55    1.65     3.7    1.2    1.5    1.19    1.45
 2002 332   100    97    77.4     0.0    58.6    0.00    2.77     25.7    68.7    37.6    21.0    4.52    1.64     3.7    1.2    1.1    1.79    1.49
 2002 333   101    98    79.0     0.1    57.9    6.18    2.76     26.7    69.6    37.2    20.7    4.50    1.63     3.7    1.2    1.0    1.99    1.54
 2002 334   102    99    81.8     0.3    58.8    6.29    2.74     30.3    69.9    37.6    21.3    4.48    1.62     3.7    1.2    3.1    2.44    1.62
 2002 335   103   100    83.3     0.5    58.0    6.25    2.71     31.2    70.4    37.1    20.9    4.45    1.60     3.7    1.2    0.9    2.49    1.66
 2002 336   104   101    86.3     0.7    59.2    6.23    2.69     35.2    70.9    37.6    21.6    4.43    1.60     3.7    1.2    3.4    3.18    1.71
 2002 337   105   102    89.6     1.1    60.0    6.21    2.68     38.4    71.4    37.9    22.1    4.42    1.60     3.7    1.2    3.2    3.50    1.76
 2002 338   106   103    90.5     1.5    59.2    6.20    2.66     39.8    71.9    37.4    21.8    4.39    1.59     3.7    1.2    1.3    4.44    1.82
 2002 339   107   104    93.3     2.2    59.0    6.25    2.64     42.9    72.4    37.2    21.8    4.37    1.58     3.6    1.2    3.1    4.49    1.89
 2002 340   108   105    94.2     2.9    58.0    6.26    2.62     44.4    72.9    36.6    21.4    4.35    1.56     3.6    1.2    1.5    5.57    1.95
 2002 341   109   106    95.7     3.7    57.5    6.24    2.61     47.1    73.6    36.3    21.3    4.32    1.55     3.6    1.2    2.7    6.68    2.00
 2002 342   110   107    98.9     4.7    58.2    6.25    2.61     50.8    74.0    36.5    21.7    4.33    1.56     3.6    1.2    3.6    7.37    2.04
