*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 16:35:33

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0221 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1999 249    17   171      0      0     40     1    42   125  0.502  0.563  0.561  0.381  0.382  0.412  0.407  0.395  0.000  0.000
 1999 250    18   185      0      0     56     1    42   125  0.550  0.559  0.564  0.452  0.390  0.412  0.407  0.395  0.000  0.000
 1999 251    19   181      0      0     56     1    42   125  0.466  0.552  0.555  0.445  0.412  0.412  0.407  0.395  0.000  0.000
 1999 252    20   179      0      0     56     1    42   125  0.460  0.528  0.547  0.441  0.423  0.412  0.407  0.395  0.000  0.000
 1999 253    21   177      0      0     56     1    42   125  0.459  0.518  0.540  0.440  0.427  0.412  0.407  0.395  0.000  0.000
 1999 254    22   175      0      0     56     1    42   125  0.460  0.512  0.535  0.439  0.427  0.412  0.407  0.395  0.000  0.000
 1999 255    23   174      0      0     56     1    42   125  0.462  0.508  0.531  0.438  0.427  0.412  0.407  0.395  0.000  0.000
 1999 256    24   181      0      0     67     1    42   125  0.520  0.550  0.533  0.437  0.427  0.412  0.406  0.395  0.000  0.000
 1999 257    25   180      0      0     67     1    42   125  0.501  0.535  0.537  0.436  0.427  0.412  0.406  0.395  0.000  0.000
 1999 258    26   177      0      0     67     1    42   125  0.476  0.526  0.535  0.436  0.427  0.412  0.406  0.395  0.000  0.000
 1999 259    27   176      0      0     67     1    42   125  0.476  0.517  0.532  0.435  0.427  0.412  0.406  0.395  0.000  0.000
 1999 260    28   175      0      0     67     1    42   125  0.475  0.512  0.529  0.434  0.427  0.412  0.406  0.395  0.000  0.000
 1999 261    29   174      0      0     67     1    42   125  0.474  0.508  0.526  0.434  0.427  0.412  0.406  0.394  0.000  0.000
 1999 262    30   173      0      0     67     1    42   125  0.472  0.505  0.524  0.433  0.427  0.412  0.406  0.394  0.000  0.000
 1999 263    31   172      0      0     67     1    42   125  0.471  0.503  0.522  0.432  0.427  0.413  0.406  0.394  0.000  0.000
 1999 264    32   171      0      0     67     1    42   125  0.470  0.501  0.519  0.431  0.427  0.413  0.406  0.394  0.000  0.000
 1999 265    33   170      0      0     67     1    42   125  0.470  0.499  0.518  0.430  0.426  0.413  0.406  0.394  0.000  0.000
 1999 266    34   170      0      0     67     1    42   125  0.469  0.497  0.516  0.430  0.426  0.413  0.406  0.394  0.000  0.000
 1999 267    35   169      0      0     67     1    42   125  0.468  0.495  0.514  0.429  0.426  0.413  0.406  0.394  0.000  0.000
 1999 268    36   169      0      0     67     1    42   125  0.467  0.494  0.512  0.428  0.426  0.413  0.406  0.394  0.000  0.000
 1999 269    37   168      0      0     67     1    42   125  0.466  0.492  0.511  0.427  0.425  0.413  0.406  0.394  0.000  0.000
 1999 270    38   167      0      0     67     1    42   125  0.465  0.491  0.510  0.426  0.425  0.413  0.406  0.394  0.000  0.000
 1999 271    39   167      0      0     67     1    42   125  0.464  0.490  0.508  0.426  0.425  0.413  0.406  0.394  0.000  0.000
 1999 272    40   166      0      0     67     1    42   125  0.463  0.488  0.507  0.425  0.424  0.413  0.406  0.394  0.000  0.000
 1999 273    41   167      0      0     70     1    42   125  0.483  0.487  0.506  0.424  0.424  0.413  0.406  0.394  0.000  0.000
 1999 274    42   183      0      0     88     1    42   125  0.542  0.570  0.540  0.423  0.424  0.413  0.406  0.394  0.000  0.000
 1999 275    43   179      0      0     88     1    42   125  0.468  0.558  0.541  0.430  0.423  0.413  0.405  0.394  0.000  0.000
 1999 276    44   176      0      0     88     1    42   125  0.454  0.529  0.540  0.434  0.423  0.413  0.405  0.394  0.000  0.000
 1999 277    45   175      0      0     88     1    42   125  0.463  0.517  0.535  0.433  0.424  0.413  0.405  0.394  0.000  0.000
 1999 278    46   173      0      0     88     1    42   125  0.465  0.511  0.531  0.433  0.424  0.413  0.405  0.394  0.000  0.000
 1999 279    47   176      0      0     94     1    42   125  0.528  0.517  0.528  0.432  0.424  0.413  0.405  0.394  0.000  0.000
 1999 280    48   184      0      0    103     1    42   125  0.529  0.573  0.538  0.432  0.424  0.413  0.405  0.394  0.000  0.000
 1999 281    49   183      0      0    105     1    42   125  0.512  0.557  0.546  0.434  0.424  0.413  0.405  0.394  0.000  0.000
 1999 282    50   179      0      0    105     1    42   125  0.474  0.538  0.544  0.438  0.426  0.413  0.405  0.394  0.000  0.000
 1999 283    51   176      0      0    105     1    42   125  0.445  0.524  0.539  0.438  0.426  0.413  0.405  0.394  0.000  0.000
 1999 284    52   176      0      0    107     1    42   125  0.491  0.513  0.535  0.437  0.426  0.413  0.405  0.393  0.000  0.000
 1999 285    53   207      0      0    140     1    42   125  0.547  0.568  0.565  0.469  0.460  0.432  0.415  0.397  0.000  0.000
 1999 286    54   222      0      7    163     1    42   125  0.535  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1999 287    55   206      0     21    163     1    42   125  0.511  0.554  0.557  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1999 288    56   195      0     30    163     1    42   125  0.484  0.537  0.551  0.449  0.441  0.429  0.419  0.408  0.000  0.000
 1999 289    57   187      0     34    163     1    42   125  0.456  0.524  0.543  0.445  0.437  0.425  0.415  0.403  0.000  0.000
 1999 290    58   182      0     37    163     1    42   125  0.455  0.515  0.537  0.441  0.434  0.422  0.412  0.400  0.000  0.000
 1999 291    59   179      0     38    163     1    42   125  0.456  0.509  0.532  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1999 292    60   178      0     38    163     1    42   125  0.456  0.504  0.528  0.438  0.432  0.421  0.410  0.398  0.000  0.000
 1999 293    61   176      0     38    163     1    42   125  0.456  0.500  0.524  0.436  0.432  0.420  0.410  0.398  0.000  0.000
 1999 294    62   175      0     38    163     1    42   125  0.456  0.497  0.521  0.435  0.432  0.420  0.410  0.397  0.000  0.000
 1999 295    63   174      0     38    163     1    42   125  0.455  0.494  0.518  0.433  0.431  0.420  0.409  0.397  0.000  0.000
 1999 296    64   173      0     38    163     1    42   125  0.454  0.491  0.515  0.432  0.430  0.420  0.409  0.397  0.000  0.000
 1999 297    65   172      0     38    163     1    42   125  0.453  0.489  0.513  0.431  0.430  0.419  0.409  0.397  0.000  0.000
 1999 298    66   170      0     38    163     1    42   125  0.452  0.487  0.510  0.429  0.429  0.419  0.409  0.397  0.000  0.000
 1999 299    67   169      0     38    163     1    42   125  0.450  0.484  0.507  0.428  0.428  0.418  0.409  0.397  0.000  0.000
 1999 300    68   167      0     38    163     1    42   125  0.447  0.481  0.504  0.426  0.427  0.418  0.408  0.397  0.000  0.000
 1999 301    69   166      0     38    163     1    42   125  0.445  0.478  0.501  0.425  0.426  0.417  0.408  0.396  0.000  0.000
 1999 302    70   164      0     38    163     1    42   125  0.441  0.474  0.497  0.423  0.425  0.416  0.407  0.396  0.000  0.000
 1999 303    71   162      0     38    163     1    42   125  0.439  0.471  0.495  0.421  0.424  0.416  0.407  0.396  0.000  0.000
 1999 304    72   161      0     38    163     1    42   125  0.436  0.468  0.491  0.419  0.423  0.415  0.406  0.396  0.000  0.000
 1999 305    73   159      0     38    163     1    42   125  0.433  0.465  0.489  0.418  0.422  0.415  0.406  0.395  0.000  0.000
 1999 306    74   157      0     38    163     1    42   125  0.430  0.461  0.484  0.416  0.420  0.413  0.405  0.395  0.000  0.000
 1999 307    75   154      0     38    163     1    42   125  0.426  0.456  0.480  0.413  0.418  0.412  0.404  0.394  0.000  0.000
 1999 308    76   153      0     38    163     1    42   125  0.423  0.454  0.478  0.412  0.417  0.412  0.404  0.394  0.000  0.000
 1999 309    77   150      0     38    163     1    42   125  0.419  0.449  0.473  0.409  0.415  0.410  0.403  0.394  0.000  0.000
 1999 310    78   147      0     38    163     1    42   125  0.415  0.443  0.467  0.406  0.413  0.408  0.401  0.393  0.000  0.000
 1999 311    79   145      0     38    164     1    42   125  0.422  0.440  0.463  0.405  0.411  0.407  0.401  0.392  0.000  0.000
 1999 312    80   142      0     38    164     1    42   125  0.416  0.437  0.458  0.402  0.409  0.406  0.400  0.392  0.000  0.000
 1999 313    81   139      0     38    164     1    42   125  0.410  0.433  0.453  0.399  0.407  0.404  0.398  0.391  0.000  0.000
 1999 314    82   136      0     38    164     1    42   125  0.404  0.430  0.446  0.396  0.404  0.403  0.397  0.390  0.000  0.000
 1999 315    83   159      0     38    164     2    72   125  0.495  0.564  0.494  0.394  0.402  0.401  0.396  0.389  0.000  0.000
 1999 316    84   153      0     38    164     2    72   125  0.461  0.523  0.498  0.393  0.399  0.400  0.395  0.388  0.000  0.000
 1999 317    85   147      0     38    164     2    72   125  0.429  0.499  0.491  0.392  0.397  0.398  0.393  0.387  0.000  0.000
 1999 318    86   142      0     38    164     2    72   125  0.419  0.481  0.483  0.391  0.396  0.397  0.392  0.386  0.000  0.000
 1999 319    87   136      0     38    164     2    72   125  0.408  0.465  0.472  0.389  0.393  0.395  0.390  0.385  0.000  0.000
 1999 320    88   131      0     38    164     2    72   125  0.398  0.450  0.461  0.387  0.391  0.393  0.389  0.383  0.000  0.000
 1999 321    89   126      0     38    164     2    72   125  0.388  0.437  0.450  0.385  0.389  0.392  0.387  0.382  0.000  0.000
 1999 322    90   150      0     38    164     3   101   125  0.518  0.560  0.492  0.383  0.388  0.390  0.386  0.381  0.000  0.000
 1999 323    91   144      0     38    164     3   101   125  0.483  0.527  0.494  0.383  0.386  0.389  0.386  0.380  0.000  0.000
 1999 324    92   139      0     38    164     3   101   125  0.467  0.503  0.487  0.383  0.385  0.388  0.385  0.379  0.000  0.000
 1999 325    93   133      0     38    164     3   101   125  0.418  0.486  0.478  0.382  0.384  0.387  0.383  0.378  0.000  0.000
 1999 326    94   126      0     38    164     3   101   125  0.402  0.465  0.464  0.381  0.382  0.385  0.382  0.377  0.000  0.000
 1999 327    95   124      0     38    165     3   101   125  0.404  0.454  0.459  0.380  0.381  0.385  0.381  0.377  0.000  0.000
 1999 328    96   119      0     38    165     3   101   125  0.390  0.440  0.447  0.378  0.380  0.383  0.380  0.375  0.000  0.000
 1999 329    97   162      0     38    185     4   131   125  0.531  0.558  0.558  0.437  0.379  0.382  0.379  0.375  0.000  0.000
 1999 330    98   162      0     38    187     4   131   125  0.549  0.547  0.552  0.440  0.384  0.382  0.379  0.374  0.000  0.000
 1999 331    99   157      0     38    187     4   131   125  0.496  0.538  0.540  0.435  0.390  0.381  0.378  0.374  0.000  0.000
 1999 332   100   149      0     38    187     4   131   125  0.460  0.517  0.528  0.430  0.390  0.381  0.378  0.373  0.000  0.000
 1999 333   101   142      0     38    187     4   131   125  0.442  0.497  0.513  0.423  0.389  0.379  0.377  0.372  0.000  0.000
 1999 334   102   135      0     38    187     4   131   125  0.402  0.479  0.499  0.416  0.387  0.378  0.375  0.371  0.000  0.000
 1999 335   103   130      0     38    187     4   131   125  0.390  0.467  0.490  0.412  0.386  0.378  0.375  0.370  0.000  0.000
 1999 336   104   142      0     38    200     4   131   125  0.566  0.507  0.485  0.409  0.386  0.378  0.375  0.370  0.000  0.000
 1999 337   105   142      0     38    205     4   131   125  0.506  0.548  0.485  0.406  0.386  0.377  0.374  0.369  0.000  0.000
 1999 338   106   135      0     38    205     4   131   125  0.471  0.513  0.481  0.400  0.384  0.376  0.373  0.369  0.000  0.000
 1999 339   107   136      0     38    209     4   131   125  0.549  0.501  0.479  0.398  0.384  0.376  0.373  0.368  0.000  0.000
 1999 340   108   130      0     38    209     4   131   125  0.465  0.501  0.473  0.394  0.383  0.375  0.373  0.368  0.000  0.000
 1999 341   109   125      0     38    209     4   131   125  0.436  0.484  0.467  0.392  0.382  0.375  0.372  0.367  0.000  0.000
 1999 342   110   118      0     38    209     4   131   125  0.404  0.464  0.455  0.388  0.380  0.374  0.371  0.366  0.000  0.000
 1999 343   111   111      0     38    209     4   131   125  0.360  0.446  0.443  0.384  0.379  0.373  0.370  0.366  0.000  0.000
 1999 344   112   135      0     38    209     5   162   125  0.523  0.549  0.485  0.381  0.377  0.372  0.369  0.365  0.000  0.000
 1999 345   113   129      0     38    209     5   162   125  0.487  0.519  0.482  0.380  0.376  0.372  0.369  0.364  0.000  0.000
 1999 346   114   142      0     38    225     5   162   125  0.557  0.550  0.526  0.380  0.376  0.371  0.369  0.364  0.000  0.000
 1999 347   115   141      0     38    228     5   162   125  0.536  0.551  0.528  0.382  0.375  0.371  0.368  0.363  0.000  0.000
 1999 348   116   134      0     38    228     5   162   125  0.478  0.529  0.518  0.383  0.374  0.370  0.368  0.363  0.000  0.000
 1999 349   117   127      0     38    228     5   162   125  0.445  0.502  0.502  0.382  0.373  0.369  0.367  0.362  0.000  0.000
 1999 350   118   119      0     38    228     5   162   125  0.396  0.481  0.487  0.381  0.372  0.369  0.366  0.362  0.000  0.000
 1999 351   119   111      0     38    228     5   162   125  0.380  0.456  0.467  0.379  0.370  0.368  0.365  0.361  0.000  0.000
 1999 352   120   105      0     38    228     5   162   125  0.366  0.435  0.450  0.376  0.369  0.367  0.364  0.360  0.000  0.000
 1999 353   121   129      0     38    228     6   192   125  0.521  0.555  0.482  0.374  0.368  0.366  0.364  0.359  0.000  0.000
 1999 354   122   121      0     38    228     6   192   125  0.472  0.519  0.478  0.373  0.367  0.365  0.363  0.359  0.000  0.000
 1999 355   123   116      0     38    228     6   192   125  0.456  0.493  0.469  0.373  0.367  0.365  0.363  0.358  0.000  0.000
 1999 356   124   109      0     38    228     6   192   125  0.400  0.472  0.456  0.372  0.366  0.364  0.362  0.358  0.000  0.000
 1999 357   125   102      0     38    228     6   192   125  0.383  0.447  0.439  0.370  0.365  0.364  0.361  0.357  0.000  0.000
 1999 358   126   125      0     38    228     7   223   125  0.520  0.548  0.487  0.368  0.364  0.363  0.361  0.356  0.000  0.000
 1999 359   127   116      0     38    228     7   223   125  0.457  0.512  0.477  0.368  0.363  0.362  0.360  0.356  0.000  0.000
 1999 360   128   110      0     38    228     7   223   125  0.417  0.487  0.466  0.368  0.362  0.362  0.360  0.355  0.000  0.000
 1999 361   129   104      0     38    229     7   223   125  0.399  0.464  0.454  0.367  0.362  0.361  0.359  0.355  0.000  0.000
 1999 362   130   103      0     38    230     7   223   125  0.413  0.454  0.450  0.367  0.362  0.361  0.359  0.355  0.000  0.000
 1999 363   131   103      0     38    234     7   223   125  0.461  0.445  0.443  0.367  0.361  0.361  0.359  0.354  0.000  0.000
 1999 364   132   101      0     38    234     7   223   125  0.437  0.442  0.440  0.366  0.361  0.361  0.359  0.354  0.000  0.000
 1999 365   133    95      0     38    234     7   223   125  0.392  0.426  0.426  0.365  0.361  0.360  0.358  0.354  0.000  0.000
 2000 001   134   121      0     38    234     8   256   125  0.510  0.554  0.482  0.362  0.359  0.359  0.357  0.353  0.000  0.000
 2000 002   135   114      0     38    234     8   256   125  0.469  0.515  0.479  0.363  0.359  0.359  0.357  0.352  0.000  0.000
 2000 003   136   106      0     38    234     8   256   125  0.435  0.485  0.463  0.363  0.358  0.358  0.356  0.352  0.000  0.000
 2000 004   137   100      0     38    234     8   256   125  0.396  0.463  0.450  0.362  0.358  0.358  0.356  0.352  0.000  0.000
 2000 005   138    93      0     38    234     8   256   125  0.378  0.440  0.432  0.361  0.357  0.357  0.355  0.351  0.000  0.000
 2000 006   139   117      0     38    234     9   288   125  0.506  0.546  0.484  0.360  0.356  0.356  0.355  0.350  0.000  0.000
 2000 007   140   109      0     38    234     9   288   125  0.457  0.508  0.473  0.360  0.355  0.356  0.354  0.350  0.000  0.000
 2000 008   141   100      0     38    234     9   288   125  0.399  0.477  0.455  0.360  0.355  0.355  0.354  0.349  0.000  0.000
 2000 009   142    95      0     38    234     9   288   125  0.383  0.455  0.442  0.360  0.354  0.355  0.353  0.349  0.000  0.000
 2000 010   143    89      0     38    235     9   288   125  0.370  0.434  0.428  0.359  0.354  0.355  0.353  0.349  0.000  0.000
 2000 011   144   114      0     38    235    10   321   125  0.502  0.548  0.481  0.357  0.353  0.354  0.352  0.348  0.000  0.000
 2000 012   145   107      0     38    235    10   321   125  0.465  0.510  0.474  0.358  0.353  0.353  0.352  0.348  0.000  0.000
 2000 013   146   107      0     38    243    10   321   125  0.496  0.513  0.460  0.358  0.352  0.353  0.351  0.347  0.000  0.000
 2000 014   147   132      0     38    271    10   321   125  0.555  0.555  0.566  0.375  0.352  0.353  0.351  0.347  0.000  0.000
 2000 015   148   127      0     38    271    10   321   125  0.491  0.541  0.543  0.392  0.352  0.353  0.351  0.347  0.000  0.000
 2000 016   149   133      0     38    282    10   321   125  0.524  0.553  0.549  0.406  0.353  0.353  0.351  0.347  0.000  0.000
 2000 017   150   130      0     38    282    10   321   125  0.515  0.538  0.540  0.412  0.354  0.352  0.351  0.347  0.000  0.000
 2000 018   151   123      0     38    282    10   321   125  0.462  0.520  0.524  0.408  0.354  0.352  0.351  0.346  0.000  0.000
 2000 019   152   115      0     38    282    10   321   125  0.420  0.498  0.509  0.403  0.355  0.352  0.350  0.346  0.000  0.000
 2000 020   153   109      0     38    282    10   321   125  0.409  0.475  0.491  0.397  0.355  0.352  0.350  0.346  0.000  0.000
 2000 021   154   104      0     38    282    10   321   125  0.398  0.458  0.477  0.392  0.355  0.351  0.350  0.345  0.000  0.000
 2000 022   155   101      0     38    282    10   321   125  0.388  0.449  0.470  0.389  0.356  0.351  0.350  0.345  0.000  0.000
 2000 023   156    95      0     38    282    10   321   125  0.379  0.432  0.454  0.385  0.356  0.351  0.349  0.345  0.000  0.000
 2000 024   157   120      0     38    282    11   351   125  0.524  0.561  0.489  0.382  0.356  0.351  0.349  0.345  0.000  0.000
 2000 025   158   113      0     38    282    11   351   125  0.459  0.525  0.488  0.381  0.356  0.350  0.349  0.344  0.000  0.000
 2000 026   159   106      0     38    282    11   351   125  0.437  0.493  0.475  0.379  0.355  0.350  0.349  0.344  0.000  0.000
 2000 027   160   100      0     38    282    11   351   125  0.405  0.471  0.463  0.377  0.355  0.350  0.348  0.344  0.000  0.000
 2000 028   161    95      0     38    282    11   351   125  0.389  0.452  0.450  0.376  0.355  0.350  0.348  0.344  0.000  0.000
 2000 029   162    91      0     38    282    11   351   125  0.376  0.437  0.439  0.374  0.355  0.349  0.348  0.343  0.000  0.000
 2000 030   163   149      0     38    312    12   382   125  0.529  0.562  0.565  0.469  0.388  0.349  0.348  0.343  0.000  0.000
 2000 031   164   145      0     38    312    12   382   125  0.480  0.546  0.554  0.454  0.416  0.349  0.348  0.343  0.000  0.000
 2000 032   165   142      0     38    312    12   382   125  0.482  0.526  0.544  0.446  0.428  0.350  0.348  0.343  0.000  0.000
 2000 033   166   140      0     38    312    12   382   125  0.460  0.520  0.539  0.442  0.430  0.350  0.348  0.343  0.000  0.000
 2000 034   167   147      0     38    323    12   382   125  0.510  0.559  0.541  0.441  0.432  0.351  0.348  0.343  0.000  0.000
 2000 035   168   141      0     38    323    12   382   125  0.441  0.537  0.540  0.439  0.430  0.353  0.348  0.343  0.000  0.000
 2000 036   169   138      0     38    323    12   382   125  0.451  0.517  0.534  0.437  0.428  0.354  0.348  0.343  0.000  0.000
 2000 037   170   136      0     38    323    12   382   125  0.452  0.508  0.529  0.436  0.427  0.354  0.348  0.343  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 16:35:33

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0221 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 2000 232     0   115      0      0      0     0     0   125  0.332  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 2000 233     1   120      0      0      6     0     0   125  0.432  0.392  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 2000 234     2   122      0      0     10     0     0   125  0.467  0.394  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 2000 235     3   158      0      0     12     1    37   125  0.510  0.572  0.502  0.336  0.377  0.417  0.408  0.395  0.000  0.000
 2000 236     4   161      0      0     17     1    37   125  0.549  0.551  0.520  0.339  0.377  0.417  0.408  0.395  0.000  0.000
 2000 237     5   179      0      0     37     1    37   125  0.543  0.563  0.568  0.410  0.378  0.416  0.408  0.395  0.000  0.000
 2000 238     6   178      0      0     37     1    37   125  0.520  0.554  0.555  0.428  0.379  0.416  0.408  0.395  0.000  0.000
 2000 239     7   175      0      0     37     1    37   125  0.468  0.540  0.549  0.436  0.381  0.415  0.408  0.395  0.000  0.000
 2000 240     8   172      0      0     37     1    37   125  0.465  0.524  0.542  0.437  0.384  0.415  0.408  0.395  0.000  0.000
 2000 241     9   170      0      0     37     1    37   125  0.457  0.517  0.537  0.435  0.387  0.415  0.408  0.395  0.000  0.000
 2000 242    10   169      0      0     37     1    37   125  0.458  0.511  0.533  0.433  0.389  0.415  0.408  0.395  0.000  0.000
 2000 243    11   168      0      0     37     1    37   125  0.459  0.506  0.529  0.431  0.391  0.414  0.407  0.395  0.000  0.000
 2000 244    12   167      0      0     37     1    37   125  0.460  0.503  0.525  0.430  0.392  0.414  0.407  0.395  0.000  0.000
 2000 245    13   166      0      0     37     1    37   125  0.461  0.500  0.522  0.428  0.394  0.414  0.407  0.395  0.000  0.000
 2000 246    14   166      0      0     37     1    37   125  0.461  0.498  0.519  0.427  0.395  0.413  0.407  0.395  0.000  0.000
 2000 247    15   165      0      0     37     1    37   125  0.461  0.496  0.517  0.425  0.397  0.413  0.407  0.395  0.000  0.000
 2000 248    16   164      0      0     37     1    37   125  0.460  0.494  0.515  0.424  0.398  0.413  0.407  0.395  0.000  0.000
 2000 249    17   164      0      0     37     1    37   125  0.460  0.492  0.512  0.423  0.399  0.413  0.407  0.395  0.000  0.000
 2000 250    18   163      0      0     37     1    37   125  0.460  0.490  0.510  0.422  0.400  0.413  0.407  0.395  0.000  0.000
 2000 251    19   163      0      0     37     1    37   125  0.459  0.489  0.508  0.421  0.401  0.413  0.407  0.395  0.000  0.000
 2000 252    20   162      0      0     37     1    37   125  0.458  0.487  0.507  0.420  0.402  0.412  0.407  0.395  0.000  0.000
 2000 253    21   173      0      0     49     1    37   125  0.549  0.547  0.508  0.419  0.403  0.412  0.407  0.395  0.000  0.000
 2000 254    22   214      1      1     95     1    37   125  0.512  0.561  0.573  0.469  0.461  0.447  0.428  0.403  0.000  0.000
 2000 255    23   200      1     13     95     1    37   125  0.496  0.541  0.560  0.457  0.449  0.436  0.420  0.400  0.000  0.000
 2000 256    24   192      1     19     95     1    37   125  0.495  0.529  0.550  0.449  0.442  0.429  0.415  0.398  0.000  0.000
 2000 257    25   212      1     20    117     1    37   125  0.563  0.565  0.564  0.470  0.460  0.437  0.424  0.404  0.000  0.000
 2000 258    26   220      1     23    129     1    37   125  0.544  0.568  0.568  0.470  0.460  0.447  0.439  0.418  0.000  0.000
 2000 259    27   205      1     36    129     1    37   125  0.513  0.557  0.557  0.457  0.449  0.436  0.427  0.409  0.000  0.000
 2000 260    28   194      1     44    129     1    37   125  0.480  0.539  0.551  0.449  0.442  0.429  0.419  0.403  0.000  0.000
 2000 261    29   188      1     49    129     1    37   125  0.478  0.525  0.544  0.445  0.437  0.425  0.415  0.400  0.000  0.000
 2000 262    30   204      1     50    148     1    37   125  0.557  0.565  0.564  0.469  0.447  0.426  0.417  0.402  0.000  0.000
 2000 263    31   220      1     64    182     1    37   125  0.499  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 2000 264    32   221      1     69    190     1    37   125  0.541  0.559  0.568  0.470  0.460  0.445  0.439  0.432  0.000  0.000
 2000 265    33   205      1     83    190     1    37   125  0.502  0.552  0.557  0.457  0.449  0.435  0.427  0.417  0.000  0.000
 2000 266    34   193      1     91    190     1    37   125  0.459  0.534  0.550  0.449  0.442  0.428  0.419  0.408  0.000  0.000
 2000 267    35   191      1     93    192     1    37   125  0.499  0.520  0.542  0.447  0.441  0.427  0.420  0.408  0.000  0.000
 2000 268    36   186      1     96    192     1    37   125  0.470  0.520  0.538  0.443  0.437  0.424  0.415  0.403  0.000  0.000
 2000 269    37   182      1     98    192     1    37   125  0.469  0.514  0.534  0.440  0.434  0.422  0.412  0.400  0.000  0.000
 2000 270    38   180      1     99    192     1    37   125  0.469  0.510  0.530  0.439  0.433  0.422  0.411  0.398  0.000  0.000
 2000 271    39   179      1     99    192     1    37   125  0.469  0.506  0.528  0.438  0.433  0.422  0.411  0.398  0.000  0.000
 2000 272    40   178      1     99    192     1    37   125  0.468  0.504  0.525  0.437  0.433  0.422  0.410  0.398  0.000  0.000
 2000 273    41   177      1     99    192     1    37   125  0.468  0.501  0.523  0.436  0.433  0.422  0.410  0.398  0.000  0.000
 2000 274    42   188      1     99    207     1    37   125  0.489  0.566  0.542  0.436  0.433  0.422  0.410  0.398  0.000  0.000
