*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:51:15

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0181 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1990 235    15    12     0.3     0.0     0.3    0.00    5.12      0.0     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1990 236    16    13     0.3     0.0     0.3    0.00    5.11      0.1     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 237    17    14     0.3     0.0     0.3    0.00    5.09      0.1     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 238    18    15     0.3     0.0     0.3    0.00    5.06      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 239    19    16     0.3     0.0     0.3    0.00    5.06      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 240    20    17     0.3     0.0     0.3    0.00    5.04      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 241    21    18     0.3     0.0     0.3    0.00    5.03      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 242    22    19     0.3     0.0     0.3    0.00    5.00      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 243    23    20     0.3     0.0     0.3    0.00    5.00      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1990 244    24    21     0.3     0.0     0.3    0.00    4.99      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.03
 1990 245    25    22     0.0     0.0     0.0    0.00    2.77      0.1     0.2     0.0     0.0    5.72    2.65     0.0    1.5    0.0    0.29    0.03
 1990 246    26    23     0.0     0.0     0.0    0.00    2.77      0.1     0.2     0.0     0.0    5.72    2.65     0.0    1.5    0.0    0.29    0.03
 1990 247    27    24     0.0     0.0     0.0    0.00    2.77      0.1     0.2     0.0     0.0    5.72    2.65     0.0    1.5    0.0    0.29    0.03
 1990 248    28    25     0.0     0.0     0.0    0.00    2.77      0.1     0.2     0.0     0.0    5.72    2.66     0.0    1.5    0.0    0.29    0.03
 1990 249    29    26     0.0     0.0     0.0    0.00    2.77      0.1     0.2     0.0     0.0    5.72    2.66     0.0    1.5    0.0    0.29    0.04
 1990 250    30    27     0.0     0.0     0.0    0.00    2.78      0.1     0.2     0.0     0.0    5.72    2.66     0.0    1.5    0.0    0.29    0.04
 1990 251    31    28     0.0     0.0     0.0    0.00    2.78      0.1     0.2     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.29    0.04
 1990 252    32    29     0.0     0.0     0.0    0.00    2.78      0.1     0.2     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.29    0.04
 1990 253    33    30     0.0     0.0     0.0    0.00    2.78      0.1     0.2     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.29    0.04
 1990 254    34    31     0.0     0.0     0.0    0.00    2.78      0.1     0.2     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.29    0.05
 1990 255    35    32     0.0     0.0     0.0    0.00    2.78      0.1     0.2     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.29    0.05
 1990 256    36    33     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.29    0.05
 1990 257    37    34     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.29    0.05
 1990 258    38    35     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.29    0.05
 1990 259    39    36     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.74    2.67     0.0    1.5    0.0    0.29    0.05
 1990 260    40    37     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.74    2.67     0.0    1.5    0.0    0.29    0.05
 1990 261    41    38     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.74    2.67     0.0    1.5    0.0    0.29    0.05
 1990 262    42    39     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.29    0.06
 1990 263    43    40     0.0     0.0     0.0    0.00    2.79      0.1     0.2     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.29    0.06
 1990 264    44    41     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.29    0.06
 1990 265    45    42     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.29    0.06
 1990 266    46    43     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.29    0.06
 1990 267    47    44     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.29    0.06
 1990 268    48    45     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.29    0.06
 1990 269    49    46     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.29    0.06
 1990 270    50    47     0.0     0.0     0.0    0.00    2.80      0.1     0.2     0.0     0.0    5.75    2.69     0.0    1.5    0.0    0.29    0.06
 1990 271    51    48     0.0     0.0     0.0    0.00    2.81      0.1     0.2     0.0     0.0    5.75    2.69     0.0    1.5    0.0    0.29    0.06
 1990 272    52    49     0.0     0.0     0.0    0.00    2.81      0.1     0.2     0.0     0.0    5.76    2.69     0.0    1.5    0.0    0.29    0.06
 1990 273    53    50     0.0     0.0     0.0    0.00    2.81      0.1     0.2     0.0     0.0    5.76    2.69     0.0    1.5    0.0    0.29    0.06
 1990 274    54    51     0.0     0.0     0.0    0.00    2.81      0.1     0.2     0.0     0.0    5.76    2.69     0.0    1.5    0.0    0.29    0.07
 1990 275    55    52     0.0     0.0     0.0    0.00    2.81      0.1     0.2     0.0     0.0    5.76    2.70     0.0    1.5    0.0    0.29    0.07
 1990 276    56    53     0.0     0.0     0.0    0.00    2.82      0.1     0.2     0.0     0.0    5.77    2.70     0.0    1.5    0.0    0.29    0.07
 1990 277    57    54     0.0     0.0     0.0    0.00    2.82      0.1     0.2     0.0     0.0    5.77    2.70     0.0    1.5    0.0    0.29    0.07
 1990 278    58    55     0.0     0.0     0.0    0.00    2.82      0.1     0.2     0.0     0.0    5.77    2.70     0.0    1.5    0.0    0.29    0.07
 1990 279    59    56     0.0     0.0     0.0    0.00    2.82      0.1     0.2     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.29    0.07
 1990 280    60    57     0.0     0.0     0.0    0.00    2.83      0.1     0.2     0.0     0.0    5.78    2.71     0.0    1.5    0.0    0.29    0.07
 1990 281    61    58     0.0     0.0     0.0    0.00    2.83      0.1     0.2     0.0     0.0    5.78    2.71     0.0    1.5    0.0    0.29    0.07
 1990 282    62    59     0.0     0.0     0.0    0.00    2.83      0.1     0.2     0.0     0.0    5.78    2.71     0.0    1.5    0.0    0.29    0.07
 1990 283    63    60     0.0     0.0     0.0    0.00    2.83      0.1     0.2     0.0     0.0    5.78    2.71     0.0    1.5    0.0    0.29    0.07
 1990 284    64    61     0.0     0.0     0.0    0.00    2.83      0.1     0.2     0.0     0.0    5.78    2.71     0.0    1.5    0.0    0.29    0.07
 1990 285    65    62     0.0     0.0     0.0    0.00    2.83      0.1     0.2     0.0     0.0    5.78    2.72     0.0    1.5    0.0    0.29    0.07
 1990 286    66    63     0.0     0.0     0.0    0.00    2.84      0.1     0.2     0.0     0.0    5.79    2.72     0.0    1.5    0.0    0.29    0.07
 1990 287    67    64     0.0     0.0     0.0    0.00    2.84      0.1     0.2     0.0     0.0    5.79    2.72     0.0    1.5    0.0    0.29    0.07
 1990 288    68    65     0.0     0.0     0.0    0.00    2.84      0.1     0.2     0.0     0.0    5.79    2.72     0.0    1.5    0.0    0.29    0.08
 1990 289    69    66     0.0     0.0     0.0    0.00    2.84      0.1     0.2     0.0     0.0    5.79    2.72     0.0    1.5    0.0    0.29    0.08
 1990 290    70    67     0.0     0.0     0.0    0.00    2.84      0.1     0.2     0.0     0.0    5.79    2.72     0.0    1.5    0.0    0.29    0.08
 1990 291    71    68     0.0     0.0     0.0    0.00    2.84      0.1     0.2     0.0     0.0    5.79    2.72     0.0    1.5    0.0    0.29    0.08
 1990 292    72    69     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.79    2.73     0.0    1.5    0.0    0.29    0.08
 1990 293    73    70     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.80    2.73     0.0    1.5    0.0    0.29    0.08
 1990 294    74    71     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.80    2.73     0.0    1.5    0.0    0.29    0.08
 1990 295    75    72     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.80    2.73     0.0    1.5    0.0    0.29    0.08
 1990 296    76    73     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.80    2.73     0.0    1.5    0.0    0.29    0.08
 1990 297    77    74     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.80    2.74     0.0    1.5    0.0    0.29    0.08
 1990 298    78    75     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.81    2.74     0.0    1.5    0.0    0.29    0.08
 1990 299    79    76     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.81    2.74     0.0    1.5    0.0    0.29    0.08
 1990 300    80    77     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.81    2.74     0.0    1.5    0.0    0.29    0.08
 1990 301    81    78     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.81    2.74     0.0    1.5    0.0    0.29    0.08
 1990 302    82    79     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.81    2.75     0.0    1.5    0.0    0.29    0.08
 1990 303    83    80     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.82    2.75     0.0    1.5    0.0    0.29    0.08
 1990 304    84    81     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.82    2.75     0.0    1.5    0.0    0.29    0.09
 1990 305    85    82     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.82    2.75     0.0    1.5    0.0    0.29    0.09
 1990 306    86    83     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.82    2.75     0.0    1.5    0.0    0.29    0.09
 1990 307    87    84     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.82    2.75     0.0    1.5    0.0    0.29    0.09
 1990 308    88    85     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 309    89    86     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 310    90    87     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 311    91    88     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 312    92    89     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 313    93    90     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 314    94    91     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 315    95    92     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.83    2.76     0.0    1.5    0.0    0.29    0.09
 1990 316    96    93     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.84    2.77     0.0    1.5    0.0    0.29    0.09
 1990 317    97    94     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.84    2.77     0.0    1.5    0.0    0.29    0.09
 1990 318    98    95     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.84    2.77     0.0    1.5    0.0    0.29    0.09
 1990 319    99    96     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.84    2.77     0.0    1.5    0.0    0.29    0.09
 1990 320   100    97     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.84    2.77     0.0    1.5    0.0    0.29    0.09
 1990 321   101    98     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.84    2.77     0.0    1.5    0.0    0.29    0.09
 1990 322   102    99     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.85    2.77     0.0    1.5    0.0    0.29    0.10
 1990 323   103   100     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.85    2.78     0.0    1.5    0.0    0.29    0.10
 1990 324   104   101     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.85    2.78     0.0    1.5    0.0    0.29    0.10
 1990 325   105   102     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.85    2.78     0.0    1.5    0.0    0.29    0.10
 1990 326   106   103     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.85    2.78     0.0    1.5    0.0    0.29    0.10
 1990 327   107   104     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.85    2.78     0.0    1.5    0.0    0.29    0.10
 1990 328   108   105     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.85    2.78     0.0    1.5    0.0    0.29    0.10
 1990 329   109   106     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.86    2.78     0.0    1.5    0.0    0.29    0.10
 1990 330   110   107     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 331   111   108     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 332   112   109     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 333   113   110     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 334   114   111     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 335   115   112     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 336   116   113     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.86    2.79     0.0    1.5    0.0    0.29    0.10
 1990 337   117   114     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.87    2.79     0.0    1.5    0.0    0.29    0.10
 1990 338   118   115     0.0     0.0     0.0    0.00    2.91      0.1     0.2     0.0     0.0    5.87    2.79     0.0    1.5    0.0    0.29    0.10
 1990 339   119   116     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.87    2.80     0.0    1.5    0.0    0.29    0.10
 1990 340   120   117     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.87    2.80     0.0    1.5    0.0    0.29    0.10
 1990 341   121   118     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.87    2.80     0.0    1.5    0.0    0.29    0.11
 1990 342   122   119     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.87    2.80     0.0    1.5    0.0    0.29    0.11
 1990 343   123   120     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.87    2.80     0.0    1.5    0.0    0.29    0.11
 1990 344   124   121     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.88    2.80     0.0    1.5    0.0    0.29    0.11
 1990 345   125   122     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.88    2.80     0.0    1.5    0.0    0.29    0.11
 1990 346   126   123     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.88    2.80     0.0    1.5    0.0    0.29    0.11
 1990 347   127   124     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.88    2.81     0.0    1.5    0.0    0.29    0.11
 1990 348   128   125     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.88    2.81     0.0    1.5    0.0    0.29    0.11
 1990 349   129   126     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.88    2.81     0.0    1.5    0.0    0.29    0.11
 1990 350   130   127     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.88    2.81     0.0    1.5    0.0    0.29    0.11
 1990 351   131   128     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.88    2.81     0.0    1.5    0.0    0.29    0.11
 1990 352   132   129     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.89    2.81     0.0    1.5    0.0    0.29    0.11
 1990 353   133   130     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.89    2.81     0.0    1.5    0.0    0.29    0.11
 1990 354   134   131     0.0     0.0     0.0    0.00    2.93      0.1     0.2     0.0     0.0    5.89    2.81     0.0    1.5    0.0    0.29    0.11
 1990 355   135   132     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.89    2.81     0.0    1.5    0.0    0.29    0.11
 1990 356   136   133     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.89    2.82     0.0    1.5    0.0    0.29    0.11
 1990 357   137   134     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.89    2.82     0.0    1.5    0.0    0.29    0.11
 1990 358   138   135     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.89    2.82     0.0    1.5    0.0    0.29    0.11
 1990 359   139   136     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.89    2.82     0.0    1.5    0.0    0.29    0.11
 1990 360   140   137     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.11
 1990 361   141   138     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.11
 1990 362   142   139     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.11
 1990 363   143   140     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.11
 1990 364   144   141     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.11
 1990 365   145   142     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.12
 1991 001   146   143     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.90    2.82     0.0    1.5    0.0    0.29    0.12
 1991 002   147   144     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.90    2.83     0.0    1.5    0.0    0.29    0.12
 1991 003   148   145     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.90    2.83     0.0    1.5    0.0    0.29    0.12
 1991 004   149   146     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.90    2.83     0.0    1.5    0.0    0.29    0.12
 1991 005   150   147     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.90    2.83     0.0    1.5    0.0    0.29    0.12
 1991 006   151   148     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 007   152   149     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 008   153   150     0.0     0.0     0.0    0.00    2.95      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 009   154   151     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 010   155   152     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 011   156   153     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 012   157   154     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 013   158   155     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.83     0.0    1.5    0.0    0.29    0.12
 1991 014   159   156     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.29    0.12
 1991 015   160   157     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.29    0.12
 1991 016   161   158     0.0     0.0     0.0    0.00    2.96      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.29    0.12
 1991 017   162   159     0.0     0.0     0.0    0.00    2.94      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.29    0.12
 1991 018   163   160     0.0     0.0     0.0    0.00    2.92      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.30    0.12
 1991 019   164   161     0.0     0.0     0.0    0.00    2.90      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.30    0.12
 1991 020   165   162     0.0     0.0     0.0    0.00    2.89      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.30    0.12
 1991 021   166   163     0.0     0.0     0.0    0.00    2.88      0.1     0.2     0.0     0.0    5.91    2.84     0.0    1.5    0.0    0.30    0.12
 1991 022   167   164     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.12
 1991 023   168   165     0.0     0.0     0.0    0.00    2.87      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.12
 1991 024   169   166     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.13
 1991 025   170   167     0.0     0.0     0.0    0.00    2.86      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.13
 1991 026   171   168     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.13
 1991 027   172   169     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.13
 1991 028   173   170     0.0     0.0     0.0    0.00    2.85      0.1     0.2     0.0     0.0    5.92    2.84     0.0    1.5    0.0    0.30    0.13

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:51:15

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0181 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1991 223     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 224     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 225     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 226     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 227     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 228     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 229     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 230    10     7     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
