*SOIL TEMPERATURE OUTPUT FILE (DAILY)

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:10:00

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0026 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  TS1D  TS2D  TS3D  TS4D  TS5D  TS6D  TS7D  TS8D  TS9D  TS10
 1990 318   127  24.0  22.7  20.9  19.4  18.4  17.5  17.1  17.0   0.0   0.0
 1990 319   128  23.7  22.4  20.7  19.3  18.3  17.5  17.1  16.9   0.0   0.0
 1990 320   129  24.2  22.8  21.0  19.5  18.5  17.6  17.1  17.0   0.0   0.0
 1990 321   130  24.3  23.0  21.1  19.6  18.5  17.6  17.1  17.0   0.0   0.0
 1990 322   131  24.7  23.3  21.4  19.8  18.7  17.7  17.2  17.0   0.0   0.0
 1990 323   132  26.2  24.6  22.4  20.6  19.3  18.1  17.4  17.2   0.0   0.0
 1990 324   133  26.9  25.2  22.9  20.9  19.6  18.3  17.6  17.3   0.0   0.0
 1990 325   134  27.5  25.8  23.4  21.3  19.8  18.4  17.7  17.3   0.0   0.0
 1990 326   135  28.1  26.3  23.8  21.6  20.0  18.6  17.7  17.4   0.0   0.0
 1990 327   136  27.9  26.1  23.6  21.5  19.9  18.5  17.7  17.4   0.0   0.0
 1990 328   137  27.5  25.7  23.3  21.2  19.7  18.4  17.6  17.3   0.0   0.0
 1990 329   138  27.7  25.9  23.5  21.3  19.8  18.4  17.6  17.3   0.0   0.0
 1990 330   139  26.7  25.1  22.9  20.9  19.5  18.2  17.5  17.2   0.0   0.0
 1990 331   140  25.5  24.0  22.0  20.2  19.0  17.9  17.3  17.1   0.0   0.0
 1990 332   141  25.1  23.6  21.7  20.0  18.8  17.8  17.2  17.0   0.0   0.0
 1990 333   142  24.9  23.5  21.6  19.9  18.8  17.7  17.2  17.0   0.0   0.0
 1990 334   143  23.1  22.0  20.4  19.0  18.1  17.3  16.9  16.8   0.0   0.0
 1990 335   144  23.4  22.2  20.6  19.2  18.2  17.4  16.9  16.8   0.0   0.0
 1990 336   145  23.0  21.9  20.3  19.0  18.1  17.3  16.9  16.8   0.0   0.0
 1990 337   146  22.5  21.4  20.0  18.7  17.9  17.1  16.8  16.7   0.0   0.0
 1990 338   147  22.1  21.1  19.7  18.5  17.7  17.0  16.7  16.6   0.0   0.0
 1990 339   148  24.1  22.8  21.1  19.6  18.5  17.5  17.0  16.9   0.0   0.0
 1990 340   149  24.0  22.7  21.0  19.5  18.5  17.5  17.0  16.9   0.0   0.0
 1990 341   150  24.4  23.1  21.3  19.7  18.6  17.6  17.1  16.9   0.0   0.0
 1990 342   151  24.5  23.2  21.4  19.8  18.7  17.6  17.1  16.9   0.0   0.0
 1990 343   152  23.5  22.3  20.7  19.3  18.3  17.4  16.9  16.8   0.0   0.0
 1990 344   153  22.3  21.3  19.9  18.7  17.8  17.1  16.7  16.7   0.0   0.0
 1990 345   154  22.1  21.1  19.8  18.6  17.8  17.0  16.7  16.6   0.0   0.0
 1990 346   155  21.9  20.9  19.6  18.5  17.7  17.0  16.7  16.6   0.0   0.0
 1990 347   156  21.2  20.3  19.2  18.1  17.4  16.8  16.6  16.5   0.0   0.0
 1990 348   157  21.8  20.9  19.6  18.4  17.7  17.0  16.7  16.6   0.0   0.0
 1990 349   158  22.7  21.7  20.2  18.9  18.0  17.2  16.8  16.7   0.0   0.0
 1990 350   159  23.4  22.2  20.7  19.3  18.3  17.4  16.9  16.8   0.0   0.0
 1990 351   160  23.9  22.7  21.0  19.5  18.5  17.5  17.0  16.8   0.0   0.0
 1990 352   161  23.9  22.7  21.0  19.5  18.5  17.5  17.0  16.8   0.0   0.0
 1990 353   162  23.6  22.5  20.9  19.4  18.4  17.5  17.0  16.8   0.0   0.0
 1990 354   163  23.6  22.4  20.8  19.4  18.4  17.4  16.9  16.8   0.0   0.0
 1990 355   164  24.3  23.0  21.3  19.8  18.6  17.6  17.0  16.9   0.0   0.0
 1990 356   165  24.9  23.6  21.7  20.1  18.9  17.8  17.1  16.9   0.0   0.0
 1990 357   166  26.0  24.5  22.5  20.7  19.3  18.0  17.3  17.0   0.0   0.0
 1990 358   167  26.7  25.1  23.0  21.0  19.6  18.2  17.4  17.1   0.0   0.0
 1990 359   168  26.7  25.1  23.0  21.0  19.6  18.2  17.4  17.1   0.0   0.0
 1990 360   169  26.9  25.3  23.2  21.1  19.7  18.3  17.5  17.1   0.0   0.0
 1990 361   170  26.1  24.6  22.6  20.7  19.4  18.1  17.3  17.0   0.0   0.0
 1990 362   171  24.9  23.6  21.8  20.1  18.9  17.8  17.1  16.9   0.0   0.0
 1990 363   172  24.1  23.0  21.3  19.8  18.7  17.6  17.0  16.8   0.0   0.0
 1990 364   173  24.0  22.9  21.2  19.7  18.6  17.6  17.0  16.8   0.0   0.0
 1990 365   174  23.9  22.8  21.2  19.7  18.6  17.6  17.0  16.8   0.0   0.0
 1991 001   175  25.0  23.7  21.9  20.2  19.0  17.8  17.2  16.9   0.0   0.0
 1991 002   176  26.8  25.3  23.1  21.1  19.7  18.3  17.4  17.1   0.0   0.0
 1991 003   177  28.4  26.6  24.2  21.9  20.3  18.6  17.7  17.3   0.0   0.0
 1991 004   178  29.3  27.4  24.8  22.4  20.6  18.9  17.8  17.4   0.0   0.0
 1991 005   179  29.4  27.5  24.9  22.4  20.6  18.9  17.8  17.4   0.0   0.0
 1991 006   180  29.4  27.5  24.8  22.4  20.6  18.9  17.8  17.4   0.0   0.0
 1991 007   181  29.7  27.8  25.1  22.6  20.7  18.9  17.9  17.4   0.0   0.0
 1991 008   182  30.3  28.3  25.5  22.9  21.0  19.1  18.0  17.5   0.0   0.0
 1991 009   183  29.8  27.9  25.2  22.7  20.8  19.0  17.9  17.4   0.0   0.0
 1991 010   184  29.1  27.3  24.7  22.3  20.6  18.8  17.8  17.4   0.0   0.0
 1991 011   185  28.6  26.8  24.3  22.1  20.4  18.7  17.7  17.3   0.0   0.0
 1991 012   186  27.6  26.0  23.7  21.6  20.0  18.5  17.6  17.2   0.0   0.0
 1991 013   187  26.1  24.7  22.7  20.8  19.5  18.1  17.3  17.0   0.0   0.0
 1991 014   188  25.7  24.4  22.4  20.7  19.3  18.0  17.3  17.0   0.0   0.0
 1991 015   189  25.6  24.3  22.4  20.6  19.3  18.0  17.3  17.0   0.0   0.0
 1991 016   190  24.7  23.5  21.8  20.2  19.0  17.8  17.2  16.9   0.0   0.0
 1991 017   191  24.1  23.0  21.4  19.9  18.8  17.7  17.1  16.8   0.0   0.0
 1991 018   192  24.4  23.3  21.6  20.1  18.9  17.8  17.1  16.9   0.0   0.0
 1991 019   193  25.2  24.0  22.2  20.5  19.2  18.0  17.2  17.0   0.0   0.0
 1991 020   194  26.1  24.8  22.8  20.9  19.6  18.2  17.4  17.1   0.0   0.0
 1991 021   195  27.1  25.6  23.5  21.5  20.0  18.5  17.6  17.2   0.0   0.0
 1991 022   196  27.9  26.3  24.1  21.9  20.3  18.7  17.7  17.3   0.0   0.0
 1991 023   197  28.4  26.8  24.4  22.2  20.5  18.8  17.8  17.3   0.0   0.0
