*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 01, 2016; 14:59:40

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0097 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1990 228    44    41    1.8    0.0    1.8   0.00   3.94    1.1    1.3    0.6    3.9   3.94   1.30    0.00    0.01
 1990 229    45    42    2.0    0.0    2.0   0.00   3.86    1.4    1.4    0.5    3.9   3.86   1.25    0.00    0.02
 1990 230    46    43    2.2    0.0    2.2   0.00   3.92    1.7    1.6    0.5    3.9   3.92   1.27    0.00    0.02
 1990 231    47    44    2.3    0.0    2.3   0.00   3.81    2.0    1.8    0.5    3.8   3.81   1.23    0.00    0.02
 1990 232    48    45    2.6    0.0    2.6   0.00   3.95    2.4    2.0    0.6    3.9   3.95   1.29    0.00    0.03
 1990 233    49    46    2.7    0.0    2.7   0.00   4.00    2.5    2.2    0.6    4.0   4.00   1.16    0.00    0.03
 1990 234    50    47    2.9    0.0    2.9   0.00   4.09    2.9    2.3    0.6    4.1   4.09   1.34    0.00    0.04
 1990 235    51    48    2.9    0.0    2.9   0.00   4.09    3.1    2.4    0.6    4.1   4.09   1.32    0.00    0.04
 1990 236    52    49    3.0    0.0    3.0   0.00   3.94    3.1    2.4    0.6    3.9   3.94   1.17    0.00    0.05
 1990 237    53    50    3.2    0.0    3.2   0.00   3.70    3.3    2.6    0.5    3.7   3.70   1.14    0.00    0.06
 1990 238    54    51    3.5    0.0    3.5   0.00   3.59    3.7    3.0    0.5    3.6   3.59   1.12    0.00    0.06
 1990 239    55    52    4.1    0.0    4.1   0.00   3.97    4.3    3.5    0.6    4.0   3.97   1.16    0.00    0.07
 1990 240    56    53    4.2    0.0    4.2   0.00   4.13    4.6    3.6    0.6    4.1   4.13   1.22    0.00    0.08
 1990 241    57    54    4.2    0.0    4.2   0.00   4.05    4.7    3.7    0.6    4.0   4.05   1.24    0.00    0.09
 1990 242    58    55    4.2    0.0    4.2   0.00   3.89    4.7    3.7    0.5    3.9   3.89   1.23    0.00    0.09
 1990 243    59    56    4.5    0.0    4.5   0.00   4.12    4.7    3.9    0.6    4.1   4.12   1.08    0.00    0.10
 1990 244    60    57    4.5    0.0    4.5   0.00   4.12    4.8    3.9    0.6    4.1   4.12   1.12    0.00    0.10
 1990 245    61    58    4.5    0.0    4.5   0.00   4.07    4.8    3.9    0.6    4.1   4.07   1.12    0.00    0.10
 1990 246    62    59    4.5    0.0    4.5   0.00   3.96    4.8    3.9    0.6    4.0   3.96   1.12    0.00    0.10
 1990 247    63    60    4.6    0.0    4.6   0.00   3.91    4.9    4.1    0.5    3.9   3.91   1.07    0.00    0.11
 1990 248    64    61    4.8    0.0    4.8   0.00   4.04    5.1    4.3    0.6    4.0   4.04   1.07    0.00    0.12
 1990 249    65    62    4.9    0.0    4.9   0.00   4.03    5.1    4.3    0.6    4.0   4.03   1.07    0.00    0.13
 1990 250    66    63    4.9    0.0    4.9   0.00   4.00    5.2    4.4    0.6    4.0   4.00   1.07    0.00    0.13
 1990 251    67    64    5.0    0.0    5.0   0.00   3.96    5.2    4.4    0.6    4.0   3.96   1.07    0.00    0.14
 1990 252    68    65    5.1    0.0    5.1   0.00   3.70    5.3    4.5    0.5    3.7   3.70   1.08    0.00    0.15
 1990 253    69    66    5.5    0.0    5.5   0.00   3.72    5.8    5.0    0.5    3.7   3.72   1.08    0.00    0.15
 1990 254    70    67    5.9    0.0    5.9   0.00   3.77    6.2    5.4    0.5    3.8   3.77   1.09    0.00    0.16
 1990 255    71    68    6.2    0.0    6.2   0.00   3.79    6.6    5.7    0.5    3.8   3.79   1.11    0.00    0.17
 1990 256    72    69    6.5    0.0    6.5   0.00   3.62    6.9    6.0    0.5    3.6   3.62   1.11    0.00    0.18
 1990 257    73    70    7.2    0.0    7.2   0.00   3.59    7.6    6.7    0.5    3.6   3.59   1.13    0.00    0.19
 1990 258    74    71    8.0    0.0    8.0   0.00   3.47    8.4    7.5    0.5    3.5   3.47   1.11    0.00    0.19
 1990 259    75    72    9.1    0.0    9.1   0.00   3.66    9.7    8.6    0.5    3.7   3.66   1.14    0.00    0.20
 1990 260    76    73    9.8    0.0    9.8   0.00   3.75   10.4    9.2    0.5    3.8   3.75   1.13    0.00    0.21
 1990 261    77    74   10.2    0.0   10.2   0.00   3.85   10.8    9.7    0.5    3.8   3.85   1.09    0.00    0.22
 1990 262    78    75   10.5    0.0   10.5   0.00   3.71   11.1    9.9    0.5    3.7   3.71   1.10    0.00    0.23
 1990 263    79    76   11.0    0.0   11.0   0.00   3.51   11.7   10.5    0.5    3.5   3.51   1.10    0.00    0.24
 1990 264    80    77   12.2    0.0   12.2   0.00   3.65   12.9   11.7    0.5    3.7   3.65   1.09    0.00    0.25
 1990 265    81    78   13.0    0.0   13.0   0.00   3.67   14.4   12.5    0.5    3.7   3.67   1.28    0.00    0.26
 1990 266    82    79   13.5    0.0   13.5   0.00   3.77   15.0   13.0    0.5    3.8   3.77   1.24    0.00    0.27
 1990 267    83    80   14.3    0.0   14.3   0.00   3.88   16.4   13.8    0.5    3.9   3.88   1.36    0.00    0.28
 1990 268    84    81   14.3    0.0   14.3   0.00   3.69   16.9   13.8    0.5    3.7   3.69   1.29    0.00    0.30
 1990 269    85    82   14.8    0.0   14.8   0.00   3.58   17.8   14.3    0.5    3.6   3.58   1.23    0.00    0.32
 1990 270    86    83   16.4    0.0   16.4   0.00   3.55   19.7   15.8    0.5    3.5   3.55   1.20    0.00    0.34
 1990 271    87    84   17.5    0.0   17.5   0.00   3.52   21.2   17.0    0.5    3.5   3.52   1.16    0.00    0.36
 1990 272    88    85   19.0    0.0   19.0   0.00   3.49   23.2   18.5    0.5    3.5   3.49   1.17    0.00    0.39
 1990 273    89    86   21.3    0.0   21.3   0.00   3.45   26.1   20.7    0.6    3.4   3.45   1.18    0.00    0.41
 1990 274    90    87   23.8    0.0   23.8   0.00   3.40   29.4   23.0    0.8    3.4   3.40   1.20    0.00    0.44
 1990 275    91    88   25.3    0.0   25.3   0.00   3.37   32.2   24.4    0.9    3.4   3.37   1.22    0.00    0.48
 1990 276    92    89   27.3    0.0   27.3   0.00   3.34   34.6   26.3    1.0    3.3   3.34   1.16    0.00    0.52
 1990 277    93    90   29.5    0.0   29.5   0.00   3.31   36.1   28.3    1.3    3.3   3.31   1.07    0.00    0.56
 1990 278    94    91   31.8    0.0   31.8   0.00   3.28   38.4   30.2    1.6    3.3   3.28   1.07    0.00    0.60
 1990 279    95    92   33.3    0.0   33.3   0.00   3.29   40.2   31.6    1.7    3.3   3.29   1.10    0.00    0.64
 1990 280    96    93   34.8    0.0   34.8   0.00   3.23   41.7   32.8    2.0    3.2   3.23   1.09    0.00    0.68
 1990 281    97    94   36.7    0.0   36.7   0.00   3.21   44.9   34.4    2.4    3.2   3.21   1.15    0.00    0.72
 1990 282    98    95   39.6    0.0   39.6   0.00   3.18   49.2   36.7    2.9    3.2   3.18   1.19    0.00    0.77
 1990 283    99    96   42.3    0.0   42.3   0.00   3.15   53.5   38.7    3.5    3.2   3.15   1.20    0.00    0.82
 1990 284   100    97   45.3    0.0   45.3   0.00   3.12   55.6   41.0    4.3    3.1   3.12   1.09    0.00    0.88
 1990 285   101    98   47.5    0.0   47.5   0.00   3.10   60.7   42.6    4.9    3.1   3.10   1.20    0.00    0.94
 1990 286   102    99   50.2    0.0   50.2   0.00   3.08   64.5   44.5    5.7    3.1   3.08   1.17    0.00    1.01
 1990 287   103   100   52.8    0.0   52.8   0.00   3.05   68.6   46.3    6.5    3.1   3.05   1.17    0.00    1.09
 1990 288   104   101   54.6    0.0   54.6   0.00   3.04   72.5   47.5    7.0    3.0   3.04   1.19    0.00    1.17
 1990 289   105   102   56.4    0.0   56.4   0.00   3.02   76.1   48.8    7.7    3.0   3.02   1.17    0.00    1.27
 1990 290   106   103   59.4    0.0   59.4   0.00   3.00   80.3   50.7    8.7    3.0   3.00   1.15    0.00    1.37
 1990 291   107   104   63.5    0.0   63.5   0.00   2.97   85.6   53.2   10.3    3.0   2.97   1.14    0.00    1.48
 1990 292   108   105   67.7    0.0   67.7   0.00   2.93   89.6   55.7   12.0    2.9   2.93   1.10    0.00    1.60
 1990 293   109   106   71.7    0.0   71.7   0.00   2.91   94.8   57.9   13.7    2.9   2.91   1.11    0.00    1.71
 1990 294   110   107   75.9    0.0   75.9   0.00   2.88  100.4   60.2   15.7    2.9   2.88   1.12    0.00    1.83
 1990 295   111   108   80.8    0.0   80.8   0.00   2.84  106.8   62.7   18.0    2.8   2.84   1.13    0.00    1.96
 1990 296   112   109   83.1    0.0   83.1   0.00   2.83  111.4   63.9   19.2    2.8   2.83   1.14    0.00    2.10
 1990 297   113   110   86.0    0.0   86.0   0.00   2.81  116.1   65.3   20.7    2.8   2.81   1.14    0.00    2.24
 1990 298   114   111   90.0    0.0   90.0   0.00   2.78  121.3   67.2   22.8    2.8   2.78   1.12    0.00    2.40
 1990 299   115   112  100.0    0.0  100.0   0.00   2.75  129.9   74.5   25.5    2.7   2.75   1.07    0.00    2.56
 1990 300   116   113  106.2    0.0  106.2   0.00   2.71  136.1   77.1   29.1    2.7   2.71   1.07    0.00    2.71
 1990 301   117   114  112.7    0.0  112.7   0.00   2.68  142.6   79.5   33.2    2.7   2.68   1.07    0.00    2.87
 1990 302   118   115  115.4    0.0  115.4   0.00   2.65  145.2   80.1   35.3    2.6   2.65   1.07    0.00    3.02
 1990 303   119   116  120.2    0.0  120.2   0.00   2.62  150.8   81.3   38.9    2.6   2.62   1.08    0.00    3.18
 1990 304   120   117  125.6    0.0  125.6   0.00   2.59  156.8   82.7   42.9    2.6   2.59   1.09    0.00    3.33
 1990 305   121   118  131.1    0.0  131.1   0.00   2.56  164.5   84.0   47.2    2.6   2.56   1.11    0.00    3.49
 1990 306   122   119  134.4    0.0  134.4   0.00   2.49  168.4   83.7   50.8    2.5   2.49   1.09    0.00    3.67
 1990 307   123   120  137.8    0.0  137.8   0.00   2.41  172.0   83.2   54.7    2.4   2.41   1.08    0.00    3.84
 1990 308   124   121  140.8    0.0  140.8   0.00   2.40  175.9   83.8   56.9    2.4   2.40   1.07    0.00    4.02
 1990 309   125   122  142.8    0.0  142.8   0.00   2.39  179.3   84.1   58.6    2.4   2.39   1.05    0.00    4.19
 1990 310   126   123  144.6    0.0  144.6   0.00   2.36  182.3   84.1   60.6    2.4   2.36   1.03    0.00    4.38
 1990 311   127   124  146.3    0.0  146.3   0.00   2.35  185.0   84.3   62.0    2.3   2.35   1.02    0.00    4.57
 1990 312   128   125  147.6    0.0  147.6   0.00   2.33  187.5   84.2   63.4    2.3   2.33   1.00    0.00    4.77
 1990 313   129   126  149.0    0.0  149.0   0.00   2.28  189.7   83.7   65.3    2.3   2.28   0.98    0.00    4.97
 1990 314   130   127  150.3    0.0  150.3   0.00   2.21  191.7   82.6   67.7    2.2   2.21   0.97    0.00    5.18
 1990 315   131   128  151.4    0.0  151.4   0.00   2.17  193.5   82.1   69.4    2.2   2.17   0.95    0.00    5.39
 1990 316   132   129  152.5    0.0  152.5   0.00   2.12  195.0   81.4   71.1    2.1   2.12   0.94    0.00    5.61
 1990 317   133   130  153.5    0.0  153.5   0.00   2.07  196.4   80.5   73.0    2.1   2.07   0.94    0.00    5.82
 1990 318   134   131  154.3    0.0  154.3   0.00   2.03  197.5   79.9   74.4    2.0   2.03   0.95    0.00    6.04
 1990 319   135   132  155.0    0.0  155.0   0.00   1.98  198.4   79.1   75.9    2.0   1.98   0.95    0.00    6.26
 1990 320   136   133  155.6    0.0  155.6   0.00   2.15  199.3   85.4   70.2    2.2   2.15   0.92    0.00    6.48
 1990 321   137   134  156.0    0.0  156.0   0.00   2.16  200.2   84.5   71.4    2.2   2.16   0.90    0.00    6.70
 1990 322   138   135  156.4    0.0  156.4   0.00   2.15  201.4   83.3   73.1    2.1   2.15   0.89    0.00    6.92
 1990 323   139   136  156.7    0.0  156.7   0.00   2.14  202.2   81.8   74.8    2.1   2.14   0.90    0.00    7.15
 1990 324   140   137  156.7    0.0  156.7   0.00   2.13  202.6   80.4   76.2    2.1   2.13   0.91    0.00    7.38
 1990 325   141   138  156.5    0.0  156.5   0.00   2.12  203.3   79.0   77.5    2.1   2.12   0.90    0.00    7.62
 1990 326   142   139  156.0    0.0  156.0   0.00   2.11  204.3   77.3   78.8    2.1   2.11   0.91    0.00    7.85
 1990 327   143   140  155.1    0.0  155.1   0.00   2.09  205.5   75.2   79.8    2.1   2.09   0.92    0.00    8.10
 1990 328   144   141  152.6    0.0  152.6   0.00   2.05  206.8   72.5   80.1    2.0   2.05   0.98    0.00    8.35
 1990 329   145   142  146.4    0.0  146.4   0.00   1.96  207.3   68.0   78.3    2.0   1.96   1.08    0.00    8.62
 1990 330   146   143  146.4    0.0  146.4   0.00   1.96  207.3   66.8   79.6    2.0   1.96   1.06    0.00    8.62
 1990 331   147   144  146.4    0.0  146.4   0.00   1.96  207.3   65.5   80.8    2.0   1.96   1.03    0.00    8.62
 1990 332   148   145  146.4    0.0  146.4   0.00   1.97  207.3   64.1   82.2    2.0   1.97   1.00    0.00    8.62
 1990 333   149   146  146.0    5.2  140.8   1.70   1.89  210.0   61.7   79.1    1.9   1.89   1.04    0.00    8.93
 1990 334   150   147  146.0    7.8  138.2   1.70   1.86  210.0   60.6   77.6    1.9   1.86   1.05    0.00    8.93
 1990 335   151   148  146.6   10.7  135.9   1.70   1.83  211.3   59.6   76.3    1.8   1.83   1.04    0.00    9.25
 1990 336   152   149  147.1   14.3  132.9   1.70   1.78  212.2   58.2   74.6    1.8   1.78   1.05    0.00    9.58
 1990 337   153   150  147.7   17.8  129.9   1.70   1.74  213.0   56.9   73.0    1.7   1.74   1.04    0.00    9.90
 1990 338   154   151  148.4   21.7  126.6   1.70   1.70  214.0   55.5   71.1    1.7   1.70   1.03    0.00   10.23
 1990 339   155   152  148.9   27.5  121.5   1.70   1.63  214.7   53.2   68.2    1.6   1.63   1.03    0.00   10.56
 1990 340   156   153  149.5   32.2  117.3   1.70   1.58  215.4   51.5   65.8    1.6   1.58   1.04    0.00   10.89
 1990 341   157   154  150.1   35.6  114.4   1.69   1.54  216.1   50.1   64.3    1.5   1.54   1.03    0.00   11.22
 1990 342   158   155  150.9   39.0  111.9   1.68   1.50  217.2   49.0   62.8    1.5   1.50   1.02    0.00   11.55
 1990 343   159   156  151.7   42.6  109.0   1.68   1.47  218.1   47.8   61.2    1.5   1.47   1.03    0.00   11.88
 1990 344   160   157  152.5   47.2  105.3   1.67   1.42  219.0   46.2   59.1    1.4   1.42   1.04    0.00   12.22
 1990 345   161   158  153.1   50.1  103.0   1.66   1.38  219.9   45.1   57.9    1.4   1.38   1.03    0.00   12.55
 1990 346   162   159  153.8   53.1  100.7   1.65   1.35  220.7   44.1   56.6    1.4   1.35   1.03    0.00   12.88
 1990 347   163   160  154.4   55.5   99.0   1.64   1.33  221.5   43.4   55.6    1.3   1.33   1.03    0.00   13.22
 1990 348   164   161  155.1   58.5   96.6   1.63   1.30  222.2   42.3   54.3    1.3   1.30   1.02    0.00   13.55
 1990 349   165   162  155.7   62.8   92.9   1.62   1.25  223.0   40.7   52.2    1.2   1.25   1.02    0.00   13.89
 1990 350   166   163  156.3   66.9   89.4   1.61   1.20  223.7   39.2   50.2    1.2   1.20   1.02    0.00   14.22
 1990 351   167   164  157.0   71.0   86.0   1.59   1.18  224.5   38.3   47.6    1.2   1.18   1.03    0.00   14.56
 1990 352   168   165  157.6   74.2   83.4   1.58   1.15  225.2   37.5   45.9    1.2   1.15   1.03    0.00   14.89
 1990 353   169   166  158.2   77.7   80.6   1.57   1.09  225.9   35.5   45.0    1.1   1.09   1.03    0.00   15.23
 1990 354   170   167  159.1   81.3   77.9   1.55   1.05  226.9   34.1   43.7    1.0   1.05   1.02    0.00   15.57
 1990 355   171   168  159.8   85.5   74.3   1.54   1.00  227.6   32.5   41.7    1.0   1.00   1.02    0.00   15.90
 1990 356   172   169  160.5   89.6   70.9   1.52   0.96  228.4   31.2   39.7    1.0   0.96   1.03    0.00   16.24
 1990 357   173   170  161.2   93.5   67.7   1.50   0.91  229.2   29.7   38.0    0.9   0.91   1.03    0.00   16.58
 1990 358   174   171  161.9   96.8   65.1   1.48   0.87  230.0   28.5   36.5    0.9   0.87   1.03    0.00   16.92
 1990 359   175   172  162.6   99.8   62.9   1.46   0.84  230.8   27.5   35.3    0.8   0.84   1.03    0.00   17.26
 1990 360   176   173  163.4  103.3   60.1   1.44   0.81  231.7   26.3   33.8    0.8   0.81   1.03    0.00   17.59
 1990 361   177   174  164.1  105.9   58.2   1.43   0.79  232.5   25.9   32.3    0.8   0.79   1.04    0.00   17.93
 1990 362   178   175  164.8  107.4   57.3   1.42   0.77  233.2   25.2   32.1    0.8   0.77   1.03    0.00   18.27
 1990 363   179   176  165.4  109.0   56.4   1.41   0.76  233.9   24.7   31.7    0.8   0.76   1.03    0.00   18.61
 1990 364   180   177  166.0  111.5   54.5   1.39   0.73  234.6   23.9   30.6    0.7   0.73   1.03    0.00   18.95
 1990 365   181   178  166.6  114.5   52.1   1.37   0.70  235.2   22.8   29.3    0.7   0.70   1.04    0.00   19.29
 1991 001   182   179  167.1  117.4   49.7   1.35   0.68  235.8   22.2   27.5    0.7   0.68   1.04    0.00   19.63
 1991 002   183   180  167.9  120.1   47.7   1.33   0.66  236.6   21.4   26.3    0.7   0.66   1.05    0.00   19.97
 1991 003   184   181  168.6  122.7   45.9   1.31   0.63  237.3   20.6   25.3    0.6   0.63   1.05    0.00   20.31
 1991 004   185   182  169.4  125.2   44.2   1.29   0.61  238.2   19.9   24.3    0.6   0.61   1.06    0.00   20.65
 1991 005   186   183  170.3  127.6   42.6   1.28   0.60  239.0   19.4   23.2    0.6   0.60   1.06    0.00   20.99
 1991 006   187   184  171.1  129.7   41.4   1.26   0.59  239.8   19.1   22.3    0.6   0.59   1.07    0.00   21.33
 1991 007   188   185  172.1  132.0   40.2   1.24   0.58  240.4   18.8   21.4    0.6   0.58   1.07    0.00   21.66
 1991 008   189   186  173.8  134.3   39.5   1.22   0.58  241.5   18.8   20.7    0.6   0.58   1.06    0.00   22.00
 1991 009   190   187  175.2  136.5   38.6   1.21   0.58  242.2   18.9   19.8    0.6   0.58   1.06    0.00   22.33
 1991 010   191   188  176.7  138.8   38.0   1.19   0.58  243.2   18.9   19.1    0.6   0.58   1.05    0.00   22.66
 1991 011   192   189  176.7  138.8   38.0   1.19   0.58  244.2   18.9   19.1    0.6   0.58   1.05    0.00   22.66
 1991 012   193   190  176.7  138.8   38.0   1.19   0.58  245.2   18.9   19.1    0.6   0.58   1.05    0.00   22.66
 1991 013   194   191  176.7  138.8   38.0   1.19   0.58  246.2   18.9   19.1    0.6   0.58   1.05    0.00   22.66
 1991 014   195   192  176.7  138.8   38.0   1.19   0.58  247.2   18.9   19.1    0.6   0.58   1.05    0.00   22.66

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 01, 2016; 14:59:40

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0097 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1991 187     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 188     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 189     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 190     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 191     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 192     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 193     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 194    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 195    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 196    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 197    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 198    14    11    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 199    15    12    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 200    16    13    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 201    17    14    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 202    18    15    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 203    19    16    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 204    20    17    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 205    21    18    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 206    22    19    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 207    23    20    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
