*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:30:22

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0129 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1990 251    39    36    3.8    0.0    3.8   0.00   4.00    3.5    3.3    0.6    4.0   4.00   1.08    0.00    0.08
 1990 252    40    37    3.9    0.0    3.9   0.00   3.45    3.7    3.4    0.5    3.4   3.45   1.11    0.00    0.08
 1990 253    41    38    4.6    0.0    4.6   0.00   3.51    4.4    4.1    0.5    3.5   3.51   1.10    0.00    0.08
 1990 254    42    39    5.3    0.0    5.3   0.00   3.59    5.2    4.8    0.5    3.6   3.59   1.10    0.00    0.09
 1990 255    43    40    6.0    0.0    6.0   0.00   3.68    6.0    5.5    0.5    3.7   3.68   1.23    0.00    0.10
 1990 256    44    41    6.6    0.0    6.6   0.00   4.01    7.0    6.1    0.6    4.0   4.01   1.47    0.00    0.10
 1990 257    45    42    6.7    0.0    6.7   0.00   3.96    7.1    6.1    0.6    4.0   3.96   1.40    0.00    0.11
 1990 258    46    43    6.8    0.0    6.8   0.00   3.84    7.2    6.3    0.5    3.8   3.84   1.22    0.00    0.12
 1990 259    47    44    7.1    0.0    7.1   0.00   3.67    7.5    6.6    0.5    3.7   3.67   1.14    0.00    0.13
 1990 260    48    45    7.8    0.0    7.8   0.00   3.72    8.2    7.3    0.5    3.7   3.72   1.11    0.00    0.13
 1990 261    49    46    8.3    0.0    8.3   0.00   3.70    8.8    7.8    0.5    3.7   3.70   1.10    0.00    0.14
 1990 262    50    47    9.0    0.0    9.0   0.00   3.71    9.6    8.4    0.5    3.7   3.71   1.16    0.00    0.15
 1990 263    51    48    9.5    0.0    9.5   0.00   3.71   10.1    9.0    0.5    3.7   3.71   1.08    0.00    0.16
 1990 264    52    49   10.1    0.0   10.1   0.00   3.65   10.7    9.6    0.5    3.6   3.65   1.09    0.00    0.17
 1990 265    53    50   10.9    0.0   10.9   0.00   3.38   12.0   10.4    0.5    3.4   3.38   1.22    0.00    0.18
 1990 266    54    51   12.6    0.0   12.6   0.00   3.83   14.3   12.0    0.5    3.8   3.83   1.38    0.00    0.19
 1990 267    55    52   12.8    0.0   12.8   0.00   3.81   15.0   12.3    0.5    3.8   3.81   1.40    0.00    0.20
 1990 268    56    53   13.1    0.0   13.1   0.00   3.78   15.6   12.6    0.5    3.8   3.78   1.34    0.00    0.22
 1990 269    57    54   13.4    0.0   13.4   0.00   3.91   16.4   12.9    0.5    3.9   3.91   1.26    0.00    0.24
 1990 270    58    55   13.4    0.0   13.4   0.00   3.50   16.5   12.9    0.5    3.5   3.50   1.18    0.00    0.26
 1990 271    59    56   14.6    0.0   14.6   0.00   3.55   17.5   14.1    0.5    3.5   3.55   1.08    0.00    0.28
 1990 272    60    57   17.2    0.0   17.2   0.00   3.78   20.9   16.6    0.5    3.8   3.78   1.18    0.00    0.30
 1990 273    61    58   18.5    0.0   18.5   0.00   3.68   22.8   18.0    0.5    3.7   3.68   1.18    0.00    0.33
 1990 274    62    59   20.4    0.0   20.4   0.00   3.56   25.3   19.9    0.5    3.6   3.56   1.18    0.00    0.35
 1990 275    63    60   22.1    0.0   22.1   0.00   3.53   28.3   21.6    0.5    3.5   3.53   1.22    0.00    0.38
 1990 276    64    61   24.4    0.0   24.4   0.00   3.49   31.1   23.8    0.6    3.5   3.49   1.18    0.00    0.42
 1990 277    65    62   28.3    0.0   28.3   0.00   3.45   35.0   27.6    0.8    3.4   3.45   1.12    0.00    0.46
 1990 278    66    63   30.7    0.0   30.7   0.00   3.41   37.0   29.7    0.9    3.4   3.41   1.07    0.00    0.50
 1990 279    67    64   33.8    0.0   33.8   0.00   3.38   40.2   32.6    1.2    3.4   3.38   1.08    0.00    0.54
 1990 280    68    65   36.3    0.0   36.3   0.00   3.34   42.7   34.8    1.5    3.3   3.34   1.07    0.00    0.58
 1990 281    69    66   38.5    0.0   38.5   0.00   3.31   45.7   36.8    1.7    3.3   3.31   1.13    0.00    0.61
 1990 282    70    67   40.7    0.0   40.7   0.00   3.29   50.2   38.6    2.1    3.3   3.29   1.23    0.00    0.66
 1990 283    71    68   43.2    0.0   43.2   0.00   3.26   53.7   40.7    2.5    3.3   3.26   1.19    0.00    0.71
 1990 284    72    69   46.2    0.0   46.2   0.00   3.23   55.7   43.1    3.0    3.2   3.23   1.08    0.00    0.77
 1990 285    73    70   48.3    0.0   48.3   0.00   3.21   61.1   44.8    3.5    3.2   3.21   1.22    0.00    0.82
 1990 286    74    71   50.3    0.0   50.3   0.00   3.19   65.0   46.4    3.9    3.2   3.19   1.21    0.00    0.89
 1990 287    75    72   53.1    0.0   53.1   0.00   3.17   69.1   48.5    4.6    3.2   3.17   1.18    0.00    0.97
 1990 288    76    73   55.2    0.0   55.2   0.00   3.15   73.2   50.0    5.1    3.1   3.15   1.18    0.00    1.06
 1990 289    77    74   56.8    0.0   56.8   0.00   3.13   77.0   51.2    5.6    3.1   3.13   1.18    0.00    1.15
 1990 290    78    75   59.2    0.0   59.2   0.00   3.11   79.0   52.9    6.3    3.1   3.11   1.11    0.00    1.26
 1990 291    79    76   63.0    0.0   63.0   0.00   3.08   84.8   55.5    7.5    3.1   3.08   1.14    0.00    1.36
 1990 292    80    77   67.1    0.0   67.1   0.00   3.05   88.8   58.2    9.0    3.1   3.05   1.10    0.00    1.48
 1990 293    81    78   71.3    0.0   71.3   0.00   3.02   93.5   60.8   10.6    3.0   3.02   1.10    0.00    1.59
 1990 294    82    79   75.5    0.0   75.5   0.00   2.99   99.4   63.2   12.3    3.0   2.99   1.12    0.00    1.71
 1990 295    83    80   79.7    0.0   79.7   0.00   2.96  105.7   65.6   14.1    3.0   2.96   1.14    0.00    1.83
 1990 296    84    81   84.3    0.0   84.3   0.00   2.93  110.5   68.1   16.1    2.9   2.93   1.11    0.00    1.97
 1990 297    85    82   88.2    0.0   88.2   0.00   2.90  115.5   70.1   18.1    2.9   2.90   1.11    0.00    2.10
 1990 298    86    83   92.5    0.0   92.5   0.00   2.87  119.5   72.2   20.2    2.9   2.87   1.08    0.00    2.24
 1990 299    87    84   95.9    0.0   95.9   0.00   2.76  123.9   73.1   22.8    2.8   2.76   1.08    0.00    2.38
 1990 300    88    85   99.4    0.0   99.4   0.00   2.64  127.5   73.7   25.7    2.6   2.64   1.07    0.00    2.53
 1990 301    89    86  102.4    0.0  102.4   0.00   2.61  130.5   74.9   27.5    2.6   2.61   1.07    0.00    2.68
 1990 302    90    87  104.9    0.0  104.9   0.00   2.54  133.0   77.3   27.7    2.5   2.54   1.07    0.00    2.82
 1990 303    91    88  106.9    0.0  106.9   0.00   2.33  135.0   76.2   30.7    2.3   2.33   1.07    0.00    2.97
 1990 304    92    89  108.6    0.0  108.6   0.00   2.21  136.8   75.4   33.2    2.2   2.21   1.04    0.00    3.11
 1990 305    93    90  110.1    0.0  110.1   0.00   2.11  138.4   74.5   35.6    2.1   2.11   1.02    0.00    3.26
 1990 306    94    91  111.4    0.0  111.4   0.00   2.02  139.8   73.4   37.9    2.0   2.02   1.02    0.00    3.40
 1990 307    95    92  112.6    0.0  112.6   0.00   1.97  141.1   72.9   39.7    2.0   1.97   1.02    0.00    3.55
 1990 308    96    93  113.6    0.0  113.6   0.00   1.92  142.2   72.4   41.2    1.9   1.92   0.99    0.00    3.70
 1990 309    97    94  115.2    0.0  115.2   0.00   1.92  144.1   72.8   42.4    1.9   1.92   0.93    0.00    3.84
 1990 310    98    95  116.8    0.0  116.8   0.00   1.90  146.0   72.8   44.0    1.9   1.90   0.92    0.00    3.99
 1990 311    99    96  118.2    0.0  118.2   0.00   1.85  147.6   72.4   45.8    1.9   1.85   0.90    0.00    4.14
 1990 312   100    97  119.4    0.0  119.4   0.00   1.83  149.0   72.3   47.1    1.8   1.83   0.90    0.00    4.29
 1990 313   101    98  120.6    0.0  120.6   0.00   1.79  150.3   71.8   48.8    1.8   1.79   0.90    0.00    4.44
 1990 314   102    99  121.6    0.0  121.6   0.00   1.75  151.5   71.1   50.5    1.8   1.75   0.88    0.00    4.60
 1990 315   103   100  122.6    0.0  122.6   0.00   1.71  152.7   70.3   52.3    1.7   1.71   0.87    0.00    4.75
 1990 316   104   101  123.5    0.0  123.5   0.00   1.67  153.7   69.8   53.8    1.7   1.67   0.87    0.00    4.90
 1990 317   105   102  124.4    0.0  124.4   0.00   1.61  154.8   68.6   55.9    1.6   1.61   0.86    0.00    5.06
 1990 318   106   103  125.4    0.0  125.4   0.00   1.56  155.8   67.8   57.5    1.6   1.56   0.87    0.00    5.21
 1990 319   107   104  126.3    0.0  126.3   0.00   1.55  156.9   67.7   58.6    1.5   1.55   0.87    0.00    5.37
 1990 320   108   105  127.1    0.0  127.1   0.00   1.53  157.8   67.4   59.6    1.5   1.53   0.86    0.00    5.53
 1990 321   109   106  127.7    0.0  127.7   0.00   1.50  158.6   67.1   60.6    1.5   1.50   0.83    0.00    5.68
 1990 322   110   107  128.5    0.0  128.5   0.00   1.64  159.5   72.3   56.2    1.6   1.64   0.81    0.00    5.84
 1990 323   111   108  129.3    0.0  129.3   0.00   1.64  160.5   71.5   57.8    1.6   1.64   0.80    0.00    6.00
 1990 324   112   109  130.1    0.0  130.1   0.00   1.64  161.5   71.0   59.1    1.6   1.64   0.80    0.00    6.16
 1990 325   113   110  130.7    0.0  130.7   0.00   1.65  162.4   70.2   60.6    1.6   1.65   0.78    0.00    6.32
 1990 326   114   111  131.6    0.0  131.6   0.00   1.66  163.6   69.5   62.1    1.7   1.66   0.77    0.00    6.48
 1990 327   115   112  132.4    0.0  132.4   0.00   1.66  164.9   68.9   63.6    1.7   1.66   0.75    0.00    6.64
 1990 328   116   113  133.2    0.0  133.2   0.00   1.67  166.1   68.0   65.2    1.7   1.67   0.75    0.00    6.81
 1990 329   117   114  133.9    0.0  133.9   0.00   1.68  167.3   67.1   66.8    1.7   1.68   0.75    0.00    6.98
 1990 330   118   115  134.6    0.0  134.6   0.00   1.68  168.4   66.2   68.3    1.7   1.68   0.75    0.00    7.14
 1990 331   119   116  135.0    0.0  135.0   0.00   1.70  169.3   65.5   69.6    1.7   1.70   0.73    0.00    7.32
 1990 332   120   117  135.5    0.0  135.5   0.00   1.71  170.4   64.6   70.9    1.7   1.71   0.71    0.00    7.49
 1990 333   121   118  135.9    0.0  135.9   0.00   1.71  171.3   63.6   72.3    1.7   1.71   0.70    0.00    7.67
 1990 334   122   119  136.3    4.4  131.9   1.61   1.66  172.3   61.7   70.2    1.7   1.66   0.71    0.00    7.85
 1990 335   123   120  136.7    8.6  128.2   1.59   1.62  173.1   60.0   68.2    1.6   1.62   0.72    0.00    8.03
 1990 336   124   121  137.2   12.0  125.2   1.58   1.59  174.0   58.9   66.3    1.6   1.59   0.73    0.00    8.21
 1990 337   125   122  137.6   14.7  122.9   1.57   1.55  174.9   57.5   65.4    1.6   1.55   0.73    0.00    8.40
 1990 338   126   123  142.6   18.2  124.4   1.56   1.57  183.7   58.2   66.2    1.6   1.57   0.79    0.00    8.59
 1990 339   127   124  144.7   23.3  121.5   1.57   1.53  187.3   56.8   64.6    1.5   1.53   0.82    0.00    8.79
 1990 340   128   125  145.6   27.8  117.7   1.57   1.49  188.6   55.1   62.7    1.5   1.49   0.84    0.00    9.01
 1990 341   129   126  146.1   31.9  114.3   1.56   1.44  189.5   53.5   60.8    1.4   1.44   0.84    0.00    9.23
 1990 342   130   127  146.7   35.1  111.6   1.56   1.41  190.5   52.2   59.4    1.4   1.41   0.83    0.00    9.44
 1990 343   131   128  147.2   37.6  109.6   1.55   1.38  191.3   51.3   58.3    1.4   1.38   0.84    0.00    9.66
 1990 344   132   129  147.5   40.4  107.0   1.54   1.36  191.7   50.2   56.8    1.4   1.36   0.85    0.00    9.89
 1990 345   133   130  147.8   44.0  103.7   1.54   1.31  192.1   48.5   55.2    1.3   1.31   0.85    0.00   10.11
 1990 346   134   131  148.1   46.2  101.9   1.53   1.29  192.7   47.7   54.2    1.3   1.29   0.85    0.00   10.33
 1990 347   135   132  148.6   49.4   99.1   1.52   1.25  193.4   46.4   52.8    1.3   1.25   0.85    0.00   10.56
 1990 348   136   133  149.1   51.5   97.6   1.51   1.23  194.1   45.7   51.9    1.2   1.23   0.85    0.00   10.78
 1990 349   137   134  149.7   54.6   95.0   1.50   1.20  195.0   44.5   50.6    1.2   1.20   0.84    0.00   11.01
 1990 350   138   135  150.2   58.7   91.5   1.49   1.15  195.8   42.8   48.7    1.2   1.15   0.84    0.00   11.23
 1990 351   139   136  150.8   62.9   87.9   1.48   1.12  196.6   41.5   46.5    1.1   1.12   0.85    0.00   11.46
 1990 352   140   137  151.3   66.5   84.8   1.47   1.07  197.4   39.7   45.1    1.1   1.07   0.85    0.00   11.69
 1990 353   141   138  151.7   69.7   82.0   1.46   1.04  197.9   38.4   43.7    1.0   1.04   0.85    0.00   11.92
 1990 354   142   139  152.4   72.9   79.5   1.44   1.00  198.8   37.2   42.3    1.0   1.00   0.85    0.00   12.15
 1990 355   143   140  153.1   76.7   76.4   1.43   0.96  199.7   35.7   40.7    1.0   0.96   0.85    0.00   12.39
 1990 356   144   141  153.6   80.2   73.4   1.41   0.94  200.5   35.0   38.4    0.9   0.94   0.86    0.00   12.62
 1990 357   145   142  154.1   83.7   70.3   1.40   0.91  201.1   33.6   36.8    0.9   0.91   0.87    0.00   12.85
 1990 358   146   143  154.5   86.5   68.0   1.38   0.88  201.7   32.6   35.4    0.9   0.88   0.87    0.00   13.09
 1990 359   147   144  154.9   88.9   66.0   1.37   0.84  202.3   31.2   34.8    0.8   0.84   0.87    0.00   13.32
 1990 360   148   145  155.8   92.2   63.6   1.36   0.80  203.4   29.8   33.8    0.8   0.80   0.87    0.00   13.56
 1990 361   149   146  156.5   95.3   61.2   1.34   0.77  204.3   28.6   32.5    0.8   0.77   0.87    0.00   13.80
 1990 362   150   147  157.3   97.0   60.3   1.33   0.76  205.4   28.2   32.1    0.8   0.76   0.87    0.00   14.04
 1990 363   151   148  158.0   98.5   59.5   1.32   0.75  206.3   27.9   31.7    0.8   0.75   0.87    0.00   14.27
 1990 364   152   149  158.7  100.6   58.1   1.31   0.73  207.2   27.2   30.9    0.7   0.73   0.87    0.00   14.52
 1990 365   153   150  159.4  103.3   56.0   1.29   0.71  208.1   26.2   29.8    0.7   0.71   0.88    0.00   14.76
 1991 001   154   151  160.0  106.1   53.9   1.28   0.68  208.9   25.4   28.6    0.7   0.68   0.89    0.00   15.00
 1991 002   155   152  160.7  108.7   52.0   1.26   0.66  209.7   24.6   27.4    0.7   0.66   0.89    0.00   15.24
 1991 003   156   153  161.4  111.2   50.2   1.25   0.64  210.6   23.9   26.3    0.6   0.64   0.90    0.00   15.49
 1991 004   157   154  162.1  113.4   48.7   1.23   0.62  211.5   23.2   25.6    0.6   0.62   0.91    0.00   15.73
 1991 005   158   155  162.8  115.4   47.4   1.22   0.61  212.3   22.5   24.9    0.6   0.61   0.91    0.00   15.98
 1991 006   159   156  163.5  117.5   45.9   1.20   0.59  213.2   21.9   24.0    0.6   0.59   0.92    0.00   16.22
 1991 007   160   157  164.2  119.7   44.5   1.19   0.58  214.0   21.4   23.1    0.6   0.58   0.92    0.00   16.47
 1991 008   161   158  165.2  121.8   43.4   1.17   0.57  214.8   21.2   22.2    0.6   0.57   0.93    0.00   16.71
 1991 009   162   159  166.2  123.9   42.3   1.16   0.57  215.5   21.3   21.0    0.6   0.57   0.92    0.00   16.96
 1991 010   163   160  167.3  125.9   41.4   1.14   0.57  216.4   21.2   20.2    0.6   0.57   0.92    0.00   17.20
 1991 011   164   161  167.3  125.9   41.4   1.14   0.57  217.3   21.2   20.2    0.6   0.57   0.92    0.00   17.20
 1991 012   165   162  167.3  125.9   41.4   1.14   0.57  218.2   21.2   20.2    0.6   0.57   0.92    0.00   17.20
 1991 013   166   163  167.3  125.9   41.4   1.14   0.57  219.2   21.2   20.2    0.6   0.57   0.92    0.00   17.20
 1991 014   167   164  167.3  125.9   41.4   1.14   0.57  220.1   21.2   20.2    0.6   0.57   0.92    0.00   17.20

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:30:22

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0129 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1991 215     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 216     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 217     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 218     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 219     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 220     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 221     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 222    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 223    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 224    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 225    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 226    14    11    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 227    15    12    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 228    16    13    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1991 229    17    14    1.3    0.0    1.3   0.00   4.54    0.2    0.6    0.6    4.5   4.54   1.10    0.00    0.00
 1991 230    18    15    1.3    0.0    1.3   0.00   4.54    0.2    0.6    0.6    4.5   4.54   1.07    0.00    0.00
 1991 231    19    16    1.3    0.0    1.3   0.00   4.48    0.2    0.6    0.6    4.5   4.48   1.13    0.00    0.00
 1991 232    20    17    1.2    0.0    1.2   0.00   4.45    0.2    0.6    0.6    4.5   4.45   1.13    0.00    0.00
 1991 233    21    18    1.2    0.0    1.2   0.00   4.42    0.2    0.6    0.6    4.4   4.42   1.18    0.00    0.00
 1991 234    22    19    1.2    0.0    1.2   0.00   4.39    0.2    0.6    0.6    4.4   4.39   1.19    0.00    0.00
 1991 235    23    20    1.2    0.0    1.2   0.00   4.37    0.3    0.6    0.6    4.4   4.37   1.27    0.00    0.01
 1991 236    24    21    1.2    0.0    1.2   0.00   3.82    0.4    0.7    0.5    3.8   3.82   1.23    0.00    0.01
 1991 237    25    22    1.4    0.0    1.4   0.00   3.61    0.6    0.9    0.5    3.6   3.61   1.19    0.00    0.01
 1991 238    26    23    1.6    0.0    1.6   0.00   3.88    0.8    1.1    0.5    3.9   3.88   1.10    0.00    0.01
 1991 239    27    24    1.8    0.0    1.8   0.00   3.95    1.0    1.3    0.6    4.0   3.95   1.12    0.00    0.01
 1991 240    28    25    2.0    0.0    2.0   0.00   3.70    1.2    1.4    0.5    3.7   3.70   1.19    0.00    0.01
 1991 241    29    26    2.3    0.0    2.3   0.00   3.59    1.6    1.7    0.5    3.6   3.59   1.18    0.00    0.02
 1991 242    30    27    2.6    0.0    2.6   0.00   3.52    1.9    2.1    0.5    3.5   3.52   1.11    0.00    0.02
 1991 243    31    28    3.1    0.0    3.1   0.00   3.87    2.5    2.6    0.5    3.9   3.87   1.14    0.00    0.02
 1991 244    32    29    3.4    0.0    3.4   0.00   3.95    2.9    2.9    0.6    3.9   3.95   1.28    0.00    0.03
 1991 245    33    30    3.6    0.0    3.6   0.00   3.82    3.1    3.1    0.5    3.8   3.82   1.13    0.00    0.03
 1991 246    34    31    3.9    0.0    3.9   0.00   3.60    3.5    3.4    0.5    3.6   3.60   1.21    0.00    0.03
 1991 247    35    32    4.5    0.0    4.5   0.00   3.50    4.5    4.0    0.5    3.5   3.50   1.32    0.00    0.04
 1991 248    36    33    5.2    0.0    5.2   0.00   3.45    5.5    4.7    0.5    3.4   3.45   1.29    0.00    0.04
 1991 249    37    34    6.1    0.0    6.1   0.00   3.54    6.2    5.6    0.5    3.5   3.54   1.09    0.00    0.05
 1991 250    38    35    7.0    0.0    7.0   0.00   3.73    7.2    6.5    0.5    3.7   3.73   1.12    0.00    0.06
 1991 251    39    36    7.6    0.0    7.6   0.00   3.77    7.9    7.0    0.5    3.8   3.77   1.15    0.00    0.06
 1991 252    40    37    8.1    0.0    8.1   0.00   3.72    9.1    7.5    0.5    3.7   3.72   1.29    0.00    0.07
 1991 253    41    38    8.7    0.0    8.7   0.00   3.62   10.1    8.2    0.5    3.6   3.62   1.27    0.00    0.08
 1991 254    42    39    9.5    0.0    9.5   0.00   3.52   11.6    9.0    0.5    3.5   3.52   1.27    0.00    0.10
 1991 255    43    40   10.6    0.0   10.6   0.00   3.40   13.2   10.1    0.5    3.4   3.40   1.23    0.00    0.11
 1991 256    44    41   12.2    0.0   12.2   0.00   3.31   14.9   11.7    0.5    3.3   3.31   1.16    0.00    0.13
 1991 257    45    42   14.3    0.0   14.3   0.00   3.91   17.3   13.8    0.5    3.9   3.91   1.14    0.00    0.15
 1991 258    46    43   14.3    0.0   14.3   0.00   3.82   17.3   13.8    0.5    3.8   3.82   1.12    0.00    0.15
 1991 259    47    44   14.3    0.0   14.3   0.00   3.41   17.6   13.8    0.5    3.4   3.41   1.14    0.00    0.17
 1991 260    48    45   17.5    0.0   17.5   0.00   3.78   20.6   16.9    0.5    3.8   3.78   1.09    0.00    0.20
 1991 261    49    46   18.3    0.0   18.3   0.00   3.68   23.1   17.8    0.5    3.7   3.68   1.25    0.00    0.22
 1991 262    50    47   18.8    0.0   18.8   0.00   3.60   24.9   18.3    0.5    3.6   3.60   1.28    0.00    0.25
 1991 263    51    48   20.1    0.0   20.1   0.00   3.56   26.0   19.6    0.5    3.6   3.56   1.16    0.00    0.28
