*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 16, 2016; 17:55:43

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0214 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2000 327    25    0.0   14.0   15.0   18.7   37.4   0.42   24.8   16.6   20.8   22.3   16.6   20.8   22.3   86.4    330
 2000 328    26   33.5   14.0   15.1   21.2   42.4   0.34   31.6   15.2   23.5   26.6   15.2   23.5   26.6   86.4    330
 2000 329    27    0.0   14.0   15.1   30.1   60.2   0.07   18.2   10.8   14.6   15.6   10.8   14.6   15.6   86.4    330
 2000 330    28    0.0   14.0   15.1   28.8   57.6   0.11   23.2    7.6   15.5   17.8    7.6   15.5   17.8   86.4    330
 2000 331    29    0.0   14.1   15.1   25.7   51.4   0.21   27.2   12.9   20.2   22.3   12.9   20.2   22.3   86.4    330
 2000 332    30    0.0   14.1   15.1   29.8   59.6   0.08   28.9   16.8   23.0   24.7   16.8   23.0   24.7   86.4    330
 2000 333    31    0.0   14.1   15.2   15.6   31.2   0.52   23.3   15.3   19.4   20.5   15.3   19.4   20.5   86.4    330
 2000 334    32    0.0   14.1   15.2   31.4   62.8   0.04   19.8   12.6   16.3   17.3   12.6   16.3   17.3   86.4    330
 2000 335    33    0.0   14.1   15.2   31.4   62.8   0.04   23.4   10.1   16.9   18.8   10.1   16.9   18.8   86.4    330
 2000 336    34    0.0   14.1   15.2   32.1   64.2   0.02   25.9   10.5   18.4   20.6   10.5   18.4   20.6   86.4    330
 2000 337    35    0.0   14.1   15.2   30.8   61.6   0.06   26.8   12.4   19.7   21.9   12.4   19.7   21.9   86.4    330
 2000 338    36    0.0   14.2   15.3   15.6   31.2   0.52   21.9   12.5   17.3   18.7   12.5   17.3   18.7   86.4    330
 2000 339    37    0.0   14.2   15.3   29.2   58.4   0.11   20.7   12.1   16.5   17.8   12.1   16.5   17.8   86.4    330
 2000 340    38    0.0   14.2   15.3   31.8   63.6   0.03   25.8    7.1   16.6   19.4    7.1   16.6   19.4   86.4    330
 2000 341    39    0.0   14.2   15.3   31.5   63.0   0.04   31.4   16.1   23.9   26.2   16.1   23.9   26.2   86.4    330
 2000 342    40    0.0   14.2   15.3   21.6   43.2   0.34   31.7   18.2   25.1   27.1   18.2   25.1   27.1   86.4    330
 2000 343    41    0.0   14.2   15.3   26.0   52.0   0.21   31.0   17.4   24.4   26.4   17.4   24.4   26.4   86.4    330
 2000 344    42    0.0   14.2   15.3   31.4   62.8   0.05   27.9   14.7   21.4   23.4   14.7   21.4   23.4   86.4    330
 2000 345    43    4.6   14.2   15.3   24.5   49.0   0.26   27.7   11.9   20.0   22.3   11.9   20.0   22.3   86.4    330
 2000 346    44    0.0   14.2   15.4   29.6   59.2   0.10   30.0   17.7   24.0   25.8   17.7   24.0   25.8   86.4    330
 2000 347    45    0.0   14.2   15.4   31.0   62.0   0.06   33.9   16.3   25.3   27.9   16.3   25.3   27.9   86.4    330
 2000 348    46   10.0   14.2   15.4   21.2   42.4   0.36   33.0   21.3   27.3   29.0   21.3   27.3   29.0   86.4    330
 2000 349    47    0.0   14.3   15.4   29.5   59.0   0.11   30.6   19.3   25.1   26.8   19.3   25.1   26.8   86.4    330
 2000 350    48   13.0   14.3   15.4   19.4   38.8   0.41   23.0   12.0   17.6   19.3   12.0   17.6   19.3   86.4    330
 2000 351    49    0.0   14.3   15.4   32.6   65.2   0.01   20.7   10.4   15.7   17.2   10.4   15.7   17.2   86.4    330
 2000 352    50    0.0   14.3   15.4   31.6   63.2   0.05   29.6   10.7   20.4   23.2   10.7   20.4   23.2   86.4    330
 2000 353    51    0.0   14.3   15.4   32.3   64.6   0.02   30.3   12.6   21.7   24.3   12.6   21.7   24.3   86.4    330
 2000 354    52    0.0   14.3   15.4   32.0   64.0   0.03   28.2    8.8   18.7   21.6    8.8   18.7   21.6   86.4    330
 2000 355    53    0.0   14.3   15.4   32.1   64.2   0.03   22.4   10.6   16.6   18.4   10.6   16.6   18.4   86.4    330
 2000 356    54    1.0   14.3   15.4   24.1   48.2   0.27   28.9   11.9   20.6   23.1   11.9   20.6   23.1   86.4    330
 2000 357    55    0.0   14.3   15.4   29.6   59.2   0.11   28.5   15.9   22.4   24.2   15.9   22.4   24.2   86.4    330
 2000 358    56    0.0   14.3   15.4   26.1   52.2   0.21   21.4   10.8   16.2   17.8   10.8   16.2   17.8   86.4    330
 2000 359    57    0.0   14.3   15.4   32.6   65.2   0.01   28.8    6.3   17.8   21.1    6.3   17.8   21.1   86.4    330
 2000 360    58    0.0   14.3   15.4   32.3   64.6   0.02   33.8   18.3   26.2   28.5   18.3   26.2   28.5   86.4    330
 2000 361    59   73.5   14.3   15.4   15.9   31.8   0.52   35.6   18.8   27.4   29.9   18.8   27.4   29.9   86.4    330
 2000 362    60    0.3   14.2   15.4   25.6   51.2   0.23   25.9   18.4   22.2   23.3   18.4   22.2   23.3   86.4    330
 2000 363    61    0.0   14.2   15.4   26.1   52.2   0.21   27.7   14.2   21.1   23.1   14.2   21.1   23.1   86.4    330
 2000 364    62    1.0   14.2   15.4   17.9   35.8   0.46   26.6   17.5   22.2   23.5   17.5   22.2   23.5   86.4    330
 2000 365    63    0.0   14.2   15.4   32.6   65.2   0.01   23.2   12.8   18.1   19.7   12.8   18.1   19.7   86.4    330
 2000 366    64    0.0   14.2   15.4   32.7   65.4   0.01   29.1   14.1   21.8   24.0   14.1   21.8   24.0   86.4    330
 2001 001    65    0.0   14.2   15.4   32.4   64.8   0.02   31.7   17.3   24.7   26.8   17.3   24.7   26.8   86.4    330
 2001 002    66    0.0   14.2   15.3   31.0   62.0   0.06   33.4   18.3   26.0   28.2   18.3   26.0   28.2   86.4    330
 2001 003    67    0.0   14.2   15.3   31.0   62.0   0.06   33.4   19.0   26.4   28.5   19.0   26.4   28.5   86.4    330
 2001 004    68    2.8   14.2   15.3   32.2   64.4   0.02   34.2   22.4   28.4   30.2   22.4   28.4   30.2   86.4    330
 2001 005    69    0.0   14.2   15.3   31.3   62.6   0.05   35.6   21.6   28.7   30.8   21.6   28.7   30.8   86.4    330
 2001 006    70    7.0   14.2   15.3   18.0   36.0   0.45   32.4   21.2   26.9   28.6   21.2   26.9   28.6   86.4    330
 2001 007    71    0.0   14.2   15.3   14.1   28.2   0.57   29.1   20.9   25.1   26.3   20.9   25.1   26.3   86.4    330
 2001 008    72    2.5   14.1   15.3   21.7   43.4   0.34   28.8   18.6   23.8   25.3   18.6   23.8   25.3   86.4    330
 2001 009    73   26.0   14.1   15.3   32.2   64.4   0.02   31.3   15.0   23.3   25.7   15.0   23.3   25.7   86.4    330
 2001 010    74    0.0   14.1   15.2   16.1   32.2   0.51   23.4   18.0   20.8   21.5   18.0   20.8   21.5   86.4    330
 2001 011    75    0.0   14.1   15.2   31.8   63.6   0.02   22.0   14.1   18.1   19.3   14.1   18.1   19.3   86.4    330
 2001 012    76    0.0   14.1   15.2   32.0   64.0   0.02   25.9   11.1   18.6   20.8   11.1   18.6   20.8   86.4    330
 2001 013    77    0.0   14.1   15.2   30.0   60.0   0.08   29.4   12.1   20.9   23.4   12.1   20.9   23.4   86.4    330
 2001 014    78    0.0   14.1   15.2   30.7   61.4   0.05   28.6   19.8   24.3   25.6   19.8   24.3   25.6   86.4    330
 2001 015    79    0.0   14.0   15.1   28.5   57.0   0.12   28.9   18.4   23.7   25.3   18.4   23.7   25.3   86.4    330
 2001 016    80    0.0   14.0   15.1   31.5   63.0   0.03   31.3   18.3   24.9   26.8   18.3   24.9   26.8   86.4    330
 2001 017    81    6.7   14.0   15.1   22.7   45.4   0.30   32.7   21.1   27.0   29.1   21.1   27.0   29.1   86.4    330
 2001 018    82   53.0   14.0   15.1   10.2   20.4   0.68   24.2   20.1   22.2   22.9   20.1   22.2   22.9   86.4    330
 2001 019    83    0.0   14.0   15.1   31.2   62.4   0.03   22.3   14.3   18.4   19.8   14.3   18.4   19.8   86.4    330
 2001 020    84    0.0   13.9   15.0   31.1   62.2   0.03   25.6   11.4   18.6   21.2   11.4   18.6   21.2   86.4    330
 2001 021    85    0.0   13.9   15.0   26.7   53.4   0.17   26.4   14.9   20.7   22.8   14.9   20.7   22.8   86.4    330
 2001 022    86    0.0   13.9   15.0   29.0   58.0   0.09   30.6   18.5   24.6   26.9   18.5   24.6   26.9   86.4    330
 2001 023    87    0.0   13.9   15.0   30.3   60.6   0.05   32.6   18.2   25.5   28.1   18.2   25.5   28.1   86.4    330
 2001 024    88    4.7   13.8   14.9   26.1   52.2   0.18   31.7   20.3   26.1   28.2   20.3   26.1   28.2   86.4    330
 2001 025    89    7.8   13.8   14.9   23.3   46.6   0.27   31.2   21.5   26.4   28.2   21.5   26.4   28.2   86.4    330
 2001 026    90   10.7   13.8   14.9   23.0   46.0   0.27   31.3   19.9   25.7   27.7   19.9   25.7   27.7   86.4    330
 2001 027    91   18.2   13.8   14.9   18.5   37.0   0.41   27.7   18.4   23.1   24.8   18.4   23.1   24.8   86.4    330
 2001 028    92    0.0   13.8   14.8   25.4   50.8   0.19   26.9   18.7   22.8   24.3   18.7   22.8   24.3   86.4    330
 2001 029    93    0.0   13.7   14.8   30.1   60.2   0.04   24.5   13.8   19.2   21.1   13.8   19.2   21.1   86.4    330
 2001 030    94    0.0   13.7   14.8   30.1   60.2   0.04   28.8   11.9   20.4   23.5   11.9   20.4   23.5   86.4    330
 2001 031    95    2.8   13.7   14.8   23.5   47.0   0.25   28.5   17.3   22.9   25.0   17.3   22.9   25.0   86.4    330
 2001 032    96    0.0   13.6   14.7   28.1   56.2   0.10   27.1   20.6   23.9   25.1   20.6   23.9   25.1   86.4    330
 2001 033    97    5.2   13.6   14.7   20.4   40.8   0.34   31.6   16.3   24.0   26.8   16.3   24.0   26.8   86.4    330
 2001 034    98    0.0   13.6   14.7   29.5   59.0   0.05   25.2   11.2   18.2   20.8   11.2   18.2   20.8   86.4    330
 2001 035    99    0.0   13.6   14.6   28.9   57.8   0.06   28.2   12.6   20.4   23.3   12.6   20.4   23.3   86.4    330
 2001 036   100    0.0   13.5   14.6   29.5   59.0   0.04   30.5   15.2   22.9   25.6   15.2   22.9   25.6   86.4    330
 2001 037   101   30.0   13.5   14.6   26.4   52.8   0.14   28.8   17.6   23.2   25.2   17.6   23.2   25.2   86.4    330
 2001 038   102    0.0   13.5   14.5   24.4   48.8   0.20   32.5   19.4   26.0   28.3   19.4   26.0   28.3   86.4    330
 2001 039   103    0.0   13.4   14.5   22.5   45.0   0.26   29.4   18.3   23.8   25.8   18.3   23.8   25.8   86.4    330
 2001 040   104   12.0   13.4   14.5   27.0   54.0   0.11   33.0   19.6   26.3   28.7   19.6   26.3   28.7   86.4    330
 2001 041   105    9.0   13.4   14.4   18.8   37.6   0.38   26.7   17.6   22.1   23.8   17.6   22.1   23.8   86.4    330
 2001 042   106   30.0   13.4   14.4    8.2   16.4   0.73   19.4   15.0   17.2   18.0   15.0   17.2   18.0   86.4    330
 2001 043   107    0.0   13.3   14.4   27.5   55.0   0.08   24.3   13.1   18.7   20.7   13.1   18.7   20.7   86.4    330
 2001 044   108    0.0   13.3   14.3   27.9   55.8   0.06   26.9   10.6   18.7   21.6   10.6   18.7   21.6   86.4    330
 2001 045   109    0.0   13.3   14.3   17.8   35.6   0.40   27.8   16.3   22.0   24.1   16.3   22.0   24.1   86.4    330
 2001 046   110    0.0   13.2   14.3   27.2   54.4   0.08   27.5   16.0   21.7   23.8   16.0   21.7   23.8   86.4    330
 2001 047   111    0.0   13.2   14.2   25.2   50.4   0.14   30.2   14.6   22.3   25.1   14.6   22.3   25.1   86.4    330
 2001 048   112    0.0   13.2   14.2   27.0   54.0   0.08   29.6   16.5   23.0   25.3   16.5   23.0   25.3   86.4    330
 2001 049   113    0.0   13.1   14.2   26.9   53.8   0.08   31.2   17.3   24.2   26.6   17.3   24.2   26.6   86.4    330
 2001 050   114    0.0   13.1   14.1   26.9   53.8   0.07   30.5   19.0   24.7   26.7   19.0   24.7   26.7   86.4    330
 2001 051   115    0.0   13.1   14.1   26.8   53.6   0.07   32.4   19.1   25.7   28.0   19.1   25.7   28.0   86.4    330
 2001 052   116    0.0   13.0   14.1   26.1   52.2   0.09   33.0   21.0   26.9   29.0   21.0   26.9   29.0   86.4    330
 2001 053   117    0.0   13.0   14.0   25.8   51.6   0.10   33.1   20.1   26.5   28.8   20.1   26.5   28.8   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 16, 2016; 17:55:43

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0214 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 2001 302     0    0.0   13.3   14.3   12.5   25.0   0.58   25.0   17.9   21.4   22.7   17.9   21.4   22.7   86.4    330
 2001 303     1    2.3   13.4   14.3   10.5   21.0   0.65   18.6   14.2   16.4   17.2   14.2   16.4   17.2   86.4    330
 2001 304     2    0.0   13.4   14.4   27.7   55.4   0.08   20.6   12.9   16.7   18.1   12.9   16.7   18.1   86.4    330
 2001 305     3    0.0   13.4   14.4   26.4   52.8   0.13   22.2   10.1   16.1   18.3   10.1   16.1   18.3   86.4    330
 2001 306     4    0.0   13.4   14.4   27.3   54.6   0.10   23.2    7.2   15.2   18.1    7.2   15.2   18.1   86.4    330
 2001 307     5    0.0   13.5   14.5   27.9   55.8   0.09   23.8   11.3   17.6   19.8   11.3   17.6   19.8   86.4    330
 2001 308     6    0.0   13.5   14.5   27.3   54.6   0.11   24.0   11.7   17.9   20.1   11.7   17.9   20.1   86.4    330
 2001 309     7   27.0   13.5   14.5   25.5   51.0   0.17   27.9   12.8   20.4   23.1   12.8   20.4   23.1   86.4    330
 2001 310     8    5.0   13.6   14.6    8.3   16.6   0.73   19.3   16.1   17.7   18.3   16.1   17.7   18.3   86.4    330
 2001 311     9    0.0   13.6   14.6   21.8   43.6   0.29   18.6   10.7   14.7   16.1   10.7   14.7   16.1   86.4    330
 2001 312    10    0.0   13.6   14.6   28.0   56.0   0.10   19.9    8.7   14.3   16.4    8.7   14.3   16.4   86.4    330
 2001 313    11   29.0   13.6   14.7   27.1   54.2   0.13   25.7   12.1   18.9   21.4   12.1   18.9   21.4   86.4    330
 2001 314    12    2.0   13.7   14.7   12.2   24.4   0.61   23.8   16.8   20.3   21.6   16.8   20.3   21.6   86.4    330
 2001 315    13    0.0   13.7   14.7   30.3   60.6   0.03   23.1   13.5   18.3   20.1   13.5   18.3   20.1   86.4    330
 2001 316    14    1.5   13.7   14.8   27.6   55.2   0.12   21.2   13.8   17.5   18.9   13.8   17.5   18.9   86.4    330
 2001 317    15    0.0   13.8   14.8   14.9   29.8   0.53   21.8   12.0   16.9   18.7   12.0   16.9   18.7   86.4    330
 2001 318    16    0.0   13.8   14.8   29.0   58.0   0.08   22.5   13.3   17.9   19.6   13.3   17.9   19.6   86.4    330
 2001 319    17    2.4   13.8   14.8   23.5   47.0   0.26   24.4   11.5   18.0   20.4   11.5   18.0   20.4   86.4    330
 2001 320    18    0.0   13.8   14.9   30.4   60.8   0.04   17.8    9.3   13.6   15.2    9.3   13.6   15.2   86.4    330
 2001 321    19    0.0   13.8   14.9   30.8   61.6   0.03   24.4    6.9   15.7   19.0    6.9   15.7   19.0   86.4    330
 2001 322    20    3.5   13.9   14.9   28.2   56.4   0.12   29.6   13.2   21.5   24.5   13.2   21.5   24.5   86.4    330
 2001 323    21    0.0   13.9   14.9   27.3   54.6   0.15   31.4   17.6   24.6   27.1   17.6   24.6   27.1   86.4    330
 2001 324    22    1.0   13.9   15.0   17.7   35.4   0.45   31.0   18.2   24.7   27.0   18.2   24.7   27.0   86.4    330
 2001 325    23    0.0   13.9   15.0   24.4   48.8   0.24   27.0   17.4   22.3   24.0   17.4   22.3   24.0   86.4    330
 2001 326    24    0.0   14.0   15.0   30.4   60.8   0.05   26.9   15.0   21.0   23.2   15.0   21.0   23.2   86.4    330
 2001 327    25   43.0   14.0   15.0   11.2   22.4   0.65   23.6   18.0   20.8   21.9   18.0   20.8   21.9   86.4    330
 2001 328    26    0.0   14.0   15.1   21.4   42.8   0.34   22.2   12.2   17.3   19.1   12.2   17.3   19.1   86.4    330
 2001 329    27    0.0   14.0   15.1   31.4   62.8   0.03   20.6    8.7   14.7   16.5    8.7   14.7   16.5   86.4    330
 2001 330    28    0.0   14.0   15.1   31.3   62.6   0.03   26.1   11.4   18.9   21.0   11.4   18.9   21.0   86.4    330
 2001 331    29    0.0   14.1   15.1   27.9   55.8   0.14   22.1   10.0   16.2   17.9   10.0   16.2   17.9   86.4    330
 2001 332    30    0.0   14.1   15.1   31.3   62.6   0.04   23.0    7.1   15.2   17.5    7.1   15.2   17.5   86.4    330
 2001 333    31    2.2   14.1   15.2   17.6   35.2   0.46   22.4   12.4   17.5   19.0   12.4   17.5   19.0   86.4    330
 2001 334    32    0.0   14.1   15.2   18.2   36.4   0.44   19.9   12.2   16.1   17.2   12.2   16.1   17.2   86.4    330
 2001 335    33    0.0   14.1   15.2   25.1   50.2   0.23   22.2   10.1   16.3   18.0   10.1   16.3   18.0   86.4    330
 2001 336    34    0.0   14.1   15.2    9.5   19.0   0.71   17.6   11.1   14.4   15.4   11.1   14.4   15.4   86.4    330
 2001 337    35    0.0   14.1   15.2   21.8   43.6   0.33   20.3    7.9   14.2   16.0    7.9   14.2   16.0   86.4    330
 2001 338    36    0.0   14.2   15.3   18.2   36.4   0.44   21.6   10.4   16.1   17.8   10.4   16.1   17.8   86.4    330
 2001 339    37   17.5   14.2   15.3   24.1   48.2   0.27   25.7   14.9   20.4   22.0   14.9   20.4   22.0   86.4    330
 2001 340    38    0.0   14.2   15.3   32.0   64.0   0.03   25.4   16.0   20.8   22.2   16.0   20.8   22.2   86.4    330
 2001 341    39   14.0   14.2   15.3   21.8   43.6   0.34   29.6   15.5   22.7   24.8   15.5   22.7   24.8   86.4    330
 2001 342    40    0.0   14.2   15.3   29.4   58.8   0.11   17.8   12.0   15.0   15.8   12.0   15.0   15.8   86.4    330
 2001 343    41    0.0   14.2   15.3   29.0   58.0   0.12   20.2   11.0   15.7   17.1   11.0   15.7   17.1   86.4    330
 2001 344    42    0.0   14.2   15.3   31.2   62.4   0.05   25.3    8.9   17.3   19.7    8.9   17.3   19.7   86.4    330
 2001 345    43    0.0   14.2   15.3   32.1   64.2   0.03   30.2   12.3   21.5   24.1   12.3   21.5   24.1   86.4    330
 2001 346    44    0.0   14.2   15.4   27.8   55.6   0.16   28.6   19.0   23.9   25.3   19.0   23.9   25.3   86.4    330
 2001 347    45    0.0   14.2   15.4   19.0   38.0   0.42   27.5   18.9   23.3   24.6   18.9   23.3   24.6   86.4    330
 2001 348    46    0.0   14.2   15.4   32.2   64.4   0.03   25.9   16.2   21.2   22.6   16.2   21.2   22.6   86.4    330
 2001 349    47    0.0   14.3   15.4   31.5   63.0   0.05   23.6   14.4   19.1   20.5   14.4   19.1   20.5   86.4    330
 2001 350    48    0.0   14.3   15.4   29.3   58.6   0.11   23.3   14.1   18.8   20.2   14.1   18.8   20.2   86.4    330
 2001 351    49    1.0   14.3   15.4   31.1   62.2   0.06   23.9   13.8   19.0   20.5   13.8   19.0   20.5   86.4    330
 2001 352    50    0.0   14.3   15.4   21.3   42.6   0.36   25.0   16.1   20.7   22.0   16.1   20.7   22.0   86.4    330
 2001 353    51    0.0   14.3   15.4   15.6   31.2   0.53   30.7   15.2   23.1   25.4   15.2   23.1   25.4   86.4    330
 2001 354    52    0.0   14.3   15.4   30.3   60.6   0.08   30.7   15.4   23.2   25.5   15.4   23.2   25.5   86.4    330
 2001 355    53    9.7   14.3   15.4   13.6   27.2   0.59   23.3   16.0   19.7   20.8   16.0   19.7   20.8   86.4    330
 2001 356    54    0.0   14.3   15.4   31.2   62.4   0.06   21.7   12.1   17.0   18.4   12.1   17.0   18.4   86.4    330
 2001 357    55    0.0   14.3   15.4   31.3   62.6   0.05   28.8   10.2   19.7   22.5   10.2   19.7   22.5   86.4    330
 2001 358    56    0.0   14.3   15.4   32.6   65.2   0.02   31.3   14.6   23.2   25.6   14.6   23.2   25.6   86.4    330
 2001 359    57    0.0   14.3   15.4   30.9   61.8   0.07   30.1   15.3   22.9   25.1   15.3   22.9   25.1   86.4    330
 2001 360    58    0.0   14.3   15.4   32.3   64.6   0.02   31.7   17.1   24.6   26.7   17.1   24.6   26.7   86.4    330
 2001 361    59    0.0   14.3   15.4   28.3   56.6   0.14   33.3   18.2   25.9   28.2   18.2   25.9   28.2   86.4    330
 2001 362    60    0.0   14.2   15.4   28.6   57.2   0.13   32.5   19.7   26.3   28.1   19.7   26.3   28.1   86.4    330
 2001 363    61    0.0   14.2   15.4   28.6   57.2   0.13   30.1   19.1   24.7   26.4   19.1   24.7   26.4   86.4    330
 2001 364    62    3.2   14.2   15.4   25.7   51.4   0.22   31.7   17.5   24.8   26.9   17.5   24.8   26.9   86.4    330
 2001 365    63   63.0   14.2   15.4   11.8   23.6   0.64   26.6   18.2   22.5   23.7   18.2   22.5   23.7   86.4    330
 2002 001    64    0.0   14.2   15.4   29.4   58.8   0.11   26.1   16.8   21.6   22.9   16.8   21.6   22.9   86.4    330
 2002 002    65    0.0   14.2   15.3   32.2   64.4   0.02   26.0   17.4   21.8   23.1   17.4   21.8   23.1   86.4    330
 2002 003    66    0.0   14.2   15.3   29.8   59.6   0.09   26.1   16.7   21.5   22.9   16.7   21.5   22.9   86.4    330
 2002 004    67    9.5   14.2   15.3   23.6   47.2   0.28   24.7   16.7   20.8   22.0   16.7   20.8   22.0   86.4    330
 2002 005    68   33.0   14.2   15.3    9.1   18.2   0.72   20.6   17.3   19.0   19.5   17.3   19.0   19.5   86.4    330
 2002 006    69    1.5   14.2   15.3   21.7   43.4   0.34   23.0   16.2   19.7   20.7   16.2   19.7   20.7   86.4    330
 2002 007    70    0.0   14.2   15.3   32.0   64.0   0.02   24.7   15.0   19.9   21.4   15.0   19.9   21.4   86.4    330
 2002 008    71    0.0   14.1   15.3   29.0   58.0   0.11   28.5   13.6   21.2   23.4   13.6   21.2   23.4   86.4    330
 2002 009    72    0.0   14.1   15.3   30.0   60.0   0.08   29.1   15.8   22.6   24.5   15.8   22.6   24.5   86.4    330
 2002 010    73    0.0   14.1   15.2   31.8   63.6   0.03   30.4   16.4   23.5   25.6   16.4   23.5   25.6   86.4    330
 2002 011    74    0.0   14.1   15.2   30.5   61.0   0.06   31.9   18.4   25.3   27.2   18.4   25.3   27.2   86.4    330
 2002 012    75    0.0   14.1   15.2   28.9   57.8   0.11   34.1   19.9   27.1   29.2   19.9   27.1   29.2   86.4    330
 2002 013    76    4.0   14.1   15.2   26.7   53.4   0.18   33.2   21.1   27.3   29.0   21.1   27.3   29.0   86.4    330
 2002 014    77    0.0   14.1   15.2   25.7   51.4   0.21   22.2   15.1   18.7   19.7   15.1   18.7   19.7   86.4    330
 2002 015    78    0.0   14.0   15.1   31.2   62.4   0.04   24.0   10.8   17.5   19.4   10.8   17.5   19.4   86.4    330
 2002 016    79    0.0   14.0   15.1   29.6   59.2   0.08   24.1   12.4   18.3   20.0   12.4   18.3   20.0   86.4    330
 2002 017    80    0.0   14.0   15.1   17.8   35.6   0.45   25.0   13.4   19.3   21.4   13.4   19.3   21.4   86.4    330
 2002 018    81    0.0   14.0   15.1   31.5   63.0   0.02   26.3   13.5   20.0   22.4   13.5   20.0   22.4   86.4    330
 2002 019    82    0.0   14.0   15.1   31.2   62.4   0.03   28.8   14.9   21.9   24.5   14.9   21.9   24.5   86.4    330
