*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:33:04

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0121 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1987 221    37    0.0   10.7   11.6   11.7   23.4   0.34   18.0    7.6   12.4   14.3    7.6   12.4   14.3   86.4    330
 1987 222    38    0.0   10.7   11.6    6.2   12.4   0.65   18.1    9.9   13.7   15.2    9.9   13.7   15.2   86.4    330
 1987 223    39    0.0   10.7   11.7   10.3   20.6   0.42   19.4   12.9   15.9   17.1   12.9   15.9   17.1   86.4    330
 1987 224    40    8.0   10.7   11.7    4.7    9.4   0.74   17.4   12.5   14.8   15.7   12.5   14.8   15.7   86.4    330
 1987 225    41    0.0   10.8   11.7    4.7    9.4   0.74   16.0   11.9   13.8   14.5   11.9   13.8   14.5   86.4    330
 1987 226    42   10.5   10.8   11.7    7.6   15.2   0.59   20.4   10.8   15.2   17.0   10.8   15.2   17.0   86.4    330
 1987 227    43    9.0   10.8   11.8    7.1   14.2   0.62   17.0   10.0   13.2   14.5   10.0   13.2   14.5   86.4    330
 1987 228    44    0.0   10.9   11.8   16.1   32.2   0.14   13.1    6.4    9.5   10.7    6.4    9.5   10.7   86.4    330
 1987 229    45    0.0   10.9   11.8    5.7   11.4   0.70    8.2    5.1    6.5    7.1    5.1    6.5    7.1   86.4    330
 1987 230    46    0.2   10.9   11.9    6.1   12.2   0.68   10.4    5.9    8.0    8.8    5.9    8.0    8.8   86.4    330
 1987 231    47    0.0   10.9   11.9   14.0   28.0   0.27   10.4    3.6    6.8    8.0    3.6    6.8    8.0   86.4    330
 1987 232    48    0.0   11.0   11.9    8.6   17.2   0.55   11.4    4.4    7.7    9.0    4.4    7.7    9.0   86.4    330
 1987 233    49    0.0   11.0   11.9    6.4   12.8   0.67   14.1    7.3   10.5   11.7    7.3   10.5   11.7   86.4    330
 1987 234    50    0.0   11.0   12.0   17.9   35.8   0.09   18.3    5.2   11.3   13.8    5.2   11.3   13.8   86.4    330
 1987 235    51    0.0   11.1   12.0   16.6   33.2   0.16   19.2    4.9   11.6   14.3    4.9   11.6   14.3   86.4    330
 1987 236    52    0.0   11.1   12.0   11.3   22.6   0.43   20.6    6.4   13.0   15.7    6.4   13.0   15.7   86.4    330
 1987 237    53    0.0   11.1   12.1   15.0   30.0   0.25   22.0   12.9   17.2   18.9   12.9   17.2   18.9   86.4    330
 1987 238    54    0.0   11.2   12.1   16.7   33.4   0.17   21.2    7.5   13.9   16.5    7.5   13.9   16.5   86.4    330
 1987 239    55    0.0   11.2   12.1   13.0   26.0   0.36   22.4   10.8   16.2   18.4   10.8   16.2   18.4   86.4    330
 1987 240    56   36.0   11.2   12.1    5.3   10.6   0.74   17.0   12.7   14.7   15.5   12.7   14.7   15.5   86.4    330
 1987 241    57   36.5   11.3   12.2    5.4   10.8   0.74   13.0    8.5   10.6   11.5    8.5   10.6   11.5   86.4    330
 1987 242    58    0.0   11.3   12.2   18.0   36.0   0.14   13.8    4.5    8.9   10.7    4.5    8.9   10.7   86.4    330
 1987 243    59    0.0   11.3   12.2   18.6   37.2   0.12   14.6    2.8    8.3   10.6    2.8    8.3   10.6   86.4    330
 1987 244    60    0.0   11.4   12.3   11.7   23.4   0.45   17.6    5.7   11.3   13.6    5.7   11.3   13.6   86.4    330
 1987 245    61    0.0   11.4   12.3    5.5   11.0   0.74   14.6    9.0   11.6   12.7    9.0   11.6   12.7   86.4    330
 1987 246    62    0.0   11.4   12.3   19.5   39.0   0.10   17.2    6.0   11.3   13.4    6.0   11.3   13.4   86.4    330
 1987 247    63    0.0   11.4   12.4   19.4   38.8   0.11   15.4    3.0    8.8   11.3    3.0    8.8   11.3   86.4    330
 1987 248    64    0.0   11.5   12.4   11.6   23.2   0.47   15.9    2.1    8.6   11.3    2.1    8.6   11.3   86.4    330
 1987 249    65    0.0   11.5   12.4   19.4   38.8   0.12   15.0    2.4    8.3   10.8    2.4    8.3   10.8   86.4    330
 1987 250    66    0.0   11.5   12.5   16.2   32.4   0.27   18.1    4.0   10.7   13.4    4.0   10.7   13.4   86.4    330
 1987 251    67    0.0   11.6   12.5    9.8   19.6   0.56   22.4    7.9   14.8   17.6    7.9   14.8   17.6   86.4    330
 1987 252    68    0.0   11.6   12.5    5.9   11.8   0.74   21.5   12.3   16.7   18.5   12.3   16.7   18.5   86.4    330
 1987 253    69    0.0   11.6   12.6   15.6   31.2   0.32   16.6    7.4   11.8   13.6    7.4   11.8   13.6   86.4    330
 1987 254    70    0.0   11.7   12.6   19.7   39.4   0.14   18.3    4.3   10.9   13.7    4.3   10.9   13.7   86.4    330
 1987 255    71    0.0   11.7   12.6   20.6   41.2   0.11   18.2    3.3   10.4   13.3    3.3   10.4   13.3   86.4    330
 1987 256    72    0.0   11.7   12.6   19.2   38.4   0.18   24.9    6.3   15.1   18.8    6.3   15.1   18.8   86.4    330
 1987 257    73    0.0   11.8   12.7    6.1   12.2   0.74   18.3   15.6   16.9   17.4   15.6   16.9   17.4   86.4    330
 1987 258    74   52.0   11.8   12.7   12.4   24.8   0.48   16.9    7.0   11.7   13.7    7.0   11.7   13.7   86.4    330
 1987 259    75    0.0   11.8   12.7   21.5   43.0   0.10   12.0    3.1    7.3    9.1    3.1    7.3    9.1   86.4    330
 1987 260    76    0.0   11.9   12.8   15.5   31.0   0.35   16.8    5.5   10.9   13.1    5.5   10.9   13.1   86.4    330
 1987 261    77    0.0   11.9   12.8   13.9   27.8   0.43   16.9    6.1   11.3   13.4    6.1   11.3   13.4   86.4    330
 1987 262    78    0.0   11.9   12.8   21.2   42.4   0.13   14.3    3.8    8.8   10.9    3.8    8.8   10.9   86.4    330
 1987 263    79    0.0   12.0   12.9   20.7   41.4   0.16   17.0    1.5    8.9   12.0    1.5    8.9   12.0   86.4    330
 1987 264    80    0.0   12.0   12.9   12.4   24.8   0.50   13.9    4.2    8.8   10.4    4.2    8.8   10.4   86.4    330
 1987 265    81    0.0   12.0   12.9   17.1   34.2   0.31   15.0    1.2    7.8   10.1    1.2    7.8   10.1   86.4    330
 1987 266    82    0.0   12.1   13.0   16.6   33.2   0.34   17.3    5.6   11.2   13.1    5.6   11.2   13.1   86.4    330
 1987 267    83    0.0   12.1   13.0   22.6   45.2   0.10   20.2    4.6   12.1   14.6    4.6   12.1   14.6   86.4    330
 1987 268    84    0.0   12.1   13.0   20.0   40.0   0.21   24.2    5.9   14.7   17.7    5.9   14.7   17.7   86.4    330
 1987 269    85    0.0   12.2   13.1   16.9   33.8   0.34   25.4   12.8   18.9   20.9   12.8   18.9   20.9   86.4    330
 1987 270    86    0.0   12.2   13.1   17.4   34.8   0.32   20.9   10.3   15.4   17.2   10.3   15.4   17.2   86.4    330
 1987 271    87    0.0   12.2   13.1   21.1   42.2   0.18   19.7    7.9   13.6   15.5    7.9   13.6   15.5   86.4    330
 1987 272    88    0.0   12.3   13.2   19.0   38.0   0.27   24.7    7.2   15.6   18.6    7.2   15.6   18.6   86.4    330
 1987 273    89   14.0   12.3   13.2    6.9   13.8   0.74   20.1   12.0   15.9   17.3   12.0   15.9   17.3   86.4    330
 1987 274    90    0.0   12.3   13.2   22.6   45.2   0.14   19.1    8.2   13.5   15.3    8.2   13.5   15.3   86.4    330
 1987 275    91    0.0   12.4   13.3   20.7   41.4   0.22   17.0    6.3   11.5   13.3    6.3   11.5   13.3   86.4    330
 1987 276    92    0.0   12.4   13.3   15.2   30.4   0.43   19.9    5.4   12.4   14.9    5.4   12.4   14.9   86.4    330
 1987 277    93    0.0   12.4   13.4   23.1   46.2   0.14   23.5    9.3   16.2   18.6    9.3   16.2   18.6   86.4    330
 1987 278    94    0.0   12.5   13.4   23.4   46.8   0.13   25.0   10.0   17.3   19.8   10.0   17.3   19.8   86.4    330
 1987 279    95    0.0   12.5   13.4   15.5   31.0   0.43   24.6    9.5   16.8   19.4    9.5   16.8   19.4   86.4    330
 1987 280    96    0.0   12.5   13.5    7.9   15.8   0.71   21.1   13.2   17.0   18.4   13.2   17.0   18.4   86.4    330
 1987 281    97    2.3   12.6   13.5   14.7   29.4   0.46   20.5   11.5   15.9   17.4   11.5   15.9   17.4   86.4    330
 1987 282    98    0.0   12.6   13.5   22.9   45.8   0.17   21.9    8.1   14.8   17.2    8.1   14.8   17.2   86.4    330
 1987 283    99    0.0   12.6   13.6   19.9   39.8   0.28   31.3   11.6   21.2   24.6   11.6   21.2   24.6   86.4    330
 1987 284   100   24.0   12.7   13.6   15.4   30.8   0.45   23.2   16.3   19.7   20.9   16.3   19.7   20.9   86.4    330
 1987 285   101   11.5   12.7   13.6   22.9   45.8   0.18   22.0   12.0   16.9   18.6   12.0   16.9   18.6   86.4    330
 1987 286   102    0.0   12.7   13.7   21.1   42.2   0.25   17.9    8.1   12.9   14.6    8.1   12.9   14.6   86.4    330
 1987 287   103    0.0   12.8   13.7   12.5   25.0   0.56   18.8    5.3   11.9   14.2    5.3   11.9   14.2   86.4    330
 1987 288   104   13.0   12.8   13.7    8.1   16.2   0.71   17.8   11.5   14.6   15.7   11.5   14.6   15.7   86.4    330
 1987 289   105    0.0   12.8   13.8   17.8   35.6   0.38   18.9   10.8   14.8   16.2   10.8   14.8   16.2   86.4    330
 1987 290   106    0.0   12.9   13.8   26.3   52.6   0.08   21.0    8.0   14.4   16.6    8.0   14.4   16.6   86.4    330
 1987 291   107    0.0   12.9   13.8   27.5   55.0   0.04   21.2    8.0   14.5   16.8    8.0   14.5   16.8   86.4    330
 1987 292   108    0.0   12.9   13.9   21.6   43.2   0.25   21.0   10.0   15.4   17.3   10.0   15.4   17.3   86.4    330
 1987 293   109    0.0   12.9   13.9   26.6   53.2   0.08   25.4    7.7   16.4   19.5    7.7   16.4   19.5   86.4    330
 1987 294   110    0.0   13.0   13.9   23.8   47.6   0.18   25.5   11.7   18.5   20.9   11.7   18.5   20.9   86.4    330
 1987 295   111    0.0   13.0   14.0   20.8   41.6   0.29   23.5   12.0   17.7   19.7   12.0   17.7   19.7   86.4    330
 1987 296   112    0.0   13.0   14.0   23.8   47.6   0.19   30.0   12.4   21.1   24.2   12.4   21.1   24.2   86.4    330
 1987 297   113    0.0   13.1   14.0   19.7   39.4   0.33   26.1   15.9   20.9   22.7   15.9   20.9   22.7   86.4    330
 1987 298   114    0.0   13.1   14.0   11.3   22.6   0.62   22.6   16.4   19.5   20.6   16.4   19.5   20.6   86.4    330
 1987 299   115    0.0   13.1   14.1    9.5   19.0   0.68   25.2   17.4   21.3   22.6   17.4   21.3   22.6   86.4    330
 1987 300   116    0.0   13.2   14.1    8.9   17.8   0.70   21.5   14.9   18.2   19.3   14.9   18.2   19.3   86.4    330
 1987 301   117    0.0   13.2   14.1   18.2   36.4   0.39   23.5   13.6   18.5   20.3   13.6   18.5   20.3   86.4    330
 1987 302   118    0.0   13.2   14.2   27.8   55.6   0.08   27.5   11.4   19.4   22.3   11.4   19.4   22.3   86.4    330
 1987 303   119    0.0   13.2   14.2   27.0   54.0   0.11   31.9   12.4   22.1   25.6   12.4   22.1   25.6   86.4    330
 1987 304   120    0.0   13.3   14.2   27.4   54.8   0.10   30.1   14.9   22.5   25.2   14.9   22.5   25.2   86.4    330
 1987 305   121    0.0   13.3   14.3   14.8   29.6   0.51   27.2   15.0   21.1   23.3   15.0   21.1   23.3   86.4    330
 1987 306   122    0.7   13.3   14.3   12.9   25.8   0.58   28.2   16.5   22.3   24.4   16.5   22.3   24.4   86.4    330
 1987 307   123    0.0   13.4   14.3   13.3   26.6   0.57   27.7   13.5   20.6   23.1   13.5   20.6   23.1   86.4    330
 1987 308   124    0.0   13.4   14.4    8.3   16.6   0.73   21.0   18.8   19.9   20.3   18.8   19.9   20.3   86.4    330
 1987 309   125   14.0   13.4   14.4    8.5   17.0   0.72   20.9   18.3   19.6   20.1   18.3   19.6   20.1   86.4    330
 1987 310   126   16.5   13.4   14.4   11.6   23.2   0.62   23.1   13.6   18.3   20.1   13.6   18.3   20.1   86.4    330
 1987 311   127    0.0   13.5   14.4   29.3   58.6   0.05   25.2   10.4   17.8   20.5   10.4   17.8   20.5   86.4    330
 1987 312   128    3.0   13.5   14.5   24.0   48.0   0.23   24.2   10.3   17.3   19.8   10.3   17.3   19.8   86.4    330
 1987 313   129    0.7   13.5   14.5   29.2   58.4   0.06   20.5    7.2   13.9   16.3    7.2   13.9   16.3   86.4    330
 1987 314   130    0.0   13.5   14.5   28.9   57.8   0.08   23.4    8.3   15.9   18.6    8.3   15.9   18.6   86.4    330
 1987 315   131    0.0   13.6   14.5   28.3   56.6   0.10   26.6   11.4   19.0   21.8   11.4   19.0   21.8   86.4    330
 1987 316   132    0.0   13.6   14.6   22.0   44.0   0.30   27.3   13.5   20.4   22.9   13.5   20.4   22.9   86.4    330
 1987 317   133    0.0   13.6   14.6   24.5   49.0   0.22   28.9   15.2   22.1   24.6   15.2   22.1   24.6   86.4    330
 1987 318   134   95.0   13.6   14.6   23.9   47.8   0.24   28.2   17.2   22.7   24.7   17.2   22.7   24.7   86.4    330
 1987 319   135    0.0   13.6   14.7   24.9   49.8   0.21   26.6   15.7   21.2   23.2   15.7   21.2   23.2   86.4    330
 1987 320   136    9.9   13.7   14.7   29.7   59.4   0.06   24.2   11.7   18.0   20.3   11.7   18.0   20.3   86.4    330
 1987 321   137    0.0   13.7   14.7   30.0   60.0   0.06   29.0   12.1   20.6   23.7   12.1   20.6   23.7   86.4    330
 1987 322   138    0.0   13.7   14.7   13.5   27.0   0.58   27.7   15.8   21.8   24.0   15.8   21.8   24.0   86.4    330
 1987 323   139   64.0   13.7   14.7   14.2   28.4   0.56   25.1   15.7   20.4   22.2   15.7   20.4   22.2   86.4    330
 1987 324   140    0.0   13.8   14.8   11.0   22.0   0.66   21.6   14.0   17.8   19.2   14.0   17.8   19.2   86.4    330
 1987 325   141    5.0   13.8   14.8   30.5   61.0   0.05   21.2   10.7   16.0   17.9   10.7   16.0   17.9   86.4    330
 1987 326   142    0.0   13.8   14.8   30.4   60.8   0.05   22.3    8.5   15.5   18.0    8.5   15.5   18.0   86.4    330
 1987 327   143    0.0   13.8   14.8   12.1   24.2   0.62   22.0   10.7   16.4   18.5   10.7   16.4   18.5   86.4    330
 1987 328   144    0.0   13.8   14.9   14.4   28.8   0.55   24.7   15.2   20.0   21.7   15.2   20.0   21.7   86.4    330
 1987 329   145    2.0   13.8   14.9   18.1   36.2   0.44   25.0   16.7   20.9   22.4   16.7   20.9   22.4   86.4    330
 1987 330   146    0.0   13.9   14.9   16.8   33.6   0.48   24.6   14.3   19.5   21.4   14.3   19.5   21.4   86.4    330
 1987 331   147    0.0   13.9   14.9   26.3   52.6   0.19   25.5   13.3   19.5   21.7   13.3   19.5   21.7   86.4    330
 1987 332   148    0.0   13.9   14.9   30.1   60.2   0.07   29.5   13.9   21.8   24.7   13.9   21.8   24.7   86.4    330
 1987 333   149    0.0   13.9   15.0   30.1   60.2   0.07   32.3   17.2   24.8   27.6   17.2   24.8   27.6   86.4    330
 1987 334   150    0.0   13.9   15.0   29.6   59.2   0.09   33.1   19.1   26.2   28.8   19.1   26.2   28.8   86.4    330
 1987 335   151    0.0   13.9   15.0   29.7   59.4   0.09   36.4   20.8   28.7   31.6   20.8   28.7   31.6   86.4    330
 1987 336   152    0.0   13.9   15.0   17.8   35.6   0.45   30.1   21.1   25.7   27.3   21.1   25.7   27.3   86.4    330
 1987 337   153    0.0   14.0   15.0    9.3   18.6   0.71   24.6   19.5   22.1   23.0   19.5   22.1   23.0   86.4    330
 1987 338   154   94.0   14.0   15.0   11.4   22.8   0.65   20.0   14.4   17.2   18.3   14.4   17.2   18.3   86.4    330
 1987 339   155    3.7   14.0   15.0   30.3   60.6   0.07   25.0   12.3   18.7   21.1   12.3   18.7   21.1   86.4    330
 1987 340   156    0.0   14.0   15.1   29.6   59.2   0.10   27.4   13.0   20.3   23.0   13.0   20.3   23.0   86.4    330
 1987 341   157    0.0   14.0   15.1   11.1   22.2   0.66   23.8   15.7   19.8   21.0   15.7   19.8   21.0   86.4    330
 1987 342   158    4.3   14.0   15.1   25.4   50.8   0.23   24.2   14.8   19.6   20.9   14.8   19.6   20.9   86.4    330
 1987 343   159    0.0   14.0   15.1   29.0   58.0   0.12   25.4   12.9   19.2   21.1   12.9   19.2   21.1   86.4    330
 1987 344   160    0.0   14.0   15.1   31.2   62.4   0.05   29.2   15.0   22.2   24.3   15.0   22.2   24.3   86.4    330
 1987 345   161    0.0   14.0   15.1   20.1   40.2   0.39   27.1   16.6   21.9   23.5   16.6   21.9   23.5   86.4    330
 1987 346   162    1.0   14.0   15.1   30.6   61.2   0.07   24.2   12.7   18.5   20.2   12.7   18.5   20.2   86.4    330
 1987 347   163    0.0   14.0   15.1   31.3   62.6   0.05   26.3   10.9   18.7   21.0   10.9   18.7   21.0   86.4    330
 1987 348   164    0.0   14.1   15.1   16.9   33.8   0.49   26.7   14.0   20.5   22.3   14.0   20.5   22.3   86.4    330
 1987 349   165    0.0   14.1   15.1   23.6   47.2   0.28   31.9   16.8   24.5   26.7   16.8   24.5   26.7   86.4    330
 1987 350   166   58.0   14.1   15.1   10.5   21.0   0.68   24.3   19.2   21.8   22.5   19.2   21.8   22.5   86.4    330
 1987 351   167    2.0   14.1   15.1   28.9   57.8   0.12   24.1   15.1   19.7   21.0   15.1   19.7   21.0   86.4    330
 1987 352   168    0.0   14.1   15.2   24.5   49.0   0.26   24.3   12.5   18.5   20.2   12.5   18.5   20.2   86.4    330
 1987 353   169    0.0   14.1   15.2   29.0   58.0   0.12   25.3   12.0   18.8   20.7   12.0   18.8   20.7   86.4    330
 1987 354   170    0.0   14.1   15.2   24.6   49.2   0.25   25.1   14.7   20.0   21.5   14.7   20.0   21.5   86.4    330
 1987 355   171    0.0   14.1   15.2   31.8   63.6   0.03   23.9   12.0   18.1   19.8   12.0   18.1   19.8   86.4    330
 1987 356   172    0.0   14.1   15.2   23.4   46.8   0.29   25.0   11.3   18.3   20.3   11.3   18.3   20.3   86.4    330
 1987 357   173    0.0   14.1   15.2   25.7   51.4   0.22   25.1   13.1   19.2   21.0   13.1   19.2   21.0   86.4    330
 1987 358   174    0.0   14.1   15.2   31.6   63.2   0.04   27.3   12.8   20.2   22.3   12.8   20.2   22.3   86.4    330
 1987 359   175    0.0   14.1   15.2    9.8   19.6   0.70   25.7   14.8   20.3   21.9   14.8   20.3   21.9   86.4    330
 1987 360   176    0.0   14.1   15.2   14.6   29.2   0.56   27.2   17.8   22.6   24.0   17.8   22.6   24.0   86.4    330
 1987 361   177   35.0   14.1   15.2   22.7   45.4   0.31   30.9   17.2   24.2   26.2   17.2   24.2   26.2   86.4    330
 1987 362   178    0.0   14.1   15.1   18.7   37.4   0.43   28.9   19.7   24.4   25.7   19.7   24.4   25.7   86.4    330
 1987 363   179    8.0   14.0   15.1    9.1   18.2   0.72   24.1   19.5   21.8   22.5   19.5   21.8   22.5   86.4    330
 1987 364   180    4.0   14.0   15.1   14.4   28.8   0.56   27.6   18.1   22.9   24.3   18.1   22.9   24.3   86.4    330
 1987 365   181   26.0   14.0   15.1   24.3   48.6   0.26   28.1   17.3   22.8   24.4   17.3   22.8   24.4   86.4    330
 1988 001   182    0.0   14.0   15.1   29.9   59.8   0.09   30.8   17.8   24.4   26.3   17.8   24.4   26.3   86.4    330
 1988 002   183    0.0   14.0   15.1   30.8   61.6   0.06   27.4   19.0   23.3   24.5   19.0   23.3   24.5   86.4    330
 1988 003   184    0.0   14.0   15.1   28.7   57.4   0.12   31.7   18.3   25.1   27.1   18.3   25.1   27.1   86.4    330
 1988 004   185    0.0   14.0   15.1   31.3   62.6   0.04   34.3   19.1   26.8   29.0   19.1   26.8   29.0   86.4    330
 1988 005   186   22.0   14.0   15.1   17.4   34.8   0.47   27.9   18.7   23.4   25.1   18.7   23.4   25.1   86.4    330
 1988 006   187    3.0   14.0   15.1   31.5   63.0   0.04   22.0   12.7   17.4   19.1   12.7   17.4   19.1   86.4    330
 1988 007   188    0.0   14.0   15.1   31.3   62.6   0.04   27.0   10.7   19.0   22.0   10.7   19.0   22.0   86.4    330
 1988 008   189    0.0   14.0   15.0   28.7   57.4   0.12   29.1   14.2   21.8   24.5   14.2   21.8   24.5   86.4    330
 1988 009   190    0.0   13.9   15.0   31.3   62.6   0.04   30.7   17.4   24.1   26.6   17.4   24.1   26.6   86.4    330
 1988 010   191    0.0   13.9   15.0   26.2   52.4   0.20   33.8   17.3   25.7   28.7   17.3   25.7   28.7   86.4    330
 1988 011   192    0.0   13.9   15.0   22.7   45.4   0.30   34.7   19.4   27.1   30.0   19.4   27.1   30.0   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 14:33:04

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0121 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1988 184     0    0.0   10.0   11.0    5.7   11.4   0.60   24.6   16.6   20.2   21.8   16.6   20.2   21.8   86.4    330
 1988 185     1    8.0   10.0   11.0    3.7    7.4   0.74   14.8    8.3   11.2   12.6    8.3   11.2   12.6   86.4    330
 1988 186     2   64.0   10.0   11.0    3.7    7.4   0.74    9.5    7.1    8.2    8.7    7.1    8.2    8.7   86.4    330
 1988 187     3   20.0   10.0   11.0    9.2   18.4   0.35   11.9    4.9    8.1    9.2    4.9    8.1    9.2   86.4    330
 1988 188     4    0.0   10.0   11.0    4.4    8.8   0.69    8.1    3.0    5.3    6.2    3.0    5.3    6.2   86.4    330
 1988 189     5    0.0   10.0   11.0   12.2   24.4   0.15   11.1    1.9    6.1    7.6    1.9    6.1    7.6   86.4    330
 1988 190     6    0.0   10.0   11.1   13.4   26.8   0.07   13.7    2.0    7.3    9.3    2.0    7.3    9.3   86.4    330
 1988 191     7    0.0   10.0   11.1   12.6   25.2   0.13    9.9    0.6    4.8    6.4    0.6    4.8    6.4   86.4    330
