*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 12:24:37

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0110 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1990 191     0   120      0      0      0     0     0   110  0.265  0.294  0.306  0.386  0.434  0.406  0.266  0.000  0.000  0.000
 1990 192     1   119      0      0      0     0     0   110  0.230  0.293  0.307  0.387  0.432  0.406  0.266  0.000  0.000  0.000
 1990 193     2   117      0      0      0     0     0   110  0.208  0.292  0.308  0.387  0.431  0.406  0.266  0.000  0.000  0.000
 1990 194     3   154      0      0      0     1    40   110  0.446  0.494  0.343  0.388  0.429  0.406  0.266  0.000  0.000  0.000
 1990 195     4   152      0      0      0     1    40   110  0.402  0.463  0.366  0.389  0.428  0.406  0.266  0.000  0.000  0.000
 1990 196     5   151      0      0      0     1    40   110  0.394  0.433  0.379  0.390  0.427  0.405  0.266  0.000  0.000  0.000
 1990 197     6   158      0      0      8     1    40   110  0.498  0.433  0.389  0.392  0.426  0.405  0.266  0.000  0.000  0.000
 1990 198     7   156      0      0      8     1    40   110  0.438  0.428  0.400  0.393  0.425  0.405  0.266  0.000  0.000  0.000
 1990 199     8   161      0      0     15     1    40   110  0.450  0.452  0.412  0.395  0.424  0.405  0.266  0.000  0.000  0.000
 1990 200     9   159      0      0     15     1    40   110  0.404  0.441  0.420  0.398  0.424  0.405  0.266  0.000  0.000  0.000
 1990 201    10   157      0      0     15     1    40   110  0.387  0.426  0.422  0.400  0.423  0.405  0.266  0.000  0.000  0.000
 1990 202    11   156      0      0     15     1    40   110  0.389  0.416  0.420  0.402  0.423  0.404  0.266  0.000  0.000  0.000
 1990 203    12   154      0      0     15     1    40   110  0.364  0.410  0.418  0.404  0.422  0.404  0.266  0.000  0.000  0.000
 1990 204    13   152      0      0     15     1    40   110  0.349  0.403  0.416  0.406  0.422  0.404  0.266  0.000  0.000  0.000
 1990 205    14   151      0      0     15     1    40   110  0.343  0.396  0.414  0.407  0.422  0.404  0.266  0.000  0.000  0.000
 1990 206    15   150      0      0     15     1    40   110  0.339  0.391  0.412  0.408  0.422  0.404  0.266  0.000  0.000  0.000
 1990 207    16   149      0      0     15     1    40   110  0.336  0.386  0.409  0.409  0.421  0.403  0.266  0.000  0.000  0.000
 1990 208    17   149      0      0     15     1    40   110  0.333  0.383  0.407  0.410  0.421  0.403  0.266  0.000  0.000  0.000
 1990 209    18   148      0      0     15     1    40   110  0.331  0.379  0.406  0.411  0.421  0.403  0.266  0.000  0.000  0.000
 1990 210    19   147      0      0     15     1    40   110  0.329  0.377  0.404  0.411  0.421  0.403  0.266  0.000  0.000  0.000
 1990 211    20   147      0      0     15     1    40   110  0.327  0.374  0.402  0.411  0.421  0.403  0.266  0.000  0.000  0.000
 1990 212    21   146      0      0     15     1    40   110  0.325  0.372  0.401  0.412  0.421  0.403  0.266  0.000  0.000  0.000
 1990 213    22   146      0      0     15     1    40   110  0.323  0.370  0.399  0.412  0.421  0.402  0.265  0.000  0.000  0.000
 1990 214    23   145      0      0     15     1    40   110  0.322  0.368  0.398  0.412  0.421  0.402  0.265  0.000  0.000  0.000
 1990 215    24   145      0      0     15     1    40   110  0.320  0.366  0.397  0.412  0.421  0.402  0.265  0.000  0.000  0.000
 1990 216    25   144      0      0     15     1    40   110  0.319  0.364  0.396  0.412  0.421  0.402  0.265  0.000  0.000  0.000
 1990 217    26   144      0      0     15     1    40   110  0.317  0.362  0.394  0.412  0.421  0.402  0.265  0.000  0.000  0.000
 1990 218    27   143      0      0     15     1    40   110  0.316  0.361  0.393  0.412  0.421  0.402  0.265  0.000  0.000  0.000
 1990 219    28   143      0      0     15     1    40   110  0.315  0.360  0.392  0.412  0.421  0.401  0.265  0.000  0.000  0.000
 1990 220    29   142      0      0     15     1    40   110  0.314  0.358  0.391  0.411  0.421  0.401  0.265  0.000  0.000  0.000
 1990 221    30   143      0      0     17     1    40   110  0.329  0.357  0.390  0.411  0.421  0.401  0.265  0.000  0.000  0.000
 1990 222    31   142      0      0     17     1    40   110  0.325  0.356  0.390  0.411  0.420  0.401  0.265  0.000  0.000  0.000
 1990 223    32   142      0      0     17     1    40   110  0.321  0.356  0.389  0.411  0.420  0.401  0.265  0.000  0.000  0.000
 1990 224    33   141      0      0     17     1    40   110  0.319  0.355  0.388  0.411  0.420  0.401  0.265  0.000  0.000  0.000
 1990 225    34   141      0      0     17     1    40   110  0.316  0.354  0.387  0.410  0.420  0.401  0.265  0.000  0.000  0.000
 1990 226    35   140      0      0     17     1    40   110  0.314  0.353  0.387  0.410  0.420  0.400  0.265  0.000  0.000  0.000
 1990 227    36   167      0      0     45     1    40   110  0.472  0.494  0.417  0.410  0.420  0.400  0.265  0.000  0.000  0.000
 1990 228    37   164      0      0     45     1    40   110  0.397  0.466  0.437  0.413  0.420  0.400  0.265  0.000  0.000  0.000
 1990 229    38   161      0      0     45     1    40   110  0.366  0.440  0.435  0.424  0.420  0.400  0.265  0.000  0.000  0.000
 1990 230    39   158      0      0     45     1    40   110  0.349  0.421  0.433  0.426  0.420  0.400  0.265  0.000  0.000  0.000
 1990 231    40   157      0      0     45     1    40   110  0.349  0.409  0.430  0.426  0.421  0.400  0.264  0.000  0.000  0.000
 1990 232    41   155      0      0     45     1    40   110  0.347  0.401  0.426  0.426  0.421  0.400  0.264  0.000  0.000  0.000
 1990 233    42   154      0      0     45     1    40   110  0.345  0.395  0.423  0.426  0.422  0.400  0.264  0.000  0.000  0.000
 1990 234    43   153      0      0     45     1    40   110  0.343  0.391  0.420  0.425  0.422  0.400  0.264  0.000  0.000  0.000
 1990 235    44   152      0      0     45     1    40   110  0.340  0.386  0.417  0.425  0.423  0.400  0.264  0.000  0.000  0.000
 1990 236    45   151      0      0     45     1    40   110  0.338  0.383  0.414  0.425  0.423  0.399  0.264  0.000  0.000  0.000
 1990 237    46   150      0      0     45     1    40   110  0.335  0.379  0.411  0.424  0.423  0.399  0.264  0.000  0.000  0.000
 1990 238    47   149      0      0     45     1    40   110  0.332  0.376  0.409  0.423  0.423  0.399  0.264  0.000  0.000  0.000
 1990 239    48   190      0      0     87     1    40   110  0.481  0.493  0.485  0.467  0.442  0.401  0.264  0.000  0.000  0.000
 1990 240    49   188      0      0     89     1    40   110  0.431  0.478  0.476  0.468  0.456  0.408  0.264  0.000  0.000  0.000
 1990 241    50   178      0      7     89     1    40   110  0.378  0.458  0.459  0.455  0.448  0.408  0.266  0.000  0.000  0.000
 1990 242    51   172      0     11     89     1    40   110  0.366  0.431  0.449  0.448  0.443  0.408  0.266  0.000  0.000  0.000
 1990 243    52   169      0     13     89     1    40   110  0.381  0.418  0.442  0.444  0.440  0.408  0.266  0.000  0.000  0.000
 1990 244    53   171      0     13     92     1    40   110  0.431  0.414  0.436  0.442  0.441  0.408  0.268  0.000  0.000  0.000
 1990 245    54   167      0     13     92     1    40   110  0.365  0.421  0.434  0.440  0.439  0.408  0.268  0.000  0.000  0.000
 1990 246    55   166      0     14     92     1    40   110  0.361  0.412  0.432  0.439  0.439  0.408  0.268  0.000  0.000  0.000
 1990 247    56   164      0     14     92     1    40   110  0.360  0.406  0.429  0.438  0.439  0.408  0.268  0.000  0.000  0.000
 1990 248    57   163      0     14     92     1    40   110  0.358  0.402  0.427  0.437  0.439  0.408  0.268  0.000  0.000  0.000
 1990 249    58   163      0     14     93     1    40   110  0.370  0.398  0.425  0.437  0.439  0.408  0.268  0.000  0.000  0.000
 1990 250    59   170      0     14    101     1    40   110  0.480  0.416  0.423  0.436  0.439  0.408  0.268  0.000  0.000  0.000
 1990 251    60   187      0     14    119     1    40   110  0.462  0.500  0.466  0.447  0.442  0.409  0.269  0.000  0.000  0.000
 1990 252    61   176      0     20    119     1    40   110  0.369  0.473  0.454  0.443  0.440  0.409  0.269  0.000  0.000  0.000
 1990 253    62   171      0     23    119     1    40   110  0.357  0.439  0.446  0.441  0.438  0.409  0.269  0.000  0.000  0.000
 1990 254    63   192      0     24    143     1    40   110  0.495  0.478  0.485  0.460  0.447  0.410  0.270  0.000  0.000  0.000
 1990 255    64   180      0     32    143     1    40   110  0.414  0.459  0.464  0.451  0.442  0.408  0.268  0.000  0.000  0.000
 1990 256    65   174      0     36    143     1    40   110  0.383  0.440  0.451  0.445  0.440  0.408  0.268  0.000  0.000  0.000
 1990 257    66   168      0     38    143     1    40   110  0.357  0.422  0.443  0.442  0.438  0.408  0.268  0.000  0.000  0.000
 1990 258    67   166      0     39    143     1    40   110  0.356  0.410  0.436  0.440  0.438  0.408  0.268  0.000  0.000  0.000
 1990 259    68   164      0     39    143     1    40   110  0.354  0.404  0.431  0.440  0.438  0.408  0.268  0.000  0.000  0.000
 1990 260    69   163      0     39    143     1    40   110  0.352  0.399  0.427  0.439  0.438  0.408  0.268  0.000  0.000  0.000
 1990 261    70   193      0     39    175     1    40   110  0.477  0.491  0.484  0.462  0.448  0.410  0.270  0.000  0.000  0.000
 1990 262    71   181      0     48    175     1    40   110  0.413  0.466  0.463  0.452  0.443  0.408  0.268  0.000  0.000  0.000
 1990 263    72   175      0     53    175     1    40   110  0.406  0.445  0.451  0.446  0.440  0.408  0.268  0.000  0.000  0.000
 1990 264    73   172      0     55    175     1    40   110  0.403  0.430  0.444  0.442  0.439  0.408  0.268  0.000  0.000  0.000
 1990 265    74   167      0     56    175     1    40   110  0.356  0.420  0.436  0.440  0.439  0.408  0.268  0.000  0.000  0.000
 1990 266    75   164      0     56    175     1    40   110  0.351  0.408  0.430  0.438  0.439  0.408  0.268  0.000  0.000  0.000
 1990 267    76   162      0     56    175     1    40   110  0.347  0.399  0.424  0.437  0.439  0.408  0.268  0.000  0.000  0.000
 1990 268    77   160      0     56    175     1    40   110  0.343  0.392  0.418  0.436  0.439  0.408  0.268  0.000  0.000  0.000
 1990 269    78   158      0     56    175     1    40   110  0.339  0.385  0.413  0.434  0.438  0.408  0.268  0.000  0.000  0.000
 1990 270    79   156      0     56    175     1    40   110  0.334  0.379  0.407  0.432  0.438  0.408  0.268  0.000  0.000  0.000
 1990 271    80   155      0     56    175     1    40   110  0.330  0.376  0.405  0.431  0.438  0.408  0.268  0.000  0.000  0.000
 1990 272    81   153      0     56    175     1    40   110  0.326  0.370  0.399  0.429  0.437  0.408  0.268  0.000  0.000  0.000
 1990 273    82   151      0     56    175     1    40   110  0.321  0.364  0.393  0.427  0.437  0.408  0.268  0.000  0.000  0.000
 1990 274    83   148      0     56    175     1    40   110  0.316  0.358  0.386  0.424  0.436  0.408  0.268  0.000  0.000  0.000
 1990 275    84   146      0     56    175     1    40   110  0.311  0.350  0.377  0.421  0.435  0.408  0.268  0.000  0.000  0.000
 1990 276    85   143      0     56    175     1    40   110  0.305  0.343  0.370  0.417  0.435  0.408  0.268  0.000  0.000  0.000
 1990 277    86   140      0     56    175     1    40   110  0.299  0.336  0.363  0.414  0.434  0.408  0.268  0.000  0.000  0.000
 1990 278    87   139      0     56    175     1    40   110  0.294  0.333  0.361  0.412  0.433  0.408  0.268  0.000  0.000  0.000
 1990 279    88   161      0     56    199     1    40   110  0.482  0.453  0.368  0.410  0.432  0.408  0.268  0.000  0.000  0.000
 1990 280    89   164      0     56    204     1    40   110  0.483  0.462  0.387  0.408  0.431  0.408  0.268  0.000  0.000  0.000
 1990 281    90   199      1     57    243     1    40   110  0.518  0.485  0.487  0.466  0.465  0.414  0.272  0.000  0.000  0.000
 1990 282    91   183      1     68    243     1    40   110  0.450  0.457  0.457  0.448  0.453  0.411  0.270  0.000  0.000  0.000
 1990 283    92   174      1     73    243     1    40   110  0.414  0.442  0.441  0.436  0.446  0.409  0.268  0.000  0.000  0.000
 1990 284    93   171      1     75    243     1    40   110  0.416  0.429  0.436  0.434  0.442  0.409  0.268  0.000  0.000  0.000
 1990 285    94   201      1     77    281     1    40   110  0.473  0.485  0.477  0.460  0.465  0.430  0.282  0.000  0.000  0.000
 1990 286    95   184      1     89    281     1    40   110  0.427  0.457  0.451  0.441  0.454  0.420  0.275  0.000  0.000  0.000
 1990 287    96   173      1     95    281     1    40   110  0.402  0.438  0.436  0.430  0.447  0.414  0.272  0.000  0.000  0.000
 1990 288    97   166      1     97    281     1    40   110  0.394  0.419  0.426  0.422  0.442  0.411  0.269  0.000  0.000  0.000
 1990 289    98   160      1     98    281     1    40   110  0.383  0.406  0.415  0.414  0.439  0.409  0.268  0.000  0.000  0.000
 1990 290    99   157      1     98    281     1    40   110  0.375  0.397  0.409  0.410  0.438  0.408  0.268  0.000  0.000  0.000
 1990 291   100   151      1     98    281     1    40   110  0.352  0.385  0.398  0.403  0.436  0.408  0.268  0.000  0.000  0.000
 1990 292   101   156      1     98    289     1    40   110  0.468  0.391  0.391  0.398  0.435  0.408  0.268  0.000  0.000  0.000
 1990 293   102   157      1     98    294     1    40   110  0.454  0.430  0.385  0.393  0.433  0.408  0.268  0.000  0.000  0.000
 1990 294   103   152      1     98    294     1    40   110  0.416  0.421  0.381  0.386  0.432  0.408  0.268  0.000  0.000  0.000
 1990 295   104   147      1     98    294     1    40   110  0.387  0.404  0.373  0.378  0.431  0.408  0.268  0.000  0.000  0.000
 1990 296   105   142      1     98    294     1    40   110  0.370  0.390  0.366  0.372  0.429  0.407  0.268  0.000  0.000  0.000
 1990 297   106   138      1     98    294     1    40   110  0.352  0.376  0.359  0.368  0.427  0.407  0.268  0.000  0.000  0.000
 1990 298   107   135      1     98    294     1    40   110  0.341  0.365  0.353  0.366  0.426  0.407  0.268  0.000  0.000  0.000
 1990 299   108   129      1     98    294     1    40   110  0.315  0.350  0.341  0.361  0.425  0.407  0.268  0.000  0.000  0.000
 1990 300   109   125      1     98    294     1    40   110  0.299  0.336  0.331  0.358  0.423  0.407  0.268  0.000  0.000  0.000
 1990 301   110   153      1     98    294     2    70   110  0.491  0.487  0.354  0.358  0.422  0.406  0.268  0.000  0.000  0.000
 1990 302   111   155      1     98    300     2    70   110  0.480  0.481  0.382  0.358  0.421  0.406  0.268  0.000  0.000  0.000
 1990 303   112   170      1     98    321     2    70   110  0.462  0.474  0.468  0.384  0.420  0.406  0.268  0.000  0.000  0.000
 1990 304   113   165      1     98    321     2    70   110  0.423  0.447  0.441  0.404  0.419  0.406  0.268  0.000  0.000  0.000
 1990 305   114   162      1     98    323     2    70   110  0.434  0.432  0.431  0.402  0.419  0.405  0.268  0.000  0.000  0.000
 1990 306   115   157      1     98    323     2    70   110  0.410  0.424  0.421  0.396  0.419  0.405  0.268  0.000  0.000  0.000
 1990 307   116   155      1     98    323     2    70   110  0.404  0.414  0.415  0.394  0.419  0.405  0.268  0.000  0.000  0.000
 1990 308   117   183      1     98    356     2    70   110  0.478  0.485  0.478  0.443  0.427  0.405  0.268  0.000  0.000  0.000
 1990 309   118   174      1    102    356     2    70   110  0.432  0.455  0.451  0.430  0.437  0.406  0.268  0.000  0.000  0.000
 1990 310   119   170      1    103    356     2    70   110  0.415  0.439  0.438  0.432  0.436  0.406  0.268  0.000  0.000  0.000
 1990 311   120   167      1    103    358     2    70   110  0.432  0.424  0.429  0.426  0.436  0.406  0.268  0.000  0.000  0.000
 1990 312   121   165      1    103    358     2    70   110  0.417  0.424  0.426  0.424  0.436  0.406  0.268  0.000  0.000  0.000
 1990 313   122   162      1    103    358     2    70   110  0.402  0.416  0.420  0.419  0.435  0.406  0.268  0.000  0.000  0.000
 1990 314   123   158      1    103    358     2    70   110  0.392  0.405  0.411  0.412  0.434  0.406  0.268  0.000  0.000  0.000
 1990 315   124   153      1    103    358     2    70   110  0.365  0.394  0.401  0.404  0.433  0.406  0.268  0.000  0.000  0.000
 1990 316   125   150      1    103    358     2    70   110  0.358  0.385  0.396  0.401  0.432  0.406  0.268  0.000  0.000  0.000
 1990 317   126   143      1    103    358     2    70   110  0.324  0.371  0.384  0.391  0.431  0.406  0.268  0.000  0.000  0.000
 1990 318   127   141      1    103    360     2    70   110  0.348  0.360  0.377  0.386  0.430  0.406  0.268  0.000  0.000  0.000
 1990 319   128   139      1    103    360     2    70   110  0.338  0.357  0.373  0.385  0.428  0.405  0.268  0.000  0.000  0.000
 1990 320   129   182      8    103    413     2    70   110  0.511  0.490  0.480  0.414  0.427  0.405  0.268  0.000  0.000  0.000
 1990 321   130   174      8    104    413     2    70   110  0.437  0.458  0.451  0.429  0.436  0.406  0.268  0.000  0.000  0.000
 1990 322   131   167      8    105    413     2    70   110  0.389  0.438  0.434  0.428  0.436  0.406  0.268  0.000  0.000  0.000
 1990 323   132   160      8    105    413     2    70   110  0.369  0.413  0.423  0.418  0.435  0.406  0.268  0.000  0.000  0.000
 1990 324   133   157      8    105    413     2    70   110  0.366  0.402  0.416  0.415  0.434  0.406  0.268  0.000  0.000  0.000
 1990 325   134   152      8    105    415     2    70   110  0.368  0.386  0.403  0.405  0.433  0.406  0.268  0.000  0.000  0.000
 1990 326   135   146      8    105    415     2    70   110  0.323  0.375  0.392  0.396  0.432  0.406  0.268  0.000  0.000  0.000
 1990 327   136   140      8    105    415     2    70   110  0.293  0.361  0.381  0.388  0.431  0.406  0.268  0.000  0.000  0.000
 1990 328   137   135      8    105    415     2    70   110  0.277  0.348  0.370  0.380  0.430  0.406  0.268  0.000  0.000  0.000
 1990 329   138   130      8    105    415     2    70   110  0.265  0.337  0.362  0.374  0.428  0.406  0.268  0.000  0.000  0.000
 1990 330   139   174      8    105    435     3    97   110  0.480  0.484  0.462  0.392  0.427  0.405  0.268  0.000  0.000  0.000
 1990 331   140   167      8    105    435     3    97   110  0.411  0.455  0.440  0.417  0.426  0.405  0.268  0.000  0.000  0.000
 1990 332   141   161      8    105    435     3    97   110  0.373  0.429  0.428  0.417  0.426  0.405  0.268  0.000  0.000  0.000
 1990 333   142   154      8    105    435     3    97   110  0.344  0.406  0.416  0.409  0.426  0.405  0.268  0.000  0.000  0.000
 1990 334   143   151      8    105    435     3    97   110  0.336  0.393  0.409  0.405  0.425  0.405  0.268  0.000  0.000  0.000
 1990 335   144   146      8    105    435     3    97   110  0.316  0.380  0.400  0.399  0.425  0.405  0.268  0.000  0.000  0.000
 1990 336   145   144      8    105    435     3    97   110  0.312  0.373  0.396  0.398  0.424  0.404  0.268  0.000  0.000  0.000
 1990 337   146   148      8    105    445     3    97   110  0.436  0.376  0.385  0.390  0.424  0.404  0.268  0.000  0.000  0.000
 1990 338   147   142      8    105    445     3    97   110  0.360  0.378  0.377  0.383  0.423  0.404  0.268  0.000  0.000  0.000
