*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:47:44

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0173 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1990 290    70  15.20  21.40   8.90  3.405  0.837  0.000  0.837  0.000  115.2    0.2  115.0    0.0
 1990 291    71  24.50  24.40  14.30  5.968  0.755  0.000  0.755  0.000  116.0    0.2  115.8    0.0
 1990 292    72  17.30  24.00  15.30  4.228  4.228  0.000  4.228  0.000  120.2    0.2  120.0    0.0
 1990 293    73  16.40  23.70  15.70  4.006  2.517  0.000  2.517  0.000  122.7    0.2  122.5    0.0
 1990 294    74  22.20  24.00  14.20  5.377  1.919  0.000  1.919  0.000  124.6    0.2  124.4    0.0
 1990 295    75  27.10  24.80  13.10  6.569  1.278  0.000  1.278  0.000  125.9    0.2  125.7    0.0
 1990 296    76  21.10  25.60  13.10  5.165  1.030  0.000  1.030  0.000  127.0    0.2  126.7    0.0
 1990 297    77  20.80  22.20  13.80  4.911  0.887  0.000  0.887  0.000  127.8    0.2  127.6    0.0
 1990 298    78  14.30  24.70  11.80  3.425  0.791  0.000  0.791  0.000  128.6    0.2  128.4    0.0
 1990 299    79  25.10  27.10  16.30  6.414  0.721  0.000  0.721  0.000  129.4    0.2  129.1    0.0
 1990 300    80  19.60  28.30  17.00  5.105  0.666  0.000  0.666  0.000  130.0    0.2  129.8    0.0
 1990 301    81   8.80  23.80  18.50  2.201  0.623  0.000  0.623  0.000  130.6    0.2  130.4    0.0
 1990 302    82  12.20  27.40  20.40  3.227  3.227  0.000  3.227  0.000  133.9    0.2  133.6    0.0
 1990 303    83  26.40  28.80  17.90  6.962  6.577  0.000  6.577  0.000  140.4    0.2  140.2    0.0
 1990 304    84  26.50  23.20  15.80  6.439  2.970  0.000  2.970  0.000  143.4    0.2  143.2    0.0
 1990 305    85  23.10  24.10  16.70  5.716  1.600  0.000  1.600  0.000  145.0    0.2  144.8    0.0
 1990 306    86  20.10  27.00  14.30  5.051  1.560  0.000  1.560  0.000  146.6    0.2  146.3    0.0
 1990 307    87  11.80  28.10  20.80  3.155  1.159  0.000  1.159  0.000  147.7    0.2  147.5    0.0
 1990 308    88  21.00  22.20  10.80  4.833  4.833  0.000  4.833  0.000  152.6    0.2  152.3    0.0
 1990 309    89  28.80  19.00   6.40  6.106  4.130  0.000  4.130  0.000  156.7    0.2  156.5    0.0
 1990 310    90  17.40  21.20   9.80  3.919  1.623  0.000  1.623  0.000  158.3    0.2  158.1    0.0
 1990 311    91  23.40  23.50  13.50  5.601  1.600  0.000  1.600  0.000  159.9    0.2  159.7    0.0
 1990 312    92   8.40  18.40  11.30  1.847  1.270  0.000  1.270  0.000  161.2    0.2  161.0    0.0
 1990 313    93  16.20  22.30  15.10  3.871  1.026  0.000  1.026  0.000  162.2    0.2  162.0    0.0
 1990 314    94  21.20  24.80  13.70  5.164  1.385  0.000  1.385  0.000  163.6    0.2  163.4    0.0
 1990 315    95  23.60  27.00  15.30  5.977  0.789  0.000  0.789  0.000  164.4    0.2  164.2    0.0
 1990 316    96  12.20  24.60  14.20  2.977  0.719  0.000  0.719  0.000  165.1    0.2  164.9    0.0
 1990 317    97  26.70  34.90  18.50  7.555  0.665  0.000  0.665  0.000  165.8    0.2  165.5    0.0
 1990 318    98  15.90  33.00  20.80  4.482  1.600  0.000  1.600  0.000  167.4    0.2  167.1    0.0
 1990 319    99   8.60  23.20  17.30  2.115  0.647  0.000  0.647  0.000  168.0    0.2  167.8    0.0
 1990 320   100  17.60  22.10  12.20  4.094  4.094  0.000  4.094  0.000  172.1    0.2  171.9    0.0
 1990 321   101  28.70  26.10   9.30  6.852  4.873  0.000  4.873  0.000  177.0    0.2  176.8    0.0
 1990 322   102  27.80  29.70  16.50  7.329  1.621  0.000  1.621  0.000  178.6    0.2  178.4    0.0
 1990 323   103  27.10  33.40  21.80  7.725  1.182  0.000  1.182  0.000  179.8    0.2  179.6    0.0
 1990 324   104  12.20  28.00  21.10  3.266  0.978  0.000  0.978  0.000  180.8    0.2  180.5    0.0
 1990 325   105  30.70  28.70  18.80  8.142  1.200  0.000  1.200  0.000  182.0    0.2  181.7    0.0
 1990 326   106  28.10  28.00  15.30  7.200  0.888  0.000  0.888  0.000  182.9    0.2  182.6    0.0
 1990 327   107  29.80  28.20  14.20  7.588  0.792  0.000  0.792  0.000  183.7    0.2  183.4    0.0
 1990 328   108  25.60  28.70  16.80  6.688  0.721  0.000  0.721  0.000  184.4    0.2  184.1    0.0
 1990 329   109  20.10  29.20  18.20  5.336  0.667  0.000  0.667  0.000  185.0    0.2  184.8    0.0
 1990 330   110  22.90  24.90  15.80  5.680  5.680  0.000  5.680  0.000  190.7    0.2  190.5    0.0
 1990 331   111  30.40  21.20  10.00  6.859  4.243  0.000  4.243  0.000  195.0    0.2  194.7    0.0
 1990 332   112  30.90  24.60   9.00  7.222  1.334  0.000  1.334  0.000  196.3    0.2  196.1    0.0
 1990 333   113  31.00  27.10  12.20  7.670  1.058  0.000  1.058  0.000  197.4    0.2  197.1    0.0
 1990 334   114  14.90  26.80  14.90  3.753  0.905  0.000  0.905  0.000  198.3    0.2  198.0    0.0
 1990 335   115  23.40  26.40  14.70  5.857  0.804  0.000  0.804  0.000  199.1    0.2  198.8    0.0
 1990 336   116   9.00  23.50  14.10  2.165  0.730  0.000  0.730  0.000  199.8    0.2  199.6    0.0
 1990 337   117  30.10  22.90  11.40  7.026  4.714  0.000  4.714  0.000  204.5    0.2  204.3    0.0
 1990 338   118  28.70  27.90  10.60  7.079  1.459  0.000  1.459  0.000  206.0    0.2  205.7    0.0
 1990 339   119  16.80  32.30  20.30  4.684  1.117  0.000  1.117  0.000  207.1    0.2  206.9    0.0
 1990 340   120  16.80  25.60  17.50  4.258  4.258  0.000  4.258  0.000  211.3    0.2  211.1    0.0
 1990 341   121  26.90  25.20  16.00  6.706  6.424  0.000  6.424  0.000  217.8    0.2  217.5    0.0
 1990 342   122  30.30  25.00  12.00  7.297  3.102  0.000  3.102  0.000  220.9    0.2  220.6    0.0
 1990 343   123   9.00  19.70  14.20  2.065  1.442  0.000  1.442  0.000  222.3    0.2  222.1    0.0
 1990 344   124   9.10  19.50  15.90  2.113  2.113  0.000  2.113  0.000  224.4    0.2  224.2    0.0
 1990 345   125  24.70  25.00  14.70  6.080  5.203  0.000  5.203  0.000  229.6    0.2  229.4    0.0
 1990 346   126  14.70  22.00  10.50  3.366  2.423  0.000  2.423  0.000  232.0    0.2  231.8    0.0
 1990 347   127  19.00  24.00  14.30  4.606  1.382  0.000  1.382  0.000  233.4    0.2  233.2    0.0
 1990 348   128  29.20  21.90  10.30  6.666  1.082  0.000  1.082  0.000  234.5    0.2  234.3    0.0
 1990 349   129  31.80  27.30  10.90  7.806  0.919  0.000  0.919  0.000  235.4    0.2  235.2    0.0
 1990 350   130  28.70  30.20  13.70  7.450  0.813  0.000  0.813  0.000  236.2    0.2  236.0    0.0
 1990 351   131  14.40  30.10  18.00  3.856  0.738  0.000  0.738  0.000  237.0    0.2  236.8    0.0
 1990 352   132  27.40  25.60  17.30  6.934  6.560  0.000  6.560  0.000  243.5    0.2  243.3    0.0
 1990 353   133  31.40  25.60  14.40  7.766  2.984  0.000  2.984  0.000  246.5    0.2  246.3    0.0
 1990 354   134  31.60  27.10  14.00  7.931  1.437  0.000  1.437  0.000  248.0    0.2  247.7    0.0
 1990 355   135  25.60  29.80  15.90  6.726  1.107  0.000  1.107  0.000  249.1    0.2  248.8    0.0
 1990 356   136  10.00  25.70  19.00  2.567  2.567  0.000  2.567  0.000  251.6    0.2  251.4    0.0
 1990 357   137  19.50  28.40  17.80  5.116  4.442  0.000  4.442  0.000  256.1    0.2  255.8    0.0
 1990 358   138  13.10  24.40  15.50  3.222  3.222  0.000  3.222  0.000  259.3    0.2  259.1    0.0
 1990 359   139  29.40  25.70  12.70  7.182  5.420  0.000  5.420  0.000  264.7    0.2  264.5    0.0
 1990 360   140  31.40  31.30  15.30  8.352  1.743  0.000  1.743  0.000  266.5    0.2  266.2    0.0
 1990 361   141  31.40  31.50  18.00  8.538  1.225  0.000  1.225  0.000  267.7    0.2  267.5    0.0
 1990 362   142  31.40  21.00  13.30  7.270  1.002  0.000  1.002  0.000  268.7    0.2  268.5    0.0
 1990 363   143  29.60  23.30   9.40  6.827  0.869  0.000  0.869  0.000  269.6    0.2  269.3    0.0
 1990 364   144  30.80  27.20  11.40  7.581  0.778  0.000  0.778  0.000  270.3    0.2  270.1    0.0
 1990 365   145  31.50  29.40  14.80  8.170  0.711  0.000  0.711  0.000  271.1    0.2  270.8    0.0
 1991 001   146  24.30  31.60  17.10  6.571  0.659  0.000  0.659  0.000  271.7    0.2  271.5    0.0
 1991 002   147  24.10  29.20  20.30  6.498  0.616  0.000  0.616  0.000  272.3    0.2  272.1    0.0
 1991 003   148  26.70  29.10  17.40  7.039  0.581  0.000  0.581  0.000  272.9    0.2  272.7    0.0
 1991 004   149  31.30  28.60  13.40  7.958  0.552  0.000  0.552  0.000  273.5    0.2  273.2    0.0
 1991 005   150  31.30  28.20  13.80  7.946  0.526  0.000  0.526  0.000  274.0    0.2  273.8    0.0
 1991 006   151  31.30  30.20  13.00  8.081  0.504  0.000  0.504  0.000  274.5    0.2  274.3    0.0
 1991 007   152  29.60  32.40  17.10  8.075  0.484  0.000  0.484  0.000  275.0    0.2  274.7    0.0
 1991 008   153  29.90  34.30  19.30  8.455  0.467  0.000  0.467  0.000  275.4    0.2  275.2    0.0
 1991 009   154   9.90  24.30  21.30  2.545  0.451  0.000  0.451  0.000  275.9    0.2  275.7    0.0
 1991 010   155  27.90  30.80  19.20  7.595  4.800  0.000  4.800  0.000  280.7    0.2  280.5    0.0
 1991 011   156  25.10  27.80  15.90  6.446  0.477  0.000  0.477  0.000  281.2    0.2  280.9    0.0
 1991 012   157  29.50  26.40  13.00  7.285  0.460  0.000  0.460  0.000  281.6    0.2  281.4    0.0
 1991 013   158  19.30  27.00  12.90  4.796  0.445  0.000  0.445  0.000  282.1    0.2  281.8    0.0
 1991 014   159  30.50  28.00  14.60  7.773  0.431  0.000  0.431  0.000  282.5    0.2  282.3    0.0
 1991 015   160  29.90  31.70  14.10  7.918  0.419  0.000  0.419  0.000  282.9    0.2  282.7    0.0
 1991 016   161  22.10  22.50  13.00  5.202  0.407  0.000  0.407  0.000  283.3    0.2  283.1    0.0
 1991 017   162  30.40  24.40   7.10  6.973  0.397  0.000  0.397  0.000  283.7    0.2  283.5    0.0
 1991 018   163  30.70  27.70  11.00  7.578  0.387  0.000  0.387  0.000  284.1    0.2  283.9    0.0
 1991 019   164  27.80  29.60  11.80  7.063  0.378  0.000  0.378  0.000  284.5    0.2  284.3    0.0
 1991 020   165  22.10  32.20  11.60  5.776  0.369  0.000  0.369  0.000  284.9    0.2  284.6    0.0
 1991 021   166  10.90  24.10  18.70  2.740  2.740  0.000  2.740  0.000  287.6    0.2  287.4    0.0
 1991 022   167  30.70  28.90  15.50  7.960  7.176  0.000  7.176  0.000  294.8    0.2  294.5    0.0
 1991 023   168  25.20  29.20  16.90  6.626  2.516  0.000  2.516  0.000  297.3    0.2  297.1    0.0
 1991 024   169   8.80  23.90  18.90  2.210  1.395  0.000  1.395  0.000  298.7    0.2  298.5    0.0
 1991 025   170  27.00  26.60  16.70  6.881  1.088  0.000  1.088  0.000  299.8    0.2  299.5    0.0
 1991 026   171  28.30  26.40  13.90  7.039  0.923  0.000  0.923  0.000  300.7    0.2  300.5    0.0
 1991 027   172  29.80  25.50  12.60  7.256  0.816  0.000  0.816  0.000  301.5    0.2  301.3    0.0
 1991 028   173  29.30  28.80  13.70  7.484  0.739  0.000  0.739  0.000  302.3    0.2  302.0    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 20:47:44

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0173 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1991 220     0  11.00  16.70   7.50  2.281  2.281  0.000  2.281  0.000    2.3    0.0    2.3    0.0
 1991 221     1   5.10  15.70  10.40  1.072  0.664  0.000  0.664  0.000    2.9    0.0    2.9    0.0
 1991 222     2   4.80  11.90   8.10  0.933  0.933  0.000  0.933  0.000    3.9    0.0    3.9    0.0
 1991 223     3   7.80  13.10   5.60  1.505  1.505  0.000  1.505  0.000    5.4    0.0    5.4    0.0
 1991 224     4  12.50  15.80   1.50  2.411  1.593  0.000  1.593  0.000    7.0    0.0    7.0    0.0
 1991 225     5  11.60  18.50   7.30  2.463  1.172  0.000  1.172  0.000    8.1    0.0    8.1    0.0
 1991 226     6  15.20  25.70  10.80  3.656  0.972  0.000  0.972  0.000    9.1    0.0    9.1    0.0
 1991 227     7  10.70  25.30  15.40  2.658  0.427  0.000  0.427  0.000    9.5    0.0    9.5    0.0
 1991 228     8  12.60  27.30  14.40  3.180  0.125  0.000  0.125  0.000    9.7    0.0    9.7    0.0
 1991 229     9  16.10  24.70  11.80  3.857  0.121  0.000  0.121  0.000    9.8    0.0    9.8    0.0
 1991 230    10   9.30  23.80  13.60  2.236  0.117  0.000  0.117  0.000    9.9    0.0    9.9    0.0
 1991 231    11  12.70  26.00  10.90  3.068  0.114  0.000  0.114  0.000   10.0    0.0   10.0    0.0
 1991 232    12   9.30  26.00  11.80  2.264  0.111  0.000  0.111  0.000   10.1    0.0   10.1    0.0
 1991 233    13  14.70  26.00  11.60  3.572  0.108  0.000  0.108  0.000   10.2    0.0   10.2    0.0
 1991 234    14  13.80  26.40  14.60  3.449  0.117  0.012  0.105  0.000   10.4    0.0   10.3    0.0
 1991 235    15  16.70  21.60  14.50  3.934  0.115  0.013  0.102  0.000   10.5    0.0   10.5    0.0
 1991 236    16  16.20  20.70   9.90  3.626  0.114  0.014  0.100  0.000   10.6    0.0   10.6    0.0
 1991 237    17  14.10  24.70  11.10  3.356  0.112  0.015  0.097  0.000   10.7    0.1   10.6    0.0
 1991 238    18   5.40  16.90  11.90  1.169  0.101  0.006  0.095  0.000   10.8    0.1   10.7    0.0
 1991 239    19   5.30  16.20  10.20  1.119  0.098  0.006  0.093  0.000   10.9    0.1   10.8    0.0
 1991 240    20  10.80  21.40  12.10  2.486  0.895  0.013  0.882  0.000   11.8    0.1   11.7    0.0
 1991 241    21  10.70  22.80  14.40  2.556  0.802  0.014  0.788  0.000   12.6    0.1   12.5    0.0
 1991 242    22   7.30  24.20  16.00  1.797  0.609  0.011  0.597  0.000   13.2    0.1   13.1    0.0
 1991 243    23   5.50  16.80  11.00  1.179  0.094  0.008  0.086  0.000   13.3    0.1   13.2    0.0
 1991 244    24   9.40  16.10   8.10  1.942  1.942  0.008  1.933  0.000   15.2    0.1   15.1    0.0
 1991 245    25   5.50  17.90  11.20  1.199  1.199  0.005  1.194  0.000   16.4    0.1   16.3    0.0
 1991 246    26  10.50  22.80  14.00  2.499  2.499  0.012  2.487  0.000   18.9    0.1   18.8    0.0
 1991 247    27  18.10  25.80  13.20  4.439  2.961  0.036  2.925  0.000   21.9    0.2   21.7    0.0
 1991 248    28  18.40  27.20  13.90  4.613  1.961  0.045  1.916  0.000   23.9    0.2   23.6    0.0
 1991 249    29   5.70  22.50  16.00  1.373  1.294  0.016  1.278  0.000   25.2    0.2   24.9    0.0
 1991 250    30   5.80  17.20  12.80  1.269  1.269  0.011  1.259  0.000   26.4    0.2   26.2    0.0
 1991 251    31   6.40  17.10  10.50  1.370  1.198  0.020  1.178  0.000   27.6    0.3   27.4    0.0
 1991 252    32  15.60  20.00   8.40  3.407  3.293  0.052  3.241  0.000   30.9    0.3   30.6    0.0
 1991 253    33  17.50  22.00  10.20  3.987  1.512  0.065  1.447  0.000   32.4    0.4   32.0    0.0
 1991 254    34  20.20  25.00  10.80  4.804  1.196  0.085  1.111  0.000   33.6    0.5   33.2    0.0
 1991 255    35  19.90  27.80  14.10  5.025  1.038  0.101  0.937  0.000   34.7    0.6   34.1    0.0
 1991 256    36  15.40  30.70  16.10  4.079  0.920  0.095  0.826  0.000   35.6    0.7   34.9    0.0
 1991 257    37   6.10  21.00   7.80  1.341  0.782  0.036  0.747  0.000   36.4    0.7   35.7    0.0
 1991 258    38   6.20  12.30   8.20  1.208  1.208  0.021  1.187  0.000   37.6    0.7   36.9    0.0
 1991 259    39  11.50  23.50  12.40  2.716  2.716  0.049  2.667  0.000   40.3    0.8   39.5    0.0
 1991 260    40   6.30  21.10  17.10  1.501  1.501  0.029  1.472  0.000   41.8    0.8   41.0    0.0
 1991 261    41  18.90  19.70  13.10  4.274  4.274  0.094  4.180  0.000   46.1    0.9   45.2    0.0
 1991 262    42  21.70  17.30   8.80  4.568  3.579  0.176  3.403  0.000   49.6    1.1   48.6    0.0
 1991 263    43  13.10  22.60   8.30  2.948  2.378  0.120  2.258  0.000   52.0    1.2   50.8    0.0
 1991 264    44  11.00  27.50  12.60  2.726  1.474  0.119  1.355  0.000   53.5    1.3   52.2    0.0
 1991 265    45  20.40  20.30  10.30  4.528  1.287  0.219  1.069  0.000   54.8    1.5   53.3    0.0
 1991 266    46  21.60  16.90   3.20  4.276  1.130  0.219  0.911  0.000   55.9    1.7   54.2    0.0
 1991 267    47  22.30  19.00   4.90  4.626  1.051  0.243  0.808  0.000   57.0    2.0   55.0    0.0
 1991 268    48  20.30  21.10   8.70  4.486  0.977  0.244  0.733  0.000   57.9    2.2   55.7    0.0
 1991 269    49  21.70  23.40   7.80  4.902  0.958  0.281  0.676  0.000   58.9    2.5   56.4    0.0
 1991 270    50  17.70  27.80  13.80  4.432  0.903  0.272  0.631  0.000   59.8    2.8   57.0    0.0
 1991 271    51  22.20  16.10   9.00  4.584  0.904  0.311  0.593  0.000   60.7    3.1   57.6    0.0
 1991 272    52  21.80  18.00   7.50  4.557  0.883  0.321  0.562  0.000   61.6    3.4   58.2    0.0
 1991 273    53  21.10  20.20   9.70  4.636  0.874  0.339  0.535  0.000   62.5    3.8   58.7    0.0
 1991 274    54  19.70  18.40   7.00  4.118  0.828  0.316  0.512  0.000   63.3    4.1   59.2    0.0
 1991 275    55  22.00  18.40   5.70  4.541  0.851  0.360  0.491  0.000   64.1    4.4   59.7    0.0
 1991 276    56  23.00  19.80   3.80  4.755  0.861  0.388  0.473  0.000   65.0    4.8   60.2    0.0
 1991 277    57  19.10  21.70   6.30  4.147  0.805  0.349  0.456  0.000   65.8    5.2   60.6    0.0
 1991 278    58   7.10  13.60  10.60  1.432  0.567  0.125  0.442  0.000   66.4    5.3   61.1    0.0
 1991 279    59  13.30  12.50   7.00  2.546  2.546  0.147  2.399  0.000   68.9    5.4   63.5    0.0
 1991 280    60  14.80  14.20   4.00  2.819  2.819  0.166  2.653  0.000   71.7    5.6   66.1    0.0
 1991 281    61  23.60  16.90   3.90  4.675  4.412  0.437  3.975  0.000   76.2    6.0   70.1    0.0
 1991 282    62  20.30  20.90   7.30  4.391  3.354  0.426  2.928  0.000   79.5    6.5   73.0    0.0
