*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 01, 2016; 15:14:21

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0102 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1975 214    30   6.90  18.60   9.40  1.495  0.746  0.005  0.741  0.000   43.8    0.0   43.8    0.0
 1975 215    31   7.90  13.60   7.30  1.562  0.609  0.007  0.602  0.000   44.4    0.0   44.4    0.0
 1975 216    32  11.20  14.00   2.50  2.121  0.579  0.010  0.569  0.000   45.0    0.0   45.0    0.0
 1975 217    33  11.90  14.20   3.60  2.286  0.551  0.010  0.541  0.000   45.6    0.0   45.5    0.0
 1975 218    34  11.60  15.00   0.30  2.181  0.527  0.010  0.517  0.000   46.1    0.0   46.0    0.0
 1975 219    35   4.40  14.90   2.80  0.848  0.498  0.003  0.496  0.000   46.6    0.1   46.5    0.0
 1975 220    36   4.30  14.30   8.80  0.872  0.480  0.003  0.477  0.000   47.1    0.1   47.0    0.0
 1975 221    37   4.40  14.30  10.80  0.909  0.909  0.003  0.906  0.000   48.0    0.1   47.9    0.0
 1975 222    38   4.40  15.00  12.70  0.935  0.935  0.004  0.931  0.000   48.9    0.1   48.8    0.0
 1975 223    39   5.80  12.40   9.40  1.150  1.150  0.007  1.143  0.000   50.1    0.1   50.0    0.0
 1975 224    40  13.50  19.90   7.40  2.922  2.922  0.018  2.904  0.000   53.0    0.1   52.9    0.0
 1975 225    41  14.60  15.50   5.00  2.901  2.901  0.020  2.881  0.000   55.9    0.1   55.8    0.0
 1975 226    42   6.30  14.00   3.00  1.199  0.809  0.009  0.800  0.000   56.7    0.1   56.6    0.0
 1975 227    43   5.00  16.70  10.60  1.066  1.066  0.007  1.059  0.000   57.8    0.1   57.6    0.0
 1975 228    44   7.60  17.80   7.10  1.593  1.593  0.013  1.580  0.000   59.3    0.1   59.2    0.0
 1975 229    45  15.00  18.30   3.70  3.065  2.321  0.028  2.292  0.000   61.7    0.2   61.5    0.0
 1975 230    46  13.80  19.20   8.00  2.972  2.791  0.033  2.758  0.000   64.5    0.2   64.3    0.0
 1975 231    47  12.50  20.50  10.30  2.795  1.445  0.044  1.400  0.000   65.9    0.2   65.7    0.0
 1975 232    48   6.80  18.40  12.10  1.501  1.223  0.033  1.190  0.000   67.1    0.3   66.9    0.0
 1975 233    49  11.60  23.10   9.40  2.657  2.657  0.076  2.581  0.000   69.8    0.4   69.4    0.0
 1975 234    50   4.90  17.60  14.80  1.094  1.094  0.041  1.053  0.000   70.9    0.4   70.5    0.0
 1975 235    51   5.80  17.10  13.20  1.266  1.266  0.057  1.209  0.000   72.1    0.4   71.7    0.0
 1975 236    52   9.70  18.80  11.80  2.137  2.137  0.113  2.024  0.000   74.3    0.6   73.7    0.0
 1975 237    53   5.20  14.30   3.90  0.996  0.996  0.059  0.937  0.000   75.3    0.6   74.7    0.0
 1975 238    54  17.40  12.50   1.70  3.165  3.165  0.181  2.984  0.000   78.4    0.8   77.6    0.0
 1975 239    55  10.80  15.30   1.90  2.061  2.061  0.098  1.963  0.000   80.5    0.9   79.6    0.0
 1975 240    56  12.80  18.70   7.60  2.716  2.375  0.111  2.264  0.000   82.9    1.0   81.9    0.0
 1975 241    57  15.70  16.50   5.00  3.147  3.147  0.149  2.998  0.000   86.0    1.2   84.9    0.0
 1975 242    58  13.50  17.80   3.40  2.713  1.885  0.138  1.747  0.000   87.9    1.3   86.6    0.0
 1975 243    59  13.60  19.20   4.80  2.827  1.356  0.145  1.211  0.000   89.3    1.4   87.8    0.0
 1975 244    60  15.00  22.30   8.40  3.357  1.327  0.190  1.137  0.000   90.6    1.6   89.0    0.0
 1975 245    61  18.40  23.10   4.80  4.025  1.099  0.273  0.826  0.000   91.7    1.9   89.8    0.0
 1975 246    62  18.00  22.20   4.40  3.870  1.046  0.299  0.747  0.000   92.7    2.2   90.5    0.0
 1975 247    63  12.30  21.30   9.20  2.724  1.118  0.232  0.887  0.000   93.9    2.4   91.4    0.0
 1975 248    64   6.80  20.90  13.40  1.551  0.890  0.151  0.739  0.000   94.7    2.6   92.2    0.0
 1975 249    65   8.40  13.70   4.50  1.590  1.590  0.179  1.411  0.000   96.3    2.8   93.6    0.0
 1975 250    66  18.10  16.90   2.00  3.508  3.508  0.395  3.113  0.000   99.8    3.2   96.7    0.0
 1975 251    67   6.20  18.60   5.50  1.277  1.277  0.127  1.150  0.000  101.1    3.3   97.8    0.0
 1975 252    68   8.00  17.20  10.10  1.685  1.253  0.179  1.074  0.000  102.4    3.5   98.9    0.0
 1975 253    69  11.70  19.10   6.60  2.446  2.446  0.284  2.162  0.000  104.8    3.8  101.1    0.0
 1975 254    70  18.50  18.40   3.50  3.713  2.146  0.467  1.679  0.000  107.0    4.2  102.7    0.0
 1975 255    71   6.20  20.40  10.60  1.366  1.366  0.172  1.194  0.000  108.3    4.4  103.9    0.0
 1975 256    72  15.50  20.60   9.40  3.379  2.157  0.477  1.680  0.000  110.5    4.9  105.6    0.0
 1975 257    73   9.90  18.00   9.90  2.088  2.088  0.328  1.761  0.000  112.6    5.2  107.4    0.0
 1975 258    74  19.30  19.40   5.30  3.970  1.774  0.675  1.099  0.000  114.4    5.9  108.5    0.0
 1975 259    75  15.20  20.60   6.40  3.206  1.810  0.580  1.230  0.000  116.2    6.4  109.7    0.0
 1975 260    76  19.10  21.80   8.90  4.178  1.635  0.814  0.821  0.000  117.8    7.3  110.5    0.0
 1975 261    77   6.20  18.60  13.10  1.345  1.030  0.287  0.743  0.000  118.8    7.5  111.3    0.0
 1975 262    78   6.20  19.00  15.10  1.372  1.202  0.318  0.884  0.000  120.0    7.9  112.2    0.0
 1975 263    79  18.40  21.90  15.80  4.236  4.236  1.074  3.161  0.000  124.3    8.9  115.3    0.0
 1975 264    80  15.50  21.00  10.80  3.365  3.365  0.961  2.403  0.000  127.6    9.9  117.7    0.0
 1975 265    81  20.30  19.20   6.60  4.127  3.162  1.279  1.883  0.000  130.8   11.2  119.6    0.0
 1975 266    82  21.10  22.10   8.00  4.506  3.814  1.474  2.340  0.000  134.6   12.7  121.9    0.0
 1975 267    83  12.10  15.50   6.40  2.314  2.182  0.813  1.370  0.000  136.8   13.5  123.3    0.0
 1975 268    84  21.00  15.30   2.40  3.844  2.448  1.372  1.076  0.000  139.2   14.8  124.4    0.0
 1975 269    85  19.60  18.30   1.00  3.719  2.125  1.209  0.916  0.000  141.4   16.1  125.3    0.0
 1975 270    86   9.90  19.70  12.10  2.144  1.376  0.565  0.811  0.000  142.7   16.6  126.1    0.0
 1975 271    87  13.70  23.00  14.10  3.135  1.643  0.907  0.736  0.000  144.4   17.5  126.9    0.0
 1975 272    88   6.70  17.10  14.30  1.416  1.416  0.459  0.957  0.000  145.8   18.0  127.8    0.0
 1975 273    89  22.20  21.70  10.00  4.784  4.784  1.669  3.115  0.000  150.6   19.7  130.9    0.0
 1975 274    90  21.80  22.00   7.50  4.597  4.597  1.717  2.880  0.000  155.2   21.4  133.8    0.0
 1975 275    91   9.60  15.80   8.10  1.862  1.413  0.735  0.678  0.000  156.6   22.1  134.5    0.0
 1975 276    92  22.50  19.60   3.30  4.395  4.395  1.785  2.610  0.000  161.0   23.9  137.1    0.0
 1975 277    93  21.00  19.10   6.70  4.211  3.188  1.672  1.515  0.000  164.2   25.6  138.6    0.0
 1975 278    94  20.70  19.80   2.70  4.028  2.804  1.664  1.141  0.000  167.0   27.2  139.8    0.0
 1975 279    95  12.20  22.40   7.50  2.579  1.966  1.011  0.954  0.000  168.9   28.2  140.7    0.0
 1975 280    96  17.30  28.40  11.20  4.049  3.037  1.700  1.338  0.000  172.0   29.9  142.0    0.0
 1975 281    97  23.40  18.10   5.50  4.529  2.857  2.102  0.755  0.000  174.8   32.0  142.8    0.0
 1975 282    98  23.80  18.00   2.10  4.441  2.819  2.126  0.693  0.000  177.7   34.2  143.5    0.0
 1975 283    99  23.50  19.70   1.40  4.493  2.606  1.961  0.645  0.000  180.3   36.1  144.1    0.0
 1975 284   100  21.90  20.20   4.80  4.394  2.267  1.663  0.605  0.000  182.5   37.8  144.7    0.0
 1975 285   101  18.10  20.60   5.50  3.666  2.022  1.450  0.572  0.000  184.5   39.2  145.3    0.0
 1975 286   102  18.00  23.40  11.00  3.957  2.194  1.651  0.543  0.000  186.7   40.9  145.9    0.0
 1975 287   103  22.00  23.10   9.50  4.732  3.259  2.139  1.120  0.000  190.0   43.0  147.0    0.0
 1975 288   104  23.20  26.70   7.50  5.113  2.993  2.461  0.531  0.000  193.0   45.5  147.5    0.0
 1975 289   105  22.60  26.90  10.30  5.086  3.112  2.604  0.508  0.000  196.1   48.1  148.0    0.0
 1975 290   106  25.40  27.80   8.10  5.648  5.648  3.080  2.567  0.000  201.8   51.2  150.6    0.0
 1975 291   107  24.70  27.50   7.70  5.430  5.430  3.120  2.311  0.000  207.2   54.3  152.9    0.0
 1975 292   108  19.30  21.70  13.80  4.136  4.136  2.485  1.651  0.000  211.3   56.8  154.5    0.0
 1975 293   109  19.40  21.90  12.40  4.103  4.103  2.567  1.536  0.000  215.4   59.3  156.1    0.0
 1975 294   110  23.70  21.70   8.20  4.806  4.806  3.112  1.694  0.000  220.2   62.5  157.8    0.0
 1975 295   111  25.80  20.20   6.90  5.056  5.056  3.352  1.704  0.000  225.3   65.8  159.5    0.0
 1975 296   112  26.20  22.50   4.30  5.165  5.165  3.486  1.679  0.000  230.4   69.3  161.2    0.0
 1975 297   113  19.30  23.50   6.90  3.944  3.944  2.673  1.271  0.000  234.4   72.0  162.4    0.0
 1975 298   114  20.00  27.10  10.80  4.409  4.405  3.053  1.352  0.000  238.8   75.0  163.8    0.0
 1975 299   115   9.80  25.20  12.40  2.132  2.132  1.522  0.610  0.000  240.9   76.5  164.4    0.0
 1975 300   116  18.10  23.90   9.90  3.785  3.785  2.766  1.020  0.000  244.7   79.3  165.4    0.0
 1975 301   117  21.20  23.90   5.60  4.263  4.263  3.179  1.084  0.000  249.0   82.5  166.5    0.0
 1975 302   118  25.30  24.00  11.90  5.366  5.366  4.062  1.304  0.000  254.3   86.5  167.8    0.0
 1975 303   119  27.30  25.50   8.90  5.742  5.489  4.433  1.055  0.000  259.8   91.0  168.9    0.0
 1975 304   120  26.50  23.00   7.30  5.314  5.314  4.172  1.142  0.000  265.1   95.2  170.0    0.0
 1975 305   121  27.30  23.10   7.20  5.469  5.469  4.346  1.123  0.000  270.6   99.5  171.1    0.0
 1975 306   122  27.20  23.50   8.80  5.547  5.547  4.458  1.088  0.000  276.2  104.0  172.2    0.0
 1975 307   123  25.80  23.70   8.70  5.263  5.263  4.282  0.981  0.000  281.4  108.2  173.2    0.0
 1975 308   124  19.40  23.20  10.00  3.971  3.971  3.268  0.703  0.000  285.4  111.5  173.9    0.0
 1975 309   125  11.00  22.70  14.60  2.318  2.318  1.958  0.360  0.000  287.7  113.5  174.2    0.0
 1975 310   126  10.60  22.00  16.70  2.250  2.250  1.921  0.330  0.000  290.0  115.4  174.6    0.0
 1975 311   127   8.30  18.50  14.90  1.659  1.659  1.427  0.232  0.000  291.6  116.8  174.8    0.0
 1975 312   128  16.10  23.90  14.30  3.425  3.425  2.962  0.464  0.000  295.0  119.8  175.3    0.0
 1975 313   129  28.00  22.40  12.20  5.739  5.739  5.009  0.730  0.000  300.8  124.8  176.0    0.0
 1975 314   130  28.00  22.70   8.90  5.596  5.596  4.917  0.679  0.000  306.4  129.7  176.7    0.0
 1975 315   131  26.10  22.80  10.70  5.301  5.301  4.681  0.620  0.000  311.7  134.4  177.3    0.0
 1975 316   132  28.30  26.50   7.80  5.874  5.874  5.212  0.662  0.000  317.6  139.6  178.0    0.0
 1975 317   133  26.20  28.00  13.30  5.786  5.786  5.157  0.629  0.000  323.3  144.7  178.6    0.0
 1975 318   134  28.40  32.00  14.00  6.596  6.596  5.912  0.684  0.000  329.9  150.7  179.3    0.0
 1975 319   135   8.60  27.90  16.10  1.936  1.936  1.745  0.190  0.000  331.9  152.4  179.5    0.0
 1975 320   136  14.20  21.40  10.70  2.825  2.825  2.552  0.273  0.000  334.7  155.0  179.7    0.0
 1975 321   137  28.30  23.40   7.30  5.608  5.608  5.076  0.532  0.000  340.3  160.0  180.3    0.0
 1975 322   138  28.30  21.20   6.20  5.393  5.393  4.889  0.504  0.000  345.7  164.9  180.8    0.0
 1975 323   139  28.40  26.60  10.30  6.008  6.008  5.453  0.556  0.000  351.7  170.4  181.3    0.0
 1975 324   140  21.00  27.60  15.10  4.669  4.669  4.249  0.421  0.000  356.4  174.6  181.8    0.0
 1975 325   141  26.50  25.90  13.50  5.700  5.700  5.205  0.496  0.000  362.1  179.8  182.3    0.0
 1975 326   142  26.60  29.10  10.90  5.821  5.821  5.329  0.492  0.000  367.9  185.2  182.7    0.0
 1975 327   143  22.90  25.50  11.60  4.824  4.824  4.428  0.396  0.000  372.7  189.6  183.1    0.0
 1975 328   144  28.70  24.90   8.00  5.822  5.822  5.355  0.467  0.000  378.5  194.9  183.6    0.0
 1975 329   145  28.90  28.20   9.70  6.193  6.193  5.703  0.489  0.000  384.7  200.6  184.1    0.0
 1975 330   146  26.90  28.90  13.00  5.964  5.964  5.503  0.461  0.000  390.7  206.1  184.6    0.0
 1975 331   147  26.50  29.10  13.20  5.899  5.899  5.436  0.463  0.000  396.6  211.6  185.0    0.0
 1975 332   148  13.10  25.20  16.80  2.866  2.866  2.637  0.228  0.000  399.5  214.2  185.2    0.0
 1975 333   149  19.00  19.50   7.40  3.570  3.570  3.283  0.287  0.000  403.0  217.5  185.5    0.0
 1975 334   150  29.30  21.60   4.70  5.529  5.529  5.079  0.449  0.000  408.6  222.6  186.0    0.0
 1975 335   151  29.10  24.90   8.20  5.917  5.917  5.415  0.502  0.000  414.5  228.0  186.5    0.0
 1975 336   152  29.10  30.30  11.60  6.494  6.494  5.939  0.555  0.000  421.0  233.9  187.0    0.0
 1975 337   153  24.90  27.30  14.10  5.471  5.471  5.000  0.472  0.000  426.4  238.9  187.5    0.0
 1975 338   154  28.40  29.30  11.60  6.265  6.265  5.721  0.544  0.000  432.7  244.7  188.1    0.0
 1975 339   155  13.20  25.30  13.40  2.817  2.817  2.571  0.246  0.000  435.5  247.2  188.3    0.0
 1975 340   156  25.70  32.70  18.10  6.184  6.184  5.640  0.544  0.000  441.7  252.9  188.8    0.0
 1975 341   157  23.90  30.90  16.80  5.587  5.587  5.092  0.495  0.000  447.3  258.0  189.3    0.0
 1975 342   158  19.70  26.50  16.10  4.358  4.358  3.969  0.389  0.000  451.7  261.9  189.7    0.0
 1975 343   159  29.20  25.20  13.20  6.216  6.216  5.658  0.558  0.000  457.9  267.6  190.3    0.0
 1975 344   160  29.70  29.60  14.70  6.737  6.737  6.128  0.609  0.000  464.6  273.7  190.9    0.0
 1975 345   161  29.70  27.50  13.40  6.509  6.509  5.921  0.588  0.000  471.1  279.6  191.5    0.0
 1975 346   162  27.00  32.60  14.80  6.339  6.339  5.766  0.573  0.000  477.5  285.4  192.1    0.0
 1975 347   163  29.70  24.70  11.10  6.177  6.177  5.619  0.558  0.000  483.6  291.0  192.6    0.0
 1975 348   164  29.60  26.00   9.80  6.189  6.189  5.630  0.559  0.000  489.8  296.7  193.2    0.0
 1975 349   165  26.00  30.50  14.60  5.954  5.954  5.416  0.538  0.000  495.8  302.1  193.7    0.0
 1975 350   166  23.70  32.20  14.50  5.527  5.527  5.028  0.499  0.000  501.3  307.1  194.2    0.0
 1975 351   167  27.60  34.00  17.60  6.713  6.713  6.106  0.607  0.000  508.0  313.2  194.8    0.0
 1975 352   168  29.00  35.60  19.30  7.456  7.456  6.781  0.676  0.000  515.5  320.0  195.5    0.0
 1975 353   169  18.50  23.90  10.90  3.803  3.803  3.457  0.346  0.000  519.3  323.4  195.8    0.0
 1975 354   170  29.40  26.00   8.30  6.072  6.072  5.514  0.558  0.000  525.4  329.0  196.4    0.0
 1975 355   171  29.60  29.70  12.20  6.597  6.597  5.984  0.613  0.000  532.0  334.9  197.0    0.0
 1975 356   172  25.00  34.40  15.30  6.010  6.010  5.445  0.565  0.000  538.0  340.4  197.6    0.0
 1975 357   173  25.10  30.10  14.70  5.730  5.730  5.184  0.546  0.000  543.7  345.6  198.1    0.0
 1975 358   174  27.40  31.60  11.40  6.207  6.207  5.606  0.601  0.000  549.9  351.2  198.7    0.0
 1975 359   175  23.30  33.30  19.30  5.700  5.700  5.136  0.563  0.000  555.6  356.3  199.3    0.0
 1975 360   176  16.00  31.20  18.10  3.795  3.795  3.412  0.383  0.000  559.4  359.7  199.7    0.0
 1975 361   177  17.00  28.20  13.20  3.758  3.758  3.368  0.389  0.000  563.1  363.1  200.1    0.0
 1975 362   178  30.20  26.30  10.70  6.399  6.399  5.717  0.682  0.000  569.5  368.8  200.7    0.0
 1975 363   179  30.00  32.90  10.00  6.837  6.837  6.085  0.752  0.000  576.4  374.9  201.5    0.0
 1975 364   180  29.90  35.70  12.40  7.386  7.386  6.548  0.839  0.000  583.8  381.4  202.3    0.0
 1975 365   181  30.00  36.70  14.90  7.965  7.965  7.030  0.936  0.000  591.7  388.5  203.3    0.0
 1976 001   182  25.90  37.00  15.60  7.024  7.024  6.168  0.856  0.000  598.8  394.6  204.1    0.0
 1976 002   183  23.70  33.40  19.60  5.838  5.838  5.099  0.739  0.000  604.6  399.7  204.9    0.0
 1976 003   184  20.00  33.90  22.20  5.047  5.047  4.381  0.666  0.000  609.6  404.1  205.5    0.0
 1976 004   185  24.70  33.30  21.10  6.152  6.152  5.305  0.847  0.000  615.8  409.4  206.4    0.0
 1976 005   186   9.60  25.20  20.90  2.187  2.187  1.872  0.315  0.000  618.0  411.3  206.7    0.0
 1976 006   187  28.10  26.60  14.80  6.214  6.214  5.275  0.938  0.000  624.2  416.6  207.6    0.0
 1976 007   188  28.70  26.90  14.30  6.351  6.351  5.343  1.008  0.000  630.5  421.9  208.6    0.0
 1976 008   189  15.00  27.70  15.60  3.388  3.388  2.824  0.564  0.000  633.9  424.7  209.2    0.0
 1976 009   190   9.60  25.00  19.40  2.167  2.167  1.788  0.379  0.000  636.1  426.5  209.6    0.0
 1976 010   191  20.20  29.70  19.70  4.825  4.825  3.935  0.890  0.000  640.9  430.5  210.5    0.0
 1976 011   192  29.10  29.30  19.20  6.905  6.905  5.564  1.341  0.000  647.8  436.0  211.8    0.0
 1976 012   193  23.60  32.40  20.20  5.842  5.842  4.647  1.194  0.000  653.7  440.7  213.0    0.0
 1976 013   194   9.70  26.90  22.00  2.295  2.295  1.801  0.494  0.000  656.0  442.5  213.5    0.0
 1976 014   195  11.70  29.00  14.50  2.683  2.683  2.074  0.609  0.000  658.7  444.5  214.1    0.0
 1976 015   196  29.40  29.90  14.70  6.841  6.841  5.166  1.675  0.000  665.5  449.7  215.8    0.0
 1976 016   197  29.20  31.00  15.40  6.915  6.915  5.222  1.694  0.000  672.4  454.9  217.5    0.0
 1976 017   198  29.20  33.30  16.00  7.124  7.124  5.379  1.745  0.000  679.5  460.3  219.2    0.0
 1976 018   199  23.10  33.80  17.20  5.715  5.506  4.315  1.191  0.000  685.0  464.6  220.4    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 01, 2016; 15:14:21

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0102 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1976 184     0   9.60  16.90   3.20  1.915  1.915  0.000  1.915  0.000    1.9    0.0    1.9    0.0
 1976 185     1  10.80  20.60   2.20  2.251  1.437  0.000  1.437  0.000    3.4    0.0    3.4    0.0
 1976 186     2  11.90  13.10   1.10  2.190  2.190  0.000  2.190  0.000    5.5    0.0    5.5    0.0
 1976 187     3  11.00  13.70  -3.20  1.951  1.951  0.000  1.951  0.000    7.5    0.0    7.5    0.0
 1976 188     4  10.40  15.30  -2.40  1.910  1.910  0.000  1.910  0.000    9.4    0.0    9.4    0.0
 1976 189     5   9.50  14.50   0.40  1.775  1.775  0.000  1.775  0.000   11.2    0.0   11.2    0.0
 1976 190     6  10.50  10.40   2.40  1.876  1.271  0.000  1.271  0.000   12.4    0.0   12.4    0.0
 1976 191     7  11.70  10.20   0.90  2.049  2.049  0.000  2.049  0.000   14.5    0.0   14.5    0.0
 1976 192     8  12.50  13.00  -1.40  2.236  1.625  0.000  1.625  0.000   16.1    0.0   16.1    0.0
 1976 193     9  12.60  13.80  -3.60  2.229  1.184  0.000  1.184  0.000   17.3    0.0   17.3    0.0
 1976 194    10   6.20  13.70   2.50  1.169  0.979  0.000  0.979  0.000   18.3    0.0   18.3    0.0
 1976 195    11   4.70  12.70   1.80  0.866  0.854  0.000  0.854  0.000   19.1    0.0   19.1    0.0
 1976 196    12   7.70  14.50   1.20  1.451  0.767  0.000  0.767  0.000   19.9    0.0   19.9    0.0
 1976 197    13  11.80  15.70  -2.00  2.191  0.803  0.000  0.803  0.000   20.7    0.0   20.7    0.0
 1976 198    14  12.50  18.20   0.00  2.463  0.652  0.000  0.652  0.000   21.4    0.0   21.4    0.0
 1976 199    15  12.70  20.60  -0.40  2.582  0.611  0.000  0.611  0.000   22.0    0.0   22.0    0.0
 1976 200    16  11.60  20.70   3.00  2.440  0.677  0.000  0.677  0.000   22.6    0.0   22.6    0.0
 1976 201    17  13.00  23.10   3.40  2.837  0.548  0.000  0.548  0.000   23.2    0.0   23.2    0.0
 1976 202    18  12.40  24.70   6.90  2.850  0.523  0.000  0.523  0.000   23.7    0.0   23.7    0.0
 1976 203    19   9.90  24.10  12.50  2.368  0.501  0.000  0.501  0.000   24.2    0.0   24.2    0.0
 1976 204    20   8.90  26.00  15.80  2.236  0.482  0.000  0.482  0.000   24.7    0.0   24.7    0.0
 1976 205    21   6.90  21.40  14.30  1.619  1.619  0.000  1.619  0.000   26.3    0.0   26.3    0.0
 1976 206    22   6.80  19.00  13.30  1.534  1.534  0.003  1.531  0.000   27.9    0.0   27.9    0.0
 1976 207    23   4.00  14.70  11.20  0.835  0.835  0.003  0.832  0.000   28.7    0.0   28.7    0.0
 1976 208    24  11.90  16.00   7.70  2.446  2.446  0.009  2.437  0.000   31.1    0.0   31.1    0.0
 1976 209    25  13.10  17.40   7.20  2.734  2.734  0.012  2.722  0.000   33.9    0.0   33.8    0.0
 1976 210    26   6.80  15.70   5.00  1.355  1.152  0.007  1.145  0.000   35.0    0.0   35.0    0.0
 1976 211    27   5.00  20.40  12.80  1.143  1.143  0.006  1.137  0.000   36.2    0.0   36.1    0.0
 1976 212    28   7.60  14.90   6.20  1.514  1.514  0.011  1.503  0.000   37.7    0.1   37.6    0.0
 1976 213    29  13.20  16.50   3.30  2.617  1.650  0.020  1.629  0.000   39.3    0.1   39.3    0.0
 1976 214    30   4.20  11.50   9.40  0.821  0.821  0.006  0.815  0.000   40.2    0.1   40.1    0.0
 1976 215    31   4.20  13.30   9.30  0.843  0.843  0.007  0.836  0.000   41.0    0.1   40.9    0.0
 1976 216    32   4.20  13.90  10.90  0.863  0.863  0.008  0.856  0.000   41.9    0.1   41.8    0.0
 1976 217    33   4.20  14.10  11.00  0.866  0.866  0.008  0.858  0.000   42.7    0.1   42.6    0.0
 1976 218    34   4.80  16.70  11.60  1.033  1.033  0.011  1.022  0.000   43.8    0.1   43.6    0.0
 1976 219    35  13.40  18.80   9.80  2.918  2.918  0.033  2.884  0.000   46.7    0.1   46.5    0.0
 1976 220    36  13.30  17.20   7.80  2.779  2.779  0.040  2.739  0.000   49.5    0.2   49.3    0.0
