*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 29, 2016; 09:16:37

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0405 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 2003 289    51    48     2.0     0.0     2.0    0.00    4.63      0.1     2.4     1.6     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 2003 290    52    49     2.2     0.0     2.2    0.00    4.59      0.1     2.6     1.7     0.5    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 2003 291    53    50     2.4     0.0     2.4    0.00    4.54      0.1     2.9     1.9     0.5    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 2003 292    54    51     2.7     0.0     2.7    0.00    4.48      0.1     3.3     2.0     0.6    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 2003 293    55    52     2.8     0.0     2.8    0.00    4.47      0.2     3.5     2.1     0.7    5.73    2.66     0.0    1.5    0.0    0.00    0.07
 2003 294    56    53     3.1     0.0     3.1    0.00    4.42      0.2     3.9     2.3     0.8    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 2003 295    57    54     3.5     0.0     3.5    0.00    4.37      0.2     4.3     2.5     0.9    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 2003 296    58    55     3.9     0.0     3.9    0.00    4.30      0.2     4.8     2.8     1.1    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 2003 297    59    56     4.3     0.0     4.3    0.00    4.25      0.2     5.3     3.0     1.3    5.73    2.66     0.0    1.5    0.0    0.00    0.10
 2003 298    60    57     4.6     0.0     4.6    0.00    4.27      0.2     5.8     3.3     1.4    5.73    2.66     0.0    1.5    0.0    0.00    0.11
 2003 299    61    58     5.3     0.0     5.3    0.00    4.28      0.2     6.5     3.7     1.5    5.73    2.66     0.0    1.5    0.0    0.00    0.12
 2003 300    62    59     5.9     0.0     5.9    0.00    4.30      0.3     7.2     4.2     1.7    5.72    2.66     0.0    1.5    0.0    0.00    0.12
 2003 301    63    60     6.7     0.0     6.7    0.00    4.31      0.3     8.1     4.8     1.9    5.72    2.66     0.0    1.5    0.0    0.00    0.13
 2003 302    64    61     7.7     0.0     7.7    0.00    4.31      0.3     9.3     5.5     2.2    5.72    2.66     0.0    1.5    0.0    0.00    0.13
 2003 303    65    62     8.8     0.0     8.8    0.00    4.32      0.3    10.6     6.3     2.5    5.72    2.66     0.0    1.5    0.0    0.00    0.15
 2003 304    66    63     9.3     0.0     9.3    0.00    4.32      0.3    11.2     6.7     2.6    5.72    2.66     0.0    1.5    0.0    0.00    0.16
 2003 305    67    64    10.3     0.0    10.3    0.00    4.32      0.3    12.3     7.4     2.9    5.72    2.66     0.0    1.5    0.0    0.00    0.16
 2003 306    68    65    11.2     0.0    11.2    0.00    4.32      0.4    13.4     8.1     3.2    5.72    2.66     0.0    1.5    0.0    0.00    0.17
 2003 307    69    66    12.3     0.0    12.3    0.00    4.32      0.4    14.6     8.8     3.5    5.72    2.66     0.0    1.5    0.0    0.00    0.17
 2003 308    70    67    13.6     0.0    13.6    0.00    4.31      0.4    16.1     9.8     3.9    5.72    2.66     0.0    1.5    0.0    0.00    0.18
 2003 309    71    68    15.3     0.0    15.3    0.00    4.31      0.4    18.0    10.9     4.3    5.72    2.66     0.0    1.5    0.0    0.00    0.19
 2003 310    72    69    17.1     0.0    17.1    0.00    4.30      0.5    20.2    12.2     4.9    5.72    2.66     0.0    1.5    0.0    0.00    0.21
 2003 311    73    70    19.2     0.0    19.2    0.00    4.30      0.5    22.5    13.7     5.5    5.72    2.66     0.0    1.5    0.0    0.00    0.23
 2003 312    74    71    21.3     0.0    21.3    0.00    4.29      0.6    24.9    15.1     6.2    5.72    2.66     0.0    1.5    0.0    0.00    0.25
 2003 313    75    72    23.3     0.0    23.3    0.00    4.28      0.6    27.2    16.5     6.8    5.72    2.66     0.0    1.5    0.0    0.00    0.28
 2003 314    76    73    26.2     0.0    26.2    0.00    4.26      0.7    30.5    18.4     7.8    5.72    2.66     0.0    1.5    0.0    0.00    0.30
 2003 315    77    74    29.1     0.0    29.1    0.00    4.25      0.7    33.9    20.3     8.7    5.72    2.65     0.0    1.5    0.0    0.01    0.33
 2003 316    78    75    30.7     0.0    30.7    0.00    4.24      0.8    35.9    21.4     9.3    5.73    2.65     0.0    1.5    0.0    0.03    0.35
 2003 317    79    76    33.2     0.0    33.2    0.00    4.23      0.8    38.9    23.1    10.1    5.73    2.64     0.0    1.5    0.0    0.05    0.37
 2003 318    80    77    36.3     0.0    36.3    0.00    4.20      0.9    42.4    25.1    11.2    5.72    2.63     0.0    1.5    0.0    0.07    0.39
 2003 319    81    78    40.1     0.0    40.1    0.00    4.18      1.0    47.0    27.6    12.5    5.72    2.62     0.0    1.5    0.0    0.09    0.42
 2003 320    82    79    41.8     0.0    41.8    0.00    4.19      1.0    49.1    28.7    13.1    5.74    2.63     0.0    1.5    0.0    0.13    0.47
 2003 321    83    80    44.6     0.0    44.6    0.00    4.18      1.1    52.6    30.5    14.1    5.75    2.62     0.0    1.5    0.0    0.17    0.52
 2003 322    84    81    46.5     0.0    46.5    0.00    4.17      1.1    54.9    31.7    14.8    5.76    2.62     0.0    1.5    0.0    0.21    0.57
 2003 323    85    82    50.7     0.0    50.7    0.00    4.15      1.2    60.2    34.4    16.3    5.75    2.61     0.0    1.5    0.0    0.25    0.60
 2003 324    86    83    54.4     0.0    54.4    0.00    4.14      1.3    64.8    36.8    17.7    5.76    2.61     0.0    1.5    0.0    0.30    0.63
 2003 325    87    84    59.1     0.0    59.1    0.00    4.12      1.3    70.6    39.7    19.4    5.77    2.60     0.0    1.5    0.0    0.36    0.67
 2003 326    88    85    63.9     0.0    63.9    0.00    4.11      1.4    76.6    42.7    21.2    5.78    2.59     0.0    1.5    0.0    0.45    0.73
 2003 327    89    86    68.7     0.0    68.7    0.00    4.10      1.4    82.5    45.7    23.0    5.80    2.59     0.0    1.5    0.0    0.56    0.90
 2003 328    90    87    70.7     0.0    70.6    0.00    4.12      1.4    85.2    46.8    23.8    5.83    2.61     4.0    1.5    0.0    0.65    1.03
 2003 329    91    88    76.0     0.0    75.7    0.00    4.10      1.4    91.6    49.9    25.8    5.84    2.60     4.0    1.5    0.0    0.74    1.18
 2003 330    92    89    80.0     0.0    79.4    0.00    4.10      1.4    96.7    52.1    27.2    5.86    2.60     4.0    1.5    0.0    0.86    1.33
 2003 331    93    90    85.5     0.0    84.2    0.00    4.07      1.4   103.0    55.0    29.2    5.86    2.58     4.0    1.5    0.0    1.00    1.48
 2003 332    94    91    89.8     0.0    87.8    0.00    4.08      1.4   108.0    57.2    30.6    5.88    2.59     4.0    1.5    0.0    1.08    1.62
 2003 333    95    92    95.7     0.0    92.8    0.00    4.05      1.4   114.8    60.1    32.7    5.89    2.58     4.0    1.5    0.0    1.24    1.76
 2003 334    96    93    99.2     0.0    95.2    0.00    4.07      1.4   118.7    61.5    33.7    5.92    2.59     4.0    1.5    0.0    1.34    1.89
 2003 335    97    94   104.3     0.0    99.2    0.00    4.02      1.4   124.7    63.8    35.5    5.90    2.56     4.0    1.5    0.0    1.53    2.02
 2003 336    98    95   109.5     0.0   103.1    0.00    3.99      1.4   130.4    66.0    37.1    5.88    2.54     4.0    1.5    0.0    1.59    2.15
 2003 337    99    96   113.8     0.0   106.1    0.00    3.93      2.2   134.7    67.6    38.4    5.83    2.50     3.9    1.5    0.6    1.72    2.23
 2003 338   100    97   116.7     0.0   107.4    0.00    3.87      2.9   137.2    68.3    39.1    5.78    2.46     3.9    1.5    0.7    1.81    2.33
 2003 339   101    98   118.7     0.0   107.6    0.00    3.68      3.8   138.9    68.4    39.1    5.63    2.29     3.9    1.5    0.7    1.89    2.41
 2003 340   102    99   120.2     0.0   107.5    0.00    3.50      4.8   140.0    68.3    39.1    5.49    2.15     3.9    1.4    0.8    1.96    2.47
 2003 341   103   100   121.7     0.0   107.1    0.00    3.38      5.9   140.8    68.1    39.0    5.39    2.05     3.8    1.4    1.0    2.04    2.56
 2003 342   104   101   123.7     0.0   107.1    0.00    3.34      7.2   141.8    68.1    39.0    5.34    2.02     3.8    1.4    1.1    2.11    2.63
 2003 343   105   102   126.4     0.0   107.7    0.00    3.25      8.8   143.4    68.4    39.3    5.26    1.95     3.8    1.4    1.3    2.17    2.70
 2003 344   106   103   127.9     0.0   107.2    0.00    3.09     10.6   143.8    68.1    39.1    5.13    1.82     3.8    1.4    1.5    2.24    2.78
 2003 345   107   104   130.8     0.0   108.0    0.00    3.05     12.6   145.2    68.5    39.4    5.09    1.80     3.7    1.4    1.8    2.31    2.86
 2003 346   108   105   132.8     0.0   107.8    0.00    2.96     15.0   145.4    68.4    39.4    5.01    1.73     3.7    1.4    2.0    2.37    2.93
 2003 347   109   106   135.6     0.0   108.0    0.00    2.91     17.7   146.0    68.5    39.5    4.96    1.70     3.7    1.3    2.4    2.45    3.02
 2003 348   110   107   139.3     0.0   109.3    0.00    2.87     20.9   147.3    69.2    40.1    4.92    1.67     3.6    1.3    2.7    2.53    3.12
 2003 349   111   108   140.9     0.0   108.3    0.00    2.85     21.7   148.2    68.6    39.8    4.89    1.66     3.6    1.3    0.8    2.63    3.20
 2003 350   112   109   143.2     0.0   109.1    0.00    2.82     25.4   148.5    68.9    40.3    4.85    1.64     3.6    1.3    3.1    3.63    3.27
 2003 351   113   110   146.3     0.1   110.7    6.27    2.79     29.6   149.0    69.5    41.1    4.82    1.63     3.6    1.3    3.6    4.44    3.34
 2003 352   114   111   150.0     0.3   112.7    6.21    2.78     34.0   150.0    70.5    42.2    4.80    1.63     3.6    1.3    4.2    5.57    3.42
 2003 353   115   112   151.7     0.6   113.5    6.25    2.76     37.6   150.5    70.7    42.8    4.78    1.63     3.6    1.3    3.6    7.79    3.53
 2003 354   116   113   152.8     1.1   112.3    6.23    2.75     39.9   151.0    69.9    42.4    4.76    1.62     3.5    1.3    2.3    9.12    3.64
 2003 355   117   114   156.1     1.8   113.4    6.28    2.74     45.2   151.3    70.3    43.1    4.75    1.62     3.5    1.3    4.5   10.47    3.76
 2003 356   118   115   159.1     2.5   112.7    6.26    2.72     48.4   151.8    69.8    42.9    4.73    1.61     3.5    1.3    3.2   10.57    3.84
 2003 357   119   116   162.4     3.2   114.2    6.26    2.72     52.7   152.8    70.4    43.8    4.72    1.62     3.5    1.3    4.3   12.27    3.91
 2003 358   120   117   165.7     4.1   114.6    6.24    2.71     55.9   154.2    70.4    44.2    4.71    1.61     3.5    1.3    3.2   13.46    4.00
 2003 359   121   118   169.4     5.2   115.9    6.26    2.70     60.6   155.1    70.8    45.0    4.70    1.62     3.5    1.3    4.7   15.08    4.12
 2003 360   122   119   173.6     6.4   116.5    6.26    2.69     64.8   156.2    71.0    45.6    4.69    1.62     3.5    1.3    4.1   15.93    4.24
 2003 361   123   120   173.2     7.7   114.6    6.26    2.67     66.4   156.4    69.8    44.8    4.66    1.61     3.5    1.3    1.6   18.30    4.36
 2003 362   124   121   174.6     9.2   113.1    6.25    2.66     70.3   157.2    68.9    44.2    4.64    1.59     3.5    1.3    3.9   20.22    4.45
 2003 363   125   122   177.9    10.6   113.5    6.25    2.65     75.1   157.9    68.9    44.6    4.63    1.60     3.5    1.3    4.8   21.65    4.52
 2003 364   126   123   182.1    12.3   114.3    6.24    2.64     79.2   159.5    69.1    45.2    4.62    1.60     3.5    1.3    4.1   22.90    4.62
 2003 365   127   124   185.2    14.2   114.1    6.24    2.63     84.3   159.9    68.8    45.3    4.61    1.60     3.4    1.3    5.1   24.83    4.70
 2004 001   128   125   188.6    16.0   114.0    6.23    2.62     89.5   160.9    68.6    45.4    4.58    1.59     3.4    1.3    5.2   25.88    4.78
 2004 002   129   126   193.3    18.0   114.7    6.23    2.61     94.1   162.3    68.7    46.0    4.58    1.59     3.4    1.3    4.5   26.92    4.87
 2004 003   130   127   198.2    20.2   115.2    6.23    2.61     99.5   162.9    68.7    46.4    4.57    1.59     3.4    1.3    5.3   27.77    4.98
 2004 004   131   128   199.2    22.7   113.7    6.24    2.59    103.9   163.4    67.8    45.9    4.54    1.58     3.4    1.3    4.4   30.70    5.10
 2004 005   132   129   201.9    25.5   112.1    6.28    2.57    108.1   164.4    66.8    45.3    4.51    1.57     3.4    1.3    4.2   32.05    5.23
 2004 006   133   130   204.0    28.4   110.6    6.31    2.54    113.5   164.6    65.8    44.7    4.48    1.56     3.3    1.2    5.4   34.03    5.36
 2004 007   134   131   205.7    31.6   108.2    6.33    2.52    117.1   165.1    64.5    43.7    4.45    1.54     3.3    1.2    3.7   35.99    5.48
 2004 008   135   132   208.7    35.1   106.3    6.35    2.50    121.6   166.7    63.3    43.0    4.42    1.52     3.3    1.2    4.4   37.50    5.61
 2004 009   136   133   211.9    38.8   104.1    6.36    2.47    125.9   167.7    62.0    42.1    4.38    1.51     3.3    1.2    4.3   38.65    5.73
 2004 010   137   134   212.5    42.8   101.7    6.38    2.45    130.5   168.0    60.6    41.1    4.35    1.49     3.3    1.2    4.6   41.95    5.85
 2004 011   138   135   215.0    47.4    99.3    6.37    2.42    135.4   169.1    59.2    40.1    4.31    1.47     3.2    1.2    4.9   44.28    5.96
 2004 012   139   136   217.7    52.3    96.9    6.36    2.39    139.3   169.7    57.8    39.1    4.27    1.45     3.2    1.2    3.9   45.32    6.07
 2004 013   140   137   220.4    57.3    94.5    6.35    2.36    144.2   170.2    56.4    38.1    4.22    1.43     3.2    1.2    4.8   46.95    6.17
 2004 014   141   138   223.7    62.7    92.2    6.35    2.33    148.8   171.4    55.1    37.1    4.18    1.41     3.1    1.2    4.7   48.54    6.27
 2004 015   142   139   226.3    68.4    89.9    6.34    2.30    153.5   171.7    53.7    36.2    4.14    1.39     3.1    1.2    4.7   50.22    6.36
 2004 016   143   140   230.4    74.2    87.6    6.32    2.27    158.6   172.6    52.4    35.2    4.09    1.37     3.1    1.2    5.1   51.21    6.44
 2004 017   144   141   232.1    80.5    85.3    6.32    2.24    161.1   173.0    51.0    34.3    4.05    1.35     3.0    1.1    2.5   52.27    6.54
 2004 018   145   142   233.0    87.3    82.8    6.31    2.20    162.3   174.3    49.6    33.2    3.99    1.32     2.9    1.1    1.2   53.85    6.63
 2004 019   146   143   235.1    94.5    80.4    6.30    2.17    164.8   174.9    48.1    32.2    3.94    1.30     2.8    1.1    2.5   54.67    6.71
 2004 020   147   144   237.7   101.9    77.8    6.30    2.12    167.8   175.4    46.6    31.2    3.88    1.27     2.8    1.1    2.9   55.31    6.81
 2004 021   148   145   240.7   109.6    75.1    6.31    2.08    172.3   175.9    45.0    30.1    3.81    1.24     2.7    1.1    4.5   56.57    6.90
 2004 022   149   146   244.4   117.9    72.5    6.32    2.04    175.6   177.4    43.5    29.0    3.74    1.21     2.6    1.1    3.3   57.31    7.00
 2004 023   150   147   248.1   126.7    70.0    6.32    1.99    179.9   177.6    42.0    28.0    3.68    1.18     2.5    1.1    4.3   57.99    7.09
 2004 024   151   148   252.5   136.0    67.5    6.34    1.94    184.2   178.1    40.5    27.0    3.61    1.15     2.5    1.1    4.3   58.52    7.18
 2004 025   152   149   257.3   145.4    65.2    6.35    1.90    188.3   179.1    39.1    26.0    3.54    1.12     2.4    1.1    4.1   58.96    7.26
 2004 026   153   150   262.1   154.6    62.9    6.36    1.85    192.8   179.8    37.8    25.1    3.47    1.09     2.3    1.1    4.4   59.40    7.34
 2004 027   154   151   267.1   163.8    60.7    6.38    1.81    197.5   180.3    36.5    24.2    3.40    1.06     2.2    1.0    4.8   59.75    7.42
 2004 028   155   152   269.6   170.4    58.5    6.38    1.76    199.4   181.1    35.1    23.3    3.33    1.03     2.1    1.0    1.9   60.09    7.50
 2004 029   156   153   274.2   179.1    56.3    6.40    1.72    203.0   182.3    33.8    22.5    3.26    1.00     2.1    1.0    3.6   60.38    7.59
 2004 030   157   154   278.5   187.1    54.3    6.43    1.67    207.1   182.7    32.6    21.7    3.19    0.97     2.0    1.0    4.1   60.62    7.67
 2004 031   158   155   280.7   193.2    52.2    6.44    1.63    208.2   184.0    31.4    20.8    3.12    0.95     1.9    1.0    1.1   60.84    7.76
 2004 032   159   156   281.7   197.6    50.3    6.33    1.58    208.2   185.0    30.2    20.1    3.04    0.92     1.8    1.0    0.0   60.96    7.84
 2004 033   160   157   275.9   202.1    41.4    6.24    1.46    208.2   186.2    23.1    18.3    2.95    0.89     1.8    1.0    0.0   68.06    7.92
 2004 034   161   158   270.9   205.1    34.7    6.24    1.35    208.2   186.6    17.8    16.9    2.87    0.87     1.7    1.0    0.0   73.49    8.34
 2004 035   162   159   267.3   208.0    29.4    6.20    1.25    208.2   187.2    13.7    15.7    2.79    0.85     1.6    1.0    0.0   77.67    8.41
 2004 036   163   160   264.7   210.6    25.3    6.16    1.16    208.2   187.9    10.5    14.8    2.71    0.83     1.6    1.0    0.0   80.89    8.48
 2004 037   164   161   262.8   212.9    22.1    6.13    1.08    208.2   188.6     8.1    14.0    2.64    0.81     1.5    1.0    0.0   83.36    8.55
 2004 038   165   162   261.5   215.1    19.6    6.13    1.02    208.2   189.2     6.3    13.3    2.58    0.79     1.5    1.0    0.0   85.28    8.93
 2004 039   166   163   260.4   216.9    17.7    6.13    0.96    208.2   189.5     4.9    12.8    2.52    0.77     1.4    1.0    0.0   86.76    9.35
 2004 040   167   164   259.3   217.9    16.2    6.13    0.91    208.2   189.5     3.8    12.4    2.47    0.76     1.4    1.0    0.0   87.91    9.74
 2004 041   168   165   258.4   218.3    15.1    6.13    0.88    208.2   189.5     3.0    12.1    2.46    0.76     1.4    1.0    0.0   88.81   10.12
 2004 042   169   166   257.7   218.4    14.4    6.13    0.86    208.2   189.5     2.4    12.0    2.47    0.76     1.4    1.0    0.0   89.53   10.47
 2004 043   170   167   257.1   218.4    13.8    6.13    0.84    208.2   189.5     1.9    11.9    2.47    0.76     1.4    1.0    0.0   90.09   10.81
 2004 044   171   168   256.7   218.4    13.4    6.13    0.83    208.2   189.5     1.5    11.8    2.48    0.76     1.4    1.0    0.0   90.55   11.12

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 29, 2016; 09:16:37

*RUN   5        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0405 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 2004 241     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 242     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 243     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 244     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 245     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 246     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 247     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 248    10     7     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2004 249    11     8     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.00
 2004 250    12     9     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 2004 251    13    10     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.01
 2004 252    14    11     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.01
 2004 253    15    12     0.2     0.0     0.2    0.00    5.15      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.01
 2004 254    16    13     0.2     0.0     0.2    0.00    5.15      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 255    17    14     0.2     0.0     0.2    0.00    5.14      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 256    18    15     0.3     0.0     0.3    0.00    5.12      0.0     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 257    19    16     0.3     0.0     0.3    0.00    5.12      0.1     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 258    20    17     0.3     0.0     0.3    0.00    5.10      0.1     0.1     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 259    21    18     0.3     0.0     0.3    0.00    5.07      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 260    22    19     0.3     0.0     0.3    0.00    5.05      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 261    23    20     0.3     0.0     0.3    0.00    5.02      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 262    24    21     0.4     0.0     0.4    0.00    4.97      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 2004 263    25    22     0.4     0.0     0.4    0.00    4.96      0.1     0.3     0.3     0.0    5.72    2.65     0.0    1.5    0.0    0.00    0.02
 2004 264    26    23     0.4     0.0     0.4    0.00    4.96      0.1     0.3     0.3     0.0    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 265    27    24     0.4     0.0     0.4    0.00    4.96      0.1     0.3     0.3     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 266    28    25     0.4     0.0     0.4    0.00    4.93      0.1     0.3     0.3     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 267    29    26     0.4     0.0     0.4    0.00    4.94      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 268    30    27     0.5     0.0     0.5    0.00    4.97      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 269    31    28     0.6     0.0     0.6    0.00    4.98      0.1     0.5     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 270    32    29     0.6     0.0     0.6    0.00    4.97      0.1     0.6     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 271    33    30     0.6     0.0     0.6    0.00    4.98      0.1     0.6     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 2004 272    34    31     0.7     0.0     0.7    0.00    4.98      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 273    35    32     0.7     0.0     0.7    0.00    4.97      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 274    36    33     0.8     0.0     0.8    0.00    4.96      0.1     0.8     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 275    37    34     0.8     0.0     0.8    0.00    4.92      0.1     0.9     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 276    38    35     0.9     0.0     0.9    0.00    4.91      0.1     1.0     0.8     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 277    39    36     1.0     0.0     1.0    0.00    4.93      0.1     1.0     0.8     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 278    40    37     1.0     0.0     1.0    0.00    4.92      0.1     1.1     0.9     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 279    41    38     1.1     0.0     1.1    0.00    4.91      0.1     1.3     1.0     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 2004 280    42    39     1.2     0.0     1.2    0.00    4.88      0.1     1.4     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2004 281    43    40     1.3     0.0     1.3    0.00    4.84      0.1     1.5     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2004 282    44    41     1.5     0.0     1.5    0.00    4.80      0.1     1.7     1.2     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2004 283    45    42     1.6     0.0     1.6    0.00    4.74      0.1     1.8     1.3     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2004 284    46    43     1.7     0.0     1.7    0.00    4.71      0.1     2.0     1.4     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2004 285    47    44     1.9     0.0     1.9    0.00    4.70      0.1     2.2     1.5     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 2004 286    48    45     2.0     0.0     2.0    0.00    4.71      0.1     2.3     1.6     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 2004 287    49    46     2.1     0.0     2.1    0.00    4.69      0.1     2.5     1.7     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 2004 288    50    47     2.3     0.0     2.3    0.00    4.65      0.1     2.8     1.9     0.5    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 2004 289    51    48     2.6     0.0     2.6    0.00    4.60      0.1     3.1     2.0     0.5    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 2004 290    52    49     2.7     0.0     2.7    0.00    4.57      0.1     3.3     2.1     0.6    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 2004 291    53    50     3.0     0.0     3.0    0.00    4.51      0.2     3.6     2.3     0.7    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 2004 292    54    51     3.2     0.0     3.2    0.00    4.48      0.2     3.9     2.4     0.8    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 2004 293    55    52     3.5     0.0     3.5    0.00    4.45      0.2     4.3     2.6     0.9    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 2004 294    56    53     3.8     0.0     3.8    0.00    4.42      0.2     4.6     2.8     1.0    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 2004 295    57    54     4.1     0.0     4.1    0.00    4.37      0.2     5.0     3.0     1.1    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 2004 296    58    55     4.5     0.0     4.5    0.00    4.31      0.2     5.6     3.2     1.3    5.72    2.66     0.0    1.5    0.0    0.00    0.10
 2004 297    59    56     4.7     0.0     4.7    0.00    4.28      0.2     5.9     3.4     1.4    5.73    2.66     0.0    1.5    0.0    0.00    0.11
 2004 298    60    57     5.1     0.0     5.1    0.00    4.25      0.2     6.3     3.6     1.5    5.73    2.66     0.0    1.5    0.0    0.00    0.11
 2004 299    61    58     5.6     0.0     5.6    0.00    4.27      0.2     6.9     3.9     1.6    5.72    2.66     0.0    1.5    0.0    0.00    0.12
 2004 300    62    59     6.1     0.0     6.1    0.00    4.28      0.3     7.5     4.3     1.8    5.72    2.66     0.0    1.5    0.0    0.00    0.12
 2004 301    63    60     6.6     0.0     6.6    0.00    4.29      0.3     8.0     4.7     1.9    5.72    2.66     0.0    1.5    0.0    0.00    0.13
