*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 29, 2016; 09:16:37

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0405 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 2002 350   112   109   16.1      5   1.25    786   1509    201    587   3829    428    47.0  0.053   1534    858  0.000  0.000  0.000  0.000    4.18  13.12   0.40      0   1534  159.7   0.78   0.15   85.5   1.25   2.63   2.55   2.58   1.12   1.01   0.82   0.60   0.31   0.00   0.00     453     164
 2002 351   113   110   16.1      5   1.25    779   1498    233    585   3874    493    47.2  0.060   1596    885  0.000  0.000  0.000  0.000    4.16  14.58   0.41      0   1596  159.8   0.78   0.15   85.6   1.25   2.62   2.54   2.57   1.12   1.01   0.81   0.59   0.31   0.00   0.00     503     168
 2002 352   114   111   16.1      5   1.24    777   1498    267    585   3940    548    48.8  0.068   1666    904  0.000  0.000  0.000  0.000    4.14  16.04   0.42      0   1666  159.1   0.79   0.15   89.5   1.25   2.62   2.54   2.58   1.12   1.01   0.82   0.59   0.31   0.00   0.00     546     172
 2002 353   115   112   16.1      5   1.23    768   1480    306    581   3953    572    53.6  0.077   1705    915  0.000  0.000  0.000  0.000    4.12  17.96   0.43      0   1705  159.8   0.80   0.15   89.5   1.25   2.61   2.53   2.56   1.11   1.00   0.81   0.59   0.31   0.00   0.00     567     175
 2002 354   116   113   16.1      5   1.22    758   1460    348    577   4008    608    57.2  0.087   1790    918  0.000  0.000  0.000  0.000    4.09  19.45   0.45      0   1790  160.6   0.80   0.15   89.7   1.25   2.59   2.51   2.55   1.11   1.00   0.81   0.59   0.30   0.00   0.00     596     179
 2002 355   117   114   16.1      5   1.21    752   1453    391    576   4076    653    59.8  0.096   1871    926  0.000  0.000  0.000  0.000    4.07  20.89   0.46      0   1871  160.4   0.80   0.15   91.9   1.25   2.59   2.51   2.54   1.10   0.99   0.81   0.59   0.30   0.00   0.00     632     183
 2002 356   118   115   16.1      5   1.20    741   1432    438    569   4085    682    64.3  0.107   1912    944  0.000  0.000  0.000  0.026    4.04  22.94   0.47      0   1912  161.3   0.80   0.15   92.0   1.25   2.57   2.49   2.50   1.10   0.99   0.80   0.58   0.30   0.00   0.00     656     189
 2002 357   119   116   16.1      5   1.19    733   1417    480    567   4117    682    70.4  0.117   1967    960  0.000  0.000  0.000  0.000    4.01  24.41   0.48      0   1967  161.9   0.80   0.15   92.3   1.25   2.56   2.48   2.49   1.09   0.98   0.79   0.58   0.30   0.00   0.00     660     191
 2002 358   120   117   16.1      5   1.18    724   1400    525    563   4166    720    72.9  0.126   2043    954  0.000  0.000  0.000  0.000    3.98  25.70   0.49      0   2043  162.6   0.80   0.15   92.8   1.25   2.55   2.47   2.48   1.09   0.98   0.79   0.58   0.30   0.00   0.00     690     194
 2002 359   121   118   16.1      5   1.17    720   1398    574    563   4245    756    75.9  0.135   2127    956  0.000  0.000  0.000  0.000    3.97  26.97   0.50      0   2127  162.1   0.80   0.15   94.3   1.25   2.55   2.47   2.48   1.09   0.98   0.79   0.58   0.30   0.00   0.00     720     197
 2002 360   122   119   16.1      5   1.16    712   1382    627    560   4309    791    79.3  0.146   2215    965  0.000  0.000  0.000  0.000    3.93  28.31   0.51      0   2215  162.6   0.80   0.15   94.5   1.25   2.53   2.46   2.47   1.08   0.97   0.79   0.57   0.30   0.00   0.00     751     201
 2002 361   123   120   16.1      5   1.15    702   1365    680    556   4340    853    79.7  0.157   2273    968  0.000  0.000  0.000  0.000    3.90  29.90   0.52      0   2273  163.2   0.80   0.15   94.5   1.25   2.52   2.44   2.45   1.07   0.97   0.78   0.57   0.29   0.00   0.00     807     206
 2002 362   124   121   16.1      5   1.13    691   1345    742    550   4331    890    83.4  0.171   2294    976  0.000  0.000  0.000  0.000    3.86  32.35   0.53      0   2294  164.0   0.80   0.15   94.5   1.25   2.50   2.42   2.43   1.06   0.96   0.77   0.57   0.29   0.00   0.00     842     211
 2002 363   125   122   16.1      5   1.12    680   1325    804    545   4293    967    83.2  0.187   2287    950  0.000  0.000  0.000  0.000    3.82  35.18   0.53      0   2287  164.9   0.80   0.15   94.5   1.25   2.47   2.40   2.41   1.06   0.95   0.77   0.56   0.29   0.00   0.00     906     215
 2002 364   126   123   16.1      5   1.11    669   1305    876    540   4312   1006    87.0  0.203   2337    938  0.000  0.000  0.000  0.000    3.78  37.46   0.54      0   2337  165.8   0.80   0.15   94.5   1.25   2.45   2.38   2.40   1.05   0.94   0.76   0.56   0.29   0.00   0.00     936     220
 2002 365   127   124   16.1      5   1.10    659   1289    945    536   4325   1041    90.8  0.218   2377    940  0.000  0.000  0.000  0.000    3.73  39.74   0.55      0   2377  166.5   0.80   0.15   94.5   1.25   2.44   2.37   2.38   1.04   0.94   0.76   0.55   0.29   0.00   0.00     960     223
 2003 001   128   125   16.1      5   1.09    648   1270   1022    532   4346   1111    92.1  0.235   2427    918  0.000  0.000  0.000  0.000    3.68  42.12   0.56      0   2427  167.4   0.80   0.15   94.5   1.25   2.42   2.35   2.36   1.03   0.93   0.75   0.55   0.28   0.00   0.00    1002     227
 2003 002   129   126   16.1      5   1.07    638   1252   1105    528   4383   1165    94.8  0.252   2492    901  0.000  0.000  0.000  0.000    3.63  44.32   0.57      0   2492  168.2   0.80   0.15   94.6   1.25   2.40   2.33   2.34   1.03   0.92   0.75   0.54   0.28   0.00   0.00    1034     231
 2003 003   130   127   16.1      5   1.06    628   1236   1168    524   4395   1201    97.2  0.266   2531    891  0.000  0.000  0.000  0.000    3.58  46.15   0.58      0   2531  169.0   0.80   0.15   94.6   1.25   2.39   2.32   2.33   1.02   0.92   0.74   0.54   0.28   0.00   0.00    1055     235
 2003 004   131   128   16.1      5   1.05    618   1218   1255    519   4441   1252   100.3  0.283   2606    876  0.000  0.000  0.000  0.000    3.52  48.17   0.59      0   2606  169.9   0.80   0.15   94.7   1.25   2.37   2.30   2.31   1.01   0.91   0.73   0.54   0.28   0.00   0.00    1083     239
 2003 005   132   129   16.1      5   1.04    608   1201   1343    514   4488   1301   103.3  0.299   2679    861  0.000  0.000  0.000  0.000    3.47  50.13   0.60      0   2679  170.7   0.80   0.15   94.7   1.25   2.35   2.28   2.29   1.00   0.90   0.73   0.53   0.27   0.00   0.00    1108     243
 2003 006   133   130   16.1      5   1.03    598   1185   1439    510   4537   1362   105.6  0.317   2755    843  0.000  0.000  0.000  0.000    3.42  52.24   0.61      0   2755  171.6   0.80   0.15   94.7   1.25   2.33   2.26   2.28   1.00   0.90   0.72   0.53   0.27   0.00   0.00    1135     247
 2003 007   134   131   16.1      5   1.02    589   1169   1535    506   4593   1410   108.9  0.334   2835    829  0.000  0.000  0.000  0.000    3.37  54.15   0.62      0   2835  172.4   0.80   0.15   94.7   1.25   2.31   2.25   2.26   0.99   0.89   0.72   0.53   0.27   0.00   0.00    1155     250
 2003 008   135   132   16.1      5   1.00    580   1156   1634    502   4656   1435   113.9  0.351   2920    823  0.000  0.000  0.000  0.000    3.32  55.96   0.63      0   2920  173.1   0.80   0.15   94.7   1.25   2.30   2.23   2.24   0.98   0.88   0.71   0.52   0.27   0.00   0.00    1166     254
 2003 009   136   133   16.1      5   0.99    572   1142   1720    498   4708   1453   118.4  0.365   2994    818  0.000  0.000  0.000  0.000    3.26  57.47   0.64      0   2994  173.8   0.80   0.15   94.7   1.25   2.28   2.21   2.22   0.97   0.88   0.71   0.52   0.27   0.00   0.00    1176     258
 2003 010   137   134   16.1      5   0.98    563   1128   1778    493   4717   1519   117.0  0.377   3027    800  0.000  0.000  0.000  0.000    3.20  58.73   0.64      0   3027  174.7   0.80   0.15   94.7   1.25   2.26   2.19   2.21   0.96   0.87   0.70   0.51   0.26   0.00   0.00    1197     262
 2003 011   138   135   16.1      5   0.97    555   1116   1858    489   4766   1539   120.8  0.390   3095    793  0.000  0.000  0.000  0.000    3.15  60.03   0.65      0   3095  175.3   0.80   0.15   94.7   1.25   2.24   2.18   2.19   0.96   0.86   0.70   0.51   0.26   0.00   0.00    1206     266
 2003 012   139   136   16.1      5   0.96    547   1105   1948    485   4826   1555   125.3  0.404   3174    783  0.000  0.000  0.000  0.000    3.09  61.38   0.66      0   3174  176.0   0.80   0.15   94.7   1.25   2.23   2.16   2.17   0.95   0.86   0.69   0.50   0.26   0.00   0.00    1216     270
 2003 013   140   137   16.1      5   0.95    540   1094   2037    482   4888   1563   130.3  0.417   3254    767  0.000  0.000  0.000  0.000    3.04  62.62   0.67      0   3254  176.6   0.80   0.15   94.7   1.25   2.21   2.15   2.16   0.94   0.85   0.69   0.50   0.26   0.00   0.00    1223     273
 2003 014   141   138   16.1      5   0.94    533   1084   2121    478   4946   1569   135.2  0.429   3329    747  0.000  0.000  0.000  0.000    2.98  63.70   0.67      0   3329  177.2   0.80   0.15   94.7   1.25   2.19   2.13   2.14   0.94   0.84   0.68   0.50   0.26   0.00   0.00    1229     277
 2003 015   142   139   16.1      5   0.94    526   1073   2196    473   4998   1569   140.0  0.439   3398    725  0.000  0.000  0.000  0.000    2.93  64.61   0.68      0   3398  177.8   0.80   0.15   94.7   1.25   2.18   2.11   2.12   0.93   0.84   0.67   0.49   0.25   0.00   0.00    1233     281
 2003 016   143   140   16.1      5   0.93    519   1063   2268    469   5048   1569   144.6  0.449   3466    725  0.000  0.000  0.000  0.000    2.87  65.45   0.69      0   3466  178.5   0.80   0.15   94.7   1.25   2.16   2.09   2.10   0.92   0.83   0.67   0.49   0.25   0.00   0.00    1236     285
 2003 017   144   141   16.1      5   0.92    512   1052   2338    465   5094   1569   149.0  0.459   3530    725  0.000  0.000  0.000  0.000    2.82  66.22   0.69      0   3530  179.2   0.80   0.15   94.7   1.25   2.14   2.08   2.09   0.91   0.82   0.66   0.48   0.25   0.00   0.00    1240     289
 2003 018   145   142   16.1      7   0.91    512   1075   2398    461   5173   1569   152.9  0.464   3586    713  0.000  0.000  0.453  0.000    2.74  66.87   0.69      0   3586  177.7   0.80   0.15   94.7   1.25   2.12   2.06   2.07   0.91   0.82   0.66   0.48   0.25   0.00   0.00    1243     292
 2003 019   146   143   16.1      7   0.72    404   1004   2473    458   5064   1569   157.6  0.488   3656    713  0.000  0.000  0.063  0.000    2.67  67.64   0.72      0   3656  178.8   0.80   0.15   94.7   1.25   2.11   2.04   2.06   0.90   0.81   0.65   0.48   0.25   0.00   0.00    1404     296
 2003 020   147   144   16.1      7   0.58    320    947   2525    454   4970   1569   161.0  0.508   3704    713  0.000  0.000  0.034  0.000    2.61  68.17   0.75      0   3704  179.9   0.80   0.15   94.7   1.25   2.09   2.03   2.04   0.89   0.80   0.65   0.47   0.24   0.00   0.00    1532     299
 2003 021   148   145   16.1      7   0.46    254    904   2571    450   4904   1569   163.9  0.524   3746    713  0.000  0.000  0.200  0.000    2.55  68.64   0.76      0   3746  180.5   0.80   0.15   94.7   1.25   2.07   2.01   2.02   0.88   0.80   0.64   0.47   0.24   0.00   0.00    1633     303
 2003 022   149   146   16.1      7   0.36    201    866   2595    446   4833   1569   165.5  0.537   3766    713  0.000  0.000  0.000  0.000    2.49  68.91   0.78      0   3766  181.5   0.80   0.15   91.1   1.25   2.06   2.00   2.01   0.88   0.79   0.64   0.47   0.24   0.00   0.00    1713     310
 2003 023   150   147   16.1      7   0.29    159    835   2623    443   4785   1569   167.2  0.548   3791    713  0.000  0.000  0.000  0.000    2.45  69.20   0.79      0   3791  182.5   0.80   0.15   88.9   1.25   2.04   1.98   1.99   0.87   0.78   0.63   0.46   0.24   0.00   0.00    1777     316
 2003 024   151   148   16.1      7   0.23    126    811   2646    440   4747   1569   168.7  0.557   3811    713  0.000  0.000  0.000  0.000    2.40  69.44   0.80      0   3811  183.3   0.80   0.15   87.2   1.25   2.03   1.97   1.98   0.87   0.78   0.63   0.46   0.24   0.00   0.00    1827     320
 2003 025   152   149   16.1      7   0.18    100    789   2660    437   4711   1569   169.6  0.565   3822    713  0.000  0.000  0.000  0.000    2.36  69.61   0.81      0   3822  184.2   0.80   0.15   81.1   1.25   2.01   1.95   1.96   0.86   0.77   0.62   0.46   0.24   0.00   0.00    1867     329
 2003 026   153   150   16.1      7   0.15     79    772   2671    433   4681   1569   170.3  0.571   3830    713  0.000  0.000  0.000  0.000    2.32  69.74   0.82      0   3830  185.0   0.80   0.15   75.5   1.25   2.00   1.94   1.95   0.85   0.77   0.62   0.45   0.23   0.00   0.00    1899     338
 2003 027   154   151   16.1      7   0.12     63    758   2677    430   4655   1569   170.7  0.575   3834    713  0.000  0.000  0.000  0.000    2.30  69.82   0.82      0   3834  185.8   0.80   0.15   70.2   1.25   1.98   1.93   1.94   0.85   0.76   0.62   0.45   0.23   0.00   0.00    1924     347
 2003 028   155   152   16.1      7   0.09     50    746   2677    427   4630   1569   170.7  0.578   3834    713  0.000  0.000  0.000  0.000    2.31  69.82   0.83      0   3834  186.5   0.80   0.15   65.3   1.25   1.97   1.91   1.92   0.84   0.76   0.61   0.45   0.23   0.00   0.00    1944     355
 2003 029   156   153   16.1      7   0.08     40    736   2677    424   4610   1569   170.7  0.581   3834    713  0.000  0.000  0.000  0.000    2.32  69.82   0.83      0   3834  187.3   0.80   0.15   60.7   1.25   1.95   1.90   1.91   0.83   0.75   0.61   0.44   0.23   0.00   0.00    1960     363
 2003 030   157   154   16.1      8   0.06     32    727   2677    420   4593   1569   170.7  0.583   3834    713  0.000  0.000  0.000  0.000    2.33  69.82   0.83      0   3834  188.0   0.80   0.15   56.4   1.25   1.94   1.88   1.89   0.83   0.74   0.60   0.44   0.23   0.00   0.00    1972     371

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 29, 2016; 09:16:37

*RUN   4        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0405 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 2003 241     3     0    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 242     4     1    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 243     5     2    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 244     6     3    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 245     7     4    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 246     8     5    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 247     9     6    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 248    10     7    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 249    11     8    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 250    12     9    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 251    13    10    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 252    14    11    0.0      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  192.9   0.03   0.03    0.9   0.27   0.04   0.04   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 253    15    12    0.0      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  188.9   0.03   0.03    0.9   0.29   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 254    16    13    0.1      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  186.1   0.03   0.03    0.8   0.31   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 255    17    14    0.1      0   0.01      4      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  185.2   0.03   0.03    0.8   0.35   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 256    18    15    0.1      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  181.2   0.03   0.03    0.8   0.38   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 257    19    16    0.1      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  178.5   0.03   0.03    0.7   0.39   0.05   0.05   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 258    20    17    0.2      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  175.8   0.03   0.03    0.7   0.41   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 259    21    18    0.2      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  173.6   0.03   0.03    0.7   0.44   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 260    22    19    0.2      0   0.01      4      1      0      6      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  172.2   0.03   0.03    0.7   0.47   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 261    23    20    0.3      0   0.01      5      1      0      6      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  172.8   0.03   0.03    0.7   0.51   0.06   0.06   0.04   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2003 262    24    21    0.4      0   0.01      5      1      0      7      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  181.3   0.04   0.04    0.7   0.59   0.06   0.06   0.05   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       1
 2003 263    25    22    0.4      0   0.01      5      1      0      7      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  179.9   0.04   0.04    0.7   0.63   0.06   0.06   0.05   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       1
 2003 264    26    23    0.5      0   0.01      5      1      0      8      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.047    5.71   0.00   0.00      0      0  182.7   0.04   0.04    0.7   0.69   0.06   0.06   0.05   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       1
 2003 265    27    24    0.6      0   0.01      5      2      0      8      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  191.4   0.04   0.04    0.7   0.78   0.07   0.06   0.05   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2003 266    28    25    0.7      0   0.01      6      2      0      9      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  197.0   0.04   0.04    0.7   0.86   0.07   0.07   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2003 267    29    26    0.7      0   0.01      6      2      0      9      8      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  198.0   0.04   0.04    0.8   0.92   0.07   0.07   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2003 268    30    27    0.8      0   0.01      6      2      0     10      8      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  197.5   0.05   0.05    0.8   0.97   0.07   0.07   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2003 269    31    28    0.8      0   0.01      6      2      0     10      8      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  198.8   0.05   0.05    0.8   1.02   0.07   0.07   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2003 270    32    29    0.9      0   0.01      6      2      0     11      9      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  202.3   0.05   0.05    0.8   1.10   0.08   0.08   0.07   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
 2003 271    33    30    0.9      0   0.01      7      2      0     12      9      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  200.9   0.05   0.05    0.8   1.13   0.08   0.08   0.07   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
 2003 272    34    31    1.0      0   0.01      7      3      0     12      9      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  198.8   0.05   0.05    0.8   1.16   0.08   0.08   0.07   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
 2003 273    35    32    1.1      0   0.01      8      3      0     13     10      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  197.0   0.05   0.05    0.9   1.22   0.09   0.09   0.08   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
 2003 274    36    33    1.3      0   0.02      8      3      0     14     11      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  204.3   0.06   0.06    0.9   1.25   0.09   0.09   0.08   0.02   0.02   0.01   0.00   0.00   0.00   0.00       0       1
 2003 275    37    34    1.4      0   0.02      9      3      0     14     12      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  213.2   0.06   0.06    0.9   1.25   0.09   0.09   0.08   0.02   0.02   0.01   0.01   0.00   0.00   0.00       0       1
 2003 276    38    35    1.6      0   0.02     10      3      0     15     13      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  222.0   0.07   0.07    0.9   1.25   0.09   0.09   0.08   0.02   0.02   0.01   0.01   0.00   0.00   0.00       0       1
 2003 277    39    36    1.7      0   0.02     10      4      0     15     14      0     0.0  0.000      0      0  0.000  0.000  0.000  0.216    5.72   0.00   0.00      0      0  233.0   0.08   0.07    0.9   1.25   0.10   0.09   0.08   0.02   0.02   0.01   0.01   0.00   0.00   0.00       0       1
 2003 278    40    37    1.9      0   0.03     11      4      0     16     15      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  244.0   0.08   0.08    0.9   1.25   0.10   0.10   0.09   0.03   0.02   0.01   0.01   0.00   0.00   0.00       0       1
 2003 279    41    38    2.1      0   0.03     12      4      0     17     16      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  241.2   0.09   0.09    1.0   1.25   0.11   0.10   0.09   0.03   0.02   0.01   0.01   0.00   0.00   0.00       0       1
 2003 280    42    39    2.2      0   0.03     13      5      0     19     18      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  240.2   0.09   0.09    1.1   1.25   0.11   0.11   0.10   0.03   0.02   0.02   0.01   0.00   0.00   0.00       0       2
 2003 281    43    40    2.4      0   0.04     14      6      0     20     20      0     0.0  0.000      0      0  0.000  0.000  0.000  0.019    5.72   0.00   0.00      0      0  256.1   0.10   0.10    1.1   1.25   0.12   0.11   0.11   0.03   0.03   0.02   0.01   0.00   0.00   0.00       0       2
 2003 282    44    41    2.6      0   0.04     16      7      0     22     22      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  255.4   0.11   0.11    1.2   1.25   0.13   0.12   0.12   0.04   0.03   0.02   0.01   0.01   0.00   0.00       0       2
 2003 283    45    42    2.7      0   0.04     17      7      0     23     24      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  248.9   0.11   0.11    1.2   1.25   0.13   0.13   0.12   0.04   0.03   0.02   0.01   0.01   0.00   0.00       0       2
 2003 284    46    43    2.7      0   0.04     18      8      0     24     25      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  240.5   0.12   0.11    1.3   1.25   0.14   0.13   0.12   0.04   0.03   0.02   0.02   0.01   0.00   0.00       0       2
 2003 285    47    44    2.8      0   0.04     19      8      0     26     27      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  233.2   0.12   0.11    1.3   1.25   0.14   0.14   0.13   0.04   0.04   0.03   0.02   0.01   0.00   0.00       0       2
 2003 286    48    45    2.8      0   0.05     20      9      0     28     30      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  227.8   0.12   0.12    1.4   1.25   0.15   0.15   0.14   0.05   0.04   0.03   0.02   0.01   0.00   0.00       0       2
 2003 287    49    46    3.0      0   0.05     22     11      0     31     33      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  225.6   0.12   0.12    1.5   1.25   0.17   0.16   0.15   0.05   0.05   0.03   0.02   0.01   0.00   0.00       0       2
