*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 15:39:25

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0201 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1990 223    27   110      0      0     17     0     0   125  0.246  0.383  0.398  0.347  0.382  0.409  0.406  0.395  0.000  0.000
 1990 224    28   109      0      0     17     0     0   125  0.238  0.382  0.398  0.348  0.382  0.409  0.406  0.395  0.000  0.000
 1990 225    29   109      0      0     17     0     0   125  0.231  0.381  0.398  0.348  0.382  0.409  0.406  0.394  0.000  0.000
 1990 226    30   108      0      0     17     0     0   125  0.224  0.381  0.398  0.349  0.382  0.409  0.406  0.394  0.000  0.000
 1990 227    31   136      0      0     45     0     0   125  0.565  0.488  0.398  0.349  0.382  0.408  0.406  0.394  0.000  0.000
 1990 228    32   133      0      0     45     0     0   125  0.465  0.501  0.401  0.349  0.382  0.408  0.406  0.394  0.000  0.000
 1990 229    33   130      0      0     45     0     0   125  0.414  0.489  0.404  0.350  0.382  0.408  0.406  0.394  0.000  0.000
 1990 230    34   126      0      0     45     0     0   125  0.372  0.475  0.406  0.350  0.383  0.408  0.405  0.394  0.000  0.000
 1990 231    35   125      0      0     45     0     0   125  0.361  0.463  0.408  0.351  0.383  0.408  0.405  0.394  0.000  0.000
 1990 232    36   124      0      0     45     0     0   125  0.352  0.452  0.409  0.351  0.383  0.407  0.405  0.394  0.000  0.000
 1990 233    37   122      0      0     45     0     0   125  0.344  0.444  0.410  0.351  0.383  0.407  0.405  0.394  0.000  0.000
 1990 234    38   121      0      0     45     0     0   125  0.337  0.436  0.411  0.352  0.383  0.407  0.405  0.394  0.000  0.000
 1990 235    39   120      0      0     45     0     0   125  0.331  0.429  0.411  0.352  0.383  0.407  0.405  0.394  0.000  0.000
 1990 236    40   120      0      0     45     0     0   125  0.324  0.423  0.411  0.353  0.383  0.407  0.405  0.394  0.000  0.000
 1990 237    41   119      0      0     45     0     0   125  0.318  0.418  0.411  0.353  0.383  0.406  0.405  0.394  0.000  0.000
 1990 238    42   118      0      0     45     0     0   125  0.312  0.413  0.411  0.353  0.383  0.406  0.405  0.394  0.000  0.000
 1990 239    43   158      0      0     87     0     0   125  0.548  0.564  0.502  0.354  0.383  0.406  0.405  0.394  0.000  0.000
 1990 240    44   157      0      0     89     0     0   125  0.510  0.552  0.512  0.357  0.383  0.406  0.404  0.394  0.000  0.000
 1990 241    45   154      0      0     89     0     0   125  0.477  0.528  0.515  0.360  0.383  0.406  0.404  0.394  0.000  0.000
 1990 242    46   152      0      0     89     0     0   125  0.463  0.513  0.512  0.363  0.383  0.405  0.404  0.394  0.000  0.000
 1990 243    47   150      0      0     89     0     0   125  0.465  0.503  0.508  0.366  0.383  0.405  0.404  0.394  0.000  0.000
 1990 244    48   152      0      0     92     0     0   125  0.518  0.497  0.504  0.368  0.384  0.405  0.404  0.394  0.000  0.000
 1990 245    49   149      0      0     92     0     0   125  0.454  0.502  0.502  0.370  0.384  0.405  0.404  0.393  0.000  0.000
 1990 246    50   148      0      0     92     0     0   125  0.443  0.494  0.499  0.372  0.384  0.405  0.404  0.393  0.000  0.000
 1990 247    51   147      0      0     92     0     0   125  0.437  0.488  0.497  0.374  0.384  0.405  0.404  0.393  0.000  0.000
 1990 248    52   146      0      0     92     0     0   125  0.433  0.482  0.494  0.376  0.385  0.404  0.404  0.393  0.000  0.000
 1990 249    53   146      0      0     93     0     0   125  0.442  0.478  0.491  0.377  0.385  0.404  0.404  0.393  0.000  0.000
 1990 250    54   153      0      0    101     0     0   125  0.557  0.492  0.489  0.378  0.385  0.404  0.404  0.393  0.000  0.000
 1990 251    55   169      0      0    119     0     0   125  0.518  0.579  0.550  0.384  0.385  0.404  0.403  0.393  0.000  0.000
 1990 252    56   165      0      0    119     0     0   125  0.453  0.553  0.542  0.401  0.386  0.404  0.403  0.393  0.000  0.000
 1990 253    57   162      0      0    119     0     0   125  0.458  0.525  0.536  0.407  0.387  0.404  0.403  0.393  0.000  0.000
 1990 254    58   184      0      0    143     0     0   125  0.545  0.563  0.562  0.459  0.400  0.404  0.403  0.393  0.000  0.000
 1990 255    59   181      0      0    143     0     0   125  0.485  0.552  0.554  0.449  0.424  0.404  0.403  0.393  0.000  0.000
 1990 256    60   178      0      0    143     0     0   125  0.480  0.529  0.546  0.444  0.431  0.406  0.403  0.393  0.000  0.000
 1990 257    61   175      0      0    143     0     0   125  0.456  0.519  0.539  0.442  0.431  0.408  0.403  0.393  0.000  0.000
 1990 258    62   173      0      0    143     0     0   125  0.455  0.510  0.533  0.440  0.431  0.409  0.403  0.393  0.000  0.000
 1990 259    63   172      0      0    143     0     0   125  0.455  0.504  0.528  0.439  0.431  0.409  0.403  0.393  0.000  0.000
 1990 260    64   171      0      0    143     0     0   125  0.454  0.499  0.525  0.437  0.430  0.410  0.403  0.392  0.000  0.000
 1990 261    65   201      0      0    175     0     0   125  0.550  0.564  0.564  0.468  0.460  0.422  0.403  0.392  0.000  0.000
 1990 262    66   193      0      5    175     0     0   125  0.497  0.553  0.554  0.456  0.448  0.422  0.408  0.395  0.000  0.000
 1990 263    67   189      0      8    175     0     0   125  0.508  0.532  0.547  0.449  0.441  0.422  0.408  0.395  0.000  0.000
 1990 264    68   186      0     10    175     0     0   125  0.505  0.527  0.541  0.444  0.437  0.422  0.408  0.395  0.000  0.000
 1990 265    69   181      0     10    175     0     0   125  0.453  0.521  0.535  0.441  0.435  0.422  0.408  0.395  0.000  0.000
 1990 266    70   178      0     11    175     0     0   125  0.453  0.509  0.529  0.439  0.433  0.422  0.408  0.395  0.000  0.000
 1990 267    71   176      0     11    175     0     0   125  0.451  0.500  0.523  0.437  0.433  0.422  0.408  0.395  0.000  0.000
 1990 268    72   174      0     11    175     0     0   125  0.448  0.493  0.517  0.435  0.433  0.422  0.408  0.395  0.000  0.000
 1990 269    73   172      0     11    175     0     0   125  0.444  0.487  0.512  0.433  0.433  0.422  0.408  0.395  0.000  0.000
 1990 270    74   170      0     11    175     0     0   125  0.440  0.481  0.507  0.431  0.433  0.422  0.408  0.395  0.000  0.000
 1990 271    75   169      0     11    175     0     0   125  0.437  0.478  0.504  0.429  0.432  0.422  0.408  0.395  0.000  0.000
 1990 272    76   167      0     11    175     0     0   125  0.433  0.473  0.499  0.427  0.432  0.422  0.408  0.395  0.000  0.000
 1990 273    77   165      0     11    175     0     0   125  0.429  0.467  0.493  0.425  0.431  0.422  0.408  0.395  0.000  0.000
 1990 274    78   162      0     11    175     0     0   125  0.424  0.460  0.486  0.422  0.430  0.422  0.408  0.395  0.000  0.000
 1990 275    79   159      0     11    175     0     0   125  0.419  0.453  0.478  0.419  0.430  0.422  0.408  0.395  0.000  0.000
 1990 276    80   157      0     11    175     0     0   125  0.413  0.445  0.470  0.416  0.428  0.422  0.408  0.395  0.000  0.000
 1990 277    81   154      0     11    175     0     0   125  0.407  0.438  0.464  0.412  0.427  0.422  0.408  0.395  0.000  0.000
 1990 278    82   153      0     11    175     0     0   125  0.401  0.436  0.461  0.411  0.426  0.422  0.408  0.395  0.000  0.000
 1990 279    83   174      0     11    199     0     0   125  0.554  0.564  0.474  0.409  0.425  0.421  0.408  0.395  0.000  0.000
 1990 280    84   178      0     11    204     0     0   125  0.554  0.555  0.504  0.408  0.424  0.421  0.408  0.395  0.000  0.000
 1990 281    85   213      1     12    243     0     0   125  0.548  0.556  0.568  0.469  0.459  0.446  0.426  0.403  0.000  0.000
 1990 282    86   198      1     22    243     0     0   125  0.508  0.545  0.547  0.453  0.447  0.435  0.419  0.400  0.000  0.000
 1990 283    87   188      1     27    243     0     0   125  0.502  0.527  0.535  0.443  0.439  0.429  0.414  0.398  0.000  0.000
 1990 284    88   184      1     30    243     0     0   125  0.505  0.519  0.529  0.438  0.435  0.425  0.412  0.398  0.000  0.000
 1990 285    89   215      1     32    281     0     0   125  0.542  0.557  0.557  0.464  0.458  0.447  0.439  0.411  0.000  0.000
 1990 286    90   198      1     43    281     0     0   125  0.509  0.541  0.541  0.448  0.446  0.436  0.427  0.405  0.000  0.000
 1990 287    91   188      1     49    281     0     0   125  0.504  0.523  0.530  0.437  0.437  0.429  0.419  0.401  0.000  0.000
 1990 288    92   180      1     51    281     0     0   125  0.488  0.512  0.521  0.430  0.431  0.425  0.415  0.398  0.000  0.000
 1990 289    93   174      1     53    281     0     0   125  0.480  0.502  0.513  0.423  0.426  0.422  0.412  0.397  0.000  0.000
 1990 290    94   170      1     53    281     0     0   125  0.473  0.495  0.508  0.419  0.422  0.422  0.410  0.397  0.000  0.000
 1990 291    95   165      1     53    281     0     0   125  0.455  0.486  0.499  0.412  0.416  0.421  0.410  0.397  0.000  0.000
 1990 292    96   169      1     53    289     0     0   125  0.560  0.502  0.493  0.407  0.411  0.420  0.410  0.397  0.000  0.000
 1990 293    97   171      1     53    294     0     0   125  0.528  0.550  0.493  0.402  0.406  0.419  0.410  0.397  0.000  0.000
 1990 294    98   166      1     53    294     0     0   125  0.521  0.526  0.494  0.397  0.400  0.418  0.410  0.397  0.000  0.000
 1990 295    99   160      1     53    294     0     0   125  0.502  0.512  0.489  0.390  0.393  0.416  0.410  0.397  0.000  0.000
 1990 296   100   156      1     53    294     0     0   125  0.491  0.500  0.484  0.385  0.388  0.414  0.410  0.397  0.000  0.000
 1990 297   101   151      1     53    294     0     0   125  0.480  0.490  0.478  0.381  0.384  0.412  0.410  0.397  0.000  0.000
 1990 298   102   148      1     53    294     0     0   125  0.475  0.482  0.473  0.379  0.382  0.410  0.410  0.397  0.000  0.000
 1990 299   103   143      1     53    294     0     0   125  0.461  0.471  0.464  0.374  0.377  0.406  0.410  0.397  0.000  0.000
 1990 300   104   138      1     53    294     0     0   125  0.452  0.461  0.456  0.371  0.374  0.403  0.410  0.397  0.000  0.000
 1990 301   105   136      1     53    294     0     0   125  0.449  0.456  0.452  0.370  0.373  0.402  0.410  0.397  0.000  0.000
 1990 302   106   139      1     53    300     0     0   125  0.547  0.454  0.447  0.369  0.372  0.400  0.409  0.397  0.000  0.000
 1990 303   107   154      1     53    321     0     0   125  0.522  0.570  0.493  0.365  0.369  0.395  0.409  0.397  0.000  0.000
 1990 304   108   148      1     53    321     0     0   125  0.525  0.531  0.494  0.364  0.366  0.391  0.409  0.397  0.000  0.000
 1990 305   109   145      1     53    323     0     0   125  0.546  0.517  0.485  0.363  0.364  0.388  0.408  0.397  0.000  0.000
 1990 306   110   141      1     53    323     0     0   125  0.514  0.512  0.479  0.362  0.362  0.386  0.408  0.397  0.000  0.000
 1990 307   111   138      1     53    323     0     0   125  0.504  0.503  0.475  0.362  0.361  0.384  0.407  0.397  0.000  0.000
 1990 308   112   167      1     53    356     0     0   125  0.554  0.556  0.560  0.423  0.359  0.382  0.407  0.397  0.000  0.000
 1990 309   113   162      1     53    356     0     0   125  0.534  0.542  0.542  0.427  0.360  0.380  0.406  0.397  0.000  0.000
 1990 310   114   158      1     53    356     0     0   125  0.531  0.534  0.535  0.421  0.360  0.379  0.404  0.397  0.000  0.000
 1990 311   115   155      1     53    358     0     0   125  0.548  0.532  0.526  0.413  0.361  0.377  0.400  0.397  0.000  0.000
 1990 312   116   154      1     53    358     0     0   125  0.532  0.533  0.525  0.411  0.361  0.377  0.399  0.397  0.000  0.000
 1990 313   117   150      1     53    358     0     0   125  0.523  0.526  0.520  0.407  0.362  0.376  0.396  0.396  0.000  0.000
 1990 314   118   146      1     53    358     0     0   125  0.522  0.517  0.513  0.400  0.361  0.375  0.392  0.396  0.000  0.000
 1990 315   119   141      1     53    358     0     0   125  0.504  0.510  0.505  0.394  0.361  0.373  0.387  0.396  0.000  0.000
 1990 316   120   139      1     53    358     0     0   125  0.500  0.505  0.501  0.391  0.361  0.372  0.385  0.395  0.000  0.000
 1990 317   121   132      1     53    358     0     0   125  0.484  0.494  0.491  0.382  0.360  0.371  0.379  0.395  0.000  0.000
 1990 318   122   130      1     53    360     0     0   125  0.516  0.485  0.484  0.379  0.359  0.370  0.375  0.394  0.000  0.000
 1990 319   123   128      1     53    360     0     0   125  0.497  0.488  0.480  0.378  0.359  0.369  0.374  0.394  0.000  0.000
 1990 320   124   178      1     53    413     0     0   125  0.553  0.562  0.562  0.467  0.445  0.373  0.372  0.393  0.000  0.000
 1990 321   125   172      1     53    413     0     0   125  0.532  0.547  0.546  0.448  0.431  0.388  0.369  0.393  0.000  0.000
 1990 322   126   165      1     53    413     0     0   125  0.524  0.533  0.537  0.437  0.423  0.388  0.367  0.392  0.000  0.000
 1990 323   127   159      1     53    413     0     0   125  0.513  0.524  0.529  0.428  0.416  0.385  0.365  0.391  0.000  0.000
 1990 324   128   156      1     53    413     0     0   125  0.512  0.519  0.524  0.425  0.412  0.383  0.365  0.391  0.000  0.000
 1990 325   129   150      1     53    415     0     0   125  0.526  0.510  0.515  0.416  0.404  0.380  0.363  0.390  0.000  0.000
 1990 326   130   144      1     53    415     0     0   125  0.498  0.507  0.507  0.409  0.396  0.378  0.361  0.389  0.000  0.000
 1990 327   131   137      1     53    415     0     0   125  0.484  0.498  0.499  0.401  0.389  0.375  0.359  0.387  0.000  0.000
 1990 328   132   131      1     53    415     0     0   125  0.473  0.488  0.491  0.394  0.383  0.373  0.358  0.385  0.000  0.000
 1990 329   133   127      1     53    415     0     0   125  0.464  0.480  0.484  0.388  0.380  0.371  0.357  0.383  0.000  0.000
 1990 330   134   143      1     53    435     0     0   125  0.557  0.559  0.521  0.383  0.377  0.369  0.356  0.380  0.000  0.000
 1990 331   135   137      1     53    435     0     0   125  0.532  0.539  0.520  0.380  0.373  0.367  0.354  0.377  0.000  0.000
 1990 332   136   130      1     53    435     0     0   125  0.517  0.523  0.510  0.377  0.370  0.365  0.353  0.373  0.000  0.000
 1990 333   137   124      1     53    435     0     0   125  0.499  0.509  0.499  0.374  0.367  0.363  0.351  0.369  0.000  0.000
 1990 334   138   120      1     53    435     0     0   125  0.492  0.500  0.493  0.373  0.366  0.362  0.351  0.366  0.000  0.000
 1990 335   139   115      1     53    435     0     0   125  0.478  0.489  0.483  0.371  0.363  0.360  0.349  0.363  0.000  0.000
 1990 336   140   113      1     53    435     0     0   125  0.475  0.483  0.479  0.370  0.363  0.360  0.349  0.362  0.000  0.000
 1990 337   141   117      1     53    445     0     0   125  0.548  0.524  0.468  0.367  0.361  0.358  0.347  0.359  0.000  0.000
 1990 338   142   111      1     53    445     0     0   125  0.508  0.513  0.461  0.364  0.358  0.356  0.346  0.356  0.000  0.000
 1990 339   143   107      1     53    445     0     0   125  0.495  0.499  0.456  0.363  0.357  0.355  0.345  0.354  0.000  0.000
 1990 340   144   145      1     53    487     0     0   125  0.555  0.556  0.562  0.450  0.365  0.354  0.344  0.353  0.000  0.000
 1990 341   145   200      3     53    550     0     0   125  0.547  0.559  0.559  0.459  0.460  0.446  0.410  0.353  0.000  0.000
 1990 342   146   192      3     54    550     0     0   125  0.526  0.547  0.547  0.445  0.443  0.430  0.404  0.395  0.000  0.000
 1990 343   147   188      3     56    550     0     0   125  0.535  0.537  0.543  0.441  0.437  0.424  0.407  0.394  0.000  0.000
 1990 344   148   222      6     89    620     0     0   125  0.564  0.567  0.565  0.468  0.459  0.446  0.438  0.431  0.000  0.000
 1990 345   149   202      6    103    620     0     0   125  0.536  0.554  0.553  0.453  0.445  0.432  0.419  0.413  0.000  0.000
 1990 346   150   193      6    109    620     0     0   125  0.532  0.545  0.547  0.445  0.437  0.425  0.412  0.404  0.000  0.000
 1990 347   151   186      6    112    620     0     0   125  0.528  0.538  0.542  0.439  0.432  0.420  0.407  0.399  0.000  0.000
 1990 348   152   180      6    112    620     0     0   125  0.517  0.531  0.536  0.434  0.427  0.415  0.402  0.395  0.000  0.000
 1990 349   153   173      6    112    620     0     0   125  0.504  0.523  0.530  0.429  0.422  0.410  0.397  0.392  0.000  0.000
 1990 350   154   167      6    112    620     0     0   125  0.493  0.515  0.523  0.424  0.417  0.405  0.393  0.390  0.000  0.000
 1990 351   155   163      6    112    620     0     0   125  0.493  0.510  0.519  0.421  0.415  0.403  0.390  0.388  0.000  0.000
 1990 352   156   193      6    112    656     0     0   125  0.554  0.562  0.562  0.465  0.456  0.415  0.386  0.386  0.000  0.000
 1990 353   157   186      6    112    656     0     0   125  0.523  0.549  0.549  0.449  0.441  0.414  0.404  0.385  0.000  0.000
 1990 354   158   179      6    112    656     0     0   125  0.512  0.533  0.541  0.440  0.432  0.414  0.401  0.382  0.000  0.000
 1990 355   159   173      6    112    656     0     0   125  0.503  0.525  0.535  0.435  0.428  0.410  0.396  0.380  0.000  0.000
 1990 356   160   199      6    112    684     0     0   125  0.572  0.563  0.564  0.468  0.459  0.423  0.401  0.379  0.000  0.000
 1990 357   161   192      6    115    684     0     0   125  0.540  0.551  0.552  0.453  0.444  0.418  0.405  0.394  0.000  0.000
 1990 358   162   203      6    115    699     0     0   125  0.557  0.565  0.566  0.468  0.458  0.425  0.409  0.395  0.000  0.000
 1990 359   163   190      6    122    699     0     0   125  0.521  0.553  0.554  0.453  0.445  0.417  0.403  0.392  0.000  0.000
 1990 360   164   182      6    122    699     0     0   125  0.502  0.536  0.545  0.442  0.435  0.413  0.402  0.392  0.000  0.000
 1990 361   165   175      6    122    699     0     0   125  0.488  0.523  0.537  0.435  0.428  0.410  0.397  0.389  0.000  0.000
 1990 362   166   168      6    122    699     0     0   125  0.478  0.514  0.529  0.431  0.424  0.406  0.393  0.387  0.000  0.000
 1990 363   167   162      6    122    699     0     0   125  0.462  0.506  0.523  0.427  0.420  0.402  0.389  0.385  0.000  0.000
 1990 364   168   155      6    122    699     0     0   125  0.441  0.497  0.516  0.422  0.415  0.398  0.385  0.382  0.000  0.000
 1990 365   169   149      6    122    699     0     0   125  0.426  0.488  0.509  0.417  0.411  0.393  0.381  0.380  0.000  0.000
 1991 001   170   143      6    122    699     0     0   125  0.418  0.480  0.502  0.413  0.407  0.390  0.378  0.377  0.000  0.000
 1991 002   171   138      6    122    699     0     0   125  0.411  0.472  0.496  0.408  0.402  0.387  0.375  0.375  0.000  0.000
 1991 003   172   133      6    122    699     0     0   125  0.406  0.465  0.490  0.403  0.398  0.384  0.373  0.372  0.000  0.000
 1991 004   173   127      6    122    699     0     0   125  0.400  0.457  0.482  0.398  0.392  0.381  0.370  0.369  0.000  0.000
 1991 005   174   122      6    122    699     0     0   125  0.394  0.449  0.475  0.392  0.387  0.378  0.368  0.367  0.000  0.000
 1991 006   175   116      6    122    699     0     0   125  0.388  0.441  0.468  0.386  0.383  0.376  0.365  0.364  0.000  0.000
 1991 007   176   111      6    122    699     0     0   125  0.382  0.433  0.459  0.381  0.379  0.373  0.363  0.362  0.000  0.000
 1991 008   177   106      6    122    699     0     0   125  0.375  0.426  0.450  0.376  0.375  0.370  0.360  0.359  0.000  0.000
 1991 009   178   104      6    122    699     0     0   125  0.369  0.423  0.447  0.375  0.374  0.370  0.360  0.359  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 15:39:25

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0201 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1991 196     0   116      0      0      0     0     0   125  0.359  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 1991 197     1   115      0      0      0     0     0   125  0.337  0.393  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 1991 198     2   114      0      0      0     0     0   125  0.320  0.392  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 1991 199     3   171      0      0     58     0     0   125  0.554  0.566  0.565  0.351  0.377  0.417  0.408  0.395  0.000  0.000
 1991 200     4   177      0      0     66     0     0   125  0.526  0.568  0.563  0.402  0.377  0.417  0.408  0.395  0.000  0.000
 1991 201     5   178      0      0     69     0     0   125  0.537  0.556  0.557  0.416  0.379  0.416  0.408  0.395  0.000  0.000
 1991 202     6   224     14     25    155     0     0   125  0.569  0.568  0.566  0.471  0.462  0.447  0.439  0.432  0.000  0.000
 1991 203     7   223     16     68    199     0     0   125  0.553  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 204     8   222     16     93    225     0     0   125  0.538  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 205     9   205     16    108    225     0     0   125  0.487  0.555  0.557  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1991 206    10   194     16    116    225     0     0   125  0.478  0.532  0.550  0.449  0.442  0.429  0.419  0.408  0.000  0.000
 1991 207    11   186     16    121    225     0     0   125  0.452  0.522  0.543  0.445  0.437  0.425  0.415  0.403  0.000  0.000
 1991 208    12   182     16    123    225     0     0   125  0.456  0.514  0.538  0.442  0.435  0.423  0.412  0.400  0.000  0.000
 1991 209    13   180     16    125    225     0     0   125  0.459  0.509  0.533  0.440  0.433  0.421  0.410  0.398  0.000  0.000
 1991 210    14   179     16    125    225     0     0   125  0.461  0.506  0.530  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1991 211    15   178     16    125    225     0     0   125  0.462  0.503  0.527  0.438  0.433  0.421  0.410  0.398  0.000  0.000
 1991 212    16   201     16    125    251     0     0   125  0.539  0.566  0.565  0.469  0.445  0.423  0.412  0.399  0.000  0.000
 1991 213    17   193     16    131    251     0     0   125  0.492  0.554  0.556  0.456  0.440  0.422  0.411  0.397  0.000  0.000
 1991 214    18   188     16    134    251     0     0   125  0.491  0.533  0.549  0.449  0.436  0.422  0.411  0.397  0.000  0.000
 1991 215    19   210     16    135    276     0     0   125  0.536  0.564  0.565  0.470  0.460  0.437  0.421  0.402  0.000  0.000
 1991 216    20   223     16    148    303     0     0   125  0.558  0.565  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 217    21   205     16    163    303     0     0   125  0.494  0.556  0.557  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1991 218    22   196     16    171    303     0     0   125  0.514  0.534  0.551  0.449  0.442  0.429  0.419  0.408  0.000  0.000
 1991 219    23   190     16    176    303     0     0   125  0.500  0.530  0.544  0.445  0.437  0.425  0.415  0.403  0.000  0.000
 1991 220    24   186     16    179    303     0     0   125  0.492  0.526  0.541  0.442  0.435  0.423  0.412  0.400  0.000  0.000
 1991 221    25   183     16    180    303     0     0   125  0.491  0.522  0.537  0.440  0.433  0.421  0.410  0.398  0.000  0.000
 1991 222    26   182     16    180    303     0     0   125  0.490  0.518  0.534  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1991 223    27   181     16    180    303     0     0   125  0.475  0.516  0.531  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1991 224    28   180     16    180    303     0     0   125  0.472  0.511  0.529  0.438  0.433  0.421  0.410  0.398  0.000  0.000
 1991 225    29   179     16    180    303     0     0   125  0.471  0.507  0.527  0.437  0.433  0.421  0.410  0.398  0.000  0.000
 1991 226    30   178     16    180    303     0     0   125  0.469  0.504  0.524  0.436  0.433  0.421  0.410  0.398  0.000  0.000
 1991 227    31   177     16    180    303     0     0   125  0.469  0.502  0.522  0.435  0.433  0.421  0.410  0.398  0.000  0.000
 1991 228    32   176     16    180    303     0     0   125  0.468  0.500  0.520  0.434  0.433  0.421  0.410  0.398  0.000  0.000
 1991 229    33   176     16    180    303     0     0   125  0.467  0.498  0.518  0.433  0.432  0.421  0.410  0.398  0.000  0.000
 1991 230    34   175     16    180    303     0     0   125  0.466  0.496  0.517  0.432  0.432  0.421  0.410  0.398  0.000  0.000
