*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 12:55:24

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0198 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 2001 034    59  26.00  25.70  17.20  5.709  5.709  5.430  0.279  0.000  252.3  144.9  107.4    0.0
 2001 035    60  29.50  28.60  14.10  6.540  6.540  6.229  0.311  0.000  258.9  151.2  107.7    0.0
 2001 036    61  28.60  27.50  18.70  6.481  6.481  6.209  0.272  0.000  265.3  157.4  108.0    0.0
 2001 037    62  29.30  31.60  16.20  6.821  6.821  6.547  0.274  0.000  272.2  163.9  108.2    0.0
 2001 038    63  29.30  34.30  20.30  7.229  7.229  6.942  0.287  0.000  279.4  170.9  108.5    0.0
 2001 039    64  12.40  29.90  20.30  2.920  2.920  2.804  0.115  0.000  282.3  173.7  108.7    0.0
 2001 040    65  22.60  32.40  20.00  5.455  5.455  5.234  0.221  0.000  287.8  178.9  108.9    0.0
 2001 041    66  10.50  31.30  21.60  2.534  2.534  2.429  0.105  0.000  290.3  181.3  109.0    0.0
 2001 042    67  20.10  33.30  21.30  4.944  4.944  4.732  0.212  0.000  295.2  186.1  109.2    0.0
 2001 043    68  18.90  24.60  14.20  3.998  3.998  3.822  0.176  0.000  299.2  189.9  109.4    0.0
 2001 044    69  26.60  27.80  13.20  5.800  5.800  5.533  0.267  0.000  305.0  195.4  109.6    0.0
 2001 045    70  26.50  28.70  16.60  5.995  5.995  5.707  0.288  0.000  311.0  201.1  109.9    0.0
 2001 046    71  22.40  28.30  17.80  5.092  5.092  4.837  0.255  0.000  316.1  206.0  110.2    0.0
 2001 047    72  28.30  27.90  15.60  6.298  6.298  5.971  0.327  0.000  322.4  211.9  110.5    0.0
 2001 048    73  24.80  29.00  16.20  5.616  5.616  5.312  0.304  0.000  328.0  217.2  110.8    0.0
 2001 049    74  21.80  31.10  20.40  5.212  5.212  4.919  0.294  0.000  333.3  222.2  111.1    0.0
 2001 050    75  23.60  31.90  19.60  5.660  5.660  5.331  0.330  0.000  338.9  227.5  111.4    0.0
 2001 051    76  26.70  31.30  18.10  6.295  6.295  5.919  0.375  0.000  345.2  233.4  111.8    0.0
 2001 052    77  16.80  28.60  19.10  3.873  3.873  3.639  0.234  0.000  349.1  237.0  112.0    0.0
 2001 053    78  26.90  32.50  21.80  6.597  6.597  6.192  0.404  0.000  355.7  243.2  112.4    0.0
 2001 054    79  21.80  30.70  19.30  5.152  5.152  4.833  0.319  0.000  360.8  248.1  112.8    0.0
 2001 055    80   9.90  29.10  19.30  2.299  2.299  2.155  0.144  0.000  363.1  250.2  112.9    0.0
 2001 056    81   8.20  27.00  18.90  1.854  1.854  1.737  0.117  0.000  365.0  252.0  113.0    0.0
 2001 057    82  10.90  27.60  21.40  2.529  2.529  2.368  0.161  0.000  367.5  254.3  113.2    0.0
 2001 058    83  16.10  29.80  21.60  3.832  3.832  3.586  0.246  0.000  371.4  257.9  113.4    0.0
 2001 059    84  23.50  30.90  20.30  5.608  5.608  5.245  0.363  0.000  377.0  263.2  113.8    0.0
 2001 060    85  21.30  33.60  20.90  5.253  5.253  4.910  0.342  0.000  382.2  268.1  114.1    0.0
 2001 061    86  11.20  26.60  20.50  2.553  2.553  2.386  0.166  0.000  384.8  270.5  114.3    0.0
 2001 062    87  23.50  32.50  20.40  5.709  5.709  5.337  0.372  0.000  390.5  275.8  114.7    0.0
 2001 063    88  26.20  33.40  20.30  6.421  6.421  6.002  0.418  0.000  396.9  281.8  115.1    0.0
 2001 064    89  19.20  33.70  20.40  4.723  4.723  4.416  0.308  0.000  401.6  286.2  115.4    0.0
 2001 065    90  18.80  29.50  20.00  4.409  4.409  4.122  0.287  0.000  406.0  290.3  115.7    0.0
 2001 066    91  22.80  28.20  17.90  5.189  5.189  4.851  0.338  0.000  411.2  295.2  116.0    0.0
 2001 067    92  16.50  28.10  14.40  3.652  3.652  3.414  0.238  0.000  414.9  298.6  116.3    0.0
 2001 068    93  16.50  28.80  17.70  3.775  3.775  3.529  0.246  0.000  418.6  302.1  116.5    0.0
 2001 069    94  18.80  31.80  20.00  4.520  4.520  4.226  0.295  0.000  423.2  306.4  116.8    0.0
 2001 070    95  13.40  28.80  20.30  3.125  3.125  2.922  0.204  0.000  426.3  309.3  117.0    0.0
 2001 071    96  20.00  27.90  18.20  4.546  4.546  4.250  0.296  0.000  430.8  313.5  117.3    0.0
 2001 072    97  16.90  29.10  18.30  3.897  3.897  3.643  0.254  0.000  434.7  317.2  117.6    0.0
 2001 073    98  17.70  30.60  18.70  4.162  4.162  3.890  0.271  0.000  438.9  321.1  117.8    0.0
 2001 074    99  17.40  31.10  20.90  4.179  4.179  3.907  0.272  0.000  443.1  325.0  118.1    0.0
 2001 075   100  17.70  28.70  18.40  4.066  4.066  3.801  0.265  0.000  447.1  328.8  118.4    0.0
 2001 076   101  15.10  25.80  20.00  3.398  3.398  3.176  0.221  0.000  450.5  331.9  118.6    0.0
 2001 077   102  17.10  30.40  18.30  4.000  4.000  3.739  0.261  0.000  454.5  335.7  118.9    0.0
 2001 078   103   6.80  23.80  18.80  1.481  1.481  1.384  0.097  0.000  456.0  337.1  118.9    0.0
 2001 079   104   6.80  23.90  17.80  1.471  1.471  1.374  0.097  0.000  457.5  338.4  119.0    0.0
 2001 080   105   6.70  24.50  19.00  1.474  1.474  1.376  0.098  0.000  459.0  339.8  119.1    0.0
 2001 081   106   6.70  21.90  19.70  1.437  1.437  1.341  0.096  0.000  460.4  341.2  119.2    0.0
 2001 082   107   6.90  25.80  19.50  1.547  1.547  1.442  0.105  0.000  461.9  342.6  119.3    0.0
 2001 083   108  16.00  28.10  19.60  3.685  3.685  3.434  0.251  0.000  465.6  346.0  119.6    0.0
 2001 084   109   6.50  21.20  17.40  1.357  1.357  1.264  0.093  0.000  467.0  347.3  119.7    0.0
 2001 085   110  16.30  23.00  15.90  3.437  3.437  3.198  0.239  0.000  470.4  350.5  119.9    0.0
 2001 086   111  14.60  23.00  14.50  3.044  3.044  2.827  0.217  0.000  473.5  353.3  120.1    0.0
 2001 087   112  14.20  23.70  15.20  3.005  3.005  2.776  0.229  0.000  476.5  356.1  120.4    0.0
 2001 088   113  19.30  24.00  15.10  4.098  4.098  3.763  0.335  0.000  480.6  359.9  120.7    0.0
 2001 089   114  19.30  23.00  13.30  3.991  3.991  3.640  0.351  0.000  484.6  363.5  121.1    0.0
 2001 090   115  16.20  25.50  11.00  3.393  3.393  3.073  0.320  0.000  488.0  366.6  121.4    0.0
 2001 091   116  17.30  25.10  15.80  3.751  3.751  3.372  0.379  0.000  491.7  369.9  121.8    0.0
 2001 092   117  20.90  26.00  12.20  4.455  4.455  3.963  0.493  0.000  496.2  373.9  122.3    0.0
 2001 093   118  18.00  25.40  11.90  3.804  3.804  3.347  0.457  0.000  500.0  377.3  122.7    0.0
 2001 094   119   6.70  21.30  13.90  1.369  1.369  1.191  0.179  0.000  501.3  378.4  122.9    0.0
 2001 095   120  14.20  18.80  17.30  2.897  2.897  2.490  0.408  0.000  504.2  380.9  123.3    0.0
 2001 096   121   7.30  21.80  16.30  1.536  1.536  1.301  0.234  0.000  505.8  382.2  123.5    0.0
 2001 097   122  10.10  24.20  16.20  2.190  2.190  1.823  0.367  0.000  508.0  384.1  123.9    0.0
 2001 098   123   5.90  20.40  16.00  1.221  1.221  0.994  0.228  0.000  509.2  385.1  124.1    0.0
 2001 099   124   5.90  18.70  14.30  1.178  1.178  0.958  0.219  0.000  510.4  386.0  124.3    0.0
 2001 100   125  15.40  23.00  11.80  3.180  3.180  2.587  0.593  0.000  513.5  388.6  124.9    0.0
 2001 101   126  18.20  25.90  10.50  3.854  3.854  3.136  0.718  0.000  517.4  391.7  125.7    0.0
 2001 102   127  13.40  26.10  17.10  2.998  2.998  2.440  0.559  0.000  520.4  394.2  126.2    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 12, 2016; 12:55:24

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0198 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 2001 341     0  26.00  28.30  14.60  6.454  6.196  0.000  6.196  0.000    6.2    0.0    6.2    0.0
 2001 342     1  28.40  18.90  11.50  6.114  2.960  0.000  2.960  0.000    9.2    0.0    9.2    0.0
 2001 343     2  30.30  21.50   5.40  6.395  0.327  0.000  0.327  0.000    9.5    0.0    9.5    0.0
 2001 344     3  28.80  24.60  11.00  6.644  0.304  0.000  0.304  0.000    9.8    0.0    9.8    0.0
 2001 345     4  23.40  25.00  10.50  5.403  5.403  0.000  5.403  0.000   15.2    0.0   15.2    0.0
 2001 346     5  19.60  29.20  15.40  4.946  3.085  0.000  3.085  0.000   18.3    0.0   18.3    0.0
 2001 347     6  19.30  28.10  19.20  4.950  1.685  0.000  1.685  0.000   20.0    0.0   20.0    0.0
 2001 348     7  22.70  26.80  19.10  5.733  1.206  0.000  1.206  0.000   21.2    0.0   21.2    0.0
 2001 349     8  27.00  25.80  16.00  6.581  0.991  0.000  0.991  0.000   22.2    0.0   22.2    0.0
 2001 350     9  24.50  25.70  13.80  5.859  0.877  0.015  0.862  0.000   23.0    0.0   23.0    0.0
 2001 351    10  30.80  28.30  12.90  7.541  0.808  0.035  0.773  0.000   23.8    0.0   23.8    0.0
 2001 352    11  30.70  27.80  13.70  7.517  0.764  0.057  0.707  0.000   24.6    0.1   24.5    0.0
 2001 353    12  18.50  30.00  15.90  4.723  0.706  0.050  0.655  0.000   25.3    0.2   25.2    0.0
 2001 354    13  16.80  31.00  18.70  4.425  0.678  0.064  0.614  0.000   26.0    0.2   25.8    0.0
 2001 355    14   9.10  20.40  15.70  2.064  0.805  0.061  0.745  0.000   26.8    0.3   26.5    0.0
 2001 356    15  28.40  24.30  16.10  6.774  6.270  0.259  6.011  0.000   33.1    0.5   32.5    0.0
 2001 357    16  31.00  26.80  10.40  7.267  3.198  0.373  2.825  0.000   36.3    0.9   35.3    0.0
 2001 358    17  29.70  27.10  13.30  7.139  1.897  0.471  1.426  0.000   38.2    1.4   36.8    0.0
 2001 359    18  31.60  28.30  13.70  7.712  1.741  0.639  1.102  0.000   39.9    2.0   37.9    0.0
 2001 360    19  31.40  30.40  14.50  7.880  1.740  0.808  0.932  0.000   41.6    2.8   38.8    0.0
 2001 361    20  30.20  31.60  17.50  7.830  1.813  0.991  0.822  0.000   43.5    3.8   39.6    0.0
 2001 362    21  28.50  31.00  16.80  7.277  1.880  1.136  0.744  0.000   45.3    5.0   40.4    0.0
 2001 363    22  26.60  30.00  18.60  6.782  1.952  1.267  0.684  0.000   47.3    6.2   41.1    0.0
 2001 364    23  25.90  31.40  18.80  6.688  2.386  1.470  0.916  0.000   49.7    7.7   42.0    0.0
 2001 365    24  19.00  31.30  18.90  4.882  4.882  1.254  3.628  0.000   54.6    9.0   45.6    0.0
 2002 001    25  30.50  28.40  16.80  7.438  5.923  2.194  3.729  0.000   60.5   11.1   49.3    0.0
 2002 002    26  27.00  28.20  17.60  6.581  4.074  2.173  1.900  0.000   64.5   13.3   51.2    0.0
 2002 003    27  30.90  27.40  16.70  7.379  3.980  2.706  1.273  0.000   68.5   16.0   52.5    0.0
 2002 004    28  25.70  28.00  15.90  6.116  4.563  2.461  2.102  0.000   73.1   18.5   54.6    0.0
 2002 005    29   9.10  21.90  18.90  2.053  2.053  0.911  1.142  0.000   75.1   19.4   55.7    0.0
 2002 006    30  18.10  24.80  17.90  4.177  4.177  1.993  2.184  0.000   79.3   21.4   57.9    0.0
 2002 007    31  29.60  23.80  13.70  6.497  6.497  3.340  3.156  0.000   85.8   24.7   61.1    0.0
 2002 008    32  31.30  28.60  11.80  7.144  6.100  3.874  2.226  0.000   91.9   28.6   63.3    0.0
 2002 009    33  27.00  27.20  15.70  6.229  5.814  3.546  2.268  0.000   97.7   32.1   65.6    0.0
 2002 010    34  28.40  29.10  15.70  6.668  5.401  4.044  1.357  0.000  103.1   36.2   66.9    0.0
 2002 011    35  25.50  30.40  18.30  6.167  5.031  3.962  1.070  0.000  108.2   40.2   68.0    0.0
 2002 012    36  30.40  32.30  18.60  7.489  7.489  5.087  2.402  0.000  115.7   45.2   70.4    0.0
 2002 013    37  27.80  32.60  19.80  6.901  6.901  4.931  1.970  0.000  122.6   50.2   72.4    0.0
 2002 014    38  12.90  23.70  14.90  2.778  2.778  2.075  0.703  0.000  125.3   52.2   73.1    0.0
 2002 015    39  29.40  23.30  11.00  6.086  6.086  4.656  1.430  0.000  131.4   56.9   74.5    0.0
 2002 016    40  29.90  24.00  11.30  6.251  6.251  4.866  1.385  0.000  137.7   61.8   75.9    0.0
 2002 017    41  25.10  25.60  12.20  5.383  5.383  4.263  1.121  0.000  143.1   66.0   77.0    0.0
 2002 018    42  29.50  24.90  13.20  6.314  6.314  5.089  1.225  0.000  149.4   71.1   78.2    0.0
 2002 019    43  30.50  28.70  13.40  6.831  6.392  5.597  0.795  0.000  155.8   76.7   79.0    0.0
 2002 020    44  25.20  34.50  17.40  6.190  6.190  5.163  1.027  0.000  161.9   81.9   80.1    0.0
 2002 021    45  18.90  29.00  20.00  4.448  4.448  3.792  0.656  0.000  166.4   85.7   80.7    0.0
 2002 022    46  27.50  32.30  19.30  6.663  6.663  5.781  0.882  0.000  173.1   91.5   81.6    0.0
 2002 023    47  25.00  33.00  17.30  6.006  6.006  5.299  0.707  0.000  179.1   96.8   82.3    0.0
 2002 024    48  13.50  29.40  19.60  3.167  3.167  2.833  0.334  0.000  182.2   99.6   82.6    0.0
 2002 025    49  26.00  29.30  19.30  6.073  6.073  5.488  0.585  0.000  188.3  105.1   83.2    0.0
 2002 026    50  12.60  25.80  18.80  2.816  2.816  2.571  0.245  0.000  191.1  107.6   83.5    0.0
 2002 027    51  17.30  26.60  19.80  3.929  3.929  3.610  0.319  0.000  195.1  111.3   83.8    0.0
 2002 028    52  29.90  31.20  16.40  6.965  6.965  6.445  0.520  0.000  202.0  117.7   84.3    0.0
 2002 029    53  29.70  33.10  16.30  7.054  7.054  6.571  0.484  0.000  209.1  124.3   84.8    0.0
 2002 030    54  27.50  30.90  18.00  6.453  6.453  6.046  0.407  0.000  215.5  130.3   85.2    0.0
 2002 031    55  20.90  27.70  19.10  4.769  4.769  4.490  0.279  0.000  220.3  134.8   85.5    0.0
 2002 032    56  29.80  25.40  16.60  6.490  6.490  6.166  0.324  0.000  226.8  141.0   85.8    0.0
 2002 033    57  28.80  24.70  12.20  6.001  6.001  5.726  0.275  0.000  232.8  146.7   86.1    0.0
 2002 034    58  28.90  24.40  11.50  5.965  5.965  5.698  0.266  0.000  238.7  152.4   86.4    0.0
 2002 035    59  28.30  27.10  13.60  6.138  6.138  5.866  0.273  0.000  244.9  158.3   86.6    0.0
 2002 036    60  18.20  27.80  15.40  4.036  4.036  3.858  0.178  0.000  248.9  162.1   86.8    0.0
 2002 037    61  18.10  26.20  16.70  3.980  3.980  3.804  0.176  0.000  252.9  165.9   87.0    0.0
 2002 038    62  22.70  26.20  15.60  4.949  4.949  4.729  0.220  0.000  257.9  170.7   87.2    0.0
 2002 039    63  19.20  26.10  17.10  4.231  4.231  4.039  0.191  0.000  262.1  174.7   87.4    0.0
 2002 040    64  11.00  22.40  15.40  2.288  2.288  2.182  0.105  0.000  264.4  176.9   87.5    0.0
 2002 041    65  23.20  26.60  18.10  5.183  5.183  4.937  0.246  0.000  269.6  181.8   87.7    0.0
 2002 042    66  24.40  28.60  15.20  5.456  5.456  5.191  0.264  0.000  275.0  187.0   88.0    0.0
 2002 043    67  12.50  24.50  19.20  2.749  2.749  2.613  0.137  0.000  277.8  189.6   88.1    0.0
 2002 044    68  24.30  29.20  18.10  5.593  5.593  5.307  0.286  0.000  283.4  194.9   88.4    0.0
 2002 045    69  27.50  31.40  18.20  6.490  6.490  6.150  0.340  0.000  289.8  201.1   88.8    0.0
 2002 046    70  26.40  30.50  18.00  6.161  6.161  5.831  0.331  0.000  296.0  206.9   89.1    0.0
 2002 047    71  25.40  25.90  15.50  5.520  5.520  5.216  0.304  0.000  301.5  212.1   89.4    0.0
 2002 048    72  26.30  25.80  14.00  5.642  5.642  5.320  0.322  0.000  307.2  217.4   89.7    0.0
 2002 049    73  23.90  26.20  14.20  5.161  5.161  4.855  0.306  0.000  312.3  222.3   90.0    0.0
 2002 050    74  18.80  28.20  16.80  4.242  4.242  3.974  0.268  0.000  316.6  226.3   90.3    0.0
 2002 051    75  14.70  26.90  19.00  3.324  3.324  3.108  0.216  0.000  319.9  229.4   90.5    0.0
 2002 052    76  24.20  26.00  18.10  5.379  5.379  5.024  0.356  0.000  325.3  234.4   90.9    0.0
 2002 053    77  24.80  27.20  18.20  5.594  5.594  5.219  0.374  0.000  330.9  239.6   91.2    0.0
 2002 054    78  20.90  25.40  14.70  4.492  4.492  4.188  0.304  0.000  335.4  243.8   91.5    0.0
 2002 055    79  26.30  22.10   9.30  5.186  5.186  4.832  0.354  0.000  340.5  248.6   91.9    0.0
 2002 056    80  26.20  30.40   9.90  5.754  5.754  5.357  0.397  0.000  346.3  254.0   92.3    0.0
 2002 057    81  25.00  33.40  18.10  6.035  6.035  5.616  0.420  0.000  352.3  259.6   92.7    0.0
 2002 058    82  26.00  34.20  18.70  6.357  6.357  5.912  0.445  0.000  358.7  265.5   93.2    0.0
 2002 059    83  18.30  33.20  21.50  4.516  4.516  4.197  0.319  0.000  363.2  269.7   93.5    0.0
 2002 060    84  23.40  25.00  14.40  4.995  4.995  4.640  0.355  0.000  368.2  274.4   93.8    0.0
 2002 061    85  26.40  29.00  12.30  5.813  5.813  5.397  0.416  0.000  374.0  279.8   94.3    0.0
 2002 062    86  25.40  32.30  15.90  5.965  5.965  5.538  0.427  0.000  380.0  285.3   94.7    0.0
 2002 063    87  17.80  31.70  21.00  4.309  4.309  4.000  0.308  0.000  384.3  289.3   95.0    0.0
 2002 064    88   7.40  23.10  20.00  1.615  1.615  1.499  0.116  0.000  385.9  290.8   95.1    0.0
 2002 065    89  12.20  26.80  18.40  2.745  2.745  2.548  0.196  0.000  388.6  293.3   95.3    0.0
 2002 066    90  18.20  30.50  21.50  4.365  4.365  4.052  0.312  0.000  393.0  297.4   95.6    0.0
 2002 067    91  12.40  29.80  21.60  2.954  2.954  2.742  0.211  0.000  396.0  300.1   95.8    0.0
 2002 068    92  25.20  34.40  22.00  6.318  6.318  5.866  0.452  0.000  402.3  306.0   96.3    0.0
 2002 069    93  24.20  35.00  22.50  6.126  6.126  5.687  0.438  0.000  408.4  311.7   96.7    0.0
 2002 070    94   7.50  25.20  20.90  1.689  1.689  1.568  0.121  0.000  410.1  313.3   96.8    0.0
 2002 071    95   7.10  22.60  20.50  1.546  1.546  1.435  0.111  0.000  411.6  314.7   96.9    0.0
 2002 072    96  15.10  27.60  21.20  3.501  3.501  3.248  0.253  0.000  415.1  317.9   97.2    0.0
 2002 073    97  23.30  31.90  21.00  5.653  5.653  5.242  0.411  0.000  420.8  323.2   97.6    0.0
 2002 074    98  22.90  34.80  24.00  5.845  5.845  5.418  0.427  0.000  426.6  328.6   98.0    0.0
 2002 075    99  23.40  34.70  24.70  5.995  5.995  5.554  0.440  0.000  432.6  334.2   98.5    0.0
 2002 076   100   7.60  27.10  20.10  1.738  1.738  1.609  0.129  0.000  434.4  335.8   98.6    0.0
 2002 077   101   9.50  26.40  18.80  2.135  2.135  1.974  0.161  0.000  436.5  337.7   98.8    0.0
 2002 078   102   7.10  24.20  20.70  1.579  1.579  1.457  0.122  0.000  438.1  339.2   98.9    0.0
 2002 079   103  10.80  22.10  15.60  2.249  2.249  2.072  0.177  0.000  440.3  341.3   99.1    0.0
 2002 080   104  18.40  25.20  12.90  3.894  3.894  3.581  0.312  0.000  444.2  344.9   99.4    0.0
 2002 081   105  20.50  27.60  16.80  4.603  4.603  4.226  0.377  0.000  448.8  349.1   99.8    0.0
 2002 082   106   6.60  24.50  18.20  1.445  1.445  1.324  0.121  0.000  450.3  350.4   99.9    0.0
 2002 083   107  17.50  29.80  18.20  4.073  4.073  3.722  0.351  0.000  454.4  354.1  100.2    0.0
 2002 084   108  12.30  28.00  17.00  2.781  2.781  2.534  0.247  0.000  457.1  356.7  100.5    0.0
