*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1990 250    26    23     0.0     0.0     0.0    0.00    2.83      0.1     0.1     0.0     0.0    5.72    2.65     0.0    1.5    0.0    0.23    0.03
 1990 251    27    24     0.0     0.0     0.0    0.00    2.83      0.1     0.1     0.0     0.0    5.72    2.66     0.0    1.5    0.0    0.23    0.03
 1990 252    28    25     0.0     0.0     0.0    0.00    2.83      0.1     0.1     0.0     0.0    5.72    2.66     0.0    1.5    0.0    0.23    0.04
 1990 253    29    26     0.0     0.0     0.0    0.00    2.84      0.1     0.1     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.23    0.04
 1990 254    30    27     0.0     0.0     0.0    0.00    2.84      0.1     0.1     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.23    0.04
 1990 255    31    28     0.0     0.0     0.0    0.00    2.84      0.1     0.1     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.23    0.04
 1990 256    32    29     0.0     0.0     0.0    0.00    2.84      0.1     0.1     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.23    0.04
 1990 257    33    30     0.0     0.0     0.0    0.00    2.84      0.1     0.1     0.0     0.0    5.73    2.66     0.0    1.5    0.0    0.23    0.04
 1990 258    34    31     0.0     0.0     0.0    0.00    2.84      0.1     0.1     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.23    0.04
 1990 259    35    32     0.0     0.0     0.0    0.00    2.85      0.1     0.1     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.23    0.04
 1990 260    36    33     0.0     0.0     0.0    0.00    2.85      0.1     0.1     0.0     0.0    5.73    2.67     0.0    1.5    0.0    0.23    0.04
 1990 261    37    34     0.0     0.0     0.0    0.00    2.85      0.1     0.1     0.0     0.0    5.74    2.67     0.0    1.5    0.0    0.23    0.05
 1990 262    38    35     0.0     0.0     0.0    0.00    2.85      0.1     0.1     0.0     0.0    5.74    2.67     0.0    1.5    0.0    0.23    0.05
 1990 263    39    36     0.0     0.0     0.0    0.00    2.85      0.1     0.1     0.0     0.0    5.74    2.67     0.0    1.5    0.0    0.23    0.05
 1990 264    40    37     0.0     0.0     0.0    0.00    2.85      0.1     0.1     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.23    0.05
 1990 265    41    38     0.0     0.0     0.0    0.00    2.86      0.1     0.1     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.23    0.05
 1990 266    42    39     0.0     0.0     0.0    0.00    2.86      0.1     0.1     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.23    0.05
 1990 267    43    40     0.0     0.0     0.0    0.00    2.86      0.1     0.1     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.23    0.05
 1990 268    44    41     0.0     0.0     0.0    0.00    2.86      0.1     0.1     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.23    0.05
 1990 269    45    42     0.0     0.0     0.0    0.00    2.87      0.1     0.1     0.0     0.0    5.74    2.68     0.0    1.5    0.0    0.23    0.05
 1990 270    46    43     0.0     0.0     0.0    0.00    2.87      0.1     0.1     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.23    0.05
 1990 271    47    44     0.0     0.0     0.0    0.00    2.87      0.1     0.1     0.0     0.0    5.75    2.68     0.0    1.5    0.0    0.23    0.05
 1990 272    48    45     0.0     0.0     0.0    0.00    2.87      0.1     0.1     0.0     0.0    5.75    2.69     0.0    1.5    0.0    0.23    0.05
 1990 273    49    46     0.0     0.0     0.0    0.00    2.88      0.1     0.1     0.0     0.0    5.75    2.69     0.0    1.5    0.0    0.23    0.05
 1990 274    50    47     0.0     0.0     0.0    0.00    2.88      0.1     0.1     0.0     0.0    5.75    2.69     0.0    1.5    0.0    0.23    0.06
 1990 275    51    48     0.0     0.0     0.0    0.00    2.88      0.1     0.1     0.0     0.0    5.76    2.69     0.0    1.5    0.0    0.23    0.06
 1990 276    52    49     0.0     0.0     0.0    0.00    2.89      0.1     0.1     0.0     0.0    5.76    2.70     0.0    1.5    0.0    0.23    0.06
 1990 277    53    50     0.0     0.0     0.0    0.00    2.89      0.1     0.1     0.0     0.0    5.76    2.70     0.0    1.5    0.0    0.23    0.06
 1990 278    54    51     0.0     0.0     0.0    0.00    2.89      0.1     0.1     0.0     0.0    5.76    2.70     0.0    1.5    0.0    0.23    0.06
 1990 279    55    52     0.0     0.0     0.0    0.00    2.89      0.1     0.1     0.0     0.0    5.77    2.70     0.0    1.5    0.0    0.23    0.06
 1990 280    56    53     0.0     0.0     0.0    0.00    2.90      0.1     0.1     0.0     0.0    5.77    2.70     0.0    1.5    0.0    0.23    0.06
 1990 281    57    54     0.0     0.0     0.0    0.00    2.90      0.1     0.1     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.23    0.06
 1990 282    58    55     0.0     0.0     0.0    0.00    2.91      0.1     0.1     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.23    0.06
 1990 283    59    56     0.0     0.0     0.0    0.00    2.91      0.1     0.1     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.23    0.06
 1990 284    60    57     0.0     0.0     0.0    0.00    2.91      0.1     0.1     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.23    0.06
 1990 285    61    58     0.0     0.0     0.0    0.00    2.92      0.1     0.1     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.23    0.06
 1990 286    62    59     0.0     0.0     0.0    0.00    2.93      0.1     0.1     0.0     0.0    5.77    2.71     0.0    1.5    0.0    0.23    0.06
 1990 287    63    60     0.0     0.0     0.0    0.00    2.94      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 288    64    61     0.0     0.0     0.0    0.00    2.95      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 289    65    62     0.0     0.0     0.0    0.00    2.96      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 290    66    63     0.0     0.0     0.0    0.00    2.96      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 291    67    64     0.0     0.0     0.0    0.00    2.97      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 292    68    65     0.0     0.0     0.0    0.00    2.98      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 293    69    66     0.0     0.0     0.0    0.00    2.99      0.1     0.1     0.0     0.0    5.77    2.72     0.0    1.5    0.0    0.23    0.06
 1990 294    70    67     0.0     0.0     0.0    0.00    3.00      0.1     0.1     0.0     0.0    5.77    2.73     0.0    1.5    0.0    0.23    0.07
 1990 295    71    68     0.0     0.0     0.0    0.00    3.01      0.1     0.1     0.0     0.0    5.76    2.73     0.0    1.5    0.0    0.23    0.07
 1990 296    72    69     0.0     0.0     0.0    0.00    3.03      0.1     0.1     0.0     0.0    5.76    2.73     0.0    1.5    0.0    0.23    0.07
 1990 297    73    70     0.0     0.0     0.0    0.00    3.04      0.1     0.1     0.0     0.0    5.76    2.73     0.0    1.5    0.0    0.23    0.07
 1990 298    74    71     0.0     0.0     0.0    0.00    3.05      0.1     0.1     0.0     0.0    5.76    2.73     0.0    1.5    0.0    0.23    0.07
 1990 299    75    72     0.0     0.0     0.0    0.00    3.07      0.1     0.1     0.0     0.0    5.76    2.73     0.0    1.5    0.0    0.23    0.07
 1990 300    76    73     0.0     0.0     0.0    0.00    3.09      0.1     0.1     0.0     0.0    5.76    2.73     0.0    1.5    0.0    0.23    0.07
 1990 301    77    74     0.0     0.0     0.0    0.00    3.10      0.1     0.1     0.0     0.0    5.76    2.74     0.0    1.5    0.0    0.23    0.07
 1990 302    78    75     0.0     0.0     0.0    0.00    3.11      0.1     0.1     0.0     0.0    5.76    2.74     0.0    1.5    0.0    0.23    0.07
 1990 303    79    76     0.0     0.0     0.0    0.00    3.13      0.1     0.1     0.0     0.0    5.76    2.74     0.0    1.5    0.0    0.23    0.07
 1990 304    80    77     0.0     0.0     0.0    0.00    3.16      0.1     0.1     0.0     0.0    5.75    2.74     0.0    1.5    0.0    0.23    0.07
 1990 305    81    78     0.0     0.0     0.0    0.00    3.18      0.1     0.1     0.0     0.0    5.75    2.73     0.0    1.5    0.0    0.23    0.07
 1990 306    82    79     0.0     0.0     0.0    0.00    3.20      0.1     0.1     0.0     0.0    5.74    2.73     0.0    1.5    0.0    0.23    0.07
 1990 307    83    80     0.0     0.0     0.0    0.00    3.22      0.1     0.1     0.0     0.0    5.74    2.73     0.0    1.5    0.0    0.23    0.07
 1990 308    84    81     0.0     0.0     0.0    0.00    3.24      0.1     0.1     0.0     0.0    5.74    2.72     0.0    1.5    0.0    0.23    0.07
 1990 309    85    82     0.0     0.0     0.0    0.00    3.25      0.1     0.1     0.0     0.0    5.73    2.72     0.0    1.5    0.0    0.23    0.07
 1990 310    86    83     0.0     0.0     0.0    0.00    3.27      0.1     0.1     0.0     0.0    5.73    2.71     0.0    1.5    0.0    0.23    0.07
 1990 311    87    84     0.1     0.0     0.1    0.00    3.28      0.1     0.1     0.0     0.0    5.72    2.70     0.0    1.5    0.0    0.23    0.07
 1990 312    88    85     0.1     0.0     0.1    0.00    3.29      0.1     0.1     0.0     0.0    5.72    2.70     0.0    1.5    0.0    0.23    0.07
 1990 313    89    86     0.1     0.0     0.1    0.00    3.30      0.1     0.1     0.0     0.0    5.72    2.69     0.0    1.5    0.0    0.23    0.07
 1990 314    90    87     0.1     0.0     0.1    0.00    3.32      0.1     0.1     0.0     0.0    5.71    2.68     0.0    1.5    0.0    0.23    0.07
 1990 315    91    88     0.1     0.0     0.1    0.00    3.33      0.1     0.1     0.0     0.0    5.70    2.66     0.0    1.5    0.0    0.23    0.07
 1990 316    92    89     0.1     0.0     0.1    0.00    3.34      0.1     0.1     0.0     0.0    5.70    2.66     4.0    1.5    0.0    0.23    0.07
 1990 317    93    90     0.1     0.0     0.1    0.00    3.35      0.1     0.1     0.0     0.0    5.69    2.64     4.0    1.5    0.0    0.23    0.08
 1990 318    94    91     0.1     0.0     0.1    0.00    3.36      0.1     0.1     0.0     0.0    5.69    2.63     4.0    1.5    0.0    0.23    0.08
 1990 319    95    92     0.1     0.0     0.1    0.00    3.37      0.1     0.1     0.0     0.0    5.69    2.63     4.0    1.5    0.0    0.23    0.08
 1990 320    96    93     0.1     0.0     0.1    0.00    3.38      0.1     0.2     0.0     0.0    5.70    2.62     4.0    1.5    0.0    0.23    0.08
 1990 321    97    94     0.1     0.0     0.1    0.00    3.38      0.1     0.2     0.0     0.0    5.70    2.60     4.0    1.5    0.0    0.23    0.08
 1990 322    98    95     0.1     0.0     0.1    0.00    3.40      0.1     0.2     0.0     0.0    5.72    2.59     4.0    1.5    0.0    0.23    0.08
 1990 323    99    96     0.1     0.0     0.1    0.00    3.42      0.1     0.2     0.0     0.0    5.74    2.59     4.0    1.5    0.0    0.23    0.08
 1990 324   100    97     0.1     0.0     0.1    0.00    3.44      0.1     0.2     0.0     0.0    5.77    2.60     4.0    1.5    0.0    0.23    0.08
 1990 325   101    98     0.1     0.0     0.1    0.00    3.45      0.1     0.2     0.0     0.1    5.78    2.59     4.0    1.5    0.0    0.23    0.08
 1990 326   102    99     0.1     0.0     0.1    0.00    3.46      0.1     0.2     0.0     0.1    5.80    2.58     4.0    1.5    0.0    0.23    0.08
 1990 327   103   100     0.1     0.0     0.1    0.00    3.47      0.1     0.2     0.0     0.1    5.82    2.57     4.0    1.5    0.0    0.23    0.08
 1990 328   104   101     0.1     0.0     0.1    0.00    3.48      0.1     0.2     0.1     0.1    5.84    2.57     4.0    1.5    0.0    0.23    0.08
 1990 329   105   102     0.1     0.0     0.1    0.00    3.50      0.1     0.2     0.1     0.1    5.87    2.58     4.0    1.5    0.0    0.23    0.08
 1990 330   106   103     0.1     0.0     0.1    0.00    3.51      0.1     0.2     0.1     0.1    5.89    2.58     4.0    1.5    0.0    0.23    0.08
 1990 331   107   104     0.1     0.0     0.1    0.00    3.52      0.1     0.2     0.1     0.1    5.91    2.58     4.0    1.5    0.0    0.23    0.08
 1990 332   108   105     0.1     0.0     0.1    0.00    3.53      0.1     0.2     0.1     0.1    5.92    2.57     4.0    1.5    0.0    0.23    0.08
 1990 333   109   106     0.2     0.0     0.1    0.00    3.53      0.1     0.3     0.1     0.1    5.93    2.57     4.0    1.5    0.0    0.23    0.08
 1990 334   110   107     0.2     0.0     0.1    0.00    3.55      0.1     0.3     0.1     0.1    5.97    2.58     4.0    1.5    0.0    0.23    0.08
 1990 335   111   108     0.2     0.0     0.1    0.00    3.55      0.1     0.3     0.1     0.1    5.97    2.58     4.0    1.5    0.0    0.23    0.08
 1990 336   112   109     0.2     0.0     0.1    0.00    3.58      0.1     0.3     0.1     0.1    6.00    2.59     4.0    1.5    0.0    0.23    0.08
 1990 337   113   110     0.2     0.0     0.2    0.00    3.56      0.1     0.3     0.1     0.1    5.99    2.58     4.0    1.5    0.0    0.23    0.08
 1990 338   114   111     0.2     0.0     0.2    0.00    3.55      0.1     0.3     0.1     0.1    5.98    2.57     4.0    1.5    0.0    0.23    0.08
 1990 339   115   112     0.2     0.0     0.2    0.00    3.56      0.1     0.3     0.1     0.1    5.99    2.57     4.0    1.5    0.0    0.23    0.08
 1990 340   116   113     0.2     0.0     0.2    0.00    3.56      0.1     0.3     0.1     0.1    5.99    2.57     4.0    1.5    0.0    0.23    0.09
 1990 341   117   114     0.2     0.0     0.2    0.00    3.54      0.1     0.3     0.1     0.1    5.97    2.55     4.0    1.5    0.0    0.23    0.09
 1990 342   118   115     0.2     0.0     0.2    0.00    3.52      0.1     0.3     0.1     0.1    5.96    2.54     4.0    1.5    0.0    0.23    0.09
 1990 343   119   116     0.2     0.0     0.2    0.00    3.53      0.1     0.3     0.1     0.1    5.96    2.54     4.0    1.5    0.0    0.23    0.09
 1990 344   120   117     0.2     0.0     0.2    0.00    3.53      0.1     0.4     0.1     0.1    5.96    2.54     4.0    1.5    0.0    0.23    0.09
 1990 345   121   118     0.2     0.0     0.2    0.00    3.51      0.1     0.4     0.1     0.1    5.94    2.52     4.0    1.5    0.0    0.23    0.09
 1990 346   122   119     0.2     0.0     0.2    0.00    3.50      0.1     0.4     0.1     0.1    5.93    2.52     4.0    1.5    0.0    0.24    0.09
 1990 347   123   120     0.2     0.0     0.2    0.00    3.49      0.1     0.4     0.1     0.1    5.91    2.51     4.0    1.5    0.0    0.24    0.09
 1990 348   124   121     0.2     0.0     0.2    6.25    3.47      0.1     0.4     0.1     0.1    5.89    2.49     4.0    1.5    0.0    0.24    0.09
 1990 349   125   122     0.2     0.0     0.2    6.24    3.44      0.1     0.4     0.1     0.1    5.87    2.47     4.0    1.5    0.0    0.24    0.09
 1990 350   126   123     0.3     0.0     0.2    6.24    3.42      0.1     0.4     0.1     0.1    5.85    2.45     4.0    1.5    0.0    0.24    0.09
 1990 351   127   124     0.3     0.0     0.2    6.26    3.41      0.1     0.4     0.1     0.1    5.84    2.45     4.0    1.5    0.0    0.24    0.09
 1990 352   128   125     0.3     0.0     0.2    6.25    3.39      0.1     0.4     0.1     0.1    5.82    2.43     4.0    1.5    0.0    0.24    0.09
 1990 353   129   126     0.3     0.0     0.2    6.24    3.37      0.1     0.4     0.1     0.1    5.80    2.41     4.0    1.5    0.0    0.25    0.09
 1990 354   130   127     0.3     0.0     0.2    6.24    3.35      0.1     0.4     0.1     0.1    5.77    2.40     3.9    1.5    0.0    0.25    0.09
 1990 355   131   128     0.3     0.0     0.2    6.24    3.34      0.1     0.5     0.1     0.1    5.76    2.39     3.9    1.5    0.0    0.25    0.09
 1990 356   132   129     0.3     0.0     0.2    6.24    3.34      0.1     0.5     0.1     0.1    5.75    2.38     3.9    1.5    0.0    0.25    0.09
 1990 357   133   130     0.3     0.0     0.2    6.25    3.33      0.1     0.5     0.1     0.1    5.74    2.38     3.9    1.5    0.0    0.25    0.09
 1990 358   134   131     0.3     0.0     0.2    6.24    3.32      0.1     0.5     0.1     0.1    5.73    2.37     3.9    1.5    0.0    0.26    0.09
 1990 359   135   132     0.3     0.0     0.2    6.24    3.30      0.1     0.5     0.1     0.1    5.71    2.36     3.9    1.5    0.0    0.26    0.09
 1990 360   136   133     0.3     0.0     0.2    6.24    3.28      0.1     0.5     0.1     0.1    5.69    2.34     3.9    1.5    0.0    0.26    0.09
 1990 361   137   134     0.3     0.0     0.2    6.26    3.26      0.1     0.5     0.1     0.1    5.67    2.32     3.8    1.5    0.0    0.26    0.09
 1990 362   138   135     0.3     0.0     0.2    6.26    3.25      0.1     0.5     0.1     0.1    5.65    2.31     3.8    1.5    0.0    0.26    0.09
 1990 363   139   136     0.3     0.0     0.2    6.27    3.23      0.1     0.5     0.1     0.1    5.63    2.29     3.8    1.4    0.0    0.27    0.09
 1990 364   140   137     0.3     0.0     0.2    6.26    3.20      0.1     0.5     0.1     0.1    5.60    2.27     3.8    1.4    0.0    0.27    0.09
 1990 365   141   138     0.3     0.0     0.2    6.26    3.18      0.1     0.5     0.1     0.1    5.57    2.26     3.8    1.4    0.0    0.27    0.10
 1991 001   142   139     0.3     0.1     0.2    6.27    3.16      0.1     0.5     0.1     0.1    5.55    2.24     3.7    1.4    0.0    0.27    0.10
 1991 002   143   140     0.3     0.1     0.2    6.28    3.14      0.1     0.6     0.1     0.1    5.52    2.22     3.7    1.4    0.0    0.28    0.10
 1991 003   144   141     0.3     0.1     0.2    6.29    3.11      0.1     0.6     0.1     0.1    5.49    2.20     3.7    1.4    0.0    0.28    0.10
 1991 004   145   142     0.3     0.1     0.2    6.28    3.09      0.1     0.6     0.1     0.1    5.46    2.18     3.7    1.4    0.0    0.28    0.10
 1991 005   146   143     0.4     0.1     0.2    6.27    3.06      0.1     0.6     0.1     0.1    5.43    2.15     3.6    1.4    0.0    0.28    0.10
 1991 006   147   144     0.4     0.1     0.2    6.27    3.03      0.1     0.6     0.1     0.1    5.40    2.13     3.6    1.4    0.0    0.28    0.10
 1991 007   148   145     0.4     0.1     0.2    6.28    3.00      0.1     0.6     0.1     0.1    5.36    2.10     3.6    1.4    0.0    0.29    0.10
 1991 008   149   146     0.4     0.1     0.2    6.30    2.96      0.1     0.6     0.1     0.1    5.32    2.08     3.5    1.3    0.0    0.29    0.10
 1991 009   150   147     0.4     0.1     0.2    6.30    2.93      0.1     0.6     0.1     0.1    5.28    2.05     3.5    1.3    0.0    0.29    0.10
 1991 010   151   148     0.4     0.1     0.2    6.31    2.89      0.1     0.6     0.1     0.1    5.23    2.02     3.4    1.3    0.0    0.29    0.10
 1991 011   152   149     0.4     0.1     0.2    6.31    2.84      0.1     0.6     0.1     0.1    5.18    1.98     3.4    1.3    0.0    0.29    0.10
 1991 012   153   150     0.4     0.1     0.2    6.30    2.80      0.1     0.6     0.1     0.1    5.12    1.94     3.3    1.3    0.0    0.30    0.10
 1991 013   154   151     0.4     0.1     0.2    6.29    2.75      0.1     0.6     0.1     0.1    5.07    1.91     3.3    1.3    0.0    0.30    0.10
 1991 014   155   152     0.4     0.1     0.1    6.29    2.70      0.1     0.6     0.1     0.1    5.00    1.86     3.2    1.3    0.0    0.30    0.10
 1991 015   156   153     0.4     0.1     0.1    6.29    2.64      0.1     0.6     0.1     0.1    4.94    1.82     3.1    1.3    0.0    0.30    0.10
 1991 016   157   154     0.4     0.2     0.1    6.28    2.59      0.1     0.6     0.1     0.1    4.87    1.78     3.1    1.2    0.0    0.30    0.10
 1991 017   158   155     0.4     0.2     0.1    6.29    2.54      0.1     0.7     0.1     0.1    4.81    1.74     3.0    1.2    0.0    0.30    0.10
 1991 018   159   156     0.4     0.2     0.1    6.28    2.48      0.1     0.7     0.1     0.1    4.73    1.70     3.0    1.2    0.0    0.30    0.10
 1991 019   160   157     0.4     0.2     0.1    6.28    2.42      0.1     0.7     0.1     0.1    4.65    1.65     2.9    1.2    0.0    0.31    0.10
 1991 020   161   158     0.4     0.2     0.1    6.27    2.25      0.1     0.7     0.0     0.1    4.52    1.60     2.8    1.2    0.0    0.32    0.10
 1991 021   162   159     0.4     0.2     0.1    6.27    2.11      0.1     0.7     0.0     0.1    4.42    1.56     2.7    1.2    0.0    0.34    0.10
 1991 022   163   160     0.4     0.2     0.1    6.27    1.95      0.1     0.7     0.0     0.1    4.27    1.50     2.6    1.2    0.0    0.34    0.10
 1991 023   164   161     0.3     0.2     0.1    6.27    1.82      0.1     0.7     0.0     0.0    4.15    1.46     2.6    1.1    0.0    0.35    0.10
 1991 024   165   162     0.3     0.2     0.1    6.27    1.76      0.1     0.7     0.0     0.0    4.13    1.45     2.5    1.1    0.0    0.36    0.10
 1991 025   166   163     0.3     0.2     0.1    6.27    1.67      0.1     0.7     0.0     0.0    4.06    1.43     2.5    1.1    0.0    0.36    0.10
 1991 026   167   164     0.3     0.2     0.1    6.27    1.61      0.1     0.7     0.0     0.0    4.00    1.41     2.4    1.1    0.0    0.37    0.10
 1991 027   168   165     0.3     0.2     0.1    6.27    1.55      0.1     0.7     0.0     0.0    3.96    1.39     2.4    1.1    0.0    0.37    0.10
 1991 028   169   166     0.3     0.2     0.0    6.27    1.52      0.1     0.7     0.0     0.0    3.95    1.39     2.4    1.1    0.0    0.37    0.10
 1991 029   170   167     0.3     0.2     0.0    6.27    1.50      0.1     0.7     0.0     0.0    3.96    1.39     2.4    1.1    0.0    0.38    0.10
 1991 030   171   168     0.3     0.2     0.0    6.27    1.48      0.1     0.7     0.0     0.0    3.96    1.40     2.4    1.1    0.0    0.38    0.10
 1991 031   172   169     0.3     0.2     0.0    6.27    1.47      0.1     0.7     0.0     0.0    3.97    1.40     2.4    1.1    0.0    0.38    0.10

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1991 227     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 228     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 229     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 230     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 231     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 232     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 233     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1991 234    10     7     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.00
 1991 235    11     8     0.2     0.0     0.2    0.00    5.14      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
