*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1990 241    17  17.80  14.60  -1.20  3.272  3.057  0.017  3.040  0.000   29.2    0.1   29.2    0.0
 1990 242    18  16.80  21.80   2.90  3.582  3.202  0.019  3.184  0.000   32.4    0.1   32.3    0.0
 1990 243    19   5.50  11.80   5.50  1.038  1.038  0.004  1.035  0.000   33.5    0.1   33.4    0.0
 1990 244    20  10.70  10.20   0.80  1.870  1.870  0.006  1.863  0.000   35.3    0.1   35.2    0.0
 1990 245    21  17.70  11.60  -2.30  3.058  1.493  0.017  1.475  0.000   36.8    0.1   36.7    0.0
 1990 246    22  19.80  16.80   2.50  3.916  1.124  0.000  1.124  0.000   37.9    0.1   37.8    0.0
 1990 247    23   5.60  16.40   7.10  1.152  0.944  0.000  0.944  0.000   38.9    0.1   38.8    0.0
 1990 248    24   6.00  18.60  13.40  1.348  0.831  0.000  0.831  0.000   39.7    0.1   39.6    0.0
 1990 249    25   5.70  15.40  13.40  1.226  0.800  0.000  0.800  0.000   40.5    0.1   40.4    0.0
 1990 250    26   5.80  15.90  12.80  1.250  0.915  0.000  0.915  0.000   41.4    0.1   41.3    0.0
 1990 251    27   5.80  14.30  10.30  1.194  1.194  0.000  1.194  0.000   42.6    0.1   42.5    0.0
 1990 252    28  19.70  23.50   7.80  4.493  4.493  0.000  4.493  0.000   47.1    0.1   47.0    0.0
 1990 253    29  15.20  27.50  11.60  3.761  2.382  0.000  2.382  0.000   49.5    0.1   49.4    0.0
 1990 254    30   9.60  23.10  10.70  2.233  2.233  0.000  2.233  0.000   51.7    0.1   51.6    0.0
 1990 255    31  17.10  13.80   5.20  3.321  3.321  0.000  3.321  0.000   55.1    0.1   55.0    0.0
 1990 256    32  18.80  11.80   2.70  3.448  2.247  0.000  2.247  0.000   57.3    0.1   57.2    0.0
 1990 257    33  20.40  14.20   0.50  3.797  2.135  0.000  2.135  0.000   59.4    0.1   59.3    0.0
 1990 258    34  21.40  18.40   3.40  4.372  1.331  0.000  1.331  0.000   60.8    0.1   60.7    0.0
 1990 259    35  17.80  21.60   7.90  3.963  1.057  0.000  1.057  0.000   61.8    0.1   61.7    0.0
 1990 260    36  10.60  17.70  10.60  2.294  0.904  0.000  0.904  0.000   62.7    0.1   62.6    0.0
 1990 261    37   9.30  17.90  11.00  2.026  2.026  0.000  2.026  0.000   64.8    0.1   64.6    0.0
 1990 262    38  13.80  17.70  10.00  2.971  2.970  0.000  2.970  0.000   67.7    0.1   67.6    0.0
 1990 263    39   6.40  17.90  13.30  1.423  1.255  0.000  1.255  0.000   69.0    0.1   68.9    0.0
 1990 264    40   6.40  20.50  15.80  1.504  1.504  0.000  1.504  0.000   70.5    0.1   70.4    0.0
 1990 265    41  20.10  18.60   9.20  4.349  2.160  0.000  2.160  0.000   72.6    0.1   72.5    0.0
 1990 266    42  18.60  13.50   5.40  3.604  1.336  0.000  1.336  0.000   74.0    0.1   73.9    0.0
 1990 267    43  22.30  15.00   3.20  4.323  1.059  0.000  1.059  0.000   75.0    0.1   74.9    0.0
 1990 268    44  23.20  16.30   3.10  4.582  0.906  0.000  0.906  0.000   75.9    0.1   75.8    0.0
 1990 269    45  23.40  20.50   5.10  5.005  0.804  0.000  0.804  0.000   76.8    0.1   76.6    0.0
 1990 270    46  21.30  24.00   8.90  4.936  0.730  0.000  0.730  0.000   77.5    0.1   77.4    0.0
 1990 271    47   6.80  21.70  12.20  1.574  0.674  0.000  0.674  0.000   78.2    0.1   78.0    0.0
 1990 272    48  19.30  22.00  11.30  4.450  0.629  0.000  0.629  0.000   78.8    0.1   78.7    0.0
 1990 273    49  19.30  25.20   8.90  4.541  0.592  0.000  0.592  0.000   79.4    0.1   79.3    0.0
 1990 274    50  21.70  28.10  12.90  5.464  0.561  0.000  0.561  0.000   79.9    0.1   79.8    0.0
 1990 275    51  24.20  24.00  11.90  5.751  0.534  0.000  0.534  0.000   80.5    0.1   80.4    0.0
 1990 276    52  21.80  26.60  13.30  5.409  0.511  0.000  0.511  0.000   81.0    0.1   80.9    0.0
 1990 277    53  17.90  30.10  17.50  4.775  0.490  0.000  0.490  0.000   81.5    0.1   81.4    0.0
 1990 278    54   7.10  19.10  17.30  1.660  0.472  0.000  0.472  0.000   81.9    0.1   81.8    0.0
 1990 279    55   9.40  22.70  17.20  2.296  2.296  0.000  2.296  0.000   84.2    0.1   84.1    0.0
 1990 280    56   7.20  21.60  17.70  1.742  1.742  0.000  1.742  0.000   86.0    0.1   85.9    0.0
 1990 281    57  11.50  20.40  13.70  2.651  2.651  0.000  2.651  0.000   88.6    0.1   88.5    0.0
 1990 282    58  23.40  22.30   9.50  5.333  4.539  0.000  4.539  0.000   93.2    0.1   93.1    0.0
 1990 283    59  21.00  22.30  11.30  4.860  2.507  0.000  2.507  0.000   95.7    0.1   95.6    0.0
 1990 284    60   9.00  22.10  14.50  2.135  1.394  0.000  1.394  0.000   97.1    0.1   97.0    0.0
 1990 285    61  25.50  19.40  11.30  5.683  5.683  0.000  5.683  0.000  102.8    0.1  102.6    0.0
 1990 286    62  26.10  21.60   7.60  5.796  3.604  0.000  3.604  0.000  106.4    0.1  106.3    0.0
 1990 287    63  24.80  22.60  11.50  5.772  1.514  0.000  1.514  0.000  107.9    0.1  107.8    0.0
 1990 288    64  25.50  20.10   8.90  5.615  1.140  0.000  1.140  0.000  109.0    0.1  108.9    0.0
 1990 289    65  26.40  20.50   5.00  5.641  0.955  0.000  0.954  0.000  110.0    0.1  109.9    0.0
 1990 290    66  15.20  21.40   8.90  3.405  0.838  0.000  0.837  0.000  110.8    0.1  110.7    0.0
 1990 291    67  24.50  24.40  14.30  5.968  0.756  0.000  0.755  0.000  111.6    0.1  111.5    0.0
 1990 292    68  17.30  24.00  15.30  4.228  4.228  0.000  4.227  0.000  115.8    0.1  115.7    0.0
 1990 293    69  16.40  23.70  15.70  4.006  2.518  0.000  2.517  0.000  118.3    0.1  118.2    0.0
 1990 294    70  22.20  24.00  14.20  5.377  1.919  0.001  1.919  0.000  120.2    0.1  120.1    0.0
 1990 295    71  27.10  24.80  13.10  6.569  1.279  0.001  1.278  0.000  121.5    0.1  121.4    0.0
 1990 296    72  21.10  25.60  13.10  5.165  1.031  0.001  1.030  0.000  122.5    0.1  122.4    0.0
 1990 297    73  20.80  22.20  13.80  4.910  0.888  0.001  0.887  0.000  123.4    0.1  123.3    0.0
 1990 298    74  14.30  24.70  11.80  3.425  0.791  0.000  0.791  0.000  124.2    0.1  124.1    0.0
 1990 299    75  25.10  27.10  16.30  6.414  0.722  0.001  0.721  0.000  124.9    0.1  124.8    0.0
 1990 300    76  19.60  28.30  17.00  5.105  0.667  0.001  0.666  0.000  125.6    0.1  125.5    0.0
 1990 301    77   8.80  23.80  18.50  2.201  0.623  0.000  0.623  0.000  126.2    0.1  126.1    0.0
 1990 302    78  12.20  27.40  20.40  3.227  3.227  0.000  3.227  0.000  129.5    0.1  129.3    0.0
 1990 303    79  26.40  28.80  17.90  6.962  6.578  0.002  6.577  0.000  136.0    0.1  135.9    0.0
 1990 304    80  26.50  23.20  15.80  6.439  2.972  0.002  2.971  0.000  139.0    0.1  138.9    0.0
 1990 305    81  23.10  24.10  16.70  5.716  1.602  0.002  1.600  0.000  140.6    0.1  140.5    0.0
 1990 306    82  20.10  27.00  14.30  5.051  1.561  0.002  1.560  0.000  142.2    0.1  142.0    0.0
 1990 307    83  11.80  28.10  20.80  3.155  1.160  0.001  1.159  0.000  143.3    0.1  143.2    0.0
 1990 308    84  21.00  22.20  10.80  4.833  4.833  0.001  4.832  0.000  148.2    0.1  148.0    0.0
 1990 309    85  28.80  19.00   6.40  6.105  4.132  0.002  4.130  0.000  152.3    0.1  152.2    0.0
 1990 310    86  17.40  21.20   9.80  3.919  1.625  0.002  1.623  0.000  153.9    0.1  153.8    0.0
 1990 311    87  23.40  23.50  13.50  5.600  1.602  0.002  1.600  0.000  155.5    0.1  155.4    0.0
 1990 312    88   8.40  18.40  11.30  1.847  1.272  0.001  1.271  0.000  156.8    0.1  156.7    0.0
 1990 313    89  16.20  22.30  15.10  3.871  1.028  0.002  1.026  0.000  157.8    0.1  157.7    0.0
 1990 314    90  21.20  24.80  13.70  5.164  1.387  0.003  1.385  0.000  159.2    0.1  159.1    0.0
 1990 315    91  23.60  27.00  15.30  5.976  0.792  0.003  0.789  0.000  160.0    0.1  159.9    0.0
 1990 316    92  12.20  24.60  14.20  2.976  0.721  0.002  0.719  0.000  160.7    0.1  160.6    0.0
 1990 317    93  26.70  34.90  18.50  7.555  0.670  0.005  0.665  0.000  161.4    0.1  161.2    0.0
 1990 318    94  15.90  33.00  20.80  4.481  1.603  0.003  1.600  0.000  163.0    0.1  162.8    0.0
 1990 319    95   8.60  23.20  17.30  2.115  0.649  0.001  0.647  0.000  163.6    0.1  163.5    0.0
 1990 320    96  17.60  22.10  12.20  4.094  4.094  0.002  4.092  0.000  167.7    0.2  167.6    0.0
 1990 321    97  28.70  26.10   9.30  6.851  4.877  0.005  4.872  0.000  172.6    0.2  172.5    0.0
 1990 322    98  27.80  29.70  16.50  7.328  1.628  0.006  1.622  0.000  174.2    0.2  174.1    0.0
 1990 323    99  27.10  33.40  21.80  7.724  1.189  0.006  1.183  0.000  175.4    0.2  175.3    0.0
 1990 324   100  12.20  28.00  21.10  3.265  0.981  0.003  0.979  0.000  176.4    0.2  176.2    0.0
 1990 325   101  30.70  28.70  18.80  8.141  1.207  0.007  1.200  0.000  177.6    0.2  177.4    0.0
 1990 326   102  28.10  28.00  15.30  7.199  0.895  0.007  0.889  0.000  178.5    0.2  178.3    0.0
 1990 327   103  29.80  28.20  14.20  7.587  0.800  0.007  0.792  0.000  179.3    0.2  179.1    0.0
 1990 328   104  25.60  28.70  16.80  6.687  0.728  0.007  0.721  0.000  180.0    0.2  179.8    0.0
 1990 329   105  20.10  29.20  18.20  5.336  0.673  0.006  0.667  0.000  180.7    0.2  180.5    0.0
 1990 330   106  22.90  24.90  15.80  5.679  5.679  0.004  5.675  0.000  186.4    0.2  186.2    0.0
 1990 331   107  30.40  21.20  10.00  6.858  4.249  0.008  4.242  0.000  190.6    0.2  190.4    0.0
 1990 332   108  30.90  24.60   9.00  7.221  1.344  0.008  1.336  0.000  192.0    0.2  191.8    0.0
 1990 333   109  31.00  27.10  12.20  7.669  1.068  0.009  1.059  0.000  193.1    0.2  192.8    0.0
 1990 334   110  14.90  26.80  14.90  3.752  0.910  0.004  0.905  0.000  194.0    0.2  193.7    0.0
 1990 335   111  23.40  26.40  14.70  5.856  0.811  0.007  0.804  0.000  194.8    0.2  194.5    0.0
 1990 336   112   9.00  23.50  14.10  2.164  0.733  0.003  0.730  0.000  195.5    0.2  195.3    0.0
 1990 337   113  30.10  22.90  11.40  7.025  4.719  0.008  4.711  0.000  200.2    0.3  200.0    0.0
 1990 338   114  28.70  27.90  10.60  7.078  1.469  0.008  1.461  0.000  201.7    0.3  201.4    0.0
 1990 339   115  16.80  32.30  20.30  4.683  1.123  0.006  1.117  0.000  202.8    0.3  202.6    0.0
 1990 340   116  16.80  25.60  17.50  4.257  4.257  0.003  4.254  0.000  207.1    0.3  206.8    0.0
 1990 341   117  26.90  25.20  16.00  6.705  6.428  0.008  6.420  0.000  213.5    0.3  213.2    0.0
 1990 342   118  30.30  25.00  12.00  7.296  3.114  0.009  3.105  0.000  216.6    0.3  216.3    0.0
 1990 343   119   9.00  19.70  14.20  2.065  1.445  0.003  1.442  0.000  218.1    0.3  217.8    0.0
 1990 344   120   9.10  19.50  15.90  2.113  2.113  0.002  2.111  0.000  220.2    0.3  219.9    0.0
 1990 345   121  24.70  25.00  14.70  6.079  5.207  0.007  5.200  0.000  225.4    0.3  225.1    0.0
 1990 346   122  14.70  22.00  10.50  3.365  2.430  0.004  2.426  0.000  227.8    0.3  227.5    0.0
 1990 347   123  19.00  24.00  14.30  4.605  1.389  0.006  1.383  0.000  229.2    0.3  228.9    0.0
 1990 348   124  29.20  21.90  10.30  6.665  1.090  0.008  1.082  0.000  230.3    0.3  230.0    0.0
 1990 349   125  31.80  27.30  10.90  7.804  0.929  0.009  0.919  0.000  231.2    0.3  230.9    0.0
 1990 350   126  28.70  30.20  13.70  7.449  0.823  0.009  0.814  0.000  232.0    0.3  231.7    0.0
 1990 351   127  14.40  30.10  18.00  3.855  0.742  0.005  0.738  0.000  232.8    0.3  232.4    0.0
 1990 352   128  27.40  25.60  17.30  6.933  6.565  0.008  6.557  0.000  239.4    0.3  239.0    0.0
 1990 353   129  31.40  25.60  14.40  7.765  2.997  0.009  2.987  0.000  242.3    0.4  242.0    0.0
 1990 354   130  31.60  27.10  14.00  7.930  1.446  0.009  1.437  0.000  243.8    0.4  243.4    0.0
 1990 355   131  25.60  29.80  15.90  6.725  1.115  0.008  1.107  0.000  244.9    0.4  244.5    0.0
 1990 356   132  10.00  25.70  19.00  2.567  2.567  0.002  2.565  0.000  247.5    0.4  247.1    0.0
 1990 357   133  19.50  28.40  17.80  5.115  4.447  0.006  4.441  0.000  251.9    0.4  251.5    0.0
 1990 358   134  13.10  24.40  15.50  3.221  3.221  0.002  3.219  0.000  255.1    0.4  254.8    0.0
 1990 359   135  29.40  25.70  12.70  7.181  5.426  0.008  5.418  0.000  260.6    0.4  260.2    0.0
 1990 360   136  31.40  31.30  15.30  8.351  1.755  0.010  1.745  0.000  262.3    0.4  261.9    0.0
 1990 361   137  31.40  31.50  18.00  8.537  1.236  0.010  1.226  0.000  263.6    0.4  263.1    0.0
 1990 362   138  31.40  21.00  13.30  7.269  1.011  0.008  1.003  0.000  264.6    0.4  264.2    0.0
 1990 363   139  29.60  23.30   9.40  6.826  0.877  0.008  0.869  0.000  265.5    0.4  265.0    0.0
 1990 364   140  30.80  27.20  11.40  7.580  0.787  0.009  0.778  0.000  266.2    0.4  265.8    0.0
 1990 365   141  31.50  29.40  14.80  8.169  0.720  0.009  0.711  0.000  267.0    0.4  266.5    0.0
 1991 001   142  24.30  31.60  17.10  6.570  0.666  0.007  0.659  0.000  267.6    0.5  267.2    0.0
 1991 002   143  24.10  29.20  20.30  6.497  0.624  0.007  0.616  0.000  268.2    0.5  267.8    0.0
 1991 003   144  26.70  29.10  17.40  7.038  0.589  0.008  0.581  0.000  268.8    0.5  268.4    0.0
 1991 004   145  31.30  28.60  13.40  7.957  0.560  0.009  0.552  0.000  269.4    0.5  268.9    0.0
 1991 005   146  31.30  28.20  13.80  7.944  0.535  0.009  0.526  0.000  269.9    0.5  269.4    0.0
 1991 006   147  31.30  30.20  13.00  8.080  0.513  0.009  0.504  0.000  270.4    0.5  269.9    0.0
 1991 007   148  29.60  32.40  17.10  8.074  0.493  0.009  0.484  0.000  270.9    0.5  270.4    0.0
 1991 008   149  29.90  34.30  19.30  8.454  0.476  0.009  0.467  0.000  271.4    0.5  270.9    0.0
 1991 009   150   9.90  24.30  21.30  2.545  0.454  0.003  0.451  0.000  271.9    0.5  271.3    0.0
 1991 010   151  27.90  30.80  19.20  7.594  4.808  0.008  4.800  0.000  276.7    0.5  276.1    0.0
 1991 011   152  25.10  27.80  15.90  6.445  0.483  0.006  0.477  0.000  277.2    0.5  276.6    0.0
 1991 012   153  29.50  26.40  13.00  7.284  0.467  0.007  0.460  0.000  277.6    0.5  277.1    0.0
 1991 013   154  19.30  27.00  12.90  4.796  0.450  0.005  0.445  0.000  278.1    0.5  277.5    0.0
 1991 014   155  30.50  28.00  14.60  7.771  0.439  0.008  0.431  0.000  278.5    0.6  278.0    0.0
 1991 015   156  29.90  31.70  14.10  7.917  0.426  0.008  0.419  0.000  278.9    0.6  278.4    0.0
 1991 016   157  22.10  22.50  13.00  5.202  0.412  0.005  0.407  0.000  279.4    0.6  278.8    0.0
 1991 017   158  30.40  24.40   7.10  6.972  0.403  0.006  0.397  0.000  279.8    0.6  279.2    0.0
 1991 018   159  30.70  27.70  11.00  7.577  0.394  0.007  0.387  0.000  280.1    0.6  279.6    0.0
 1991 019   160  27.80  29.60  11.80  7.062  0.384  0.006  0.378  0.000  280.5    0.6  279.9    0.0
 1991 020   161  22.10  32.20  11.60  5.775  0.374  0.005  0.369  0.000  280.9    0.6  280.3    0.0
 1991 021   162  10.90  24.10  18.70  2.740  2.740  0.001  2.739  0.000  283.6    0.6  283.1    0.0
 1991 022   163  30.70  28.90  15.50  7.959  7.178  0.004  7.174  0.000  290.8    0.6  290.2    0.0
 1991 023   164  25.20  29.20  16.90  6.625  2.521  0.003  2.518  0.000  293.3    0.6  292.7    0.0
 1991 024   165   8.80  23.90  18.90  2.210  1.396  0.001  1.395  0.000  294.7    0.6  294.1    0.0
 1991 025   166  27.00  26.60  16.70  6.880  1.090  0.002  1.088  0.000  295.8    0.6  295.2    0.0
 1991 026   167  28.30  26.40  13.90  7.039  0.924  0.002  0.923  0.000  296.8    0.6  296.2    0.0
 1991 027   168  29.80  25.50  12.60  7.256  0.817  0.001  0.816  0.000  297.6    0.6  297.0    0.0
 1991 028   169  29.30  28.80  13.70  7.484  0.740  0.001  0.739  0.000  298.3    0.6  297.7    0.0
 1991 029   170  13.70  25.20  16.10  3.418  0.681  0.000  0.681  0.000  299.0    0.6  298.4    0.0
 1991 030   171  24.30  22.80  16.10  5.890  5.890  0.000  5.890  0.000  304.9    0.6  304.3    0.0
 1991 031   172  16.40  23.60  16.80  4.037  2.466  0.000  2.466  0.000  307.3    0.6  306.7    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1991 224     0  12.50  15.80   1.50  2.411  2.259  0.000  2.259  0.000    2.3    0.0    2.3    0.0
 1991 225     1  11.60  18.50   7.30  2.463  2.463  0.000  2.463  0.000    4.7    0.0    4.7    0.0
 1991 226     2  15.20  25.70  10.80  3.656  1.724  0.000  1.724  0.000    6.4    0.0    6.4    0.0
 1991 227     3  10.70  25.30  15.40  2.658  2.564  0.000  2.564  0.000    9.0    0.0    9.0    0.0
 1991 228     4  12.60  27.30  14.40  3.180  3.180  0.000  3.180  0.000   12.2    0.0   12.2    0.0
 1991 229     5  16.10  24.70  11.80  3.857  2.417  0.000  2.417  0.000   14.6    0.0   14.6    0.0
 1991 230     6   9.30  23.80  13.60  2.236  1.953  0.000  1.953  0.000   16.6    0.0   16.6    0.0
 1991 231     7  12.70  26.00  10.90  3.068  1.288  0.000  1.288  0.000   17.8    0.0   17.8    0.0
 1991 232     8   9.30  26.00  11.80  2.264  1.035  0.000  1.035  0.000   18.9    0.0   18.9    0.0
 1991 233     9  14.70  26.00  11.60  3.572  0.890  0.000  0.890  0.000   19.8    0.0   19.8    0.0
 1991 234    10  13.80  26.40  14.60  3.451  0.793  0.000  0.793  0.000   20.6    0.0   20.6    0.0
 1991 235    11  16.70  21.60  14.50  3.934  0.738  0.016  0.722  0.000   21.3    0.0   21.3    0.0
 1991 236    12  16.20  20.70   9.90  3.626  0.684  0.016  0.668  0.000   22.0    0.0   22.0    0.0
 1991 237    13  14.10  24.70  11.10  3.356  0.640  0.016  0.624  0.000   22.6    0.0   22.6    0.0
 1991 238    14   5.40  16.90  11.90  1.169  0.594  0.006  0.587  0.000   23.2    0.1   23.2    0.0
 1991 239    15   5.30  16.20  10.20  1.119  1.119  0.004  1.115  0.000   24.3    0.1   24.3    0.0
 1991 240    16  10.80  21.40  12.10  2.486  0.619  0.015  0.604  0.000   25.0    0.1   24.9    0.0
 1991 241    17  10.70  22.80  14.40  2.555  0.587  0.016  0.571  0.000   25.5    0.1   25.5    0.0
 1991 242    18   7.30  24.20  16.00  1.797  0.555  0.012  0.543  0.000   26.1    0.1   26.0    0.0
 1991 243    19   5.50  16.80  11.00  1.179  1.179  0.005  1.174  0.000   27.3    0.1   27.2    0.0
 1991 244    20   9.40  16.10   8.10  1.941  1.941  0.009  1.932  0.000   29.2    0.1   29.1    0.0
 1991 245    21   5.50  17.90  11.20  1.199  1.199  0.006  1.193  0.000   30.4    0.1   30.3    0.0
 1991 246    22  10.50  22.80  14.00  2.499  2.091  0.020  2.071  0.000   32.5    0.1   32.4    0.0
 1991 247    23  18.10  25.80  13.20  4.439  2.971  0.039  2.932  0.000   35.5    0.2   35.3    0.0
 1991 248    24  18.40  27.20  13.90  4.614  1.476  0.043  1.434  0.000   37.0    0.2   36.7    0.0
 1991 249    25   5.70  22.50  16.00  1.373  1.120  0.015  1.105  0.000   38.1    0.2   37.8    0.0
 1991 250    26   5.80  17.20  12.80  1.270  1.270  0.010  1.260  0.000   39.3    0.2   39.1    0.0
 1991 251    27   6.40  17.10  10.50  1.370  0.932  0.019  0.913  0.000   40.3    0.3   40.0    0.0
 1991 252    28  15.60  20.00   8.40  3.408  2.945  0.050  2.896  0.000   43.2    0.3   42.9    0.0
 1991 253    29  17.50  22.00  10.20  3.988  1.493  0.062  1.431  0.000   44.7    0.4   44.3    0.0
 1991 254    30  20.20  25.00  10.80  4.805  1.185  0.081  1.104  0.000   45.9    0.5   45.4    0.0
 1991 255    31  19.90  27.80  14.10  5.026  1.025  0.092  0.933  0.000   46.9    0.6   46.4    0.0
 1991 256    32  15.40  30.70  16.10  4.081  0.910  0.087  0.823  0.000   47.8    0.6   47.2    0.0
 1991 257    33   6.10  21.00   7.80  1.341  0.778  0.033  0.745  0.000   48.6    0.7   47.9    0.0
 1991 258    34   6.20  12.30   8.20  1.209  1.209  0.020  1.189  0.000   49.8    0.7   49.1    0.0
 1991 259    35  11.50  23.50  12.40  2.717  2.717  0.046  2.671  0.000   52.5    0.7   51.8    0.0
 1991 260    36   6.30  21.10  17.10  1.501  1.501  0.028  1.474  0.000   54.0    0.8   53.3    0.0
 1991 261    37  18.90  19.70  13.10  4.276  4.276  0.086  4.190  0.000   58.3    0.9   57.5    0.0
 1991 262    38  21.70  17.30   8.80  4.571  3.565  0.158  3.407  0.000   61.9    1.0   60.9    0.0
 1991 263    39  13.10  22.60   8.30  2.950  2.358  0.108  2.250  0.000   64.2    1.1   63.1    0.0
 1991 264    40  11.00  27.50  12.60  2.728  1.462  0.108  1.354  0.000   65.7    1.2   64.5    0.0
 1991 265    41  20.40  20.30  10.30  4.531  1.269  0.201  1.068  0.000   67.0    1.4   65.5    0.0
 1991 266    42  21.60  16.90   3.20  4.279  1.113  0.202  0.911  0.000   68.1    1.6   66.5    0.0
 1991 267    43  22.30  19.00   4.90  4.629  1.032  0.224  0.808  0.000   69.1    1.9   67.3    0.0
 1991 268    44  20.30  21.10   8.70  4.489  0.959  0.226  0.733  0.000   70.1    2.1   68.0    0.0
 1991 269    45  21.70  23.40   7.80  4.905  0.936  0.260  0.676  0.000   71.0    2.3   68.7    0.0
 1991 270    46  17.70  27.80  13.80  4.436  0.879  0.249  0.631  0.000   71.9    2.6   69.3    0.0
 1991 271    47  22.20  16.10   9.00  4.588  0.879  0.285  0.593  0.000   72.8    2.9   69.9    0.0
 1991 272    48  21.80  18.00   7.50  4.561  0.857  0.295  0.562  0.000   73.6    3.2   70.5    0.0
 1991 273    49  21.10  20.20   9.70  4.640  0.848  0.313  0.535  0.000   74.5    3.5   71.0    0.0
 1991 274    50  19.70  18.40   7.00  4.122  0.804  0.293  0.512  0.000   75.3    3.8   71.5    0.0
 1991 275    51  22.00  18.40   5.70  4.545  0.826  0.335  0.491  0.000   76.1    4.1   72.0    0.0
 1991 276    52  23.00  19.80   3.80  4.759  0.834  0.362  0.473  0.000   76.9    4.5   72.5    0.0
 1991 277    53  19.10  21.70   6.30  4.150  0.782  0.325  0.456  0.000   77.7    4.8   72.9    0.0
 1991 278    54   7.10  13.60  10.60  1.433  0.559  0.117  0.442  0.000   78.3    4.9   73.4    0.0
 1991 279    55  13.30  12.50   7.00  2.548  2.548  0.137  2.411  0.000   80.8    5.0   75.8    0.0
 1991 280    56  14.80  14.20   4.00  2.822  2.822  0.154  2.667  0.000   83.7    5.2   78.4    0.0
 1991 281    57  23.60  16.90   3.90  4.680  4.390  0.404  3.985  0.000   88.0    5.6   82.4    0.0
 1991 282    58  20.30  20.90   7.30  4.396  3.301  0.394  2.907  0.000   91.3    6.0   85.3    0.0
 1991 283    59  24.30  23.10   7.20  5.408  1.951  0.519  1.432  0.000   93.3    6.5   86.8    0.0
 1991 284    60  24.30  25.00   8.70  5.607  1.690  0.585  1.105  0.000   95.0    7.1   87.9    0.0
 1991 285    61  24.40  29.20  12.20  6.085  1.636  0.703  0.933  0.000   96.6    7.8   88.8    0.0
 1991 286    62  21.90  33.00  20.00  6.020  1.619  0.796  0.823  0.000   98.2    8.6   89.6    0.0
 1991 287    63  11.80  32.00  21.10  3.224  3.224  0.335  2.889  0.000  101.5    8.9   92.5    0.0
