*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1990 245    21   181      0     18     75     1    43   125  0.481  0.516  0.532  0.440  0.434  0.422  0.410  0.397  0.000  0.000
 1990 246    22   180      0     18     75     1    43   125  0.476  0.512  0.529  0.439  0.433  0.422  0.410  0.397  0.000  0.000
 1990 247    23   179      0     18     75     1    43   125  0.474  0.509  0.527  0.438  0.433  0.422  0.410  0.397  0.000  0.000
 1990 248    24   178      0     18     75     1    43   125  0.473  0.506  0.525  0.437  0.433  0.422  0.410  0.397  0.000  0.000
 1990 249    25   179      0     18     76     1    43   125  0.491  0.504  0.523  0.436  0.433  0.422  0.410  0.397  0.000  0.000
 1990 250    26   186      0     18     84     1    43   125  0.555  0.545  0.522  0.435  0.432  0.422  0.410  0.397  0.000  0.000
 1990 251    27   202      0     19    102     1    43   125  0.544  0.563  0.572  0.468  0.444  0.423  0.412  0.398  0.000  0.000
 1990 252    28   192      0     25    102     1    43   125  0.454  0.555  0.560  0.456  0.439  0.422  0.411  0.398  0.000  0.000
 1990 253    29   186      0     28    102     1    43   125  0.458  0.527  0.550  0.449  0.436  0.422  0.411  0.398  0.000  0.000
 1990 254    30   207      0     28    126     1    43   125  0.540  0.565  0.564  0.470  0.460  0.431  0.417  0.401  0.000  0.000
 1990 255    31   195      0     37    126     1    43   125  0.476  0.555  0.555  0.457  0.449  0.426  0.414  0.398  0.000  0.000
 1990 256    32   188      0     42    126     1    43   125  0.475  0.530  0.548  0.449  0.442  0.423  0.411  0.397  0.000  0.000
 1990 257    33   184      0     44    126     1    43   125  0.464  0.521  0.541  0.445  0.437  0.422  0.410  0.397  0.000  0.000
 1990 258    34   182      0     45    126     1    43   125  0.465  0.515  0.537  0.442  0.435  0.422  0.410  0.397  0.000  0.000
 1990 259    35   180      0     45    126     1    43   125  0.466  0.511  0.533  0.439  0.433  0.422  0.410  0.397  0.000  0.000
 1990 260    36   179      0     45    126     1    43   125  0.468  0.507  0.529  0.439  0.433  0.422  0.410  0.397  0.000  0.000
 1990 261    37   208      0     46    158     1    43   125  0.544  0.565  0.565  0.469  0.460  0.433  0.419  0.401  0.000  0.000
 1990 262    38   197      0     55    158     1    43   125  0.485  0.556  0.556  0.456  0.449  0.428  0.414  0.398  0.000  0.000
 1990 263    39   190      0     60    158     1    43   125  0.500  0.532  0.549  0.449  0.442  0.424  0.412  0.397  0.000  0.000
 1990 264    40   186      0     63    158     1    43   125  0.492  0.526  0.543  0.445  0.437  0.422  0.410  0.397  0.000  0.000
 1990 265    41   183      0     64    158     1    43   125  0.469  0.522  0.539  0.442  0.435  0.421  0.410  0.397  0.000  0.000
 1990 266    42   181      0     64    158     1    43   125  0.470  0.516  0.535  0.440  0.433  0.421  0.410  0.397  0.000  0.000
 1990 267    43   180      0     64    158     1    43   125  0.470  0.511  0.531  0.439  0.433  0.421  0.410  0.397  0.000  0.000
 1990 268    44   179      0     64    158     1    43   125  0.470  0.508  0.529  0.438  0.433  0.421  0.410  0.397  0.000  0.000
 1990 269    45   178      0     64    158     1    43   125  0.470  0.505  0.526  0.437  0.433  0.421  0.410  0.397  0.000  0.000
 1990 270    46   177      0     64    158     1    43   125  0.470  0.503  0.524  0.436  0.433  0.421  0.410  0.397  0.000  0.000
 1990 271    47   177      0     64    158     1    43   125  0.470  0.501  0.522  0.435  0.433  0.421  0.410  0.397  0.000  0.000
 1990 272    48   176      0     64    158     1    43   125  0.470  0.500  0.520  0.434  0.433  0.421  0.410  0.397  0.000  0.000
 1990 273    49   176      0     64    158     1    43   125  0.470  0.498  0.518  0.433  0.432  0.421  0.410  0.397  0.000  0.000
 1990 274    50   175      0     64    158     1    43   125  0.469  0.497  0.517  0.432  0.432  0.421  0.410  0.397  0.000  0.000
 1990 275    51   174      0     64    158     1    43   125  0.469  0.496  0.515  0.431  0.432  0.421  0.410  0.397  0.000  0.000
 1990 276    52   174      0     64    158     1    43   125  0.468  0.494  0.514  0.430  0.432  0.421  0.410  0.397  0.000  0.000
 1990 277    53   173      0     64    158     1    43   125  0.468  0.493  0.512  0.430  0.431  0.421  0.410  0.397  0.000  0.000
 1990 278    54   173      0     64    158     1    43   125  0.468  0.492  0.511  0.429  0.431  0.421  0.410  0.397  0.000  0.000
 1990 279    55   195      0     64    182     1    43   125  0.531  0.567  0.567  0.444  0.433  0.422  0.410  0.397  0.000  0.000
 1990 280    56   198      0     65    187     1    43   125  0.543  0.563  0.568  0.453  0.438  0.422  0.411  0.398  0.000  0.000
 1990 281    57   221      1     78    226     1    43   125  0.515  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1990 282    58   202      1     92    226     1    43   125  0.447  0.546  0.557  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1990 283    59   191      1    100    226     1    43   125  0.450  0.523  0.548  0.449  0.442  0.429  0.419  0.408  0.000  0.000
 1990 284    60   185      1    105    226     1    43   125  0.456  0.515  0.540  0.445  0.437  0.425  0.415  0.403  0.000  0.000
 1990 285    61   215      1    107    264     1    43   125  0.471  0.567  0.563  0.469  0.460  0.447  0.439  0.416  0.000  0.000
 1990 286    62   199      1    120    264     1    43   125  0.445  0.534  0.555  0.457  0.449  0.436  0.427  0.408  0.000  0.000
 1990 287    63   190      1    127    264     1    43   125  0.460  0.519  0.545  0.449  0.442  0.429  0.419  0.403  0.000  0.000
 1990 288    64   185      1    131    264     1    43   125  0.464  0.514  0.539  0.445  0.437  0.425  0.415  0.400  0.000  0.000
 1990 289    65   182      1    133    264     1    43   125  0.467  0.511  0.535  0.441  0.435  0.423  0.412  0.398  0.000  0.000
 1990 290    66   180      1    135    264     1    43   125  0.469  0.508  0.531  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1990 291    67   179      1    135    264     1    43   125  0.471  0.506  0.528  0.438  0.433  0.421  0.410  0.398  0.000  0.000
 1990 292    68   183      1    135    272     1    43   125  0.498  0.535  0.526  0.437  0.433  0.421  0.410  0.398  0.000  0.000
 1990 293    69   185      1    135    277     1    43   125  0.535  0.538  0.529  0.436  0.433  0.421  0.410  0.398  0.000  0.000
 1990 294    70   183      1    135    277     1    43   125  0.499  0.535  0.531  0.436  0.433  0.421  0.410  0.398  0.000  0.000
 1990 295    71   182      1    135    277     1    43   125  0.499  0.524  0.530  0.435  0.433  0.421  0.410  0.398  0.000  0.000
 1990 296    72   181      1    135    277     1    43   125  0.494  0.519  0.529  0.435  0.433  0.421  0.410  0.398  0.000  0.000
 1990 297    73   180      1    135    277     1    43   125  0.491  0.516  0.527  0.434  0.433  0.421  0.410  0.398  0.000  0.000
 1990 298    74   179      1    135    277     1    43   125  0.488  0.513  0.526  0.433  0.432  0.421  0.410  0.398  0.000  0.000
 1990 299    75   179      1    135    277     1    43   125  0.486  0.510  0.524  0.433  0.432  0.421  0.410  0.398  0.000  0.000
 1990 300    76   178      1    135    277     1    43   125  0.484  0.508  0.522  0.432  0.432  0.421  0.410  0.398  0.000  0.000
 1990 301    77   177      1    135    277     1    43   125  0.483  0.506  0.521  0.432  0.431  0.421  0.410  0.398  0.000  0.000
 1990 302    78   180      1    135    283     1    43   125  0.514  0.517  0.519  0.431  0.431  0.421  0.410  0.398  0.000  0.000
 1990 303    79   194      1    135    304     1    43   125  0.438  0.568  0.568  0.457  0.439  0.422  0.411  0.398  0.000  0.000
 1990 304    80   186      1    140    304     1    43   125  0.434  0.530  0.557  0.449  0.436  0.422  0.410  0.397  0.000  0.000
 1990 305    81   186      1    140    306     1    43   125  0.486  0.516  0.546  0.449  0.438  0.422  0.411  0.398  0.000  0.000
 1990 306    82   183      1    142    306     1    43   125  0.470  0.516  0.539  0.444  0.435  0.421  0.410  0.398  0.000  0.000
 1990 307    83   181      1    142    306     1    43   125  0.469  0.513  0.535  0.441  0.434  0.421  0.410  0.398  0.000  0.000
 1990 308    84   208      1    143    339     1    43   125  0.488  0.566  0.564  0.469  0.460  0.439  0.422  0.403  0.000  0.000
 1990 309    85   194      1    153    339     1    43   125  0.444  0.537  0.555  0.457  0.449  0.431  0.417  0.400  0.000  0.000
 1990 310    86   187      1    158    339     1    43   125  0.460  0.520  0.545  0.449  0.442  0.426  0.413  0.398  0.000  0.000
 1990 311    87   187      1    159    341     1    43   125  0.496  0.514  0.539  0.445  0.440  0.425  0.415  0.400  0.000  0.000
 1990 312    88   183      1    161    341     1    43   125  0.480  0.516  0.535  0.442  0.437  0.423  0.412  0.398  0.000  0.000
 1990 313    89   181      1    163    341     1    43   125  0.478  0.513  0.532  0.439  0.434  0.421  0.411  0.398  0.000  0.000
 1990 314    90   180      1    163    341     1    43   125  0.477  0.510  0.529  0.438  0.433  0.422  0.411  0.398  0.000  0.000
 1990 315    91   179      1    163    341     1    43   125  0.476  0.507  0.527  0.437  0.433  0.422  0.411  0.398  0.000  0.000
 1990 316    92   179      1    163    341     1    43   125  0.476  0.505  0.525  0.436  0.433  0.422  0.411  0.398  0.000  0.000
 1990 317    93   178      1    163    341     1    43   125  0.475  0.504  0.523  0.435  0.433  0.422  0.411  0.398  0.000  0.000
 1990 318    94   178      1    163    343     1    43   125  0.495  0.502  0.521  0.434  0.433  0.422  0.411  0.398  0.000  0.000
 1990 319    95   178      1    163    343     1    43   125  0.485  0.504  0.520  0.433  0.432  0.422  0.411  0.398  0.000  0.000
 1990 320    96   219      1    170    396     1    43   125  0.494  0.567  0.567  0.469  0.460  0.447  0.439  0.432  0.000  0.000
 1990 321    97   200      1    184    396     1    43   125  0.432  0.539  0.557  0.457  0.448  0.436  0.427  0.417  0.000  0.000
 1990 322    98   191      1    192    396     1    43   125  0.453  0.520  0.546  0.449  0.441  0.429  0.419  0.408  0.000  0.000
 1990 323    99   185      1    196    396     1    43   125  0.459  0.513  0.539  0.445  0.437  0.425  0.415  0.403  0.000  0.000
 1990 324   100   182      1    199    396     1    43   125  0.463  0.510  0.534  0.441  0.435  0.423  0.412  0.400  0.000  0.000
 1990 325   101   181      1    200    398     1    43   125  0.488  0.507  0.530  0.439  0.434  0.422  0.412  0.400  0.000  0.000
 1990 326   102   180      1    200    398     1    43   125  0.479  0.508  0.528  0.438  0.433  0.422  0.411  0.398  0.000  0.000
 1990 327   103   179      1    200    398     1    43   125  0.476  0.506  0.526  0.437  0.433  0.422  0.411  0.398  0.000  0.000
 1990 328   104   178      1    200    398     1    43   125  0.475  0.505  0.524  0.436  0.433  0.422  0.411  0.398  0.000  0.000
 1990 329   105   178      1    200    398     1    43   125  0.474  0.503  0.522  0.435  0.433  0.422  0.411  0.398  0.000  0.000
 1990 330   106   192      1    201    419     1    43   125  0.466  0.566  0.566  0.446  0.435  0.422  0.411  0.398  0.000  0.000
 1990 331   107   184      1    204    419     1    43   125  0.429  0.533  0.556  0.443  0.433  0.422  0.410  0.397  0.000  0.000
 1990 332   108   182      1    205    419     1    43   125  0.449  0.517  0.546  0.441  0.433  0.422  0.410  0.397  0.000  0.000
 1990 333   109   181      1    206    419     1    43   125  0.456  0.511  0.538  0.441  0.433  0.422  0.410  0.397  0.000  0.000
 1990 334   110   180      1    206    419     1    43   125  0.461  0.508  0.534  0.440  0.433  0.422  0.410  0.397  0.000  0.000
 1990 335   111   179      1    206    419     1    43   125  0.464  0.505  0.530  0.439  0.433  0.422  0.410  0.397  0.000  0.000
 1990 336   112   178      1    206    419     1    43   125  0.466  0.503  0.527  0.438  0.433  0.422  0.410  0.397  0.000  0.000
 1990 337   113   183      1    206    429     1    43   125  0.488  0.546  0.527  0.437  0.433  0.422  0.410  0.397  0.000  0.000
 1990 338   114   182      1    206    429     1    43   125  0.498  0.525  0.529  0.436  0.433  0.422  0.410  0.397  0.000  0.000
 1990 339   115   181      1    206    429     1    43   125  0.492  0.519  0.528  0.435  0.433  0.422  0.410  0.397  0.000  0.000
 1990 340   116   216      1    208    471     1    43   125  0.498  0.564  0.566  0.469  0.460  0.447  0.439  0.415  0.000  0.000
 1990 341   117   217      2    262    534     1    43   125  0.457  0.559  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1990 342   118   200      2    276    534     1    43   125  0.445  0.529  0.556  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1990 343   119   191      2    284    534     1    43   125  0.456  0.517  0.545  0.449  0.442  0.429  0.419  0.408  0.000  0.000
 1990 344   120   221      2    321    604     1    43   125  0.543  0.567  0.563  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1990 345   121   202      2    335    604     1    43   125  0.439  0.557  0.554  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1990 346   122   191      2    343    604     1    43   125  0.445  0.527  0.547  0.449  0.442  0.429  0.419  0.408  0.000  0.000
 1990 347   123   185      2    348    604     1    43   125  0.456  0.516  0.540  0.445  0.437  0.425  0.415  0.403  0.000  0.000
 1990 348   124   182      2    350    604     1    43   125  0.460  0.511  0.535  0.442  0.435  0.423  0.412  0.400  0.000  0.000
 1990 349   125   179      2    352    604     1    43   125  0.463  0.507  0.531  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1990 350   126   179      2    352    604     1    43   125  0.465  0.504  0.528  0.438  0.433  0.421  0.410  0.398  0.000  0.000
 1990 351   127   178      2    352    604     1    43   125  0.466  0.502  0.525  0.437  0.433  0.421  0.410  0.398  0.000  0.000
 1990 352   128   206      2    353    640     1    43   125  0.451  0.566  0.565  0.469  0.460  0.438  0.422  0.403  0.000  0.000
 1990 353   129   194      2    363    640     1    43   125  0.443  0.531  0.556  0.456  0.449  0.431  0.417  0.400  0.000  0.000
 1990 354   130   187      2    368    640     1    43   125  0.457  0.517  0.545  0.449  0.442  0.426  0.413  0.398  0.000  0.000
 1990 355   131   183      2    371    640     1    43   125  0.462  0.512  0.538  0.444  0.437  0.423  0.411  0.398  0.000  0.000
 1990 356   132   208      2    371    668     1    43   125  0.534  0.567  0.563  0.469  0.460  0.432  0.419  0.401  0.000  0.000
 1990 357   133   195      2    380    668     1    43   125  0.453  0.553  0.555  0.457  0.449  0.427  0.414  0.399  0.000  0.000
 1990 358   134   205      2    381    682     1    43   125  0.521  0.559  0.568  0.470  0.455  0.429  0.418  0.402  0.000  0.000
 1990 359   135   192      2    389    682     1    43   125  0.431  0.543  0.557  0.457  0.445  0.425  0.414  0.399  0.000  0.000
 1990 360   136   186      2    393    682     1    43   125  0.453  0.521  0.547  0.449  0.440  0.422  0.412  0.397  0.000  0.000
 1990 361   137   182      2    395    682     1    43   125  0.459  0.514  0.539  0.445  0.436  0.421  0.410  0.397  0.000  0.000
 1990 362   138   180      2    396    682     1    43   125  0.463  0.510  0.535  0.441  0.434  0.421  0.410  0.397  0.000  0.000
 1990 363   139   179      2    396    682     1    43   125  0.465  0.507  0.531  0.439  0.433  0.421  0.410  0.397  0.000  0.000
 1990 364   140   178      2    396    682     1    43   125  0.467  0.505  0.528  0.438  0.433  0.421  0.410  0.397  0.000  0.000
 1990 365   141   178      2    396    682     1    43   125  0.468  0.503  0.525  0.437  0.433  0.421  0.410  0.397  0.000  0.000
 1991 001   142   177      2    396    682     1    43   125  0.469  0.501  0.523  0.436  0.433  0.421  0.410  0.397  0.000  0.000
 1991 002   143   176      2    396    682     1    43   125  0.469  0.499  0.521  0.435  0.433  0.421  0.410  0.397  0.000  0.000
 1991 003   144   176      2    396    682     1    43   125  0.469  0.498  0.519  0.434  0.432  0.421  0.410  0.397  0.000  0.000
 1991 004   145   175      2    396    682     1    43   125  0.469  0.497  0.517  0.433  0.432  0.421  0.410  0.397  0.000  0.000
 1991 005   146   175      2    396    682     1    43   125  0.469  0.496  0.516  0.432  0.432  0.421  0.410  0.397  0.000  0.000
 1991 006   147   174      2    396    682     1    43   125  0.469  0.495  0.514  0.431  0.431  0.421  0.410  0.397  0.000  0.000
 1991 007   148   174      2    396    682     1    43   125  0.468  0.494  0.513  0.430  0.431  0.421  0.410  0.397  0.000  0.000
 1991 008   149   173      2    396    682     1    43   125  0.468  0.493  0.512  0.429  0.431  0.421  0.410  0.397  0.000  0.000
 1991 009   150   173      2    396    682     1    43   125  0.468  0.492  0.511  0.429  0.430  0.421  0.410  0.397  0.000  0.000
 1991 010   151   174      2    396    688     1    43   125  0.480  0.501  0.509  0.428  0.430  0.421  0.410  0.397  0.000  0.000
 1991 011   152   174      2    396    688     1    43   125  0.479  0.498  0.509  0.427  0.430  0.421  0.410  0.397  0.000  0.000
 1991 012   153   173      2    396    688     1    43   125  0.478  0.497  0.509  0.427  0.429  0.421  0.410  0.397  0.000  0.000
 1991 013   154   173      2    396    688     1    43   125  0.476  0.495  0.508  0.426  0.429  0.421  0.410  0.397  0.000  0.000
 1991 014   155   172      2    396    688     1    43   125  0.475  0.494  0.508  0.426  0.428  0.421  0.410  0.397  0.000  0.000
 1991 015   156   172      2    396    688     1    43   125  0.474  0.493  0.507  0.425  0.428  0.421  0.410  0.397  0.000  0.000
 1991 016   157   171      2    396    688     1    43   125  0.473  0.492  0.506  0.425  0.428  0.421  0.410  0.397  0.000  0.000
 1991 017   158   171      2    396    688     1    43   125  0.472  0.491  0.505  0.424  0.427  0.421  0.410  0.397  0.000  0.000
 1991 018   159   171      2    396    688     1    43   125  0.471  0.490  0.505  0.424  0.427  0.421  0.410  0.397  0.000  0.000
 1991 019   160   170      2    396    688     1    43   125  0.470  0.489  0.504  0.423  0.427  0.421  0.410  0.397  0.000  0.000
 1991 020   161   170      2    396    688     1    43   125  0.469  0.488  0.503  0.423  0.426  0.421  0.410  0.397  0.000  0.000
 1991 021   162   218      2    399    742     1    43   125  0.519  0.567  0.567  0.469  0.460  0.447  0.439  0.418  0.000  0.000
 1991 022   163   215      2    403    750     1    43   125  0.442  0.559  0.568  0.470  0.460  0.446  0.439  0.428  0.000  0.000
 1991 023   164   199      2    416    750     1    43   125  0.446  0.528  0.556  0.457  0.449  0.435  0.427  0.415  0.000  0.000
 1991 024   165   190      2    424    750     1    43   125  0.456  0.516  0.545  0.449  0.442  0.429  0.419  0.407  0.000  0.000
 1991 025   166   185      2    428    750     1    43   125  0.461  0.512  0.539  0.445  0.437  0.425  0.415  0.402  0.000  0.000
 1991 026   167   182      2    430    750     1    43   125  0.464  0.509  0.534  0.441  0.435  0.422  0.412  0.399  0.000  0.000
 1991 027   168   179      2    432    750     1    43   125  0.467  0.507  0.531  0.439  0.433  0.421  0.410  0.398  0.000  0.000
 1991 028   169   179      2    432    750     1    43   125  0.469  0.505  0.528  0.438  0.433  0.421  0.410  0.398  0.000  0.000
 1991 029   170   178      2    432    750     1    43   125  0.470  0.503  0.525  0.437  0.433  0.421  0.410  0.398  0.000  0.000
 1991 030   171   192      2    432    770     1    43   125  0.463  0.566  0.564  0.446  0.436  0.421  0.411  0.398  0.000  0.000
 1991 031   172   186      2    435    770     1    43   125  0.463  0.532  0.555  0.443  0.434  0.421  0.411  0.398  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1991 224     0   116      0      0      0     0     0   125  0.349  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 1991 225     1   113      0      0      0     0     0   125  0.302  0.393  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 1991 226     2   111      0      0      0     0     0   125  0.271  0.391  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 1991 227     3   154      0      0      0     1    45   125  0.519  0.566  0.475  0.336  0.377  0.417  0.408  0.395  0.000  0.000
 1991 228     4   150      0      0      0     1    45   125  0.475  0.537  0.486  0.338  0.377  0.417  0.408  0.395  0.000  0.000
 1991 229     5   148      0      0      0     1    45   125  0.466  0.514  0.487  0.341  0.378  0.416  0.408  0.395  0.000  0.000
 1991 230     6   146      0      0      0     1    45   125  0.448  0.501  0.487  0.343  0.378  0.416  0.408  0.395  0.000  0.000
 1991 231     7   145      0      0      0     1    45   125  0.441  0.491  0.486  0.345  0.378  0.415  0.408  0.395  0.000  0.000
 1991 232     8   144      0      0      0     1    45   125  0.435  0.484  0.484  0.347  0.379  0.415  0.408  0.395  0.000  0.000
 1991 233     9   143      0      0      0     1    45   125  0.430  0.478  0.482  0.349  0.379  0.415  0.408  0.395  0.000  0.000
 1991 234    10   142      0      0      0     1    45   125  0.426  0.473  0.480  0.351  0.379  0.414  0.408  0.395  0.000  0.000
 1991 235    11   141      0      0      0     1    45   125  0.422  0.469  0.478  0.353  0.380  0.414  0.407  0.395  0.000  0.000
 1991 236    12   141      0      0      0     1    45   125  0.418  0.465  0.476  0.354  0.380  0.414  0.407  0.395  0.000  0.000
 1991 237    13   140      0      0      0     1    45   125  0.415  0.462  0.474  0.356  0.380  0.413  0.407  0.395  0.000  0.000
 1991 238    14   139      0      0      0     1    45   125  0.411  0.459  0.472  0.357  0.381  0.413  0.407  0.395  0.000  0.000
 1991 239    15   140      0      0      2     1    45   125  0.437  0.456  0.470  0.359  0.381  0.413  0.407  0.395  0.000  0.000
 1991 240    16   140      0      0      2     1    45   125  0.429  0.455  0.468  0.360  0.382  0.412  0.407  0.395  0.000  0.000
 1991 241    17   139      0      0      2     1    45   125  0.422  0.454  0.467  0.361  0.382  0.412  0.407  0.395  0.000  0.000
 1991 242    18   139      0      0      2     1    45   125  0.417  0.452  0.465  0.362  0.382  0.412  0.407  0.395  0.000  0.000
 1991 243    19   139      0      0      4     1    45   125  0.439  0.450  0.464  0.363  0.382  0.411  0.407  0.395  0.000  0.000
 1991 244    20   152      0      0     19     1    45   125  0.531  0.536  0.463  0.364  0.383  0.411  0.407  0.395  0.000  0.000
 1991 245    21   151      0      0     19     1    45   125  0.517  0.525  0.468  0.365  0.383  0.411  0.407  0.395  0.000  0.000
 1991 246    22   149      0      0     19     1    45   125  0.481  0.516  0.471  0.366  0.383  0.411  0.407  0.395  0.000  0.000
 1991 247    23   146      0      0     19     1    45   125  0.440  0.503  0.473  0.367  0.384  0.410  0.406  0.395  0.000  0.000
 1991 248    24   145      0      0     19     1    45   125  0.433  0.490  0.473  0.368  0.384  0.410  0.406  0.395  0.000  0.000
 1991 249    25   144      0      0     19     1    45   125  0.427  0.481  0.473  0.369  0.384  0.410  0.406  0.395  0.000  0.000
 1991 250    26   150      0      0     27     1    45   125  0.552  0.482  0.473  0.370  0.385  0.410  0.406  0.395  0.000  0.000
 1991 251    27   149      0      0     27     1    45   125  0.501  0.496  0.473  0.371  0.385  0.409  0.406  0.395  0.000  0.000
 1991 252    28   146      0      0     27     1    45   125  0.441  0.495  0.474  0.372  0.385  0.409  0.406  0.395  0.000  0.000
 1991 253    29   145      0      0     27     1    45   125  0.429  0.485  0.474  0.373  0.386  0.409  0.406  0.394  0.000  0.000
 1991 254    30   144      0      0     27     1    45   125  0.421  0.477  0.474  0.374  0.386  0.409  0.406  0.394  0.000  0.000
 1991 255    31   143      0      0     27     1    45   125  0.415  0.471  0.473  0.375  0.386  0.409  0.406  0.394  0.000  0.000
 1991 256    32   142      0      0     27     1    45   125  0.409  0.465  0.471  0.376  0.386  0.408  0.406  0.394  0.000  0.000
 1991 257    33   141      0      0     27     1    45   125  0.405  0.461  0.470  0.377  0.387  0.408  0.405  0.394  0.000  0.000
 1991 258    34   157      0      0     44     1    45   125  0.554  0.543  0.471  0.377  0.387  0.408  0.405  0.394  0.000  0.000
 1991 259    35   157      0      0     47     1    45   125  0.514  0.544  0.483  0.378  0.387  0.408  0.405  0.394  0.000  0.000
 1991 260    36   168      0      0     60     1    45   125  0.555  0.551  0.540  0.379  0.387  0.408  0.405  0.394  0.000  0.000
 1991 261    37   217      2      3    118     1    45   125  0.484  0.567  0.564  0.474  0.461  0.447  0.439  0.420  0.000  0.000
 1991 262    38   200      2     16    118     1    45   125  0.456  0.536  0.555  0.459  0.449  0.436  0.427  0.410  0.000  0.000
 1991 263    39   190      2     24    118     1    45   125  0.455  0.521  0.545  0.451  0.442  0.429  0.419  0.404  0.000  0.000
 1991 264    40   185      2     28    118     1    45   125  0.458  0.514  0.538  0.445  0.437  0.425  0.415  0.400  0.000  0.000
