*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:40:54

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0037 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1990 213    29    24     2     0.0  135.7   16633  120.8   15.0  60.2  18.4  17.9  10.1   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.82  0.63  0.00  0.00   13.38   45.86    0.00    0.00    0.41
 1990 214    30    24     2     0.0  136.1   16632  121.3   14.9  60.3  18.5  18.0  10.1   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.80  0.62  0.00  0.00   13.78   46.36    0.00    0.00    0.41
 1990 215    31    24     2     0.0  136.6   16632  121.8   14.8  60.3  18.5  18.1  10.1   5.8   0.5   1.1   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.79  0.60  0.00  0.00   14.22   46.89    0.00    0.00    0.41
 1990 216    32    24     2     0.0  137.1   16631  122.3   14.7  60.4  18.6  18.2  10.2   5.8   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.78  0.58  0.00  0.00   14.70   47.44    0.00    0.00    0.41
 1990 217    33    24     2     0.0  137.6   16631  122.9   14.6  60.5  18.6  18.3  10.2   5.9   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.58  0.76  0.57  0.00  0.00   15.22   48.04    0.00    0.00    0.41
 1990 218    34    24     2     0.0  138.2   16630  123.6   14.6  60.7  18.7  18.4  10.3   5.9   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.58  0.75  0.55  0.00  0.00   15.81   48.69    0.00    0.00    0.41
 1990 219    35    24     2     0.0  138.8   16630  124.3   14.5  60.8  18.8  18.5  10.3   5.9   0.6   1.2   1.1   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.58  0.74  0.54  0.00  0.00   16.42   49.38    0.00    0.00    0.41
 1990 220    36    24     2     0.0  139.4   16629  125.0   14.4  61.0  18.9  18.6  10.3   6.0   0.6   1.2   1.1   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.59  0.73  0.53  0.00  0.00   17.08   50.11    0.00    0.00    0.42
 1990 221    37    24     2     0.0  139.9   16628  125.6   14.3  61.1  18.9  18.7  10.4   6.0   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.59  0.71  0.51  0.00  0.00   17.75   50.87    0.00    0.00    0.42
 1990 222    38    24     2     0.0  140.6   16628  126.3   14.3  61.3  19.0  18.8  10.4   6.0   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.59  0.70  0.50  0.00  0.00   18.43   51.62    0.00    0.00    0.42
 1990 223    39    24     2     0.0  141.1   16627  127.0   14.1  61.5  19.1  18.9  10.5   6.1   0.7   1.3   1.2   0.0   0.0   0.0   0.4   1.1   0.6   0.7  1.59  0.69  0.49  0.00  0.00   18.97   52.34    0.00    0.00    0.42
 1990 224    40    24     2     0.0  141.7   16627  127.7   13.9  61.5  19.2  19.1  10.5   6.1   0.7   1.3   1.2   0.0   0.0   0.0   0.4   1.1   0.6   0.7  1.59  0.68  0.47  0.00  0.00   19.52   53.02    0.00    0.00    0.42
 1990 225    41    24     2     0.0  142.2   16626  128.4   13.8  61.6  19.3  19.2  10.6   6.1   0.7   1.3   1.2   0.0   0.0   0.0   0.3   1.1   0.6   0.6  1.60  0.67  0.46  0.00  0.00   20.07   53.69    0.00    0.00    0.42
 1990 226    42    24     2     0.0  142.8   16625  129.1   13.7  61.7  19.4  19.3  10.6   6.2   0.8   1.3   1.2   0.0   0.0   0.0   0.3   1.1   0.6   0.6  1.60  0.66  0.45  0.00  0.00   20.64   54.35    0.00    0.00    0.43
 1990 227    43    24     2     0.0  143.3   16625  129.7   13.6  31.5  34.6  19.4  10.6   6.2   0.8   1.3   1.3   0.0   0.0   0.0   0.3   1.1   0.6   0.6  1.60  0.65  0.44  0.00  0.00   21.21   55.02    0.00    0.00    0.43
 1990 228    44    24     2     0.0  144.0   16624  130.3   13.7  29.4  35.5  19.8  10.7   6.2   0.8   1.4   1.3   0.0   0.0   0.1   0.3   1.1   0.6   0.6  1.60  0.64  0.43  0.00  0.00   21.88   55.63    0.00    0.00    0.43
 1990 229    45    24     2     0.0  144.5   16624  131.0   13.6  29.5  35.2  20.1  10.7   6.3   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.1   0.6   0.6  1.60  0.63  0.42  0.00  0.00   22.45   56.30    0.00    0.00    0.43
 1990 230    46    24     2     0.0  145.0   16623  131.5   13.5  29.5  35.1  20.3  10.8   6.3   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.6   0.6  1.61  0.62  0.41  0.00  0.00   22.97   56.92    0.00    0.00    0.43
 1990 231    47    24     2     0.0  145.4   16623  132.0   13.4  29.6  35.0  20.5  10.8   6.3   0.8   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.6   0.6  1.61  0.61  0.40  0.00  0.00   23.46   57.50    0.00    0.00    0.43
 1990 232    48    24     2     0.0  145.7   16622  132.4   13.3  29.6  34.8  20.7  10.8   6.4   0.9   1.4   1.3   0.0   0.0   0.1   0.4   1.0   0.6   0.6  1.61  0.60  0.39  0.00  0.00   23.92   58.04    0.00    0.00    0.44
 1990 233    49    24     2     0.0  145.8   16622  132.6   13.2  29.7  34.6  20.8  10.9   6.4   0.9   1.5   1.4   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.61  0.60  0.38  0.00  0.00   24.39   58.60    0.00    0.00    0.44
 1990 234    50    24     2     0.0  145.9   16621  132.8   13.1  29.7  34.4  20.8  10.9   6.4   0.9   1.5   1.4   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.61  0.59  0.37  0.00  0.00   24.86   59.15    0.00    0.00    0.44
 1990 235    51    24     2     0.0  146.1   16621  133.1   13.0  29.8  34.3  20.9  10.9   6.4   0.9   1.5   1.4   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.61  0.58  0.36  0.00  0.00   25.32   59.69    0.00    0.00    0.44
 1990 236    52    24     2     0.0  146.1   16620  133.2   13.0  29.8  34.2  20.9  11.0   6.5   0.9   1.5   1.4   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.62  0.58  0.36  0.00  0.00   25.76   60.20    0.00    0.00    0.44
 1990 237    53    24     2     0.0  146.5   16620  133.6   12.9  29.9  34.2  20.9  11.0   6.5   1.0   1.5   1.4   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.62  0.57  0.35  0.00  0.00   26.18   60.69    0.00    0.00    0.45
 1990 238    54    24     2     0.0  146.7   16619  133.9   12.8  29.9  34.2  21.0  11.0   6.5   1.0   1.5   1.4   0.0   0.0   0.1   0.4   0.8   0.6   0.6  1.62  0.56  0.34  0.00  0.00   26.60   61.18    0.00    0.00    0.45
 1990 239    55    24     2     0.0  146.6   16619  133.8   12.7  10.3  33.3  27.9  11.0   6.5   1.0   1.6   1.4   0.0   0.0   0.1   0.4   0.8   0.6   0.6  1.62  0.56  0.33  0.00  0.00   27.03   61.68    0.00    0.00    0.45
 1990 240    56    24     2     0.0  146.6   16618  133.7   12.9   9.9  32.1  28.5  11.2   6.6   1.0   1.6   1.4   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.62  0.55  0.33  0.00  0.00   27.58   62.08    0.00    0.00    0.45
 1990 241    57    24     2     0.0  146.4   16618  133.5   13.0   9.9  31.4  28.6  11.3   6.6   1.0   1.6   1.4   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.62  0.54  0.32  0.00  0.00   28.11   62.53    0.00    0.00    0.45
 1990 242    58    24     2     0.0  147.0   16617  134.0   13.0  10.0  31.4  28.6  11.5   6.6   1.0   1.6   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.54  0.31  0.00  0.00   28.62   63.04    0.00    0.00    0.46
 1990 243    59    24     2     0.0  147.5   16617  134.5   12.9  10.2  31.5  28.5  11.6   6.6   1.1   1.6   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.53  0.31  0.00  0.00   29.12   63.54    0.00    0.00    0.46
 1990 244    60    24     2     0.0  147.8   16616  134.9   12.9  10.4  31.4  28.5  11.7   6.6   1.1   1.6   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.53  0.30  0.00  0.00   29.55   63.99    0.00    0.00    0.46
 1990 245    61    24     2     0.0  148.1   16616  135.2   12.9  10.2  31.5  28.4  11.8   6.7   1.1   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.52  0.30  0.00  0.00   29.95   64.42    0.00    0.00    0.46
 1990 246    62    24     2     0.0  148.5   16616  135.6   12.9  10.3  31.5  28.4  11.9   6.7   1.1   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.52  0.29  0.00  0.00   30.35   64.83    0.00    0.00    0.47
 1990 247    63    24     2     0.0  148.9   16615  136.0   12.9  10.6  31.5  28.4  12.0   6.7   1.1   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.51  0.29  0.00  0.00   30.76   65.26    0.00    0.00    0.47
 1990 248    64    24     2     0.0  149.2   16615  136.4   12.8  10.8  31.5  28.4  12.1   6.7   1.1   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.63  0.51  0.28  0.00  0.00   31.14   65.67    0.00    0.00    0.47
 1990 249    65    24     2     0.0  149.4   16614  136.6   12.8  11.1  31.3  28.3  12.2   6.7   1.2   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.50  0.28  0.00  0.00   31.55   66.09    0.00    0.00    0.47
 1990 250    66    24     2     0.0  149.8   16614  137.0   12.8  10.7  31.6  28.3  12.3   6.8   1.2   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.64  0.50  0.27  0.00  0.00   31.99   66.54    0.00    0.00    0.48
 1990 251    67    24     2     0.0  150.2   16614  137.3   12.8   6.0  28.5  31.8  12.5   6.8   1.2   1.7   1.5   0.0   0.0   0.2   0.5   1.0   0.6   0.6  1.64  0.50  0.27  0.00  0.00   32.47   66.98    0.00    0.00    0.48
 1990 252    68    24     2     0.0  150.5   16613  137.5   13.0   6.1  27.7  31.4  13.3   6.8   1.2   1.8   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.64  0.49  0.26  0.00  0.00   32.93   67.31    0.00    0.00    0.48
 1990 253    69    24     2     0.0  150.9   16613  137.9   13.0   6.5  27.3  31.4  13.5   6.8   1.2   1.8   1.6   0.0   0.0   0.1   0.6   1.0   0.6   0.6  1.64  0.49  0.26  0.00  0.00   33.43   67.75    0.00    0.00    0.48
 1990 254    70    24     2     0.0  150.7   16612  137.8   13.0   4.1  22.3  31.4  16.5   7.2   1.3   1.8   1.6   0.0   0.0   0.1   0.6   1.0   0.6   0.6  1.64  0.48  0.25  0.00  0.00   33.98   68.32    0.00    0.00    0.49
 1990 255    71    24     2     0.0  150.6   16611  137.3   13.3   4.1  21.8  30.6  16.4   8.0   1.3   1.8   1.6   0.0   0.0   0.2   0.7   1.1   0.6   0.6  1.64  0.48  0.25  0.00  0.00   34.55   68.58    0.00    0.00    0.49
 1990 256    72    24     2     0.0  150.4   16611  136.9   13.5   4.4  21.4  30.1  16.4   8.5   1.3   1.8   1.6   0.0   0.0   0.1   0.7   1.2   0.6   0.6  1.64  0.48  0.25  0.00  0.00   35.12   68.93    0.00    0.00    0.49
 1990 257    73    24     2     0.0  150.2   16610  136.7   13.6   5.0  21.0  29.8  16.3   8.6   1.3   1.8   1.6   0.0   0.0   0.1   0.7   1.3   0.7   0.6  1.64  0.47  0.24  0.00  0.00   35.67   69.38    0.00    0.00    0.50
 1990 258    74    24     2     0.0  150.2   16610  136.6   13.5   5.6  20.7  29.6  16.3   8.6   1.3   1.8   1.6   0.0   0.0   0.1   0.7   1.2   0.7   0.6  1.65  0.47  0.24  0.00  0.00   36.18   69.91    0.00    0.00    0.50
 1990 259    75    24     2     0.0  149.6   16609  136.1   13.5   6.2  20.3  29.3  16.3   8.6   1.4   1.9   1.6   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.65  0.47  0.24  0.00  0.00   36.65   70.40    0.01    0.00    0.50
 1990 260    76    24     2     0.0  149.7   16609  136.2   13.5   6.7  20.2  29.1  16.3   8.7   1.4   1.9   1.6   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.65  0.46  0.23  0.00  0.00   37.11   70.87    0.01    0.00    0.51
 1990 261    77    24     2     0.0  149.3   16608  135.9   13.4   3.5  15.6  28.2  18.3  10.3   1.7   1.9   1.6   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.65  0.46  0.23  0.00  0.00   37.58   71.41    0.01    0.00    0.51
 1990 262    78    24     2     0.2  148.9   16608  135.2   13.7   3.5  15.2  27.4  17.8  10.5   2.1   1.9   1.7   0.0   0.0   0.2   0.7   1.3   0.7   0.6  1.65  0.46  0.23  0.00  0.00   38.08   71.59    0.01    0.00    0.51
 1990 263    79    24     2     0.4  148.0   16607  134.0   13.9   3.6  14.8  26.6  17.5  10.5   2.3   1.9   1.7   0.0   0.0   0.1   0.7   1.3   0.7   0.6  1.65  0.46  0.22  0.00  0.00   38.61   71.85    0.01    0.00    0.52
 1990 264    80    24     2     0.5  148.4   16607  134.2   14.2   4.0  14.7  26.5  17.4  10.5   2.4   2.0   1.7   0.0   0.0   0.1   0.7   1.4   0.8   0.6  1.66  0.47  0.22  0.00  0.00   39.13   72.15    0.01    0.00    0.52
 1990 265    81    24     2     0.5  148.6   16606  134.4   14.2   4.3  14.7  26.5  17.3  10.5   2.4   2.0   1.7   0.0   0.0   0.1   0.6   1.4   0.8   0.6  1.68  0.47  0.23  0.00  0.00   39.65   72.59    0.01    0.00    0.52
 1990 266    82    24     2     0.5  146.6   16606  132.3   14.3   4.6  14.1  25.7  17.1  10.5   2.4   2.0   1.7   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.69  0.48  0.23  0.00  0.00   40.18   73.02    0.04    0.00    0.53
 1990 267    83    24     2     0.5  146.3   16605  132.0   14.3   5.0  14.0  25.5  17.1  10.5   2.4   2.0   1.7   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.70  0.49  0.23  0.00  0.00   40.69   73.43    0.05    0.00    0.53
 1990 268    84    24     2     0.5  146.3   16605  131.9   14.4   5.3  14.0  25.3  17.1  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.72  0.49  0.23  0.00  0.00   41.18   73.89    0.05    0.00    0.53
 1990 269    85    24     2     0.5  146.1   16604  131.7   14.4   5.6  13.9  25.1  17.1  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.73  0.50  0.23  0.00  0.00   41.67   74.33    0.06    0.00    0.53
 1990 270    86    24     2     0.5  145.6   16604  131.2   14.4   5.9  13.8  24.8  17.0  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.6   1.2   0.8   0.7  1.74  0.50  0.23  0.00  0.00   42.15   74.77    0.06    0.00    0.54
 1990 271    87    24     2     0.5  144.3   16603  129.8   14.4   6.0  13.5  24.2  16.9  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.76  0.51  0.23  0.00  0.00   42.66   75.22    0.07    0.00    0.54
 1990 272    88    24     2     0.5  143.9   16603  129.4   14.5   6.3  13.5  24.0  16.8  10.6   2.5   2.0   1.7   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.77  0.51  0.23  0.00  0.00   43.19   75.69    0.07    0.00    0.54
 1990 273    89    24     2     0.5  142.0   16602  127.5   14.5   6.3  13.1  23.2  16.6  10.6   2.5   2.0   1.7   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.78  0.52  0.24  0.00  0.00   43.76   76.19    0.07    0.00    0.54
 1990 274    90    24     2     0.5  140.4   16602  125.9   14.5   6.4  12.8  22.6  16.5  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.80  0.53  0.24  0.00  0.00   44.36   76.72    0.07    0.00    0.55
 1990 275    91    24     2     0.5  137.9   16601  123.6   14.4   6.4  12.4  21.7  16.2  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.80  0.53  0.24  0.00  0.00   44.98   77.41    0.07    0.00    0.55
 1990 276    92    24     2     0.5  135.1   16600  120.8   14.3   6.3  12.0  20.7  16.0  10.5   2.5   2.0   1.7   0.0   0.0   0.1   0.5   1.1   0.7   0.8  1.80  0.54  0.24  0.00  0.00   45.61   78.08    0.07    0.00    0.55
 1990 277    93    24     2     0.5  132.1   16600  118.0   14.1   6.2  11.5  19.7  15.7  10.4   2.6   2.0   1.7   0.0   0.0   0.1   0.4   1.0   0.7   0.8  1.80  0.54  0.24  0.00  0.00   46.24   78.78    0.07    0.00    0.56
 1990 278    94    24     2     0.5  128.7   16599  114.6   14.0   6.1  11.0  18.6  15.3  10.2   2.6   2.0   1.7   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.80  0.55  0.24  0.00  0.00   46.90   79.50    0.07    0.00    0.56
 1990 279    95    24     2     0.5  127.3   16599  113.4   13.9   3.4  11.4  18.6  15.2  10.2   2.6   2.0   1.7   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.80  0.55  0.24  0.00  0.00   47.53   80.18    0.07    0.00    0.56
 1990 280    96    24     2     0.5  124.7   16598  110.6   14.0   2.9  10.5  18.2  14.9  10.0   2.6   2.0   1.7   0.0   0.0   0.2   0.5   1.0   0.6   0.7  1.79  0.56  0.25  0.00  0.00   48.20   80.67    0.07    0.00    0.56
 1990 281    97    24     2     0.6  122.8   16597  108.7   14.2   1.2   6.4  14.9  15.0  12.0   3.7   2.2   1.8   0.0   0.0   0.2   0.6   1.0   0.6   0.7  1.79  0.56  0.25  0.00  0.00   48.88   81.16    0.07    0.00    0.59
 1990 282    98    24     2     1.3  119.6   16597  105.0   14.6   1.1   5.9  13.9  14.1  11.5   3.9   2.4   1.8   0.0   0.0   0.3   0.7   1.0   0.7   0.7  1.81  0.57  0.25  0.00  0.00   49.50   81.30    0.09    0.00    0.60
 1990 283    99    24     2     1.6  115.2   16596  100.4   14.7   1.3   5.3  12.6  13.3  11.0   4.0   2.4   1.8   0.0   0.0   0.1   0.8   1.1   0.7   0.7  1.83  0.58  0.25  0.00  0.00   50.11   81.60    0.09    0.00    0.60
 1990 284   100    24     2     1.8  112.0   16595   97.3   14.7   1.4   5.1  11.8  12.9  10.7   4.0   2.4   1.9   0.0   0.0   0.1   0.7   1.0   0.7   0.7  1.84  0.58  0.25  0.00  0.00   50.72   82.10    0.10    0.00    0.61
