*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:09

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0190 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1992 257    33    30    2.9    0.0    2.9   0.00   3.90    2.6    2.3    0.5    3.9   3.90   1.21    0.00    0.03
 1992 258    34    31    3.1    0.0    3.1   0.00   3.83    3.1    2.5    0.5    3.8   3.83   1.27    0.00    0.04
 1992 259    35    32    3.3    0.0    3.3   0.00   3.71    3.6    2.8    0.5    3.7   3.71   1.27    0.00    0.04
 1992 260    36    33    3.7    0.0    3.7   0.00   3.60    4.0    3.2    0.5    3.6   3.60   1.17    0.00    0.05
 1992 261    37    34    4.2    0.0    4.2   0.00   3.42    4.7    3.7    0.5    3.4   3.42   1.18    0.00    0.06
 1992 262    38    35    5.1    0.0    5.1   0.00   3.81    6.1    4.5    0.5    3.8   3.81   1.31    0.00    0.07
 1992 263    39    36    5.4    0.0    5.4   0.00   3.80    6.9    4.9    0.5    3.8   3.80   1.28    0.00    0.08
 1992 264    40    37    5.8    0.0    5.8   0.00   3.60    7.6    5.2    0.5    3.6   3.60   1.23    0.00    0.09
 1992 265    41    38    6.4    0.0    6.4   0.00   3.40    8.6    5.9    0.5    3.4   3.40   1.20    0.00    0.11
 1992 266    42    39    7.6    0.0    7.6   0.00   3.89    9.6    7.0    0.5    3.9   3.89   1.13    0.00    0.12
 1992 267    43    40    7.8    0.0    7.8   0.00   3.77   10.4    7.3    0.5    3.8   3.77   1.20    0.00    0.14
 1992 268    44    41    8.3    0.0    8.3   0.00   3.83   10.7    7.7    0.5    3.8   3.83   1.11    0.00    0.16
 1992 269    45    42    8.6    0.0    8.6   0.00   3.95   12.1    8.1    0.6    4.0   3.95   1.36    0.00    0.18
 1992 270    46    43    8.7    0.0    8.7   0.00   3.92   12.4    8.1    0.5    3.9   3.92   1.31    0.00    0.20
 1992 271    47    44    8.8    0.0    8.8   0.00   3.75   12.4    8.3    0.5    3.7   3.75   1.18    0.00    0.23
 1992 272    48    45    9.3    0.0    9.3   0.00   3.67   13.4    8.8    0.5    3.7   3.67   1.17    0.00    0.25
 1992 273    49    46   10.0    0.0   10.0   0.00   3.60   14.6    9.5    0.5    3.6   3.60   1.17    0.00    0.28
 1992 274    50    47   10.8    0.0   10.8   0.00   3.46   15.9   10.4    0.5    3.5   3.46   1.15    0.00    0.31
 1992 275    51    48   12.2    0.0   12.2   0.00   3.68   17.4   11.7    0.5    3.7   3.68   1.12    0.00    0.34
 1992 276    52    49   12.9    0.0   12.9   0.00   3.49   18.2   12.4    0.5    3.5   3.49   1.10    0.00    0.37
 1992 277    53    50   14.1    0.0   14.1   0.00   3.48   20.3   13.6    0.5    3.5   3.48   1.15    0.00    0.40
 1992 278    54    51   17.3    0.0   17.3   0.00   3.78   23.9   16.8    0.5    3.8   3.78   1.14    0.00    0.44
 1992 279    55    52   18.0    0.0   18.0   0.00   3.68   24.4   17.5    0.5    3.7   3.68   1.09    0.00    0.48
 1992 280    56    53   18.6    0.0   18.6   0.00   3.64   27.0   18.1    0.5    3.6   3.64   1.25    0.00    0.52
 1992 281    57    54   19.1    0.0   19.1   0.00   3.63   28.1   18.6    0.5    3.6   3.63   1.23    0.00    0.56
 1992 282    58    55   19.7    0.0   19.7   0.00   3.58   29.6   19.2    0.5    3.6   3.58   1.21    0.00    0.62
 1992 283    59    56   20.8    0.0   20.8   0.00   3.54   31.5   20.3    0.5    3.5   3.54   1.17    0.00    0.67
 1992 284    60    57   22.3    0.0   22.3   0.00   3.51   34.1   21.7    0.5    3.5   3.51   1.17    0.00    0.73
 1992 285    61    58   24.2    0.0   24.2   0.00   3.48   36.1   23.6    0.6    3.5   3.48   1.12    0.00    0.80
 1992 286    62    59   26.2    0.0   26.2   0.00   3.45   39.4   25.6    0.7    3.5   3.45   1.15    0.00    0.86
 1992 287    63    60   28.5    0.0   28.5   0.00   3.42   43.1   27.7    0.8    3.4   3.42   1.16    0.00    0.93
 1992 288    64    61   31.7    0.0   31.7   0.00   3.39   47.2   30.7    1.0    3.4   3.39   1.14    0.00    1.01
 1992 289    65    62   34.3    0.0   34.3   0.00   3.34   48.7   33.0    1.3    3.3   3.34   1.07    0.00    1.09
 1992 290    66    63   37.0    0.0   37.0   0.00   3.31   51.7   35.4    1.6    3.3   3.31   1.08    0.00    1.17
 1992 291    67    64   39.3    0.0   39.3   0.00   3.28   56.5   37.4    1.9    3.3   3.28   1.15    0.00    1.25
 1992 292    68    65   41.1    0.0   41.1   0.00   3.26   60.3   38.9    2.2    3.3   3.26   1.17    0.00    1.34
 1992 293    69    66   43.2    0.0   43.2   0.00   3.24   61.3   40.6    2.6    3.2   3.24   1.08    0.00    1.44
 1992 294    70    67   45.1    0.0   45.1   0.00   3.22   66.0   42.2    2.9    3.2   3.22   1.15    0.00    1.54
 1992 295    71    68   46.8    0.0   46.8   0.00   3.20   69.7   43.5    3.3    3.2   3.20   1.16    0.00    1.65
 1992 296    72    69   49.2    0.0   49.2   0.00   3.18   73.5   45.4    3.8    3.2   3.18   1.14    0.00    1.77
 1992 297    73    70   52.8    0.0   52.8   0.00   3.15   78.3   48.1    4.7    3.1   3.15   1.13    0.00    1.90
 1992 298    74    71   57.6    0.0   57.6   0.00   3.11   84.0   51.5    6.1    3.1   3.11   1.12    0.00    2.03
 1992 299    75    72   61.3    0.0   61.3   0.00   3.07   86.5   54.0    7.3    3.1   3.07   1.07    0.00    2.17
 1992 300    76    73   66.4    0.0   66.4   0.00   3.03   94.3   57.3    9.1    3.0   3.03   1.12    0.00    2.30
 1992 301    77    74   71.9    0.0   71.9   0.00   2.99  101.1   60.6   11.3    3.0   2.99   1.12    0.00    2.44
 1992 302    78    75   73.6    0.0   73.6   0.00   3.00  102.5   61.7   11.8    3.0   3.00   1.10    0.00    2.59
 1992 303    79    76   75.1    0.0   75.1   0.00   2.96  107.5   62.5   12.6    3.0   2.96   1.14    0.00    2.74
 1992 304    80    77   77.4    0.0   77.4   0.00   2.94  111.5   63.8   13.7    2.9   2.94   1.13    0.00    2.91
 1992 305    81    78   80.0    0.0   80.0   0.00   2.91  115.6   65.1   14.9    2.9   2.91   1.12    0.00    3.08
 1992 306    82    79   82.4    0.0   82.4   0.00   2.83  118.9   66.0   16.5    2.8   2.83   1.10    0.00    3.26
 1992 307    83    80   84.7    0.0   84.7   0.00   2.69  121.6   66.1   18.5    2.7   2.69   1.07    0.00    3.45
 1992 308    84    81   86.3    0.0   86.3   0.00   2.64  123.8   66.6   19.7    2.6   2.64   1.05    0.00    3.64
 1992 309    85    82   87.4    0.0   87.4   0.00   2.64  125.5   67.2   20.2    2.6   2.64   1.04    0.00    3.83
 1992 310    86    83   88.5    0.0   88.5   0.00   2.63  127.3   67.7   20.8    2.6   2.63   1.02    0.00    4.03
 1992 311    87    84   89.4    0.0   89.4   0.00   2.59  128.7   67.8   21.6    2.6   2.59   0.99    0.00    4.23
 1992 312    88    85   90.1    0.0   90.1   0.00   2.52  130.0   67.6   22.6    2.5   2.52   0.97    0.00    4.43
 1992 313    89    86   90.7    0.0   90.7   0.00   2.42  130.9   66.9   23.8    2.4   2.42   0.94    0.00    4.63
 1992 314    90    87   91.3    0.0   91.3   0.00   2.29  131.7   65.8   25.4    2.3   2.29   0.92    0.00    4.83
 1992 315    91    88   91.8    0.0   91.8   0.00   2.22  132.4   66.2   25.6    2.2   2.22   0.93    0.00    5.04
 1992 316    92    89   92.3    0.0   92.3   0.00   2.04  133.0   64.7   27.6    2.0   2.04   0.93    0.00    5.25
 1992 317    93    90   92.9    0.0   92.9   0.00   1.90  133.7   63.1   29.8    1.9   1.90   0.92    0.00    5.45
 1992 318    94    91   93.4    0.0   93.4   0.00   1.80  134.4   61.9   31.5    1.8   1.80   0.90    0.00    5.66
 1992 319    95    92   94.0    0.0   94.0   0.00   1.71  135.1   60.6   33.4    1.7   1.71   0.90    0.00    5.87
 1992 320    96    93   94.6    0.0   94.6   0.00   1.64  135.8   59.6   35.0    1.6   1.64   0.90    0.00    6.08
 1992 321    97    94   95.0    0.0   95.0   0.00   1.61  136.3   59.1   35.9    1.6   1.61   0.87    0.00    6.29
 1992 322    98    95   96.1    0.0   96.1   0.00   1.59  137.7   59.2   37.0    1.6   1.59   0.84    0.00    6.50
 1992 323    99    96   97.0    0.0   97.0   0.00   1.57  138.8   59.0   38.0    1.6   1.57   0.82    0.00    6.71
 1992 324   100    97   97.9    0.0   97.9   0.00   1.54  140.0   58.6   39.4    1.5   1.54   0.80    0.00    6.92
 1992 325   101    98   98.8    0.0   98.8   0.00   1.49  141.0   57.9   40.9    1.5   1.49   0.80    0.00    7.13
 1992 326   102    99   99.6    0.0   99.6   0.00   1.48  142.0   57.7   41.8    1.5   1.48   0.81    0.00    7.35
 1992 327   103   100  100.3    0.0  100.3   0.00   1.46  142.9   57.6   42.7    1.5   1.46   0.79    0.00    7.56
 1992 328   104   101  101.0    0.0  101.0   0.00   1.45  143.8   57.6   43.4    1.5   1.45   0.77    0.00    7.78
 1992 329   105   102  101.5    0.0  101.5   0.00   1.43  144.5   57.1   44.4    1.4   1.43   0.76    0.00    7.99
 1992 330   106   103  102.2    0.0  102.2   0.00   1.40  145.4   56.7   45.5    1.4   1.40   0.76    0.00    8.21
 1992 331   107   104  102.8    0.0  102.8   0.00   1.37  146.1   56.2   46.5    1.4   1.37   0.75    0.00    8.43
 1992 332   108   105  103.3    0.0  103.3   0.00   1.34  146.9   55.8   47.5    1.3   1.34   0.74    0.00    8.65
 1992 333   109   106  103.9    0.0  103.9   0.00   1.32  147.7   55.4   48.5    1.3   1.32   0.74    0.00    8.87
 1992 334   110   107  104.5    0.0  104.5   0.00   1.29  148.4   54.9   49.6    1.3   1.29   0.74    0.00    9.09
 1992 335   111   108  105.1    0.0  105.1   0.00   1.40  149.2   59.2   45.9    1.4   1.40   0.73    0.00    9.31
 1992 336   112   109  105.6    0.0  105.6   0.00   1.41  149.8   58.8   46.8    1.4   1.41   0.72    0.00    9.53
 1992 337   113   110  106.2    0.0  106.2   0.00   1.42  150.7   58.5   47.6    1.4   1.42   0.70    0.00    9.75
 1992 338   114   111  106.7    0.0  106.7   0.00   1.42  151.4   58.1   48.6    1.4   1.42   0.69    0.00    9.98
 1992 339   115   112  107.2    0.0  107.2   0.00   1.43  152.2   57.5   49.6    1.4   1.43   0.68    0.00   10.20
 1992 340   116   113  107.7    0.0  107.7   0.00   1.43  153.1   57.0   50.7    1.4   1.43   0.69    0.00   10.43
 1992 341   117   114  108.3    0.0  108.3   0.00   1.44  153.9   56.3   52.0    1.4   1.44   0.68    0.00   10.66
 1992 342   118   115  108.7    0.0  108.7   0.00   1.44  154.7   55.6   53.1    1.4   1.44   0.68    0.00   10.89
 1992 343   119   116  109.4    0.0  109.4   0.00   1.45  155.8   55.0   54.3    1.4   1.45   0.68    0.00   11.12
 1992 344   120   117  109.9    0.0  109.9   0.00   1.45  156.7   54.3   55.6    1.5   1.45   0.68    0.00   11.35
 1992 345   121   118  110.4    0.0  110.4   0.00   1.46  157.6   53.5   56.9    1.5   1.46   0.68    0.00   11.58
 1992 346   122   119  110.9    0.0  110.9   0.00   1.47  158.5   52.7   58.2    1.5   1.47   0.68    0.00   11.82
 1992 347   123   120  111.3    0.0  111.3   0.00   1.47  159.3   51.9   59.5    1.5   1.47   0.68    0.00   12.06
 1992 348   124   121  111.8    3.9  107.9   1.38   1.43  160.2   50.3   57.6    1.4   1.43   0.68    0.00   12.30
 1992 349   125   122  112.2    7.4  104.9   1.37   1.39  161.0   48.9   56.0    1.4   1.39   0.68    0.00   12.54
 1992 350   126   123  112.7    9.9  102.8   1.35   1.36  161.8   47.9   54.9    1.4   1.36   0.68    0.00   12.78
 1992 351   127   124  113.0   13.1  100.0   1.34   1.32  162.4   46.6   53.4    1.3   1.32   0.69    0.00   13.03
 1992 352   128   125  113.6   16.6   97.0   1.33   1.28  163.3   45.2   51.8    1.3   1.28   0.69    0.00   13.27
 1992 353   129   126  114.0   20.0   94.0   1.32   1.25  164.1   43.8   50.2    1.2   1.25   0.69    0.00   13.52
 1992 354   130   127  114.5   23.4   91.1   1.31   1.21  164.9   42.5   48.7    1.2   1.21   0.70    0.00   13.77
 1992 355   131   128  114.9   26.7   88.2   1.31   1.17  165.7   41.1   47.1    1.2   1.17   0.70    0.00   14.02
 1992 356   132   129  115.4   30.0   85.4   1.30   1.13  166.5   39.8   45.6    1.1   1.13   0.71    0.00   14.28
 1992 357   133   130  115.8   33.2   82.5   1.29   1.11  167.1   38.9   43.6    1.1   1.11   0.71    0.00   14.53
 1992 358   134   131  116.2   36.4   79.8   1.28   1.08  167.8   38.1   41.7    1.1   1.08   0.72    0.00   14.79
 1992 359   135   132  116.8   39.5   77.3   1.27   1.04  168.9   36.6   40.8    1.0   1.04   0.73    0.00   15.04
 1992 360   136   133  117.2   42.3   74.9   1.26   1.00  169.5   35.2   39.8    1.0   1.00   0.73    0.00   15.30
 1992 361   137   134  117.8   44.7   73.1   1.25   0.97  170.5   34.0   39.0    1.0   0.97   0.73    0.00   15.56
 1992 362   138   135  118.2   47.1   71.1   1.24   0.94  171.2   33.1   38.0    0.9   0.94   0.73    0.00   15.82
 1992 363   139   136  118.7   50.0   68.8   1.23   0.91  172.0   32.0   36.7    0.9   0.91   0.74    0.00   16.09
 1992 364   140   137  119.2   52.8   66.5   1.22   0.90  172.8   31.6   34.9    0.9   0.90   0.75    0.00   16.35
 1992 365   141   138  119.7   55.2   64.5   1.20   0.88  173.5   31.1   33.3    0.9   0.88   0.75    0.00   16.62
 1992 366   142   139  120.1   57.3   62.8   1.20   0.87  174.2   30.7   32.1    0.9   0.87   0.76    0.00   16.88
 1993 001   143   140  120.2   59.6   60.7   1.19   0.86  174.5   30.1   30.6    0.9   0.86   0.77    0.00   17.15
 1993 002   144   141  120.5   61.8   58.6   1.18   0.84  174.8   29.5   29.1    0.8   0.84   0.77    0.00   17.42
 1993 003   145   142  120.7   64.1   56.6   1.17   0.82  175.2   29.0   27.6    0.8   0.82   0.78    0.00   17.69
 1993 004   146   143  120.9   66.7   54.2   1.16   0.80  175.5   28.1   26.1    0.8   0.80   0.78    0.00   17.96
 1993 005   147   144  121.2   69.3   51.9   1.15   0.77  176.1   26.9   25.0    0.8   0.77   0.79    0.00   18.23
 1993 006   148   145  121.8   71.8   50.0   1.14   0.73  177.0   25.8   24.2    0.7   0.73   0.79    0.00   18.50
 1993 007   149   146  122.2   74.2   48.0   1.13   0.72  177.7   25.3   22.7    0.7   0.72   0.80    0.00   18.77
 1993 008   150   147  122.6   76.5   46.1   1.12   0.70  178.3   24.5   21.6    0.7   0.70   0.81    0.00   19.05
 1993 009   151   148  123.0   78.6   44.3   1.11   0.67  178.8   23.5   20.8    0.7   0.67   0.81    0.00   19.32
 1993 010   152   149  123.6   80.8   42.8   1.10   0.64  179.7   22.7   20.1    0.6   0.64   0.82    0.00   19.60
 1993 011   153   150  124.2   82.9   41.3   1.09   0.62  180.6   21.9   19.4    0.6   0.62   0.83    0.00   19.88
 1993 012   154   151  124.9   84.9   40.0   1.08   0.61  181.7   21.3   18.7    0.6   0.61   0.84    0.00   20.15
 1993 013   155   152  125.6   86.9   38.7   1.07   0.60  182.7   20.9   17.7    0.6   0.60   0.85    0.00   20.43
 1993 014   156   153  126.3   88.8   37.5   1.06   0.59  183.7   20.7   16.8    0.6   0.59   0.86    0.00   20.72
 1993 015   157   154  127.0   90.7   36.3   1.05   0.58  184.6   20.3   16.0    0.6   0.58   0.86    0.00   21.00
 1993 016   158   155  127.4   91.4   36.0   1.04   0.58  185.1   20.2   15.7    0.6   0.58   0.87    0.00   21.28
 1993 017   159   156  128.0   92.5   35.4   1.03   0.57  186.0   19.9   15.5    0.6   0.57   0.88    0.00   21.57
 1993 018   160   157  128.7   93.6   35.1   1.03   0.56  187.0   19.7   15.3    0.6   0.56   0.89    0.00   21.85
 1993 019   161   158  128.7   93.6   35.1   1.03   0.56  188.0   19.7   15.3    0.6   0.56   0.89    0.00   21.85
 1993 020   162   159  128.7   93.6   35.1   1.03   0.56  188.9   19.7   15.3    0.6   0.56   0.89    0.00   21.85
 1993 021   163   160  128.7   93.6   35.1   1.03   0.56  189.9   19.7   15.3    0.6   0.56   0.89    0.00   21.85

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:09

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0190 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1993 227     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 228     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 229     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 230     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 231     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 232     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 233     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 234    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 235    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 236    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 237    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 238    14    11    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1993 239    15    12    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1993 240    16    13    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.10    0.00    0.00
 1993 241    17    14    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.07    0.00    0.00
 1993 242    18    15    1.3    0.0    1.3   0.00   4.51    0.2    0.6    0.6    4.5   4.51   1.05    0.00    0.00
 1993 243    19    16    1.2    0.0    1.2   0.00   4.46    0.2    0.6    0.6    4.5   4.46   1.13    0.00    0.00
 1993 244    20    17    1.2    0.0    1.2   0.00   4.45    0.2    0.6    0.6    4.5   4.45   1.13    0.00    0.00
 1993 245    21    18    1.2    0.0    1.2   0.00   4.45    0.2    0.6    0.6    4.4   4.45   1.24    0.00    0.00
 1993 246    22    19    1.2    0.0    1.2   0.00   4.44    0.2    0.6    0.6    4.4   4.44   1.25    0.00    0.00
 1993 247    23    20    1.2    0.0    1.2   0.00   4.41    0.3    0.6    0.6    4.4   4.41   1.20    0.00    0.00
 1993 248    24    21    1.2    0.0    1.2   0.00   4.40    0.3    0.6    0.6    4.4   4.40   1.21    0.00    0.01
 1993 249    25    22    1.2    0.0    1.2   0.00   4.37    0.3    0.6    0.6    4.4   4.37   1.22    0.00    0.01
 1993 250    26    23    1.2    0.0    1.2   0.00   4.36    0.4    0.6    0.6    4.4   4.36   1.31    0.00    0.01
 1993 251    27    24    1.2    0.0    1.2   0.00   4.35    0.5    0.6    0.6    4.4   4.35   1.32    0.00    0.01
 1993 252    28    25    1.2    0.0    1.2   0.00   4.09    0.5    0.6    0.6    4.1   4.09   1.24    0.00    0.01
 1993 253    29    26    1.3    0.0    1.3   0.00   3.87    0.7    0.7    0.5    3.9   3.87   1.21    0.00    0.02
 1993 254    30    27    1.4    0.0    1.4   0.00   4.13    0.9    0.9    0.6    4.1   4.13   1.26    0.00    0.02
 1993 255    31    28    1.5    0.0    1.5   0.00   3.98    1.0    0.9    0.6    4.0   3.98   1.23    0.00    0.02
 1993 256    32    29    1.6    0.0    1.6   0.00   4.03    1.1    1.1    0.6    4.0   4.03   1.12    0.00    0.03
 1993 257    33    30    1.7    0.0    1.7   0.00   3.86    1.3    1.2    0.5    3.9   3.86   1.16    0.00    0.03
 1993 258    34    31    1.9    0.0    1.9   0.00   3.71    1.6    1.4    0.5    3.7   3.71   1.17    0.00    0.03
 1993 259    35    32    2.2    0.0    2.2   0.00   3.61    2.0    1.7    0.5    3.6   3.61   1.22    0.00    0.04
 1993 260    36    33    2.5    0.0    2.5   0.00   3.63    2.6    2.0    0.5    3.6   3.63   1.23    0.00    0.04
 1993 261    37    34    2.9    0.0    2.9   0.00   3.60    3.0    2.4    0.5    3.6   3.60   1.14    0.00    0.05
 1993 262    38    35    3.4    0.0    3.4   0.00   3.64    3.7    2.9    0.5    3.6   3.64   1.19    0.00    0.06
 1993 263    39    36    3.8    0.0    3.8   0.00   3.80    4.4    3.3    0.5    3.8   3.80   1.21    0.00    0.07
 1993 264    40    37    4.2    0.0    4.2   0.00   4.12    4.8    3.6    0.6    4.1   4.12   1.21    0.00    0.07
 1993 265    41    38    4.2    0.0    4.2   0.00   4.07    4.8    3.6    0.6    4.1   4.07   1.19    0.00    0.07
 1993 266    42    39    4.2    0.0    4.2   0.00   3.84    4.8    3.7    0.5    3.8   3.84   1.17    0.00    0.07
 1993 267    43    40    4.5    0.0    4.5   0.00   3.78    5.1    4.0    0.5    3.8   3.78   1.11    0.00    0.08
 1993 268    44    41    4.9    0.0    4.9   0.00   3.72    5.5    4.3    0.5    3.7   3.72   1.11    0.00    0.09
 1993 269    45    42    5.4    0.0    5.4   0.00   3.85    6.2    4.8    0.5    3.8   3.85   1.15    0.00    0.10
 1993 270    46    43    5.7    0.0    5.7   0.00   3.65    7.0    5.1    0.5    3.7   3.65   1.22    0.00    0.11
 1993 271    47    44    6.3    0.0    6.3   0.00   3.65    8.1    5.8    0.5    3.7   3.65   1.24    0.00    0.13
 1993 272    48    45    6.9    0.0    6.9   0.00   3.74    9.0    6.4    0.5    3.7   3.74   1.18    0.00    0.14
 1993 273    49    46    7.4    0.0    7.4   0.00   3.59    9.3    6.9    0.5    3.6   3.59   1.10    0.00    0.16
 1993 274    50    47    8.2    0.0    8.2   0.00   3.50   10.3    7.7    0.5    3.5   3.50   1.11    0.00    0.17
 1993 275    51    48    9.3    0.0    9.3   0.00   3.58   11.4    8.8    0.5    3.6   3.58   1.09    0.00    0.19
 1993 276    52    49   10.3    0.0   10.3   0.00   3.59   12.8    9.8    0.5    3.6   3.59   1.15    0.00    0.21
 1993 277    53    50   11.2    0.0   11.2   0.00   3.61   13.8   10.7    0.5    3.6   3.61   1.11    0.00    0.22
 1993 278    54    51   12.2    0.0   12.2   0.00   3.67   16.2   11.7    0.5    3.7   3.67   1.29    0.00    0.24
 1993 279    55    52   12.9    0.0   12.9   0.00   3.66   17.8   12.4    0.5    3.7   3.66   1.25    0.00    0.27
