*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:09

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0190 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1992 281    57   164      0      0     76     2    73   125  0.471  0.511  0.491  0.423  0.425  0.408  0.404  0.393  0.000  0.000
 1992 282    58   161      0      0     76     2    73   125  0.448  0.495  0.487  0.420  0.425  0.408  0.404  0.393  0.000  0.000
 1992 283    59   157      0      0     76     2    73   125  0.434  0.482  0.483  0.417  0.424  0.408  0.404  0.393  0.000  0.000
 1992 284    60   154      0      0     76     2    73   125  0.422  0.470  0.477  0.414  0.423  0.408  0.404  0.393  0.000  0.000
 1992 285    61   152      0      0     76     2    73   125  0.412  0.461  0.472  0.411  0.422  0.408  0.403  0.393  0.000  0.000
 1992 286    62   148      0      0     76     2    73   125  0.403  0.451  0.466  0.407  0.421  0.408  0.403  0.393  0.000  0.000
 1992 287    63   145      0      0     76     2    73   125  0.395  0.441  0.458  0.403  0.420  0.409  0.403  0.393  0.000  0.000
 1992 288    64   141      0      0     76     2    73   125  0.386  0.431  0.450  0.397  0.418  0.409  0.403  0.393  0.000  0.000
 1992 289    65   170      0      0     76     3   103   125  0.556  0.564  0.496  0.395  0.417  0.409  0.403  0.393  0.000  0.000
 1992 290    66   198      0      0    106     3   103   125  0.549  0.557  0.570  0.469  0.450  0.415  0.403  0.393  0.000  0.000
 1992 291    67   190      0      3    106     3   103   125  0.502  0.544  0.551  0.452  0.441  0.419  0.408  0.395  0.000  0.000
 1992 292    68   182      0      5    106     3   103   125  0.489  0.525  0.537  0.441  0.436  0.419  0.408  0.395  0.000  0.000
 1992 293    69   180      0      5    106     3   103   125  0.495  0.517  0.532  0.438  0.433  0.419  0.408  0.395  0.000  0.000
 1992 294    70   190      0      5    120     3   103   125  0.543  0.559  0.550  0.438  0.433  0.420  0.408  0.395  0.000  0.000
 1992 295    71   184      0      7    120     3   103   125  0.504  0.545  0.540  0.431  0.430  0.420  0.408  0.395  0.000  0.000
 1992 296    72   179      0      7    120     3   103   125  0.497  0.525  0.531  0.425  0.427  0.420  0.408  0.395  0.000  0.000
 1992 297    73   173      0      7    120     3   103   125  0.478  0.512  0.521  0.418  0.422  0.420  0.408  0.395  0.000  0.000
 1992 298    74   167      0      7    120     3   103   125  0.457  0.499  0.511  0.411  0.417  0.420  0.408  0.395  0.000  0.000
 1992 299    75   165      0      7    120     3   103   125  0.459  0.492  0.506  0.409  0.415  0.420  0.408  0.395  0.000  0.000
 1992 300    76   159      0      7    120     3   103   125  0.435  0.480  0.495  0.401  0.409  0.419  0.408  0.395  0.000  0.000
 1992 301    77   153      0      7    120     3   103   125  0.414  0.468  0.485  0.392  0.402  0.419  0.408  0.395  0.000  0.000
 1992 302    78   152      0      7    122     3   103   125  0.447  0.462  0.480  0.390  0.400  0.418  0.408  0.395  0.000  0.000
 1992 303    79   148      0      7    123     3   103   125  0.445  0.455  0.472  0.384  0.393  0.417  0.408  0.395  0.000  0.000
 1992 304    80   143      0      7    123     3   103   125  0.421  0.448  0.463  0.379  0.387  0.416  0.408  0.395  0.000  0.000
 1992 305    81   137      0      7    123     3   103   125  0.402  0.438  0.453  0.375  0.381  0.414  0.408  0.395  0.000  0.000
 1992 306    82   132      0      7    123     3   103   125  0.386  0.427  0.443  0.370  0.377  0.412  0.408  0.395  0.000  0.000
 1992 307    83   157      0      7    123     4   135   125  0.551  0.559  0.484  0.366  0.372  0.408  0.408  0.395  0.000  0.000
 1992 308    84   170      0      7    140     4   135   125  0.549  0.551  0.565  0.386  0.370  0.405  0.408  0.395  0.000  0.000
 1992 309    85   165      0      7    140     4   135   125  0.526  0.540  0.545  0.396  0.369  0.402  0.407  0.395  0.000  0.000
 1992 310    86   161      0      7    140     4   135   125  0.521  0.531  0.534  0.393  0.368  0.400  0.407  0.395  0.000  0.000
 1992 311    87   156      0      7    140     4   135   125  0.505  0.522  0.524  0.389  0.367  0.396  0.407  0.395  0.000  0.000
 1992 312    88   151      0      7    140     4   135   125  0.490  0.511  0.513  0.384  0.366  0.393  0.407  0.395  0.000  0.000
 1992 313    89   145      0      7    140     4   135   125  0.473  0.499  0.502  0.380  0.365  0.389  0.406  0.395  0.000  0.000
 1992 314    90   138      0      7    140     4   135   125  0.454  0.485  0.490  0.376  0.363  0.386  0.406  0.395  0.000  0.000
 1992 315    91   137      0      7    140     4   135   125  0.455  0.478  0.485  0.375  0.363  0.385  0.406  0.395  0.000  0.000
 1992 316    92   135      0      7    144     4   135   125  0.517  0.467  0.474  0.372  0.361  0.382  0.405  0.395  0.000  0.000
 1992 317    93   129      0      7    144     4   135   125  0.472  0.463  0.462  0.368  0.359  0.378  0.405  0.395  0.000  0.000
 1992 318    94   123      0      7    144     4   135   125  0.444  0.452  0.449  0.364  0.357  0.375  0.405  0.395  0.000  0.000
 1992 319    95   118      0      7    144     4   135   125  0.427  0.442  0.440  0.362  0.356  0.373  0.404  0.394  0.000  0.000
 1992 320    96   140      0      7    171     4   135   125  0.553  0.555  0.477  0.359  0.355  0.371  0.404  0.394  0.000  0.000
 1992 321    97   134      0      7    171     4   135   125  0.525  0.528  0.475  0.358  0.353  0.369  0.404  0.394  0.000  0.000
 1992 322    98   129      0      7    171     4   135   125  0.505  0.508  0.467  0.357  0.352  0.367  0.402  0.394  0.000  0.000
 1992 323    99   123      0      7    171     4   135   125  0.484  0.491  0.456  0.355  0.350  0.365  0.400  0.394  0.000  0.000
 1992 324   100   117      0      7    171     4   135   125  0.461  0.474  0.444  0.354  0.349  0.363  0.397  0.394  0.000  0.000
 1992 325   101   112      0      7    171     4   135   125  0.445  0.460  0.435  0.352  0.348  0.361  0.393  0.394  0.000  0.000
 1992 326   102   110      0      7    171     4   135   125  0.441  0.454  0.433  0.352  0.348  0.361  0.392  0.393  0.000  0.000
 1992 327   103   105      0      7    171     4   135   125  0.423  0.441  0.425  0.351  0.347  0.359  0.388  0.393  0.000  0.000
 1992 328   104   132      0      7    171     5   165   125  0.557  0.556  0.493  0.349  0.346  0.358  0.383  0.393  0.000  0.000
 1992 329   105   127      0      7    171     5   165   125  0.531  0.532  0.492  0.350  0.345  0.356  0.379  0.392  0.000  0.000
 1992 330   106   122      0      7    171     5   165   125  0.513  0.516  0.485  0.351  0.344  0.355  0.376  0.392  0.000  0.000
 1992 331   107   118      0      7    171     5   165   125  0.498  0.502  0.477  0.351  0.344  0.354  0.373  0.391  0.000  0.000
 1992 332   108   111      0      7    171     5   165   125  0.473  0.485  0.464  0.350  0.343  0.352  0.369  0.391  0.000  0.000
 1992 333   109   107      0      7    171     5   165   125  0.458  0.471  0.454  0.350  0.342  0.351  0.367  0.390  0.000  0.000
 1992 334   110   102      0      7    171     5   165   125  0.442  0.459  0.444  0.349  0.341  0.350  0.365  0.390  0.000  0.000
 1992 335   111   131      0      7    205     5   165   125  0.550  0.554  0.539  0.354  0.341  0.349  0.363  0.389  0.000  0.000
 1992 336   112   125      0      7    205     5   165   125  0.520  0.535  0.524  0.357  0.340  0.347  0.360  0.388  0.000  0.000
 1992 337   113   119      0      7    205     5   165   125  0.505  0.514  0.508  0.358  0.339  0.346  0.358  0.388  0.000  0.000
 1992 338   114   113      0      7    205     5   165   125  0.485  0.498  0.494  0.357  0.338  0.345  0.356  0.387  0.000  0.000
 1992 339   115   106      0      7    205     5   165   125  0.460  0.480  0.477  0.356  0.338  0.343  0.354  0.386  0.000  0.000
 1992 340   116   102      0      7    205     5   165   125  0.447  0.468  0.466  0.355  0.337  0.343  0.353  0.386  0.000  0.000
 1992 341   117   126      0      7    235     5   165   125  0.545  0.552  0.539  0.361  0.337  0.342  0.352  0.384  0.000  0.000
 1992 342   118   121      0      7    235     5   165   125  0.520  0.536  0.527  0.362  0.336  0.341  0.350  0.383  0.000  0.000
 1992 343   119   115      0      7    235     5   165   125  0.507  0.517  0.512  0.362  0.336  0.340  0.349  0.382  0.000  0.000
 1992 344   120   111      0      7    235     5   165   125  0.491  0.504  0.500  0.362  0.336  0.339  0.348  0.380  0.000  0.000
 1992 345   121   105      0      7    235     5   165   125  0.473  0.490  0.487  0.361  0.335  0.339  0.347  0.377  0.000  0.000
 1992 346   122   100      0      7    235     5   165   125  0.454  0.476  0.475  0.360  0.335  0.338  0.346  0.375  0.000  0.000
 1992 347   123    94      0      7    235     5   165   125  0.429  0.460  0.460  0.357  0.334  0.337  0.345  0.372  0.000  0.000
 1992 348   124    87      0      7    235     5   165   125  0.406  0.441  0.444  0.355  0.334  0.336  0.344  0.368  0.000  0.000
 1992 349   125    80      0      7    235     5   165   125  0.394  0.424  0.428  0.352  0.333  0.335  0.342  0.365  0.000  0.000
 1992 350   126   107      0      7    235     6   198   125  0.549  0.555  0.480  0.349  0.332  0.334  0.340  0.361  0.000  0.000
 1992 351   127   101      0      7    235     6   198   125  0.518  0.528  0.477  0.349  0.332  0.333  0.339  0.359  0.000  0.000
 1992 352   128    97      0      7    235     6   198   125  0.502  0.508  0.470  0.349  0.331  0.333  0.338  0.357  0.000  0.000
 1992 353   129    90      0      7    235     6   198   125  0.469  0.487  0.456  0.348  0.331  0.332  0.337  0.355  0.000  0.000
 1992 354   130    86      0      7    235     6   198   125  0.452  0.472  0.447  0.347  0.331  0.332  0.337  0.354  0.000  0.000
 1992 355   131    78      0      7    235     6   198   125  0.414  0.451  0.430  0.345  0.330  0.331  0.335  0.352  0.000  0.000
 1992 356   132   102      0      7    235     7   228   125  0.547  0.546  0.488  0.344  0.329  0.330  0.334  0.350  0.000  0.000
 1992 357   133   105      0      7    241     7   228   125  0.553  0.553  0.505  0.345  0.329  0.330  0.334  0.349  0.000  0.000
 1992 358   134   103      0      7    241     7   228   125  0.533  0.535  0.505  0.347  0.329  0.330  0.334  0.348  0.000  0.000
 1992 359   135   127      0      7    272     7   228   125  0.531  0.547  0.554  0.450  0.336  0.329  0.333  0.347  0.000  0.000
 1992 360   136   122      0      7    272     7   228   125  0.512  0.533  0.541  0.435  0.349  0.329  0.332  0.346  0.000  0.000
 1992 361   137   115      0      7    272     7   228   125  0.489  0.518  0.527  0.422  0.350  0.328  0.332  0.345  0.000  0.000
 1992 362   138   108      0      7    272     7   228   125  0.465  0.503  0.513  0.410  0.350  0.328  0.331  0.344  0.000  0.000
 1992 363   139   101      0      7    272     7   228   125  0.443  0.487  0.500  0.398  0.349  0.328  0.330  0.343  0.000  0.000
 1992 364   140    99      0      7    272     7   228   125  0.443  0.480  0.495  0.395  0.350  0.328  0.330  0.343  0.000  0.000
 1992 365   141   102      0      7    277     7   228   125  0.540  0.474  0.490  0.391  0.350  0.328  0.330  0.342  0.000  0.000
 1992 366   142   157      1      7    334     7   228   125  0.526  0.579  0.564  0.467  0.461  0.347  0.330  0.342  0.000  0.000
 1993 001   143   226     17      8    423     7   228   125  0.573  0.582  0.583  0.489  0.457  0.447  0.439  0.408  0.000  0.000
 1993 002   144   222     17     16    429     7   228   125  0.556  0.566  0.566  0.468  0.459  0.446  0.438  0.431  0.000  0.000
 1993 003   145   222     17     22    437     7   228   125  0.555  0.567  0.567  0.469  0.460  0.445  0.437  0.431  0.000  0.000
 1993 004   146   220     17     37    454     7   228   125  0.544  0.566  0.566  0.467  0.458  0.445  0.437  0.431  0.000  0.000
 1993 005   147   201     17     51    454     7   228   125  0.504  0.553  0.553  0.452  0.444  0.431  0.422  0.415  0.000  0.000
 1993 006   148   187     17     57    454     7   228   125  0.482  0.531  0.544  0.441  0.434  0.422  0.412  0.405  0.000  0.000
 1993 007   149   182     17     58    454     7   228   125  0.491  0.521  0.538  0.438  0.431  0.420  0.408  0.401  0.000  0.000
 1993 008   150   203     17     59    480     7   228   125  0.551  0.562  0.562  0.466  0.457  0.425  0.411  0.400  0.000  0.000
 1993 009   151   189     17     66    480     7   228   125  0.495  0.549  0.551  0.450  0.445  0.418  0.406  0.396  0.000  0.000
 1993 010   152   180     17     67    480     7   228   125  0.477  0.527  0.542  0.440  0.436  0.414  0.404  0.395  0.000  0.000
 1993 011   153   173     17     67    480     7   228   125  0.444  0.515  0.534  0.435  0.430  0.411  0.399  0.393  0.000  0.000
 1993 012   154   166     17     67    480     7   228   125  0.437  0.503  0.526  0.431  0.425  0.407  0.395  0.392  0.000  0.000
 1993 013   155   161     17     67    480     7   228   125  0.433  0.495  0.519  0.427  0.422  0.404  0.393  0.390  0.000  0.000
 1993 014   156   158     17     67    480     7   228   125  0.430  0.488  0.514  0.424  0.419  0.401  0.391  0.389  0.000  0.000
 1993 015   157   203     17     67    532     7   228   125  0.524  0.561  0.562  0.466  0.457  0.437  0.409  0.391  0.000  0.000
 1993 016   158   192     17     74    532     7   228   125  0.500  0.543  0.552  0.452  0.444  0.428  0.407  0.394  0.000  0.000
 1993 017   159   184     17     77    532     7   228   125  0.489  0.528  0.542  0.444  0.436  0.421  0.405  0.394  0.000  0.000
 1993 018   160   178     17     77    532     7   228   125  0.459  0.520  0.536  0.438  0.432  0.419  0.405  0.394  0.000  0.000
 1993 019   161   174     17     77    532     7   228   125  0.454  0.509  0.529  0.435  0.429  0.416  0.403  0.393  0.000  0.000
 1993 020   162   169     17     77    532     7   228   125  0.449  0.501  0.523  0.431  0.425  0.412  0.400  0.392  0.000  0.000
 1993 021   163   164     17     77    532     7   228   125  0.445  0.493  0.516  0.426  0.422  0.409  0.396  0.391  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:09

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0190 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1993 224     0   116      0      0      0     0     0   125  0.362  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 1993 225     1   113      0      0      0     0     0   125  0.306  0.393  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 1993 226     2   112      0      0      0     0     0   125  0.279  0.392  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 1993 227     3   153      0      0      0     1    44   125  0.511  0.566  0.476  0.336  0.377  0.417  0.408  0.395  0.000  0.000
 1993 228     4   151      0      0      0     1    44   125  0.484  0.534  0.487  0.338  0.377  0.417  0.408  0.395  0.000  0.000
 1993 229     5   153      0      0      5     1    44   125  0.531  0.528  0.489  0.341  0.378  0.416  0.408  0.395  0.000  0.000
 1993 230     6   150      0      0      5     1    44   125  0.471  0.523  0.491  0.343  0.378  0.416  0.408  0.395  0.000  0.000
 1993 231     7   147      0      0      5     1    44   125  0.432  0.507  0.491  0.345  0.378  0.415  0.408  0.395  0.000  0.000
 1993 232     8   145      0      0      5     1    44   125  0.428  0.494  0.489  0.348  0.379  0.415  0.408  0.395  0.000  0.000
 1993 233     9   144      0      0      5     1    44   125  0.425  0.485  0.487  0.350  0.379  0.415  0.408  0.395  0.000  0.000
 1993 234    10   143      0      0      5     1    44   125  0.421  0.478  0.485  0.352  0.379  0.414  0.408  0.395  0.000  0.000
 1993 235    11   142      0      0      5     1    44   125  0.418  0.473  0.483  0.354  0.380  0.414  0.407  0.395  0.000  0.000
 1993 236    12   142      0      0      5     1    44   125  0.414  0.469  0.480  0.356  0.380  0.414  0.407  0.395  0.000  0.000
 1993 237    13   141      0      0      5     1    44   125  0.411  0.465  0.478  0.357  0.381  0.413  0.407  0.395  0.000  0.000
 1993 238    14   140      0      0      5     1    44   125  0.408  0.462  0.476  0.359  0.381  0.413  0.407  0.395  0.000  0.000
 1993 239    15   140      0      0      5     1    44   125  0.406  0.459  0.474  0.360  0.381  0.413  0.407  0.395  0.000  0.000
 1993 240    16   139      0      0      5     1    44   125  0.403  0.456  0.472  0.361  0.382  0.412  0.407  0.395  0.000  0.000
 1993 241    17   139      0      0      5     1    44   125  0.400  0.453  0.470  0.363  0.382  0.412  0.407  0.395  0.000  0.000
 1993 242    18   159      0      0     27     1    44   125  0.552  0.565  0.483  0.364  0.382  0.412  0.407  0.395  0.000  0.000
 1993 243    19   171      0      0     40     1    44   125  0.546  0.558  0.559  0.374  0.383  0.411  0.407  0.395  0.000  0.000
 1993 244    20   174      0      0     44     1    44   125  0.542  0.568  0.556  0.390  0.383  0.411  0.407  0.395  0.000  0.000
 1993 245    21   174      0      0     47     1    44   125  0.511  0.568  0.554  0.404  0.384  0.411  0.407  0.395  0.000  0.000
 1993 246    22   171      0      0     47     1    44   125  0.464  0.545  0.546  0.418  0.385  0.411  0.407  0.395  0.000  0.000
 1993 247    23   167      0      0     47     1    44   125  0.450  0.526  0.539  0.421  0.387  0.410  0.407  0.395  0.000  0.000
 1993 248    24   166      0      0     47     1    44   125  0.456  0.514  0.533  0.421  0.388  0.410  0.406  0.395  0.000  0.000
 1993 249    25   165      0      0     47     1    44   125  0.458  0.508  0.528  0.421  0.389  0.410  0.406  0.395  0.000  0.000
 1993 250    26   164      0      0     47     1    44   125  0.459  0.503  0.524  0.420  0.391  0.410  0.406  0.395  0.000  0.000
 1993 251    27   163      0      0     47     1    44   125  0.459  0.499  0.520  0.420  0.392  0.410  0.406  0.395  0.000  0.000
 1993 252    28   162      0      0     47     1    44   125  0.458  0.496  0.517  0.419  0.393  0.409  0.406  0.395  0.000  0.000
 1993 253    29   161      0      0     47     1    44   125  0.456  0.493  0.514  0.418  0.394  0.409  0.406  0.394  0.000  0.000
 1993 254    30   160      0      0     47     1    44   125  0.455  0.490  0.511  0.418  0.395  0.409  0.406  0.394  0.000  0.000
 1993 255    31   160      0      0     47     1    44   125  0.453  0.487  0.509  0.417  0.396  0.409  0.406  0.394  0.000  0.000
 1993 256    32   159      0      0     47     1    44   125  0.452  0.485  0.506  0.416  0.397  0.409  0.406  0.394  0.000  0.000
 1993 257    33   158      0      0     47     1    44   125  0.451  0.483  0.504  0.416  0.398  0.409  0.406  0.394  0.000  0.000
 1993 258    34   158      0      0     47     1    44   125  0.449  0.481  0.502  0.415  0.399  0.409  0.406  0.394  0.000  0.000
 1993 259    35   157      0      0     47     1    44   125  0.446  0.478  0.500  0.414  0.399  0.409  0.405  0.394  0.000  0.000
 1993 260    36   156      0      0     47     1    44   125  0.444  0.475  0.497  0.413  0.400  0.408  0.405  0.394  0.000  0.000
 1993 261    37   155      0      0     47     1    44   125  0.441  0.473  0.495  0.413  0.401  0.408  0.405  0.394  0.000  0.000
 1993 262    38   154      0      0     47     1    44   125  0.439  0.470  0.493  0.412  0.401  0.408  0.405  0.394  0.000  0.000
 1993 263    39   156      0      0     52     1    44   125  0.483  0.467  0.491  0.411  0.402  0.408  0.405  0.394  0.000  0.000
 1993 264    40   155      0      0     52     1    44   125  0.468  0.471  0.489  0.411  0.402  0.408  0.405  0.394  0.000  0.000
 1993 265    41   155      0      0     52     1    44   125  0.458  0.472  0.488  0.410  0.402  0.408  0.405  0.394  0.000  0.000
 1993 266    42   154      0      0     52     1    44   125  0.452  0.471  0.487  0.409  0.403  0.408  0.405  0.394  0.000  0.000
 1993 267    43   153      0      0     52     1    44   125  0.447  0.470  0.486  0.409  0.403  0.408  0.405  0.394  0.000  0.000
 1993 268    44   153      0      0     52     1    44   125  0.443  0.468  0.485  0.408  0.403  0.408  0.405  0.394  0.000  0.000
 1993 269    45   172      0      0     73     1    44   125  0.542  0.566  0.514  0.408  0.404  0.408  0.405  0.394  0.000  0.000
 1993 270    46   175      0      0     80     1    44   125  0.498  0.559  0.548  0.412  0.404  0.408  0.405  0.394  0.000  0.000
 1993 271    47   170      0      0     80     1    44   125  0.461  0.532  0.541  0.421  0.404  0.408  0.404  0.394  0.000  0.000
 1993 272    48   167      0      0     80     1    44   125  0.445  0.517  0.533  0.422  0.405  0.408  0.404  0.394  0.000  0.000
 1993 273    49   165      0      0     80     1    44   125  0.447  0.507  0.527  0.422  0.406  0.408  0.404  0.394  0.000  0.000
