*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:09

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0190 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1992 240    16     2     2     0.0  109.2   16637   92.2   17.0   9.8  16.8  20.2  10.4   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.55  1.03  0.90  0.00  0.00    9.06   16.58    0.00    0.00    0.44
 1992 241    17     2     2     0.0  109.7   16636   93.0   16.8  10.0  16.9  20.2  10.5   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.9   0.9  1.55  1.01  0.87  0.00  0.00    9.64   17.37    0.00    0.00    0.46
 1992 242    18     2     2     0.0  110.3   16636   93.7   16.6  10.1  17.0  20.3  10.5   5.5   0.3   0.7   0.7   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  0.99  0.85  0.00  0.00   10.22   18.13    0.00    0.00    0.48
 1992 243    19     2     2     0.0  110.8   16635   94.5   16.4  10.2  17.1  20.4  10.6   5.5   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  0.97  0.82  0.00  0.00   10.80   18.89    0.00    0.00    0.50
 1992 244    20     2     2     0.0  111.4   16635   95.2   16.2  10.3  17.1  20.5  10.7   5.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.95  0.80  0.00  0.00   11.38   19.64    0.00    0.00    0.50
 1992 245    21     2     2     0.0  112.0   16634   96.0   16.0  10.1  17.4  20.6  10.8   5.6   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.93  0.78  0.00  0.00   11.94   20.37    0.00    0.00    0.52
 1992 246    22     2     2     0.0  112.4   16634   96.6   15.9  10.1  17.5  20.7  10.9   5.6   0.4   0.8   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.91  0.75  0.00  0.00   12.44   21.02    0.00    0.00    0.52
 1992 247    23     2     2     0.0  112.9   16633   97.2   15.7  10.2  17.6  20.8  10.9   5.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.90  0.73  0.00  0.00   12.92   21.64    0.00    0.00    0.52
 1992 248    24     2     2     0.0  113.3   16633   97.8   15.6  10.2  17.6  20.8  11.0   5.7   0.4   0.9   0.9   0.0   0.0   0.1   0.5   1.2   0.8   0.8  1.56  0.88  0.71  0.00  0.00   13.37   22.24    0.00    0.00    0.53
 1992 249    25     2     2     0.0  113.7   16632   98.3   15.4  10.3  17.6  20.9  11.0   5.7   0.5   0.9   0.9   0.0   0.0   0.1   0.4   1.1   0.7   0.8  1.57  0.87  0.70  0.00  0.00   13.80   22.81    0.00    0.00    0.53
 1992 250    26     2     2     0.0  114.1   16632   98.8   15.3  10.4  17.6  21.0  11.1   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.8  1.57  0.85  0.68  0.00  0.00   14.25   23.40    0.00    0.00    0.53
 1992 251    27     2     2     0.0  114.5   16631   99.4   15.1  10.5  17.7  21.0  11.2   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.8  1.57  0.84  0.66  0.00  0.00   14.73   24.01    0.00    0.00    0.53
 1992 252    28     2     2     0.0  114.9   16631   99.9   15.0  10.6  17.7  21.1  11.2   5.8   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.82  0.64  0.00  0.00   15.23   24.64    0.00    0.00    0.54
 1992 253    29     2     2     0.0  115.3   16630  100.4   14.9  10.7  17.7  21.1  11.3   5.9   0.5   1.0   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.57  0.81  0.62  0.00  0.00   15.74   25.27    0.00    0.00    0.54
 1992 254    30     2     2     0.0  115.5   16630  100.8   14.7  10.8  17.6  21.2  11.3   5.9   0.5   1.1   1.0   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.79  0.61  0.00  0.00   16.25   25.90    0.00    0.00    0.54
 1992 255    31     2     2     0.0  115.7   16629  101.1   14.6  10.9  17.5  21.2  11.4   5.9   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.78  0.59  0.00  0.00   16.77   26.53    0.00    0.00    0.54
 1992 256    32     2     2     0.0  115.9   16629  101.4   14.5  11.0  17.5  21.2  11.4   5.9   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.1   0.7   0.7  1.58  0.77  0.58  0.00  0.00   17.29   27.16    0.00    0.00    0.55
 1992 257    33     2     2     0.0  115.8   16628  101.4   14.4  10.9  17.4  21.1  11.5   6.0   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.58  0.75  0.56  0.00  0.00   17.82   27.79    0.00    0.00    0.55
 1992 258    34     2     2     0.0  116.0   16628  101.7   14.3  11.0  17.3  21.0  11.5   6.0   0.6   1.1   1.1   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.74  0.55  0.00  0.00   18.32   28.40    0.00    0.00    0.55
 1992 259    35     2     2     0.0  116.0   16627  101.8   14.2  11.1  17.2  21.0  11.6   6.0   0.6   1.2   1.1   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.73  0.53  0.00  0.00   18.82   28.99    0.00    0.00    0.55
 1992 260    36     2     2     0.0  115.9   16627  101.8   14.1  11.1  17.1  20.9  11.6   6.1   0.6   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.72  0.52  0.00  0.00   19.32   29.58    0.00    0.00    0.56
 1992 261    37     2     2     0.0  116.0   16626  102.0   14.0  11.2  17.0  20.8  11.6   6.1   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.7   0.7  1.59  0.71  0.51  0.00  0.00   19.81   30.16    0.00    0.00    0.56
 1992 262    38     2     2     0.0  115.8   16626  101.9   13.9   5.0  15.7  23.6  11.7   6.1   0.7   1.2   1.2   0.0   0.0   0.1   0.4   1.0   0.6   0.7  1.59  0.70  0.49  0.00  0.00   20.33   30.76    0.00    0.00    0.56
 1992 263    39     2     2     0.0  115.0   16625  101.1   13.9   4.9  15.1  23.2  11.8   6.2   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.59  0.69  0.48  0.00  0.00   20.92   31.29    0.00    0.00    0.56
 1992 264    40     2     2     0.0  114.8   16625  101.0   13.9   5.1  15.0  22.8  12.0   6.2   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.60  0.68  0.47  0.00  0.00   21.52   31.91    0.00    0.00    0.59
 1992 265    41     2     2     0.0  114.7   16624  100.9   13.8   5.3  14.8  22.6  12.1   6.2   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.60  0.67  0.46  0.00  0.00   22.12   32.54    0.00    0.00    0.59
 1992 266    42     2     2     0.0  114.3   16623  100.6   13.8   4.5  14.9  22.3  12.2   6.2   0.8   1.3   1.3   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.60  0.66  0.45  0.00  0.00   22.75   33.22    0.00    0.00    0.59
 1992 267    43     2     2     0.0  113.9   16623  100.1   13.9   3.3  13.3  22.9  12.6   6.3   0.8   1.3   1.3   0.0   0.0   0.2   0.6   1.0   0.6   0.6  1.60  0.65  0.44  0.00  0.00   23.33   33.70    0.00    0.00    0.60
 1992 268    44     2     2     0.0  113.6   16622   99.7   13.9   3.4  13.0  22.2  13.0   6.3   0.8   1.4   1.3   0.0   0.0   0.1   0.7   1.1   0.6   0.6  1.60  0.64  0.43  0.00  0.00   23.92   34.14    0.00    0.00    0.64
 1992 269    45     2     2     0.0  113.9   16622   99.9   14.0   2.4  11.2  21.5  14.7   6.7   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.61  0.63  0.42  0.00  0.00   24.48   34.63    0.00    0.00    0.65
 1992 270    46     2     2     0.0  113.0   16621   98.8   14.2   2.3  10.8  20.7  14.4   7.3   0.8   1.4   1.3   0.0   0.0   0.1   0.7   1.2   0.6   0.6  1.61  0.62  0.41  0.00  0.00   24.98   34.93    0.00    0.00    0.66
 1992 271    47     2     2     0.0  113.2   16621   98.9   14.2   2.6  10.8  20.5  14.2   7.5   0.8   1.4   1.3   0.0   0.0   0.1   0.7   1.3   0.6   0.6  1.61  0.62  0.40  0.00  0.00   25.41   35.30    0.00    0.00    0.66
 1992 272    48     2     2     0.0  113.5   16620   99.4   14.2   2.9  10.7  20.5  14.2   7.6   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.61  0.61  0.39  0.00  0.00   25.86   35.80    0.00    0.00    0.66
 1992 273    49     2     2     0.0  113.0   16620   98.9   14.1   3.2  10.5  20.2  14.1   7.7   0.9   1.5   1.3   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.61  0.60  0.38  0.00  0.00   26.33   36.31    0.00    0.00    0.66
 1992 274    50     2     2     0.0  112.3   16619   98.3   14.0   3.5  10.4  19.8  14.0   7.7   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.61  0.59  0.37  0.00  0.00   26.85   36.85    0.00    0.00    0.67
 1992 275    51     2     2     0.0  111.6   16619   97.7   13.9   3.7  10.2  19.4  14.0   7.7   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.61  0.59  0.37  0.00  0.00   27.42   37.50    0.00    0.00    0.67
 1992 276    52     2     2     0.0  110.8   16618   96.9   13.8   3.9  10.1  19.0  13.9   7.8   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.7   0.6  1.62  0.58  0.36  0.00  0.00   28.06   38.21    0.00    0.00    0.67
 1992 277    53     2     2     0.0  110.6   16617   96.8   13.7   4.1  10.1  18.8  13.8   7.8   1.0   1.5   1.4   0.0   0.0   0.1   0.5   1.1   0.7   0.6  1.62  0.57  0.35  0.00  0.00   28.70   38.92    0.00    0.00    0.67
 1992 278    54     2     2     0.0  109.2   16617   95.5   13.6   4.2   9.8  18.2  13.7   7.8   1.0   1.5   1.4   0.0   0.0   0.1   0.5   1.1   0.7   0.6  1.62  0.57  0.34  0.00  0.00   29.34   39.62    0.00    0.00    0.68
 1992 279    55     2     2     0.0  106.1   16616   92.7   13.5   4.2   9.3  17.0  13.4   7.8   1.0   1.6   1.4   0.0   0.0   0.1   0.5   1.1   0.7   0.6  1.62  0.56  0.34  0.00  0.00   29.98   40.32    0.00    0.00    0.68
 1992 280    56     2     2     0.0  106.2   16615   92.8   13.4   3.5   9.8  16.9  13.4   7.9   1.0   1.6   1.4   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.62  0.55  0.33  0.00  0.00   30.58   40.96    0.00    0.00    0.68
 1992 281    57     2     2     0.0  104.2   16615   90.8   13.3   3.5   9.4  16.2  13.1   7.9   1.0   1.6   1.4   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.62  0.55  0.32  0.00  0.00   31.16   41.55    0.00    0.00    0.71
 1992 282    58     2     2     0.0  103.6   16614   90.3   13.3   3.4   9.3  15.9  13.1   7.9   1.1   1.6   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.6  1.63  0.54  0.32  0.00  0.00   31.70   42.09    0.00    0.00    0.73
 1992 283    59     2     2     0.0  102.7   16614   89.4   13.2   3.4   9.2  15.5  12.9   7.9   1.1   1.6   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.54  0.31  0.00  0.00   32.23   42.63    0.00    0.00    0.74
 1992 284    60     2     2     0.0  101.3   16613   88.1   13.2   3.4   9.0  15.0  12.8   7.9   1.1   1.6   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.53  0.30  0.00  0.00   32.74   43.15    0.00    0.00    0.75
 1992 285    61     2     2     0.0   99.2   16613   86.1   13.1   3.3   8.6  14.3  12.6   7.9   1.1   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.53  0.30  0.00  0.00   33.26   43.70    0.00    0.00    0.75
 1992 286    62     2     2     0.0   97.8   16612   84.7   13.0   3.3   8.4  13.8  12.4   7.8   1.1   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.52  0.29  0.00  0.00   33.82   44.29    0.00    0.00    0.75
 1992 287    63     2     2     0.0   95.0   16612   82.0   12.9   3.2   8.0  12.9  12.1   7.7   1.2   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.52  0.29  0.00  0.00   34.40   44.91    0.00    0.00    0.75
 1992 288    64     2     2     0.0   92.0   16611   79.2   12.8   3.1   7.5  12.0  11.7   7.5   1.2   1.7   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.63  0.51  0.28  0.00  0.00   35.00   45.56    0.00    0.00    0.75
 1992 289    65     2     2     0.0   88.4   16611   75.8   12.7   1.4   6.5  11.8  11.3   7.3   1.2   1.7   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.64  0.51  0.28  0.00  0.00   35.62   46.24    0.00    0.00    0.76
 1992 290    66     2     2     0.0   87.7   16610   74.8   12.9   0.6   4.3  10.4  12.1   8.4   1.3   1.7   1.5   0.0   0.0   0.2   0.5   0.9   0.6   0.6  1.64  0.50  0.27  0.00  0.00   36.35   46.74    0.00    0.00    0.76
 1992 291    67     2     2     0.2   85.2   16609   72.0   13.2   0.6   3.9   9.6  11.2   8.1   1.6   1.8   1.6   0.0   0.0   0.2   0.6   1.0   0.6   0.6  1.64  0.50  0.27  0.00  0.00   37.05   46.99    0.00    0.00    0.79
 1992 292    68     2     2     0.3   80.9   16608   67.5   13.4   0.9   3.4   8.4  10.3   7.6   1.7   1.8   1.6   0.0   0.0   0.1   0.7   1.0   0.6   0.6  1.65  0.50  0.26  0.00  0.00   37.75   47.33    0.00    0.00    0.80
 1992 293    69     2     2     0.3   77.8   16608   64.4   13.4   0.9   3.1   7.6   9.9   7.3   1.7   1.8   1.6   0.0   0.0   0.1   0.6   1.0   0.7   0.6  1.67  0.51  0.26  0.00  0.00   38.43   47.86    0.00    0.00    0.80
 1992 294    70     2     2     0.3   77.5   16607   64.0   13.5   0.8   3.0   7.4   9.8   7.3   1.8   1.8   1.6   0.0   0.0   0.1   0.6   1.0   0.7   0.6  1.68  0.51  0.26  0.00  0.00   39.07   48.38    0.00    0.00    0.81
 1992 295    71     2     2     0.4   73.2   16607   59.5   13.7   0.7   2.6   6.3   9.1   6.8   1.8   1.8   1.6   0.0   0.0   0.2   0.7   1.0   0.6   0.7  1.70  0.52  0.27  0.00  0.00   39.65   48.59    0.00    0.00    0.81
 1992 296    72     2     2     0.4   70.1   16606   56.5   13.7   0.8   2.3   5.5   8.6   6.5   1.8   1.8   1.6   0.0   0.0   0.1   0.7   0.9   0.6   0.6  1.71  0.52  0.27  0.00  0.00   40.23   49.05    0.01    0.00    0.81
 1992 297    73     2     2     0.4   66.9   16605   53.5   13.5   0.8   2.1   4.8   8.1   6.2   1.8   1.8   1.6   0.0   0.0   0.1   0.6   0.9   0.6   0.6  1.71  0.53  0.27  0.00  0.00   40.83   49.61    0.01    0.00    0.82
 1992 298    74     2     2     0.4   62.8   16605   49.5   13.2   0.8   1.8   3.8   7.5   5.8   1.8   1.8   1.6   0.0   0.0   0.1   0.6   0.8   0.6   0.6  1.71  0.54  0.27  0.00  0.00   41.46   50.17    0.01    0.00    0.82
 1992 299    75     2     2     0.4   57.8   16604   44.8   13.0   0.7   1.4   2.8   6.7   5.3   1.7   1.8   1.6   0.0   0.0   0.1   0.5   0.8   0.6   0.6  1.68  0.54  0.27  0.00  0.00   42.15   50.76    0.01    0.00    0.82
 1992 300    76     2     2     0.4   56.0   16603   43.1   12.9   0.8   1.4   2.5   6.4   5.1   1.7   1.8   1.6   0.0   0.0   0.1   0.5   0.8   0.6   0.6  1.68  0.55  0.27  0.00  0.00   42.87   51.36    0.01    0.00    0.83
 1992 301    77     2     2     0.4   48.9   16603   36.5   12.4   0.6   0.9   1.4   5.3   4.3   1.6   1.8   1.6   0.0   0.0   0.1   0.5   0.7   0.6   0.6  1.61  0.55  0.27  0.00  0.00   43.62   51.99    0.01    0.00    0.83
 1992 302    78     2     2     0.4   42.9   16602   31.1   11.8   0.4   0.6   0.7   4.3   3.5   1.5   1.8   1.6   0.0   0.0   0.1   0.5   0.6   0.6   0.6  1.50  0.56  0.27  0.00  0.00   44.36   52.67    0.01    0.00    0.83
 1992 303    79     2     2     0.4   42.2   16601   30.4   11.7   0.5   0.6   0.7   4.1   3.4   1.4   1.8   1.6   0.0   0.0   0.1   0.5   0.7   0.5   0.6  1.47  0.56  0.27  0.00  0.00   45.06   53.25    0.01    0.00    0.83
 1992 304    80     2     2     0.4   37.8   16601   26.6   11.2   0.4   0.4   0.4   3.3   2.9   1.3   1.8   1.6   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.36  0.57  0.27  0.00  0.00   45.69   53.80    0.01    0.00    0.83
 1992 305    81     2     2     0.4   34.3   16600   23.7   10.6   0.4   0.4   0.3   2.7   2.4   1.1   1.8   1.6   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.25  0.57  0.27  0.00  0.00   46.27   54.31    0.01    0.00    0.84
 1992 306    82     2     2     0.4   30.8   16600   20.7   10.0   0.4   0.4   0.3   2.1   1.9   0.9   1.8   1.6   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.12  0.57  0.28  0.00  0.00   46.82   54.82    0.01    0.00    0.84
 1992 307    83     2     2     0.4   28.0   16599   18.5    9.5   0.2   0.4   0.4   1.6   1.5   0.8   1.9   1.6   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.02  0.56  0.27  0.00  0.00   47.33   55.30    0.01    0.00    0.84
 1992 308    84     2     2     0.4   25.9   16599   16.6    9.3   0.1   0.2   0.4   1.2   1.2   0.7   1.9   1.6   0.0   0.0   0.2   0.5   0.6   0.5   0.5  0.94  0.55  0.27  0.00  0.00   48.00   55.67    0.01    0.00    0.85
 1992 309    85     2     2     0.4   24.5   16598   15.1    9.3   0.2   0.2   0.3   1.0   0.9   0.6   1.9   1.6   0.0   0.0   0.3   0.6   0.7   0.5   0.5  0.87  0.55  0.26  0.00  0.00   48.68   55.99    0.01    0.00    0.85
 1992 310    86     2     2     0.4   23.4   16597   14.5    8.9   0.5   0.4   0.3   0.8   0.8   0.5   1.9   1.7   0.0   0.0   0.1   0.5   0.7   0.5   0.5  0.81  0.54  0.26  0.00  0.00   49.34   56.58    0.01    0.00    0.85
 1992 311    87     2     2     0.4   22.2   16597   13.6    8.6   0.4   0.4   0.3   0.6   0.6   0.4   1.9   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.77  0.54  0.25  0.00  0.00   49.96   57.09    0.01    0.00    0.85
 1992 312    88     2     2     0.4   21.3   16596   13.0    8.3   0.4   0.4   0.3   0.5   0.5   0.3   1.9   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.73  0.53  0.25  0.00  0.00   50.53   57.55    0.01    0.00    0.86
 1992 313    89     2     2     0.4   20.6   16596   12.5    8.2   0.3   0.3   0.3   0.4   0.4   0.3   2.0   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.70  0.53  0.25  0.00  0.00   51.06   57.98    0.01    0.00    0.86
 1992 314    90     2     2     0.4   20.2   16595   12.2    8.1   0.4   0.3   0.3   0.3   0.3   0.3   2.0   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.68  0.52  0.24  0.00  0.00   51.60   58.41    0.01    0.00    0.86
 1992 315    91     2     2     0.4   20.1   16595   12.1    7.9   0.4   0.4   0.3   0.3   0.3   0.3   2.0   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.66  0.52  0.24  0.00  0.00   52.21   58.91    0.01    0.00    0.87
 1992 316    92     2     2     0.4   20.0   16594   12.2    7.9   0.4   0.4   0.3   0.3   0.3   0.3   2.0   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.64  0.51  0.23  0.00  0.00   52.84   59.43    0.01    0.00    0.87
 1992 317    93     2     2     0.4   20.0   16593   12.3    7.7   0.4   0.4   0.3   0.3   0.3   0.3   2.0   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.63  0.51  0.23  0.00  0.00   53.49   59.98    0.01    0.00    0.87
 1992 318    94     2     2     0.4   20.0   16593   12.4    7.6   0.4   0.4   0.3   0.3   0.3   0.3   2.0   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.62  0.50  0.23  0.00  0.00   54.16   60.58    0.01    0.00    0.87
 1992 319    95     2     2     0.4   19.9   16592   12.4    7.5   0.4   0.4   0.3   0.3   0.3   0.3   2.1   1.7   0.0   0.0   0.1   0.4   0.6   0.5   0.5  0.61  0.50  0.22  0.00  0.00   54.81   61.17    0.01    0.00    0.88
 1992 320    96     2     2     0.4   19.9   16592   12.5    7.4   0.2   0.4   0.4   0.3   0.3   0.3   2.1   1.7   0.0   0.0   0.1   0.4   0.6   0.5   0.5  0.60  0.49  0.22  0.00  0.00   55.43   61.76    0.01    0.00    0.88
 1992 321    97     2     2     0.4   19.9   16591   12.3    7.6   0.2   0.3   0.3   0.3   0.3   0.3   2.1   1.7   0.0   0.0   0.2   0.6   0.6   0.5   0.5  0.59  0.49  0.22  0.00  0.00   56.16   62.14    0.01    0.00    0.88
 1992 322    98     2     2     0.4   20.1   16590   12.7    7.4   0.6   0.4   0.3   0.3   0.3   0.3   2.1   1.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.59  0.48  0.22  0.00  0.00   56.86   62.86    0.01    0.00    0.88
 1992 323    99     2     2     0.4   19.4   16590   12.0    7.4   0.3   0.4   0.3   0.3   0.3   0.3   1.9   1.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.58  0.48  0.21  0.00  0.00   57.51   63.37    0.01    0.00    0.89
 1992 324   100     2     2     0.4   18.8   16589   11.5    7.3   0.4   0.4   0.3   0.3   0.3   0.3   1.7   1.8   0.0   0.0   0.1   0.5   0.6   0.5   0.4  0.58  0.48  0.21  0.00  0.00   58.12   63.91    0.01    0.00    0.89
