*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:38:15

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0131 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1987 260    33    25     3     1.3  137.7   16630  118.7   19.0  15.5  14.9  16.9  13.4  10.5   3.4   1.6   1.0   0.0   0.0   0.1   0.7   1.4   0.9   1.2  1.81  1.10  0.84  0.00  0.00   16.54   33.15    0.20    0.00    0.77
 1987 261    34    25     3     1.4  138.0   16629  118.8   19.2  16.0  14.8  16.9  13.3  10.4   3.4   1.6   1.0   0.0   0.0   0.1   0.6   1.5   0.9   1.2  1.82  1.10  0.84  0.00  0.00   17.04   33.46    0.22    0.00    0.79
 1987 262    35    25     3     1.5  138.4   16629  119.2   19.2  16.5  14.7  16.9  13.2  10.4   3.4   1.7   1.1   0.0   0.0   0.1   0.6   1.4   0.9   1.2  1.83  1.10  0.83  0.00  0.00   17.51   33.89    0.24    0.00    0.79
 1987 263    36    25     3     1.6  138.7   16628  119.4   19.3  16.9  14.6  17.0  13.2  10.4   3.5   1.7   1.1   0.0   0.0   0.1   0.6   1.4   0.9   1.2  1.85  1.10  0.82  0.00  0.00   17.96   34.30    0.27    0.00    0.79
 1987 264    37    25     3     1.6  139.1   16628  119.8   19.3  17.4  14.5  17.1  13.2  10.4   3.5   1.7   1.1   0.0   0.0   0.1   0.6   1.4   1.0   1.2  1.86  1.10  0.82  0.00  0.00   18.40   34.72    0.28    0.00    0.79
 1987 265    38    25     3     1.6  139.5   16627  120.2   19.3  17.8  14.5  17.1  13.2  10.4   3.5   1.7   1.1   0.0   0.0   0.1   0.6   1.4   1.0   1.2  1.87  1.10  0.81  0.00  0.00   18.85   35.13    0.29    0.00    0.80
 1987 266    39    25     3     1.6  139.9   16627  120.6   19.3  18.1  14.5  17.2  13.2  10.4   3.5   1.7   1.1   0.0   0.0   0.1   0.6   1.4   0.9   1.2  1.88  1.10  0.81  0.00  0.00   19.29   35.60    0.30    0.00    0.80
 1987 267    40    25     3     1.6  140.4   16626  121.1   19.3  18.5  14.5  17.2  13.3  10.4   3.5   1.7   1.1   0.0   0.0   0.1   0.5   1.3   0.9   1.3  1.89  1.10  0.80  0.00  0.00   19.73   36.07    0.31    0.00    0.80
 1987 268    41    25     3     1.6  140.8   16626  121.5   19.2  18.8  14.5  17.3  13.3  10.5   3.5   1.7   1.1   0.0   0.0   0.1   0.5   1.3   0.9   1.3  1.91  1.10  0.80  0.00  0.00   20.20   36.55    0.32    0.00    0.80
 1987 269    42    25     3     1.6  141.1   16625  121.9   19.2  19.1  14.4  17.3  13.4  10.5   3.5   1.7   1.1   0.0   0.0   0.1   0.5   1.3   0.9   1.3  1.92  1.10  0.79  0.00  0.00   20.70   37.06    0.33    0.00    0.81
 1987 270    43    25     3     1.6  141.4   16625  122.2   19.2  19.3  14.4  17.3  13.4  10.5   3.5   1.8   1.1   0.0   0.0   0.1   0.5   1.3   0.9   1.3  1.93  1.10  0.79  0.00  0.00   21.25   37.62    0.34    0.00    0.81
 1987 271    44    25     3     1.6  141.5   16624  122.3   19.2  19.5  14.3  17.3  13.5  10.5   3.5   1.8   1.1   0.0   0.0   0.1   0.5   1.3   0.8   1.3  1.95  1.10  0.78  0.00  0.00   21.84   38.21    0.35    0.00    0.81
 1987 272    45    25     3     1.6  141.7   16624  122.5   19.2  19.6  14.2  17.3  13.5  10.5   3.5   1.8   1.2   0.0   0.0   0.1   0.5   1.3   0.8   1.3  1.96  1.10  0.77  0.00  0.00   22.45   38.81    0.36    0.00    0.82
 1987 273    46    25     3     1.6  142.0   16623  122.8   19.2  14.5  16.4  17.5  13.6  10.6   3.5   1.8   1.2   0.0   0.0   0.1   0.5   1.2   0.8   1.3  1.97  1.10  0.77  0.00  0.00   23.08   39.43    0.37    0.00    0.82
 1987 274    47    25     3     1.6  142.3   16622  122.9   19.3  14.4  16.1  17.8  13.6  10.6   3.5   1.8   1.2   0.0   0.0   0.2   0.6   1.2   0.8   1.3  1.99  1.10  0.76  0.00  0.00   23.68   39.88    0.37    0.00    0.84
 1987 275    48    25     3     1.6  142.1   16622  122.8   19.3  14.4  15.9  17.7  13.6  10.7   3.5   1.8   1.2   0.0   0.0   0.1   0.7   1.2   0.8   1.3  2.00  1.10  0.76  0.00  0.00   24.26   40.47    0.38    0.00    0.88
 1987 276    49    25     3     1.6  142.1   16621  122.9   19.2  14.4  15.8  17.6  13.7  10.7   3.5   1.8   1.2   0.0   0.0   0.1   0.6   1.2   0.8   1.2  2.01  1.10  0.75  0.00  0.00   24.83   41.11    0.38    0.00    0.90
 1987 277    50    25     3     1.6  142.3   16621  123.3   19.1  14.6  15.8  17.6  13.7  10.8   3.5   1.8   1.2   0.0   0.0   0.1   0.6   1.2   0.8   1.2  2.03  1.10  0.75  0.00  0.00   25.38   41.74    0.39    0.00    0.92
 1987 278    51    25     3     1.6  142.2   16620  123.3   19.0  14.8  15.7  17.5  13.8  10.9   3.5   1.8   1.2   0.0   0.0   0.1   0.6   1.2   0.7   1.2  2.04  1.10  0.74  0.00  0.00   25.93   42.35    0.39    0.00    0.93
 1987 279    52    25     3     1.6  141.9   16620  123.1   18.9  14.8  15.5  17.3  13.8  10.9   3.5   1.8   1.2   0.0   0.0   0.1   0.6   1.2   0.7   1.1  2.05  1.10  0.74  0.00  0.00   26.51   42.98    0.40    0.00    0.95
 1987 280    53    25     3     1.6  141.8   16619  123.0   18.8  14.9  15.3  17.2  13.8  11.0   3.5   1.9   1.2   0.0   0.0   0.1   0.6   1.1   0.7   1.1  2.07  1.10  0.73  0.00  0.00   27.11   43.63    0.40    0.00    0.97
 1987 281    54    25     3     1.6  141.8   16618  123.1   18.7  15.1  15.2  17.1  13.9  11.0   3.6   1.9   1.2   0.0   0.0   0.1   0.5   1.1   0.7   1.1  2.08  1.10  0.73  0.00  0.00   27.73   44.28    0.41    0.00    0.99
 1987 282    55    25     3     1.6  141.3   16618  122.6   18.7  15.0  15.0  16.8  13.9  11.1   3.6   1.9   1.2   0.0   0.0   0.1   0.5   1.1   0.7   1.0  2.09  1.10  0.73  0.00  0.00   28.36   44.93    0.41    0.00    1.01
 1987 283    56    25     3     1.6  140.5   16617  121.9   18.6  14.9  14.7  16.5  13.9  11.2   3.6   1.9   1.3   0.0   0.0   0.1   0.5   1.1   0.7   1.0  2.10  1.10  0.72  0.00  0.00   28.97   45.56    0.42    0.00    1.03
 1987 284    57    25     3     1.6  140.3   16616  121.7   18.5   8.3  14.9  18.0  14.2  11.2   3.6   1.9   1.3   0.0   0.0   0.1   0.5   1.1   0.7   1.0  2.12  1.10  0.72  0.00  0.00   29.61   46.22    0.42    0.00    1.05
 1987 285    58    25     3     1.6  139.2   16616  120.5   18.8   5.9  13.6  17.5  14.9  11.7   3.6   1.9   1.3   0.0   0.0   0.1   0.6   1.2   0.7   1.0  2.13  1.10  0.71  0.00  0.00   30.25   46.60    0.43    0.00    1.07
 1987 286    59    25     3     1.7  137.5   16615  118.4   19.1   5.6  12.9  16.7  14.3  11.7   3.8   2.0   1.3   0.0   0.0   0.1   0.7   1.3   0.7   1.0  2.14  1.10  0.71  0.00  0.00   30.91   46.83    0.43    0.00    1.09
 1987 287    60    25     3     1.8  136.2   16614  116.9   19.3   5.8  12.4  16.2  14.0  11.7   3.9   2.1   1.3   0.0   0.0   0.1   0.6   1.3   0.7   1.0  2.16  1.10  0.70  0.00  0.00   31.55   47.24    0.44    0.00    1.11
 1987 288    61    25     3     1.8  136.2   16614  116.9   19.3   4.7  12.2  16.4  14.0  11.8   4.0   2.1   1.4   0.0   0.0   0.1   0.6   1.3   0.8   1.0  2.17  1.11  0.70  0.00  0.00   32.17   47.79    0.45    0.00    1.13
 1987 289    62    25     3     2.0  135.9   16613  116.3   19.6   4.6  11.9  16.0  13.7  11.8   4.1   2.2   1.4   0.0   0.0   0.1   0.7   1.4   0.8   1.0  2.18  1.11  0.69  0.00  0.00   32.73   47.98    0.45    0.00    1.15
 1987 290    63    25     3     2.0  135.6   16613  115.7   19.9   4.7  11.7  15.8  13.6  11.8   4.2   2.2   1.4   0.0   0.0   0.1   0.8   1.4   0.8   1.0  2.20  1.11  0.69  0.00  0.00   33.27   48.23    0.49    0.00    1.18
 1987 291    64    25     3     2.0  134.0   16612  114.1   19.8   4.8  11.2  15.3  13.4  11.8   4.2   2.2   1.4   0.0   0.0   0.1   0.7   1.4   0.8   1.0  2.21  1.11  0.69  0.00  0.00   33.80   48.72    0.51    0.00    1.20
 1987 292    65    25     3     2.0  130.9   16612  111.2   19.6   4.8  10.5  14.3  13.1  11.8   4.2   2.2   1.4   0.0   0.0   0.1   0.7   1.3   0.8   1.1  2.22  1.11  0.68  0.00  0.00   34.34   49.28    0.52    0.00    1.22
 1987 293    66    25     3     2.0  129.8   16611  110.3   19.6   4.9  10.3  13.9  13.0  11.8   4.2   2.2   1.4   0.0   0.0   0.1   0.6   1.2   0.8   1.1  2.23  1.11  0.68  0.00  0.00   34.90   49.83    0.54    0.00    1.23
 1987 294    67    25     3     2.0  127.8   16611  108.3   19.5   4.9   9.8  13.3  12.7  11.8   4.2   2.2   1.4   0.0   0.0   0.1   0.6   1.2   0.7   1.1  2.24  1.11  0.67  0.00  0.00   35.49   50.41    0.55    0.00    1.25
 1987 295    68    25     3     2.0  125.6   16610  106.2   19.4   4.8   9.4  12.6  12.5  11.8   4.2   2.2   1.4   0.0   0.0   0.1   0.6   1.1   0.7   1.1  2.26  1.11  0.67  0.00  0.00   36.11   51.01    0.56    0.00    1.27
 1987 296    69    25     3     2.0  123.6   16609  104.3   19.3   4.8   9.0  12.0  12.3  11.7   4.2   2.2   1.5   0.0   0.0   0.1   0.5   1.1   0.7   1.1  2.27  1.11  0.67  0.00  0.00   36.74   51.61    0.57    0.00    1.28
 1987 297    70    25     3     2.0  120.6   16609  101.4   19.2   4.6   8.4  11.2  12.0  11.6   4.2   2.3   1.5   0.0   0.0   0.1   0.5   1.1   0.7   1.1  2.28  1.11  0.66  0.00  0.00   37.38   52.32    0.58    0.00    1.30
 1987 298    71    25     3     2.0  118.0   16608   99.0   19.0   4.5   8.0  10.6  11.7  11.5   4.2   2.3   1.5   0.0   0.0   0.1   0.5   1.0   0.7   1.0  2.30  1.11  0.66  0.00  0.00   38.04   53.03    0.59    0.00    1.32
 1987 299    72    25     3     2.0  116.1   16607   97.2   18.9   4.4   7.7  10.1  11.5  11.3   4.2   2.3   1.5   0.0   0.0   0.1   0.4   1.0   0.7   1.0  2.31  1.11  0.65  0.00  0.00   38.68   53.71    0.60    0.00    1.33
 1987 300    73    25     3     2.0  113.4   16607   94.7   18.7   4.2   7.2   9.4  11.2  11.1   4.2   2.3   1.5   0.0   0.0   0.1   0.4   1.0   0.7   0.9  2.32  1.11  0.65  0.00  0.00   39.30   54.36    0.60    0.00    1.33
 1987 301    74    25     3     2.0  111.1   16606   92.4   18.6   4.1   6.8   8.9  10.9  10.9   4.2   2.3   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.9  2.34  1.11  0.65  0.00  0.00   39.91   54.99    0.61    0.00    1.34
 1987 302    75    25     3     2.0  107.1   16606   88.6   18.5   1.7   6.2   8.6  10.4  10.6   4.2   2.3   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.9  2.35  1.11  0.64  0.00  0.00   40.48   55.57    0.62    0.00    1.34
 1987 303    76    25     3     2.0  102.1   16605   83.6   18.5   1.5   5.5   7.4   9.8  10.0   4.2   2.3   1.5   0.0   0.0   0.1   0.5   0.8   0.6   0.8  2.36  1.11  0.64  0.00  0.00   41.13   56.05    0.63    0.00    1.36
 1987 304    77    25     3     2.0   97.3   16604   78.9   18.4   1.4   4.7   6.4   9.3   9.5   4.2   2.3   1.5   0.0   0.0   0.1   0.5   0.8   0.6   0.8  2.37  1.11  0.64  0.00  0.00   41.84   56.70    0.63    0.00    1.38
 1987 305    78    25     3     2.0   92.1   16604   73.9   18.2   1.3   3.9   5.3   8.6   9.0   4.2   2.3   1.5   0.0   0.0   0.1   0.5   0.8   0.6   0.8  2.38  1.11  0.63  0.00  0.00   42.56   57.36    0.64    0.00    1.40
 1987 306    79    25     3     2.0   89.3   16603   71.2   18.1   1.2   3.6   4.8   8.3   8.6   4.2   2.4   1.5   0.0   0.0   0.1   0.5   0.8   0.6   0.7  2.38  1.11  0.63  0.00  0.00   43.30   58.04    0.65    0.00    1.42
 1987 307    80    25     3     2.0   85.4   16602   67.5   17.9   1.1   3.1   4.1   7.8   8.2   4.2   2.4   1.5   0.0   0.0   0.1   0.5   0.8   0.6   0.7  2.36  1.11  0.63  0.00  0.00   44.05   58.74    0.65    0.00    1.44
 1987 308    81    25     3     2.0   81.4   16601   63.7   17.8   1.1   2.7   3.4   7.2   7.7   4.1   2.4   1.5   0.0   0.0   0.1   0.5   0.7   0.6   0.7  2.34  1.11  0.62  0.00  0.00   44.78   59.41    0.66    0.00    1.44
 1987 309    82    25     3     2.0   79.1   16601   61.5   17.6   0.8   2.6   3.0   6.9   7.4   4.0   2.4   1.6   0.0   0.0   0.1   0.4   0.7   0.5   0.7  2.33  1.11  0.62  0.00  0.00   45.45   60.04    0.66    0.00    1.44
 1987 310    83    25     3     2.0   76.3   16600   58.8   17.5   0.5   1.9   3.0   6.5   7.0   4.0   2.4   1.6   0.0   0.0   0.2   0.5   0.7   0.5   0.7  2.31  1.11  0.62  0.00  0.00   46.10   60.54    0.66    0.00    1.44
 1987 311    84    25     3     2.0   72.6   16599   55.0   17.6   0.4   1.6   2.4   6.0   6.5   3.9   2.4   1.6   0.0   0.0   0.3   0.6   0.8   0.5   0.6  2.27  1.11  0.61  0.00  0.00   46.76   60.84    0.67    0.00    1.44
 1987 312    85    25     3     2.0   65.6   16599   48.8   16.8   0.6   1.1   1.5   5.1   5.6   3.7   2.4   1.6   0.0   0.0   0.1   0.5   0.7   0.5   0.6  2.16  1.11  0.61  0.00  0.00   47.41   61.59    0.67    0.00    1.45
 1987 313    86    25     3     2.0   61.6   16598   45.3   16.3   0.5   0.9   1.1   4.6   5.1   3.4   2.4   1.6   0.0   0.0   0.2   0.5   0.7   0.5   0.6  2.04  1.11  0.61  0.00  0.00   48.05   62.14    0.67    0.00    1.45
 1987 314    87    25     3     2.0   56.7   16598   41.1   15.6   0.5   0.7   0.8   4.0   4.5   3.1   2.4   1.6   0.0   0.0   0.1   0.5   0.7   0.5   0.6  1.90  1.11  0.60  0.00  0.00   48.68   62.78    0.67    0.00    1.46
 1987 315    88    25     3     2.0   52.2   16597   37.2   14.9   0.4   0.6   0.6   3.5   3.9   2.8   2.4   1.6   0.0   0.0   0.1   0.5   0.7   0.5   0.6  1.75  1.11  0.60  0.00  0.00   49.33   63.36    0.68    0.00    1.46
 1987 316    89    25     3     2.0   46.8   16596   32.6   14.1   0.4   0.4   0.3   2.8   3.3   2.5   2.5   1.6   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.58  1.11  0.60  0.00  0.00   49.99   63.96    0.68    0.00    1.46
 1987 317    90    25     3     2.0   42.2   16596   28.8   13.4   0.4   0.4   0.3   2.2   2.6   2.1   2.5   1.6   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.41  1.11  0.59  0.00  0.00   50.65   64.55    0.68    0.00    1.47
 1987 318    91    25     3     2.1   37.9   16595   25.2   12.7   0.1   0.2   0.3   1.0   2.1   2.0   2.6   1.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.25  1.11  0.59  0.00  0.00   51.30   65.14    0.68    0.00    1.47
 1987 319    92    25     3     2.6   35.5   16594   22.7   12.8   0.1   0.3   0.3   0.8   1.7   1.7   2.5   1.7   0.0   0.0   0.2   0.6   0.7   0.5   0.5  1.17  1.11  0.59  0.00  0.00   52.05   65.27    0.69    0.00    1.47
 1987 320    93    25     3     2.7   33.1   16594   20.6   12.5   0.4   0.3   0.3   0.6   1.3   1.4   2.5   1.8   0.0   0.0   0.1   0.7   0.7   0.6   0.6  1.07  1.11  0.59  0.00  0.00   52.84   65.64    0.70    0.00    1.47
 1987 321    94    25     3     3.0   30.8   16593   18.4   12.4   0.3   0.3   0.3   0.5   1.0   1.1   2.4   1.8   0.0   0.0   0.2   0.7   0.8   0.6   0.6  0.98  1.12  0.58  0.00  0.00   53.61   65.80    0.71    0.00    1.48
 1987 322    95    25     3     3.0   29.2   16592   17.3   12.0   0.5   0.3   0.3   0.4   0.8   1.0   2.4   1.8   0.0   0.0   0.1   0.7   0.7   0.6   0.6  0.91  1.12  0.58  0.00  0.00   54.40   66.31    0.72    0.00    1.48
 1987 323    96    25     3     4.5   26.4   16591   14.9   11.4   0.0   0.4   0.3   0.3   0.5   0.8   2.0   2.0   0.0   0.0   0.1   0.5   0.7   0.5   0.5  0.85  1.12  0.58  0.00  0.00   55.18   66.90    0.72    0.00    1.48
 1987 324    97    25     3     5.3   25.3   16591   13.5   11.8   0.0   0.3   0.3   0.2   0.4   0.6   1.9   1.9   0.0   0.0   0.3   0.6   0.8   0.6   0.6  0.82  1.12  0.58  0.00  0.00   55.93   67.01    0.75    0.00    1.48
 1987 325    98    25     3     5.5   24.6   16590   12.9   11.8   0.1   0.3   0.3   0.3   0.3   0.5   1.8   1.9   0.0   0.0   0.3   0.7   0.8   0.6   0.6  0.79  1.13  0.58  0.00  0.00   56.66   67.19    0.76    0.00    1.48
 1987 326    99    25     3     5.8   23.9   16589   12.1   11.7   0.2   0.3   0.3   0.3   0.3   0.4   1.8   1.8   0.0   0.0   0.4   0.7   0.8   0.6   0.6  0.75  1.13  0.58  0.00  0.00   57.37   67.37    0.78    0.00    1.49
 1987 327   100    25     3     5.9   23.4   16589   12.2   11.3   0.6   0.3   0.3   0.3   0.3   0.4   1.7   1.8   0.0   0.0   0.1   0.7   0.7   0.6   0.6  0.72  1.13  0.58  0.00  0.00   58.05   67.90    0.79    0.00    1.49
