*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:38:15

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0131 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1987 265    38    0.0   12.0   12.9   17.1   34.2   0.31   15.0    1.2    7.8   10.1    1.2    7.8   10.1   86.4    330
 1987 266    39    0.0   12.1   13.0   16.6   33.2   0.34   17.3    5.6   11.2   13.1    5.6   11.2   13.1   86.4    330
 1987 267    40    0.0   12.1   13.0   22.6   45.2   0.10   20.2    4.6   12.1   14.6    4.6   12.1   14.6   86.4    330
 1987 268    41    0.0   12.1   13.0   20.0   40.0   0.21   24.2    5.9   14.7   17.7    5.9   14.7   17.7   86.4    330
 1987 269    42    0.0   12.2   13.1   16.9   33.8   0.34   25.4   12.8   18.9   20.9   12.8   18.9   20.9   86.4    330
 1987 270    43    0.0   12.2   13.1   17.4   34.8   0.32   20.9   10.3   15.4   17.2   10.3   15.4   17.2   86.4    330
 1987 271    44    0.0   12.2   13.1   21.1   42.2   0.18   19.7    7.9   13.6   15.5    7.9   13.6   15.5   86.4    330
 1987 272    45    0.0   12.3   13.2   19.0   38.0   0.27   24.7    7.2   15.6   18.6    7.2   15.6   18.6   86.4    330
 1987 273    46   14.0   12.3   13.2    6.9   13.8   0.74   20.1   12.0   15.9   17.3   12.0   15.9   17.3   86.4    330
 1987 274    47    0.0   12.3   13.2   22.6   45.2   0.14   19.1    8.2   13.5   15.3    8.2   13.5   15.3   86.4    330
 1987 275    48    0.0   12.4   13.3   20.7   41.4   0.22   17.0    6.3   11.5   13.3    6.3   11.5   13.3   86.4    330
 1987 276    49    0.0   12.4   13.3   15.2   30.4   0.43   19.9    5.4   12.4   14.9    5.4   12.4   14.9   86.4    330
 1987 277    50    0.0   12.4   13.4   23.1   46.2   0.14   23.5    9.3   16.2   18.6    9.3   16.2   18.6   86.4    330
 1987 278    51    0.0   12.5   13.4   23.4   46.8   0.13   25.0   10.0   17.3   19.8   10.0   17.3   19.8   86.4    330
 1987 279    52    0.0   12.5   13.4   15.5   31.0   0.43   24.6    9.5   16.8   19.4    9.5   16.8   19.4   86.4    330
 1987 280    53    0.0   12.5   13.5    7.9   15.8   0.71   21.1   13.2   17.0   18.4   13.2   17.0   18.4   86.4    330
 1987 281    54    2.3   12.6   13.5   14.7   29.4   0.46   20.5   11.5   15.9   17.4   11.5   15.9   17.4   86.4    330
 1987 282    55    0.0   12.6   13.5   22.9   45.8   0.17   21.9    8.1   14.8   17.2    8.1   14.8   17.2   86.4    330
 1987 283    56    0.0   12.6   13.6   19.9   39.8   0.28   31.3   11.6   21.2   24.6   11.6   21.2   24.6   86.4    330
 1987 284    57   24.0   12.7   13.6   15.4   30.8   0.45   23.2   16.3   19.7   20.9   16.3   19.7   20.9   86.4    330
 1987 285    58   11.5   12.7   13.6   22.9   45.8   0.18   22.0   12.0   16.9   18.6   12.0   16.9   18.6   86.4    330
 1987 286    59    0.0   12.7   13.7   21.1   42.2   0.25   17.9    8.1   12.9   14.6    8.1   12.9   14.6   86.4    330
 1987 287    60    0.0   12.8   13.7   12.5   25.0   0.56   18.8    5.3   11.9   14.2    5.3   11.9   14.2   86.4    330
 1987 288    61   13.0   12.8   13.7    8.1   16.2   0.71   17.8   11.5   14.6   15.7   11.5   14.6   15.7   86.4    330
 1987 289    62    0.0   12.8   13.8   17.8   35.6   0.38   18.9   10.8   14.8   16.2   10.8   14.8   16.2   86.4    330
 1987 290    63    0.0   12.9   13.8   26.3   52.6   0.08   21.0    8.0   14.4   16.6    8.0   14.4   16.6   86.4    330
 1987 291    64    0.0   12.9   13.8   27.5   55.0   0.04   21.2    8.0   14.5   16.8    8.0   14.5   16.8   86.4    330
 1987 292    65    0.0   12.9   13.9   21.6   43.2   0.25   21.0   10.0   15.4   17.3   10.0   15.4   17.3   86.4    330
 1987 293    66    0.0   12.9   13.9   26.6   53.2   0.08   25.4    7.7   16.4   19.5    7.7   16.4   19.5   86.4    330
 1987 294    67    0.0   13.0   13.9   23.8   47.6   0.18   25.5   11.7   18.5   20.9   11.7   18.5   20.9   86.4    330
 1987 295    68    0.0   13.0   14.0   20.8   41.6   0.29   23.5   12.0   17.7   19.7   12.0   17.7   19.7   86.4    330
 1987 296    69    0.0   13.0   14.0   23.8   47.6   0.19   30.0   12.4   21.1   24.2   12.4   21.1   24.2   86.4    330
 1987 297    70    0.0   13.1   14.0   19.7   39.4   0.33   26.1   15.9   20.9   22.7   15.9   20.9   22.7   86.4    330
 1987 298    71    0.0   13.1   14.0   11.3   22.6   0.62   22.6   16.4   19.5   20.6   16.4   19.5   20.6   86.4    330
 1987 299    72    0.0   13.1   14.1    9.5   19.0   0.68   25.2   17.4   21.3   22.6   17.4   21.3   22.6   86.4    330
 1987 300    73    0.0   13.2   14.1    8.9   17.8   0.70   21.5   14.9   18.2   19.3   14.9   18.2   19.3   86.4    330
 1987 301    74    0.0   13.2   14.1   18.2   36.4   0.39   23.5   13.6   18.5   20.3   13.6   18.5   20.3   86.4    330
 1987 302    75    0.0   13.2   14.2   27.8   55.6   0.08   27.5   11.4   19.4   22.3   11.4   19.4   22.3   86.4    330
 1987 303    76    0.0   13.2   14.2   27.0   54.0   0.11   31.9   12.4   22.1   25.6   12.4   22.1   25.6   86.4    330
 1987 304    77    0.0   13.3   14.2   27.4   54.8   0.10   30.1   14.9   22.5   25.2   14.9   22.5   25.2   86.4    330
 1987 305    78    0.0   13.3   14.3   14.8   29.6   0.51   27.2   15.0   21.1   23.3   15.0   21.1   23.3   86.4    330
 1987 306    79    0.7   13.3   14.3   12.9   25.8   0.58   28.2   16.5   22.3   24.4   16.5   22.3   24.4   86.4    330
 1987 307    80    0.0   13.4   14.3   13.3   26.6   0.57   27.7   13.5   20.6   23.1   13.5   20.6   23.1   86.4    330
 1987 308    81    0.0   13.4   14.4    8.3   16.6   0.73   21.0   18.8   19.9   20.3   18.8   19.9   20.3   86.4    330
 1987 309    82   14.0   13.4   14.4    8.5   17.0   0.72   20.9   18.3   19.6   20.1   18.3   19.6   20.1   86.4    330
 1987 310    83   16.5   13.4   14.4   11.6   23.2   0.62   23.1   13.6   18.3   20.1   13.6   18.3   20.1   86.4    330
 1987 311    84    0.0   13.5   14.4   29.3   58.6   0.05   25.2   10.4   17.8   20.5   10.4   17.8   20.5   86.4    330
 1987 312    85    3.0   13.5   14.5   24.0   48.0   0.23   24.2   10.3   17.3   19.8   10.3   17.3   19.8   86.4    330
 1987 313    86    0.7   13.5   14.5   29.2   58.4   0.06   20.5    7.2   13.9   16.3    7.2   13.9   16.3   86.4    330
 1987 314    87    0.0   13.5   14.5   28.9   57.8   0.08   23.4    8.3   15.9   18.6    8.3   15.9   18.6   86.4    330
 1987 315    88    0.0   13.6   14.5   28.3   56.6   0.10   26.6   11.4   19.0   21.8   11.4   19.0   21.8   86.4    330
 1987 316    89    0.0   13.6   14.6   22.0   44.0   0.30   27.3   13.5   20.4   22.9   13.5   20.4   22.9   86.4    330
 1987 317    90    0.0   13.6   14.6   24.5   49.0   0.22   28.9   15.2   22.1   24.6   15.2   22.1   24.6   86.4    330
 1987 318    91   95.0   13.6   14.6   23.9   47.8   0.24   28.2   17.2   22.7   24.7   17.2   22.7   24.7   86.4    330
 1987 319    92    0.0   13.6   14.7   24.9   49.8   0.21   26.6   15.7   21.2   23.2   15.7   21.2   23.2   86.4    330
 1987 320    93    9.9   13.7   14.7   29.7   59.4   0.06   24.2   11.7   18.0   20.3   11.7   18.0   20.3   86.4    330
 1987 321    94    0.0   13.7   14.7   30.0   60.0   0.06   29.0   12.1   20.6   23.7   12.1   20.6   23.7   86.4    330
 1987 322    95    0.0   13.7   14.7   13.5   27.0   0.58   27.7   15.8   21.8   24.0   15.8   21.8   24.0   86.4    330
 1987 323    96   64.0   13.7   14.7   14.2   28.4   0.56   25.1   15.7   20.4   22.2   15.7   20.4   22.2   86.4    330
 1987 324    97    0.0   13.8   14.8   11.0   22.0   0.66   21.6   14.0   17.8   19.2   14.0   17.8   19.2   86.4    330
 1987 325    98    5.0   13.8   14.8   30.5   61.0   0.05   21.2   10.7   16.0   17.9   10.7   16.0   17.9   86.4    330
 1987 326    99    0.0   13.8   14.8   30.4   60.8   0.05   22.3    8.5   15.5   18.0    8.5   15.5   18.0   86.4    330
 1987 327   100    0.0   13.8   14.8   12.1   24.2   0.62   22.0   10.7   16.4   18.5   10.7   16.4   18.5   86.4    330
 1987 328   101    0.0   13.8   14.9   14.4   28.8   0.55   24.7   15.2   20.0   21.7   15.2   20.0   21.7   86.4    330
 1987 329   102    2.0   13.8   14.9   18.1   36.2   0.44   25.0   16.7   20.9   22.4   16.7   20.9   22.4   86.4    330
 1987 330   103    0.0   13.9   14.9   16.8   33.6   0.48   24.6   14.3   19.5   21.4   14.3   19.5   21.4   86.4    330
 1987 331   104    0.0   13.9   14.9   26.3   52.6   0.19   25.5   13.3   19.5   21.7   13.3   19.5   21.7   86.4    330
 1987 332   105    0.0   13.9   14.9   30.1   60.2   0.07   29.5   13.9   21.8   24.7   13.9   21.8   24.7   86.4    330
 1987 333   106    0.0   13.9   15.0   30.1   60.2   0.07   32.3   17.2   24.8   27.6   17.2   24.8   27.6   86.4    330
 1987 334   107    0.0   13.9   15.0   29.6   59.2   0.09   33.1   19.1   26.2   28.8   19.1   26.2   28.8   86.4    330
 1987 335   108    0.0   13.9   15.0   29.7   59.4   0.09   36.4   20.8   28.7   31.6   20.8   28.7   31.6   86.4    330
 1987 336   109    0.0   13.9   15.0   17.8   35.6   0.45   30.1   21.1   25.7   27.3   21.1   25.7   27.3   86.4    330
 1987 337   110    0.0   14.0   15.0    9.3   18.6   0.71   24.6   19.5   22.1   23.0   19.5   22.1   23.0   86.4    330
 1987 338   111   94.0   14.0   15.0   11.4   22.8   0.65   20.0   14.4   17.2   18.3   14.4   17.2   18.3   86.4    330
 1987 339   112    3.7   14.0   15.0   30.3   60.6   0.07   25.0   12.3   18.7   21.1   12.3   18.7   21.1   86.4    330
 1987 340   113    0.0   14.0   15.1   29.6   59.2   0.10   27.4   13.0   20.3   23.0   13.0   20.3   23.0   86.4    330
 1987 341   114    0.0   14.0   15.1   11.1   22.2   0.66   23.8   15.7   19.8   21.0   15.7   19.8   21.0   86.4    330
 1987 342   115    4.3   14.0   15.1   25.4   50.8   0.23   24.2   14.8   19.6   20.9   14.8   19.6   20.9   86.4    330
 1987 343   116    0.0   14.0   15.1   29.0   58.0   0.12   25.4   12.9   19.2   21.1   12.9   19.2   21.1   86.4    330
 1987 344   117    0.0   14.0   15.1   31.2   62.4   0.05   29.2   15.0   22.2   24.3   15.0   22.2   24.3   86.4    330
 1987 345   118    0.0   14.0   15.1   20.1   40.2   0.39   27.1   16.6   21.9   23.5   16.6   21.9   23.5   86.4    330
 1987 346   119    1.0   14.0   15.1   30.6   61.2   0.07   24.2   12.7   18.5   20.2   12.7   18.5   20.2   86.4    330
 1987 347   120    0.0   14.0   15.1   31.3   62.6   0.05   26.3   10.9   18.7   21.0   10.9   18.7   21.0   86.4    330
 1987 348   121    0.0   14.1   15.1   16.9   33.8   0.49   26.7   14.0   20.5   22.3   14.0   20.5   22.3   86.4    330
 1987 349   122    0.0   14.1   15.1   23.6   47.2   0.28   31.9   16.8   24.5   26.7   16.8   24.5   26.7   86.4    330
 1987 350   123   58.0   14.1   15.1   10.5   21.0   0.68   24.3   19.2   21.8   22.5   19.2   21.8   22.5   86.4    330
 1987 351   124    2.0   14.1   15.1   28.9   57.8   0.12   24.1   15.1   19.7   21.0   15.1   19.7   21.0   86.4    330
 1987 352   125    0.0   14.1   15.2   24.5   49.0   0.26   24.3   12.5   18.5   20.2   12.5   18.5   20.2   86.4    330
 1987 353   126    0.0   14.1   15.2   29.0   58.0   0.12   25.3   12.0   18.8   20.7   12.0   18.8   20.7   86.4    330
 1987 354   127    0.0   14.1   15.2   24.6   49.2   0.25   25.1   14.7   20.0   21.5   14.7   20.0   21.5   86.4    330
 1987 355   128    0.0   14.1   15.2   31.8   63.6   0.03   23.9   12.0   18.1   19.8   12.0   18.1   19.8   86.4    330
 1987 356   129    0.0   14.1   15.2   23.4   46.8   0.29   25.0   11.3   18.3   20.3   11.3   18.3   20.3   86.4    330
 1987 357   130    0.0   14.1   15.2   25.7   51.4   0.22   25.1   13.1   19.2   21.0   13.1   19.2   21.0   86.4    330
 1987 358   131    0.0   14.1   15.2   31.6   63.2   0.04   27.3   12.8   20.2   22.3   12.8   20.2   22.3   86.4    330
 1987 359   132    0.0   14.1   15.2    9.8   19.6   0.70   25.7   14.8   20.3   21.9   14.8   20.3   21.9   86.4    330
 1987 360   133    0.0   14.1   15.2   14.6   29.2   0.56   27.2   17.8   22.6   24.0   17.8   22.6   24.0   86.4    330
 1987 361   134   35.0   14.1   15.2   22.7   45.4   0.31   30.9   17.2   24.2   26.2   17.2   24.2   26.2   86.4    330
 1987 362   135    0.0   14.1   15.1   18.7   37.4   0.43   28.9   19.7   24.4   25.7   19.7   24.4   25.7   86.4    330
 1987 363   136    8.0   14.0   15.1    9.1   18.2   0.72   24.1   19.5   21.8   22.5   19.5   21.8   22.5   86.4    330
 1987 364   137    4.0   14.0   15.1   14.4   28.8   0.56   27.6   18.1   22.9   24.3   18.1   22.9   24.3   86.4    330
 1987 365   138   26.0   14.0   15.1   24.3   48.6   0.26   28.1   17.3   22.8   24.4   17.3   22.8   24.4   86.4    330
 1988 001   139    0.0   14.0   15.1   29.9   59.8   0.09   30.8   17.8   24.4   26.3   17.8   24.4   26.3   86.4    330
 1988 002   140    0.0   14.0   15.1   30.8   61.6   0.06   27.4   19.0   23.3   24.5   19.0   23.3   24.5   86.4    330
 1988 003   141    0.0   14.0   15.1   28.7   57.4   0.12   31.7   18.3   25.1   27.1   18.3   25.1   27.1   86.4    330
 1988 004   142    0.0   14.0   15.1   31.3   62.6   0.04   34.3   19.1   26.8   29.0   19.1   26.8   29.0   86.4    330
 1988 005   143   22.0   14.0   15.1   17.4   34.8   0.47   27.9   18.7   23.4   25.1   18.7   23.4   25.1   86.4    330
 1988 006   144    3.0   14.0   15.1   31.5   63.0   0.04   22.0   12.7   17.4   19.1   12.7   17.4   19.1   86.4    330
 1988 007   145    0.0   14.0   15.1   31.3   62.6   0.04   27.0   10.7   19.0   22.0   10.7   19.0   22.0   86.4    330
 1988 008   146    0.0   14.0   15.0   28.7   57.4   0.12   29.1   14.2   21.8   24.5   14.2   21.8   24.5   86.4    330
 1988 009   147    0.0   13.9   15.0   31.3   62.6   0.04   30.7   17.4   24.1   26.6   17.4   24.1   26.6   86.4    330
 1988 010   148    0.0   13.9   15.0   26.2   52.4   0.20   33.8   17.3   25.7   28.7   17.3   25.7   28.7   86.4    330
 1988 011   149    0.0   13.9   15.0   22.7   45.4   0.30   34.7   19.4   27.1   30.0   19.4   27.1   30.0   86.4    330
 1988 012   150    7.0   13.9   15.0   28.3   56.6   0.13   34.7   20.6   27.7   30.3   20.6   27.7   30.3   86.4    330
 1988 013   151   29.0   13.9   15.0   12.4   24.8   0.62   24.9   19.0   22.0   23.1   19.0   22.0   23.1   86.4    330
 1988 014   152    0.0   13.9   15.0   26.1   52.2   0.19   29.6   18.0   23.9   26.0   18.0   23.9   26.0   86.4    330
 1988 015   153    0.0   13.9   14.9   25.3   50.6   0.22   29.9   16.4   23.2   25.7   16.4   23.2   25.7   86.4    330
 1988 016   154    0.0   13.8   14.9   20.9   41.8   0.35   27.1   19.5   23.3   24.7   19.5   23.3   24.7   86.4    330
 1988 017   155    0.0   13.8   14.9   26.1   52.2   0.19   37.7   19.5   28.7   32.0   19.5   28.7   32.0   86.4    330
 1988 018   156   45.0   13.8   14.9    8.9   17.8   0.72   26.7   19.5   23.1   24.5   19.5   23.1   24.5   86.4    330
 1988 019   157   36.0   13.8   14.9    8.9   17.8   0.72   23.2   18.9   21.1   21.9   18.9   21.1   21.9   86.4    330
 1988 020   158   22.0   13.8   14.8   10.0   20.0   0.69   24.3   19.1   21.7   22.7   19.1   21.7   22.7   86.4    330
 1988 021   159   92.0   13.8   14.8   14.4   28.8   0.55   24.0   18.4   21.2   22.2   18.4   21.2   22.2   86.4    330
 1988 022   160    6.0   13.7   14.8   29.3   58.6   0.08   26.4   14.2   20.3   22.6   14.2   20.3   22.6   86.4    330
 1988 023   161    0.0   13.7   14.8   30.5   61.0   0.04   25.0   16.9   21.0   22.5   16.9   21.0   22.5   86.4    330
 1988 024   162    0.0   13.7   14.8   24.8   49.6   0.22   29.7   14.8   22.3   25.0   14.8   22.3   25.0   86.4    330
 1988 025   163    0.0   13.7   14.7   25.5   51.0   0.20   30.5   21.0   25.8   27.5   21.0   25.8   27.5   86.4    330
 1988 026   164    0.0   13.6   14.7   25.3   50.6   0.20   30.1   21.0   25.6   27.2   21.0   25.6   27.2   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:38:15

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0131 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1988 227     0    0.0   10.8   11.8    4.8    9.6   0.74   22.9   14.1   18.2   19.8   14.1   18.2   19.8   86.4    330
 1988 228     1    0.0   10.9   11.8    8.4   16.8   0.55   22.9    7.9   14.9   17.6    7.9   14.9   17.6   86.4    330
 1988 229     2    0.0   10.9   11.8   14.3   28.6   0.24   18.6    5.4   11.5   14.0    5.4   11.5   14.0   86.4    330
 1988 230     3    0.0   10.9   11.9   13.3   26.6   0.30   19.2    3.7   10.9   13.8    3.7   10.9   13.8   86.4    330
 1988 231     4    0.0   10.9   11.9   15.8   31.6   0.17   24.4    7.1   15.1   18.4    7.1   15.1   18.4   86.4    330
 1988 232     5    0.0   11.0   11.9    6.6   13.2   0.66   26.2   14.5   19.9   22.1   14.5   19.9   22.1   86.4    330
 1988 233     6   19.0   11.0   11.9   12.3   24.6   0.37   21.2    9.3   14.8   17.1    9.3   14.8   17.1   86.4    330
 1988 234     7    0.0   11.0   12.0   17.2   34.4   0.12   20.2    6.8   13.0   15.6    6.8   13.0   15.6   86.4    330
 1988 235     8    0.0   11.1   12.0   17.7   35.4   0.10   22.5    5.2   13.3   16.5    5.2   13.3   16.5   86.4    330
 1988 236     9    0.0   11.1   12.0   15.9   31.8   0.20   29.7   14.4   21.5   24.4   14.4   21.5   24.4   86.4    330
 1988 237    10    0.0   11.1   12.1   12.9   25.8   0.36   25.3    8.6   16.4   19.6    8.6   16.4   19.6   86.4    330
 1988 238    11    0.0   11.2   12.1   17.2   34.4   0.15   17.7    4.9   10.9   13.3    4.9   10.9   13.3   86.4    330
 1988 239    12    0.0   11.2   12.1   17.3   34.6   0.15   11.9   -0.3    5.4    7.7   -0.3    5.4    7.7   86.4    330
 1988 240    13    0.0   11.2   12.1   17.0   34.0   0.17   14.4   -2.0    5.7    8.8   -2.0    5.7    8.8   86.4    330
 1988 241    14    0.0   11.3   12.2   10.8   21.6   0.48   16.1    0.0    7.5   10.6    0.0    7.5   10.6   86.4    330
 1988 242    15    0.0   11.3   12.2   14.8   29.6   0.29   21.9   10.3   15.7   18.0   10.3   15.7   18.0   86.4    330
 1988 243    16    0.0   11.3   12.2   17.8   35.6   0.16   20.8    5.5   12.7   15.6    5.5   12.7   15.6   86.4    330
 1988 244    17    0.0   11.4   12.3   17.7   35.4   0.17   21.0    5.1   12.6   15.6    5.1   12.6   15.6   86.4    330
 1988 245    18    0.0   11.4   12.3   18.2   36.4   0.15   14.5    3.3    8.6   10.7    3.3    8.6   10.7   86.4    330
 1988 246    19    0.0   11.4   12.3   18.6   37.2   0.14   12.4   -1.1    5.3    7.9   -1.1    5.3    7.9   86.4    330
 1988 247    20    0.0   11.4   12.4   18.7   37.4   0.14   14.9   -0.1    7.0    9.9   -0.1    7.0    9.9   86.4    330
 1988 248    21    0.0   11.5   12.4   19.5   39.0   0.11   20.4    0.6    9.9   13.8    0.6    9.9   13.8   86.4    330
 1988 249    22    0.0   11.5   12.4    9.3   18.6   0.58   25.0    7.9   16.0   19.3    7.9   16.0   19.3   86.4    330
 1988 250    23    0.0   11.5   12.5    7.2   14.4   0.68   18.9   12.2   15.4   16.7   12.2   15.4   16.7   86.4    330
 1988 251    24   12.0   11.6   12.5    7.2   14.4   0.68   20.4   12.1   16.0   17.7   12.1   16.0   17.7   86.4    330
 1988 252    25    0.0   11.6   12.5   14.2   28.4   0.37   24.6   14.8   19.4   21.4   14.8   19.4   21.4   86.4    330
 1988 253    26    9.5   11.6   12.6    7.8   15.6   0.66   18.4   10.6   14.3   15.8   10.6   14.3   15.8   86.4    330
 1988 254    27    8.4   11.7   12.6    6.0   12.0   0.74   12.4    9.7   11.0   11.5    9.7   11.0   11.5   86.4    330
 1988 255    28    0.0   11.7   12.6   12.4   24.8   0.46   19.4   10.4   14.7   16.5   10.4   14.7   16.5   86.4    330
 1988 256    29    0.0   11.7   12.6   18.6   37.2   0.20   21.3    8.9   14.8   17.3    8.9   14.8   17.3   86.4    330
 1988 257    30    0.0   11.8   12.7   19.5   39.0   0.17   22.3    6.0   13.7   17.0    6.0   13.7   17.0   86.4    330
 1988 258    31    0.0   11.8   12.7   20.8   41.6   0.12   16.8    4.6   10.4   12.8    4.6   10.4   12.8   86.4    330
 1988 259    32    0.0   11.8   12.7   21.2   42.4   0.11   13.2    0.3    6.4    9.0    0.3    6.4    9.0   86.4    330
 1988 260    33    0.0   11.9   12.8   18.3   36.6   0.24   13.7    0.9    7.0    9.6    0.9    7.0    9.6   86.4    330
 1988 261    34    0.0   11.9   12.8   15.9   31.8   0.34   13.9    2.0    7.7   10.1    2.0    7.7   10.1   86.4    330
 1988 262    35    0.0   11.9   12.8   11.6   23.2   0.52   19.4    8.4   13.7   15.9    8.4   13.7   15.9   86.4    330
