*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:38:57

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0133 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1987 252    40    37    1.2    0.0    1.2   0.00   4.27    0.3    0.6    0.6    4.3   4.27   1.09    0.00    0.01
 1987 253    41    38    1.2    0.0    1.2   0.00   3.99    0.4    0.7    0.6    4.0   3.99   1.22    0.00    0.01
 1987 254    42    39    1.3    0.0    1.3   0.00   3.99    0.6    0.8    0.6    4.0   3.99   1.27    0.00    0.02
 1987 255    43    40    1.4    0.0    1.4   0.00   4.01    0.8    0.9    0.6    4.0   4.01   1.28    0.00    0.02
 1987 256    44    41    1.5    0.0    1.5   0.00   3.66    0.9    1.0    0.5    3.7   3.66   1.19    0.00    0.02
 1987 257    45    42    1.8    0.0    1.8   0.00   3.66    1.1    1.3    0.5    3.7   3.66   1.08    0.00    0.02
 1987 258    46    43    2.0    0.0    2.0   0.00   3.96    1.5    1.5    0.6    4.0   3.96   1.21    0.00    0.03
 1987 259    47    44    2.2    0.0    2.2   0.00   4.16    1.9    1.6    0.6    4.2   4.16   1.49    0.00    0.03
 1987 260    48    45    2.2    0.0    2.2   0.00   3.94    1.9    1.6    0.6    3.9   3.94   1.35    0.00    0.03
 1987 261    49    46    2.3    0.0    2.3   0.00   3.97    2.0    1.8    0.6    4.0   3.97   1.21    0.00    0.03
 1987 262    50    47    2.5    0.0    2.5   0.00   4.08    2.4    1.9    0.6    4.1   4.08   1.36    0.00    0.04
 1987 263    51    48    2.5    0.0    2.5   0.00   4.02    2.5    2.0    0.6    4.0   4.02   1.29    0.00    0.05
 1987 264    52    49    2.7    0.0    2.7   0.00   4.10    2.6    2.1    0.6    4.1   4.10   1.18    0.00    0.05
 1987 265    53    50    2.7    0.0    2.7   0.00   4.08    2.8    2.2    0.6    4.1   4.08   1.22    0.00    0.06
 1987 266    54    51    2.8    0.0    2.8   0.00   3.94    2.8    2.2    0.6    3.9   3.94   1.15    0.00    0.06
 1987 267    55    52    3.0    0.0    3.0   0.00   3.83    3.1    2.4    0.5    3.8   3.83   1.17    0.00    0.07
 1987 268    56    53    3.2    0.0    3.2   0.00   3.67    3.4    2.7    0.5    3.7   3.67   1.15    0.00    0.08
 1987 269    57    54    3.6    0.0    3.6   0.00   3.49    3.9    3.1    0.5    3.5   3.49   1.12    0.00    0.08
 1987 270    58    55    4.2    0.0    4.2   0.00   3.67    4.7    3.7    0.5    3.7   3.67   1.17    0.00    0.09
 1987 271    59    56    4.7    0.0    4.7   0.00   3.74    5.5    4.2    0.5    3.7   3.74   1.21    0.00    0.10
 1987 272    60    57    5.1    0.0    5.1   0.00   3.61    6.1    4.6    0.5    3.6   3.61   1.18    0.00    0.11
 1987 273    61    58    5.7    0.0    5.7   0.00   3.66    6.6    5.2    0.5    3.7   3.66   1.09    0.00    0.12
 1987 274    62    59    6.3    0.0    6.3   0.00   3.72    7.9    5.8    0.5    3.7   3.72   1.24    0.00    0.13
 1987 275    63    60    6.8    0.0    6.8   0.00   3.81    8.8    6.3    0.5    3.8   3.81   1.25    0.00    0.15
 1987 276    64    61    7.2    0.0    7.2   0.00   3.76    9.2    6.6    0.5    3.8   3.76   1.17    0.00    0.16
 1987 277    65    62    7.6    0.0    7.6   0.00   3.56   10.2    7.1    0.5    3.6   3.56   1.20    0.00    0.18
 1987 278    66    63    8.4    0.0    8.4   0.00   3.50   11.6    8.0    0.5    3.5   3.50   1.20    0.00    0.20
 1987 279    67    64    9.5    0.0    9.5   0.00   3.53   12.8    9.0    0.5    3.5   3.53   1.15    0.00    0.22
 1987 280    68    65   10.5    0.0   10.5   0.00   3.55   13.7   10.0    0.5    3.5   3.55   1.09    0.00    0.24
 1987 281    69    66   11.6    0.0   11.6   0.00   3.57   15.4   11.1    0.5    3.6   3.57   1.15    0.00    0.26
 1987 282    70    67   12.5    0.0   12.5   0.00   3.81   17.7   12.0    0.5    3.8   3.81   1.23    0.00    0.29
 1987 283    71    68   12.8    0.0   12.8   0.00   3.29   18.1   12.4    0.5    3.3   3.29   1.15    0.00    0.32
 1987 284    72    69   14.9    0.0   14.9   0.00   3.35   20.5   14.4    0.5    3.4   3.35   1.14    0.00    0.35
 1987 285    73    70   18.6    0.0   18.6   0.00   3.78   25.5   18.1    0.5    3.8   3.78   1.20    0.00    0.39
 1987 286    74    71   19.2    0.0   19.2   0.00   3.69   27.2   18.7    0.5    3.7   3.69   1.21    0.00    0.43
 1987 287    75    72   19.5    0.0   19.5   0.00   3.60   27.5   19.0    0.5    3.6   3.60   1.14    0.00    0.47
 1987 288    76    73   20.4    0.0   20.4   0.00   3.57   28.4   19.9    0.5    3.6   3.57   1.10    0.00    0.52
 1987 289    77    74   21.6    0.0   21.6   0.00   3.54   30.9   21.1    0.5    3.5   3.54   1.16    0.00    0.57
 1987 290    78    75   22.7    0.0   22.7   0.00   3.52   34.0   22.2    0.5    3.5   3.52   1.21    0.00    0.62
 1987 291    79    76   24.0    0.0   24.0   0.00   3.50   36.8   23.4    0.5    3.5   3.50   1.20    0.00    0.68
 1987 292    80    77   25.4    0.0   25.4   0.00   3.48   39.0   24.8    0.6    3.5   3.48   1.16    0.00    0.75
 1987 293    81    78   27.2    0.0   27.2   0.00   3.46   42.5   26.5    0.6    3.5   3.46   1.17    0.00    0.82
 1987 294    82    79   29.8    0.0   29.8   0.00   3.43   46.1   29.1    0.8    3.4   3.43   1.15    0.00    0.91
 1987 295    83    80   32.3    0.0   32.3   0.00   3.40   49.4   31.4    0.9    3.4   3.40   1.13    0.00    0.99
 1987 296    84    81   35.8    0.0   35.8   0.00   3.36   54.1   34.6    1.2    3.4   3.36   1.14    0.00    1.09
 1987 297    85    82   39.3    0.0   39.3   0.00   3.32   58.2   37.7    1.6    3.3   3.32   1.12    0.00    1.18
 1987 298    86    83   42.5    0.0   42.5   0.00   3.28   61.1   40.4    2.1    3.3   3.28   1.08    0.00    1.28
 1987 299    87    84   46.3    0.0   46.3   0.00   3.25   64.6   43.6    2.8    3.2   3.25   1.07    0.00    1.38
 1987 300    88    85   49.3    0.0   49.3   0.00   3.22   67.8   45.9    3.3    3.2   3.22   1.08    0.00    1.48
 1987 301    89    86   52.5    0.0   52.5   0.00   3.19   72.8   48.4    4.0    3.2   3.19   1.12    0.00    1.58
 1987 302    90    87   56.1    0.0   56.1   0.00   3.15   79.0   51.1    4.9    3.2   3.15   1.16    0.00    1.68
 1987 303    91    88   60.7    0.0   60.7   0.00   3.12   84.8   54.4    6.3    3.1   3.12   1.14    0.00    1.80
 1987 304    92    89   65.6    0.0   65.6   0.00   3.08   91.2   57.7    7.9    3.1   3.08   1.14    0.00    1.93
 1987 305    93    90   70.2    0.0   70.2   0.00   3.04   95.0   60.7    9.5    3.0   3.04   1.09    0.00    2.06
 1987 306    94    91   75.5    0.0   75.5   0.00   3.00  100.1   63.9   11.6    3.0   3.00   1.07    0.00    2.19
 1987 307    95    92   80.3    0.0   80.3   0.00   2.97  105.2   66.7   13.6    3.0   2.97   1.08    0.00    2.32
 1987 308    96    93   83.5    0.0   83.5   0.00   2.94  108.1   68.4   15.1    2.9   2.94   1.07    0.00    2.45
 1987 309    97    94   86.8    0.0   86.8   0.00   2.91  111.4   70.1   16.7    2.9   2.91   1.07    0.00    2.58
 1987 310    98    95   91.2    0.0   91.2   0.00   2.88  116.1   72.3   18.9    2.9   2.88   1.07    0.00    2.71
 1987 311    99    96   94.7    0.0   94.7   0.00   2.83  122.6   73.8   20.9    2.8   2.83   1.12    0.00    2.83
 1987 312   100    97   98.7    0.0   98.7   0.00   2.80  127.9   75.6   23.1    2.8   2.80   1.11    0.00    2.98
 1987 313   101    98  100.8    0.0  100.8   0.00   2.78  132.1   76.4   24.4    2.8   2.78   1.10    0.00    3.13
 1987 314   102    99  103.0    0.0  103.0   0.00   2.72  135.5   76.9   26.1    2.7   2.72   1.08    0.00    3.29
 1987 315   103   100  105.1    0.0  105.1   0.00   2.61  138.4   76.8   28.3    2.6   2.61   1.05    0.00    3.46
 1987 316   104   101  107.2    0.0  107.2   0.00   2.50  140.8   76.5   30.7    2.5   2.50   1.04    0.00    3.63
 1987 317   105   102  109.1    0.0  109.1   0.00   2.31  142.9   78.3   30.9    2.3   2.31   1.04    0.00    3.80
 1987 318   106   103  110.4    0.0  110.4   0.00   2.15  144.2   77.2   33.2    2.1   2.15   1.04    0.00    3.97
 1987 319   107   104  111.7    0.0  111.7   0.00   2.03  145.6   76.2   35.5    2.0   2.03   1.03    0.00    4.15
 1987 320   108   105  112.7    0.0  112.7   0.00   1.97  146.7   75.7   37.0    2.0   1.97   0.98    0.00    4.32
 1987 321   109   106  113.7    0.0  113.7   0.00   1.90  147.9   74.7   39.0    1.9   1.90   0.95    0.00    4.49
 1987 322   110   107  114.9    0.0  114.9   0.00   1.85  149.3   74.1   40.8    1.8   1.85   0.96    0.00    4.67
 1987 323   111   108  115.7    0.0  115.7   0.00   1.79  150.1   73.2   42.5    1.8   1.79   0.96    0.00    4.85
 1987 324   112   109  116.7    0.0  116.7   0.00   1.75  151.1   72.7   43.9    1.8   1.75   0.96    0.00    5.02
 1987 325   113   110  117.5    0.0  117.5   0.00   1.73  152.2   72.4   45.1    1.7   1.73   0.92    0.00    5.20
 1987 326   114   111  118.6    0.0  118.6   0.00   1.71  153.5   72.4   46.3    1.7   1.71   0.88    0.00    5.37
 1987 327   115   112  120.0    0.0  120.0   0.00   1.69  155.1   72.3   47.7    1.7   1.69   0.88    0.00    5.55
 1987 328   116   113  121.2    0.0  121.2   0.00   1.65  156.4   71.8   49.4    1.7   1.65   0.88    0.00    5.73
 1987 329   117   114  122.2    0.0  122.2   0.00   1.62  157.7   71.2   51.1    1.6   1.62   0.88    0.00    5.91
 1987 330   118   115  123.2    0.0  123.2   0.00   1.58  158.7   70.7   52.5    1.6   1.58   0.87    0.00    6.09
 1987 331   119   116  124.0    0.0  124.0   0.00   1.55  159.7   70.2   53.8    1.6   1.55   0.85    0.00    6.27
 1987 332   120   117  125.0    0.0  125.0   0.00   1.52  160.9   69.6   55.4    1.5   1.52   0.83    0.00    6.45
 1987 333   121   118  125.8    0.0  125.8   0.00   1.48  161.9   68.8   57.0    1.5   1.48   0.81    0.00    6.64
 1987 334   122   119  126.6    0.0  126.6   0.00   1.43  162.9   68.0   58.7    1.4   1.43   0.80    0.00    6.82
 1987 335   123   120  127.5    0.0  127.5   0.00   1.55  163.9   73.0   54.5    1.6   1.55   0.79    0.00    7.00
 1987 336   124   121  128.4    0.0  128.4   0.00   1.56  165.0   72.4   55.9    1.6   1.56   0.79    0.00    7.19
 1987 337   125   122  129.2    0.0  129.2   0.00   1.57  166.1   72.1   57.1    1.6   1.57   0.80    0.00    7.37
 1987 338   126   123  129.8    0.0  129.8   0.00   1.58  166.9   71.7   58.2    1.6   1.58   0.80    0.00    7.56
 1987 339   127   124  130.3    0.0  130.3   0.00   1.59  167.6   71.0   59.3    1.6   1.59   0.78    0.00    7.75
 1987 340   128   125  131.0    0.0  131.0   0.00   1.59  168.5   70.4   60.6    1.6   1.59   0.76    0.00    7.94
 1987 341   129   126  131.8    0.0  131.8   0.00   1.60  169.7   69.9   61.9    1.6   1.60   0.77    0.00    8.13
 1987 342   130   127  132.5    0.0  132.5   0.00   1.61  170.7   69.2   63.3    1.6   1.61   0.76    0.00    8.32
 1987 343   131   128  133.2    0.0  133.2   0.00   1.62  171.8   68.5   64.6    1.6   1.62   0.74    0.00    8.51
 1987 344   132   129  133.8    0.0  133.8   0.00   1.63  172.9   67.6   66.2    1.6   1.63   0.73    0.00    8.71
 1987 345   133   130  134.5    0.0  134.5   0.00   1.64  174.2   66.8   67.8    1.6   1.64   0.74    0.00    8.90
 1987 346   134   131  135.0    0.0  135.0   0.00   1.65  175.2   65.9   69.1    1.6   1.65   0.72    0.00    9.10
 1987 347   135   132  135.5    0.0  135.5   0.00   1.66  176.2   65.0   70.5    1.7   1.66   0.71    0.00    9.31
 1987 348   136   133  135.9    0.0  135.9   0.00   1.67  177.2   63.9   72.0    1.7   1.67   0.72    0.00    9.51
 1987 349   137   134  136.4    4.4  132.0   1.58   1.62  178.1   62.0   69.9    1.6   1.62   0.72    0.00    9.72
 1987 350   138   135  136.8    8.5  128.3   1.57   1.58  179.0   60.8   67.6    1.6   1.58   0.73    0.00    9.93
 1987 351   139   136  137.1   11.7  125.4   1.55   1.54  179.6   58.9   66.5    1.5   1.54   0.73    0.00   10.14
 1987 352   140   137  137.5   14.6  122.9   1.55   1.51  180.3   57.8   65.1    1.5   1.51   0.73    0.00   10.35
 1987 353   141   138  138.0   17.4  120.6   1.54   1.48  181.3   56.7   63.9    1.5   1.48   0.73    0.00   10.57
 1987 354   142   139  138.6   20.7  117.9   1.53   1.44  182.3   55.4   62.5    1.4   1.44   0.74    0.00   10.79
 1987 355   143   140  139.1   23.3  115.8   1.52   1.42  183.3   54.4   61.4    1.4   1.42   0.73    0.00   11.01
 1987 356   144   141  139.6   25.9  113.7   1.51   1.39  184.2   53.4   60.2    1.4   1.39   0.74    0.00   11.23
 1987 357   145   142  140.1   28.8  111.2   1.51   1.36  185.1   52.3   59.0    1.4   1.36   0.74    0.00   11.45
 1987 358   146   143  140.6   32.0  108.5   1.50   1.33  186.0   51.0   57.5    1.3   1.33   0.74    0.00   11.68
 1987 359   147   144  141.0   35.3  105.8   1.49   1.30  186.8   50.0   55.8    1.3   1.30   0.75    0.00   11.90
 1987 360   148   145  141.5   39.2  102.4   1.48   1.26  187.7   48.5   53.9    1.3   1.26   0.76    0.00   12.13
 1987 361   149   146  142.0   43.0   99.0   1.47   1.21  188.5   46.5   52.4    1.2   1.21   0.76    0.00   12.36
 1987 362   150   147  142.4   46.9   95.5   1.46   1.17  189.1   44.9   50.6    1.2   1.17   0.77    0.00   12.60
 1987 363   151   148  142.8   50.3   92.4   1.45   1.15  189.8   44.0   48.4    1.1   1.15   0.77    0.00   12.83
 1987 364   152   149  143.2   53.9   89.2   1.44   1.11  190.4   42.6   46.6    1.1   1.11   0.78    0.00   13.06
 1987 365   153   150  143.6   57.5   86.1   1.43   1.06  191.1   40.8   45.3    1.1   1.06   0.78    0.00   13.30
 1988 001   154   151  144.1   61.0   83.1   1.42   1.02  191.8   39.0   44.0    1.0   1.02   0.78    0.00   13.54
 1988 002   155   152  144.9   64.4   80.5   1.40   0.99  193.0   37.8   42.6    1.0   0.99   0.79    0.00   13.78
 1988 003   156   153  145.5   67.7   77.8   1.39   0.95  194.0   36.6   41.2    1.0   0.95   0.79    0.00   14.02
 1988 004   157   154  146.3   71.0   75.3   1.38   0.92  195.2   35.4   39.9    0.9   0.92   0.79    0.00   14.26
 1988 005   158   155  146.9   74.2   72.7   1.37   0.89  196.1   34.2   38.5    0.9   0.89   0.80    0.00   14.50
 1988 006   159   156  147.3   75.9   71.4   1.36   0.88  196.8   33.6   37.8    0.9   0.88   0.80    0.00   14.75
 1988 007   160   157  147.8   78.1   69.8   1.35   0.86  197.5   32.8   37.0    0.9   0.86   0.79    0.00   14.99
 1988 008   161   158  148.7   80.8   67.8   1.34   0.83  198.7   31.9   35.9    0.8   0.83   0.80    0.00   15.24
 1988 009   162   159  149.4   83.7   65.6   1.32   0.80  199.8   30.9   34.8    0.8   0.80   0.80    0.00   15.49
 1988 010   163   160  150.1   86.6   63.5   1.31   0.78  200.8   29.8   33.6    0.8   0.78   0.81    0.00   15.74
 1988 011   164   161  150.7   89.4   61.3   1.30   0.75  201.8   28.8   32.5    0.8   0.75   0.81    0.00   15.99
 1988 012   165   162  151.4   92.2   59.2   1.29   0.73  202.8   27.8   31.4    0.7   0.73   0.82    0.00   16.24
 1988 013   166   163  152.0   94.7   57.3   1.27   0.71  203.6   27.3   30.0    0.7   0.71   0.83    0.00   16.50
 1988 014   167   164  152.5   97.2   55.3   1.26   0.68  204.3   26.3   29.0    0.7   0.68   0.83    0.00   16.75
 1988 015   168   165  153.2   99.6   53.6   1.25   0.66  205.3   25.4   28.1    0.7   0.66   0.84    0.00   17.01
 1988 016   169   166  153.9  102.0   51.9   1.23   0.65  206.3   24.8   27.1    0.6   0.65   0.85    0.00   17.27
 1988 017   170   167  154.8  104.4   50.4   1.22   0.63  207.5   24.1   26.3    0.6   0.63   0.86    0.00   17.53
 1988 018   171   168  155.4  106.6   48.8   1.21   0.62  208.3   23.9   24.9    0.6   0.62   0.87    0.00   17.79
 1988 019   172   169  155.6  108.5   47.2   1.20   0.61  208.7   23.6   23.6    0.6   0.61   0.87    0.00   18.05
 1988 020   173   170  155.9  110.4   45.5   1.18   0.61  209.1   23.2   22.2    0.6   0.61   0.88    0.00   18.31
 1988 021   174   171  156.0  112.3   43.7   1.17   0.59  209.2   22.7   21.0    0.6   0.59   0.88    0.00   18.58
 1988 022   175   172  156.0  112.3   43.7   1.17   0.59  209.4   22.7   21.0    0.6   0.59   0.88    0.00   18.58
 1988 023   176   173  156.0  112.3   43.7   1.17   0.59  209.6   22.7   21.0    0.6   0.59   0.88    0.00   18.58
 1988 024   177   174  156.0  112.3   43.7   1.17   0.59  209.7   22.7   21.0    0.6   0.59   0.88    0.00   18.58
 1988 025   178   175  156.0  112.3   43.7   1.17   0.59  209.9   22.7   21.0    0.6   0.59   0.88    0.00   18.58

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 15:38:57

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0133 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1988 215     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 216     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 217     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 218     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 219     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 220     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 221     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 222    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 223    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 224    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 225    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 226    14    11    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 227    15    12    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 228    16    13    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1988 229    17    14    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1988 230    18    15    1.3    0.0    1.3   0.00   4.55    0.2    0.6    0.6    4.6   4.55   1.08    0.00    0.00
 1988 231    19    16    1.3    0.0    1.3   0.00   4.55    0.2    0.6    0.6    4.6   4.55   1.06    0.00    0.00
 1988 232    20    17    1.3    0.0    1.3   0.00   4.55    0.2    0.6    0.6    4.6   4.55   1.05    0.00    0.00
 1988 233    21    18    1.3    0.0    1.3   0.00   4.55    0.2    0.6    0.6    4.6   4.55   1.00    0.00    0.00
 1988 234    22    19    1.2    0.0    1.2   0.00   4.46    0.2    0.6    0.6    4.5   4.46   1.16    0.00    0.00
 1988 235    23    20    1.2    0.0    1.2   0.00   4.44    0.2    0.6    0.6    4.4   4.44   1.17    0.00    0.00
 1988 236    24    21    1.2    0.0    1.2   0.00   4.41    0.2    0.6    0.6    4.4   4.41   1.16    0.00    0.00
 1988 237    25    22    1.2    0.0    1.2   0.00   4.38    0.3    0.6    0.6    4.4   4.38   1.17    0.00    0.00
 1988 238    26    23    1.2    0.0    1.2   0.00   4.37    0.3    0.6    0.6    4.4   4.37   1.28    0.00    0.01
 1988 239    27    24    1.2    0.0    1.2   0.00   4.37    0.4    0.6    0.6    4.4   4.37   1.41    0.00    0.01
 1988 240    28    25    1.2    0.0    1.2   0.00   4.37    0.4    0.6    0.6    4.4   4.37   1.36    0.00    0.01
 1988 241    29    26    1.2    0.0    1.2   0.00   4.37    0.4    0.6    0.6    4.4   4.37   1.34    0.00    0.01
 1988 242    30    27    1.2    0.0    1.2   0.00   4.37    0.4    0.6    0.6    4.4   4.37   1.31    0.00    0.01
 1988 243    31    28    1.2    0.0    1.2   0.00   3.97    0.4    0.7    0.6    4.0   3.97   1.26    0.00    0.01
 1988 244    32    29    1.3    0.0    1.3   0.00   3.89    0.5    0.8    0.5    3.9   3.89   1.14    0.00    0.01
 1988 245    33    30    1.5    0.0    1.5   0.00   4.17    0.7    0.9    0.6    4.2   4.17   1.26    0.00    0.01
 1988 246    34    31    1.5    0.0    1.5   0.00   4.25    0.7    0.9    0.6    4.3   4.25   1.31    0.00    0.01
 1988 247    35    32    1.5    0.0    1.5   0.00   4.13    0.7    0.9    0.6    4.1   4.13   1.28    0.00    0.01
 1988 248    36    33    1.5    0.0    1.5   0.00   3.86    0.7    1.0    0.5    3.9   3.86   1.27    0.00    0.01
 1988 249    37    34    1.7    0.0    1.7   0.00   3.69    0.8    1.2    0.5    3.7   3.69   1.07    0.00    0.02
 1988 250    38    35    1.9    0.0    1.9   0.00   3.77    1.1    1.4    0.5    3.8   3.77   1.08    0.00    0.02
 1988 251    39    36    2.2    0.0    2.2   0.00   3.72    1.3    1.6    0.5    3.7   3.72   1.08    0.00    0.02
 1988 252    40    37    2.4    0.0    2.4   0.00   3.50    1.6    2.0    0.5    3.5   3.50   1.11    0.00    0.02
