*WEATHER MODULE DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:07

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0189 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1992 288    68    0.0   12.8   13.7   24.7   49.4   0.13   29.5   11.4   20.3   23.4   11.4   20.3   23.4   86.4    330
 1992 289    69    0.0   12.8   13.8    7.6   15.2   0.73   31.5   15.5   23.4   26.1   15.5   23.4   26.1   86.4    330
 1992 290    70   30.3   12.9   13.8    9.3   18.6   0.68   20.5   15.7   18.1   18.9   15.7   18.1   18.9   86.4    330
 1992 291    71    0.0   12.9   13.8   23.4   46.8   0.19   21.2   12.0   16.5   18.1   12.0   16.5   18.1   86.4    330
 1992 292    72    0.0   12.9   13.9   25.9   51.8   0.10   21.2    7.5   14.2   16.6    7.5   14.2   16.6   86.4    330
 1992 293    73    0.0   12.9   13.9    9.1   18.2   0.69   19.8   11.2   15.4   16.9   11.2   15.4   16.9   86.4    330
 1992 294    74   14.5   13.0   13.9   24.1   48.2   0.17   18.6   10.3   14.4   15.8   10.3   14.4   15.8   86.4    330
 1992 295    75    0.0   13.0   14.0   26.1   52.2   0.11   21.3    5.5   13.3   16.1    5.5   13.3   16.1   86.4    330
 1992 296    76    0.0   13.0   14.0   24.9   49.8   0.15   24.5    7.6   15.9   18.9    7.6   15.9   18.9   86.4    330
 1992 297    77    0.0   13.1   14.0   25.0   50.0   0.15   27.3   12.0   19.6   22.3   12.0   19.6   22.3   86.4    330
 1992 298    78    0.0   13.1   14.0   24.6   49.2   0.17   30.9   14.6   22.7   25.5   14.6   22.7   25.5   86.4    330
 1992 299    79    0.0   13.1   14.1    9.5   19.0   0.68   26.4   17.6   22.0   23.5   17.6   22.0   23.5   86.4    330
 1992 300    80    0.0   13.2   14.1   26.7   53.4   0.11   27.4   17.3   22.3   24.1   17.3   22.3   24.1   86.4    330
 1992 301    81    0.0   13.2   14.1   27.4   54.8   0.09   30.0   15.8   22.8   25.4   15.8   22.8   25.4   86.4    330
 1992 302    82    1.5   13.2   14.2   10.5   21.0   0.65   15.3    6.4   10.8   12.4    6.4   10.8   12.4   86.4    330
 1992 303    83    1.0   13.2   14.2   27.7   55.4   0.08   21.9    3.9   12.8   16.0    3.9   12.8   16.0   86.4    330
 1992 304    84    0.0   13.3   14.2   26.8   53.6   0.12   21.8    6.4   14.1   16.8    6.4   14.1   16.8   86.4    330
 1992 305    85    0.0   13.3   14.3   26.9   53.8   0.12   23.8    6.8   15.3   18.3    6.8   15.3   18.3   86.4    330
 1992 306    86    0.0   13.3   14.3   27.1   54.2   0.11   27.1    9.0   18.0   21.3    9.0   18.0   21.3   86.4    330
 1992 307    87    0.0   13.4   14.3   27.3   54.6   0.11   30.2   13.0   21.6   24.7   13.0   21.6   24.7   86.4    330
 1992 308    88   17.3   13.4   14.4   21.9   43.8   0.29   19.8    9.4   14.6   16.5    9.4   14.6   16.5   86.4    330
 1992 309    89    0.0   13.4   14.4   27.2   54.4   0.12   14.1    6.5   10.3   11.7    6.5   10.3   11.7   86.4    330
 1992 310    90    0.0   13.4   14.4   24.5   49.0   0.21   16.4    2.7    9.5   12.0    2.7    9.5   12.0   86.4    330
 1992 311    91    0.0   13.5   14.4   27.0   54.0   0.13   19.2    4.8   12.0   14.6    4.8   12.0   14.6   86.4    330
 1992 312    92    0.0   13.5   14.5   27.4   54.8   0.12   21.5    7.3   14.4   17.0    7.3   14.4   17.0   86.4    330
 1992 313    93    0.0   13.5   14.5   28.0   56.0   0.10   25.2    8.3   16.8   19.8    8.3   16.8   19.8   86.4    330
 1992 314    94    0.0   13.5   14.5   28.2   56.4   0.10   29.8   10.0   19.9   23.5   10.0   19.9   23.5   86.4    330
 1992 315    95    0.0   13.6   14.5    8.6   17.2   0.73   22.0   16.0   19.0   20.1   16.0   19.0   20.1   86.4    330
 1992 316    96    4.0   13.6   14.6   23.6   47.2   0.25   28.4   16.1   22.3   24.5   16.1   22.3   24.5   86.4    330
 1992 317    97    0.0   13.6   14.6   28.0   56.0   0.11   29.5   15.3   22.4   25.0   15.3   22.4   25.0   86.4    330
 1992 318    98    0.0   13.6   14.6   28.5   57.0   0.10   27.9   12.9   20.4   23.2   12.9   20.4   23.2   86.4    330
 1992 319    99    0.0   13.6   14.7   19.4   38.8   0.39   31.4   14.4   22.9   26.0   14.4   22.9   26.0   86.4    330
 1992 320   100   27.0   13.7   14.7   23.0   46.0   0.27   25.5   17.3   21.4   22.9   17.3   21.4   22.9   86.4    330
 1992 321   101    0.0   13.7   14.7   28.8   57.6   0.09   20.4   11.5   16.0   17.6   11.5   16.0   17.6   86.4    330
 1992 322   102    0.0   13.7   14.7   28.2   56.4   0.11   21.5    7.7   14.6   17.2    7.7   14.6   17.2   86.4    330
 1992 323   103    0.0   13.7   14.7   28.8   57.6   0.10   23.9    7.2   15.6   18.7    7.2   15.6   18.7   86.4    330
 1992 324   104    0.0   13.8   14.8   29.5   59.0   0.08   28.1   11.2   19.7   22.8   11.2   19.7   22.8   86.4    330
 1992 325   105    0.0   13.8   14.8   22.2   44.4   0.31   30.0   13.8   22.0   24.9   13.8   22.0   24.9   86.4    330
 1992 326   106    0.0   13.8   14.8    8.7   17.4   0.73   21.2   13.6   17.4   18.8   13.6   17.4   18.8   86.4    330
 1992 327   107    0.0   13.8   14.8   25.7   51.4   0.20   19.3   10.0   14.7   16.4   10.0   14.7   16.4   86.4    330
 1992 328   108    0.0   13.8   14.9   22.1   44.2   0.31   20.6    6.4   13.6   16.2    6.4   13.6   16.2   86.4    330
 1992 329   109    0.0   13.8   14.9   24.0   48.0   0.26   26.0   11.1   18.6   21.4   11.1   18.6   21.4   86.4    330
 1992 330   110    0.0   13.9   14.9   21.9   43.8   0.32   23.9   15.4   19.7   21.3   15.4   19.7   21.3   86.4    330
 1992 331   111    0.0   13.9   14.9   19.0   38.0   0.41   26.0   14.3   20.2   22.4   14.3   20.2   22.4   86.4    330
 1992 332   112    0.0   13.9   14.9   30.1   60.2   0.07   27.2   12.9   20.1   22.8   12.9   20.1   22.8   86.4    330
 1992 333   113    0.0   13.9   15.0   21.0   42.0   0.35   27.7   13.5   20.7   23.3   13.5   20.7   23.3   86.4    330
 1992 334   114    0.0   13.9   15.0   19.8   39.6   0.39   29.8   16.9   23.4   25.8   16.9   23.4   25.8   86.4    330
 1992 335   115   34.0   13.9   15.0   21.9   43.8   0.33   28.0   18.7   23.4   25.1   18.7   23.4   25.1   86.4    330
 1992 336   116    0.0   13.9   15.0   29.5   59.0   0.09   23.9   14.0   19.0   20.8   14.0   19.0   20.8   86.4    330
 1992 337   117    0.0   14.0   15.0   30.2   60.4   0.07   24.8    8.9   17.0   19.9    8.9   17.0   19.9   86.4    330
 1992 338   118    0.0   14.0   15.0   26.2   52.4   0.20   27.4    9.7   18.7   22.0    9.7   18.7   22.0   86.4    330
 1992 339   119    0.0   14.0   15.0   30.3   60.6   0.07   29.1   13.5   21.4   24.3   13.5   21.4   24.3   86.4    330
 1992 340   120    0.0   14.0   15.1   18.7   37.4   0.43   28.2   13.8   21.1   23.8   13.8   21.1   23.8   86.4    330
 1992 341   121   30.0   14.0   15.1   25.2   50.4   0.23   29.6   18.9   24.3   25.9   18.9   24.3   25.9   86.4    330
 1992 342   122    0.0   14.0   15.1   23.3   46.6   0.29   26.4   15.4   21.0   22.6   15.4   21.0   22.6   86.4    330
 1992 343   123    0.0   14.0   15.1   25.4   50.8   0.23   27.9   14.8   21.5   23.4   14.8   21.5   23.4   86.4    330
 1992 344   124    0.0   14.0   15.1   21.0   42.0   0.36   26.7   16.5   21.7   23.2   16.5   21.7   23.2   86.4    330
 1992 345   125    0.0   14.0   15.1   22.7   45.4   0.31   27.3   18.1   22.8   24.1   18.1   22.8   24.1   86.4    330
 1992 346   126    0.0   14.0   15.1   23.2   46.4   0.29   26.5   15.7   21.2   22.8   15.7   21.2   22.8   86.4    330
 1992 347   127    0.0   14.0   15.1   29.5   59.0   0.10   27.3   13.4   20.5   22.5   13.4   20.5   22.5   86.4    330
 1992 348   128    0.0   14.1   15.1   30.9   61.8   0.06   30.2   14.9   22.7   24.9   14.9   22.7   24.9   86.4    330
 1992 349   129    0.0   14.1   15.1   28.9   57.8   0.12   28.4   15.7   22.2   24.0   15.7   22.2   24.0   86.4    330
 1992 350   130    0.0   14.1   15.1   30.3   60.6   0.08   28.0   10.0   19.2   21.8   10.0   19.2   21.8   86.4    330
 1992 351   131    0.0   14.1   15.1   24.8   49.6   0.25   29.8   12.5   21.3   23.8   12.5   21.3   23.8   86.4    330
 1992 352   132    0.0   14.1   15.2   19.4   38.8   0.41   27.6   17.7   22.7   24.2   17.7   22.7   24.2   86.4    330
 1992 353   133    0.0   14.1   15.2   29.7   59.4   0.10   30.4   14.5   22.6   24.9   14.5   22.6   24.9   86.4    330
 1992 354   134    0.0   14.1   15.2   18.0   36.0   0.45   30.8   14.6   22.8   25.2   14.6   22.8   25.2   86.4    330
 1992 355   135    0.0   14.1   15.2   31.8   63.6   0.03   33.8   18.1   26.1   28.4   18.1   26.1   28.4   86.4    330
 1992 356   136    0.0   14.1   15.2   25.5   51.0   0.23   32.4   15.7   24.2   26.6   15.7   24.2   26.6   86.4    330
 1992 357   137    6.0   14.1   15.2   11.2   22.4   0.66   29.4   18.6   24.1   25.7   18.6   24.1   25.7   86.4    330
 1992 358   138    0.0   14.1   15.2   11.2   22.4   0.66   27.7   20.8   24.3   25.3   20.8   24.3   25.3   86.4    330
 1992 359   139   31.0   14.1   15.2   27.8   55.6   0.16   28.9   17.7   23.4   25.0   17.7   23.4   25.0   86.4    330
 1992 360   140    0.0   14.1   15.2   22.9   45.8   0.30   27.4   15.1   21.4   23.2   15.1   21.4   23.2   86.4    330
 1992 361   141    0.0   14.1   15.2   31.4   62.8   0.05   27.4   13.2   20.4   22.5   13.2   20.4   22.5   86.4    330
 1992 362   142    0.0   14.1   15.1   31.0   62.0   0.06   28.0   12.6   20.4   22.7   12.6   20.4   22.7   86.4    330
 1992 363   143    0.0   14.0   15.1   30.0   60.0   0.09   32.0   13.1   22.7   25.5   13.1   22.7   25.5   86.4    330
 1992 364   144    0.0   14.0   15.1    9.1   18.2   0.72   25.6   19.7   22.7   23.6   19.7   22.7   23.6   86.4    330
 1992 365   145    5.0   14.0   15.1    9.1   18.2   0.72   23.3   19.6   21.5   22.0   19.6   21.5   22.0   86.4    330
 1992 366   146   57.0   14.0   15.1    9.1   18.2   0.72   20.2   19.2   19.7   19.9   19.2   19.7   19.9   86.4    330
 1993 001   147   89.2   14.0   15.1    9.1   18.2   0.72   21.2   19.6   20.4   20.6   19.6   20.4   20.6   86.4    330
 1993 002   148    5.5   14.0   15.1    9.1   18.2   0.72   21.8   19.4   20.6   21.0   19.4   20.6   21.0   86.4    330
 1993 003   149    8.4   14.0   15.1    9.1   18.2   0.72   21.9   19.7   20.8   21.1   19.7   20.8   21.1   86.4    330
 1993 004   150   17.0   14.0   15.1   14.9   29.8   0.55   28.9   19.8   24.4   25.7   19.8   24.4   25.7   86.4    330
 1993 005   151    0.0   14.0   15.1   23.6   47.2   0.28   30.8   21.5   26.2   27.9   21.5   26.2   27.9   86.4    330
 1993 006   152    0.0   14.0   15.1   29.9   59.8   0.09   32.0   19.7   25.9   28.2   19.7   25.9   28.2   86.4    330
 1993 007   153    0.0   14.0   15.1   12.5   25.0   0.62   27.2   20.3   23.8   25.1   20.3   23.8   25.1   86.4    330
 1993 008   154   26.0   14.0   15.0   20.2   40.4   0.38   26.6   20.1   23.4   24.6   20.1   23.4   24.6   86.4    330
 1993 009   155    0.0   13.9   15.0   30.7   61.4   0.06   26.9   16.0   21.5   23.5   16.0   21.5   23.5   86.4    330
 1993 010   156    0.0   13.9   15.0   30.9   61.8   0.05   31.1   16.0   23.7   26.4   16.0   23.7   26.4   86.4    330
 1993 011   157    0.0   13.9   15.0   31.3   62.6   0.04   32.2   17.6   25.0   27.7   17.6   25.0   27.7   86.4    330
 1993 012   158    0.0   13.9   15.0   30.9   61.8   0.05   32.7   19.6   26.2   28.6   19.6   26.2   28.6   86.4    330
 1993 013   159    0.0   13.9   15.0   22.7   45.4   0.30   33.0   20.7   26.9   29.2   20.7   26.9   29.2   86.4    330
 1993 014   160    0.0   13.9   15.0   17.4   34.8   0.46   30.1   22.3   26.2   27.7   22.3   26.2   27.7   86.4    330
 1993 015   161   52.0   13.9   14.9   26.9   53.8   0.17   30.8   22.5   26.7   28.2   22.5   26.7   28.2   86.4    330
 1993 016   162    0.0   13.8   14.9   17.5   35.0   0.46   28.5   22.0   25.3   26.5   22.0   25.3   26.5   86.4    330
 1993 017   163    0.0   13.8   14.9   25.5   51.0   0.21   23.3   16.6   20.0   21.2   16.6   20.0   21.2   86.4    330
 1993 018   164    0.0   13.8   14.9   25.1   50.2   0.22   24.8   11.7   18.3   20.7   11.7   18.3   20.7   86.4    330
 1993 019   165    0.0   13.8   14.9   26.4   52.8   0.18   26.5   15.6   21.1   23.1   15.6   21.1   23.1   86.4    330
 1993 020   166    0.0   13.8   14.8   29.9   59.8   0.07   30.1   16.6   23.4   25.9   16.6   23.4   25.9   86.4    330
 1993 021   167    0.0   13.8   14.8   30.1   60.2   0.06   31.8   16.5   24.2   27.0   16.5   24.2   27.0   86.4    330
 1993 022   168    0.0   13.7   14.8   30.0   60.0   0.06   33.2   19.8   26.6   29.0   19.8   26.6   29.0   86.4    330

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 21:02:07

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0189 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   PRED   DYLD   TWLD   SRAD   PARD   CLDD   TMXD   TMND   TAVD   TDYD   TDWD   TGAD   TGRD   WDSD   CO2D
 1993 220     0    0.0   10.6   11.6    4.5    9.0   0.74   13.0    6.1    9.3   10.5    6.1    9.3   10.5   86.4    330
 1993 221     1    7.5   10.7   11.6   14.4   28.8   0.18   11.4    0.4    5.5    7.5    0.4    5.5    7.5   86.4    330
 1993 222     2    0.0   10.7   11.6   15.0   30.0   0.15   14.2    0.5    6.8    9.3    0.5    6.8    9.3   86.4    330
 1993 223     3    0.0   10.7   11.7   13.6   27.2   0.24   17.8    2.4    9.5   12.3    2.4    9.5   12.3   86.4    330
 1993 224     4    0.0   10.7   11.7    9.1   18.2   0.50   19.8    4.4   11.5   14.3    4.4   11.5   14.3   86.4    330
 1993 225     5    0.0   10.8   11.7   13.4   26.8   0.26   21.4    5.2   12.7   15.7    5.2   12.7   15.7   86.4    330
 1993 226     6    0.0   10.8   11.7    9.5   19.0   0.48   22.6    4.3   12.8   16.1    4.3   12.8   16.1   86.4    330
 1993 227     7    0.0   10.8   11.8   16.0   32.0   0.13   24.0    7.4   15.1   18.2    7.4   15.1   18.2   86.4    330
 1993 228     8    0.0   10.9   11.8   12.0   24.0   0.36   20.8    7.4   13.6   16.1    7.4   13.6   16.1   86.4    330
 1993 229     9    5.0   10.9   11.8   14.4   28.8   0.23   11.4    4.7    7.8    9.1    4.7    7.8    9.1   86.4    330
 1993 230    10    0.0   10.9   11.9   16.1   32.2   0.15   15.5   -0.2    7.1   10.0   -0.2    7.1   10.0   86.4    330
 1993 231    11    0.0   10.9   11.9   16.7   33.4   0.13   18.7    1.6    9.5   12.7    1.6    9.5   12.7   86.4    330
 1993 232    12    0.0   11.0   11.9   16.4   32.8   0.15   19.0    2.0    9.9   13.1    2.0    9.9   13.1   86.4    330
 1993 233    13    0.0   11.0   11.9   15.0   30.0   0.23   18.6    2.3    9.9   12.9    2.3    9.9   12.9   86.4    330
 1993 234    14    0.0   11.0   12.0   11.8   23.6   0.40   20.0    6.4   12.7   15.3    6.4   12.7   15.3   86.4    330
 1993 235    15    0.0   11.1   12.0   11.0   22.0   0.44   20.0    5.5   12.3   15.0    5.5   12.3   15.0   86.4    330
 1993 236    16    0.0   11.1   12.0   17.0   34.0   0.15   22.6    6.1   13.8   16.9    6.1   13.8   16.9   86.4    330
 1993 237    17    0.0   11.1   12.1   16.2   32.4   0.19   24.2    8.8   16.0   18.9    8.8   16.0   18.9   86.4    330
 1993 238    18    0.0   11.2   12.1   15.2   30.4   0.25   26.4   10.4   17.9   20.9   10.4   17.9   20.9   86.4    330
 1993 239    19    0.0   11.2   12.1   14.7   29.4   0.28   29.2   12.5   20.3   23.5   12.5   20.3   23.5   86.4    330
 1993 240    20    0.0   11.2   12.1   13.5   27.0   0.34   31.3   18.7   24.6   27.0   18.7   24.6   27.0   86.4    330
 1993 241    21    0.0   11.3   12.2    5.4   10.8   0.74   19.0   15.4   17.1   17.8   15.4   17.1   17.8   86.4    330
 1993 242    22   22.0   11.3   12.2    5.4   10.8   0.74   16.3   13.1   14.6   15.2   13.1   14.6   15.2   86.4    330
 1993 243    23   13.0   11.3   12.2    5.5   11.0   0.74   12.2    9.2   10.6   11.2    9.2   10.6   11.2   86.4    330
 1993 244    24    4.0   11.4   12.3    6.3   12.6   0.70   13.6   10.2   11.8   12.5   10.2   11.8   12.5   86.4    330
 1993 245    25    3.0   11.4   12.3   14.5   29.0   0.32   13.0    8.4   10.6   11.5    8.4   10.6   11.5   86.4    330
 1993 246    26    0.0   11.4   12.3   19.3   38.6   0.11   17.0    4.5   10.4   12.8    4.5   10.4   12.8   86.4    330
 1993 247    27    0.0   11.4   12.4   19.4   38.8   0.11   24.1    5.8   14.4   18.0    5.8   14.4   18.0   86.4    330
 1993 248    28    0.0   11.5   12.4   19.6   39.2   0.11   22.0    7.0   14.1   17.0    7.0   14.1   17.0   86.4    330
 1993 249    29    0.0   11.5   12.4   17.9   35.8   0.19   23.5    6.3   14.4   17.8    6.3   14.4   17.8   86.4    330
 1993 250    30    0.0   11.5   12.5   18.4   36.8   0.17   15.8    7.9   11.6   13.2    7.9   11.6   13.2   86.4    330
 1993 251    31    0.0   11.6   12.5   19.7   39.4   0.12   16.9    4.6   10.4   12.8    4.6   10.4   12.8   86.4    330
