*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 26, 2016; 12:37:55

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0091 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1990 221    37   108      0      0     20     0     0   125  0.261  0.372  0.393  0.350  0.383  0.407  0.405  0.394  0.000  0.000
 1990 222    38   108      0      0     20     0     0   125  0.252  0.371  0.393  0.350  0.383  0.407  0.405  0.394  0.000  0.000
 1990 223    39   107      0      0     20     0     0   125  0.243  0.371  0.393  0.351  0.383  0.407  0.405  0.394  0.000  0.000
 1990 224    40   107      0      0     20     0     0   125  0.235  0.371  0.393  0.351  0.383  0.407  0.405  0.394  0.000  0.000
 1990 225    41   106      0      0     20     0     0   125  0.227  0.370  0.393  0.351  0.383  0.406  0.405  0.394  0.000  0.000
 1990 226    42   106      0      0     20     0     0   125  0.221  0.370  0.393  0.351  0.383  0.406  0.405  0.394  0.000  0.000
 1990 227    43   134      0      0     48     0     0   125  0.568  0.476  0.393  0.352  0.383  0.406  0.405  0.394  0.000  0.000
 1990 228    44   130      0      0     48     0     0   125  0.465  0.491  0.396  0.352  0.383  0.406  0.404  0.394  0.000  0.000
 1990 229    45   127      0      0     48     0     0   125  0.407  0.482  0.398  0.352  0.383  0.406  0.404  0.394  0.000  0.000
 1990 230    46   124      0      0     48     0     0   125  0.363  0.470  0.401  0.353  0.383  0.405  0.404  0.394  0.000  0.000
 1990 231    47   122      0      0     48     0     0   125  0.349  0.459  0.402  0.353  0.383  0.405  0.404  0.394  0.000  0.000
 1990 232    48   121      0      0     48     0     0   125  0.340  0.449  0.404  0.353  0.383  0.405  0.404  0.394  0.000  0.000
 1990 233    49   120      0      0     48     0     0   125  0.332  0.440  0.405  0.353  0.383  0.405  0.404  0.393  0.000  0.000
 1990 234    50   119      0      0     48     0     0   125  0.325  0.433  0.405  0.354  0.383  0.405  0.404  0.393  0.000  0.000
 1990 235    51   118      0      0     48     0     0   125  0.318  0.426  0.406  0.354  0.383  0.405  0.404  0.393  0.000  0.000
 1990 236    52   117      0      0     48     0     0   125  0.311  0.421  0.406  0.354  0.383  0.404  0.404  0.393  0.000  0.000
 1990 237    53   116      0      0     48     0     0   125  0.305  0.416  0.406  0.355  0.383  0.404  0.404  0.393  0.000  0.000
 1990 238    54   115      0      0     48     0     0   125  0.298  0.411  0.406  0.355  0.383  0.404  0.404  0.393  0.000  0.000
 1990 239    55   156      0      0     90     0     0   125  0.548  0.564  0.491  0.355  0.383  0.404  0.403  0.393  0.000  0.000
 1990 240    56   155      0      0     92     0     0   125  0.509  0.551  0.503  0.358  0.383  0.404  0.403  0.393  0.000  0.000
 1990 241    57   151      0      0     92     0     0   125  0.477  0.526  0.506  0.360  0.383  0.404  0.403  0.393  0.000  0.000
 1990 242    58   149      0      0     92     0     0   125  0.462  0.511  0.504  0.363  0.383  0.404  0.403  0.393  0.000  0.000
 1990 243    59   148      0      0     92     0     0   125  0.463  0.501  0.502  0.365  0.383  0.403  0.403  0.393  0.000  0.000
 1990 244    60   150      0      0     95     0     0   125  0.515  0.494  0.499  0.367  0.383  0.403  0.403  0.393  0.000  0.000
 1990 245    61   147      0      0     95     0     0   125  0.452  0.498  0.497  0.369  0.384  0.403  0.403  0.393  0.000  0.000
 1990 246    62   146      0      0     95     0     0   125  0.440  0.491  0.495  0.371  0.384  0.403  0.403  0.393  0.000  0.000
 1990 247    63   145      0      0     95     0     0   125  0.433  0.485  0.492  0.373  0.384  0.403  0.403  0.393  0.000  0.000
 1990 248    64   144      0      0     95     0     0   125  0.428  0.479  0.490  0.374  0.384  0.403  0.403  0.392  0.000  0.000
 1990 249    65   143      0      0     96     0     0   125  0.437  0.475  0.488  0.376  0.384  0.403  0.402  0.392  0.000  0.000
 1990 250    66   150      0      0    104     0     0   125  0.556  0.486  0.485  0.377  0.385  0.402  0.402  0.392  0.000  0.000
 1990 251    67   167      0      0    122     0     0   125  0.517  0.580  0.545  0.380  0.385  0.402  0.402  0.392  0.000  0.000
 1990 252    68   163      0      0    122     0     0   125  0.453  0.553  0.539  0.395  0.385  0.402  0.402  0.392  0.000  0.000
 1990 253    69   160      0      0    122     0     0   125  0.457  0.525  0.536  0.398  0.386  0.402  0.402  0.392  0.000  0.000
 1990 254    70   182      0      0    146     0     0   125  0.545  0.563  0.562  0.454  0.396  0.402  0.402  0.392  0.000  0.000
 1990 255    71   179      0      0    146     0     0   125  0.485  0.552  0.553  0.446  0.417  0.402  0.402  0.392  0.000  0.000
 1990 256    72   176      0      0    146     0     0   125  0.480  0.529  0.546  0.442  0.428  0.402  0.402  0.392  0.000  0.000
 1990 257    73   173      0      0    146     0     0   125  0.456  0.519  0.539  0.440  0.431  0.403  0.402  0.392  0.000  0.000
 1990 258    74   171      0      0    146     0     0   125  0.456  0.510  0.533  0.440  0.430  0.403  0.402  0.392  0.000  0.000
 1990 259    75   170      0      0    146     0     0   125  0.456  0.504  0.528  0.439  0.430  0.403  0.402  0.392  0.000  0.000
 1990 260    76   169      0      0    146     0     0   125  0.455  0.500  0.525  0.437  0.430  0.403  0.402  0.392  0.000  0.000
 1990 261    77   199      0      0    178     0     0   125  0.549  0.564  0.565  0.468  0.460  0.416  0.401  0.392  0.000  0.000
 1990 262    78   192      0      3    178     0     0   125  0.497  0.554  0.554  0.456  0.448  0.419  0.408  0.395  0.000  0.000
 1990 263    79   188      0      7    178     0     0   125  0.507  0.532  0.547  0.449  0.441  0.419  0.408  0.395  0.000  0.000
 1990 264    80   185      0      8    178     0     0   125  0.505  0.527  0.541  0.444  0.437  0.419  0.408  0.395  0.000  0.000
 1990 265    81   180      0      9    178     0     0   125  0.454  0.522  0.535  0.441  0.435  0.419  0.408  0.395  0.000  0.000
 1990 266    82   177      0      9    178     0     0   125  0.455  0.509  0.529  0.439  0.433  0.419  0.408  0.395  0.000  0.000
 1990 267    83   175      0      9    178     0     0   125  0.453  0.501  0.523  0.437  0.433  0.419  0.408  0.395  0.000  0.000
 1990 268    84   173      0      9    178     0     0   125  0.450  0.494  0.518  0.435  0.433  0.419  0.408  0.395  0.000  0.000
 1990 269    85   171      0      9    178     0     0   125  0.447  0.488  0.512  0.433  0.433  0.419  0.408  0.395  0.000  0.000
 1990 270    86   169      0      9    178     0     0   125  0.443  0.483  0.507  0.431  0.433  0.419  0.408  0.395  0.000  0.000
 1990 271    87   168      0      9    178     0     0   125  0.440  0.480  0.505  0.429  0.432  0.419  0.408  0.395  0.000  0.000
 1990 272    88   166      0      9    178     0     0   125  0.436  0.475  0.499  0.427  0.432  0.419  0.408  0.395  0.000  0.000
 1990 273    89   164      0      9    178     0     0   125  0.432  0.469  0.494  0.425  0.431  0.419  0.408  0.395  0.000  0.000
 1990 274    90   162      0      9    178     0     0   125  0.427  0.462  0.487  0.422  0.430  0.419  0.408  0.395  0.000  0.000
 1990 275    91   159      0      9    178     0     0   125  0.422  0.455  0.479  0.419  0.430  0.419  0.408  0.395  0.000  0.000
 1990 276    92   156      0      9    178     0     0   125  0.416  0.448  0.472  0.416  0.428  0.419  0.408  0.395  0.000  0.000
 1990 277    93   154      0      9    178     0     0   125  0.411  0.441  0.465  0.413  0.427  0.419  0.408  0.395  0.000  0.000
 1990 278    94   152      0      9    178     0     0   125  0.405  0.438  0.463  0.411  0.426  0.419  0.408  0.395  0.000  0.000
 1990 279    95   174      0      9    202     0     0   125  0.553  0.564  0.479  0.409  0.425  0.419  0.408  0.395  0.000  0.000
 1990 280    96   178      0      9    207     0     0   125  0.554  0.556  0.509  0.408  0.424  0.419  0.408  0.395  0.000  0.000
 1990 281    97   213      1     10    246     0     0   125  0.548  0.557  0.567  0.469  0.459  0.445  0.426  0.403  0.000  0.000
 1990 282    98   198      1     21    246     0     0   125  0.508  0.545  0.546  0.453  0.447  0.435  0.419  0.400  0.000  0.000
 1990 283    99   188      1     26    246     0     0   125  0.502  0.527  0.534  0.443  0.439  0.428  0.414  0.398  0.000  0.000
 1990 284   100   184      1     29    246     0     0   125  0.504  0.519  0.529  0.439  0.435  0.425  0.412  0.398  0.000  0.000
 1990 285   101   215      1     30    284     0     0   125  0.542  0.557  0.557  0.464  0.458  0.447  0.439  0.411  0.000  0.000
 1990 286   102   198      1     42    284     0     0   125  0.509  0.542  0.541  0.448  0.446  0.436  0.427  0.404  0.000  0.000
 1990 287   103   188      1     47    284     0     0   125  0.504  0.523  0.530  0.437  0.437  0.429  0.419  0.401  0.000  0.000
 1990 288   104   180      1     50    284     0     0   125  0.487  0.512  0.521  0.430  0.431  0.425  0.415  0.398  0.000  0.000
 1990 289   105   174      1     51    284     0     0   125  0.480  0.501  0.513  0.423  0.426  0.422  0.412  0.397  0.000  0.000
 1990 290   106   170      1     52    284     0     0   125  0.473  0.495  0.508  0.419  0.422  0.421  0.410  0.397  0.000  0.000
 1990 291   107   165      1     52    284     0     0   125  0.454  0.486  0.499  0.412  0.416  0.421  0.410  0.397  0.000  0.000
 1990 292   108   169      1     52    292     0     0   125  0.560  0.502  0.493  0.407  0.411  0.420  0.410  0.397  0.000  0.000
 1990 293   109   171      1     52    297     0     0   125  0.528  0.550  0.492  0.403  0.407  0.419  0.410  0.397  0.000  0.000
 1990 294   110   166      1     52    297     0     0   125  0.521  0.525  0.494  0.397  0.401  0.418  0.410  0.397  0.000  0.000
 1990 295   111   160      1     52    297     0     0   125  0.502  0.512  0.489  0.390  0.394  0.416  0.410  0.397  0.000  0.000
 1990 296   112   156      1     52    297     0     0   125  0.490  0.500  0.484  0.385  0.388  0.414  0.410  0.397  0.000  0.000
 1990 297   113   151      1     52    297     0     0   125  0.480  0.490  0.478  0.381  0.384  0.411  0.410  0.397  0.000  0.000
 1990 298   114   148      1     52    297     0     0   125  0.473  0.482  0.474  0.379  0.382  0.410  0.410  0.397  0.000  0.000
 1990 299   115   143      1     52    297     0     0   125  0.459  0.471  0.465  0.375  0.378  0.406  0.410  0.397  0.000  0.000
 1990 300   116   138      1     52    297     0     0   125  0.449  0.462  0.457  0.372  0.375  0.403  0.410  0.397  0.000  0.000
 1990 301   117   136      1     52    297     0     0   125  0.447  0.457  0.453  0.371  0.374  0.401  0.409  0.397  0.000  0.000
 1990 302   118   139      1     52    302     0     0   125  0.545  0.453  0.448  0.369  0.372  0.399  0.409  0.397  0.000  0.000
 1990 303   119   154      1     52    323     0     0   125  0.522  0.571  0.494  0.366  0.369  0.394  0.409  0.397  0.000  0.000
 1990 304   120   148      1     52    323     0     0   125  0.525  0.531  0.495  0.364  0.366  0.390  0.409  0.397  0.000  0.000
 1990 305   121   145      1     52    325     0     0   125  0.547  0.518  0.487  0.363  0.364  0.387  0.408  0.397  0.000  0.000
 1990 306   122   141      1     52    325     0     0   125  0.514  0.513  0.480  0.363  0.362  0.384  0.408  0.397  0.000  0.000
 1990 307   123   138      1     52    325     0     0   125  0.505  0.503  0.476  0.362  0.361  0.383  0.407  0.397  0.000  0.000
 1990 308   124   167      1     52    358     0     0   125  0.554  0.556  0.560  0.425  0.360  0.380  0.406  0.397  0.000  0.000
 1990 309   125   162      1     52    358     0     0   125  0.535  0.542  0.543  0.429  0.360  0.378  0.405  0.397  0.000  0.000
 1990 310   126   158      1     52    358     0     0   125  0.532  0.534  0.536  0.423  0.361  0.377  0.402  0.397  0.000  0.000
 1990 311   127   155      1     52    360     0     0   125  0.548  0.533  0.528  0.416  0.361  0.376  0.399  0.397  0.000  0.000
 1990 312   128   154      1     52    360     0     0   125  0.533  0.533  0.526  0.413  0.362  0.375  0.398  0.396  0.000  0.000
 1990 313   129   150      1     52    360     0     0   125  0.523  0.527  0.521  0.409  0.362  0.374  0.395  0.396  0.000  0.000
 1990 314   130   146      1     52    361     0     0   125  0.522  0.518  0.514  0.402  0.362  0.373  0.391  0.396  0.000  0.000
 1990 315   131   141      1     52    361     0     0   125  0.504  0.511  0.506  0.396  0.361  0.372  0.386  0.396  0.000  0.000
 1990 316   132   139      1     52    361     0     0   125  0.501  0.505  0.502  0.392  0.361  0.371  0.383  0.395  0.000  0.000
 1990 317   133   132      1     52    361     0     0   125  0.484  0.495  0.492  0.384  0.360  0.369  0.378  0.395  0.000  0.000
 1990 318   134   130      1     52    363     0     0   125  0.516  0.486  0.485  0.380  0.359  0.368  0.375  0.394  0.000  0.000
 1990 319   135   128      1     52    363     0     0   125  0.497  0.489  0.482  0.379  0.359  0.368  0.374  0.393  0.000  0.000
 1990 320   136   178      1     52    416     0     0   125  0.553  0.562  0.562  0.467  0.447  0.372  0.371  0.393  0.000  0.000
 1990 321   137   172      1     52    416     0     0   125  0.531  0.547  0.546  0.448  0.433  0.387  0.369  0.392  0.000  0.000
 1990 322   138   165      1     52    416     0     0   125  0.524  0.533  0.537  0.437  0.425  0.388  0.367  0.392  0.000  0.000
 1990 323   139   159      1     52    416     0     0   125  0.512  0.524  0.529  0.429  0.417  0.384  0.365  0.391  0.000  0.000
 1990 324   140   156      1     52    416     0     0   125  0.512  0.519  0.524  0.425  0.413  0.383  0.364  0.390  0.000  0.000
 1990 325   141   150      1     52    417     0     0   125  0.526  0.510  0.515  0.416  0.405  0.379  0.362  0.390  0.000  0.000
 1990 326   142   144      1     52    417     0     0   125  0.498  0.507  0.507  0.409  0.398  0.377  0.361  0.388  0.000  0.000
 1990 327   143   137      1     52    417     0     0   125  0.484  0.498  0.499  0.401  0.390  0.374  0.359  0.386  0.000  0.000
 1990 328   144   131      1     52    417     0     0   125  0.472  0.488  0.491  0.394  0.384  0.372  0.358  0.384  0.000  0.000
 1990 329   145   127      1     52    417     0     0   125  0.464  0.480  0.484  0.389  0.381  0.370  0.357  0.382  0.000  0.000
 1990 330   146   142      1     52    438     0     0   125  0.557  0.559  0.522  0.383  0.378  0.369  0.356  0.379  0.000  0.000
 1990 331   147   136      1     52    438     0     0   125  0.532  0.539  0.521  0.380  0.374  0.366  0.355  0.376  0.000  0.000
 1990 332   148   130      1     52    438     0     0   125  0.518  0.523  0.511  0.377  0.371  0.364  0.353  0.371  0.000  0.000
 1990 333   149   123      1     52    438     0     0   125  0.499  0.509  0.500  0.374  0.367  0.362  0.351  0.367  0.000  0.000
 1990 334   150   120      1     52    438     0     0   125  0.493  0.500  0.494  0.373  0.366  0.361  0.351  0.365  0.000  0.000
 1990 335   151   115      1     52    438     0     0   125  0.478  0.489  0.484  0.371  0.364  0.359  0.349  0.362  0.000  0.000
 1990 336   152   113      1     52    438     0     0   125  0.476  0.484  0.480  0.371  0.363  0.359  0.349  0.360  0.000  0.000
 1990 337   153   117      1     52    448     0     0   125  0.548  0.525  0.469  0.368  0.361  0.357  0.347  0.357  0.000  0.000
 1990 338   154   111      1     52    448     0     0   125  0.509  0.514  0.462  0.365  0.359  0.355  0.346  0.354  0.000  0.000
 1990 339   155   107      1     52    448     0     0   125  0.496  0.499  0.457  0.363  0.357  0.354  0.345  0.352  0.000  0.000
 1990 340   156   145      1     52    490     0     0   125  0.555  0.556  0.563  0.451  0.366  0.353  0.344  0.351  0.000  0.000
 1990 341   157   199      3     52    553     0     0   125  0.547  0.559  0.559  0.459  0.460  0.446  0.411  0.352  0.000  0.000
 1990 342   158   192      3     52    553     0     0   125  0.526  0.547  0.547  0.445  0.443  0.430  0.405  0.395  0.000  0.000
 1990 343   159   188      3     55    553     0     0   125  0.535  0.537  0.543  0.441  0.437  0.424  0.407  0.394  0.000  0.000
 1990 344   160   222      6     87    623     0     0   125  0.564  0.567  0.565  0.468  0.459  0.446  0.438  0.431  0.000  0.000
 1990 345   161   202      6    101    623     0     0   125  0.536  0.554  0.553  0.453  0.445  0.432  0.419  0.412  0.000  0.000
 1990 346   162   193      6    108    623     0     0   125  0.532  0.545  0.547  0.445  0.437  0.425  0.412  0.404  0.000  0.000
 1990 347   163   186      6    110    623     0     0   125  0.528  0.538  0.542  0.439  0.432  0.420  0.407  0.398  0.000  0.000
 1990 348   164   180      6    111    623     0     0   125  0.517  0.532  0.537  0.434  0.427  0.416  0.402  0.394  0.000  0.000
 1990 349   165   173      6    111    623     0     0   125  0.505  0.524  0.530  0.429  0.422  0.410  0.397  0.391  0.000  0.000
 1990 350   166   167      6    111    623     0     0   125  0.494  0.516  0.524  0.424  0.417  0.406  0.393  0.389  0.000  0.000
 1990 351   167   163      6    111    623     0     0   125  0.494  0.510  0.519  0.422  0.415  0.403  0.391  0.387  0.000  0.000
 1990 352   168   193      6    111    659     0     0   125  0.554  0.562  0.562  0.465  0.456  0.416  0.386  0.384  0.000  0.000
 1990 353   169   186      6    111    659     0     0   125  0.523  0.549  0.549  0.449  0.441  0.414  0.404  0.385  0.000  0.000
 1990 354   170   179      6    111    659     0     0   125  0.513  0.533  0.541  0.440  0.432  0.414  0.401  0.382  0.000  0.000
 1990 355   171   173      6    111    659     0     0   125  0.504  0.525  0.535  0.435  0.428  0.410  0.397  0.380  0.000  0.000
 1990 356   172   199      6    111    687     0     0   125  0.572  0.563  0.564  0.468  0.459  0.423  0.401  0.379  0.000  0.000
 1990 357   173   192      6    113    687     0     0   125  0.541  0.552  0.552  0.453  0.444  0.418  0.405  0.393  0.000  0.000
 1990 358   174   204      6    113    702     0     0   125  0.556  0.565  0.566  0.468  0.458  0.425  0.409  0.395  0.000  0.000
 1990 359   175   190      6    120    702     0     0   125  0.522  0.553  0.554  0.453  0.445  0.417  0.403  0.391  0.000  0.000
 1990 360   176   182      6    121    702     0     0   125  0.503  0.536  0.545  0.442  0.435  0.413  0.402  0.392  0.000  0.000
 1990 361   177   175      6    121    702     0     0   125  0.489  0.524  0.537  0.436  0.428  0.410  0.397  0.388  0.000  0.000
 1990 362   178   168      6    121    702     0     0   125  0.479  0.515  0.530  0.431  0.424  0.406  0.393  0.386  0.000  0.000
 1990 363   179   162      6    121    702     0     0   125  0.464  0.507  0.523  0.427  0.420  0.402  0.389  0.383  0.000  0.000
 1990 364   180   155      6    121    702     0     0   125  0.443  0.498  0.516  0.422  0.415  0.398  0.385  0.381  0.000  0.000
 1990 365   181   149      6    121    702     0     0   125  0.427  0.489  0.509  0.417  0.411  0.393  0.381  0.378  0.000  0.000
 1991 001   182   143      6    121    702     0     0   125  0.418  0.480  0.503  0.413  0.407  0.390  0.378  0.376  0.000  0.000
 1991 002   183   138      6    121    702     0     0   125  0.412  0.472  0.496  0.408  0.402  0.387  0.375  0.373  0.000  0.000
 1991 003   184   133      6    121    702     0     0   125  0.406  0.465  0.490  0.403  0.398  0.384  0.373  0.370  0.000  0.000
 1991 004   185   127      6    121    702     0     0   125  0.400  0.457  0.483  0.398  0.392  0.381  0.370  0.367  0.000  0.000
 1991 005   186   122      6    121    702     0     0   125  0.394  0.449  0.475  0.392  0.387  0.378  0.367  0.365  0.000  0.000
 1991 006   187   116      6    121    702     0     0   125  0.388  0.442  0.468  0.386  0.383  0.376  0.365  0.362  0.000  0.000
 1991 007   188   111      6    121    702     0     0   125  0.382  0.433  0.460  0.381  0.379  0.373  0.363  0.360  0.000  0.000
 1991 008   189   105      6    121    702     0     0   125  0.375  0.426  0.450  0.376  0.375  0.370  0.360  0.357  0.000  0.000
 1991 009   190   103      6    121    702     0     0   125  0.369  0.423  0.447  0.374  0.374  0.370  0.359  0.356  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 26, 2016; 12:37:55

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0091 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1991 184     0   116      0      0      0     0     0   125  0.359  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 1991 185     1   115      0      0      0     0     0   125  0.337  0.393  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 1991 186     2   114      0      0      0     0     0   125  0.320  0.392  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 1991 187     3   113      0      0      0     0     0   125  0.305  0.390  0.394  0.336  0.377  0.417  0.408  0.395  0.000  0.000
 1991 188     4   112      0      0      0     0     0   125  0.292  0.389  0.394  0.337  0.377  0.417  0.408  0.395  0.000  0.000
 1991 189     5   112      0      0      0     0     0   125  0.281  0.388  0.394  0.337  0.378  0.416  0.408  0.395  0.000  0.000
 1991 190     6   111      0      0      0     0     0   125  0.270  0.387  0.394  0.338  0.378  0.416  0.408  0.395  0.000  0.000
 1991 191     7   124      0      0     14     0     0   125  0.522  0.387  0.394  0.338  0.378  0.415  0.408  0.395  0.000  0.000
 1991 192     8   122      0      0     14     0     0   125  0.477  0.397  0.394  0.339  0.378  0.415  0.408  0.395  0.000  0.000
 1991 193     9   121      0      0     14     0     0   125  0.446  0.401  0.394  0.339  0.379  0.415  0.408  0.395  0.000  0.000
 1991 194    10   120      0      0     14     0     0   125  0.413  0.403  0.394  0.340  0.379  0.414  0.408  0.395  0.000  0.000
 1991 195    11   118      0      0     14     0     0   125  0.373  0.404  0.394  0.340  0.379  0.414  0.407  0.395  0.000  0.000
 1991 196    12   116      0      0     14     0     0   125  0.341  0.402  0.395  0.341  0.380  0.414  0.407  0.395  0.000  0.000
 1991 197    13   115      0      0     14     0     0   125  0.321  0.400  0.395  0.341  0.380  0.413  0.407  0.395  0.000  0.000
 1991 198    14   114      0      0     14     0     0   125  0.304  0.398  0.395  0.341  0.380  0.413  0.407  0.395  0.000  0.000
 1991 199    15   171      0      0     72     0     0   125  0.555  0.566  0.565  0.357  0.380  0.413  0.407  0.395  0.000  0.000
 1991 200    16   177      0      0     80     0     0   125  0.526  0.568  0.563  0.408  0.381  0.412  0.407  0.395  0.000  0.000
 1991 201    17   178      0      0     83     0     0   125  0.537  0.556  0.558  0.422  0.382  0.412  0.407  0.395  0.000  0.000
 1991 202    18   224     14     25    169     0     0   125  0.569  0.568  0.566  0.470  0.462  0.447  0.439  0.432  0.000  0.000
 1991 203    19   223     16     68    213     0     0   125  0.553  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 204    20   222     16     93    239     0     0   125  0.538  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 205    21   205     16    107    239     0     0   125  0.487  0.555  0.557  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1991 206    22   194     16    116    239     0     0   125  0.478  0.532  0.550  0.449  0.442  0.429  0.419  0.408  0.000  0.000
